actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT05M07.00S,2023-02-10T00:53:30.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.821944809461236,44.11764705882353,1610612737,21,12,2023-02-10T01:10:06Z,820000,False,29.0,115.0,1,left,D. Murray 11' fadeaway Jump Shot (5 PTS),[1627749],1610612737.0,ATL,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,5.0,,,,,,,,,,,,,,,,,
83,PT04M40.00S,2023-02-10T00:53:57.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.27792378449409,59.068627450980394,1610612756,21,14,2023-02-10T00:54:03Z,830000,False,45.0,29.0,1,right,D. Ayton turnaround Hook (8 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,8.0,,,,,C. Paul,101108.0,2.0,,,,,,,,,,
85,PT04M29.00S,2023-02-10T00:54:10.4Z,1,REGULAR,foul,offensive,[],203991,,,1610612737,21,14,2023-02-10T00:54:17Z,850000,False,,,0,,C. Capela off-the-ball offensive FOUL (1 PF),"[203991, 1628470]",1610612737.0,ATL,off-the-ball,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Craig,1628470.0,,
87,PT04M29.00S,2023-02-10T00:54:10.4Z,1,REGULAR,turnover,offensive foul,[],203991,,,1610612737,21,14,2023-02-10T00:54:10Z,870000,False,,,0,,C. Capela offensive foul TURNOVER (1 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,2003.0,,,,,,
88,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,out,[],1627749,,,1610612756,21,14,2023-02-10T00:54:27Z,880000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,out,[],1627814,,,1610612756,21,14,2023-02-10T00:54:27Z,890000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,out,[],1629111,,,1610612756,21,14,2023-02-10T00:54:27Z,900000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,in,[],203992,,,1610612756,21,14,2023-02-10T00:54:27Z,910000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,in,[],1630688,,,1610612756,21,14,2023-02-10T00:54:27Z,920000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M29.00S,2023-02-10T00:54:17.6Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,21,14,2023-02-10T00:54:27Z,930000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M06.00S,2023-02-10T00:54:53.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629006,86.15308804204993,54.90196078431373,1610612756,21,14,2023-02-10T00:55:01Z,940000,False,25.0,78.0,1,right,MISS J. Okogie 8' driving floating Shot,[1629006],1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
95,PT04M04.00S,2023-02-10T00:54:55.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,21,14,2023-02-10T00:55:01Z,950000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,94.0,8.0,5.0,3.0,,,,,,,,,,,,,
96,PT03M59.00S,2023-02-10T00:55:02.5Z,1,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612737,21,14,2023-02-10T00:55:10Z,960000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Young 2 FT),"[1628470, 1629027]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,201246.0,2.0,0.0,Young,1629027.0,,
98,PT03M59.00S,2023-02-10T00:55:32.9Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,22,14,2023-02-10T00:55:32Z,980000,False,,,0,,T. Young Free Throw 1 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2023-02-10T00:55:33.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,22,14,2023-02-10T00:55:38Z,990000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2023-02-10T00:55:33.7Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,22,14,2023-02-10T00:55:38Z,1000000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M59.00S,2023-02-10T00:55:49.4Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,23,14,2023-02-10T00:55:49Z,1010000,False,,,0,,T. Young Free Throw 2 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
102,PT03M47.00S,2023-02-10T00:56:07.5Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612756,23,14,2023-02-10T00:56:30Z,1020000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Okogie 2 FT),"[1629027, 1629006]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Okogie,1629006.0,,
104,PT03M47.00S,2023-02-10T00:56:35.5Z,1,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,23,15,2023-02-10T00:56:35Z,1040000,False,,,0,,J. Okogie Free Throw 1 of 2 (1 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
105,PT03M47.00S,2023-02-10T00:56:36.5Z,1,REGULAR,substitution,out,[],1628381,,,1610612756,23,15,2023-02-10T00:56:44Z,1050000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M47.00S,2023-02-10T00:56:36.5Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,23,15,2023-02-10T00:56:44Z,1060000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M47.00S,2023-02-10T00:56:36.5Z,1,REGULAR,substitution,in,[],1631100,,,1610612756,23,15,2023-02-10T00:56:44Z,1070000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M47.00S,2023-02-10T00:56:36.5Z,1,REGULAR,substitution,in,[],202687,,,1610612756,23,15,2023-02-10T00:56:44Z,1080000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M47.00S,2023-02-10T00:57:03.6Z,1,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,23,16,2023-02-10T00:57:03Z,1090000,False,,,0,,J. Okogie Free Throw 2 of 2 (2 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2023-02-10T00:57:20.3Z,1,REGULAR,3pt,Jump Shot,[],203992,28.728646517739815,72.79411764705883,1610612737,26,16,2023-02-10T01:16:09Z,1100000,False,-114.0,218.0,1,left,B. Bogdanovic 24' 3PT step back (3 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.56,Made,3.0,,,,,T. Young,1629027.0,3.0,,,,,,,,,,
112,PT03M04.00S,2023-02-10T00:57:51.1Z,1,REGULAR,2pt,Jump Shot,[],1629006,85.23324572930355,27.205882352941174,1610612756,26,16,2023-02-10T01:16:49Z,1120000,False,-114.0,86.0,1,right,MISS J. Okogie 14' driving floating Shot,[1629006],1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,14.3,Missed,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2023-02-10T00:57:55.1Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,26,16,2023-02-10T00:59:05Z,1130000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,
114,PT02M44.00S,2023-02-10T00:58:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,8.09789750328515,46.07843137254902,1610612737,26,16,2023-02-10T00:58:16Z,1140000,False,20.0,24.0,1,left,MISS B. Bogdanovic driving floating bank Shot,[203992],1610612737.0,ATL,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
115,PT02M39.00S,2023-02-10T00:58:15.3Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,26,16,2023-02-10T00:58:16Z,1150000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,
116,PT02M30.00S,2023-02-10T00:58:33.9Z,1,REGULAR,foul,technical,['1freethrow'],203992,,,1610612756,26,16,2023-02-10T00:58:45Z,1160000,False,,,0,,B. Bogdanovic defensive-3-second technical FOUL (1 Tech),[203992],1610612737.0,ATL,defensive-3-second,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,2003.0,0.0,1.0,,,,
117,PT02M30.00S,2023-02-10T00:58:40.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,26,16,2023-02-10T00:58:40Z,1170000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2023-02-10T01:00:43.5Z,1,REGULAR,substitution,out,[],1629631,,,1610612756,26,16,2023-02-10T01:00:58Z,1180000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M30.00S,2023-02-10T01:00:43.5Z,1,REGULAR,substitution,out,[],1628470,,,1610612756,26,16,2023-02-10T01:00:58Z,1190000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M30.00S,2023-02-10T01:00:43.5Z,1,REGULAR,substitution,in,[],1630552,,,1610612756,26,16,2023-02-10T01:00:58Z,1200000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M30.00S,2023-02-10T01:00:43.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612756,26,16,2023-02-10T01:00:58Z,1210000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M30.00S,2023-02-10T01:01:36.8Z,1,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,26,17,2023-02-10T01:01:36Z,1220000,False,,,0,,C. Paul technical Free Throw 1 of 1 (5 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
123,PT02M30.00S,2023-02-10T01:01:41.2Z,1,REGULAR,substitution,out,[],101108,,,1610612756,26,17,2023-02-10T01:01:44Z,1230000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2023-02-10T01:01:41.2Z,1,REGULAR,substitution,in,[],1630240,,,1610612756,26,17,2023-02-10T01:01:44Z,1240000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M19.00S,2023-02-10T01:02:05.6Z,1,REGULAR,turnover,out-of-bounds,[],1627814,,,1610612756,26,17,2023-02-10T01:02:25Z,1250000,False,,,0,,D. Lee bad pass out-of-bounds TURNOVER (1 TO),[1627814],1610612756.0,PHX,bad pass,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,201246.0,,,,,,
126,PT02M03.00S,2023-02-10T01:02:37.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630168,7.440867279894875,47.794117647058826,1610612737,28,17,2023-02-10T01:02:45Z,1260000,False,11.0,17.0,1,left,O. Okongwu Hook (2 PTS) (T. Young 4 AST),"[1630168, 1629027]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.06,Made,2.0,,,,,T. Young,1629027.0,4.0,,,,,,,,,,
128,PT01M50.00S,2023-02-10T01:02:50.2Z,1,REGULAR,3pt,Jump Shot,[],1627814,71.82982917214193,21.323529411764707,1610612756,28,17,2023-02-10T01:02:55Z,1280000,False,-143.0,212.0,1,right,MISS D. Lee 25' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2023-02-10T01:02:53.2Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,28,17,2023-02-10T01:02:55Z,1290000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,
130,PT01M46.00S,2023-02-10T01:02:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627814,70.12155059132719,23.52941176470588,1610612756,28,20,2023-02-10T01:02:59Z,1300000,False,-132.0,228.0,1,right,D. Lee 26' 3PT  (5 PTS) (J. Okogie 1 AST),"[1627814, 1629006]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,26.4,Made,5.0,,,,,J. Okogie,1629006.0,1.0,,,,,,,,,,
134,PT01M31.00S,2023-02-10T01:03:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.63929040735874,52.94117647058824,1610612737,30,20,2023-02-10T01:03:14Z,1320000,False,-15.0,104.0,1,left,T. Young 10' driving floating Jump Shot (9 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,9.0,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2023-02-10T01:03:24.5Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,30,20,2023-02-10T01:03:28Z,1330000,False,,,0,,D. Lee bad pass TURNOVER (2 TO),"[1627814, 1630168]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,,,,
136,PT01M16.00S,2023-02-10T01:03:24.5Z,1,REGULAR,steal,,[],1630168,,,1610612737,30,20,2023-02-10T01:04:57Z,1340000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2023-02-10T01:03:32.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631100,11.645860709592641,64.4607843137255,1610612737,32,20,2023-02-10T01:03:36Z,1350000,False,-72.0,57.0,1,left,A. Griffin 9' driving floating Jump Shot (2 PTS) (B. Bogdanovic 1 AST),"[1631100, 203992]",1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Left,9.21,Made,2.0,,,,,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
138,PT00M54.70S,2023-02-10T01:03:47.3Z,1,REGULAR,3pt,Jump Shot,[],1627814,94.69448094612353,94.85294117647058,1610612756,32,20,2023-02-10T01:03:52Z,1360000,False,224.0,-3.0,1,right,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
139,PT00M51.10S,2023-02-10T01:03:50.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,32,20,2023-02-10T01:03:52Z,1370000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,
140,PT00M44.30S,2023-02-10T01:03:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612737,32,20,2023-02-10T01:04:25Z,1380000,False,,,0,,S. Lee shooting personal FOUL (1 PF) (Young 2 FT),"[1630240, 1629027]",1610612756.0,PHX,shooting,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Young,1629027.0,,
142,PT00M44.30S,2023-02-10T01:04:25.8Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,33,20,2023-02-10T01:04:25Z,1400000,False,,,0,,T. Young Free Throw 1 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
143,PT00M44.30S,2023-02-10T01:04:39.7Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,34,20,2023-02-10T01:04:39Z,1410000,False,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
144,PT00M33.20S,2023-02-10T01:04:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612756,34,20,2023-02-10T01:05:19Z,1420000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Lee 2 FT),"[1630168, 1630240]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Lee,1630240.0,,
146,PT00M33.20S,2023-02-10T01:05:20.6Z,1,REGULAR,freethrow,1 of 2,[],1630240,,,1610612756,34,21,2023-02-10T01:05:20Z,1440000,False,,,0,,S. Lee Free Throw 1 of 2 (1 PTS),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT00M33.20S,2023-02-10T01:05:34.3Z,1,REGULAR,freethrow,2 of 2,[],1630240,,,1610612756,34,22,2023-02-10T01:05:34Z,1450000,False,,,0,,S. Lee Free Throw 2 of 2 (2 PTS),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT00M27.50S,2023-02-10T01:05:42.8Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,34,22,2023-02-10T01:05:46Z,1460000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 202687]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Biyombo,202687.0,,,,,,,
149,PT00M27.50S,2023-02-10T01:05:42.8Z,1,REGULAR,steal,,[],202687,,,1610612756,34,22,2023-02-10T01:05:44Z,1470000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M09.40S,2023-02-10T01:06:00.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627814,66.5735873850197,50.73529411764706,1610612756,34,22,2023-02-10T01:06:05Z,1480000,False,4.0,262.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
151,PT00M06.40S,2023-02-10T01:06:03.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,34,22,2023-02-10T01:06:04Z,1490000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,
152,PT00M00.20S,2023-02-10T01:06:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,5.732588699080158,49.01960784313725,1610612737,36,22,2023-02-10T01:06:14Z,1500000,False,5.0,1.0,1,left,J. Johnson alley-oop Layup (2 PTS) (B. Bogdanovic 2 AST),"[1630552, 203992]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,,,,,B. Bogdanovic,203992.0,2.0,,,,,,,,,,
154,PT00M00.00S,2023-02-10T01:06:18.7Z,1,REGULAR,period,end,[],0,,,1610612756,36,22,2023-02-10T01:06:18Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-02-10T01:08:21.4Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612756,36,22,2023-02-10T01:08:33Z,1530000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-02-10T01:08:21.4Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612756,36,22,2023-02-10T01:08:33Z,1540000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-02-10T01:08:21.4Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612756,36,22,2023-02-10T01:08:33Z,1550000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-02-10T01:08:21.4Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,36,22,2023-02-10T01:08:33Z,1560000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-10T01:08:52.2Z,2,REGULAR,period,start,[],0,,,1610612737,36,22,2023-02-10T01:08:52Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M49.00S,2023-02-10T01:09:03.1Z,2,REGULAR,3pt,Jump Shot,[],1631100,25.18068331143233,85.5392156862745,1610612737,36,22,2023-02-10T01:09:08Z,1580000,False,-178.0,184.0,1,left,MISS A. Griffin 25' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
161,PT11M45.00S,2023-02-10T01:09:07.1Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,36,22,2023-02-10T01:09:08Z,1590000,False,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,,
162,PT11M29.00S,2023-02-10T01:09:22.5Z,2,REGULAR,3pt,Jump Shot,[],1627814,71.96123521681997,79.65686274509804,1610612756,36,22,2023-02-10T01:09:28Z,1600000,False,148.0,211.0,1,right,MISS D. Lee 25' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
163,PT11M26.00S,2023-02-10T01:09:25.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,36,22,2023-02-10T01:09:28Z,1610000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,162.0,3.0,3.0,0.0,,,,,,,,,,,,,
164,PT11M12.00S,2023-02-10T01:09:42.5Z,2,REGULAR,foul,personal,[],1630240,,,1610612737,36,22,2023-02-10T01:09:48Z,1620000,False,,,0,,S. Lee personal FOUL (2 PF),"[1630240, 1630552]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Johnson,1630552.0,,
166,PT10M57.00S,2023-02-10T01:10:11.3Z,2,REGULAR,2pt,Jump Shot,[],1630168,23.603810775295663,49.01960784313725,1610612737,36,22,2023-02-10T01:25:38Z,1640000,False,5.0,169.0,1,left,MISS O. Okongwu 16' fadeaway Shot,[1630168],1610612737.0,ATL,fadeaway,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,16.95,Missed,,,,,,,,,,,,,,,,,,
167,PT10M54.00S,2023-02-10T01:10:14.7Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,36,22,2023-02-10T01:10:14Z,1650000,False,,,0,,J. Johnson REBOUND (Off:1 Def:0),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,166.0,1.0,0.0,1.0,,,,,,,,,,,,,
