actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
283,PT04M21.00S,2022-11-10T01:58:00.3Z,2,REGULAR,2pt,Jump Shot,[],1628975,23.866622864651774,32.1078431372549,1610612749,46,46,2022-11-10T01:58:06Z,2750000,False,89.0,172.0,1,left,J. Carter 19' step back Jump Shot (21 PTS),[1628975],1610612749.0,MIL,step back,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,19.37,Made,,,,,21.0,,,,,,,,,,,,,
284,PT04M05.00S,2022-11-10T01:58:16.7Z,2,REGULAR,3pt,Jump Shot,[],203488,69.07030223390277,27.450980392156865,1610612760,49,46,2022-11-10T01:58:20Z,2760000,False,-113.0,238.0,1,right,M. Muscala 26' 3PT  (6 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,6.0,,,,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,
287,PT03M56.00S,2022-11-10T01:58:33.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,49,46,2022-11-10T01:59:13Z,2780000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M54.00S,2022-11-10T02:00:08.7Z,2,REGULAR,2pt,Jump Shot,[],1628975,19.92444152431012,83.08823529411765,1610612749,49,46,2022-11-10T02:00:14Z,2790000,False,-165.0,135.0,1,left,MISS J. Carter 21' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,21.34,Missed,,,,,,,,,,,,,,,,,,
290,PT03M50.00S,2022-11-10T02:00:12.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,46,2022-11-10T02:00:14Z,2810000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,288.0,,,,,,,,,,,,,3.0,3.0,0.0
291,PT03M48.00S,2022-11-10T02:00:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.06636005256242,50.0,1610612760,51,46,2022-11-10T02:00:19Z,2820000,False,0.0,22.0,1,right,S. Gilgeous-Alexander running Layup (10 PTS) (L. Dort 1 AST),"[1628983, 1629652]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,10.0,,,,,,,,L. Dort,1629652.0,1.0,,,
293,PT03M35.00S,2022-11-10T02:00:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,9.149145860709593,40.19607843137255,1610612749,51,46,2022-11-10T02:00:37Z,2840000,False,49.0,34.0,1,left,MISS G. Hill driving Layup - blocked,"[201588, 1628983]",1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
294,PT03M35.00S,2022-11-10T02:00:30.7Z,2,REGULAR,block,,[],1628983,,,1610612749,51,46,2022-11-10T02:26:48Z,2850000,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT03M35.00S,2022-11-10T02:00:30.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,51,46,2022-11-10T02:00:37Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,293.0,,,,,,,,,,,,,,,
298,PT03M24.00S,2022-11-10T02:01:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201588,6.783837056504599,60.049019607843135,1610612749,51,46,2022-11-10T02:01:06Z,2890000,False,-50.0,11.0,1,left,MISS G. Hill driving Layup - blocked,"[201588, 203488]",1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,Muscala,203488.0,,,,,,,,,,,,,,,,
299,PT03M24.00S,2022-11-10T02:01:01.5Z,2,REGULAR,block,,[],203488,,,1610612749,51,46,2022-11-10T02:25:54Z,2900000,False,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT03M21.00S,2022-11-10T02:01:04.5Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,51,46,2022-11-10T02:01:06Z,2910000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,298.0,,,,,,,,,,,,,2.0,2.0,0.0
301,PT03M17.00S,2022-11-10T02:01:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203488,67.62483574244416,47.794117647058826,1610612760,51,46,2022-11-10T02:01:15Z,2920000,False,-11.0,252.0,1,right,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
302,PT03M14.00S,2022-11-10T02:01:11.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,51,46,2022-11-10T02:01:15Z,2930000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,301.0,,,,,,,,,,,,,5.0,5.0,0.0
303,PT03M05.00S,2022-11-10T02:01:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629670,24.129434954007884,85.7843137254902,1610612749,51,46,2022-11-10T02:01:25Z,2940000,False,-179.0,174.0,1,left,MISS J. Nwora 24' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
304,PT03M02.00S,2022-11-10T02:01:23.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,51,46,2022-11-10T02:01:25Z,2950000,False,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,,,,,303.0,,,,,,,,,,,,,2.0,1.0,1.0
305,PT02M45.00S,2022-11-10T02:01:41.0Z,2,REGULAR,3pt,Jump Shot,[],1628983,74.72076215505913,13.725490196078432,1610612760,51,46,2022-11-10T02:01:47Z,2960000,False,-181.0,185.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
306,PT02M41.00S,2022-11-10T02:01:45.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,51,46,2022-11-10T02:01:47Z,2970000,False,,,0,,J. Nwora REBOUND (Off:0 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,,,305.0,,,,,,,,,,,,,4.0,4.0,0.0
307,PT02M37.00S,2022-11-10T02:01:51.3Z,2,REGULAR,foul,personal,[],1628983,,,1610612749,51,46,2022-11-10T02:02:00Z,2980000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 201586]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628487.0,,,,,2.0,0.0,Ibaka,201586.0,,,,,,
309,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,out,[],203488,,,1610612749,51,46,2022-11-10T02:02:13Z,3000000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,51,46,2022-11-10T02:02:13Z,3010000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,51,46,2022-11-10T02:02:13Z,3020000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,in,[],1630197,,,1610612749,51,46,2022-11-10T02:02:13Z,3030000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,in,[],202083,,,1610612749,51,46,2022-11-10T02:02:13Z,3040000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M37.00S,2022-11-10T02:01:55.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,51,46,2022-11-10T02:02:13Z,3050000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M21.00S,2022-11-10T02:02:41.1Z,2,REGULAR,foul,personal,[],1629026,,,1610612749,51,46,2022-11-10T02:02:50Z,3060000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1626171]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left,,,,,,2003.0,,,,,1.0,0.0,Portis,1626171.0,,,,,,
317,PT02M18.00S,2022-11-10T02:03:02.7Z,2,REGULAR,foul,offensive,['inpenalty'],1626171,,,1610612749,51,46,2022-11-10T02:03:16Z,3080000,False,,,0,,B. Portis offensive FOUL (2 PF),"[1626171, 1629652]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1627541.0,,,,,2.0,0.0,Dort,1629652.0,,,,,,
319,PT02M18.00S,2022-11-10T02:03:02.7Z,2,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,51,46,2022-11-10T02:03:02Z,3100000,False,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1627541.0,,2.0,,,,,,,,,,,,
320,PT02M07.00S,2022-11-10T02:03:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,93.51182654402102,45.09803921568628,1610612760,51,46,2022-11-10T02:03:32Z,3110000,False,-25.0,8.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
321,PT02M04.00S,2022-11-10T02:03:30.7Z,2,REGULAR,rebound,defensive,[],202083,,,1610612749,51,46,2022-11-10T02:03:32Z,3120000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,,320.0,,,,,,,,,,,,,1.0,1.0,0.0
322,PT01M57.00S,2022-11-10T02:03:37.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,7.178055190538765,44.36274509803921,1610612749,51,46,2022-11-10T02:03:48Z,3130000,False,28.0,15.0,1,left,MISS G. Allen driving Hook - blocked,"[1628960, 1630197]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.19,Missed,Pokusevski,1630197.0,,,,,,,,,,,,,,,,
323,PT01M57.00S,2022-11-10T02:03:37.1Z,2,REGULAR,block,,[],1630197,,,1610612749,51,46,2022-11-10T02:03:40Z,3140000,False,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT01M57.00S,2022-11-10T02:03:37.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,51,46,2022-11-10T02:03:48Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,322.0,,,,,,,,,,,,,,,
326,PT01M57.00S,2022-11-10T02:03:43.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,51,46,2022-11-10T02:03:49Z,3170000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M57.00S,2022-11-10T02:03:43.3Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,51,46,2022-11-10T02:03:49Z,3180000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M49.00S,2022-11-10T02:04:05.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202083,16.376478318002626,57.59803921568627,1610612749,51,48,2022-11-10T02:04:09Z,3190000,False,-38.0,101.0,1,left,W. Matthews 10' floating Jump Shot (2 PTS) (S. Ibaka 1 AST),"[202083, 201586]",1610612749.0,MIL,floating,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,,,,,2.0,,,,,,,,S. Ibaka,201586.0,1.0,,,
330,PT01M34.00S,2022-11-10T02:04:20.1Z,2,REGULAR,2pt,Jump Shot,[],1628983,84.97043363994744,31.61764705882353,1610612760,51,48,2022-11-10T02:29:14Z,3210000,False,-92.0,89.0,1,right,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.78,Missed,,,,,,,,,,,,,,,,,,
331,PT01M32.00S,2022-11-10T02:04:22.1Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,51,48,2022-11-10T02:04:24Z,3220000,False,,,0,,A. Pokusevski REBOUND (Off:3 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,330.0,,,,,,,,,,,,,4.0,1.0,3.0
332,PT01M23.00S,2022-11-10T02:04:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612760,51,48,2022-11-10T02:04:43Z,3230000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628960, 1628983]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Mid-Range,8-16 Center,,,,,,1627541.0,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
334,PT01M23.00S,2022-11-10T02:04:54.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,52,48,2022-11-10T02:04:54Z,3250000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
335,PT01M23.00S,2022-11-10T02:04:54.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,52,48,2022-11-10T02:05:09Z,3260000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT01M22.00S,2022-11-10T02:04:55.2Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612749,52,48,2022-11-10T02:05:09Z,3270000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,335.0,,,,,,,,,,,,,3.0,3.0,0.0
337,PT01M12.00S,2022-11-10T02:05:18.3Z,2,REGULAR,3pt,Jump Shot,[],202083,30.436925098554536,27.450980392156865,1610612749,52,51,2022-11-10T02:05:26Z,3280000,False,113.0,234.0,1,left,W. Matthews 25' 3PT  (5 PTS) (G. Hill 2 AST),"[202083, 201588]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,5.0,,,,,,,,G. Hill,201588.0,2.0,,,
339,PT00M58.20S,2022-11-10T02:05:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.40932982917214,50.245098039215684,1610612760,52,51,2022-11-10T02:05:36Z,3300000,False,1.0,28.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
340,PT00M56.00S,2022-11-10T02:05:34.5Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,52,51,2022-11-10T02:05:36Z,3310000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,339.0,,,,,,,,,,,,,3.0,2.0,1.0
341,PT00M44.70S,2022-11-10T02:05:47.5Z,2,REGULAR,foul,offensive,['inpenalty'],201586,,,1610612749,52,51,2022-11-10T02:05:56Z,3320000,False,,,0,,S. Ibaka offensive FOUL (1 PF),"[201586, 1629026]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Above the Break 3,24+ Center,,,,,,2003.0,,,,,1.0,0.0,Williams,1629026.0,,,,,,
343,PT00M44.70S,2022-11-10T02:05:47.5Z,2,REGULAR,turnover,offensive foul,[],201586,,,1610612749,52,51,2022-11-10T02:05:47Z,3340000,False,,,0,,S. Ibaka offensive foul TURNOVER (1 TO),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Above the Break 3,24+ Center,,,,,,2003.0,,1.0,,,,,,,,,,,,
344,PT00M32.00S,2022-11-10T02:06:13.4Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,52,51,2022-11-10T02:06:20Z,3350000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 201588]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Hill,201588.0,,,,,,,,,,
345,PT00M32.00S,2022-11-10T02:06:13.4Z,2,REGULAR,steal,,[],201588,,,1610612749,52,51,2022-11-10T02:06:18Z,3360000,False,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
346,PT00M31.90S,2022-11-10T02:06:19.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612749,52,51,2022-11-10T02:06:41Z,3370000,False,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF) (Hill 2 FT),"[1628983, 201588]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,1628487.0,,,,,3.0,0.0,Hill,201588.0,,,,,,
348,PT00M31.90S,2022-11-10T02:06:48.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201588,,,1610612749,52,52,2022-11-10T02:06:48Z,3390000,False,,,0,,G. Hill Free Throw 1 of 2 (1 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
349,PT00M31.90S,2022-11-10T02:07:10.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201588,,,1610612749,52,53,2022-11-10T02:07:10Z,3400000,False,,,0,,G. Hill Free Throw 2 of 2 (2 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
350,PT00M16.20S,2022-11-10T02:07:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630197,73.27529566360053,81.37254901960785,1610612760,55,53,2022-11-10T02:07:34Z,3410000,False,157.0,199.0,1,right,A. Pokusevski 25' 3PT  (11 PTS) (L. Dort 2 AST),"[1630197, 1629652]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,11.0,,,,,,,,L. Dort,1629652.0,2.0,,,
352,PT00M03.20S,2022-11-10T02:07:46.9Z,2,REGULAR,2pt,Jump Shot,[],201588,23.47240473061761,72.54901960784314,1610612749,55,55,2022-11-10T02:07:50Z,3430000,False,-113.0,168.0,1,left,G. Hill 20' pullup Jump Shot (4 PTS),[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Mid-Range,16-24 Left Center,20.24,Made,,,,,4.0,,,,,,,,,,,,,
353,PT00M00.20S,2022-11-10T02:07:53.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,75.1149802890933,85.29411764705883,1610612760,55,55,2022-11-10T02:08:00Z,3440000,False,176.0,181.0,1,right,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
354,PT00M00.10S,2022-11-10T02:07:53.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,55,55,2022-11-10T02:08:00Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,353.0,,,,,,,,,,,,,,,
355,PT00M00.00S,2022-11-10T02:09:25.6Z,2,REGULAR,period,end,[],0,,,1610612760,55,55,2022-11-10T02:09:25Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,55,55,2022-11-10T02:22:54Z,3470000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612760,55,55,2022-11-10T02:22:54Z,3480000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612760,55,55,2022-11-10T02:22:54Z,3490000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,out,['startperiod'],201586,,,1610612760,55,55,2022-11-10T02:22:54Z,3500000,False,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612760,55,55,2022-11-10T02:22:54Z,3510000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612760,55,55,2022-11-10T02:22:54Z,3520000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612760,55,55,2022-11-10T02:22:54Z,3530000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612760,55,55,2022-11-10T02:22:54Z,3540000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,in,['startperiod'],1630699,,,1610612760,55,55,2022-11-10T02:22:54Z,3550000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-10T02:22:21.9Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612760,55,55,2022-11-10T02:22:54Z,3560000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-10T02:23:03.2Z,3,REGULAR,period,start,[],0,,,1610612760,55,55,2022-11-10T02:23:03Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M48.00S,2022-11-10T02:23:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630526,6.652431011826544,3.9215686274509802,1610612760,58,55,2022-11-10T02:23:21Z,3580000,False,230.0,10.0,1,left,J. Robinson-Earl 3PT  (3 PTS) (J. Giddey 4 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,23.06,Made,,,,,3.0,,,,,,,,J. Giddey,1630581.0,4.0,,,
372,PT11M34.00S,2022-11-10T02:23:28.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,71.04139290407359,75.0,1610612749,58,58,2022-11-10T02:23:33Z,3600000,False,125.0,220.0,1,right,B. Portis 25' 3PT  (5 PTS) (J. Carter 4 AST),"[1626171, 1628975]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.28,Made,,,,,5.0,,,,,,,,J. Carter,1628975.0,4.0,,,
