actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT04M54.00S,2023-03-02T01:25:55.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,14,18,2023-03-02T01:25:55Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,
88,PT04M54.00S,2023-03-02T01:26:10.7Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,14,19,2023-03-02T01:26:10Z,880000,False,,,0,,D. Schroder Free Throw 2 of 2 (1 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
89,PT04M36.00S,2023-03-02T01:26:29.3Z,1,REGULAR,2pt,Jump Shot,[],1631119,92.72339027595268,77.69607843137256,1610612760,14,19,2023-03-02T01:26:33Z,890000,False,138.0,16.0,1,right,MISS J. Williams 13' step back Shot,[1631119],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,13.94,Missed,,,,,,,,,,,,,,,,,,
90,PT04M34.00S,2023-03-02T01:26:31.3Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,14,19,2023-03-02T01:26:33Z,900000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,89.0,,,,,,1.0,0.0,1.0,,,,,
91,PT04M32.00S,2023-03-02T01:26:33.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,76.95466491458606,12.254901960784313,1610612760,14,19,2023-03-02T01:26:37Z,910000,False,-189.0,164.0,1,right,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
92,PT04M28.00S,2023-03-02T01:26:37.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612747,14,19,2023-03-02T01:26:37Z,920000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612747.0,LAL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,91.0,,,,,,4.0,3.0,1.0,,,,,
93,PT04M09.00S,2023-03-02T01:26:56.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,22.28975032851511,89.4607843137255,1610612747,14,22,2023-03-02T01:27:00Z,930000,False,-197.0,157.0,1,left,M. Beasley 25' 3PT  (8 PTS),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.21,Made,8.0,,,,,,,,,,,,,,,,,
94,PT03M48.00S,2023-03-02T01:27:17.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631119,93.11760840998686,50.245098039215684,1610612760,14,22,2023-03-02T01:27:20Z,940000,False,1.0,12.0,1,right,MISS J. Williams cutting DUNK,[1631119],1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
95,PT03M46.00S,2023-03-02T01:27:19.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,14,22,2023-03-02T01:27:20Z,950000,False,,,0,,J. Giddey REBOUND (Off:2 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,94.0,,,,,,2.0,0.0,2.0,,,,,
96,PT03M44.00S,2023-03-02T01:27:21.1Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,14,22,2023-03-02T01:27:24Z,960000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1628964]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,1.0,Bamba,1628964.0,,,,,,,,,,,,,,
97,PT03M44.00S,2023-03-02T01:27:21.1Z,1,REGULAR,steal,,[],1628964,,,1610612747,14,22,2023-03-02T01:27:22Z,970000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612747.0,LAL,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT03M40.00S,2023-03-02T01:27:28.1Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612747,14,22,2023-03-02T01:27:34Z,980000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1629652, 1629060]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,
100,PT03M40.00S,2023-03-02T01:28:01.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629060,,,1610612747,14,23,2023-03-02T01:28:01Z,1000000,False,,,0,,R. Hachimura Free Throw 1 of 2 (1 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
101,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,out,[],1631119,,,1610612747,14,23,2023-03-02T01:28:12Z,1010000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,out,[],1627736,,,1610612747,14,23,2023-03-02T01:28:12Z,1020000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,14,23,2023-03-02T01:28:12Z,1030000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,out,[],1628964,,,1610612747,14,23,2023-03-02T01:28:12Z,1040000,False,,,0,,SUB out: M. Bamba,[1628964],1610612747.0,LAL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,out,[],203471,,,1610612747,14,23,2023-03-02T01:28:12Z,1050000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,in,[],203967,,,1610612747,14,23,2023-03-02T01:28:12Z,1060000,False,,,0,,SUB in: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612747,14,23,2023-03-02T01:28:12Z,1070000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,14,23,2023-03-02T01:28:12Z,1080000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,14,23,2023-03-02T01:28:12Z,1090000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M40.00S,2023-03-02T01:28:01.9Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,14,23,2023-03-02T01:28:12Z,1100000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M40.00S,2023-03-02T01:28:28.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629060,,,1610612747,14,24,2023-03-02T01:28:28Z,1110000,False,,,0,,R. Hachimura Free Throw 2 of 2 (2 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
112,PT03M25.00S,2023-03-02T01:28:47.9Z,1,REGULAR,foul,technical,['1freethrow'],1629117,,,1610612760,14,24,2023-03-02T01:28:57Z,1120000,False,,,0,,W. Gabriel defensive-3-second technical FOUL (1 Tech),[1629117],1610612747.0,LAL,defensive-3-second,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,0.0,1.0,,,,,,,,,,
113,PT03M25.00S,2023-03-02T01:29:08.3Z,1,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,15,24,2023-03-02T01:29:08Z,1130000,False,,,0,,L. Dort technical Free Throw 1 of 1 (7 PTS),[1629652],1610612760.0,OKC,technical,,,Dort,L. Dort,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2023-03-02T01:29:28.2Z,1,REGULAR,turnover,bad pass,[],203967,,,1610612760,15,24,2023-03-02T01:29:31Z,1140000,False,,,0,,D. Saric bad pass TURNOVER (1 TO),"[203967, 1631108]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Center,,,,1.0,Christie,1631108.0,,,,,,,,,,,,,,
115,PT03M16.00S,2023-03-02T01:29:28.2Z,1,REGULAR,steal,,[],1631108,,,1610612747,15,24,2023-03-02T01:29:34Z,1150000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M01.00S,2023-03-02T01:29:43.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631108,21.369908015768726,32.59803921568628,1610612747,15,26,2023-03-02T01:29:47Z,1160000,False,87.0,148.0,1,left,M. Christie 17' pullup Jump Shot (2 PTS),[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,17.2,Made,2.0,,,,,,,,,,,,,,,,,
117,PT02M47.00S,2023-03-02T01:29:59.5Z,1,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612760,15,26,2023-03-02T01:30:08Z,1170000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Dort 2 FT),"[1629117, 1629652]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,1.0,1.0,Dort,1629652.0,,,,,,,,
119,PT02M47.00S,2023-03-02T01:30:25.5Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,16,26,2023-03-02T01:30:44Z,1190000,False,,,0,,L. Dort Free Throw 1 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
120,PT02M47.00S,2023-03-02T01:30:25.5Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,16,26,2023-03-02T01:30:44Z,1200000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2023-03-02T01:30:28.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,16,26,2023-03-02T01:30:44Z,1210000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,120.0,,,,,,2.0,2.0,0.0,,,,,
122,PT02M34.00S,2023-03-02T01:30:55.3Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612747,16,26,2023-03-02T01:31:02Z,1220000,False,,,0,,I. Joe shooting personal FOUL (2 PF) (Walker IV 2 FT),"[1630198, 1629022]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,
124,PT02M34.00S,2023-03-02T01:31:19.9Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,16,27,2023-03-02T01:31:19Z,1240000,False,,,0,,L. Walker IV Free Throw 1 of 2 (1 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
125,PT02M34.00S,2023-03-02T01:31:20.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612747,16,27,2023-03-02T01:31:26Z,1250000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M34.00S,2023-03-02T01:31:20.5Z,1,REGULAR,substitution,out,[],1629652,,,1610612747,16,27,2023-03-02T01:31:26Z,1260000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2023-03-02T01:31:20.5Z,1,REGULAR,substitution,in,[],1631114,,,1610612747,16,27,2023-03-02T01:31:26Z,1270000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M34.00S,2023-03-02T01:31:20.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612747,16,27,2023-03-02T01:31:26Z,1280000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M34.00S,2023-03-02T01:31:34.2Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,16,28,2023-03-02T01:31:34Z,1290000,False,,,0,,L. Walker IV Free Throw 2 of 2 (2 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
130,PT02M28.00S,2023-03-02T01:31:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630198,78.79434954007884,7.598039215686274,1610612760,19,28,2023-03-02T01:31:44Z,1300000,False,-212.0,147.0,1,right,I. Joe 25' 3PT  (3 PTS) (J. Williams 2 AST),"[1630198, 1631114]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.79,Made,3.0,,,,,,,,,,,,,J. Williams,1631114.0,2.0,,
132,PT02M08.00S,2023-03-02T01:32:00.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,8.147174770039427,41.888786764705884,1610612747,19,28,2023-03-02T01:32:39Z,1320000,False,41.0,24.0,1,left,MISS L. Walker IV driving floating bank Shot,[1629022],1610612747.0,LAL,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
133,PT02M05.00S,2023-03-02T01:32:03.7Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,19,28,2023-03-02T01:32:04Z,1330000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,132.0,,,,,,1.0,0.0,1.0,,,,,
134,PT02M05.00S,2023-03-02T01:32:03.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629117,5.590000152587891,50.0,1610612747,19,28,2023-03-02T01:32:06Z,1340000,False,0.0,0.0,1,left,MISS W. Gabriel tip Layup,[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2023-03-02T01:32:03.1Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,19,28,2023-03-02T01:32:06Z,1350000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,134.0,,,,,,2.0,0.0,2.0,,,,,
136,PT02M03.00S,2023-03-02T01:32:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,5.590000152587891,50.0,1610612747,19,28,2023-03-02T01:32:04Z,1360000,False,0.0,0.0,1,left,MISS W. Gabriel tip Layup,[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
137,PT02M03.00S,2023-03-02T01:32:05.7Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,19,28,2023-03-02T01:32:05Z,1370000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,136.0,,,,,,1.0,1.0,0.0,,,,,
138,PT01M44.00S,2023-03-02T01:32:24.4Z,1,REGULAR,3pt,Jump Shot,[],1631114,81.553876478318,6.862745098039216,1610612760,22,28,2023-03-02T01:32:29Z,1380000,False,-216.0,121.0,1,right,J. Williams 24' 3PT  (6 PTS) (T. Mann 1 AST),"[1631114, 1630544]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.73,Made,6.0,,,,,,,,,,,,,T. Mann,1630544.0,1.0,,
140,PT01M29.00S,2023-03-02T01:32:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,6.521024967148489,40.931372549019606,1610612747,22,30,2023-03-02T01:33:53Z,1400000,False,45.0,9.0,1,left,W. Gabriel cutting Layup (2 PTS) (A. Reaves 1 AST),"[1629117, 1630559]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,2.0,,,,,,,,,,,,,A. Reaves,1630559.0,1.0,,
142,PT01M21.00S,2023-03-02T01:32:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630198,65.52233902759527,44.36274509803921,1610612760,25,30,2023-03-02T01:32:51Z,1420000,False,-28.0,272.0,1,right,I. Joe 27' 3PT  (6 PTS) (T. Mann 2 AST),"[1630198, 1630544]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,27.31,Made,6.0,,,,,,,,,,,,,T. Mann,1630544.0,2.0,,
144,PT01M02.00S,2023-03-02T01:33:06.6Z,1,REGULAR,2pt,Jump Shot,[],1629060,3.892904073587385,25.735294117647058,1610612747,25,30,2023-03-02T01:34:52Z,1440000,False,121.0,-16.0,1,left,MISS R. Hachimura 12' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,12.23,Missed,,,,,,,,,,,,,,,,,,
145,PT00M59.00S,2023-03-02T01:33:09.6Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,25,30,2023-03-02T01:33:13Z,1450000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Right,,,,,,,144.0,,,,,,3.0,0.0,3.0,,,,,
147,PT00M57.30S,2023-03-02T01:33:12.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,31.09395532194481,66.17647058823529,1610612747,25,30,2023-03-02T01:33:17Z,1470000,False,-81.0,240.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
148,PT00M53.40S,2023-03-02T01:33:16.2Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,25,30,2023-03-02T01:33:17Z,1480000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,147.0,,,,,,1.0,1.0,0.0,,,,,
149,PT00M45.10S,2023-03-02T01:33:24.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630598,91.40932982917214,58.82352941176471,1610612760,25,30,2023-03-02T01:35:26Z,1490000,False,44.0,28.0,1,right,MISS A. Wiggins driving Hook,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
150,PT00M43.30S,2023-03-02T01:33:26.4Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,25,30,2023-03-02T01:33:28Z,1500000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,149.0,,,,,,3.0,3.0,0.0,,,,,
151,PT00M37.00S,2023-03-02T01:33:33.7Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612747,25,30,2023-03-02T01:33:43Z,1510000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1630598, 1629022]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,1.0,0.0,Walker IV,1629022.0,,,,,,,,
153,PT00M37.00S,2023-03-02T01:33:58.2Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,25,31,2023-03-02T01:36:54Z,1530000,False,,,0,,L. Walker IV Free Throw 1 of 2 (3 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
168,PT00M37.00S,2023-03-02T01:34:10.1Z,1,REGULAR,substitution,out,[],1630598,,,1610612747,25,31,2023-03-02T01:37:10Z,1532500,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M37.00S,2023-03-02T01:34:10.1Z,1,REGULAR,substitution,in,[],1630322,,,1610612747,25,31,2023-03-02T01:37:10Z,1533750,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M37.00S,2023-03-02T01:33:58.2Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,25,31,2023-03-02T01:36:54Z,1535000,False,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
157,PT00M35.00S,2023-03-02T01:34:00.2Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,25,31,2023-03-02T01:36:54Z,1537500,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,156.0,,,,,,2.0,2.0,0.0,,,,,
158,PT00M29.30S,2023-03-02T01:34:22.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,77.87450722733246,8.333333333333332,1610612760,28,31,2023-03-02T01:36:23Z,1555000,False,-208.0,155.0,1,right,L. Waters III 25' 3PT running (3 PTS) (J. Williams 3 AST),"[1630322, 1631114]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,25.99,Made,3.0,,,,,,,,,,,,,J. Williams,1631114.0,3.0,,
161,PT00M14.40S,2023-03-02T01:35:04.7Z,1,REGULAR,turnover,bad pass,[],1629022,,,1610612747,28,31,2023-03-02T01:35:08Z,1610000,False,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 1630198]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Joe,1630198.0,,,,,,,,,,,,,,
162,PT00M14.40S,2023-03-02T01:35:04.7Z,1,REGULAR,steal,,[],1630198,,,1610612760,28,31,2023-03-02T01:35:06Z,1620000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M00.40S,2023-03-02T01:35:24.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612760,28,31,2023-03-02T01:35:47Z,1630000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Mann 2 FT),"[1631108, 1630544]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,1.0,0.0,Mann,1630544.0,,,,,,,,
165,PT00M00.40S,2023-03-02T01:35:48.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630544,,,1610612760,29,31,2023-03-02T01:35:48Z,1650000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
166,PT00M00.40S,2023-03-02T01:35:57.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630544,,,1610612760,30,31,2023-03-02T01:35:57Z,1660000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2023-03-02T01:36:06.4Z,1,REGULAR,period,end,[],0,,,1610612747,30,31,2023-03-02T01:36:06Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-03-02T01:38:48.5Z,2,REGULAR,period,start,[],0,,,1610612760,30,31,2023-03-02T01:38:48Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M49.00S,2023-03-02T01:38:59.4Z,2,REGULAR,3pt,Jump Shot,[],1630198,70.25295663600527,71.32352941176471,1610612760,30,31,2023-03-02T01:39:03Z,1690000,False,107.0,227.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
172,PT11M45.00S,2023-03-02T01:39:03.4Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,30,31,2023-03-02T01:39:03Z,1700000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,171.0,,,,,,4.0,1.0,3.0,,,,,
