actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
158,PT11M00.00S,2023-04-09T20:07:02.3Z,2,REGULAR,steal,,[],1631367,,,1610612763,22,26,2023-04-09T20:07:03Z,1550000,False,,,0,,J. Gilyard STEAL (2 STL),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
159,PT10M54.00S,2023-04-09T20:07:07.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631246,5.732588699080158,48.03921568627451,1610612763,22,26,2023-04-09T20:13:40Z,1560000,False,10.0,1.0,1,left,MISS V. Williams Jr. running Layup,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,0.99,Missed,,,,,,,,,,,,,,,,,
160,PT10M52.00S,2023-04-09T20:07:09.6Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,22,26,2023-04-09T20:07:11Z,1570000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,
161,PT10M49.00S,2023-04-09T20:07:12.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,68.41327201051249,63.970588235294116,1610612760,22,26,2023-04-09T20:07:49Z,1580000,False,70.0,244.0,1,right,MISS L. Waters III 25' running pullup 3PT,[1630322],1610612760.0,OKC,running pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,25.42,Missed,,,,,,,,,,,,,,,,,
162,PT10M46.00S,2023-04-09T20:07:15.5Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,22,26,2023-04-09T20:07:49Z,1590000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,161.0,2.0,0.0,2.0,,,,,
163,PT10M38.00S,2023-04-09T20:07:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,69.72733245729303,73.77450980392157,1610612760,25,26,2023-04-09T20:07:27Z,1600000,False,119.0,232.0,1,right,L. Waters III 26' 3PT  (3 PTS) (J. Butler 1 AST),"[1630322, 1630215]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,26.08,Made,3.0,,,,,,,,,,,,,,J. Butler,1630215.0,1.0
165,PT10M21.00S,2023-04-09T20:07:40.4Z,2,REGULAR,2pt,Jump Shot,[],1630533,25.18068331143233,55.88235294117647,1610612763,25,28,2023-04-09T20:14:31Z,1620000,False,-29.0,184.0,1,left,Z. Williams 18' pullup Jump Shot (9 PTS) (J. Gilyard 2 AST),"[1630533, 1631367]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Center,,18.65,Made,9.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,2.0
167,PT10M08.00S,2023-04-09T20:07:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.51182654402102,55.88235294117647,1610612760,27,28,2023-04-09T20:07:56Z,1640000,False,29.0,8.0,1,right,T. Mann driving finger roll Layup (5 PTS) (J. Butler 2 AST),"[1630544, 1630215]",1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,3.06,Made,5.0,,,,,,,,,,,,,,J. Butler,1630215.0,2.0
169,PT09M54.00S,2023-04-09T20:08:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,9.149145860709593,47.05882352941176,1610612763,27,28,2023-04-09T20:08:13Z,1660000,False,15.0,34.0,1,left,MISS K. Lofton Jr. cutting Layup,[1631254],1610612763.0,MEM,cutting,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,3.66,Missed,,,,,,,,,,,,,,,,,
170,PT09M51.00S,2023-04-09T20:08:11.5Z,2,REGULAR,rebound,offensive,[],1631254,,,1610612763,27,28,2023-04-09T20:41:38Z,1670000,False,,,0,,K. Lofton Jr. REBOUND (Off:2 Def:1),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,169.0,3.0,1.0,2.0,,,,,
296,PT09M51.00S,2023-04-09T20:08:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,7.30946123521682,48.77450980392157,1610612763,27,28,2023-04-09T20:42:06Z,1675000,False,6.0,16.0,1,left,MISS K. Lofton Jr. tip Layup,[1631254],1610612763.0,MEM,tip,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.73,Missed,,,,,,,,,,,,,,,,,
297,PT09M51.00S,2023-04-09T20:08:12.6Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,27,28,2023-04-09T20:42:06Z,1677500,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,296.0,4.0,4.0,0.0,,,,,
171,PT09M45.00S,2023-04-09T20:08:16.7Z,2,REGULAR,3pt,Jump Shot,[],1630846,66.44218134034165,46.81372549019608,1610612760,27,28,2023-04-09T20:08:20Z,1680000,False,-16.0,263.0,1,right,MISS O. Sarr 26' 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Center,,26.34,Missed,,,,,,,,,,,,,,,,,
172,PT09M42.00S,2023-04-09T20:08:19.7Z,2,REGULAR,rebound,defensive,[],1631367,,,1610612763,27,28,2023-04-09T20:08:20Z,1690000,False,,,0,,J. Gilyard REBOUND (Off:0 Def:3),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,171.0,3.0,3.0,0.0,,,,,
173,PT09M32.00S,2023-04-09T20:08:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630533,22.683968462549277,86.51960784313727,1610612763,27,28,2023-04-09T20:08:34Z,1700000,False,-183.0,161.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,24.32,Missed,,,,,,,,,,,,,,,,,
174,PT09M29.00S,2023-04-09T20:08:32.6Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,27,28,2023-04-09T20:08:34Z,1710000,False,,,0,,O. Sarr REBOUND (Off:0 Def:4),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,173.0,4.0,4.0,0.0,,,,,
175,PT09M24.00S,2023-04-09T20:08:37.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,93.24901445466492,53.18627450980392,1610612760,29,28,2023-04-09T20:19:05Z,1720000,False,16.0,11.0,1,right,A. Wiggins running alley-oop Layup (6 PTS) (T. Mann 1 AST),"[1630598, 1630544]",1610612760.0,OKC,running alley-oop,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,1.93,Made,6.0,,,,,,,,,,,,,,T. Mann,1630544.0,1.0
177,PT09M11.00S,2023-04-09T20:08:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612763,29,28,2023-04-09T20:09:02Z,1740000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Williams 2 FT),"[1630322, 1630533]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,
179,PT09M11.00S,2023-04-09T20:09:24.0Z,2,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,29,28,2023-04-09T20:09:24Z,1760000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
180,PT09M11.00S,2023-04-09T20:09:24.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,29,28,2023-04-09T20:09:24Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,
181,PT09M11.00S,2023-04-09T20:09:24.7Z,2,REGULAR,substitution,out,[],1630322,,,1610612763,29,28,2023-04-09T20:09:31Z,1780000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M11.00S,2023-04-09T20:09:24.7Z,2,REGULAR,substitution,out,[],1630598,,,1610612763,29,28,2023-04-09T20:09:31Z,1790000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M11.00S,2023-04-09T20:09:24.7Z,2,REGULAR,substitution,in,[],1630526,,,1610612763,29,28,2023-04-09T20:09:31Z,1800000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M11.00S,2023-04-09T20:09:24.7Z,2,REGULAR,substitution,in,[],1631172,,,1610612763,29,28,2023-04-09T20:09:31Z,1810000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M11.00S,2023-04-09T20:09:48.4Z,2,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,29,29,2023-04-09T20:09:48Z,1820000,False,,,0,,Z. Williams Free Throw 2 of 2 (10 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
186,PT08M58.00S,2023-04-09T20:10:03.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,93.9060446780552,95.34313725490196,1610612760,29,29,2023-04-09T20:10:07Z,1830000,False,227.0,5.0,1,right,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,22.68,Missed,,,,,,,,,,,,,,,,,
187,PT08M57.00S,2023-04-09T20:10:04.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,29,29,2023-04-09T20:10:07Z,1840000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,186.0,,,,,,,,
189,PT08M42.00S,2023-04-09T20:10:25.8Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,29,29,2023-04-09T20:10:30Z,1860000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1630215]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Butler,1630215.0,,,,,,,,,
190,PT08M42.00S,2023-04-09T20:10:25.8Z,2,REGULAR,steal,,[],1630215,,,1610612760,29,29,2023-04-09T20:43:06Z,1870000,False,,,0,,J. Butler STEAL (1 STL),[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT08M33.00S,2023-04-09T20:10:35.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630846,93.9060446780552,47.794117647058826,1610612760,29,29,2023-04-09T20:10:40Z,1880000,False,-11.0,5.0,1,right,MISS O. Sarr cutting DUNK,[1630846],1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,1.2,Missed,,,,,,,,,,,,,,,,,
192,PT08M31.00S,2023-04-09T20:10:37.5Z,2,REGULAR,rebound,offensive,[],1630215,,,1610612760,29,29,2023-04-09T20:10:37Z,1890000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,191.0,1.0,0.0,1.0,,,,,
193,PT08M29.00S,2023-04-09T20:10:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630526,93.24901445466492,51.225490196078425,1610612760,29,29,2023-04-09T20:21:09Z,1900000,False,6.0,11.0,1,right,MISS J. Robinson-Earl driving finger roll Layup,[1630526],1610612760.0,OKC,driving finger roll,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,1.26,Missed,,,,,,,,,,,,,,,,,
194,PT08M26.00S,2023-04-09T20:10:42.4Z,2,REGULAR,rebound,defensive,[],1631254,,,1610612763,29,29,2023-04-09T20:10:43Z,1910000,False,,,0,,K. Lofton Jr. REBOUND (Off:2 Def:2),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,193.0,4.0,2.0,2.0,,,,,
195,PT08M19.00S,2023-04-09T20:10:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,6.1268068331143235,49.01960784313725,1610612763,29,31,2023-04-09T20:10:51Z,1920000,False,5.0,5.0,1,left,Z. Williams cutting Layup (12 PTS) (D. Roddy 2 AST),"[1630533, 1631223]",1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,0.71,Made,12.0,,,,,,,,,,,,,,D. Roddy,1631223.0,2.0
197,PT07M58.00S,2023-04-09T20:11:10.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,92.9862023653088,49.50980392156863,1610612760,31,31,2023-04-09T20:11:13Z,1940000,False,-2.0,13.0,1,right,O. Sarr cutting DUNK (4 PTS) (T. Mann 2 AST),"[1630846, 1630544]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,1.36,Made,4.0,,,,,,,,,,,,,,T. Mann,1630544.0,2.0
199,PT07M58.00S,2023-04-09T20:11:15.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,31,31,2023-04-09T20:11:15Z,1960000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M58.00S,2023-04-09T20:13:34.9Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,31,31,2023-04-09T20:13:53Z,1970000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M58.00S,2023-04-09T20:13:34.9Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,31,31,2023-04-09T20:13:53Z,1980000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M46.00S,2023-04-09T20:14:13.2Z,2,REGULAR,turnover,bad pass,[],1631367,,,1610612763,31,31,2023-04-09T20:14:17Z,1990000,False,,,0,,J. Gilyard bad pass TURNOVER (2 TO),"[1631367, 1630846]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Sarr,1630846.0,,,,,,,,,
203,PT07M46.00S,2023-04-09T20:14:13.2Z,2,REGULAR,steal,,[],1630846,,,1610612760,31,31,2023-04-09T20:14:15Z,2000000,False,,,0,,O. Sarr STEAL (1 STL),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
204,PT07M42.00S,2023-04-09T20:14:17.7Z,2,REGULAR,turnover,lost ball,[],1630846,,,1610612760,31,31,2023-04-09T20:15:12Z,2010000,False,,,0,,O. Sarr lost ball TURNOVER (1 TO),"[1630846, 1631254]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,Lofton Jr.,1631254.0,,,,,,,,,
205,PT07M42.00S,2023-04-09T20:14:17.7Z,2,REGULAR,steal,,[],1631254,,,1610612763,31,31,2023-04-09T20:14:19Z,2020000,False,,,0,,K. Lofton Jr. STEAL (1 STL),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
206,PT07M34.00S,2023-04-09T20:14:25.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631254,28.728646517739815,79.16666666666666,1610612763,31,31,2023-04-09T20:14:29Z,2030000,False,-146.0,218.0,1,left,MISS K. Lofton Jr. 26' 3PT,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Left Center,,26.18,Missed,,,,,,,,,,,,,,,,,
207,PT07M31.00S,2023-04-09T20:14:28.4Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,31,31,2023-04-09T20:14:28Z,2040000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,206.0,5.0,3.0,2.0,,,,,
208,PT07M29.00S,2023-04-09T20:14:30.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631246,23.47240473061761,11.27450980392157,1610612763,31,31,2023-04-09T20:14:50Z,2050000,False,194.0,168.0,1,left,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,25.64,Missed,,,,,,,,,,,,,,,,,
209,PT07M26.00S,2023-04-09T20:14:33.9Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,31,31,2023-04-09T20:14:33Z,2060000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,208.0,4.0,3.0,1.0,,,,,
210,PT07M11.00S,2023-04-09T20:14:52.2Z,2,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612760,31,31,2023-04-09T20:15:01Z,2070000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (2 TO),[1630215],1610612760.0,OKC,bad pass,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,2882.0,,,,,,,,2.0,,,,,,,,,,,
211,PT07M01.00S,2023-04-09T20:15:03.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,16.245072273324574,4.6568627450980395,1610612763,31,34,2023-04-09T20:15:08Z,2080000,False,227.0,100.0,1,left,Z. Williams 24' 3PT  (15 PTS) (J. Gilyard 3 AST),"[1630533, 1631367]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,24.79,Made,15.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,3.0
213,PT06M42.00S,2023-04-09T20:15:21.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,93.11760840998686,49.754901960784316,1610612760,33,34,2023-04-09T20:15:24Z,2100000,False,-1.0,12.0,1,right,O. Sarr cutting DUNK (6 PTS) (O. Dieng 3 AST),"[1630846, 1631172]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,1.23,Made,6.0,,,,,,,,,,,,,,O. Dieng,1631172.0,3.0
215,PT06M24.00S,2023-04-09T20:15:39.2Z,2,REGULAR,2pt,Jump Shot,[],1630533,21.76412614980289,66.17647058823529,1610612763,33,34,2023-04-09T20:15:44Z,2120000,False,-81.0,152.0,1,left,MISS Z. Williams 17' step back Shot,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,17.23,Missed,,,,,,,,,,,,,,,,,
216,PT06M21.00S,2023-04-09T20:15:42.2Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,33,34,2023-04-09T20:15:44Z,2130000,False,,,0,,O. Sarr REBOUND (Off:0 Def:5),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,215.0,5.0,5.0,0.0,,,,,
217,PT06M07.00S,2023-04-09T20:15:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,90.09526938239159,43.627450980392155,1610612760,33,34,2023-04-09T20:16:01Z,2140000,False,-32.0,41.0,1,right,MISS T. Mann driving Layup - blocked,"[1630544, 1629723]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,5.16,Missed,,,,,,,,,,,,,Konchar,1629723.0,,,
218,PT06M07.00S,2023-04-09T20:15:56.5Z,2,REGULAR,block,,[],1629723,,,1610612760,33,34,2023-04-09T20:25:53Z,2150000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT06M04.00S,2023-04-09T20:15:59.5Z,2,REGULAR,rebound,defensive,[],1631254,,,1610612763,33,34,2023-04-09T20:16:01Z,2160000,False,,,0,,K. Lofton Jr. REBOUND (Off:2 Def:3),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,217.0,5.0,3.0,2.0,,,,,
220,PT06M00.00S,2023-04-09T20:16:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630533,19.267411300919843,7.8431372549019605,1610612763,33,37,2023-04-09T20:24:56Z,2170000,False,211.0,129.0,1,left,Z. Williams 24' 3PT  (18 PTS) (J. Gilyard 4 AST),"[1630533, 1631367]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,24.69,Made,18.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,4.0
222,PT05M49.00S,2023-04-09T20:16:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630526,96.66557161629436,2.941176470588235,1610612760,36,37,2023-04-09T20:16:17Z,2190000,False,-235.0,-21.0,1,right,J. Robinson-Earl 3PT  (7 PTS) (J. Butler 3 AST),"[1630526, 1630215]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,23.63,Made,7.0,,,,,,,,,,,,,,J. Butler,1630215.0,3.0
224,PT05M33.00S,2023-04-09T20:16:31.1Z,2,REGULAR,3pt,Jump Shot,[],1631246,19.530223390275953,90.44117647058823,1610612763,36,37,2023-04-09T20:16:35Z,2210000,False,-202.0,131.0,1,left,MISS V. Williams Jr. 24' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,24.1,Missed,,,,,,,,,,,,,,,,,
225,PT05M30.00S,2023-04-09T20:16:34.1Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,36,37,2023-04-09T20:16:35Z,2220000,False,,,0,,O. Sarr REBOUND (Off:0 Def:6),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,224.0,6.0,6.0,0.0,,,,,
226,PT05M21.00S,2023-04-09T20:16:42.4Z,2,REGULAR,2pt,Jump Shot,[],1631172,75.77201051248358,77.20588235294117,1610612760,38,37,2023-04-09T20:16:45Z,2230000,False,136.0,175.0,1,right,O. Dieng 22' step back Jump Shot (6 PTS),[1631172],1610612760.0,OKC,step back,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right Center,,22.18,Made,6.0,,,,,,,,,,,,,,,,
227,PT05M04.00S,2023-04-09T20:16:58.8Z,2,REGULAR,3pt,Jump Shot,[],1631367,1.7904073587385019,95.34313725490196,1610612763,38,37,2023-04-09T20:17:04Z,2240000,False,-227.0,-36.0,1,left,MISS J. Gilyard 3PT,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Left Corner 3,24+ Left,,22.95,Missed,,,,,,,,,,,,,,,,,
228,PT05M01.00S,2023-04-09T20:17:01.8Z,2,REGULAR,rebound,offensive,[],1631254,,,1610612763,38,37,2023-04-09T20:17:04Z,2250000,False,,,0,,K. Lofton Jr. REBOUND (Off:3 Def:3),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,227.0,6.0,3.0,3.0,,,,,
229,PT05M00.00S,2023-04-09T20:17:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612763,38,37,2023-04-09T20:17:11Z,2260000,False,,,0,,O. Sarr shooting personal FOUL (3 PF) (Lofton Jr. 2 FT),"[1630846, 1631254]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,3.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
231,PT05M00.00S,2023-04-09T20:17:35.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631254,,,1610612763,38,37,2023-04-09T20:17:35Z,2280000,False,,,0,,MISS K. Lofton Jr. Free Throw 1 of 2,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
232,PT05M00.00S,2023-04-09T20:17:35.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,38,37,2023-04-09T20:17:35Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,
233,PT05M00.00S,2023-04-09T20:17:37.1Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,38,37,2023-04-09T20:17:40Z,2300000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M00.00S,2023-04-09T20:17:37.1Z,2,REGULAR,substitution,in,[],1631223,,,1610612763,38,37,2023-04-09T20:17:40Z,2310000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M00.00S,2023-04-09T20:17:50.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631254,,,1610612763,38,38,2023-04-09T20:17:50Z,2320000,False,,,0,,K. Lofton Jr. Free Throw 2 of 2 (7 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
