actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M59.00S,2022-12-18T01:23:06.3Z,1,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612763,15,15,2022-12-18T01:23:31Z,810000,False,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Adams 1 FT),"[1630197, 203500]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,101284.0,2.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
86,PT05M59.00S,2022-12-18T01:23:18.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,15,15,2022-12-18T01:23:30Z,830000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M59.00S,2022-12-18T01:23:18.4Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,15,15,2022-12-18T01:23:30Z,840000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M59.00S,2022-12-18T01:23:18.4Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,15,15,2022-12-18T01:23:30Z,850000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M59.00S,2022-12-18T01:23:18.4Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,15,15,2022-12-18T01:23:30Z,860000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M59.00S,2022-12-18T01:23:34.3Z,1,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,15,16,2022-12-18T01:23:34Z,870000,False,,,0,,S. Adams Free Throw 1 of 1 (4 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
91,PT05M47.00S,2022-12-18T01:23:39.3Z,1,REGULAR,2pt,Jump Shot,[],1631114,79.31997371879106,51.225490196078425,1610612760,15,16,2022-12-18T01:32:53Z,880000,False,6.0,142.0,1,right,MISS J. Williams 14' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,14.2,,,,,,,,,,,
92,PT05M45.00S,2022-12-18T01:23:41.3Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,15,16,2022-12-18T01:23:44Z,890000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Center,,,,,,,91.0,,,,,,1.0,1.0,0.0,,,,,
93,PT05M31.00S,2022-12-18T01:23:55.3Z,1,REGULAR,2pt,Jump Shot,[],1629630,20.581471747700395,56.127450980392155,1610612763,15,18,2022-12-18T01:33:19Z,900000,False,-31.0,141.0,1,left,J. Morant 14' driving floating Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,,,,Made,,4.0,14.43,,,,,,,,,,,
94,PT05M17.00S,2022-12-18T01:24:08.9Z,1,REGULAR,3pt,Jump Shot,[],1630197,67.36202365308804,61.274509803921575,1610612760,15,18,2022-12-18T01:24:13Z,910000,False,56.0,254.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.05,,,,,,,,,,,
95,PT05M13.00S,2022-12-18T01:24:12.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,15,18,2022-12-18T01:24:13Z,920000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,94.0,,,,,,3.0,3.0,0.0,,,,,
96,PT05M05.00S,2022-12-18T01:24:20.6Z,1,REGULAR,3pt,Jump Shot,[],1631223,20.844283837056505,89.95098039215686,1610612763,15,18,2022-12-18T01:24:39Z,930000,False,-200.0,143.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.59,,,,,,,,,,,
97,PT05M01.00S,2022-12-18T01:24:24.7Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,15,18,2022-12-18T01:24:24Z,940000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,96.0,,,,,,2.0,2.0,0.0,,,,,
98,PT04M57.00S,2022-12-18T01:24:29.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629652,93.11760840998686,48.529411764705884,1610612760,15,18,2022-12-18T01:34:16Z,950000,False,-7.0,12.0,1,right,MISS L. Dort running reverse Layup,[1629652],1610612760.0,OKC,running reverse,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.43,,,,,,,,,,,
99,PT04M55.00S,2022-12-18T01:24:31.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,15,18,2022-12-18T01:24:45Z,960000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,98.0,,,,,,1.0,1.0,0.0,,,,,
100,PT04M49.00S,2022-12-18T01:24:37.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,22.421156373193167,7.598039215686274,1610612763,15,18,2022-12-18T01:24:47Z,970000,False,212.0,158.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.46,,,,,,,,,,,
101,PT04M44.00S,2022-12-18T01:24:41.7Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,15,18,2022-12-18T01:24:41Z,980000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,100.0,,,,,,2.0,1.0,1.0,,,,,
102,PT04M44.00S,2022-12-18T01:24:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,15,18,2022-12-18T01:24:41Z,990000,False,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,,
103,PT04M44.00S,2022-12-18T01:24:42.4Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,15,18,2022-12-18T01:24:42Z,1000000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,102.0,,,,,,2.0,2.0,0.0,,,,,
104,PT04M32.00S,2022-12-18T01:24:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.14651773981603,39.705882352941174,1610612760,15,18,2022-12-18T01:24:58Z,1010000,False,-51.0,31.0,1,right,MISS L. Dort 6' driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.0,,,,,,,,,,,
105,PT04M30.00S,2022-12-18T01:24:56.3Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,15,18,2022-12-18T01:24:58Z,1020000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,104.0,,,,,,3.0,2.0,1.0,,,,,
106,PT04M20.00S,2022-12-18T01:25:10.0Z,1,REGULAR,substitution,out,[],1629652,,,1610612763,15,18,2022-12-18T01:25:23Z,1030000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M20.00S,2022-12-18T01:25:10.0Z,1,REGULAR,substitution,out,[],1630198,,,1610612763,15,18,2022-12-18T01:25:23Z,1040000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M20.00S,2022-12-18T01:25:10.0Z,1,REGULAR,substitution,in,[],1630322,,,1610612763,15,18,2022-12-18T01:25:23Z,1050000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M20.00S,2022-12-18T01:25:10.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612763,15,18,2022-12-18T01:25:23Z,1060000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M17.00S,2022-12-18T01:25:49.5Z,1,REGULAR,jumpball,recovered,[],1631223,,,1610612763,15,18,2022-12-18T01:25:49Z,1070000,False,,,0,,Jump Ball S. Adams vs. K. Williams: Tip to D. Roddy,"[1631223, 203500, 1629026]",1610612763.0,MEM,heldball,D. Roddy,1631223.0,Roddy,D. Roddy,Adams,203500.0,Williams,1629026.0,,,,,,,,,,,,,,,,,,,,,,
113,PT04M15.00S,2022-12-18T01:25:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,7.5722733245729295,60.78431372549019,1610612763,15,18,2022-12-18T01:25:56Z,1100000,False,-54.0,19.0,1,left,MISS D. Roddy Layup,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.71,,,,,,,,,,,
114,PT04M13.00S,2022-12-18T01:25:53.1Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,15,18,2022-12-18T01:25:56Z,1110000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,113.0,,,,,,1.0,1.0,0.0,,,,,
115,PT04M09.00S,2022-12-18T01:25:57.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630197,78.0059132720105,50.0,1610612760,15,18,2022-12-18T01:36:55Z,1120000,False,0.0,154.0,1,right,MISS A. Pokusevski 15' running pullup Shot,[1630197],1610612760.0,OKC,running pullup,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.42,,,,,,,,,,,
116,PT04M06.00S,2022-12-18T01:26:00.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,15,18,2022-12-18T01:26:04Z,1130000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,,,,,115.0,,,,,,4.0,4.0,0.0,,,,,
117,PT03M58.00S,2022-12-18T01:26:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.66162943495401,63.23529411764706,1610612763,15,20,2022-12-18T01:37:37Z,1140000,False,-66.0,132.0,1,left,J. Morant 14' driving floating Jump Shot (6 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,14.79,,,,,,,,,,,
118,PT03M37.00S,2022-12-18T01:26:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.51182654402102,54.90196078431373,1610612760,15,20,2022-12-18T01:26:33Z,1150000,False,25.0,8.0,1,right,MISS K. Williams driving Layup - blocked,"[1629026, 1630583]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.59,,,,,,,,,,Aldama,1630583.0
119,PT03M37.00S,2022-12-18T01:26:29.4Z,1,REGULAR,block,,[],1630583,,,1610612760,15,20,2022-12-18T01:26:31Z,1160000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT03M35.00S,2022-12-18T01:26:31.4Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,15,20,2022-12-18T01:26:33Z,1170000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,118.0,,,,,,4.0,3.0,1.0,,,,,
121,PT03M21.00S,2022-12-18T01:26:45.2Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,15,20,2022-12-18T01:26:52Z,1180000,False,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1631114]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Williams,1631114.0,,
122,PT03M21.00S,2022-12-18T01:26:45.2Z,1,REGULAR,steal,,[],1631114,,,1610612760,15,20,2022-12-18T01:26:47Z,1190000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
123,PT03M18.00S,2022-12-18T01:26:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,92.85479632063075,50.0,1610612760,17,20,2022-12-18T01:26:58Z,1200000,False,0.0,15.0,1,right,A. Wiggins running Layup (2 PTS),[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.47,,,,,,,,,,,
124,PT02M56.00S,2022-12-18T01:27:09.7Z,1,REGULAR,3pt,Jump Shot,[],1631223,9.411957950065702,3.9215686274509802,1610612763,17,20,2022-12-18T01:27:15Z,1210000,False,230.0,36.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.32,,,,,,,,,,,
125,PT02M53.00S,2022-12-18T01:27:12.7Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,17,20,2022-12-18T01:27:15Z,1220000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,,124.0,,,,,,3.0,3.0,0.0,,,,,
126,PT02M47.00S,2022-12-18T01:27:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630322,96.5341655716163,2.941176470588235,1610612760,20,20,2022-12-18T01:27:24Z,1230000,False,-235.0,-20.0,1,right,L. Waters III 3PT  (3 PTS) (A. Wiggins 1 AST),"[1630322, 1630598]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,,,,,,Made,,3.0,23.61,A. Wiggins,1630598.0,1.0,,,,,,,,
128,PT02M46.00S,2022-12-18T01:27:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,20,20,2022-12-18T01:27:24Z,1250000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,out,[],1630197,,,1610612763,20,20,2022-12-18T01:30:04Z,1260000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,out,[],203500,,,1610612763,20,20,2022-12-18T01:30:04Z,1270000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,20,20,2022-12-18T01:30:04Z,1280000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,in,[],203488,,,1610612763,20,20,2022-12-18T01:30:04Z,1290000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,20,20,2022-12-18T01:30:04Z,1300000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M46.00S,2022-12-18T01:29:42.9Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,20,20,2022-12-18T01:30:04Z,1310000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M36.00S,2022-12-18T01:30:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,9.674770039421814,34.31372549019608,1610612763,20,20,2022-12-18T01:30:28Z,1320000,False,78.0,38.0,1,left,MISS B. Clarke 8' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,8.73,,,,,,,,,,,
137,PT02M33.00S,2022-12-18T01:30:27.0Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,20,20,2022-12-18T01:30:28Z,1330000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,136.0,,,,,,1.0,1.0,0.0,,,,,
138,PT02M23.00S,2022-12-18T01:30:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630322,73.9323258869908,85.7843137254902,1610612760,23,20,2022-12-18T01:30:41Z,1340000,False,179.0,193.0,1,right,L. Waters III 26' 3PT  (6 PTS) (K. Williams 1 AST),"[1630322, 1629026]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,26.28,K. Williams,1629026.0,1.0,,,,,,,,
140,PT02M09.00S,2022-12-18T01:30:50.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,30.831143232588698,67.15686274509804,1610612763,23,20,2022-12-18T01:30:55Z,1360000,False,-86.0,237.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.23,,,,,,,,,,,
141,PT02M05.00S,2022-12-18T01:30:54.7Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,23,20,2022-12-18T01:30:55Z,1370000,False,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,,,,,,,140.0,,,,,,2.0,2.0,0.0,,,,,
142,PT02M02.00S,2022-12-18T01:30:57.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,93.77463863337714,3.431372549019608,1610612760,23,20,2022-12-18T01:39:49Z,1380000,False,-233.0,6.0,1,right,MISS K. Williams running 3PT,[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.29,,,,,,,,,,,
143,PT02M00.00S,2022-12-18T01:30:59.3Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,23,20,2022-12-18T01:31:06Z,1390000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,,,,142.0,,,,,,2.0,2.0,0.0,,,,,
144,PT01M50.00S,2022-12-18T01:31:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,31.61957950065703,30.637254901960787,1610612763,23,20,2022-12-18T01:31:14Z,1400000,False,97.0,245.0,1,left,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.32,,,,,,,,,,,
145,PT01M46.00S,2022-12-18T01:31:14.1Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,23,20,2022-12-18T01:31:14Z,1410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,144.0,,,,,,1.0,1.0,0.0,,,,,
146,PT01M39.00S,2022-12-18T01:31:20.4Z,1,REGULAR,3pt,Jump Shot,[],1631114,71.69842312746385,17.401960784313726,1610612760,23,20,2022-12-18T01:31:28Z,1420000,False,-163.0,214.0,1,right,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.86,,,,,,,,,,,
147,PT01M39.00S,2022-12-18T01:31:20.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,23,20,2022-12-18T01:31:28Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,146.0,,,,,,,,,,,,,
148,PT01M39.00S,2022-12-18T01:31:26.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612763,23,20,2022-12-18T01:40:38Z,1440000,False,,,0,,M. Muscala loose ball personal FOUL (1 PF) (Jones 2 FT),"[203488, 1626145]",1610612760.0,OKC,loose ball,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,101284.0,1.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,,
150,PT01M39.00S,2022-12-18T01:31:55.9Z,1,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,23,21,2022-12-18T02:20:23Z,1460000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
151,PT01M39.00S,2022-12-18T01:31:56.5Z,1,REGULAR,substitution,out,[],1631114,,,1610612763,23,21,2022-12-18T01:32:03Z,1470000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M39.00S,2022-12-18T01:31:56.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,23,21,2022-12-18T01:32:03Z,1480000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M39.00S,2022-12-18T01:31:56.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612763,23,21,2022-12-18T01:32:03Z,1490000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M39.00S,2022-12-18T01:31:56.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,23,21,2022-12-18T01:32:03Z,1500000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M39.00S,2022-12-18T01:31:55.9Z,1,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,23,21,2022-12-18T02:20:23Z,1510000,False,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
156,PT01M34.00S,2022-12-18T01:32:00.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,23,21,2022-12-18T02:20:23Z,1520000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,155.0,,,,,,2.0,2.0,0.0,,,,,
157,PT01M18.00S,2022-12-18T01:32:39.3Z,1,REGULAR,turnover,traveling,[],1630322,,,1610612760,23,21,2022-12-18T01:32:45Z,1530000,False,,,0,,L. Waters III traveling TURNOVER (1 TO),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,1627963.0,,,,,,,,,,,,,,,1.0,,,,
158,PT01M00.00S,2022-12-18T01:33:10.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,15.325229960578188,42.15686274509804,1610612763,23,21,2022-12-18T01:41:51Z,1540000,False,39.0,92.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,9.96,,,,,,,,,,,
159,PT01M00.00S,2022-12-18T01:33:10.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,23,21,2022-12-18T01:33:23Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,158.0,,,,,,,,,,,,,
161,PT01M00.00S,2022-12-18T01:33:16.2Z,1,REGULAR,foul,personal,[],1629634,,,1610612760,23,21,2022-12-18T01:42:15Z,1570000,False,,,0,,B. Clarke loose ball personal FOUL (1 PF),"[1629634, 1630598]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,,,,,,,
163,PT00M50.60S,2022-12-18T01:33:39.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612760,23,21,2022-12-18T01:33:50Z,1590000,False,,,0,,D. Brooks personal FOUL (1 PF) (Wiggins 2 FT),"[1628415, 1630598]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,1626300.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,,,,,,,
165,PT00M50.60S,2022-12-18T01:34:01.1Z,1,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,24,21,2022-12-18T01:34:01Z,1610000,False,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
