actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT12M00.00S,2022-12-01T01:36:54.9Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,32,35,2022-12-01T01:37:26Z,1710000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-12-01T01:37:38.6Z,2,REGULAR,period,start,[],0,,,1610612759,32,35,2022-12-01T01:37:38Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M42.00S,2022-12-01T01:37:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,92.85479632063075,44.36274509803921,1610612759,32,37,2022-12-01T01:38:06Z,1730000,False,-28.0,15.0,1,right,Z. Collins driving finger roll Layup (7 PTS),[1628380],1610612759.0,SAS,driving finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,3.18,Made,7.0,,,,,,,,,,,,
177,PT11M16.00S,2022-12-01T01:38:22.0Z,2,REGULAR,2pt,Jump Shot,[],1631114,9.674770039421814,89.95098039215686,1610612760,32,37,2022-12-01T01:38:27Z,1740000,False,-200.0,38.0,1,left,MISS J. Williams 20' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,,20.35,Missed,,,,,,,,,,,,,
178,PT11M13.00S,2022-12-01T01:38:24.6Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,32,37,2022-12-01T01:38:24Z,1750000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,177.0,3.0,3.0,0.0,,,,
179,PT11M07.00S,2022-12-01T01:38:30.5Z,2,REGULAR,3pt,Jump Shot,[],203926,71.17279894875165,77.69607843137256,1610612759,32,37,2022-12-01T01:38:36Z,1760000,False,138.0,218.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,25.87,Missed,,,,,,,,,,,,,
180,PT11M05.00S,2022-12-01T01:38:32.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,32,37,2022-12-01T01:38:36Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,179.0,,,,,,,
182,PT11M05.00S,2022-12-01T01:38:35.7Z,2,REGULAR,substitution,out,[],1628380,,,1610612760,32,37,2022-12-01T01:38:42Z,1790000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M05.00S,2022-12-01T01:38:35.7Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,32,37,2022-12-01T01:38:42Z,1800000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M53.00S,2022-12-01T01:38:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.703679369250986,54.41176470588235,1610612760,34,37,2022-12-01T01:39:07Z,1810000,False,-22.0,20.0,1,left,T. Mann driving reverse Layup (2 PTS),[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,2.97,Made,2.0,,,,,,,,,,,,
185,PT10M48.00S,2022-12-01T01:39:06.2Z,2,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,34,37,2022-12-01T01:39:16Z,1820000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,bad pass,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,2715.0,,,,,,,,,,,1.0,,,,,,,,
186,PT10M37.00S,2022-12-01T01:39:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,7.703679369250986,57.59803921568627,1610612760,34,37,2022-12-01T01:41:02Z,1830000,False,-38.0,20.0,1,left,MISS J. Williams driving finger roll Layup - blocked,"[1631114, 1629676]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,4.29,Missed,,,,,,,,,,Roby,1629676.0,,
187,PT10M37.00S,2022-12-01T01:39:25.5Z,2,REGULAR,block,,[],1629676,,,1610612760,34,37,2022-12-01T01:39:27Z,1840000,False,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M34.00S,2022-12-01T01:39:28.5Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,34,37,2022-12-01T01:39:33Z,1850000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,
189,PT10M30.00S,2022-12-01T01:39:31.5Z,2,REGULAR,turnover,lost ball,[],1630200,,,1610612759,34,37,2022-12-01T01:39:40Z,1860000,False,,,0,,T. Jones lost ball TURNOVER (2 TO),"[1630200, 1630544]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Mann,1630544.0
190,PT10M30.00S,2022-12-01T01:39:31.5Z,2,REGULAR,steal,,[],1630544,,,1610612760,34,37,2022-12-01T01:44:41Z,1870000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT10M26.00S,2022-12-01T01:39:37.2Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612760,34,37,2022-12-01T01:39:47Z,1880000,False,,,0,,I. Roby shooting personal FOUL (1 PF) (Dieng 2 FT),"[1629676, 1631172]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,203592.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
193,PT10M26.00S,2022-12-01T01:39:58.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631172,,,1610612760,34,37,2022-12-01T01:40:18Z,1900000,False,,,0,,MISS O. Dieng Free Throw 1 of 2,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
194,PT10M26.00S,2022-12-01T01:39:58.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,34,37,2022-12-01T01:40:18Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,193.0,,,,,,,
195,PT10M26.00S,2022-12-01T01:39:58.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631172,,,1610612760,34,37,2022-12-01T01:40:18Z,1920000,False,,,0,,MISS O. Dieng Free Throw 2 of 2,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
196,PT10M23.00S,2022-12-01T01:40:01.9Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,34,37,2022-12-01T01:40:18Z,1930000,False,,,0,,A. Pokusevski REBOUND (Off:4 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,195.0,6.0,2.0,4.0,,,,
197,PT10M19.00S,2022-12-01T01:40:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631172,8.09789750328515,45.588235294117645,1610612760,36,37,2022-12-01T01:40:22Z,1940000,False,22.0,24.0,1,left,O. Dieng cutting finger roll Layup (6 PTS) (A. Pokusevski 1 AST),"[1631172, 1630197]",1610612760.0,OKC,cutting finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,3.23,Made,6.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,
200,PT09M57.00S,2022-12-01T01:40:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,82.07950065703022,48.77450980392157,1610612759,36,39,2022-12-01T01:40:59Z,1970000,False,-6.0,116.0,1,right,T. Jones 11' driving floating Jump Shot (4 PTS) (I. Roby 2 AST),"[1630200, 1629676]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.62,Made,4.0,I. Roby,1629676.0,2.0,,,,,,,,,
202,PT09M36.00S,2022-12-01T01:41:14.9Z,2,REGULAR,turnover,bad pass,[],1630544,,,1610612760,36,39,2022-12-01T01:41:22Z,1990000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 1630170]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,Vassell,1630170.0
203,PT09M36.00S,2022-12-01T01:41:14.9Z,2,REGULAR,steal,,[],1630170,,,1610612759,36,39,2022-12-01T01:41:22Z,2000000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
204,PT09M33.00S,2022-12-01T01:41:18.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,92.59198423127464,52.450980392156865,1610612759,36,41,2022-12-01T01:41:27Z,2010000,False,12.0,17.0,1,right,D. Vassell running DUNK (7 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,7.0,T. Jones,1630200.0,3.0,,,,,,,,,
206,PT09M19.00S,2022-12-01T01:41:33.1Z,2,REGULAR,3pt,Jump Shot,[],1631114,30.17411300919842,23.774509803921568,1610612760,36,41,2022-12-01T01:41:43Z,2030000,False,131.0,231.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,26.57,Missed,,,,,,,,,,,,,
207,PT09M14.00S,2022-12-01T01:41:38.1Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,36,41,2022-12-01T01:41:43Z,2040000,False,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,206.0,2.0,2.0,0.0,,,,
208,PT09M03.00S,2022-12-01T01:41:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,91.80354796320631,43.627450980392155,1610612759,36,43,2022-12-01T01:42:03Z,2050000,False,-32.0,25.0,1,right,K. Bates-Diop reverse Layup (6 PTS),[1628966],1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,4.02,Made,6.0,,,,,,,,,,,,
209,PT08M57.00S,2022-12-01T01:41:57.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,36,43,2022-12-01T01:41:57Z,2060000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M57.00S,2022-12-01T01:43:14.7Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,36,43,2022-12-01T01:44:46Z,2070000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M57.00S,2022-12-01T01:43:14.7Z,2,REGULAR,substitution,out,[],203926,,,1610612760,36,43,2022-12-01T01:44:46Z,2080000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M57.00S,2022-12-01T01:43:14.7Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,36,43,2022-12-01T01:44:46Z,2090000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M57.00S,2022-12-01T01:43:14.7Z,2,REGULAR,substitution,in,[],1631103,,,1610612760,36,43,2022-12-01T01:44:46Z,2100000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M45.00S,2022-12-01T01:45:06.3Z,2,REGULAR,2pt,Jump Shot,[],1630544,11.645860709592641,66.17647058823529,1610612760,36,43,2022-12-01T01:45:11Z,2110000,False,-81.0,57.0,1,left,MISS T. Mann 9' step back Shot,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,9.9,Missed,,,,,,,,,,,,,
215,PT08M43.00S,2022-12-01T01:45:08.3Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,36,43,2022-12-01T01:45:11Z,2120000,False,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,214.0,3.0,3.0,0.0,,,,
216,PT08M36.00S,2022-12-01T01:45:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612759,36,43,2022-12-01T01:45:30Z,2130000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Vassell 2 FT),"[1630544, 1630170]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,2715.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
218,PT08M36.00S,2022-12-01T01:45:40.3Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,36,44,2022-12-01T01:45:40Z,2150000,False,,,0,,D. Vassell Free Throw 1 of 2 (8 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
219,PT08M36.00S,2022-12-01T01:45:54.6Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,36,45,2022-12-01T01:45:54Z,2160000,False,,,0,,D. Vassell Free Throw 2 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
220,PT08M30.00S,2022-12-01T01:46:02.8Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,36,45,2022-12-01T01:46:09Z,2170000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631114, 1630200]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Jones,1630200.0
221,PT08M30.00S,2022-12-01T01:46:02.8Z,2,REGULAR,steal,,[],1630200,,,1610612759,36,45,2022-12-01T01:46:04Z,2180000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
222,PT08M28.00S,2022-12-01T01:46:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.19776609724047,49.50980392156863,1610612759,36,47,2022-12-01T01:46:18Z,2190000,False,-2.0,21.0,1,right,T. Jones running Layup (6 PTS),[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,2.09,Made,6.0,,,,,,,,,,,,
223,PT08M12.00S,2022-12-01T01:46:23.6Z,2,REGULAR,foul,personal,[],1631103,,,1610612760,36,47,2022-12-01T01:46:42Z,2200000,False,,,0,,M. Branham personal FOUL (1 PF),"[1631103, 1631114]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,203592.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
225,PT08M12.00S,2022-12-01T01:46:37.8Z,2,REGULAR,substitution,out,[],1628966,,,1610612760,36,47,2022-12-01T01:46:40Z,2220000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M12.00S,2022-12-01T01:46:37.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612760,36,47,2022-12-01T01:46:40Z,2230000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M03.00S,2022-12-01T01:46:52.7Z,2,REGULAR,2pt,Jump Shot,[],1629026,23.340998685939553,30.637254901960787,1610612760,38,47,2022-12-01T01:46:59Z,2240000,False,97.0,167.0,1,left,K. Williams 19' step back Jump Shot (2 PTS),[1629026],1610612760.0,OKC,step back,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,19.29,Made,2.0,,,,,,,,,,,,
228,PT07M44.00S,2022-12-01T01:47:11.1Z,2,REGULAR,3pt,Jump Shot,[],1629640,68.54467805519053,71.32352941176471,1610612759,38,47,2022-12-01T01:47:16Z,2250000,False,107.0,243.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,26.55,Missed,,,,,,,,,,,,,
229,PT07M41.00S,2022-12-01T01:47:14.1Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,38,47,2022-12-01T01:47:16Z,2260000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,228.0,2.0,2.0,0.0,,,,
230,PT07M30.00S,2022-12-01T01:47:25.4Z,2,REGULAR,3pt,Jump Shot,[],1630544,19.004599211563733,95.34313725490196,1610612760,38,47,2022-12-01T01:47:30Z,2270000,False,-227.0,126.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,25.94,Missed,,,,,,,,,,,,,
231,PT07M26.00S,2022-12-01T01:47:29.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,38,47,2022-12-01T01:47:30Z,2280000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,230.0,4.0,4.0,0.0,,,,
232,PT07M22.00S,2022-12-01T01:47:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612759,38,47,2022-12-01T01:47:44Z,2290000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Vassell 2 FT),"[1631114, 1630170]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2715.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
234,PT07M22.00S,2022-12-01T01:48:08.9Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,38,48,2022-12-01T01:48:08Z,2310000,False,,,0,,D. Vassell Free Throw 1 of 2 (10 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
235,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,out,[],1631114,,,1610612759,38,48,2022-12-01T01:48:32Z,2320000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,out,[],1629026,,,1610612759,38,48,2022-12-01T01:48:32Z,2330000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,out,[],1629676,,,1610612759,38,48,2022-12-01T01:48:32Z,2340000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612759,38,48,2022-12-01T01:48:32Z,2350000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612759,38,48,2022-12-01T01:48:32Z,2360000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M22.00S,2022-12-01T01:48:09.6Z,2,REGULAR,substitution,in,[],1628993,,,1610612759,38,48,2022-12-01T01:48:32Z,2370000,False,,,0,,SUB in: A. Johnson,[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M22.00S,2022-12-01T01:48:34.1Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,38,49,2022-12-01T01:48:34Z,2380000,False,,,0,,D. Vassell Free Throw 2 of 2 (11 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
242,PT07M03.00S,2022-12-01T01:48:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,10.85742444152431,36.27450980392157,1610612760,40,49,2022-12-01T01:49:00Z,2390000,False,69.0,50.0,1,left,T. Mann 8' driving floating Jump Shot (4 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.47,Made,4.0,,,,,,,,,,,,
244,PT06M40.00S,2022-12-01T01:49:40.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,64.73390275952694,21.07843137254902,1610612759,40,52,2022-12-01T01:49:48Z,2410000,False,-145.0,279.0,1,right,D. Vassell 31' 3PT  (14 PTS) (T. Jones 4 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,31.42,Made,14.0,T. Jones,1630200.0,4.0,,,,,,,,,
248,PT06M24.00S,2022-12-01T01:49:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.521024967148489,54.65686274509803,1610612760,40,52,2022-12-01T02:14:32Z,2450000,False,-23.0,9.0,1,left,MISS A. Pokusevski Layup,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,2.49,Missed,,,,,,,,,,,,,
249,PT06M23.00S,2022-12-01T01:49:56.8Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,40,52,2022-12-01T01:55:49Z,2460000,False,,,0,,J. Giddey REBOUND (Off:3 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,248.0,5.0,2.0,3.0,,,,
250,PT06M23.00S,2022-12-01T01:50:00.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630581,5.590000152587891,50.0,1610612760,40,52,2022-12-01T01:57:31Z,2470000,False,0.0,0.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
251,PT06M22.00S,2022-12-01T01:50:01.2Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,40,52,2022-12-01T01:57:31Z,2480000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,
290,PT06M19.00S,2022-12-01T01:50:12.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,88.69908015768725,51.20251225490196,1610612759,40,52,2022-12-01T01:58:18Z,2490000,False,6.0,54.0,1,right,MISS K. Johnson running Layup - blocked,"[1629640, 1629652]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.4,Missed,,,,,,,,,,Dort,1629652.0,,
291,PT06M19.00S,2022-12-01T01:50:12.6Z,2,REGULAR,block,,[],1629652,,,1610612759,40,52,2022-12-01T01:56:46Z,2495000,False,,,0,,L. Dort BLOCK (2 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT06M19.00S,2022-12-01T01:50:12.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,40,52,2022-12-01T01:56:46Z,2497500,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,290.0,,,,,,,
253,PT06M04.00S,2022-12-01T01:50:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,14.14257555847569,50.0,1610612760,40,52,2022-12-01T01:53:33Z,2500000,False,0.0,80.0,1,left,MISS L. Dort 8' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.04,Missed,,,,,,,,,,,,,
254,PT06M02.00S,2022-12-01T01:50:27.1Z,2,REGULAR,rebound,defensive,[],1628993,,,1610612759,40,52,2022-12-01T01:50:30Z,2510000,False,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,
255,PT05M55.00S,2022-12-01T01:50:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.51182654402102,44.6078431372549,1610612759,40,54,2022-12-01T01:50:43Z,2520000,False,-27.0,8.0,1,right,T. Jones driving Layup (8 PTS) (K. Johnson 4 AST),"[1630200, 1629640]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,2.83,Made,8.0,K. Johnson,1629640.0,4.0,,,,,,,,,
