actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
180,PT10M14.00S,2023-03-04T01:40:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,14.536793692509855,37.254901960784316,1610612762,41,32,2023-03-04T01:43:20Z,1770000,False,64.0,84.0,1,left,MISS S. Fontecchio 10' driving floating Shot,[1631323],1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Right,10.55,Missed,,,,,,,,,,,,,,,,,,
181,PT10M13.00S,2023-03-04T01:40:55.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,32,2023-03-04T01:41:00Z,1780000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,180.0,,,,2.0,2.0,0.0
182,PT10M07.00S,2023-03-04T01:41:02.4Z,2,REGULAR,3pt,Jump Shot,[],1629652,66.44218134034165,23.52941176470588,1610612760,41,32,2023-03-04T01:43:52Z,1790000,False,-132.0,263.0,1,right,MISS L. Dort 29' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,29.44,Missed,,,,,,,,,,,,,,,,,,
183,PT10M03.00S,2023-03-04T01:41:06.4Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612762,41,32,2023-03-04T01:41:08Z,1800000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,182.0,,,,1.0,1.0,0.0
184,PT09M58.00S,2023-03-04T01:41:11.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628374,7.358738501971089,38.21231617647059,1610612762,41,32,2023-03-04T01:44:32Z,1810000,False,59.0,17.0,1,left,MISS L. Markkanen 6' running pullup Shot,[1628374],1610612762.0,UTA,running pullup,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
185,PT09M55.00S,2023-03-04T01:41:14.2Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,41,32,2023-03-04T01:41:18Z,1820000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,184.0,,,,1.0,1.0,0.0
186,PT09M52.00S,2023-03-04T01:41:17.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630544,70.25295663600527,11.029411764705882,1610612760,44,32,2023-03-04T01:41:27Z,1830000,False,-195.0,227.0,1,right,T. Mann 29' 3PT running pullup (3 PTS),[1630544],1610612760.0,OKC,running pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,29.93,Made,3.0,,,,,,,,,,,,,,,,,
187,PT09M50.00S,2023-03-04T01:41:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,44,32,2023-03-04T01:41:22Z,1840000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M37.00S,2023-03-04T01:44:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200752,9.674770039421814,49.01960784313725,1610612762,44,32,2023-03-04T01:44:37Z,1850000,False,5.0,38.0,1,left,MISS R. Gay Layup,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,,,,,
189,PT09M35.00S,2023-03-04T01:44:30.6Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,44,32,2023-03-04T01:44:37Z,1860000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,188.0,,,,1.0,0.0,1.0
190,PT09M34.00S,2023-03-04T01:44:31.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,7.835085413929041,45.588235294117645,1610612762,44,34,2023-03-04T01:44:40Z,1870000,False,22.0,21.0,1,left,L. Markkanen putback Layup (2 PTS),[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.06,Made,2.0,,,,,,,,,,,,,,,,,
191,PT09M20.00S,2023-03-04T01:44:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,90.48948751642575,40.68627450980392,1610612760,44,34,2023-03-04T01:44:54Z,1880000,False,-47.0,37.0,1,right,MISS T. Mann driving floating Shot - blocked,"[1630544, 200752]",1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,Gay,200752.0,,,,,,,
193,PT09M20.00S,2023-03-04T01:44:45.4Z,2,REGULAR,block,,[],200752,,,1610612760,44,34,2023-03-04T01:44:47Z,1890000,False,,,0,,R. Gay BLOCK (1 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M20.00S,2023-03-04T01:44:45.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,44,34,2023-03-04T01:44:54Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,191.0,,,,,,
196,PT09M17.00S,2023-03-04T01:45:06.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203967,89.30683311432325,51.470588235294116,1610612760,44,34,2023-03-04T01:45:13Z,1920000,False,7.0,48.0,1,right,MISS D. Saric turnaround Hook - blocked,"[203967, 1627745]",1610612760.0,OKC,turnaround,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,Jones,1627745.0,,,,,,,
197,PT09M17.00S,2023-03-04T01:45:06.8Z,2,REGULAR,block,,[],1627745,,,1610612760,44,34,2023-03-04T01:45:09Z,1930000,False,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M15.00S,2023-03-04T01:45:08.8Z,2,REGULAR,rebound,offensive,[],203967,,,1610612760,44,34,2023-03-04T01:45:13Z,1940000,False,,,0,,D. Saric REBOUND (Off:1 Def:0),[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,196.0,,,,1.0,0.0,1.0
199,PT09M15.00S,2023-03-04T01:45:35.4Z,2,REGULAR,jumpball,recovered,[],1631323,,,1610612760,44,34,2023-03-04T01:49:00Z,1950000,False,,,0,,Jump Ball R. Gay vs. D. Saric: Tip to S. Fontecchio,"[1631323, 200752, 203967]",1610612762.0,UTA,heldball,S. Fontecchio,1631323.0,Fontecchio,S. Fontecchio,Gay,200752.0,Saric,203967.0,,,,,,,,,,,,,,,,,,,,,,
202,PT09M13.00S,2023-03-04T01:45:35.4Z,2,REGULAR,turnover,lost ball,[],203967,,,1610612760,44,34,2023-03-04T01:45:35Z,1980000,False,,,0,,D. Saric lost ball TURNOVER (1 TO),"[203967, 200752]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0,,,
203,PT09M13.00S,2023-03-04T01:45:35.4Z,2,REGULAR,steal,,[],200752,,,1610612762,44,34,2023-03-04T01:45:35Z,1990000,False,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2023-03-04T01:45:55.6Z,2,REGULAR,turnover,out-of-bounds,[],200752,,,1610612762,44,34,2023-03-04T01:46:05Z,2000000,False,,,0,,R. Gay lost ball out-of-bounds TURNOVER (2 TO),[200752],1610612762.0,UTA,lost ball,,,Gay,R. Gay,,,,,Mid-Range,8-16 Left,,,,,,,202027.0,,,,,,,,2.0,,,,,
205,PT08M45.00S,2023-03-04T01:46:15.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,81.02825229960578,32.1078431372549,1610612760,44,34,2023-03-04T01:46:22Z,2010000,False,-89.0,126.0,1,right,MISS J. Williams 15' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,15.44,Missed,,,,,,,,,,,,,,,,,,
206,PT08M43.00S,2023-03-04T01:46:17.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,44,34,2023-03-04T01:46:22Z,2020000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,205.0,,,,2.0,1.0,1.0
207,PT08M34.00S,2023-03-04T01:46:26.6Z,2,REGULAR,3pt,Jump Shot,[],1627739,4.02431011826544,96.32352941176471,1610612762,44,34,2023-03-04T01:46:32Z,2030000,False,-232.0,-15.0,1,left,MISS K. Dunn 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
208,PT08M30.00S,2023-03-04T01:46:30.6Z,2,REGULAR,rebound,defensive,[],203967,,,1610612760,44,34,2023-03-04T01:46:32Z,2040000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,207.0,,,,2.0,1.0,1.0
209,PT08M20.00S,2023-03-04T01:46:40.6Z,2,REGULAR,turnover,bad pass,[],203967,,,1610612760,44,34,2023-03-04T01:46:45Z,2050000,False,,,0,,D. Saric bad pass TURNOVER (2 TO),"[203967, 1627739]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Dunn,1627739.0,,,
210,PT08M20.00S,2023-03-04T01:46:40.6Z,2,REGULAR,steal,,[],1627739,,,1610612762,44,34,2023-03-04T01:51:49Z,2060000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
211,PT08M16.00S,2023-03-04T01:46:46.5Z,2,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,44,34,2023-03-04T01:46:53Z,2070000,False,,,0,,L. Markkanen lost ball out-of-bounds TURNOVER (3 TO),[1628374],1610612762.0,UTA,lost ball,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,3.0,,,,,
212,PT08M09.00S,2023-03-04T01:47:02.6Z,2,REGULAR,foul,personal,[],1627745,,,1610612760,44,34,2023-03-04T01:47:09Z,2080000,False,,,0,,D. Jones personal FOUL (1 PF),"[1627745, 203967]",1610612762.0,UTA,,,,Jones,D. Jones,,,,,Mid-Range,16-24 Center,,,,,,,202027.0,1.0,0.0,Saric,203967.0,,,,,,,,,
214,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,44,34,2023-03-04T01:47:17Z,2100000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,out,[],1627745,,,1610612760,44,34,2023-03-04T01:47:17Z,2110000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,out,[],200752,,,1610612760,44,34,2023-03-04T01:47:17Z,2120000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,44,34,2023-03-04T01:47:17Z,2130000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612760,44,34,2023-03-04T01:47:17Z,2140000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M09.00S,2023-03-04T01:47:08.7Z,2,REGULAR,substitution,in,[],203482,,,1610612760,44,34,2023-03-04T01:47:17Z,2150000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M03.00S,2023-03-04T01:47:36.1Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,44,34,2023-03-04T01:47:40Z,2160000,False,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1627739]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,,
221,PT08M03.00S,2023-03-04T01:47:36.1Z,2,REGULAR,steal,,[],1627739,,,1610612762,44,34,2023-03-04T01:47:37Z,2170000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
222,PT07M57.00S,2023-03-04T01:47:42.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628374,5.863994743758213,48.28431372549019,1610612762,44,36,2023-03-04T01:54:04Z,2180000,False,9.0,3.0,1,left,L. Markkanen running Layup (4 PTS) (K. Dunn 3 AST),"[1628374, 1627739]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.9,Made,4.0,K. Dunn,1627739.0,3.0,,,,,,,,,,,,,,
224,PT07M49.00S,2023-03-04T01:47:50.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,72.22404730617609,17.15686274509804,1610612760,47,36,2023-03-04T01:47:55Z,2200000,False,-164.0,209.0,1,right,T. Mann 26' 3PT step back (6 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,26.55,Made,6.0,,,,,,,,,,,,,,,,,
225,PT07M32.00S,2023-03-04T01:48:08.4Z,2,REGULAR,foul,personal,[],1631114,,,1610612762,47,36,2023-03-04T01:48:15Z,2210000,False,,,0,,J. Williams personal FOUL (2 PF),"[1631114, 1628374]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
227,PT07M32.00S,2023-03-04T01:48:13.0Z,2,REGULAR,substitution,out,[],1631114,,,1610612762,47,36,2023-03-04T01:48:22Z,2230000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2023-03-04T01:48:13.0Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,47,36,2023-03-04T01:48:22Z,2240000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2023-03-04T01:48:13.0Z,2,REGULAR,substitution,in,[],1630581,,,1610612762,47,36,2023-03-04T01:48:22Z,2250000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2023-03-04T01:48:13.0Z,2,REGULAR,substitution,in,[],1630534,,,1610612762,47,36,2023-03-04T01:48:22Z,2260000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2023-03-04T01:48:28.2Z,2,REGULAR,substitution,out,[],1629652,,,1610612762,47,36,2023-03-04T01:48:33Z,2270000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2023-03-04T01:48:28.2Z,2,REGULAR,substitution,in,[],1630198,,,1610612762,47,36,2023-03-04T01:48:33Z,2280000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M30.00S,2023-03-04T01:48:42.6Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612762,47,36,2023-03-04T01:49:02Z,2290000,False,,,0,,K. Dunn bad pass TURNOVER (2 TO),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,,,,,
235,PT07M30.00S,2023-03-04T01:48:45.7Z,2,REGULAR,foul,personal,[],1631117,,,1610612760,47,36,2023-03-04T01:55:59Z,2310000,False,,,0,,W. Kessler loose ball personal FOUL (1 PF),"[1631117, 203967]",1610612762.0,UTA,loose ball,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,2714.0,1.0,0.0,Saric,203967.0,,,,,,,,,
240,PT07M08.00S,2023-03-04T01:51:14.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630544,88.69908015768725,41.276041666666664,1610612760,47,36,2023-03-04T01:57:11Z,2360000,False,-44.0,54.0,1,right,MISS T. Mann 6' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
241,PT07M06.00S,2023-03-04T01:51:16.5Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612762,47,36,2023-03-04T01:51:19Z,2370000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,240.0,,,,3.0,3.0,0.0
242,PT07M03.00S,2023-03-04T01:51:19.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627739,5.075558475689881,54.166666666666664,1610612762,47,36,2023-03-04T01:57:50Z,2380000,False,-21.0,-5.0,1,left,MISS K. Dunn running reverse Layup,[1627739],1610612762.0,UTA,running reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
243,PT07M02.00S,2023-03-04T01:51:20.8Z,2,REGULAR,rebound,defensive,[],203967,,,1610612760,47,36,2023-03-04T01:51:26Z,2390000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,242.0,,,,3.0,2.0,1.0
244,PT06M51.00S,2023-03-04T01:51:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,93.24901445466492,54.166666666666664,1610612760,49,36,2023-03-04T01:51:35Z,2400000,False,21.0,11.0,1,right,I. Joe cutting Layup (11 PTS) (J. Giddey 7 AST),"[1630198, 1630581]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.35,Made,11.0,J. Giddey,1630581.0,7.0,,,,,,,,,,,,,,
246,PT06M35.00S,2023-03-04T01:51:49.2Z,2,REGULAR,foul,personal,[],1630544,,,1610612762,49,36,2023-03-04T01:51:56Z,2420000,False,,,0,,T. Mann personal FOUL (1 PF),"[1630544, 1631323]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,2714.0,1.0,0.0,Fontecchio,1631323.0,,,,,,,,,
248,PT06M35.00S,2023-03-04T01:51:55.4Z,2,REGULAR,substitution,out,[],1631323,,,1610612762,49,36,2023-03-04T01:51:59Z,2440000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2023-03-04T01:51:55.4Z,2,REGULAR,substitution,in,[],1629659,,,1610612762,49,36,2023-03-04T01:51:59Z,2450000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M27.00S,2023-03-04T01:52:18.8Z,2,REGULAR,turnover,lost ball,[],203482,,,1610612762,49,36,2023-03-04T01:52:23Z,2460000,False,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 1630198]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Joe,1630198.0,,,
251,PT06M27.00S,2023-03-04T01:52:18.8Z,2,REGULAR,steal,,[],1630198,,,1610612760,49,36,2023-03-04T02:01:49Z,2470000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M23.00S,2023-03-04T01:52:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending', 'fastbreak']",1630598,92.85479632063075,54.90196078431373,1610612760,51,36,2023-03-04T02:00:45Z,2480000,False,25.0,15.0,1,right,A. Wiggins running Layup (4 PTS) (J. Giddey 8 AST),"[1630598, 1630581]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,J. Giddey,1630581.0,8.0,,,,,,,,,,,,,,
254,PT06M23.00S,2023-03-04T01:52:26.1Z,2,REGULAR,violation,defensive goaltending,[],1627739,,,1610612760,51,36,2023-03-04T02:00:39Z,2500000,False,,,0,,K. Dunn defensive goaltending VIOLATION,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,
255,PT06M01.00S,2023-03-04T01:52:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,12.434296977660972,52.69607843137255,1610612762,51,38,2023-03-04T02:02:24Z,2510000,False,-13.0,64.0,1,left,K. Dunn 6' turnaround Jump Shot (4 PTS),[1627739],1610612762.0,UTA,turnaround,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,4.0,,,,,,,,,,,,,,,,,
257,PT05M48.00S,2023-03-04T01:53:07.5Z,2,REGULAR,3pt,Jump Shot,[],203967,67.62483574244416,24.509803921568626,1610612760,51,38,2023-03-04T01:53:12Z,2530000,False,-127.0,252.0,1,right,MISS D. Saric 28' 3PT,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,28.22,Missed,,,,,,,,,,,,,,,,,,
258,PT05M45.00S,2023-03-04T01:53:10.5Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,51,38,2023-03-04T01:53:12Z,2540000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,257.0,,,,3.0,3.0,0.0
259,PT05M36.00S,2023-03-04T01:53:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630534,7.440867279894875,96.56862745098039,1610612762,51,38,2023-03-04T01:53:25Z,2550000,False,-233.0,17.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
260,PT05M33.00S,2023-03-04T01:53:22.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,51,38,2023-03-04T01:53:25Z,2560000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,259.0,,,,1.0,1.0,0.0
261,PT05M22.00S,2023-03-04T01:53:33.8Z,2,REGULAR,3pt,Jump Shot,[],1630598,93.64323258869908,96.07843137254902,1610612760,51,38,2023-03-04T01:53:38Z,2570000,False,230.0,7.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
262,PT05M18.00S,2023-03-04T01:53:37.8Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,51,38,2023-03-04T01:53:38Z,2580000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,261.0,,,,1.0,1.0,0.0
263,PT05M08.00S,2023-03-04T01:53:49.8Z,2,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612762,51,38,2023-03-04T01:54:03Z,2590000,False,,,0,,T. Horton-Tucker step out-of-bounds TURNOVER (4 TO),[1629659],1610612762.0,UTA,step,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,2714.0,,,,,,,,4.0,,,,,
264,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,out,[],203967,,,1610612760,51,38,2023-03-04T01:54:09Z,2600000,False,,,0,,SUB out: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,51,38,2023-03-04T01:54:09Z,2610000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M08.00S,2023-03-04T01:53:55.1Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,51,38,2023-03-04T01:54:09Z,2620000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
