actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
75,PT06M03.00S,2022-11-12T01:21:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,93.38042049934296,52.69607843137255,1610612761,11,10,2022-11-12T01:21:18Z,730000,False,13.0,10.0,1,right,G. Trent Jr. running Layup (2 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,2.0,,,,,,S. Barnes,1630567.0,1.0,,
77,PT05M46.00S,2022-11-12T01:21:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.338370565045992,53.431372549019606,1610612760,13,10,2022-11-12T01:21:34Z,750000,False,-17.0,-2.0,1,left,J. Giddey cutting Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,4.0,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,
79,PT05M25.00S,2022-11-12T01:21:48.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,68.67608409986859,31.127450980392158,1610612761,13,13,2022-11-12T01:21:53Z,770000,False,-94.0,242.0,1,right,F. VanVleet 25' 3PT pullup (3 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,3.0,,,,,,,,,,
80,PT05M09.00S,2022-11-12T01:22:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,17.69053876478318,4.6568627450980395,1610612760,16,13,2022-11-12T01:22:09Z,780000,False,227.0,114.0,1,left,L. Dort 25' 3PT  (8 PTS) (A. Wiggins 2 AST),"[1629652, 1630598]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.37,Made,,,,,,,,8.0,,,,,,A. Wiggins,1630598.0,2.0,,
82,PT04M52.00S,2022-11-12T01:22:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.1819973718791,65.44117647058823,1610612761,16,13,2022-11-12T01:22:30Z,800000,False,77.0,96.0,1,right,MISS S. Barnes 12' fadeaway Shot,[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,12.33,Missed,,,,,,,,,,,,,,,,,,
83,PT04M51.00S,2022-11-12T01:22:22.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,16,13,2022-11-12T01:22:30Z,810000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,82.0,3.0,3.0,0.0,,,,,,,,,,,,,,
84,PT04M46.00S,2022-11-12T01:22:29.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630197,5.338370565045992,49.754901960784316,1610612760,18,13,2022-11-12T01:22:35Z,820000,False,1.0,-2.0,1,left,A. Pokusevski alley-oop DUNK (4 PTS) (J. Giddey 1 AST),"[1630197, 1630581]",1610612760.0,OKC,alley-oop,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,4.0,,,,,,J. Giddey,1630581.0,1.0,,
86,PT04M31.00S,2022-11-12T01:22:43.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,83.919185282523,25.0,1610612761,18,15,2022-11-12T01:22:48Z,840000,False,-125.0,99.0,1,right,G. Trent Jr. 15' pullup Jump Shot (4 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,15.93,Made,,,,,,,,4.0,,,,,,,,,,
87,PT04M16.00S,2022-11-12T01:22:58.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,4.812746386333772,95.09803921568627,1610612760,21,15,2022-11-12T01:23:05Z,850000,False,-225.0,-7.0,1,left,L. Dort 3PT step back (11 PTS) (A. Wiggins 3 AST),"[1629652, 1630598]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.56,Made,,,,,,,,11.0,,,,,,A. Wiggins,1630598.0,3.0,,
89,PT03M54.00S,2022-11-12T01:23:22.3Z,1,REGULAR,turnover,traveling,[],1628384,,,1610612761,21,15,2022-11-12T01:23:29Z,870000,False,,,0,,O. Anunoby traveling TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,1627964.0,,,,,,,,,
90,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,21,15,2022-11-12T01:23:40Z,880000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,21,15,2022-11-12T01:23:40Z,890000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,21,15,2022-11-12T01:23:40Z,900000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612760,21,15,2022-11-12T01:23:40Z,910000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,out,[],1631132,,,1610612760,21,15,2022-11-12T01:23:40Z,920000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,21,15,2022-11-12T01:23:40Z,930000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,in,[],1630647,,,1610612760,21,15,2022-11-12T01:23:40Z,940000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,21,15,2022-11-12T01:23:40Z,950000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,in,[],1628449,,,1610612760,21,15,2022-11-12T01:23:40Z,960000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M54.00S,2022-11-12T01:23:25.8Z,1,REGULAR,substitution,in,[],201152,,,1610612760,21,15,2022-11-12T01:23:40Z,970000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M43.00S,2022-11-12T01:23:52.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,3.630091984231275,95.83333333333334,1610612760,21,15,2022-11-12T01:23:56Z,980000,False,-229.0,-18.0,1,left,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2022-11-12T01:23:56.0Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,15,2022-11-12T01:23:56Z,990000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M36.00S,2022-11-12T01:24:02.3Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612761,21,15,2022-11-12T01:24:07Z,1000000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1629652, 1627832]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,VanVleet,1627832.0,,,,,
104,PT03M36.00S,2022-11-12T01:24:24.1Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,21,15,2022-11-12T01:24:24Z,1020000,False,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT03M36.00S,2022-11-12T01:24:24.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,21,15,2022-11-12T01:24:24Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,
106,PT03M36.00S,2022-11-12T01:24:34.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,21,15,2022-11-12T01:24:40Z,1040000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M36.00S,2022-11-12T01:24:34.6Z,1,REGULAR,substitution,in,[],203490,,,1610612761,21,15,2022-11-12T01:24:40Z,1050000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M36.00S,2022-11-12T01:24:24.1Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,21,15,2022-11-12T01:24:54Z,1060000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2022-11-12T01:24:26.1Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,21,15,2022-11-12T01:24:54Z,1070000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M26.00S,2022-11-12T01:25:02.0Z,1,REGULAR,3pt,Jump Shot,[],1630544,25.443495400788436,83.57843137254902,1610612760,21,15,2022-11-12T01:25:07Z,1080000,False,-168.0,187.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
111,PT03M22.00S,2022-11-12T01:25:06.0Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,15,2022-11-12T01:25:07Z,1090000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT03M05.00S,2022-11-12T01:25:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,91.40932982917214,55.14705882352941,1610612761,21,15,2022-11-12T01:25:28Z,1100000,False,26.0,28.0,1,right,MISS C. Boucher cutting Layup,[1628449],1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
113,PT03M04.00S,2022-11-12T01:25:23.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,21,15,2022-11-12T01:25:28Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,112.0,,,,,,,,,,,,,,,,,
115,PT02M58.00S,2022-11-12T01:25:34.5Z,1,REGULAR,3pt,Jump Shot,[],1628983,29.122864651773984,21.323529411764707,1610612760,24,15,2022-11-12T01:48:04Z,1130000,False,143.0,221.0,1,left,S. Gilgeous-Alexander 26' 3PT step back (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,,,,5.0,,,,,,,,,,
116,PT02M48.00S,2022-11-12T01:25:48.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,24,15,2022-11-12T01:25:48Z,1140000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M48.00S,2022-11-12T01:27:46.8Z,1,REGULAR,substitution,out,[],1629652,,,1610612761,24,15,2022-11-12T01:28:05Z,1150000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2022-11-12T01:27:46.8Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,24,15,2022-11-12T01:28:05Z,1160000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2022-11-12T01:27:46.8Z,1,REGULAR,substitution,in,[],1629026,,,1610612761,24,15,2022-11-12T01:28:05Z,1170000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2022-11-12T01:27:46.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,24,15,2022-11-12T01:28:05Z,1180000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2022-11-12T01:28:45.7Z,1,REGULAR,3pt,Jump Shot,[],1629018,69.59592641261499,72.05882352941177,1610612761,24,15,2022-11-12T01:28:53Z,1190000,False,110.0,233.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2022-11-12T01:28:49.7Z,1,REGULAR,rebound,offensive,[],201152,,,1610612761,24,15,2022-11-12T01:28:53Z,1200000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT02M32.00S,2022-11-12T01:28:51.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,74.45795006570303,16.911764705882355,1610612761,24,18,2022-11-12T01:28:55Z,1210000,False,-165.0,188.0,1,right,S. Barnes 25' 3PT  (5 PTS) (T. Young 1 AST),"[1630567, 201152]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,5.0,,,,,,T. Young,201152.0,1.0,,
125,PT02M09.00S,2022-11-12T01:29:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.325229960578188,37.5,1610612760,26,18,2022-11-12T01:49:29Z,1230000,False,62.0,92.0,1,left,S. Gilgeous-Alexander 11' driving floating Jump Shot (7 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,11.09,Made,,,,,,,,7.0,,,,,,,,,,
126,PT01M46.00S,2022-11-12T01:29:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,86.67871222076215,35.53921568627451,1610612761,26,20,2022-11-12T01:51:16Z,1240000,False,-72.0,73.0,1,right,T. Young 10' driving floating Jump Shot (2 PTS) (G. Trent Jr. 1 AST),"[201152, 1629018]",1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,10.25,Made,,,,,,,,2.0,,,,,,G. Trent Jr.,1629018.0,1.0,,
127,PT01M32.00S,2022-11-12T01:29:52.4Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612760,26,20,2022-11-12T01:30:02Z,1250000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Omoruyi 2 FT),"[1628449, 1630647]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Omoruyi,1630647.0,,,,,
129,PT01M32.00S,2022-11-12T01:30:20.2Z,1,REGULAR,freethrow,1 of 2,[],1630647,,,1610612760,26,20,2022-11-12T01:30:20Z,1270000,False,,,0,,MISS E. Omoruyi Free Throw 1 of 2,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT01M32.00S,2022-11-12T01:30:20.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,26,20,2022-11-12T01:30:20Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
132,PT01M32.00S,2022-11-12T01:30:34.3Z,1,REGULAR,freethrow,2 of 2,[],1630647,,,1610612760,27,20,2022-11-12T01:30:34Z,1290000,False,,,0,,E. Omoruyi Free Throw 2 of 2 (1 PTS),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
133,PT01M13.00S,2022-11-12T01:30:57.3Z,1,REGULAR,turnover,traveling,[],1628449,,,1610612761,27,20,2022-11-12T01:31:03Z,1300000,False,,,0,,C. Boucher traveling TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,2534.0,,,,,,,,,
134,PT01M03.00S,2022-11-12T01:31:19.8Z,1,REGULAR,foul,offensive,[],1630647,,,1610612760,27,20,2022-11-12T01:31:28Z,1310000,False,,,0,,E. Omoruyi offensive FOUL (1 PF),"[1630647, 201152]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627964.0,1.0,0.0,Young,201152.0,,,,,
136,PT01M03.00S,2022-11-12T01:31:19.8Z,1,REGULAR,turnover,offensive foul,[],1630647,,,1610612760,27,20,2022-11-12T01:31:19Z,1330000,False,,,0,,E. Omoruyi offensive foul TURNOVER (1 TO),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,1627964.0,,,,,,,,,
137,PT00M44.80S,2022-11-12T01:31:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,91.5407358738502,49.50980392156863,1610612761,27,20,2022-11-12T01:52:25Z,1340000,False,-2.0,27.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
138,PT00M42.70S,2022-11-12T01:31:54.0Z,1,REGULAR,rebound,offensive,[],201152,,,1610612761,27,20,2022-11-12T01:31:54Z,1350000,False,,,0,,T. Young REBOUND (Off:2 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,137.0,2.0,0.0,2.0,,,,,,,,,,,,,,
139,PT00M42.60S,2022-11-12T01:31:57.2Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612761,27,20,2022-11-12T01:53:14Z,1360000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Young 2 FT),"[1629026, 201152]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Young,201152.0,,,,,
141,PT00M42.60S,2022-11-12T01:32:21.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201152,,,1610612761,27,21,2022-11-12T01:32:21Z,1380000,False,,,0,,T. Young Free Throw 1 of 2 (3 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
142,PT00M42.60S,2022-11-12T01:32:23.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,27,21,2022-11-12T01:32:29Z,1390000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M42.60S,2022-11-12T01:32:23.3Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,27,21,2022-11-12T01:32:29Z,1400000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M42.60S,2022-11-12T01:32:45.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201152,,,1610612761,27,22,2022-11-12T01:32:45Z,1410000,False,,,0,,T. Young Free Throw 2 of 2 (4 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
145,PT00M34.00S,2022-11-12T01:33:00.7Z,1,REGULAR,2pt,Jump Shot,[],1630544,20.45006570302234,55.392156862745104,1610612760,29,22,2022-11-12T01:33:06Z,1420000,False,-27.0,140.0,1,left,T. Mann 14' pullup Jump Shot (2 PTS),[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,14.23,Made,,,,,,,,2.0,,,,,,,,,,
146,PT00M17.20S,2022-11-12T01:33:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,93.38042049934296,50.98039215686274,1610612761,29,24,2022-11-12T01:33:27Z,1430000,False,5.0,10.0,1,right,C. Boucher alley-oop DUNK (2 PTS) (T. Young 2 AST),"[1628449, 201152]",1610612761.0,TOR,alley-oop,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,2.0,,,,,,T. Young,201152.0,2.0,,
148,PT00M02.90S,2022-11-12T01:33:37.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629026,4.155716162943495,64.70588235294117,1610612760,29,24,2022-11-12T01:54:40Z,1450000,False,-74.0,-13.0,1,left,MISS K. Williams 7' turnaround Hook,[1629026],1610612760.0,OKC,turnaround,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
149,PT00M00.70S,2022-11-12T01:33:39.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,29,24,2022-11-12T01:33:39Z,1460000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT00M00.10S,2022-11-12T01:33:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630625,42.000657030223394,75.24509803921569,1610612761,29,24,2022-11-12T01:33:50Z,1470000,False,126.0,493.0,1,right,MISS D. Banton 50' 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,50.86,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.10S,2022-11-12T01:33:40.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,29,24,2022-11-12T01:33:50Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-11-12T01:33:53.5Z,1,REGULAR,period,end,[],0,,,1610612761,29,24,2022-11-12T01:33:53Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-12T01:33:56.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612761,29,24,2022-11-12T01:36:16Z,1500000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-12T01:33:56.4Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,29,24,2022-11-12T01:36:16Z,1510000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-12T01:33:56.4Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612761,29,24,2022-11-12T01:36:16Z,1520000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-12T01:33:56.4Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,29,24,2022-11-12T01:36:16Z,1530000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-12T01:36:26.2Z,2,REGULAR,period,start,[],0,,,1610612760,29,24,2022-11-12T01:36:26Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M46.00S,2022-11-12T01:36:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,5.075558475689881,48.77450980392157,1610612760,31,24,2022-11-12T01:36:45Z,1550000,False,6.0,-5.0,1,left,E. Omoruyi alley-oop Layup (3 PTS) (J. Williams 1 AST),"[1630647, 1631114]",1610612760.0,OKC,alley-oop,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,3.0,,,,,,J. Williams,1631114.0,1.0,,
