actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
20,PT10M29.00S,2023-01-28T01:12:23.7Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,0,2,2023-01-28T01:12:26Z,200000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M28.00S,2023-01-28T01:12:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,6.521024967148489,50.245098039215684,1610612760,2,2,2023-01-28T01:12:29Z,210000,False,-1.0,9.0,1,left,S. Gilgeous-Alexander putback Layup (2 PTS),[1628983],1610612760.0,OKC,putback,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,2.0,,,,,,,,,,,
22,PT10M17.00S,2023-01-28T01:12:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.9060446780552,49.50980392156863,1610612739,2,4,2023-01-28T01:12:40Z,220000,False,-2.0,5.0,1,right,J. Allen Layup (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,
24,PT10M04.00S,2023-01-28T01:12:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.732588699080158,50.98039215686274,1610612760,4,4,2023-01-28T01:12:54Z,240000,False,-5.0,1.0,1,left,A. Wiggins cutting Layup (2 PTS) (J. Giddey 1 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,
26,PT09M50.00S,2023-01-28T01:13:03.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,88.38699080157687,57.107843137254896,1610612739,4,4,2023-01-28T01:13:08Z,260000,False,36.0,57.0,1,right,MISS C. LeVert 6' driving bank Shot,[1627747],1610612739.0,CLE,driving bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
27,PT09M48.00S,2023-01-28T01:13:05.0Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,4,4,2023-01-28T01:13:08Z,270000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M36.00S,2023-01-28T01:13:16.6Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,4,4,2023-01-28T01:13:20Z,280000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629636]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,
29,PT09M36.00S,2023-01-28T01:13:16.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,4,4,2023-01-28T01:13:18Z,290000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M22.00S,2023-01-28T01:13:30.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630596,93.9060446780552,72.05882352941177,1610612739,4,4,2023-01-28T01:13:37Z,300000,False,110.0,5.0,1,right,MISS E. Mobley 11' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,11.04,Missed,,,,,,,,,,,,,,,,,,
31,PT09M18.00S,2023-01-28T01:13:34.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,4,4,2023-01-28T01:13:37Z,310000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M11.00S,2023-01-28T01:13:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,49.754901960784316,1610612760,6,4,2023-01-28T01:14:27Z,320000,False,1.0,3.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,4.0,,,,,,,,,,,
33,PT09M11.00S,2023-01-28T01:13:46.4Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612760,6,4,2023-01-28T01:14:10Z,330000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1630596, 1628983]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Gilgeous-Alexander,1628983.0
35,PT09M11.00S,2023-01-28T01:14:06.8Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,7,4,2023-01-28T01:14:06Z,350000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
36,PT08M57.00S,2023-01-28T01:14:23.9Z,1,REGULAR,3pt,Jump Shot,[],1629636,72.48685939553219,16.42156862745098,1610612739,7,4,2023-01-28T01:14:30Z,360000,False,-168.0,206.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
37,PT08M57.00S,2023-01-28T01:14:23.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,7,4,2023-01-28T01:14:30Z,370000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M36.00S,2023-01-28T01:14:57.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,28.991458607095925,73.2843137254902,1610612760,10,4,2023-01-28T01:15:01Z,390000,False,-116.0,220.0,1,left,J. Williams 24' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1631119, 1630598]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,3.0,A. Wiggins,1630598.0,1.0,,,,,,,,
41,PT08M19.00S,2023-01-28T01:15:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630171,96.92838370565046,3.431372549019608,1610612739,10,4,2023-01-28T01:15:17Z,410000,False,-233.0,-24.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
42,PT08M16.00S,2023-01-28T01:15:16.5Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,10,4,2023-01-28T01:15:17Z,420000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT08M02.00S,2023-01-28T01:15:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.206964520367937,52.69607843137255,1610612760,10,4,2023-01-28T01:15:37Z,430000,False,-13.0,-4.0,1,left,MISS S. Gilgeous-Alexander driving reverse Layup - blocked,"[1628983, 1628386]",1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,Allen,1628386.0,,,,,,,,,,,,
44,PT08M02.00S,2023-01-28T01:15:30.5Z,1,REGULAR,block,,[],1628386,,,1610612760,10,4,2023-01-28T01:15:33Z,440000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M59.00S,2023-01-28T01:15:33.5Z,1,REGULAR,rebound,offensive,[],1631119,,,1610612760,10,4,2023-01-28T01:15:37Z,450000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,43.0,3.0,2.0,1.0,,,,,,,,,,,,,,
46,PT07M55.00S,2023-01-28T01:15:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,5.206964520367937,48.28431372549019,1610612760,12,4,2023-01-28T01:15:41Z,460000,False,9.0,-4.0,1,left,A. Wiggins cutting Layup (4 PTS) (J. Giddey 2 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,4.0,J. Giddey,1630581.0,2.0,,,,,,,,
48,PT07M55.00S,2023-01-28T01:15:42.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,4,2023-01-28T01:15:42Z,480000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M41.00S,2023-01-28T01:18:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,89.43823915900131,61.51960784313726,1610612739,12,6,2023-01-28T01:19:11Z,490000,False,58.0,47.0,1,right,D. Garland 7' driving Layup (2 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.42,Made,,,,,,,2.0,,,,,,,,,,,
50,PT07M41.00S,2023-01-28T01:18:54.6Z,1,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612739,12,6,2023-01-28T01:19:04Z,500000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Garland 1 FT),"[1630581, 1629636]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Garland,1629636.0
52,PT07M41.00S,2023-01-28T01:19:17.2Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,12,7,2023-01-28T01:19:17Z,520000,False,,,0,,D. Garland Free Throw 1 of 1 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
53,PT07M27.00S,2023-01-28T01:19:33.1Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,12,7,2023-01-28T01:19:36Z,530000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1629636]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,
54,PT07M27.00S,2023-01-28T01:19:33.1Z,1,REGULAR,steal,,[],1629636,,,1610612739,12,7,2023-01-28T01:19:34Z,540000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2023-01-28T01:19:41.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,86.02168199737189,38.970588235294116,1610612739,12,9,2023-01-28T01:19:47Z,550000,False,-55.0,79.0,1,right,D. Garland 9' driving floating Jump Shot (5 PTS) (C. LeVert 1 AST),"[1629636, 1627747]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,9.62,Made,,,,,,,5.0,C. LeVert,1627747.0,1.0,,,,,,,,
57,PT07M07.00S,2023-01-28T01:19:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.046649145860711,53.431372549019606,1610612760,12,9,2023-01-28T01:20:00Z,570000,False,-17.0,14.0,1,left,MISS S. Gilgeous-Alexander driving reverse Layup,[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2023-01-28T01:19:52.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,12,9,2023-01-28T01:20:00Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,57.0,,,,,,,,,,,,,,,,,
60,PT06M45.00S,2023-01-28T01:20:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,89.04402102496715,47.549019607843135,1610612739,12,11,2023-01-28T01:20:28Z,600000,False,-12.0,50.0,1,right,E. Mobley driving Layup (4 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,,,,,,,4.0,C. LeVert,1627747.0,2.0,,,,,,,,
62,PT06M45.00S,2023-01-28T01:20:26.0Z,1,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612739,12,11,2023-01-28T01:20:51Z,620000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Mobley 1 FT),"[1631114, 1630596]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Mobley,1630596.0
64,PT06M45.00S,2023-01-28T01:20:37.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,12,11,2023-01-28T01:20:48Z,640000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2023-01-28T01:20:37.5Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,12,11,2023-01-28T01:20:48Z,650000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2023-01-28T01:20:58.4Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,12,12,2023-01-28T01:20:58Z,660000,False,,,0,,E. Mobley Free Throw 1 of 1 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
67,PT06M34.00S,2023-01-28T01:21:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.601182654402102,53.67647058823529,1610612760,12,12,2023-01-28T01:21:15Z,670000,False,-18.0,0.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2023-01-28T01:21:13.4Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,12,12,2023-01-28T01:21:15Z,680000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M27.00S,2023-01-28T01:21:17.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,93.64323258869908,52.450980392156865,1610612739,12,14,2023-01-28T01:21:59Z,690000,False,12.0,7.0,1,right,J. Allen reverse Layup (4 PTS) (C. LeVert 3 AST),"[1628386, 1627747]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,4.0,C. LeVert,1627747.0,3.0,,,,,,,,
71,PT06M27.00S,2023-01-28T01:21:23.9Z,1,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612760,12,14,2023-01-28T01:24:25Z,710000,False,,,0,,TEAM foul technical,[],1610612760.0,OKC,bench,,,,,,,,,,,,,,,,,,,,,,,,,,202026.0,,,,
72,PT06M27.00S,2023-01-28T01:21:33.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,12,14,2023-01-28T01:21:33Z,720000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M27.00S,2023-01-28T01:24:26.0Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612760,12,15,2023-01-28T01:24:26Z,730000,False,,,0,,D. Garland technical Free Throw 1 of 1 (6 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
74,PT06M09.00S,2023-01-28T01:24:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,17.0335085413929,38.23529411764706,1610612760,12,15,2023-01-28T01:25:17Z,740000,False,59.0,108.0,1,left,MISS J. Williams 12' floating Shot,[1631119],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.26,Missed,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2023-01-28T01:25:01.4Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,12,15,2023-01-28T01:25:02Z,750000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,
76,PT06M00.00S,2023-01-28T01:25:06.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,17.95335085413929,68.13725490196079,1610612760,14,15,2023-01-28T01:25:10Z,760000,False,-91.0,116.0,1,left,S. Gilgeous-Alexander 14' step back Jump Shot (7 PTS) (A. Wiggins 2 AST),"[1628983, 1630598]",1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,14.75,Made,,,,,,,7.0,A. Wiggins,1630598.0,2.0,,,,,,,,
77,PT05M39.00S,2023-01-28T01:25:36.4Z,1,REGULAR,foul,offensive,[],1627747,,,1610612739,14,15,2023-01-28T01:25:43Z,770000,False,,,0,,C. LeVert charge offensive FOUL (1 PF),"[1627747, 1631119]",1610612739.0,CLE,charge,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Williams,1631119.0
79,PT05M39.00S,2023-01-28T01:25:36.4Z,1,REGULAR,turnover,offensive foul,[],1627747,,,1610612739,14,15,2023-01-28T01:25:36Z,790000,False,,,0,,C. LeVert offensive foul TURNOVER (1 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
80,PT05M24.00S,2023-01-28T01:26:04.0Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,14,15,2023-01-28T01:26:07Z,800000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1629636]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,
81,PT05M24.00S,2023-01-28T01:26:04.0Z,1,REGULAR,steal,,[],1629636,,,1610612739,14,15,2023-01-28T01:38:06Z,810000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2023-01-28T01:26:13.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,88.64980289093299,3.1862745098039214,1610612739,14,15,2023-01-28T01:26:17Z,820000,False,-234.0,54.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
83,PT05M12.00S,2023-01-28T01:26:16.6Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,14,15,2023-01-28T01:26:17Z,830000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,82.0,4.0,3.0,1.0,,,,,,,,,,,,,,
84,PT05M02.00S,2023-01-28T01:26:26.5Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612760,14,15,2023-01-28T01:26:40Z,840000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629731, 1628983]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Gilgeous-Alexander,1628983.0
