actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
160,PT11M40.00S,2022-10-26T00:34:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202322,6.389618922470433,50.0,1610612746,23,20,2022-10-26T00:34:26Z,1600000,0.0,8.0,1,left,J. Wall running Layup (2 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,2.0,,,,,,,,,,,,,
161,PT11M28.00S,2022-10-26T00:34:33.1Z,2,REGULAR,3pt,Jump Shot,[],1629647,69.99014454664915,27.205882352941174,1610612760,23,20,2022-10-26T00:34:38Z,1610000,-114.0,230.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
162,PT11M26.00S,2022-10-26T00:34:35.1Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,23,20,2022-10-26T00:34:38Z,1620000,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,161.0,1.0,0.0,1.0,,,,,,,,,,,,,,
163,PT11M26.00S,2022-10-26T00:34:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,92.46057818659659,50.73529411764706,1610612760,25,20,2022-10-26T00:34:40Z,1630000,4.0,18.0,1,right,K. Williams putback Layup (2 PTS),[1629026],1610612760.0,OKC,putback,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,2.0,,,,,,,,,,,,,
164,PT11M00.00S,2022-10-26T00:35:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,10.068988173455978,46.81372549019608,1610612746,25,22,2022-10-26T00:35:06Z,1640000,16.0,42.0,1,left,A. Coffey pullup Jump Shot (2 PTS) (J. Wall 2 AST),"[1629599, 202322]",1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,,,,,2.0,,,,J. Wall,202322.0,2.0,,,,,,,
166,PT10M48.00S,2022-10-26T00:35:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630544,66.70499342969777,59.068627450980394,1610612760,25,22,2022-10-26T00:35:17Z,1660000,45.0,260.0,1,right,MISS T. Mann 26' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
167,PT10M45.00S,2022-10-26T00:35:15.9Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,25,22,2022-10-26T00:35:17Z,1670000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,166.0,4.0,4.0,0.0,,,,,,,,,,,,,,
168,PT10M37.00S,2022-10-26T00:35:27.0Z,2,REGULAR,foul,personal,[],1630197,,,1610612746,25,22,2022-10-26T00:35:33Z,1680000,,,0,,A. Pokusevski personal FOUL (1 PF),"[1630197, 203496]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Covington,203496.0
170,PT10M23.00S,2022-10-26T00:35:56.6Z,2,REGULAR,2pt,Jump Shot,[],202322,9.017739816031538,72.05882352941177,1610612746,25,22,2022-10-26T00:36:01Z,1700000,-110.0,32.0,1,left,MISS J. Wall 11' fadeaway Shot,[202322],1610612746.0,LAC,fadeaway,,,Wall,J. Wall,,,,,Mid-Range,8-16 Left,11.49,Missed,,,,,,,,,,,,,,,,,,
171,PT10M20.00S,2022-10-26T00:35:59.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,25,22,2022-10-26T00:36:01Z,1710000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,,
172,PT10M06.00S,2022-10-26T00:36:13.0Z,2,REGULAR,turnover,bad pass,[],1630544,,,1610612760,25,22,2022-10-26T00:36:16Z,1720000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 202322]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Wall,202322.0,,,,,,,,,,
173,PT10M06.00S,2022-10-26T00:36:13.0Z,2,REGULAR,steal,,[],202322,,,1610612746,25,22,2022-10-26T00:36:15Z,1730000,,,0,,J. Wall STEAL (2 STL),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT10M02.00S,2022-10-26T00:36:17.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,18.084756898817346,93.13725490196079,1610612746,25,25,2022-10-26T00:36:22Z,1740000,-216.0,117.0,1,left,L. Kennard 24' 3PT  (5 PTS) (J. Wall 3 AST),"[1628379, 202322]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.56,Made,,,,,5.0,,,,J. Wall,202322.0,3.0,,,,,,,
176,PT09M43.00S,2022-10-26T00:36:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,95.3515111695138,52.20588235294118,1610612760,27,25,2022-10-26T00:36:40Z,1760000,11.0,-9.0,1,right,K. Williams cutting Layup (4 PTS) (A. Pokusevski 2 AST),"[1629026, 1630197]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,4.0,,,,A. Pokusevski,1630197.0,2.0,,,,,,,
178,PT09M30.00S,2022-10-26T00:36:48.0Z,2,REGULAR,3pt,Jump Shot,[],203496,31.882391590013142,28.676470588235293,1610612746,27,28,2022-10-26T00:36:52Z,1780000,107.0,247.0,1,left,R. Covington 26' 3PT  (5 PTS) (L. Kennard 1 AST),"[203496, 1628379]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,26.92,Made,,,,,5.0,,,,L. Kennard,1628379.0,1.0,,,,,,,
180,PT09M30.00S,2022-10-26T00:36:53.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,27,28,2022-10-26T00:36:53Z,1800000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M30.00S,2022-10-26T00:39:26.5Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,27,28,2022-10-26T00:39:42Z,1810000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M30.00S,2022-10-26T00:39:26.5Z,2,REGULAR,substitution,out,[],202322,,,1610612760,27,28,2022-10-26T00:39:42Z,1820000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M30.00S,2022-10-26T00:39:26.5Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,27,28,2022-10-26T00:39:42Z,1830000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M30.00S,2022-10-26T00:39:26.5Z,2,REGULAR,substitution,in,[],202704,,,1610612760,27,28,2022-10-26T00:39:42Z,1840000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M13.00S,2022-10-26T00:39:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.85479632063075,57.84313725490197,1610612760,27,28,2022-10-26T00:50:07Z,1850000,39.0,15.0,1,right,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
188,PT09M11.00S,2022-10-26T00:40:01.8Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,27,28,2022-10-26T00:40:05Z,1860000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,187.0,5.0,5.0,0.0,,,,,,,,,,,,,,
190,PT09M03.00S,2022-10-26T00:40:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612746,27,28,2022-10-26T00:40:26Z,1880000,,,0,,K. Williams shooting personal FOUL (1 PF) (Mann 2 FT),"[1629026, 1629611]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Mann,1629611.0
192,PT09M03.00S,2022-10-26T00:40:38.9Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,27,28,2022-10-26T00:41:00Z,1900000,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT09M03.00S,2022-10-26T00:40:38.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,27,28,2022-10-26T00:41:00Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,
194,PT09M03.00S,2022-10-26T00:40:38.9Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,27,28,2022-10-26T00:41:00Z,1920000,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT09M02.00S,2022-10-26T00:40:39.9Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,27,28,2022-10-26T00:41:00Z,1930000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,,
196,PT08M52.00S,2022-10-26T00:41:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.38042049934296,45.83333333333333,1610612760,29,28,2022-10-26T00:41:07Z,1940000,-21.0,10.0,1,right,T. Mann driving reverse Layup (8 PTS),[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,8.0,,,,,,,,,,,,,
197,PT08M46.00S,2022-10-26T00:41:13.0Z,2,REGULAR,turnover,out-of-bounds,[],203496,,,1610612746,29,28,2022-10-26T01:01:28Z,1950000,,,0,,R. Covington bad pass out-of-bounds TURNOVER (1 TO),[203496],1610612746.0,LAC,bad pass,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,1626300.0,,,,
198,PT08M36.00S,2022-10-26T00:41:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,93.38042049934296,56.86274509803921,1610612760,29,28,2022-10-26T00:41:40Z,1960000,34.0,10.0,1,right,MISS K. Williams Layup,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
199,PT08M34.00S,2022-10-26T00:41:38.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,29,28,2022-10-26T00:41:40Z,1970000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M24.00S,2022-10-26T00:41:48.0Z,2,REGULAR,3pt,Jump Shot,[],203496,25.57490144546649,82.35294117647058,1610612746,29,28,2022-10-26T00:41:53Z,1980000,-162.0,188.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
201,PT08M21.00S,2022-10-26T00:41:51.0Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,29,28,2022-10-26T00:41:53Z,1990000,,,0,,D. Bazley REBOUND (Off:2 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,200.0,4.0,2.0,2.0,,,,,,,,,,,,,,
202,PT08M06.00S,2022-10-26T00:42:06.0Z,2,REGULAR,3pt,Jump Shot,[],1630598,71.43561103810775,79.90196078431373,1610612760,29,28,2022-10-26T00:42:10Z,2000000,150.0,216.0,1,right,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
203,PT08M03.00S,2022-10-26T00:42:09.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,29,28,2022-10-26T00:42:10Z,2010000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT07M52.00S,2022-10-26T00:42:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,6.521024967148489,50.0,1610612746,29,30,2022-10-26T00:42:25Z,2020000,0.0,9.0,1,left,T. Mann cutting DUNK (5 PTS) (R. Covington 1 AST),"[1629611, 203496]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,5.0,,,,R. Covington,203496.0,1.0,,,,,,,
206,PT07M41.00S,2022-10-26T00:42:31.0Z,2,REGULAR,3pt,Jump Shot,[],1630197,67.23061760840999,66.91176470588235,1610612760,29,30,2022-10-26T00:42:37Z,2040000,85.0,256.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
207,PT07M37.00S,2022-10-26T00:42:35.0Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,29,30,2022-10-26T00:42:37Z,2050000,,,0,,T. Mann REBOUND (Off:0 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,206.0,6.0,6.0,0.0,,,,,,,,,,,,,,
208,PT07M32.00S,2022-10-26T00:42:42.5Z,2,REGULAR,foul,personal,[],1629647,,,1610612746,29,30,2022-10-26T00:42:47Z,2060000,,,0,,D. Bazley personal FOUL (1 PF),"[1629647, 1628379]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Kennard,1628379.0
210,PT07M32.00S,2022-10-26T00:42:47.2Z,2,REGULAR,substitution,out,[],1630197,,,1610612746,29,30,2022-10-26T00:42:54Z,2080000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M32.00S,2022-10-26T00:42:47.2Z,2,REGULAR,substitution,out,[],203496,,,1610612746,29,30,2022-10-26T00:42:54Z,2090000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M32.00S,2022-10-26T00:42:47.2Z,2,REGULAR,substitution,in,[],203488,,,1610612746,29,30,2022-10-26T00:42:54Z,2100000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M32.00S,2022-10-26T00:42:47.2Z,2,REGULAR,substitution,in,[],201587,,,1610612746,29,30,2022-10-26T00:42:54Z,2110000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2022-10-26T00:43:13.6Z,2,REGULAR,3pt,Jump Shot,[],1628379,32.276609724047304,60.049019607843135,1610612746,29,30,2022-10-26T00:43:18Z,2120000,-50.0,251.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
215,PT07M21.00S,2022-10-26T00:43:16.6Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,29,30,2022-10-26T00:43:18Z,2130000,,,0,,D. Bazley REBOUND (Off:2 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Center,,,214.0,5.0,3.0,2.0,,,,,,,,,,,,,,
216,PT07M05.00S,2022-10-26T00:43:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,93.11760840998686,58.57843137254902,1610612760,29,30,2022-10-26T00:43:36Z,2140000,43.0,12.0,1,right,MISS D. Bazley Layup,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
217,PT07M02.00S,2022-10-26T00:43:35.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,29,30,2022-10-26T00:43:36Z,2150000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT06M56.00S,2022-10-26T00:43:40.4Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612746,29,30,2022-10-26T00:43:44Z,2160000,,,0,,T. Mann lost ball TURNOVER (3 TO),"[1629611, 1630598]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Wiggins,1630598.0,,,,,,,,,,
219,PT06M56.00S,2022-10-26T00:43:40.4Z,2,REGULAR,steal,,[],1630598,,,1610612760,29,30,2022-10-26T00:43:42Z,2170000,,,0,,A. Wiggins STEAL (2 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M48.00S,2022-10-26T00:43:49.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630598,92.9862023653088,45.09803921568628,1610612760,29,30,2022-10-26T00:55:35Z,2180000,-25.0,13.0,1,right,MISS A. Wiggins driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
221,PT06M46.00S,2022-10-26T00:43:51.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,29,30,2022-10-26T00:43:52Z,2190000,,,0,,T. Mann REBOUND (Off:0 Def:7),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,220.0,7.0,7.0,0.0,,,,,,,,,,,,,,
222,PT06M40.00S,2022-10-26T00:44:00.1Z,2,REGULAR,foul,personal,[],203488,,,1610612746,29,30,2022-10-26T00:44:10Z,2200000,,,0,,M. Muscala personal FOUL (1 PF),"[203488, 1628379]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Kennard,1628379.0
224,PT06M40.00S,2022-10-26T00:44:09.7Z,2,REGULAR,substitution,out,[],1630598,,,1610612746,29,30,2022-10-26T00:44:15Z,2220000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M40.00S,2022-10-26T00:44:09.7Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,29,30,2022-10-26T00:44:15Z,2230000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M40.00S,2022-10-26T00:44:09.7Z,2,REGULAR,substitution,in,[],1630197,,,1610612746,29,30,2022-10-26T00:44:15Z,2240000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M40.00S,2022-10-26T00:44:09.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,29,30,2022-10-26T00:44:15Z,2250000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2022-10-26T00:44:34.0Z,2,REGULAR,2pt,Jump Shot,[],1629599,15.193823915900131,29.65686274509804,1610612746,29,30,2022-10-26T00:44:38Z,2260000,102.0,90.0,1,left,MISS A. Coffey 13' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
229,PT06M28.00S,2022-10-26T00:44:37.0Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,29,30,2022-10-26T00:44:38Z,2270000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,
230,PT06M18.00S,2022-10-26T00:44:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,93.11760840998686,50.49019607843137,1610612760,31,30,2022-10-26T00:45:14Z,2280000,2.0,12.0,1,right,T. Mann driving floating Jump Shot (10 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,10.0,,,,,,,,,,,,,
232,PT06M02.00S,2022-10-26T00:45:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.178055190538765,44.85294117647059,1610612746,31,30,2022-10-26T00:45:07Z,2300000,26.0,15.0,1,left,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
233,PT06M00.00S,2022-10-26T00:45:04.6Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,31,30,2022-10-26T00:45:04Z,2310000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,232.0,4.0,2.0,2.0,,,,,,,,,,,,,,
234,PT05M59.00S,2022-10-26T00:45:05.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201587,18.74178712220762,92.15686274509804,1610612746,31,33,2022-10-26T00:45:09Z,2320000,-211.0,124.0,1,left,N. Batum 24' 3PT  (3 PTS) (I. Zubac 1 AST),"[201587, 1627826]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,24.44,Made,,,,,3.0,,,,I. Zubac,1627826.0,1.0,,,,,,,
236,PT05M45.00S,2022-10-26T00:45:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.40932982917214,52.69607843137255,1610612760,31,33,2022-10-26T00:45:23Z,2340000,13.0,28.0,1,right,MISS T. Mann driving Layup - blocked,"[1630544, 201587]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,Batum,201587.0,,,,,
237,PT05M45.00S,2022-10-26T00:45:18.8Z,2,REGULAR,block,,[],201587,,,1610612760,31,33,2022-10-26T00:45:21Z,2350000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT05M43.00S,2022-10-26T00:45:20.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,31,33,2022-10-26T00:45:23Z,2360000,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,236.0,5.0,3.0,2.0,,,,,,,,,,,,,,
239,PT05M37.00S,2022-10-26T00:45:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629599,7.966491458607096,95.58823529411765,1610612746,31,33,2022-10-26T00:45:32Z,2370000,-228.0,22.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
240,PT05M34.00S,2022-10-26T00:45:30.4Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,31,33,2022-10-26T00:45:32Z,2380000,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
241,PT05M14.00S,2022-10-26T00:45:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,93.64323258869908,52.20588235294118,1610612760,33,33,2022-10-26T00:46:03Z,2390000,11.0,7.0,1,right,A. Pokusevski Layup (2 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,2.0,,,,,,,,,,,,,
242,PT05M14.00S,2022-10-26T00:45:55.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,33,33,2022-10-26T00:45:55Z,2400000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,out,[],1630544,,,1610612746,33,33,2022-10-26T00:48:31Z,2410000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,33,33,2022-10-26T00:48:31Z,2420000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,33,33,2022-10-26T00:48:31Z,2430000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
