actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
168,PT12M00.00S,2022-11-04T00:39:17.3Z,2,REGULAR,period,start,[],0,,,1610612760,29,42,2022-11-04T00:39:17Z,1680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M42.00S,2022-11-04T00:39:34.8Z,2,REGULAR,3pt,Jump Shot,[],1630544,32.53942181340342,24.264705882352942,1610612760,29,42,2022-11-04T00:39:40Z,1690000,129.0,253.0,1,left,MISS T. Mann 28' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
170,PT11M38.00S,2022-11-04T00:39:38.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,29,42,2022-11-04T00:39:40Z,1700000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,
171,PT11M30.00S,2022-11-04T00:39:50.0Z,2,REGULAR,foul,personal,[],1631172,,,1610612743,29,42,2022-11-04T00:39:59Z,1710000,,,0,,O. Dieng personal FOUL (1 PF),"[1631172, 201145]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Green,201145.0,,,,,
173,PT11M20.00S,2022-11-04T00:40:17.5Z,2,REGULAR,2pt,Jump Shot,[],1628432,91.93495400788436,82.84313725490196,1610612743,29,44,2022-11-04T00:40:23Z,1730000,164.0,23.0,1,right,D. Reed 16' pullup Jump Shot (2 PTS) (M. Porter Jr. 2 AST),"[1628432, 1629008]",1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,Mid-Range,16-24 Right,16.58,Made,2.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,,,
174,PT11M02.00S,2022-11-04T00:40:35.5Z,2,REGULAR,2pt,Jump Shot,[],1631114,7.30946123521682,33.82352941176471,1610612760,29,44,2022-11-04T00:40:42Z,1740000,81.0,16.0,1,left,MISS J. Williams 8' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
175,PT10M57.00S,2022-11-04T00:40:40.5Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,29,44,2022-11-04T00:40:42Z,1750000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,
176,PT10M44.00S,2022-11-04T00:40:53.4Z,2,REGULAR,3pt,Jump Shot,[],1627750,77.4802890932983,89.70588235294117,1610612743,29,47,2022-11-04T00:41:00Z,1760000,199.0,159.0,1,right,J. Murray 25' 3PT step back (6 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.45,Made,6.0,,,,,,,,,,,,,,,,,
177,PT10M34.00S,2022-11-04T00:41:13.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,29,47,2022-11-04T00:41:13Z,1770000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M27.00S,2022-11-04T00:44:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.075558475689881,51.71568627450981,1610612760,31,47,2022-11-04T00:44:16Z,1780000,-9.0,-5.0,1,left,J. Williams driving Layup (4 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
180,PT10M10.00S,2022-11-04T00:44:20.6Z,2,REGULAR,2pt,Jump Shot,[],1629008,87.12220762155059,17.869178921568633,1610612743,31,47,2022-11-04T00:45:52Z,1790000,-161.0,69.0,1,right,MISS M. Porter Jr. 17' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,17.47,Missed,,,,,,,,,,,,,,,,,,
181,PT10M09.00S,2022-11-04T00:44:21.6Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,31,47,2022-11-04T00:45:52Z,1800000,,,0,,Z. Nnaji REBOUND (Off:1 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left,,,,,,,180.0,2.0,1.0,1.0,,,,,,,,,,
182,PT10M08.00S,2022-11-04T00:44:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612743,31,47,2022-11-04T00:44:50Z,1810000,,,0,,L. Dort shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629652, 1630192]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Nnaji,1630192.0,,,,,
184,PT10M08.00S,2022-11-04T00:44:52.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,31,48,2022-11-04T00:44:52Z,1830000,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
185,PT10M08.00S,2022-11-04T00:44:55.1Z,2,REGULAR,substitution,out,[],1631114,,,1610612743,31,48,2022-11-04T00:44:58Z,1840000,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M08.00S,2022-11-04T00:44:55.1Z,2,REGULAR,substitution,in,[],1630197,,,1610612743,31,48,2022-11-04T00:44:58Z,1850000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M08.00S,2022-11-04T00:45:09.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,31,49,2022-11-04T00:45:09Z,1860000,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
188,PT09M57.00S,2022-11-04T00:45:25.5Z,2,REGULAR,foul,technical,['1freethrow'],1628432,,,1610612760,31,49,2022-11-04T00:45:36Z,1870000,,,0,,D. Reed defensive-3-second technical FOUL (1 Tech),[1628432],1610612743.0,DEN,defensive-3-second,,,Reed,D. Reed,,,,,,,,,,,,,,,,,1662.0,0.0,1.0,,,,,,,
189,PT09M57.00S,2022-11-04T00:45:41.4Z,2,REGULAR,freethrow,1 of 1,[],1630544,,,1610612760,31,49,2022-11-04T00:45:41Z,1880000,,,0,,MISS T. Mann technical Free Throw 1 of 1,[1630544],1610612760.0,OKC,technical,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT09M57.00S,2022-11-04T00:45:41.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,31,49,2022-11-04T00:45:41Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,
191,PT09M57.00S,2022-11-04T00:45:50.9Z,2,REGULAR,substitution,out,[],1627750,,,1610612760,31,49,2022-11-04T00:45:56Z,1900000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M57.00S,2022-11-04T00:45:50.9Z,2,REGULAR,substitution,in,[],1628971,,,1610612760,31,49,2022-11-04T00:45:56Z,1910000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M51.00S,2022-11-04T00:46:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.206964520367937,56.372549019607845,1610612760,31,49,2022-11-04T00:46:17Z,1920000,-32.0,-4.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
194,PT09M49.00S,2022-11-04T00:46:13.0Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,31,49,2022-11-04T00:46:17Z,1930000,,,0,,Z. Nnaji REBOUND (Off:1 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,,,
195,PT09M44.00S,2022-11-04T00:46:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630192,91.80354796320631,49.26470588235294,1610612743,31,49,2022-11-04T00:47:28Z,1940000,-4.0,25.0,1,right,MISS Z. Nnaji cutting Layup - blocked,"[1630192, 1629652]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,Dort,1629652.0,,
196,PT09M44.00S,2022-11-04T00:46:18.4Z,2,REGULAR,block,,[],1629652,,,1610612743,31,49,2022-11-04T00:46:20Z,1950000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT09M41.00S,2022-11-04T00:46:21.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,31,49,2022-11-04T00:46:25Z,1960000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
198,PT09M39.00S,2022-11-04T00:46:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612760,31,49,2022-11-04T00:46:32Z,1970000,,,0,,D. Reed shooting personal FOUL (1 PF) (Dort 2 FT),"[1628432, 1629652]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,1.0,Dort,1629652.0,,,,,
200,PT09M39.00S,2022-11-04T00:46:46.8Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,32,49,2022-11-04T00:47:06Z,1990000,,,0,,L. Dort Free Throw 1 of 2 (1 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
201,PT09M39.00S,2022-11-04T00:46:46.8Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,32,49,2022-11-04T00:47:06Z,2000000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT09M38.00S,2022-11-04T00:46:47.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,32,49,2022-11-04T00:47:06Z,2010000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,201.0,4.0,4.0,0.0,,,,,,,,,,
203,PT09M21.00S,2022-11-04T00:47:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,81.94809461235218,44.36274509803921,1610612743,32,49,2022-11-04T00:50:23Z,2020000,-28.0,117.0,1,right,MISS J. Green 12' turnaround fadeaway Shot,[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,12.05,Missed,,,,,,,,,,,,,,,,,,
204,PT09M16.00S,2022-11-04T00:47:26.5Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,32,49,2022-11-04T00:47:31Z,2030000,,,0,,Z. Nnaji REBOUND (Off:2 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203.0,4.0,2.0,2.0,,,,,,,,,,
205,PT09M16.00S,2022-11-04T00:47:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,94.40999984741211,50.0,1610612743,32,49,2022-11-04T00:47:25Z,2040000,0.0,0.0,1,right,MISS Z. Nnaji tip Layup,[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
206,PT09M14.00S,2022-11-04T00:47:27.6Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,32,49,2022-11-04T00:47:27Z,2050000,,,0,,Z. Nnaji REBOUND (Off:3 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,,,,,,,205.0,5.0,2.0,3.0,,,,,,,,,,
207,PT09M14.00S,2022-11-04T00:47:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,94.40999984741211,50.0,1610612743,32,51,2022-11-04T00:47:27Z,2060000,0.0,0.0,1,right,Z. Nnaji tip Layup (4 PTS),[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
208,PT08M56.00S,2022-11-04T00:47:45.3Z,2,REGULAR,3pt,Jump Shot,[],1629026,29.25427069645204,24.264705882352942,1610612760,35,51,2022-11-04T00:47:49Z,2070000,129.0,222.0,1,left,K. Williams 25' 3PT  (3 PTS) (T. Mann 1 AST),"[1629026, 1630544]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,25.7,Made,3.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,
210,PT08M45.00S,2022-11-04T00:48:02.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,35,51,2022-11-04T00:48:02Z,2090000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M45.00S,2022-11-04T00:50:33.4Z,2,REGULAR,substitution,out,[],1631172,,,1610612743,35,51,2022-11-04T00:50:44Z,2100000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M45.00S,2022-11-04T00:50:33.4Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,35,51,2022-11-04T00:50:44Z,2110000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M45.00S,2022-11-04T00:50:33.4Z,2,REGULAR,substitution,in,[],1630526,,,1610612743,35,51,2022-11-04T00:50:44Z,2120000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M45.00S,2022-11-04T00:50:33.4Z,2,REGULAR,substitution,in,[],203999,,,1610612743,35,51,2022-11-04T00:50:44Z,2130000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M34.00S,2022-11-04T00:51:03.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628432,88.64980289093299,48.03921568627451,1610612743,35,51,2022-11-04T00:52:02Z,2140000,-10.0,54.0,1,right,MISS D. Reed driving Hook,[1628432],1610612743.0,DEN,driving,,,Reed,D. Reed,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,,,,,,,,,,
216,PT08M31.00S,2022-11-04T00:51:06.8Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,35,51,2022-11-04T00:51:10Z,2150000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,,
217,PT08M20.00S,2022-11-04T00:51:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629026,6.783837056504599,3.431372549019608,1610612760,35,51,2022-11-04T00:51:24Z,2160000,233.0,11.0,1,left,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
218,PT08M17.00S,2022-11-04T00:51:21.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,35,51,2022-11-04T00:51:24Z,2170000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,,,,,217.0,5.0,5.0,0.0,,,,,,,,,,
219,PT08M13.00S,2022-11-04T00:51:30.5Z,2,REGULAR,foul,offensive,[],201145,,,1610612743,35,51,2022-11-04T00:54:37Z,2180000,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1629652]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1662.0,1.0,0.0,Dort,1629652.0,,,,,
221,PT08M13.00S,2022-11-04T00:51:30.5Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612743,35,51,2022-11-04T00:51:30Z,2200000,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1662.0,,,,,2.0,,,,
222,PT08M01.00S,2022-11-04T00:52:14.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,16.245072273324574,3.9215686274509802,1610612760,35,51,2022-11-04T00:52:21Z,2210000,230.0,100.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
223,PT07M56.00S,2022-11-04T00:52:19.0Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,35,51,2022-11-04T00:52:21Z,2220000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,222.0,5.0,5.0,0.0,,,,,,,,,,
224,PT07M45.00S,2022-11-04T00:52:29.3Z,2,REGULAR,turnover,bad pass,[],1628432,,,1610612743,35,51,2022-11-04T01:06:42Z,2230000,,,0,,D. Reed bad pass TURNOVER (1 TO),"[1628432, 1630526]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Robinson-Earl,1630526.0
225,PT07M45.00S,2022-11-04T00:52:29.3Z,2,REGULAR,steal,,[],1630526,,,1610612760,35,51,2022-11-04T01:11:17Z,2240000,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
226,PT07M42.00S,2022-11-04T00:52:32.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.732588699080158,49.01960784313725,1610612760,37,51,2022-11-04T00:52:44Z,2250000,5.0,1.0,1,left,L. Dort DUNK (3 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.51,Made,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,,,,
228,PT07M19.00S,2022-11-04T00:52:55.5Z,2,REGULAR,2pt,Jump Shot,[],1629008,86.41590013140605,22.058823529411764,1610612743,37,51,2022-11-04T00:53:03Z,2270000,-140.0,75.0,1,right,MISS M. Porter Jr. 15' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,15.87,Missed,,,,,,,,,,,,,,,,,,
229,PT07M16.00S,2022-11-04T00:52:58.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,37,51,2022-11-04T00:53:03Z,2280000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,
230,PT07M09.00S,2022-11-04T00:53:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,14.4053876478318,49.754901960784316,1610612760,39,51,2022-11-04T00:53:13Z,2290000,1.0,83.0,1,left,T. Mann 8' driving floating Jump Shot (2 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,8.29,Made,2.0,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2022-11-04T00:53:10.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,39,51,2022-11-04T00:53:10Z,2300000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612743,39,51,2022-11-04T00:54:30Z,2310000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,39,51,2022-11-04T00:54:30Z,2320000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,out,[],201145,,,1610612743,39,51,2022-11-04T00:54:30Z,2330000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,in,[],1631114,,,1610612743,39,51,2022-11-04T00:54:30Z,2340000,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,in,[],203484,,,1610612743,39,51,2022-11-04T00:54:30Z,2350000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M09.00S,2022-11-04T00:54:17.7Z,2,REGULAR,substitution,in,[],203932,,,1610612743,39,51,2022-11-04T00:54:30Z,2360000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M52.00S,2022-11-04T00:54:46.6Z,2,REGULAR,3pt,Jump Shot,[],203484,94.95729303547962,3.6764705882352944,1610612743,39,51,2022-11-04T00:54:51Z,2370000,-232.0,-5.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
239,PT06M49.00S,2022-11-04T00:54:49.6Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,39,51,2022-11-04T00:54:51Z,2380000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,
240,PT06M42.00S,2022-11-04T00:54:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630197,4.02431011826544,95.83333333333334,1610612760,39,51,2022-11-04T00:55:00Z,2390000,-229.0,-15.0,1,left,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2022-11-04T00:54:59.4Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,39,51,2022-11-04T00:55:00Z,2400000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,Left Corner 3,24+ Left,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,
242,PT06M31.00S,2022-11-04T00:55:08.2Z,2,REGULAR,turnover,bad pass,[],1628432,,,1610612743,39,51,2022-11-04T00:55:12Z,2410000,,,0,,D. Reed bad pass TURNOVER (2 TO),"[1628432, 1630526]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,Robinson-Earl,1630526.0
243,PT06M31.00S,2022-11-04T00:55:08.2Z,2,REGULAR,steal,,[],1630526,,,1610612760,39,51,2022-11-04T00:55:10Z,2420000,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
244,PT06M26.00S,2022-11-04T00:55:12.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.075558475689881,50.0,1610612760,41,51,2022-11-04T00:55:20Z,2430000,0.0,-5.0,1,left,L. Dort running finger roll Layup (5 PTS),[1629652],1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.48,Made,5.0,,,,,,,,,,,,,,,,,
245,PT06M07.00S,2022-11-04T00:55:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,80.23981603153744,56.86274509803921,1610612743,41,51,2022-11-04T00:55:38Z,2440000,34.0,133.0,1,right,MISS D. Reed 13' floating Shot,[1628432],1610612743.0,DEN,floating,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Center,13.75,Missed,,,,,,,,,,,,,,,,,,
246,PT06M04.00S,2022-11-04T00:55:34.9Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,41,51,2022-11-04T00:55:38Z,2450000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,245.0,4.0,4.0,0.0,,,,,,,,,,
