actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
264,PT04M42.00S,2023-04-02T23:54:58.6Z,2,REGULAR,substitution,out,[],201142,,,1610612756,43,52,2023-04-02T23:55:09Z,2620000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M42.00S,2023-04-02T23:54:58.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612756,43,52,2023-04-02T23:55:09Z,2630000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M42.00S,2023-04-02T23:54:58.6Z,2,REGULAR,substitution,in,[],203933,,,1610612756,43,52,2023-04-02T23:55:09Z,2640000,False,,,0,,SUB in: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M31.00S,2023-04-02T23:55:24.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203933,26.62614980289093,18.137254901960784,1610612756,43,55,2023-04-02T23:55:29Z,2650000,False,159.0,198.0,1,left,T. Warren 25' 3PT  (6 PTS) (C. Payne 3 AST),"[203933, 1626166]",1610612756.0,PHX,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Right Center,25.4,Made,,,,,6.0,,,,C. Payne,1626166.0,3.0,,,,,,,
269,PT04M13.00S,2023-04-02T23:55:41.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,79.97700394218134,94.11764705882352,1610612760,43,55,2023-04-02T23:55:48Z,2670000,False,221.0,136.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
270,PT04M08.00S,2023-04-02T23:55:46.8Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,43,55,2023-04-02T23:55:48Z,2680000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT04M00.00S,2023-04-02T23:55:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.398817345597898,36.029411764705884,1610612756,43,57,2023-04-03T00:02:54Z,2690000,False,70.0,130.0,1,left,D. Booker 14' pullup Jump Shot (8 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,14.74,Made,,,,,8.0,,,,,,,,,,,,,
272,PT03M35.00S,2023-04-02T23:56:20.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,90.48948751642575,3.431372549019608,1610612760,43,57,2023-04-02T23:56:30Z,2700000,False,-233.0,37.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
273,PT03M32.00S,2023-04-02T23:56:23.2Z,2,REGULAR,rebound,offensive,[],1631119,,,1610612760,43,57,2023-04-02T23:56:30Z,2710000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,272.0,4.0,3.0,1.0,,,,,,,,,,,,,,
274,PT03M26.00S,2023-04-02T23:56:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,94.1688567674113,47.05882352941176,1610612760,45,57,2023-04-03T00:03:40Z,2720000,False,-15.0,2.0,1,right,J. Giddey cutting Layup (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,3.0,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,
276,PT03M08.00S,2023-04-02T23:56:46.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,26.363337713534822,79.65686274509804,1610612756,45,57,2023-04-02T23:56:52Z,2740000,False,-148.0,195.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
278,PT03M06.00S,2023-04-02T23:56:49.6Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,45,57,2023-04-02T23:56:49Z,2750000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,276.0,5.0,4.0,1.0,,,,,,,,,,,,,,
279,PT02M59.00S,2023-04-02T23:56:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612760,45,57,2023-04-02T23:59:50Z,2760000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Dort 2 FT),"[1626166, 1629652]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Dort,1629652.0
281,PT02M59.00S,2023-04-02T23:57:10.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,57,2023-04-02T23:57:10Z,2780000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M59.00S,2023-04-03T00:00:10.8Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,46,57,2023-04-03T00:00:10Z,2790000,False,,,0,,L. Dort Free Throw 1 of 2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
283,PT02M59.00S,2023-04-03T00:00:29.5Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,47,57,2023-04-03T00:00:29Z,2800000,False,,,0,,L. Dort Free Throw 2 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
284,PT02M47.00S,2023-04-03T00:00:45.6Z,2,REGULAR,3pt,Jump Shot,[],1626164,3.7614980289093296,94.85294117647058,1610612756,47,60,2023-04-03T00:00:50Z,2810000,False,-224.0,-17.0,1,left,D. Booker 3PT  (11 PTS) (T. Warren 1 AST),"[1626164, 203933]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,22.5,Made,,,,,11.0,,,,T. Warren,203933.0,1.0,,,,,,,
286,PT02M30.00S,2023-04-03T00:01:04.8Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612760,47,60,2023-04-03T00:01:13Z,2830000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1626166, 1628983]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Gilgeous-Alexander,1628983.0
288,PT02M30.00S,2023-04-03T00:01:27.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,48,60,2023-04-03T00:01:27Z,2850000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
289,PT02M30.00S,2023-04-03T00:01:42.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,49,60,2023-04-03T00:01:42Z,2860000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
291,PT02M15.00S,2023-04-03T00:02:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.90210249671485,63.970588235294116,1610612756,49,60,2023-04-03T00:05:15Z,2880000,False,-70.0,106.0,1,left,MISS D. Booker 12' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,12.73,Missed,,,,,,,,,,,,,,,,,,
292,PT02M15.00S,2023-04-03T00:02:00.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,49,60,2023-04-03T00:02:10Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,291.0,,,,,,,,,,,,,,,,,
293,PT02M15.00S,2023-04-03T00:02:07.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612756,49,60,2023-04-03T00:02:16Z,2900000,False,,,0,,J. Williams loose ball personal FOUL (2 PF) (Ayton 2 FT),"[1631119, 1629028]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Ayton,1629028.0
295,PT02M15.00S,2023-04-03T00:02:24.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,49,61,2023-04-03T00:02:24Z,2920000,False,,,0,,D. Ayton Free Throw 1 of 2 (7 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
296,PT02M15.00S,2023-04-03T00:02:25.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,49,61,2023-04-03T00:02:30Z,2930000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M15.00S,2023-04-03T00:02:25.0Z,2,REGULAR,substitution,in,[],101108,,,1610612756,49,61,2023-04-03T00:02:30Z,2940000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M15.00S,2023-04-03T00:02:32.4Z,2,REGULAR,substitution,out,[],1630198,,,1610612756,49,61,2023-04-03T00:02:39Z,2950000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M15.00S,2023-04-03T00:02:32.4Z,2,REGULAR,substitution,in,[],1631114,,,1610612756,49,61,2023-04-03T00:02:39Z,2960000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M15.00S,2023-04-03T00:02:24.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,49,61,2023-04-03T00:02:50Z,2970000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT02M13.00S,2023-04-03T00:02:26.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,61,2023-04-03T00:02:50Z,2980000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,,,,,,,,
302,PT02M01.00S,2023-04-03T00:03:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,51.225490196078425,1610612760,51,61,2023-04-03T00:03:07Z,2990000,False,6.0,10.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (12 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,12.0,,,,,,,,,,,,,
303,PT01M40.00S,2023-04-03T00:03:21.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.908672798948752,51.225490196078425,1610612756,51,63,2023-04-03T00:03:25Z,3000000,False,-6.0,59.0,1,left,D. Ayton Hook (9 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,,,,,9.0,,,,,,,,,,,,,
304,PT01M28.00S,2023-04-03T00:03:34.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,75.24638633377135,72.05882352941177,1610612760,51,63,2023-04-03T00:03:41Z,3010000,False,110.0,180.0,1,right,MISS S. Gilgeous-Alexander 21' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,21.13,Missed,,,,,,,,,,,,,,,,,,
305,PT01M24.00S,2023-04-03T00:03:38.1Z,2,REGULAR,rebound,offensive,[],1631119,,,1610612760,51,63,2023-04-03T00:03:38Z,3020000,False,,,0,,J. Williams REBOUND (Off:2 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,304.0,6.0,4.0,2.0,,,,,,,,,,,,,,
306,PT01M22.00S,2023-04-03T00:03:40.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631114,92.46057818659659,4.901960784313726,1610612760,51,63,2023-04-03T00:03:46Z,3030000,False,-225.0,18.0,1,right,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
307,PT01M19.00S,2023-04-03T00:03:43.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,51,63,2023-04-03T00:03:46Z,3040000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,306.0,5.0,4.0,1.0,,,,,,,,,,,,,,
309,PT01M16.00S,2023-04-03T00:03:50.9Z,2,REGULAR,substitution,out,[],203933,,,1610612756,51,63,2023-04-03T00:04:00Z,3060000,False,,,0,,SUB out: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M16.00S,2023-04-03T00:03:50.9Z,2,REGULAR,substitution,in,[],1628470,,,1610612756,51,63,2023-04-03T00:04:00Z,3070000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M12.00S,2023-04-03T00:04:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.258212877792378,49.50980392156863,1610612756,51,65,2023-04-03T00:04:14Z,3080000,False,2.0,6.0,1,left,D. Booker driving Layup (13 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,13.0,,,,C. Paul,101108.0,2.0,,,,,,,
313,PT01M12.00S,2023-04-03T00:04:09.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629652,,,1610612756,51,65,2023-04-03T00:04:19Z,3100000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Booker 1 FT),"[1629652, 1626164]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Booker,1626164.0
315,PT01M12.00S,2023-04-03T00:04:40.6Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,51,66,2023-04-03T00:04:40Z,3120000,False,,,0,,D. Booker Free Throw 1 of 1 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
316,PT01M05.00S,2023-04-03T00:04:47.8Z,2,REGULAR,3pt,Jump Shot,[],1631119,64.20827858081472,45.588235294117645,1610612760,51,66,2023-04-03T00:04:52Z,3130000,False,-22.0,284.0,1,right,MISS J. Williams 28' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,28.48,Missed,,,,,,,,,,,,,,,,,,
317,PT01M02.00S,2023-04-03T00:04:50.8Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,51,66,2023-04-03T00:04:52Z,3140000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,
318,PT00M49.90S,2023-04-03T00:05:06.6Z,2,REGULAR,foul,offensive,[],101108,,,1610612756,51,66,2023-04-03T00:05:13Z,3150000,False,,,0,,C. Paul charge offensive FOUL (3 PF),"[101108, 1631119]",1610612756.0,PHX,charge,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Williams,1631119.0
320,PT00M49.90S,2023-04-03T00:05:06.6Z,2,REGULAR,turnover,offensive foul,[],101108,,,1610612756,51,66,2023-04-03T00:05:06Z,3170000,False,,,0,,C. Paul offensive foul TURNOVER (2 TO),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,1627529.0,,,,
321,PT00M49.90S,2023-04-03T00:05:12.6Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,51,66,2023-04-03T00:05:22Z,3180000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M49.90S,2023-04-03T00:05:12.6Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,51,66,2023-04-03T00:05:22Z,3190000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M34.20S,2023-04-03T00:05:45.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,91.27792378449409,51.71568627450981,1610612760,53,66,2023-04-03T00:05:52Z,3200000,False,9.0,29.0,1,right,S. Gilgeous-Alexander driving floating bank Jump Shot (14 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,14.0,,,,,,,,,,,,,
324,PT00M28.70S,2023-04-03T00:06:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,6.783837056504599,37.00980392156863,1610612756,53,68,2023-04-03T00:12:18Z,3210000,False,65.0,11.0,1,left,C. Paul 6' driving floating Jump Shot (8 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,,,,,8.0,,,,,,,,,,,,,
325,PT00M16.20S,2023-04-03T00:06:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612760,53,68,2023-04-03T00:06:24Z,3220000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1628470, 1628983]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,3.0,0.0,Gilgeous-Alexander,1628983.0
328,PT00M16.20S,2023-04-03T00:08:43.4Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628983,,,1610612760,53,68,2023-04-03T00:08:49Z,3250000,False,,,0,,S. Gilgeous-Alexander technical FOUL (1 Tech),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,2714.0,1.0,1.0,,
329,PT00M16.20S,2023-04-03T00:08:52.4Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612760,53,69,2023-04-03T00:08:52Z,3260000,False,,,0,,D. Booker technical Free Throw 1 of 1 (15 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
330,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,53,69,2023-04-03T00:09:16Z,3270000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612760,53,69,2023-04-03T00:09:16Z,3280000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,out,[],1629006,,,1610612760,53,69,2023-04-03T00:09:16Z,3290000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,53,69,2023-04-03T00:09:16Z,3300000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,in,[],201142,,,1610612760,53,69,2023-04-03T00:09:16Z,3310000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M16.20S,2023-04-03T00:08:59.0Z,2,REGULAR,substitution,in,[],203082,,,1610612760,53,69,2023-04-03T00:09:16Z,3320000,False,,,0,,SUB in: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M16.20S,2023-04-03T00:09:22.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,54,69,2023-04-03T00:09:22Z,3330000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
337,PT00M16.20S,2023-04-03T00:09:37.1Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,55,69,2023-04-03T00:09:37Z,3340000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
338,PT00M02.10S,2023-04-03T00:09:52.4Z,2,REGULAR,3pt,Jump Shot,[],101108,28.203022339027594,81.86274509803921,1610612756,55,69,2023-04-03T00:10:00Z,3350000,False,-159.0,213.0,1,left,MISS C. Paul 26' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
339,PT00M01.10S,2023-04-03T00:09:53.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,55,69,2023-04-03T00:10:07Z,3360000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,,,
340,PT00M00.00S,2023-04-03T00:10:12.6Z,2,REGULAR,period,end,[],0,,,1610612760,55,69,2023-04-03T00:10:12Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-04-03T00:10:16.4Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612760,55,69,2023-04-03T00:26:06Z,3380000,False,,,0,,SUB out: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-04-03T00:10:16.4Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612760,55,69,2023-04-03T00:26:06Z,3390000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-04-03T00:26:14.8Z,3,REGULAR,period,start,[],0,,,1610612760,55,69,2023-04-03T00:26:14Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M47.00S,2023-04-03T00:26:28.0Z,3,REGULAR,foul,personal,['2freethrow'],101108,,,1610612760,55,69,2023-04-03T00:26:36Z,3410000,False,,,0,,C. Paul shooting personal FOUL (4 PF) (Giddey 2 FT),"[101108, 1630581]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,4.0,0.0,Giddey,1630581.0
348,PT11M47.00S,2023-04-03T00:26:48.1Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,56,69,2023-04-03T00:26:48Z,3430000,False,,,0,,J. Giddey Free Throw 1 of 2 (4 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
349,PT11M47.00S,2023-04-03T00:26:48.1Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,56,69,2023-04-03T00:27:01Z,3440000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
350,PT11M45.00S,2023-04-03T00:26:50.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,56,69,2023-04-03T00:27:01Z,3450000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,349.0,6.0,5.0,1.0,,,,,,,,,,,,,,
351,PT11M31.00S,2023-04-03T00:27:13.7Z,3,REGULAR,2pt,Jump Shot,[],201142,73.14388961892247,55.14705882352941,1610612756,56,71,2023-04-03T00:27:18Z,3460000,False,26.0,200.0,1,right,K. Durant 20' Jump Shot (15 PTS) (C. Paul 3 AST),"[201142, 101108]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,20.15,Made,,,,,15.0,,,,C. Paul,101108.0,3.0,,,,,,,
353,PT11M12.00S,2023-04-03T00:27:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.318659658344284,34.80392156862745,1610612760,58,71,2023-04-03T00:27:39Z,3480000,False,76.0,138.0,1,left,S. Gilgeous-Alexander 15' pullup Jump Shot (18 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,15.8,Made,,,,,18.0,,,,,,,,,,,,,
