actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
162,PT10M54.00S,2023-02-14T01:38:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.06636005256242,45.83333333333333,1610612760,28,35,2023-02-14T01:40:33Z,1600000,False,-21.0,22.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
163,PT10M54.00S,2023-02-14T01:38:17.9Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,28,35,2023-02-14T01:38:22Z,1610000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,,
164,PT10M51.00S,2023-02-14T01:38:20.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,67.62483574244416,45.588235294117645,1610612760,28,35,2023-02-14T01:38:24Z,1620000,False,-22.0,252.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
165,PT10M51.00S,2023-02-14T01:38:20.8Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,28,35,2023-02-14T01:38:24Z,1630000,False,,,0,,K. Williams REBOUND (Off:2 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,164.0,2.0,0.0,2.0,,,,,,,,,,,,,
166,PT10M42.00S,2023-02-14T01:38:30.0Z,2,REGULAR,turnover,lost ball,[],1629026,,,1610612760,28,35,2023-02-14T01:38:35Z,1640000,False,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1630530]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,Murphy III,1630530.0,,,
167,PT10M42.00S,2023-02-14T01:38:30.0Z,2,REGULAR,steal,,[],1630530,,,1610612740,28,35,2023-02-14T01:38:31Z,1650000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT10M39.00S,2023-02-14T01:38:35.5Z,2,REGULAR,foul,offensive,[],1630530,,,1610612740,28,35,2023-02-14T01:38:40Z,1660000,False,,,0,,T. Murphy III charge offensive FOUL (1 PF),"[1630530, 1630198]",1610612740.0,NOP,charge,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,,1.0,0.0,Joe,1630198.0,,,,,
170,PT10M39.00S,2023-02-14T01:38:35.5Z,2,REGULAR,turnover,offensive foul,[],1630530,,,1610612740,28,35,2023-02-14T01:38:35Z,1680000,False,,,0,,T. Murphy III offensive foul TURNOVER (2 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,2.0,,,,,,,,,
173,PT10M27.00S,2023-02-14T01:39:01.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629026,92.85479632063075,36.51960784313725,1610612760,28,35,2023-02-14T01:41:12Z,1690000,False,-67.0,15.0,1,right,MISS K. Williams 6' turnaround fadeaway Shot,[1629026],1610612760.0,OKC,turnaround fadeaway,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
174,PT10M26.00S,2023-02-14T01:39:02.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,28,35,2023-02-14T01:39:46Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,173.0,,,,,,,,,,,,,,,,
176,PT10M24.00S,2023-02-14T01:39:16.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629026,71.82982917214193,18.627450980392158,1610612760,31,35,2023-02-14T01:39:41Z,1720000,False,-157.0,212.0,1,right,K. Williams 26' 3PT  (3 PTS) (J. Giddey 1 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,26.4,Made,3.0,,,,,,,,,,,,,,,J. Giddey,1630581.0,1.0
178,PT10M23.00S,2023-02-14T01:39:23.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,35,2023-02-14T01:39:23Z,1740000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M04.00S,2023-02-14T01:42:29.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,5.469776609724048,48.77450980392157,1610612740,31,37,2023-02-14T01:42:32Z,1750000,False,6.0,-1.0,1,left,J. Valanciunas DUNK (2 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,,,,,,,,,,,,N. Marshall,1630230.0,2.0
181,PT09M46.00S,2023-02-14T01:42:48.0Z,2,REGULAR,turnover,lost ball,[],1630198,,,1610612760,31,37,2023-02-14T01:42:51Z,1770000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 1630184]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,Lewis Jr.,1630184.0,,,
182,PT09M46.00S,2023-02-14T01:42:48.0Z,2,REGULAR,steal,,[],1630184,,,1610612740,31,37,2023-02-14T01:42:49Z,1780000,False,,,0,,K. Lewis Jr. STEAL (1 STL),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
183,PT09M38.00S,2023-02-14T01:42:56.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,28.465834428383708,14.215686274509803,1610612740,31,40,2023-02-14T01:43:00Z,1790000,False,179.0,215.0,1,left,T. Murphy III 27' 3PT  (6 PTS) (K. Lewis Jr. 1 AST),"[1630530, 1630184]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.98,Made,6.0,,,,,,,,,,,,,,,K. Lewis Jr.,1630184.0,1.0
185,PT09M13.00S,2023-02-14T01:43:20.1Z,2,REGULAR,3pt,Jump Shot,[],1630526,95.74572930354796,3.6764705882352944,1610612760,31,40,2023-02-14T01:43:25Z,1810000,False,-232.0,-13.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
186,PT09M12.00S,2023-02-14T01:43:21.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,31,40,2023-02-14T01:43:25Z,1820000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Left Corner 3,24+ Left,,,,185.0,,,,,,,,,,,,,,,,
188,PT08M55.00S,2023-02-14T01:43:49.5Z,2,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612740,31,40,2023-02-14T01:43:58Z,1840000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1630526, 202685]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,1.0,0.0,Valanciunas,202685.0,,,,,
190,PT08M55.00S,2023-02-14T01:44:17.4Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,31,41,2023-02-14T01:44:17Z,1860000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
191,PT08M55.00S,2023-02-14T01:44:35.4Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,31,42,2023-02-14T01:44:35Z,1870000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (4 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
192,PT08M45.00S,2023-02-14T01:44:49.1Z,2,REGULAR,turnover,bad pass,[],1630322,,,1610612760,31,42,2023-02-14T01:45:20Z,1880000,False,,,0,,L. Waters III bad pass TURNOVER (1 TO),"[1630322, 1630230]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,Marshall,1630230.0,,,
193,PT08M45.00S,2023-02-14T01:44:49.1Z,2,REGULAR,steal,,[],1630230,,,1610612740,31,42,2023-02-14T01:44:51Z,1890000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
194,PT08M31.00S,2023-02-14T01:45:06.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,18.347568988173457,51.225490196078425,1610612740,31,44,2023-02-14T01:45:10Z,1900000,False,-6.0,120.0,1,left,J. Valanciunas 12' turnaround fadeaway Jump Shot (6 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,6.0,,,,,,,,,,,,,,,,,
195,PT08M31.00S,2023-02-14T01:45:08.1Z,2,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612740,31,44,2023-02-14T01:45:36Z,1910000,False,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (Valanciunas 1 FT),"[1630526, 202685]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,101283.0,,2.0,0.0,Valanciunas,202685.0,,,,,
197,PT08M31.00S,2023-02-14T01:45:13.1Z,2,REGULAR,substitution,out,[],1630322,,,1610612740,31,44,2023-02-14T01:45:23Z,1930000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M31.00S,2023-02-14T01:45:13.1Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,31,44,2023-02-14T01:45:23Z,1940000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2023-02-14T01:45:13.1Z,2,REGULAR,substitution,in,[],1631119,,,1610612740,31,44,2023-02-14T01:45:23Z,1950000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2023-02-14T01:45:13.1Z,2,REGULAR,substitution,in,[],1631114,,,1610612740,31,44,2023-02-14T01:45:23Z,1960000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2023-02-14T01:45:38.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202685,,,1610612740,31,45,2023-02-14T01:45:38Z,1970000,False,,,0,,J. Valanciunas Free Throw 1 of 1 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
202,PT08M17.00S,2023-02-14T01:45:54.4Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,31,45,2023-02-14T01:45:58Z,1980000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1626196]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,Richardson,1626196.0,,,
203,PT08M17.00S,2023-02-14T01:45:54.4Z,2,REGULAR,steal,,[],1626196,,,1610612740,31,45,2023-02-14T01:45:56Z,1990000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
204,PT08M12.00S,2023-02-14T01:46:02.3Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612740,31,45,2023-02-14T01:46:08Z,2000000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Marshall 2 FT),"[1630581, 1630230]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,1.0,0.0,Marshall,1630230.0,,,,,
206,PT08M12.00S,2023-02-14T01:46:26.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612740,31,46,2023-02-14T01:46:26Z,2020000,False,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
207,PT08M12.00S,2023-02-14T01:46:26.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612740,31,47,2023-02-14T01:46:50Z,2030000,False,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
208,PT07M57.00S,2023-02-14T01:46:59.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631114,84.44480946123521,40.931372549019606,1610612760,31,47,2023-02-14T01:47:04Z,2040000,False,-45.0,94.0,1,right,MISS J. Williams 10' Hook,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
209,PT07M54.00S,2023-02-14T01:47:02.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,47,2023-02-14T01:47:04Z,2050000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,208.0,4.0,3.0,1.0,,,,,,,,,,,,,
210,PT07M34.00S,2023-02-14T01:47:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,4.155716162943495,62.254901960784316,1610612740,31,49,2023-02-14T01:47:28Z,2060000,False,-61.0,-13.0,1,left,J. Valanciunas 6' Layup (9 PTS) (J. Richardson 2 AST),"[202685, 1626196]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,9.0,,,,,,,,,,,,,,,J. Richardson,1626196.0,2.0
212,PT07M34.00S,2023-02-14T01:47:26.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,31,49,2023-02-14T01:47:26Z,2080000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M34.00S,2023-02-14T01:49:45.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,31,49,2023-02-14T01:50:08Z,2090000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M34.00S,2023-02-14T01:49:45.8Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,31,49,2023-02-14T01:50:08Z,2100000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2023-02-14T01:49:45.8Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,31,49,2023-02-14T01:50:08Z,2110000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M34.00S,2023-02-14T01:49:45.8Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,31,49,2023-02-14T01:50:08Z,2120000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M18.00S,2023-02-14T01:50:35.0Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,31,49,2023-02-14T01:50:38Z,2130000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (3 TO),"[1628983, 1626196]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,Richardson,1626196.0,,,
218,PT07M18.00S,2023-02-14T01:50:35.0Z,2,REGULAR,steal,,[],1626196,,,1610612740,31,49,2023-02-14T01:50:36Z,2140000,False,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M16.00S,2023-02-14T01:50:40.5Z,2,REGULAR,foul,personal,[],1628983,,,1610612740,31,49,2023-02-14T01:50:45Z,2150000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1626196]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628171.0,,2.0,0.0,Richardson,1626196.0,,,,,
221,PT06M58.00S,2023-02-14T01:51:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612740,31,49,2023-02-14T01:51:53Z,2170000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1628983, 1630530]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,3.0,0.0,Murphy III,1630530.0,,,,,
223,PT06M58.00S,2023-02-14T01:51:59.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630530,,,1610612740,31,49,2023-02-14T01:51:59Z,2190000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT06M58.00S,2023-02-14T01:51:59.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,31,49,2023-02-14T01:51:59Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,
225,PT06M58.00S,2023-02-14T01:52:01.7Z,2,REGULAR,substitution,out,[],1626196,,,1610612740,31,49,2023-02-14T01:52:14Z,2210000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2023-02-14T01:52:01.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,31,49,2023-02-14T01:52:14Z,2220000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M58.00S,2023-02-14T01:52:20.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630530,,,1610612740,31,50,2023-02-14T01:52:20Z,2230000,False,,,0,,T. Murphy III Free Throw 2 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
228,PT06M46.00S,2023-02-14T01:52:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.3580814717477,50.0,1610612760,31,50,2023-02-14T01:52:35Z,2240000,False,0.0,38.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
229,PT06M45.00S,2023-02-14T01:52:32.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,50,2023-02-14T01:52:35Z,2250000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,228.0,5.0,4.0,1.0,,,,,,,,,,,,,
230,PT06M38.00S,2023-02-14T01:52:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630184,28.07161629434954,20.588235294117645,1610612740,31,50,2023-02-14T01:52:44Z,2260000,False,147.0,211.0,1,left,MISS K. Lewis Jr. 25' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
231,PT06M34.00S,2023-02-14T01:52:44.1Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,31,50,2023-02-14T01:52:44Z,2270000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,
232,PT06M25.00S,2023-02-14T01:52:52.3Z,2,REGULAR,3pt,Jump Shot,[],1631119,72.48685939553219,17.647058823529413,1610612760,31,50,2023-02-14T01:52:56Z,2280000,False,-162.0,206.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2023-02-14T01:52:55.3Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,31,50,2023-02-14T01:52:56Z,2290000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,,,
234,PT06M12.00S,2023-02-14T01:53:05.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,5.995400788436268,53.92156862745098,1610612740,31,50,2023-02-14T01:53:09Z,2300000,False,-20.0,4.0,1,left,MISS T. Murphy III cutting DUNK - blocked,"[1630530, 1631114]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,Williams,1631114.0,,,,,,,,,,,
235,PT06M12.00S,2023-02-14T01:53:05.4Z,2,REGULAR,block,,[],1631114,,,1610612740,31,50,2023-02-14T01:53:07Z,2310000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT06M10.00S,2023-02-14T01:53:07.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,31,50,2023-02-14T01:53:09Z,2320000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,
237,PT06M08.00S,2023-02-14T01:53:09.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,82.47371879106439,92.8921568627451,1610612760,31,50,2023-02-14T01:55:18Z,2330000,False,214.0,112.0,1,right,MISS I. Joe 24' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,24.21,Missed,,,,,,,,,,,,,,,,,,
238,PT06M04.00S,2023-02-14T01:53:13.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,31,50,2023-02-14T01:53:15Z,2340000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,
239,PT05M44.00S,2023-02-14T01:53:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630529,25.443495400788436,83.33333333333334,1610612740,31,50,2023-02-14T01:53:38Z,2350000,False,-167.0,187.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
240,PT05M43.00S,2023-02-14T01:53:33.9Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,31,50,2023-02-14T01:53:38Z,2360000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,239.0,3.0,2.0,1.0,,,,,,,,,,,,,
241,PT05M43.00S,2023-02-14T01:53:38.5Z,2,REGULAR,foul,personal,[],202685,,,1610612760,31,50,2023-02-14T01:53:48Z,2370000,False,,,0,,J. Valanciunas personal FOUL (2 PF),"[202685, 1628983]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,,101283.0,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
243,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,31,50,2023-02-14T01:54:03Z,2390000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,31,50,2023-02-14T01:54:03Z,2400000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,out,[],1630184,,,1610612760,31,50,2023-02-14T01:54:03Z,2410000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,out,[],1630530,,,1610612760,31,50,2023-02-14T01:54:03Z,2420000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
