actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
419,PT07M12.00S,2022-11-02T01:34:34.4Z,3,REGULAR,2pt,Jump Shot,[],1631094,5.075558475689881,22.058823529411764,1610612753,67,79,2022-11-02T01:34:48Z,4140000,140.0,-5.0,1,left,P. Banchero 13' turnaround fadeaway Jump Shot (11 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,13.98,Made,11.0,,,,,,,,,,,,,,
420,PT06M59.00S,2022-11-02T01:34:47.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,93.9060446780552,23.284313725490197,1610612760,69,79,2022-11-02T01:36:28Z,4150000,-134.0,5.0,1,right,S. Gilgeous-Alexander 13' step back Jump Shot (21 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,13.37,Made,21.0,,,,,,,,,,,,,,
422,PT06M47.00S,2022-11-02T01:35:01.2Z,3,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,69,79,2022-11-02T01:37:11Z,4160000,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,1628953.0,,,,,,,,,,
423,PT06M37.00S,2022-11-02T01:35:13.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630197,74.32654402102497,46.07843137254902,1610612760,71,79,2022-11-02T01:35:19Z,4170000,-20.0,189.0,1,right,A. Pokusevski 18' pullup Jump Shot (11 PTS),[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Center,,,,18.98,Made,11.0,,,,,,,,,,,,,,
424,PT06M20.00S,2022-11-02T01:35:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.155716162943495,43.38235294117647,1610612753,71,79,2022-11-02T01:37:46Z,4180000,33.0,-13.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
425,PT06M18.00S,2022-11-02T01:35:32.3Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,71,79,2022-11-02T01:35:33Z,4190000,,,0,,A. Pokusevski REBOUND (Off:3 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,424.0,4.0,1.0,3.0,,,,,,
426,PT06M13.00S,2022-11-02T01:35:37.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,96.92838370565046,4.6568627450980395,1610612760,71,79,2022-11-02T01:35:42Z,4200000,-227.0,-24.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,22.79,Missed,,,,,,,,,,,,,,,
427,PT06M11.00S,2022-11-02T01:35:39.5Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,71,79,2022-11-02T01:35:39Z,4210000,,,0,,A. Pokusevski REBOUND (Off:4 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,,,,,,,,,,,426.0,5.0,1.0,4.0,,,,,,
428,PT06M09.00S,2022-11-02T01:35:40.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,69.72733245729303,22.54901960784314,1610612760,71,79,2022-11-02T01:35:45Z,4220000,-137.0,232.0,1,right,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,26.97,Missed,,,,,,,,,,,,,,,
429,PT06M06.00S,2022-11-02T01:35:43.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,71,79,2022-11-02T01:35:45Z,4230000,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,428.0,5.0,5.0,0.0,,,,,,
430,PT05M51.00S,2022-11-02T01:35:59.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,2.578843626806833,96.56862745098039,1610612753,71,82,2022-11-02T01:36:04Z,4240000,-233.0,-28.0,1,left,W. Carter Jr. 3PT  (16 PTS) (F. Wagner 5 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,23.45,Made,16.0,F. Wagner,1630532.0,5.0,,,,,,,,,,,
432,PT05M32.00S,2022-11-02T01:36:17.4Z,3,REGULAR,3pt,Jump Shot,[],1631114,80.76544021024968,6.127450980392156,1610612760,71,82,2022-11-02T01:36:21Z,4260000,-219.0,128.0,1,right,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.42,Missed,,,,,,,,,,,,,,,
433,PT05M31.00S,2022-11-02T01:36:18.4Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,71,82,2022-11-02T01:36:21Z,4270000,,,0,,B. Bol REBOUND (Off:3 Def:7),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,432.0,10.0,7.0,3.0,,,,,,
434,PT05M17.00S,2022-11-02T01:36:33.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,9.017739816031538,63.970588235294116,1610612753,71,84,2022-11-02T01:39:01Z,4280000,-70.0,32.0,1,left,W. Carter Jr. 7' Hook (18 PTS) (F. Wagner 6 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.7,Made,18.0,F. Wagner,1630532.0,6.0,,,,,,,,,,,
435,PT05M02.00S,2022-11-02T01:36:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,80.89684625492772,53.67647058823529,1610612760,71,84,2022-11-02T01:39:51Z,4290000,18.0,127.0,1,right,MISS J. Giddey 12' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,12.84,Missed,,,,,,,,,,,,,,,
436,PT05M00.00S,2022-11-02T01:36:49.7Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,71,84,2022-11-02T01:36:52Z,4300000,,,0,,B. Bol REBOUND (Off:3 Def:8),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,435.0,11.0,8.0,3.0,,,,,,
437,PT04M53.00S,2022-11-02T01:36:59.1Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612753,71,84,2022-11-02T01:37:21Z,4310000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630581, 1631094]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628953.0,,,,,,,2.0,0.0,Banchero,1631094.0
440,PT04M53.00S,2022-11-02T01:37:29.9Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,71,85,2022-11-02T01:37:29Z,4330000,,,0,,P. Banchero Free Throw 1 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
441,PT04M53.00S,2022-11-02T01:37:30.6Z,3,REGULAR,substitution,out,[],1631114,,,1610612753,71,85,2022-11-02T01:37:38Z,4340000,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M53.00S,2022-11-02T01:37:30.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,71,85,2022-11-02T01:37:38Z,4350000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M53.00S,2022-11-02T01:37:30.6Z,3,REGULAR,substitution,in,[],1631172,,,1610612753,71,85,2022-11-02T01:37:38Z,4360000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M53.00S,2022-11-02T01:37:30.6Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,71,85,2022-11-02T01:37:38Z,4370000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M53.00S,2022-11-02T01:37:51.4Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,71,86,2022-11-02T01:37:51Z,4380000,,,0,,P. Banchero Free Throw 2 of 2 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
446,PT04M37.00S,2022-11-02T01:38:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.51182654402102,54.90196078431373,1610612760,71,86,2022-11-02T01:38:12Z,4390000,25.0,8.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,2.59,Missed,,,,,,,,,,,,,,,
447,PT04M35.00S,2022-11-02T01:38:10.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,71,86,2022-11-02T01:38:12Z,4400000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,446.0,7.0,5.0,2.0,,,,,,
448,PT04M11.00S,2022-11-02T01:38:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630591,29.6484888304862,23.774509803921568,1610612753,71,86,2022-11-02T01:38:39Z,4410000,131.0,226.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,26.14,Missed,,,,,,,,,,,,,,,
449,PT04M08.00S,2022-11-02T01:38:36.6Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,71,86,2022-11-02T01:38:36Z,4420000,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,448.0,2.0,2.0,0.0,,,,,,
450,PT04M00.00S,2022-11-02T01:38:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.51182654402102,55.14705882352941,1610612760,71,86,2022-11-02T01:38:50Z,4430000,26.0,8.0,1,right,MISS L. Dort driving Layup - blocked,"[1629652, 1629626]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,Bol,1629626.0,,,,
451,PT04M00.00S,2022-11-02T01:38:44.7Z,3,REGULAR,block,,[],1629626,,,1610612760,71,86,2022-11-02T01:38:47Z,4440000,,,0,,B. Bol BLOCK (4 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT03M58.00S,2022-11-02T01:38:46.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,71,86,2022-11-02T01:38:50Z,4450000,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,450.0,6.0,6.0,0.0,,,,,,
453,PT03M55.00S,2022-11-02T01:38:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631216,5.995400788436268,53.18627450980392,1610612753,71,86,2022-11-02T01:38:56Z,4460000,-16.0,4.0,1,left,MISS C. Houstan cutting Layup - blocked,"[1631216, 1630197]",1610612753.0,ORL,cutting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,1.64,Missed,,,,,,,,,,Pokusevski,1630197.0,,,,
454,PT03M55.00S,2022-11-02T01:38:50.7Z,3,REGULAR,block,,[],1630197,,,1610612753,71,86,2022-11-02T01:38:53Z,4470000,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT03M52.00S,2022-11-02T01:38:53.7Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,71,86,2022-11-02T01:38:56Z,4480000,,,0,,O. Dieng REBOUND (Off:0 Def:3),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,
456,PT03M47.00S,2022-11-02T01:38:59.9Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,71,86,2022-11-02T01:39:07Z,4490000,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (3 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,1626301.0,,,,,,,,,,
457,PT03M47.00S,2022-11-02T01:39:04.1Z,3,REGULAR,substitution,out,[],1628983,,,1610612753,71,86,2022-11-02T01:39:18Z,4500000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M47.00S,2022-11-02T01:39:04.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612753,71,86,2022-11-02T01:39:18Z,4510000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M47.00S,2022-11-02T01:39:04.1Z,3,REGULAR,substitution,in,[],1630526,,,1610612753,71,86,2022-11-02T01:39:18Z,4520000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M47.00S,2022-11-02T01:39:04.1Z,3,REGULAR,substitution,in,[],1630544,,,1610612753,71,86,2022-11-02T01:39:18Z,4530000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M37.00S,2022-11-02T01:39:29.3Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,71,86,2022-11-02T01:39:33Z,4540000,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1630526]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,2.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,,
462,PT03M37.00S,2022-11-02T01:39:29.3Z,3,REGULAR,steal,,[],1630526,,,1610612760,71,86,2022-11-02T01:39:31Z,4550000,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
463,PT03M33.00S,2022-11-02T01:39:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630526,92.9862023653088,53.18627450980392,1610612760,73,86,2022-11-02T01:39:40Z,4560000,16.0,13.0,1,right,J. Robinson-Earl cutting Layup (4 PTS) (J. Giddey 8 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,2.08,Made,4.0,J. Giddey,1630581.0,8.0,,,,,,,,,,,
465,PT03M33.00S,2022-11-02T01:39:39.6Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612760,73,86,2022-11-02T01:39:50Z,4580000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Robinson-Earl 1 FT),"[1628976, 1630526]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628953.0,,,,,,,3.0,0.0,Robinson-Earl,1630526.0
467,PT03M33.00S,2022-11-02T01:39:46.8Z,3,REGULAR,substitution,out,[],1631216,,,1610612760,73,86,2022-11-02T01:39:49Z,4600000,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M33.00S,2022-11-02T01:39:46.8Z,3,REGULAR,substitution,in,[],1630181,,,1610612760,73,86,2022-11-02T01:39:49Z,4610000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M33.00S,2022-11-02T01:40:02.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630526,,,1610612760,74,86,2022-11-02T01:40:02Z,4620000,,,0,,J. Robinson-Earl Free Throw 1 of 1 (5 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
470,PT03M20.00S,2022-11-02T01:40:20.1Z,3,REGULAR,3pt,Jump Shot,[],1630181,10.463206307490145,3.431372549019608,1610612753,74,86,2022-11-02T01:40:24Z,4630000,233.0,46.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,,,,23.73,Missed,,,,,,,,,,,,,,,
471,PT03M17.00S,2022-11-02T01:40:23.1Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,74,86,2022-11-02T01:40:24Z,4640000,,,0,,A. Pokusevski REBOUND (Off:4 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,470.0,6.0,2.0,4.0,,,,,,
472,PT03M09.00S,2022-11-02T01:40:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630544,68.01905387647832,19.852941176470587,1610612760,77,86,2022-11-02T01:40:37Z,4650000,-151.0,248.0,1,right,T. Mann 29' 3PT step back (6 PTS) (O. Dieng 1 AST),"[1630544, 1631172]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,29.03,Made,6.0,O. Dieng,1631172.0,1.0,,,,,,,,,,,
474,PT03M07.00S,2022-11-02T01:40:37.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,77,86,2022-11-02T01:40:37Z,4670000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,77,86,2022-11-02T01:41:54Z,4680000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,out,[],1629626,,,1610612753,77,86,2022-11-02T01:41:54Z,4690000,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,77,86,2022-11-02T01:41:54Z,4700000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,77,86,2022-11-02T01:41:54Z,4710000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,77,86,2022-11-02T01:41:54Z,4720000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M07.00S,2022-11-02T01:41:28.1Z,3,REGULAR,substitution,in,[],1630284,,,1610612753,77,86,2022-11-02T01:41:54Z,4730000,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M55.00S,2022-11-02T01:42:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,7.5722733245729295,51.225490196078425,1610612753,77,86,2022-11-02T01:42:26Z,4740000,-6.0,19.0,1,left,MISS K. Harris driving Layup,[1630284],1610612753.0,ORL,driving,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
482,PT02M54.00S,2022-11-02T01:42:22.9Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,77,86,2022-11-02T01:56:47Z,4750000,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,481.0,4.0,2.0,2.0,,,,,,
597,PT02M53.00S,2022-11-02T01:42:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,8.722076215505908,50.245098039215684,1610612753,77,86,2022-11-02T02:00:17Z,4755000,-1.0,29.0,1,left,MISS M. Bamba putback Layup,[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
598,PT02M53.00S,2022-11-02T01:42:25.6Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,77,86,2022-11-02T02:00:17Z,4757500,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,597.0,1.0,1.0,0.0,,,,,,
483,PT02M47.00S,2022-11-02T01:42:29.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630526,93.11760840998686,50.245098039215684,1610612760,79,86,2022-11-02T01:42:34Z,4760000,1.0,12.0,1,right,J. Robinson-Earl cutting DUNK (7 PTS) (J. Giddey 9 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,1.23,Made,7.0,J. Giddey,1630581.0,9.0,,,,,,,,,,,
485,PT02M27.00S,2022-11-02T01:42:52.4Z,3,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,79,86,2022-11-02T01:42:58Z,4780000,,,0,,C. Okeke step out-of-bounds TURNOVER (2 TO),[1629643],1610612753.0,ORL,step,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,1626301.0,,,,,,,,,,
486,PT02M10.00S,2022-11-02T01:43:13.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,94.03745072273325,3.1862745098039214,1610612760,79,86,2022-11-02T01:43:17Z,4790000,-234.0,4.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,23.41,Missed,,,,,,,,,,,,,,,
487,PT02M07.00S,2022-11-02T01:43:16.2Z,3,REGULAR,rebound,defensive,[],1630284,,,1610612753,79,86,2022-11-02T01:43:17Z,4800000,,,0,,K. Harris REBOUND (Off:0 Def:1),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,,486.0,1.0,1.0,0.0,,,,,,
488,PT01M53.00S,2022-11-02T01:43:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.229303547963205,46.81372549019608,1610612753,79,86,2022-11-02T01:43:37Z,4810000,16.0,25.0,1,left,MISS J. Suggs driving Layup - blocked,"[1630591, 1630581]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,Giddey,1630581.0,,,,
489,PT01M53.00S,2022-11-02T01:43:32.2Z,3,REGULAR,block,,[],1630581,,,1610612753,79,86,2022-11-02T01:43:35Z,4820000,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT01M53.00S,2022-11-02T01:43:32.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,79,86,2022-11-02T01:45:44Z,4830000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,488.0,,,,,,,,,
495,PT01M42.00S,2022-11-02T01:45:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,90.22667542706965,50.73529411764706,1610612760,81,86,2022-11-02T01:47:09Z,4870000,4.0,39.0,1,right,J. Giddey driving finger roll Layup (7 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,3.96,Made,7.0,,,,,,,,,,,,,,
496,PT01M27.00S,2022-11-02T01:45:55.3Z,3,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,81,86,2022-11-02T01:47:33Z,4880000,,,0,,C. Okeke lost ball out-of-bounds TURNOVER (3 TO),[1629643],1610612753.0,ORL,lost ball,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,1626301.0,,,,,,,,,,
497,PT01M15.00S,2022-11-02T01:46:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,73.40670170827858,87.74509803921569,1610612760,81,86,2022-11-02T01:46:25Z,4890000,189.0,197.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,27.32,Missed,,,,,,,,,,,,,,,
498,PT01M13.00S,2022-11-02T01:46:13.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,81,86,2022-11-02T01:46:13Z,4900000,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,497.0,5.0,3.0,2.0,,,,,,
