actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
267,PT00M30.20S,2024-02-28T03:30:30.6Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,26,27,2024-02-28T04:23:55Z,1608750,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,265.0,,,1.0,0.0,1.0,,,,,,,,
164,PT00M29.20S,2024-02-28T03:30:48.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,26,27,2024-02-28T03:30:58Z,1610000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,,,,,,,,,,
165,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,out,[],1630198,,,1610612745,26,27,2024-02-28T03:31:04Z,1620000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,out,[],1641717,,,1610612745,26,27,2024-02-28T03:31:04Z,1630000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,26,27,2024-02-28T03:31:04Z,1640000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,in,[],1631114,,,1610612745,26,27,2024-02-28T03:31:04Z,1650000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,in,[],1631096,,,1610612745,26,27,2024-02-28T03:31:04Z,1660000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M29.20S,2024-02-28T03:30:51.8Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,26,27,2024-02-28T03:31:04Z,1670000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M14.80S,2024-02-28T03:31:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628988,6.783837056504599,48.529411764705884,1610612745,26,29,2024-02-28T03:31:27Z,1680000,False,7.0,11.0,1,left,A. Holiday driving finger roll Layup (2 PTS),[1628988],1610612745.0,HOU,driving finger roll,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.35,,,,,,,,,,,
172,PT00M00.30S,2024-02-28T03:31:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.77463863337714,54.90196078431373,1610612760,28,29,2024-02-28T03:31:47Z,1690000,False,25.0,6.0,1,right,A. Wiggins driving Layup (2 PTS) (S. Gilgeous-Alexander 3 AST),"[1630598, 1628983]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.52,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,
175,PT00M00.00S,2024-02-28T03:32:16.8Z,1,REGULAR,period,end,[],0,,,1610612745,28,29,2024-02-28T03:32:16Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612745,28,29,2024-02-28T03:35:13Z,1730000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612745,28,29,2024-02-28T03:35:13Z,1740000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612745,28,29,2024-02-28T03:35:13Z,1750000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,out,['startperiod'],201145,,,1610612745,28,29,2024-02-28T03:35:13Z,1760000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612745,28,29,2024-02-28T03:35:13Z,1770000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612745,28,29,2024-02-28T03:35:13Z,1780000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612745,28,29,2024-02-28T03:35:13Z,1790000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,in,['startperiod'],202330,,,1610612745,28,29,2024-02-28T03:35:13Z,1800000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,28,29,2024-02-28T03:35:13Z,1810000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-02-28T03:32:20.2Z,2,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,28,29,2024-02-28T03:35:13Z,1820000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-02-28T03:35:22.6Z,2,REGULAR,period,start,[],0,,,1610612760,28,29,2024-02-28T03:35:22Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M43.00S,2024-02-28T03:35:39.3Z,2,REGULAR,3pt,Jump Shot,[],1641717,67.62483574244416,29.65686274509804,1610612760,28,29,2024-02-28T03:35:44Z,1840000,False,-102.0,252.0,1,right,MISS C. Wallace 27' pullup 3PT,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.16,,,,,,,,,,,
190,PT11M40.00S,2024-02-28T03:35:42.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,28,29,2024-02-28T03:35:44Z,1850000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,189.0,,,6.0,5.0,1.0,,,,,,,,
191,PT11M29.00S,2024-02-28T03:35:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,8.492115637319317,48.28431372549019,1610612745,28,29,2024-02-28T03:38:14Z,1860000,False,9.0,27.0,1,left,MISS C. Whitmore driving floating Shot,[1641715],1610612745.0,HOU,driving floating,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.86,,,,,,,,,,,
192,PT11M26.00S,2024-02-28T03:35:55.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,28,29,2024-02-28T03:35:56Z,1870000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,191.0,,,2.0,1.0,1.0,,,,,,,,
193,PT11M21.00S,2024-02-28T03:36:00.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631096,69.20170827858082,70.58823529411765,1610612760,31,29,2024-02-28T03:38:35Z,1880000,False,103.0,237.0,1,right,C. Holmgren 25' 3PT running (5 PTS) (J. Giddey 1 AST),"[1631096, 1630581]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,5.0,25.84,,,,J. Giddey,1630581.0,1.0,,,,,
195,PT10M55.00S,2024-02-28T03:36:25.9Z,2,REGULAR,3pt,Jump Shot,[],1641715,31.35676741130092,31.372549019607842,1610612745,31,29,2024-02-28T03:36:36Z,1900000,False,93.0,242.0,1,left,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.96,,,,,,,,,,,
196,PT10M54.00S,2024-02-28T03:36:26.9Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,31,29,2024-02-28T03:39:19Z,1910000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,195.0,,,4.0,2.0,2.0,,,,,,,,
197,PT10M53.00S,2024-02-28T03:36:33.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,5.590000152587891,50.0,1610612745,31,31,2024-02-28T03:39:31Z,1920000,False,0.0,0.0,1,left,A. Thompson tip Layup (2 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.0,,,,,,,,,,,
198,PT10M43.00S,2024-02-28T03:36:38.0Z,2,REGULAR,2pt,Jump Shot,[],1631114,75.50919842312747,66.91176470588235,1610612760,31,31,2024-02-28T03:39:44Z,1930000,False,85.0,178.0,1,right,MISS J. Williams 19' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,19.68,,,,,,,,,,,
199,PT10M41.00S,2024-02-28T03:36:40.0Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,31,31,2024-02-28T03:36:43Z,1940000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Right Center,,,,,,,198.0,,,1.0,1.0,0.0,,,,,,,,
200,PT10M37.00S,2024-02-28T03:36:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,5.338370565045992,54.166666666666664,1610612745,31,31,2024-02-28T03:36:50Z,1950000,False,-21.0,-2.0,1,left,MISS C. Whitmore running Layup - blocked,"[1641715, 1631114]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.09,,,,,,,Williams,1631114.0,,,
201,PT10M37.00S,2024-02-28T03:36:45.3Z,2,REGULAR,block,,[],1631114,,,1610612745,31,31,2024-02-28T03:36:47Z,1960000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT10M33.00S,2024-02-28T03:36:49.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,31,2024-02-28T03:36:50Z,1970000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,200.0,,,3.0,2.0,1.0,,,,,,,,
203,PT10M28.00S,2024-02-28T03:36:53.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,91.93495400788436,44.6078431372549,1610612760,31,31,2024-02-28T03:40:52Z,1980000,False,-27.0,23.0,1,right,MISS G. Hayward running Layup - blocked,"[202330, 1641708]",1610612760.0,OKC,running,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.57,,,,,,,Thompson,1641708.0,,,
204,PT10M28.00S,2024-02-28T03:36:53.5Z,2,REGULAR,block,,[],1641708,,,1610612760,31,31,2024-02-28T03:36:56Z,1990000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT10M25.00S,2024-02-28T03:36:56.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,31,31,2024-02-28T03:36:59Z,2000000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,203.0,,,3.0,2.0,1.0,,,,,,,,
206,PT10M17.00S,2024-02-28T03:37:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,5.206964520367937,54.41176470588235,1610612745,31,31,2024-02-28T03:37:08Z,2010000,False,-22.0,-4.0,1,left,MISS A. Holiday driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.24,,,,,,,,,,,
207,PT10M15.00S,2024-02-28T03:37:06.8Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,31,31,2024-02-28T03:37:08Z,2020000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,206.0,,,1.0,1.0,0.0,,,,,,,,
208,PT10M10.00S,2024-02-28T03:37:11.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631096,93.51182654402102,49.50980392156863,1610612760,33,31,2024-02-28T03:41:33Z,2030000,False,-2.0,8.0,1,right,C. Holmgren running DUNK (7 PTS) (C. Wallace 1 AST),"[1631096, 1641717]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,0.89,,,,C. Wallace,1641717.0,1.0,,,,,
210,PT09M48.00S,2024-02-28T03:37:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,9.806176084099869,44.6078431372549,1610612745,33,31,2024-02-28T03:41:56Z,2050000,False,27.0,40.0,1,left,MISS A. Holiday driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.8,,,,,,,,,,,
211,PT09M47.00S,2024-02-28T03:37:34.1Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612745,33,31,2024-02-28T03:37:37Z,2060000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,210.0,,,1.0,0.0,1.0,,,,,,,,
212,PT09M45.00S,2024-02-28T03:37:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,6.258212877792378,49.754901960784316,1610612745,33,33,2024-02-28T03:37:40Z,2070000,False,1.0,6.0,1,left,A. Holiday putback Layup (4 PTS),[1628988],1610612745.0,HOU,putback,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,0.64,,,,,,,,,,,
213,PT09M30.00S,2024-02-28T03:37:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,82.07950065703022,37.5,1610612760,33,33,2024-02-28T03:37:55Z,2080000,False,-62.0,116.0,1,right,MISS J. Giddey 13' Jump Shot - blocked,"[1630581, 1628988]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.18,,,,,,,Holiday,1628988.0,,,
214,PT09M30.00S,2024-02-28T03:37:51.0Z,2,REGULAR,block,,[],1628988,,,1610612760,33,33,2024-02-28T03:37:53Z,2090000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
215,PT09M27.00S,2024-02-28T03:37:54.0Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,33,33,2024-02-28T03:37:55Z,2100000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,213.0,,,7.0,6.0,1.0,,,,,,,,
216,PT09M23.00S,2024-02-28T03:38:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,7.30946123521682,52.450980392156865,1610612745,33,35,2024-02-28T03:38:05Z,2110000,False,-12.0,16.0,1,left,J. Smith Jr. driving Layup (7 PTS),[1631095],1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.03,,,,,,,,,,,
217,PT09M23.00S,2024-02-28T03:38:02.5Z,2,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612745,33,35,2024-02-28T03:38:10Z,2120000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1630581, 1631095]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
219,PT09M23.00S,2024-02-28T03:38:10.9Z,2,REGULAR,substitution,out,[],1630581,,,1610612745,33,35,2024-02-28T03:38:13Z,2140000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M23.00S,2024-02-28T03:38:10.9Z,2,REGULAR,substitution,in,[],1631119,,,1610612745,33,35,2024-02-28T03:38:13Z,2150000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M23.00S,2024-02-28T03:38:39.6Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,33,35,2024-02-28T03:38:41Z,2160000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 1,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
222,PT09M22.00S,2024-02-28T03:38:40.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,33,35,2024-02-28T03:38:41Z,2170000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,221.0,,,4.0,4.0,0.0,,,,,,,,
223,PT09M12.00S,2024-02-28T03:38:50.3Z,2,REGULAR,2pt,Jump Shot,[],1631114,79.05716162943496,24.019607843137255,1610612760,35,35,2024-02-28T03:38:55Z,2180000,False,-130.0,144.0,1,right,J. Williams 19' pullup Jump Shot (7 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,7.0,19.42,,,,,,,,,,,
224,PT08M55.00S,2024-02-28T03:39:05.9Z,2,REGULAR,2pt,Jump Shot,[],1631095,21.895532194480946,64.2156862745098,1610612745,35,37,2024-02-28T03:39:10Z,2190000,False,-71.0,153.0,1,left,J. Smith Jr. 16' pullup Jump Shot (9 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,9.0,16.9,,,,A. Sengun,1630578.0,2.0,,,,,
226,PT08M41.00S,2024-02-28T03:39:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,83.65637319316689,37.5,1610612760,37,37,2024-02-28T03:39:25Z,2210000,False,-62.0,101.0,1,right,J. Williams 11' pullup Jump Shot (9 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,,9.0,11.89,,,,,,,,,,,
227,PT08M19.00S,2024-02-28T03:39:45.1Z,2,REGULAR,foul,personal,[],1631119,,,1610612745,37,37,2024-02-28T03:40:04Z,2220000,False,,,0,,J. Williams personal FOUL (2 PF),"[1631119, 1630578]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,201639.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
229,PT08M19.00S,2024-02-28T03:39:53.3Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,37,37,2024-02-28T03:40:15Z,2240000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M19.00S,2024-02-28T03:39:53.3Z,2,REGULAR,substitution,out,[],1641715,,,1610612745,37,37,2024-02-28T03:40:15Z,2250000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M19.00S,2024-02-28T03:39:53.3Z,2,REGULAR,substitution,in,[],201145,,,1610612745,37,37,2024-02-28T03:40:15Z,2260000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M19.00S,2024-02-28T03:39:53.3Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,37,37,2024-02-28T03:40:15Z,2270000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M12.00S,2024-02-28T03:40:27.2Z,2,REGULAR,3pt,Jump Shot,[],201145,30.699737187910642,68.38235294117648,1610612745,37,40,2024-02-28T03:40:31Z,2280000,False,-92.0,236.0,1,left,J. Green 25' 3PT  (3 PTS) (F. VanVleet 2 AST),"[201145, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,25.34,,,,F. VanVleet,1627832.0,2.0,,,,,
235,PT07M53.00S,2024-02-28T03:40:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.85479632063075,57.84313725490197,1610612760,39,40,2024-02-28T03:40:51Z,2300000,False,39.0,15.0,1,right,J. Williams driving Layup (11 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,4.19,,,,,,,,,,,
236,PT07M35.00S,2024-02-28T03:41:07.0Z,2,REGULAR,foul,offensive,[],201145,,,1610612745,39,40,2024-02-28T03:41:13Z,2310000,False,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1631114]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,1627541.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
238,PT07M35.00S,2024-02-28T03:41:07.0Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612745,39,40,2024-02-28T03:41:07Z,2330000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,1627541.0,,,,,,,,,,,,,,,,,1.0,,
239,PT07M23.00S,2024-02-28T03:41:33.1Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,39,40,2024-02-28T03:41:37Z,2340000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1630578]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
240,PT07M23.00S,2024-02-28T03:41:33.1Z,2,REGULAR,steal,,[],1630578,,,1610612745,39,40,2024-02-28T03:41:34Z,2350000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
241,PT07M19.00S,2024-02-28T03:41:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,5.863994743758213,43.872549019607845,1610612745,39,42,2024-02-28T03:41:42Z,2360000,False,31.0,3.0,1,left,J. Green running Layup (5 PTS) (A. Sengun 3 AST),"[201145, 1630578]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,3.07,,,,A. Sengun,1630578.0,3.0,,,,,
243,PT07M03.00S,2024-02-28T03:41:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,93.77463863337714,54.90196078431373,1610612760,39,42,2024-02-28T03:48:31Z,2380000,False,25.0,6.0,1,right,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.52,,,,,,,,,,,
244,PT07M02.00S,2024-02-28T03:41:53.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,39,42,2024-02-28T03:41:55Z,2390000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,243.0,,,4.0,3.0,1.0,,,,,,,,
245,PT06M58.00S,2024-02-28T03:41:58.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,11.645860709592641,3.431372549019608,1610612745,39,42,2024-02-28T03:48:50Z,2400000,False,233.0,57.0,1,left,MISS F. VanVleet running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.97,,,,,,,,,,,
