actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
170,PT00M33.60S,2023-10-31T00:38:16.5Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,32,21,2023-10-31T00:38:16Z,1660000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
171,PT00M33.60S,2023-10-31T00:38:31.5Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,33,21,2023-10-31T00:38:31Z,1670000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
172,PT00M15.10S,2023-10-31T00:38:51.5Z,1,REGULAR,2pt,Jump Shot,[],1631093,22.552562417871222,26.96078431372549,1610612765,33,21,2023-10-31T00:38:56Z,1680000,False,115.0,159.0,1,left,MISS J. Ivey 19' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,19.68,Missed,,,,,,,,,,,,,,,,,,
173,PT00M12.90S,2023-10-31T00:38:53.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,33,21,2023-10-31T00:38:53Z,1690000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,172.0,,,,,,,4.0,3.0,1.0,,,,,,
174,PT00M00.10S,2023-10-31T00:39:07.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,71.96123521681997,78.67647058823529,1610612760,33,21,2023-10-31T00:39:17Z,1700000,False,143.0,211.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
175,PT00M00.10S,2023-10-31T00:39:07.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,33,21,2023-10-31T00:39:17Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,174.0,,,,,,,,,,,,,,,
176,PT00M00.00S,2023-10-31T00:39:21.6Z,1,REGULAR,period,end,[],0,,,1610612760,33,21,2023-10-31T00:39:21Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,33,21,2023-10-31T00:41:35Z,1730000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],202722,,,1610612760,33,21,2023-10-31T00:41:35Z,1740000,False,,,0,,SUB out: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,33,21,2023-10-31T00:41:35Z,1750000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],1631204,,,1610612760,33,21,2023-10-31T00:41:35Z,1760000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612760,33,21,2023-10-31T00:41:35Z,1770000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,out,['startperiod'],1641709,,,1610612760,33,21,2023-10-31T00:41:35Z,1780000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],1631172,,,1610612760,33,21,2023-10-31T00:41:35Z,1790000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,33,21,2023-10-31T00:41:35Z,1800000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,33,21,2023-10-31T00:41:35Z,1810000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612760,33,21,2023-10-31T00:41:35Z,1820000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612760,33,21,2023-10-31T00:41:35Z,1830000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-10-31T00:39:24.7Z,2,REGULAR,substitution,in,['startperiod'],203925,,,1610612760,33,21,2023-10-31T00:41:35Z,1840000,False,,,0,,SUB in: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-10-31T00:41:44.9Z,2,REGULAR,period,start,[],0,,,1610612760,33,21,2023-10-31T00:41:44Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M40.00S,2023-10-31T00:42:04.4Z,2,REGULAR,turnover,bad pass,[],1631172,,,1610612760,33,21,2023-10-31T00:42:44Z,1860000,False,,,0,,O. Dieng bad pass TURNOVER (1 TO),"[1631172, 1631093]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Ivey,1631093.0
191,PT11M40.00S,2023-10-31T00:42:04.4Z,2,REGULAR,steal,,[],1631093,,,1610612765,33,21,2023-10-31T02:06:52Z,1870000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
192,PT11M24.00S,2023-10-31T00:42:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,5.863994743758213,47.05882352941176,1610612765,33,23,2023-10-31T00:42:27Z,1880000,False,15.0,3.0,1,left,J. Ivey driving Layup (4 PTS) (J. Harris 1 AST),"[1631093, 203925]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,4.0,,,,J. Harris,203925.0,1.0,,,
194,PT11M13.00S,2023-10-31T00:42:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,92.19776609724047,51.225490196078425,1610612760,35,23,2023-10-31T00:42:40Z,1900000,False,6.0,21.0,1,right,O. Dieng cutting Layup (2 PTS) (J. Giddey 2 AST),"[1631172, 1630581]",1610612760.0,OKC,cutting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,2.0,,,,J. Giddey,1630581.0,2.0,,,
196,PT11M13.00S,2023-10-31T00:42:39.9Z,2,REGULAR,foul,personal,['1freethrow'],203925,,,1610612760,35,23,2023-10-31T00:42:50Z,1920000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Dieng 1 FT),"[203925, 1631172]",1610612765.0,DET,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,203177.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,
198,PT11M13.00S,2023-10-31T00:42:57.2Z,2,REGULAR,freethrow,1 of 1,[],1631172,,,1610612760,35,23,2023-10-31T00:42:59Z,1940000,False,,,0,,MISS O. Dieng Free Throw 1 of 1,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT11M11.00S,2023-10-31T00:42:59.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,35,23,2023-10-31T00:42:59Z,1950000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,198.0,,,,,,,4.0,3.0,1.0,,,,,,
200,PT11M03.00S,2023-10-31T00:43:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.389618922470433,47.794117647058826,1610612765,35,25,2023-10-31T00:43:12Z,1960000,False,11.0,8.0,1,left,C. Cunningham driving Layup (7 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,7.0,,,,,,,,,
201,PT10M48.00S,2023-10-31T00:43:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.27792378449409,53.67647058823529,1610612760,35,25,2023-10-31T00:43:27Z,1970000,False,18.0,29.0,1,right,MISS J. Giddey Layup - blocked,"[1630581, 1631093]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.48,Missed,Ivey,1631093.0,,,,,,,,,,,,,,,,
202,PT10M48.00S,2023-10-31T00:43:22.0Z,2,REGULAR,block,,[],1631093,,,1610612760,35,25,2023-10-31T00:43:24Z,1980000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M48.00S,2023-10-31T00:43:22.0Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,35,25,2023-10-31T00:43:27Z,1990000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,201.0,,,,,,,3.0,1.0,2.0,,,,,,
204,PT10M48.00S,2023-10-31T00:43:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612760,35,25,2023-10-31T00:43:31Z,2000000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Giddey 2 FT),"[1631093, 1630581]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,202026.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,
206,PT10M48.00S,2023-10-31T00:43:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,35,25,2023-10-31T00:43:49Z,2020000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M48.00S,2023-10-31T00:46:47.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630581,,,1610612760,35,25,2023-10-31T00:49:02Z,2040000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT10M48.00S,2023-10-31T00:46:47.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,35,25,2023-10-31T00:49:02Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,
210,PT10M48.00S,2023-10-31T00:46:47.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630581,,,1610612760,36,25,2023-10-31T00:49:02Z,2060000,False,,,0,,J. Giddey Free Throw 2 of 2 (2 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
211,PT10M29.00S,2023-10-31T00:47:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.601182654402102,47.05882352941176,1610612765,36,27,2023-10-31T00:47:40Z,2070000,False,15.0,0.0,1,left,C. Cunningham driving Layup (9 PTS) (A. Burks 2 AST),"[1630595, 202692]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,9.0,,,,A. Burks,202692.0,2.0,,,
213,PT10M18.00S,2023-10-31T00:47:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,93.11760840998686,47.05882352941176,1610612760,38,27,2023-10-31T00:47:39Z,2090000,False,-15.0,12.0,1,right,J. Williams floating Jump Shot (4 PTS),[1631114],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,4.0,,,,,,,,,
214,PT10M08.00S,2023-10-31T00:47:43.6Z,2,REGULAR,3pt,Jump Shot,[],1631093,31.225361366622867,20.098039215686274,1610612765,38,30,2023-10-31T00:47:48Z,2100000,False,150.0,241.0,1,left,J. Ivey 28' 3PT  (7 PTS) (A. Burks 3 AST),"[1631093, 202692]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,28.36,Made,,,,,,,,,7.0,,,,A. Burks,202692.0,3.0,,,
216,PT09M53.00S,2023-10-31T00:47:58.5Z,2,REGULAR,3pt,Jump Shot,[],1641717,67.36202365308804,64.95098039215686,1610612760,38,30,2023-10-31T00:48:03Z,2120000,False,75.0,254.0,1,right,MISS C. Wallace 26' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
217,PT09M50.00S,2023-10-31T00:48:01.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,38,30,2023-10-31T00:48:03Z,2130000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,216.0,,,,,,,1.0,1.0,0.0,,,,,,
218,PT09M39.00S,2023-10-31T00:48:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.521024967148489,63.23529411764706,1610612765,38,30,2023-10-31T00:48:19Z,2140000,False,-66.0,9.0,1,left,MISS J. Duren 6' cutting Layup - blocked,"[1631105, 1631096]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
227,PT09M39.00S,2023-10-31T00:48:12.6Z,2,REGULAR,block,,[],1631096,,,1610612765,38,30,2023-10-31T00:49:31Z,2145000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT09M36.00S,2023-10-31T00:48:15.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,38,30,2023-10-31T00:48:19Z,2150000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,218.0,,,,,,,4.0,2.0,2.0,,,,,,
220,PT09M31.00S,2023-10-31T00:48:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612760,38,30,2023-10-31T00:48:54Z,2160000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1631105, 1631096]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628171.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,
222,PT09M31.00S,2023-10-31T00:48:54.6Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,39,30,2023-10-31T00:48:54Z,2180000,False,,,0,,C. Holmgren Free Throw 1 of 2 (10 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
223,PT09M31.00S,2023-10-31T00:48:55.2Z,2,REGULAR,substitution,out,[],1631093,,,1610612760,39,30,2023-10-31T00:49:00Z,2190000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M31.00S,2023-10-31T00:48:55.2Z,2,REGULAR,substitution,in,[],1630165,,,1610612760,39,30,2023-10-31T00:49:00Z,2200000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M31.00S,2023-10-31T00:49:17.1Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,40,30,2023-10-31T00:49:17Z,2210000,False,,,0,,C. Holmgren Free Throw 2 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
228,PT09M14.00S,2023-10-31T00:49:50.8Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,40,30,2023-10-31T00:49:54Z,2230000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1630581]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Giddey,1630581.0
229,PT09M14.00S,2023-10-31T00:49:50.8Z,2,REGULAR,steal,,[],1630581,,,1610612760,40,30,2023-10-31T00:49:52Z,2240000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT09M08.00S,2023-10-31T00:49:56.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631172,93.11760840998686,47.794117647058826,1610612760,42,30,2023-10-31T00:51:19Z,2250000,False,-11.0,12.0,1,right,O. Dieng running DUNK (4 PTS) (J. Williams 2 AST),"[1631172, 1631114]",1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,,4.0,,,,J. Williams,1631114.0,2.0,,,
232,PT09M07.00S,2023-10-31T00:50:01.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,42,30,2023-10-31T00:50:01Z,2270000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M07.00S,2023-10-31T00:52:18.9Z,2,REGULAR,substitution,out,[],203925,,,1610612765,42,30,2023-10-31T00:52:32Z,2280000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M07.00S,2023-10-31T00:52:18.9Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,42,30,2023-10-31T00:52:32Z,2290000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M55.00S,2023-10-31T00:53:03.3Z,2,REGULAR,3pt,Jump Shot,[],202692,30.56833114323259,33.82352941176471,1610612765,42,30,2023-10-31T00:53:10Z,2300000,False,81.0,235.0,1,left,MISS A. Burks 24' pullup 3PT,[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
236,PT08M53.00S,2023-10-31T00:53:05.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,42,30,2023-10-31T00:53:10Z,2310000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,235.0,,,,,,,,,,,,,,,
238,PT08M51.00S,2023-10-31T00:53:23.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202692,2.1846254927726676,84.55882352941177,1610612765,42,30,2023-10-31T00:53:28Z,2330000,False,-173.0,-32.0,1,left,MISS A. Burks 17' Jump Shot,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left,17.57,Missed,,,,,,,,,,,,,,,,,,
239,PT08M48.00S,2023-10-31T00:53:26.2Z,2,REGULAR,rebound,offensive,[],202692,,,1610612765,42,30,2023-10-31T00:53:28Z,2340000,False,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left,,,,,238.0,,,,,,,2.0,1.0,1.0,,,,,,
240,PT08M44.00S,2023-10-31T00:53:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,6.389618922470433,55.392156862745104,1610612765,42,32,2023-10-31T00:53:34Z,2350000,False,-27.0,8.0,1,left,J. Duren Layup (2 PTS) (A. Burks 4 AST),"[1631105, 202692]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,2.0,,,,A. Burks,202692.0,4.0,,,
241,PT08M35.00S,2023-10-31T00:53:42.5Z,2,REGULAR,foul,offensive,[],1641717,,,1610612760,42,32,2023-10-31T00:53:51Z,2360000,False,,,0,,C. Wallace offensive FOUL (1 PF),"[1641717, 202692]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,203177.0,1.0,0.0,Burks,202692.0,,,,,,,,,,
243,PT08M35.00S,2023-10-31T00:53:42.5Z,2,REGULAR,turnover,offensive foul,[],1641717,,,1610612760,42,32,2023-10-31T00:53:42Z,2380000,False,,,0,,C. Wallace offensive foul TURNOVER (1 TO),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,203177.0,,,,,,,,,,,,1.0,,
244,PT08M35.00S,2023-10-31T00:53:48.4Z,2,REGULAR,substitution,out,[],202692,,,1610612765,42,32,2023-10-31T00:53:52Z,2390000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M35.00S,2023-10-31T00:53:48.4Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,42,32,2023-10-31T00:53:52Z,2400000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M21.00S,2023-10-31T00:54:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,9.411957950065702,3.431372549019608,1610612765,42,32,2023-10-31T00:54:19Z,2410000,False,233.0,36.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
247,PT08M17.00S,2023-10-31T00:54:16.6Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,42,32,2023-10-31T00:54:19Z,2420000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,246.0,,,,,,,4.0,1.0,3.0,,,,,,
248,PT08M10.00S,2023-10-31T00:54:23.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630165,4.944152431011826,22.058823529411764,1610612765,42,34,2023-10-31T00:55:16Z,2430000,False,140.0,-6.0,1,left,K. Hayes 13' fadeaway Jump Shot (5 PTS) (C. Cunningham 1 AST),"[1630165, 1630595]",1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,13.98,Made,,,,,,,,,5.0,,,,C. Cunningham,1630595.0,1.0,,,
251,PT07M55.00S,2023-10-31T00:54:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.38042049934296,41.911764705882355,1610612760,44,34,2023-10-31T00:54:43Z,2450000,False,-40.0,10.0,1,right,J. Giddey driving Layup (4 PTS) (C. Holmgren 2 AST),"[1630581, 1631096]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,,,4.0,,,,C. Holmgren,1631096.0,2.0,,,
253,PT07M37.00S,2023-10-31T00:54:56.6Z,2,REGULAR,3pt,Jump Shot,[],1630595,27.677398160315374,11.27450980392157,1610612765,44,34,2023-10-31T00:55:02Z,2470000,False,194.0,208.0,1,left,MISS C. Cunningham 28' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,28.39,Missed,,,,,,,,,,,,,,,,,,
254,PT07M34.00S,2023-10-31T00:54:59.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,44,34,2023-10-31T00:55:02Z,2480000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,253.0,,,,,,,2.0,2.0,0.0,,,,,,
255,PT07M26.00S,2023-10-31T00:55:07.7Z,2,REGULAR,3pt,Jump Shot,[],1631114,66.5735873850197,50.245098039215684,1610612760,44,34,2023-10-31T00:55:12Z,2490000,False,1.0,262.0,1,right,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
256,PT07M22.00S,2023-10-31T00:55:11.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,44,34,2023-10-31T00:55:12Z,2500000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,255.0,,,,,,,5.0,4.0,1.0,,,,,,
