actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M32.00S,2024-01-30T01:12:48.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,2,2024-01-30T01:12:50Z,190000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M28.00S,2024-01-30T01:12:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612760,2,2,2024-01-30T01:13:12Z,200000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629638, 1628983]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gilgeous-Alexander,1628983.0
22,PT10M28.00S,2024-01-30T01:13:26.3Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,3,2,2024-01-30T01:13:41Z,220000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
23,PT10M28.00S,2024-01-30T01:13:26.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,3,2,2024-01-30T01:13:41Z,230000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M26.00S,2024-01-30T01:13:28.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,2,2024-01-30T01:13:41Z,240000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT10M12.00S,2024-01-30T01:13:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,42.40196078431372,1610612750,3,2,2024-01-30T01:13:59Z,250000,False,-38.0,20.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2024-01-30T01:13:57.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,2,2024-01-30T01:13:59Z,260000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT10M00.00S,2024-01-30T01:14:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,11.12023653088042,43.627450980392155,1610612760,5,2,2024-01-30T01:14:09Z,270000,False,32.0,52.0,1,left,S. Gilgeous-Alexander 6' driving finger roll Layup (3 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,,,,,,3.0,,,,,,,,
30,PT09M39.00S,2024-01-30T01:14:37.6Z,1,REGULAR,3pt,Jump Shot,[],1626157,75.3777923784494,10.784313725490197,1610612750,5,2,2024-01-30T01:14:45Z,300000,False,-196.0,179.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
31,PT09M36.00S,2024-01-30T01:14:40.6Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,5,2,2024-01-30T01:14:45Z,310000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT09M26.00S,2024-01-30T01:14:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.229303547963205,52.450980392156865,1610612760,7,2,2024-01-30T01:14:54Z,320000,False,-12.0,25.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (5 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,5.0,,,,,,,,
33,PT09M13.00S,2024-01-30T01:15:02.9Z,1,REGULAR,3pt,Jump Shot,[],1629638,73.66951379763469,15.931372549019606,1610612750,7,2,2024-01-30T01:15:09Z,330000,False,-170.0,195.0,1,right,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2024-01-30T01:15:05.9Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,7,2,2024-01-30T01:15:09Z,340000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT09M04.00S,2024-01-30T01:15:11.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631114,5.469776609724048,51.71568627450981,1610612760,9,2,2024-01-30T01:16:16Z,350000,False,-9.0,-1.0,1,left,J. Williams running alley-oop Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,running alley-oop,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
37,PT08M44.00S,2024-01-30T01:15:31.4Z,1,REGULAR,2pt,Jump Shot,[],1630162,73.27529566360053,57.59803921568627,1610612750,9,4,2024-01-30T01:15:35Z,370000,False,38.0,199.0,1,right,A. Edwards 20' pullup Jump Shot (2 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,20.23,Made,,,,,,,,,,2.0,R. Gobert,203497.0,1.0,,,,,
39,PT08M21.00S,2024-01-30T01:15:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.863994743758213,53.67647058823529,1610612760,9,4,2024-01-30T01:16:03Z,390000,False,-18.0,3.0,1,left,MISS C. Holmgren driving finger roll Layup,[1631096],1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2024-01-30T01:15:58.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,9,4,2024-01-30T01:15:59Z,400000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,
41,PT08M02.00S,2024-01-30T01:16:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,88.91261498028909,45.09803921568628,1610612750,9,6,2024-01-30T01:16:18Z,410000,False,-25.0,52.0,1,right,A. Edwards pullup Jump Shot (4 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,,,,,,,,,,4.0,,,,,,,,
42,PT07M45.00S,2024-01-30T01:16:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,25.969119579500656,80.63725490196079,1610612760,12,6,2024-01-30T01:16:35Z,420000,False,-153.0,192.0,1,left,J. Giddey 24' 3PT  (3 PTS) (C. Holmgren 1 AST),"[1630581, 1631096]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.53,Made,,,,,,,,,,3.0,C. Holmgren,1631096.0,1.0,,,,,
44,PT07M29.00S,2024-01-30T01:16:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,84.70762155059133,38.970588235294116,1610612750,12,8,2024-01-30T01:16:51Z,440000,False,-55.0,91.0,1,right,J. McDaniels 10' driving floating Jump Shot (2 PTS),[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,10.66,Made,,,,,,,,,,2.0,,,,,,,,
45,PT07M14.00S,2024-01-30T01:17:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.469776609724048,48.28431372549019,1610612760,14,8,2024-01-30T01:17:06Z,450000,False,9.0,-1.0,1,left,J. Williams cutting Layup (6 PTS) (S. Gilgeous-Alexander 2 AST),"[1631114, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
47,PT06M59.00S,2024-01-30T01:17:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,39.21568627450981,1610612750,14,10,2024-01-30T01:17:23Z,470000,False,-54.0,15.0,1,right,K. Towns driving Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1626157, 1629638]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,
49,PT06M46.00S,2024-01-30T01:17:29.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631096,6.652431011826544,51.71568627450981,1610612760,14,10,2024-01-30T01:19:35Z,490000,False,-9.0,10.0,1,left,MISS C. Holmgren driving Hook,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
50,PT06M44.00S,2024-01-30T01:17:31.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,14,10,2024-01-30T01:19:35Z,500000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,
51,PT06M41.00S,2024-01-30T01:17:37.5Z,1,REGULAR,foul,personal,[],1630581,,,1610612750,14,10,2024-01-30T01:17:48Z,510000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1629638]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Alexander-Walker,1629638.0
53,PT06M41.00S,2024-01-30T01:17:56.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,14,10,2024-01-30T01:17:56Z,530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M32.00S,2024-01-30T01:20:50.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,90.48948751642575,42.64705882352941,1610612750,14,10,2024-01-30T01:20:59Z,540000,False,-37.0,37.0,1,right,MISS K. Towns turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
55,PT06M31.00S,2024-01-30T01:20:51.4Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,14,10,2024-01-30T01:22:24Z,550000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,
56,PT06M31.00S,2024-01-30T01:20:57.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630183,94.40999984741211,50.0,1610612750,14,12,2024-01-30T01:22:29Z,560000,False,0.0,0.0,1,right,J. McDaniels tip Layup (4 PTS),[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
57,PT06M11.00S,2024-01-30T01:21:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630581,31.488173455978973,38.48039215686275,1610612760,17,12,2024-01-30T01:21:15Z,570000,False,58.0,243.0,1,left,J. Giddey 25' 3PT pullup (6 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,25.02,Made,,,,,,,,,,6.0,L. Dort,1629652.0,1.0,,,,,
59,PT05M55.00S,2024-01-30T01:21:26.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,94.82588699080158,96.07843137254902,1610612750,17,15,2024-01-30T01:21:32Z,590000,False,230.0,-4.0,1,right,N. Alexander-Walker 3PT  (3 PTS) (A. Edwards 1 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,
61,PT05M39.00S,2024-01-30T01:21:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630581,28.991458607095925,24.264705882352942,1610612760,20,15,2024-01-30T01:21:46Z,610000,False,129.0,220.0,1,left,J. Giddey 25' 3PT  (9 PTS) (J. Williams 1 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,,,,,,9.0,J. Williams,1631114.0,1.0,,,,,
63,PT05M26.00S,2024-01-30T01:21:57.2Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612750,20,15,2024-01-30T01:23:26Z,630000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Towns 2 FT),"[1631114, 1626157]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Towns,1626157.0
65,PT05M26.00S,2024-01-30T01:22:31.0Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,20,16,2024-01-30T01:23:14Z,650000,False,,,0,,K. Towns Free Throw 1 of 2 (3 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
75,PT05M26.00S,2024-01-30T01:22:31.0Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,20,17,2024-01-30T01:23:14Z,660000,False,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
67,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,20,17,2024-01-30T01:23:14Z,670000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,20,17,2024-01-30T01:23:14Z,680000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,out,[],203497,,,1610612760,20,17,2024-01-30T01:23:14Z,690000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,out,[],1629638,,,1610612760,20,17,2024-01-30T01:23:14Z,700000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,20,17,2024-01-30T01:23:14Z,710000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,20,17,2024-01-30T01:23:14Z,720000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612760,20,17,2024-01-30T01:23:14Z,730000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M26.00S,2024-01-30T01:22:31.7Z,1,REGULAR,substitution,in,[],203937,,,1610612760,20,17,2024-01-30T01:23:14Z,740000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2024-01-30T01:23:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,10.5946123521682,54.166666666666664,1610612760,22,17,2024-01-30T01:23:23Z,750000,False,-21.0,47.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (7 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,,,,,,,,,,7.0,,,,,,,,
77,PT04M56.00S,2024-01-30T01:23:32.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,92.32917214191852,96.32352941176471,1610612750,22,20,2024-01-30T01:23:37Z,760000,False,232.0,20.0,1,right,N. Reid 3PT  (3 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.24,Made,,,,,,,,,,3.0,A. Edwards,1630162.0,2.0,,,,,
79,PT04M30.00S,2024-01-30T01:23:59.1Z,1,REGULAR,3pt,Jump Shot,[],1629026,32.802233902759525,28.186274509803923,1610612760,22,20,2024-01-30T01:24:04Z,780000,False,109.0,256.0,1,left,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
80,PT04M26.00S,2024-01-30T01:24:03.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,22,20,2024-01-30T01:24:04Z,790000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,
81,PT04M19.00S,2024-01-30T01:24:10.4Z,1,REGULAR,3pt,Jump Shot,[],1629675,93.38042049934296,3.9215686274509802,1610612750,22,23,2024-01-30T01:24:14Z,800000,False,-230.0,10.0,1,right,N. Reid 3PT  (6 PTS) (K. Anderson 1 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,,,,6.0,K. Anderson,203937.0,1.0,,,,,
83,PT04M05.00S,2024-01-30T01:24:23.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,19.136005256241788,94.11764705882352,1610612760,22,23,2024-01-30T01:24:28Z,820000,False,-221.0,127.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
84,PT04M02.00S,2024-01-30T01:24:26.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,23,2024-01-30T01:24:28Z,830000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,
85,PT03M49.00S,2024-01-30T01:24:39.9Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,22,23,2024-01-30T01:24:46Z,840000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1629026]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,,
86,PT03M49.00S,2024-01-30T01:24:39.9Z,1,REGULAR,steal,,[],1629026,,,1610612760,22,23,2024-01-30T01:24:44Z,850000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
87,PT03M46.00S,2024-01-30T01:24:45.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629026,5.995400788436268,53.18627450980392,1610612760,22,23,2024-01-30T01:26:30Z,860000,False,-16.0,4.0,1,left,MISS K. Williams running Layup - blocked,"[1629026, 1626157]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.64,Missed,Towns,1626157.0,,,,,,,,,,,,,,,,
