actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT00M46.50S,2024-01-12T01:35:06.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,5.590000152587891,50.0,1610612760,36,22,2024-01-12T01:35:06Z,1650000,False,0.0,0.0,1,left,C. Holmgren tip DUNK (10 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,0.0,Made,10.0,,,,,,,,,,,,,,
172,PT00M26.20S,2024-01-12T01:35:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,93.38042049934296,49.01960784313725,1610612757,36,24,2024-01-12T01:35:33Z,1660000,False,-5.0,10.0,1,right,S. Henderson cutting Layup (11 PTS) (M. Thybulle 1 AST),"[1630703, 1629680]",1610612757.0,POR,cutting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,1.09,Made,11.0,,,,,M. Thybulle,1629680.0,1.0,,,,,,,
174,PT00M06.30S,2024-01-12T01:35:50.2Z,1,REGULAR,2pt,Jump Shot,[],1631096,21.76412614980289,30.14705882352941,1610612760,36,24,2024-01-12T01:35:56Z,1680000,False,99.0,152.0,1,left,MISS C. Holmgren 18' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,18.16,Missed,,,,,,,,,,,,,,,
175,PT00M03.20S,2024-01-12T01:35:53.4Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,36,24,2024-01-12T01:35:53Z,1690000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,,,
176,PT00M00.50S,2024-01-12T01:35:57.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,58.6892247043364,46.81372549019608,1610612757,36,24,2024-01-12T01:41:03Z,1700000,False,-16.0,336.0,1,right,MISS S. Sharpe 33' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,33.62,Missed,,,,,,,,,,,,,,,
177,PT00M00.10S,2024-01-12T01:35:57.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,36,24,2024-01-12T01:41:03Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,176.0,,,,,,,,,,,,,
178,PT00M00.00S,2024-01-12T01:36:01.9Z,1,REGULAR,period,end,[],0,,,1610612757,36,24,2024-01-12T01:36:01Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612757,36,24,2024-01-12T01:38:21Z,1730000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,out,['startperiod'],1631172,,,1610612757,36,24,2024-01-12T01:38:21Z,1740000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,36,24,2024-01-12T01:38:21Z,1750000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,36,24,2024-01-12T01:38:21Z,1760000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612757,36,24,2024-01-12T01:38:21Z,1770000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612757,36,24,2024-01-12T01:38:21Z,1780000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,in,['startperiod'],1631200,,,1610612757,36,24,2024-01-12T01:38:21Z,1790000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-01-12T01:36:13.5Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,36,24,2024-01-12T01:38:21Z,1800000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-01-12T01:38:39.7Z,2,REGULAR,period,start,[],0,,,1610612757,36,24,2024-01-12T01:38:39Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M50.00S,2024-01-12T01:38:53.1Z,2,REGULAR,foul,technical,['1freethrow'],203995,,,1610612757,36,24,2024-01-12T01:39:05Z,1820000,False,,,0,,V. Micic defensive-3-second technical FOUL (1 Tech),[203995],1610612760.0,OKC,defensive-3-second,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,0.0,1.0,,,,
189,PT11M50.00S,2024-01-12T01:39:12.0Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,36,24,2024-01-12T01:39:12Z,1830000,False,,,0,,MISS A. Simons technical Free Throw 1 of 1,[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
190,PT11M50.00S,2024-01-12T01:39:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,36,24,2024-01-12T01:39:12Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,
191,PT11M37.00S,2024-01-12T01:39:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,91.40932982917214,46.568627450980394,1610612757,36,24,2024-01-12T01:39:46Z,1850000,False,-17.0,28.0,1,right,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
192,PT11M33.00S,2024-01-12T01:39:45.5Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,36,24,2024-01-12T01:39:46Z,1860000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,
193,PT11M33.00S,2024-01-12T01:39:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,94.40999984741211,50.0,1610612757,36,26,2024-01-12T01:39:44Z,1870000,False,0.0,0.0,1,right,K. Murray tip Layup (2 PTS),[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
194,PT11M21.00S,2024-01-12T01:39:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,8.623521681997373,39.950980392156865,1610612760,36,26,2024-01-12T01:40:03Z,1880000,False,50.0,29.0,1,left,MISS C. Holmgren Layup - blocked,"[1631096, 1630641]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,5.78,Missed,,,,,,,,,,,,,,Badji,1630641.0
195,PT11M21.00S,2024-01-12T01:39:57.3Z,2,REGULAR,block,,[],1630641,,,1610612760,36,26,2024-01-12T01:40:00Z,1890000,False,,,0,,I. Badji BLOCK (1 BLK),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT11M21.00S,2024-01-12T01:39:57.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,36,26,2024-01-12T01:40:03Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,194.0,,,,,,,,,,,,,
198,PT11M19.00S,2024-01-12T01:40:13.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,30.56833114323259,70.34313725490196,1610612760,36,26,2024-01-12T01:40:17Z,1920000,False,-102.0,235.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,25.59,Missed,,,,,,,,,,,,,,,
199,PT11M16.00S,2024-01-12T01:40:16.0Z,2,REGULAR,rebound,defensive,[],1630641,,,1610612757,36,26,2024-01-12T01:40:17Z,1930000,False,,,0,,I. Badji REBOUND (Off:0 Def:1),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Above the Break 3,24+ Left Center,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,
200,PT11M04.00S,2024-01-12T01:40:28.7Z,2,REGULAR,3pt,Jump Shot,[],1631101,85.3646517739816,4.166666666666666,1610612757,36,26,2024-01-12T01:40:34Z,1940000,False,-229.0,85.0,1,right,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,24.45,Missed,,,,,,,,,,,,,,,
201,PT11M01.00S,2024-01-12T01:40:31.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,36,26,2024-01-12T01:40:34Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,200.0,,,,,,,,,,,,,
203,PT10M55.00S,2024-01-12T01:40:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,92.85479632063075,48.28431372549019,1610612757,36,28,2024-01-12T01:40:58Z,1970000,False,-9.0,15.0,1,right,S. Sharpe driving Layup (5 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.7,Made,5.0,,,,,,,,,,,,,,
204,PT10M45.00S,2024-01-12T01:41:04.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,28.07161629434954,77.94117647058823,1610612760,39,28,2024-01-12T01:41:08Z,1980000,False,-140.0,211.0,1,left,C. Holmgren 25' 3PT  (13 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,25.34,Made,13.0,,,,,J. Williams,1631114.0,3.0,,,,,,,
206,PT10M31.00S,2024-01-12T01:41:17.5Z,2,REGULAR,3pt,Jump Shot,[],1631200,96.00854139290408,95.83333333333334,1610612757,39,28,2024-01-12T01:41:27Z,2000000,False,229.0,-15.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,22.97,Missed,,,,,,,,,,,,,,,
207,PT10M30.00S,2024-01-12T01:41:18.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,39,28,2024-01-12T01:41:27Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,206.0,,,,,,,,,,,,,
208,PT10M30.00S,2024-01-12T01:41:26.1Z,2,REGULAR,foul,personal,[],1630641,,,1610612760,39,28,2024-01-12T01:41:48Z,2020000,False,,,0,,I. Badji loose ball personal FOUL (1 PF),"[1630641, 1631096]",1610612757.0,POR,loose ball,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,1.0,Holmgren,1631096.0,,
210,PT10M15.00S,2024-01-12T01:41:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,14.668199737187912,60.29411764705882,1610612760,41,28,2024-01-12T01:41:51Z,2040000,False,-51.0,85.0,1,left,J. Williams 9' floating Jump Shot (12 PTS) (V. Micic 1 AST),"[1631114, 203995]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,9.97,Made,12.0,,,,,V. Micic,203995.0,1.0,,,,,,,
212,PT10M00.00S,2024-01-12T01:42:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,65.25952693823915,47.30392156862745,1610612757,41,28,2024-01-12T01:42:06Z,2060000,False,-13.0,274.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,27.44,Missed,,,,,,,,,,,,,,,
213,PT09M58.00S,2024-01-12T01:42:03.8Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,41,28,2024-01-12T01:42:06Z,2070000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,212.0,2.0,1.0,1.0,,,,,,,,,,
215,PT09M51.00S,2024-01-12T01:42:15.1Z,2,REGULAR,substitution,out,[],1630641,,,1610612760,41,28,2024-01-12T01:42:19Z,2090000,False,,,0,,SUB out: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M51.00S,2024-01-12T01:42:15.1Z,2,REGULAR,substitution,in,[],1641871,,,1610612760,41,28,2024-01-12T01:42:19Z,2100000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M40.00S,2024-01-12T01:42:42.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,8.360709592641262,36.51960784313725,1610612760,43,28,2024-01-12T01:42:46Z,2110000,False,67.0,26.0,1,left,C. Holmgren 7' turnaround bank Jump Shot (15 PTS),[1631096],1610612760.0,OKC,turnaround bank,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,7.23,Made,15.0,,,,,,,,,,,,,,
218,PT09M29.00S,2024-01-12T01:42:52.6Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,43,28,2024-01-12T01:42:56Z,2120000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1631096]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,2.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,
219,PT09M29.00S,2024-01-12T01:42:52.6Z,2,REGULAR,steal,,[],1631096,,,1610612760,43,28,2024-01-12T01:42:54Z,2130000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT09M26.00S,2024-01-12T01:42:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612760,43,28,2024-01-12T01:43:10Z,2140000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Micic 2 FT),"[1629680, 203995]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Micic,203995.0,,
222,PT09M26.00S,2024-01-12T01:43:28.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203995,,,1610612760,44,28,2024-01-12T01:43:28Z,2160000,False,,,0,,V. Micic Free Throw 1 of 2 (1 PTS),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
223,PT09M26.00S,2024-01-12T01:43:47.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203995,,,1610612760,45,28,2024-01-12T01:43:47Z,2170000,False,,,0,,V. Micic Free Throw 2 of 2 (2 PTS),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
224,PT09M16.00S,2024-01-12T01:43:59.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,92.46057818659659,96.32352941176471,1610612757,45,28,2024-01-12T01:44:06Z,2180000,False,232.0,18.0,1,right,MISS S. Sharpe step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,23.23,Missed,,,,,,,,,,,,,,,
225,PT09M12.00S,2024-01-12T01:44:03.9Z,2,REGULAR,rebound,offensive,[],1631101,,,1610612757,45,28,2024-01-12T01:44:03Z,2190000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,224.0,4.0,2.0,2.0,,,,,,,,,,
226,PT09M05.00S,2024-01-12T01:44:11.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641871,78.40013140604468,89.95098039215686,1610612757,45,28,2024-01-12T01:44:16Z,2200000,False,200.0,151.0,1,right,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,25.01,Missed,,,,,,,,,,,,,,,
227,PT09M01.00S,2024-01-12T01:44:15.2Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,45,28,2024-01-12T01:44:16Z,2210000,False,,,0,,C. Wallace REBOUND (Off:1 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,226.0,3.0,2.0,1.0,,,,,,,,,,
228,PT08M49.00S,2024-01-12T01:44:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.601182654402102,51.71568627450981,1610612760,45,28,2024-01-12T01:46:51Z,2220000,False,-9.0,0.0,1,left,MISS A. Wiggins cutting Layup,[1630598],1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,0.86,Missed,,,,,,,,,,,,,,,
229,PT08M47.00S,2024-01-12T01:44:30.9Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,45,28,2024-01-12T01:46:51Z,2230000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,
230,PT08M35.00S,2024-01-12T01:44:40.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631101,93.11760840998686,58.82352941176471,1610612757,45,30,2024-01-12T01:44:45Z,2240000,False,44.0,12.0,1,right,S. Sharpe Hook (7 PTS) (A. Simons 1 AST),"[1631101, 1629014]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,4.58,Made,7.0,,,,,A. Simons,1629014.0,1.0,,,,,,,
232,PT08M20.00S,2024-01-12T01:44:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,15.062417871222076,62.254901960784316,1610612760,47,30,2024-01-12T01:44:59Z,2260000,False,-61.0,89.0,1,left,J. Williams 10' pullup Jump Shot (14 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,10.82,Made,14.0,,,,,,,,,,,,,,
233,PT08M02.00S,2024-01-12T01:45:15.6Z,2,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612757,47,30,2024-01-12T01:45:20Z,2270000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Reath 2 FT),"[1631096, 1641871]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1626301.0,2.0,0.0,Reath,1641871.0,,
235,PT08M02.00S,2024-01-12T01:45:44.2Z,2,REGULAR,freethrow,1 of 2,[],1641871,,,1610612757,47,30,2024-01-12T01:45:44Z,2290000,False,,,0,,MISS D. Reath Free Throw 1 of 2,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
236,PT08M02.00S,2024-01-12T01:45:44.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,47,30,2024-01-12T01:45:44Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,
237,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,out,[],1631096,,,1610612757,47,30,2024-01-12T01:45:56Z,2310000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,out,[],1631114,,,1610612757,47,30,2024-01-12T01:45:56Z,2320000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,47,30,2024-01-12T01:45:56Z,2330000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,47,30,2024-01-12T01:45:56Z,2340000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612757,47,30,2024-01-12T01:45:56Z,2350000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,in,[],1629026,,,1610612757,47,30,2024-01-12T01:45:56Z,2360000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,in,[],203924,,,1610612757,47,30,2024-01-12T01:45:56Z,2370000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M02.00S,2024-01-12T01:45:44.9Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,47,30,2024-01-12T01:45:56Z,2380000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M02.00S,2024-01-12T01:46:07.9Z,2,REGULAR,freethrow,2 of 2,[],1641871,,,1610612757,47,31,2024-01-12T01:46:07Z,2390000,False,,,0,,D. Reath Free Throw 2 of 2 (6 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
246,PT07M50.00S,2024-01-12T01:46:21.0Z,2,REGULAR,3pt,Jump Shot,[],1641717,26.49474375821288,83.33333333333334,1610612760,47,31,2024-01-12T01:46:25Z,2400000,False,-167.0,197.0,1,left,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
247,PT07M47.00S,2024-01-12T01:46:24.0Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,47,31,2024-01-12T01:46:25Z,2410000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,
249,PT07M31.00S,2024-01-12T01:46:57.7Z,2,REGULAR,2pt,Jump Shot,[],203924,76.95466491458606,35.294117647058826,1610612757,47,31,2024-01-12T01:47:05Z,2430000,False,-74.0,164.0,1,right,MISS J. Grant 17' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,17.98,Missed,,,,,,,,,,,,,,,
250,PT07M28.00S,2024-01-12T01:47:00.7Z,2,REGULAR,rebound,defensive,[],203995,,,1610612760,47,31,2024-01-12T01:47:05Z,2440000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Left Center,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,
251,PT07M13.00S,2024-01-12T01:47:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,5.469776609724048,45.34313725490196,1610612760,49,31,2024-01-12T01:47:20Z,2450000,False,23.0,-1.0,1,left,K. Williams Layup (2 PTS) (V. Micic 2 AST),"[1629026, 203995]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,2.33,Made,2.0,,,,,V. Micic,203995.0,2.0,,,,,,,
253,PT07M12.00S,2024-01-12T01:47:18.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,49,31,2024-01-12T01:47:18Z,2470000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M12.00S,2024-01-12T01:49:39.7Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,49,31,2024-01-12T01:49:52Z,2480000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M12.00S,2024-01-12T01:49:39.7Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,49,31,2024-01-12T01:49:52Z,2490000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
