actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
182,PT10M45.00S,2024-01-01T00:43:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612760,37,36,2024-01-01T00:43:57Z,1800000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Williams 2 FT),"[1626220, 1631114]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,1628487.0,,,,,,,,,,,,,,1.0,0.0,Williams,1631114.0,,
184,PT10M45.00S,2024-01-01T00:44:12.8Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,37,36,2024-01-01T00:44:31Z,1820000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
185,PT10M45.00S,2024-01-01T00:44:12.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,37,36,2024-01-01T00:44:31Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,,,,,
186,PT10M45.00S,2024-01-01T00:44:12.8Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,37,36,2024-01-01T00:44:31Z,1840000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
187,PT10M43.00S,2024-01-01T00:44:14.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,37,36,2024-01-01T00:44:31Z,1850000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,
188,PT10M32.00S,2024-01-01T00:44:41.7Z,2,REGULAR,3pt,Jump Shot,[],1628372,17.16491458607096,93.62745098039215,1610612751,37,36,2024-01-01T00:44:48Z,1860000,False,-218.0,109.0,1,left,MISS D. Smith Jr. 24' 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,24.38,Missed,,,,,,,,,,,,,,
189,PT10M27.00S,2024-01-01T00:44:46.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,37,36,2024-01-01T00:44:48Z,1870000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,188.0,3.0,2.0,1.0,,,,,,
190,PT10M25.00S,2024-01-01T00:44:49.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629651,6.1268068331143235,29.901960784313726,1610612751,37,38,2024-01-01T00:44:53Z,1880000,False,100.0,5.0,1,left,N. Claxton 10' floating Jump Shot (4 PTS),[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,10.06,Made,4.0,,,,,,,,,,,,,
256,PT10M11.00S,2024-01-01T00:44:56.0Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,37,38,2024-01-01T00:58:05Z,1885000,False,,,0,,J. Williams lost ball TURNOVER (2 TO),"[1631114, 1628372]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,2.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,
257,PT10M11.00S,2024-01-01T00:44:56.0Z,2,REGULAR,steal,,[],1628372,,,1610612751,37,38,2024-01-01T00:58:05Z,1887500,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M07.00S,2024-01-01T00:45:07.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630560,4.418528252299605,65.68627450980392,1610612751,37,38,2024-01-01T00:58:13Z,1920000,False,-78.0,-11.0,1,left,MISS C. Thomas 7' running pullup Shot,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.92,Missed,,,,,,,,,,,,,,
195,PT10M04.00S,2024-01-01T00:45:10.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,37,38,2024-01-01T00:45:14Z,1930000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,194.0,3.0,3.0,0.0,,,,,,
196,PT09M46.00S,2024-01-01T00:45:27.5Z,2,REGULAR,3pt,Jump Shot,[],1629026,73.01248357424441,13.970588235294118,1610612760,37,38,2024-01-01T00:45:36Z,1940000,False,-180.0,201.0,1,right,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,27.0,Missed,,,,,,,,,,,,,,
197,PT09M43.00S,2024-01-01T00:45:30.5Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,37,38,2024-01-01T00:45:36Z,1950000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,
198,PT09M36.00S,2024-01-01T00:45:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630560,31.225361366622867,68.38235294117648,1610612751,37,41,2024-01-01T00:45:42Z,1960000,False,-92.0,241.0,1,left,C. Thomas 25' 3PT  (13 PTS) (D. Smith Jr. 2 AST),"[1630560, 1628372]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,25.79,Made,13.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,
200,PT09M08.00S,2024-01-01T00:46:05.5Z,2,REGULAR,2pt,Layup,[],1631096,91.5407358738502,32.59803921568628,1610612760,39,41,2024-01-01T00:46:10Z,1980000,False,-87.0,27.0,1,right,C. Holmgren 9' finger roll Layup (4 PTS),[1631096],1610612760.0,OKC,finger roll,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,9.11,Made,4.0,,,,,,,,,,,,,
202,PT08M45.00S,2024-01-01T00:46:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,13.748357424441524,95.58823529411765,1610612751,39,44,2024-01-01T00:46:53Z,2000000,False,-228.0,77.0,1,left,C. Thomas 24' 3PT  (16 PTS) (D. Smith Jr. 3 AST),"[1630560, 1628372]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,,24.05,Made,16.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,
204,PT08M45.00S,2024-01-01T00:46:51.7Z,2,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612751,39,44,2024-01-01T00:47:05Z,2020000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Thomas 1 FT),"[1629652, 1630560]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,1627534.0,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,
206,PT08M45.00S,2024-01-01T00:46:58.5Z,2,REGULAR,substitution,out,[],1628372,,,1610612751,39,44,2024-01-01T00:47:03Z,2040000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M45.00S,2024-01-01T00:46:58.5Z,2,REGULAR,substitution,in,[],203915,,,1610612751,39,44,2024-01-01T00:47:03Z,2050000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M45.00S,2024-01-01T00:47:16.6Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,39,44,2024-01-01T00:47:18Z,2060000,False,,,0,,MISS C. Thomas Free Throw 1 of 1,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
209,PT08M43.00S,2024-01-01T00:47:18.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,39,44,2024-01-01T00:47:18Z,2070000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,208.0,4.0,4.0,0.0,,,,,,
210,PT08M33.00S,2024-01-01T00:47:26.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629652,93.11760840998686,50.245098039215684,1610612760,41,44,2024-01-01T00:47:30Z,2080000,False,1.0,12.0,1,right,L. Dort cutting DUNK (7 PTS) (K. Williams 1 AST),"[1629652, 1629026]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,1.23,Made,7.0,K. Williams,1629026.0,1.0,,,,,,,,,,
212,PT08M33.00S,2024-01-01T00:47:30.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,41,44,2024-01-01T00:47:30Z,2100000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M15.00S,2024-01-01T00:50:40.7Z,2,REGULAR,3pt,Jump Shot,[],1630560,7.703679369250986,96.32352941176471,1610612751,41,44,2024-01-01T00:50:44Z,2110000,False,-232.0,20.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,,23.25,Missed,,,,,,,,,,,,,,
214,PT08M13.00S,2024-01-01T00:50:42.7Z,2,REGULAR,rebound,defensive,[],203995,,,1610612760,41,44,2024-01-01T00:50:44Z,2120000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,
215,PT08M06.00S,2024-01-01T00:50:49.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631096,93.11760840998686,50.98039215686274,1610612760,43,44,2024-01-01T00:52:18Z,2130000,False,5.0,12.0,1,right,C. Holmgren running Layup (6 PTS) (V. Micic 1 AST),"[1631096, 203995]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,1.31,Made,6.0,V. Micic,203995.0,1.0,,,,,,,,,,
217,PT07M45.00S,2024-01-01T00:51:10.0Z,2,REGULAR,3pt,Jump Shot,[],1626220,2.9730617608409986,3.6764705882352944,1610612751,43,44,2024-01-01T00:51:13Z,2150000,False,232.0,-25.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,23.29,Missed,,,,,,,,,,,,,,
218,PT07M43.00S,2024-01-01T00:51:12.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,44,2024-01-01T00:51:13Z,2160000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,,,,,,,217.0,5.0,5.0,0.0,,,,,,
219,PT07M38.00S,2024-01-01T00:51:18.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631096,75.3777923784494,86.51960784313727,1610612760,43,44,2024-01-01T00:52:57Z,2170000,False,183.0,179.0,1,right,MISS C. Holmgren 25' running pullup 3PT,[1631096],1610612760.0,OKC,running pullup,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,25.56,Missed,,,,,,,,,,,,,,
220,PT07M35.00S,2024-01-01T00:51:21.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,43,44,2024-01-01T00:51:27Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,219.0,,,,,,,,,
222,PT07M20.00S,2024-01-01T00:51:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,7.178055190538765,63.970588235294116,1610612751,43,44,2024-01-01T00:51:49Z,2200000,False,-70.0,15.0,1,left,MISS C. Thomas 7' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.15,Missed,,,,,,,,,,,,,,
223,PT07M16.00S,2024-01-01T00:51:46.7Z,2,REGULAR,rebound,defensive,[],203995,,,1610612760,43,44,2024-01-01T00:51:49Z,2210000,False,,,0,,V. Micic REBOUND (Off:0 Def:2),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,
224,PT07M10.00S,2024-01-01T00:51:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,93.11760840998686,51.470588235294116,1610612760,45,44,2024-01-01T00:54:18Z,2220000,False,7.0,12.0,1,right,L. Dort driving floating Jump Shot (9 PTS) (V. Micic 2 AST),"[1629652, 203995]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,1.43,Made,9.0,V. Micic,203995.0,2.0,,,,,,,,,,
226,PT06M56.00S,2024-01-01T00:52:05.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.863994743758213,45.83333333333333,1610612751,45,44,2024-01-01T00:55:49Z,2240000,False,21.0,3.0,1,left,MISS N. Claxton alley-oop DUNK,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,2.1,Missed,,,,,,,,,,,,,,
227,PT06M56.00S,2024-01-01T00:52:05.5Z,2,REGULAR,rebound,offensive,[],203915,,,1610612751,45,44,2024-01-01T00:52:15Z,2250000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:0),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,226.0,1.0,0.0,1.0,,,,,,
228,PT06M53.00S,2024-01-01T00:52:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,5.732588699080158,45.588235294117645,1610612751,45,44,2024-01-01T00:52:19Z,2260000,False,22.0,1.0,1,left,MISS S. Dinwiddie putback Layup,[203915],1610612751.0,BKN,putback,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,2.21,Missed,,,,,,,,,,,,,,
229,PT06M53.00S,2024-01-01T00:52:14.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,45,44,2024-01-01T00:57:08Z,2270000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,228.0,2.0,2.0,0.0,,,,,,
230,PT06M53.00S,2024-01-01T00:52:16.7Z,2,REGULAR,foul,personal,[],1627827,,,1610612760,45,44,2024-01-01T00:52:27Z,2280000,False,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 203995]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,1628487.0,,,,,,,,,,,,,,1.0,0.0,Micic,203995.0,,
232,PT06M50.00S,2024-01-01T00:52:56.1Z,2,REGULAR,foul,personal,[],1627827,,,1610612760,45,44,2024-01-01T00:53:00Z,2300000,False,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 1631114]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Williams,1631114.0,,
234,PT06M50.00S,2024-01-01T00:53:02.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612760,45,44,2024-01-01T00:53:14Z,2320000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M50.00S,2024-01-01T00:53:02.0Z,2,REGULAR,substitution,out,[],1630560,,,1610612760,45,44,2024-01-01T00:53:14Z,2330000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M50.00S,2024-01-01T00:53:02.0Z,2,REGULAR,substitution,in,[],1629661,,,1610612760,45,44,2024-01-01T00:53:14Z,2340000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M50.00S,2024-01-01T00:53:02.0Z,2,REGULAR,substitution,in,[],1628372,,,1610612760,45,44,2024-01-01T00:53:14Z,2350000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M43.00S,2024-01-01T00:53:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.51182654402102,53.18627450980392,1610612760,47,44,2024-01-01T00:59:18Z,2360000,False,16.0,8.0,1,right,K. Williams reverse Layup (2 PTS) (L. Dort 2 AST),"[1629026, 1629652]",1610612760.0,OKC,reverse,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,1.8,Made,2.0,L. Dort,1629652.0,2.0,,,,,,,,,,
240,PT06M31.00S,2024-01-01T00:53:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.338370565045992,56.61764705882353,1610612751,47,44,2024-01-01T00:53:49Z,2380000,False,-33.0,-2.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,3.32,Missed,,,,,,,,,,,,,,
241,PT06M29.00S,2024-01-01T00:53:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,47,44,2024-01-01T00:53:49Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,240.0,,,,,,,,,
243,PT06M24.00S,2024-01-01T00:53:53.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,84.57621550591328,48.77450980392157,1610612760,49,44,2024-01-01T01:00:20Z,2410000,False,-6.0,92.0,1,right,J. Williams 9' pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.27,Made,4.0,,,,,,,,,,,,,
244,PT06M23.00S,2024-01-01T00:53:57.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,49,44,2024-01-01T00:53:57Z,2420000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M05.00S,2024-01-01T00:57:10.1Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612751,49,44,2024-01-01T00:57:14Z,2430000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 203995]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,1.0,Micic,203995.0,,,,,,,,,,,,,,,,
246,PT06M05.00S,2024-01-01T00:57:10.1Z,2,REGULAR,steal,,[],203995,,,1610612760,49,44,2024-01-01T00:57:12Z,2440000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M01.00S,2024-01-01T00:57:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,92.85479632063075,49.26470588235294,1610612760,49,44,2024-01-01T00:57:20Z,2450000,False,-4.0,15.0,1,right,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,1.52,Missed,,,,,,,,,,,,,,
248,PT05M59.00S,2024-01-01T00:57:15.8Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,49,44,2024-01-01T00:57:20Z,2460000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,
249,PT05M49.00S,2024-01-01T00:57:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.601182654402102,37.745098039215684,1610612751,49,46,2024-01-01T00:57:33Z,2470000,False,61.0,0.0,1,left,D. Smith Jr. 6' cutting Layup (2 PTS) (S. Dinwiddie 3 AST),"[1628372, 203915]",1610612751.0,BKN,cutting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.13,Made,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,
251,PT05M49.00S,2024-01-01T00:57:30.8Z,2,REGULAR,foul,personal,['1freethrow'],203995,,,1610612751,49,46,2024-01-01T00:57:39Z,2490000,False,,,0,,V. Micic shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[203995, 1628372]",1610612760.0,OKC,shooting,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1628372.0,,
253,PT05M49.00S,2024-01-01T00:57:40.6Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,49,46,2024-01-01T00:57:50Z,2510000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M49.00S,2024-01-01T00:57:40.6Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,49,46,2024-01-01T00:57:50Z,2520000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M49.00S,2024-01-01T00:57:56.6Z,2,REGULAR,freethrow,1 of 1,[],1628372,,,1610612751,49,47,2024-01-01T00:57:56Z,2530000,False,,,0,,D. Smith Jr. Free Throw 1 of 1 (3 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
258,PT05M43.00S,2024-01-01T00:58:06.1Z,2,REGULAR,foul,personal,[],1628372,,,1610612760,49,47,2024-01-01T00:59:04Z,2540000,False,,,0,,D. Smith Jr. personal FOUL (2 PF),"[1628372, 1629652]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,202058.0,,,,,,,,,,,,,,2.0,0.0,Dort,1629652.0,,
260,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,49,47,2024-01-01T00:58:30Z,2560000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,49,47,2024-01-01T00:58:30Z,2570000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,49,47,2024-01-01T00:58:30Z,2580000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,out,[],203995,,,1610612760,49,47,2024-01-01T00:58:30Z,2590000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,49,47,2024-01-01T00:58:30Z,2600000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,49,47,2024-01-01T00:58:30Z,2610000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,49,47,2024-01-01T00:58:30Z,2620000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M43.00S,2024-01-01T00:58:11.5Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,49,47,2024-01-01T00:58:30Z,2630000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M42.00S,2024-01-01T00:59:14.8Z,2,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612760,49,47,2024-01-01T00:59:21Z,2640000,False,,,0,,I. Joe lost ball out-of-bounds TURNOVER (1 TO),[1630198],1610612760.0,OKC,lost ball,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1627534.0,1.0,,,,,,,,,,,,,,,,,,
269,PT05M18.00S,2024-01-01T00:59:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,5.732588699080158,51.71568627450981,1610612751,49,49,2024-01-01T00:59:49Z,2650000,False,-9.0,1.0,1,left,D. Smith Jr. cutting Layup (5 PTS) (N. Claxton 3 AST),"[1628372, 1629651]",1610612751.0,BKN,cutting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,0.87,Made,5.0,N. Claxton,1629651.0,3.0,,,,,,,,,,
