actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
565,PT10M48.00S,2023-11-09T02:57:25.2Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,101,89,2023-11-09T02:57:25Z,5550000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,564.0,6.0,4.0,2.0,,,,,,,,,
566,PT10M47.00S,2023-11-09T02:57:26.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,90.3580814717477,49.01960784313725,1610612760,103,89,2023-11-09T02:57:33Z,5560000,False,-5.0,38.0,1,right,C. Holmgren turnaround Hook (11 PTS),[1631096],1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,,,,3.84,,,,,
567,PT10M30.00S,2023-11-09T02:57:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.652431011826544,49.50980392156863,1610612739,103,91,2023-11-09T02:57:47Z,5570000,False,2.0,10.0,1,left,D. Mitchell driving Layup (15 PTS) (C. LeVert 5 AST),"[1628378, 1627747]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,,,,1.03,C. LeVert,1627747.0,5.0,,
569,PT10M10.00S,2023-11-09T02:58:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630581,93.9060446780552,2.941176470588235,1610612760,103,91,2023-11-09T02:58:08Z,5590000,False,-235.0,5.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,23.53,,,,,
570,PT10M07.00S,2023-11-09T02:58:05.6Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,103,91,2023-11-09T02:58:08Z,5600000,False,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,,,569.0,5.0,5.0,0.0,,,,,,,,,
571,PT09M51.00S,2023-11-09T02:58:22.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,50.0,1610612739,103,91,2023-11-09T02:58:32Z,5610000,False,0.0,253.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,25.34,,,,,
572,PT09M49.00S,2023-11-09T02:58:24.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,103,91,2023-11-09T02:58:32Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,571.0,,,,,,,,,,,,
573,PT09M49.00S,2023-11-09T02:58:29.8Z,4,REGULAR,foul,personal,[],1641717,,,1610612739,103,91,2023-11-09T02:58:44Z,5630000,False,,,0,,C. Wallace loose ball personal FOUL (2 PF),"[1641717, 1628386]",1610612760.0,OKC,loose ball,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,1830.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
575,PT09M49.00S,2023-11-09T02:58:36.1Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,103,91,2023-11-09T02:58:41Z,5650000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M49.00S,2023-11-09T02:58:36.1Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,103,91,2023-11-09T02:58:41Z,5660000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M37.00S,2023-11-09T02:59:02.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,20.18725361366623,40.931372549019606,1610612739,103,91,2023-11-09T02:59:08Z,5670000,False,45.0,137.0,1,left,MISS D. Mitchell 14' pullup Shot - blocked,"[1628378, 1629652]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,,,,14.46,,,,Dort,1629652.0
578,PT09M37.00S,2023-11-09T02:59:02.5Z,4,REGULAR,block,,[],1629652,,,1610612739,103,91,2023-11-09T02:59:05Z,5680000,False,,,0,,L. Dort BLOCK (3 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
579,PT09M36.00S,2023-11-09T02:59:03.5Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,103,91,2023-11-09T02:59:08Z,5690000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,577.0,4.0,2.0,2.0,,,,,,,,,
580,PT09M36.00S,2023-11-09T02:59:06.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.732588699080158,49.754901960784316,1610612739,103,93,2023-11-09T02:59:12Z,5700000,False,1.0,1.0,1,left,E. Mobley putback Layup (14 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,,,,0.18,,,,,
581,PT09M36.00S,2023-11-09T02:59:09.2Z,4,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612739,103,93,2023-11-09T02:59:32Z,5710000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Mobley 1 FT),"[1631114, 1630596]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1628484.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
583,PT09M36.00S,2023-11-09T02:59:36.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630596,,,1610612739,103,94,2023-11-09T02:59:36Z,5730000,False,,,0,,E. Mobley Free Throw 1 of 1 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
584,PT09M23.00S,2023-11-09T02:59:53.7Z,4,REGULAR,foul,offensive,[],1631096,,,1610612760,103,94,2023-11-09T03:00:00Z,5740000,False,,,0,,C. Holmgren charge offensive FOUL (4 PF),"[1631096, 1629622]",1610612760.0,OKC,charge,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1628484.0,4.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
586,PT09M23.00S,2023-11-09T02:59:53.7Z,4,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,103,94,2023-11-09T02:59:53Z,5760000,False,,,0,,C. Holmgren offensive foul TURNOVER (2 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1628484.0,,,,,,,,,,,2.0,,,,,,,,
588,PT09M10.00S,2023-11-09T03:00:28.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,18.347568988173457,35.78431372549019,1610612739,103,96,2023-11-09T03:00:33Z,5770000,False,71.0,120.0,1,left,D. Garland 13' floating Jump Shot (11 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,11.0,,,,,,,,13.95,,,,,
589,PT08M58.00S,2023-11-09T03:00:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631114,93.9060446780552,54.41176470588235,1610612760,105,96,2023-11-09T03:00:53Z,5780000,False,22.0,5.0,1,right,J. Williams driving Layup (8 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,,,,2.26,,,,,
590,PT08M58.00S,2023-11-09T03:00:43.4Z,4,REGULAR,violation,defensive goaltending,[],1630596,,,1610612760,105,96,2023-11-09T03:00:53Z,5790000,False,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,202056.0,,,,,,,,,,,,,,,,,,,
591,PT08M45.00S,2023-11-09T03:01:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.623521681997373,42.40196078431372,1610612739,105,98,2023-11-09T03:01:09Z,5800000,False,38.0,29.0,1,left,D. Garland driving Layup (13 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,,,,4.76,,,,,
592,PT08M24.00S,2023-11-09T03:01:27.1Z,4,REGULAR,turnover,lost ball,[],1629652,,,1610612760,105,98,2023-11-09T03:01:31Z,5810000,False,,,0,,L. Dort lost ball TURNOVER (3 TO),"[1629652, 1628386]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Allen,1628386.0,,,,,,
593,PT08M24.00S,2023-11-09T03:01:27.1Z,4,REGULAR,steal,,[],1628386,,,1610612739,105,98,2023-11-09T03:01:46Z,5820000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
594,PT08M15.00S,2023-11-09T03:01:36.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,9.017739816031538,48.529411764705884,1610612739,105,100,2023-11-09T03:02:59Z,5830000,False,7.0,32.0,1,left,E. Mobley driving floating Jump Shot (17 PTS),[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,,,,,3.31,,,,,
595,PT08M15.00S,2023-11-09T03:01:49.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,105,100,2023-11-09T03:01:49Z,5840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,105,100,2023-11-09T03:04:16Z,5850000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,out,[],1631096,,,1610612760,105,100,2023-11-09T03:04:16Z,5860000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,105,100,2023-11-09T03:04:16Z,5870000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,105,100,2023-11-09T03:04:16Z,5880000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,105,100,2023-11-09T03:04:16Z,5890000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M15.00S,2023-11-09T03:03:59.9Z,4,REGULAR,substitution,in,[],1631119,,,1610612760,105,100,2023-11-09T03:04:16Z,5900000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M00.00S,2023-11-09T03:05:08.5Z,4,REGULAR,foul,personal,[],1629622,,,1610612760,105,100,2023-11-09T03:05:14Z,5920000,False,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 1631119]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,202056.0,2.0,0.0,Williams,1631119.0,,,,,,,,,,,,,,,
605,PT08M00.00S,2023-11-09T03:05:21.4Z,4,REGULAR,substitution,out,[],1628378,,,1610612760,105,100,2023-11-09T03:05:30Z,5940000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M00.00S,2023-11-09T03:05:21.4Z,4,REGULAR,substitution,in,[],1627747,,,1610612760,105,100,2023-11-09T03:05:30Z,5950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M00.00S,2023-11-09T03:05:36.4Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,105,100,2023-11-09T03:05:40Z,5960000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M00.00S,2023-11-09T03:05:36.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,105,100,2023-11-09T03:05:40Z,5970000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M47.00S,2023-11-09T03:06:00.9Z,4,REGULAR,2pt,Jump Shot,[],1630598,84.70762155059133,31.127450980392158,1610612760,105,100,2023-11-09T03:06:06Z,5980000,False,-94.0,91.0,1,right,MISS A. Wiggins 13' pullup Shot,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,,,13.13,,,,,
610,PT07M43.00S,2023-11-09T03:06:04.9Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,105,100,2023-11-09T03:06:06Z,5990000,False,,,0,,M. Strus REBOUND (Off:2 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,609.0,6.0,4.0,2.0,,,,,,,,,
611,PT07M40.00S,2023-11-09T03:06:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,3.630091984231275,40.68627450980392,1610612739,105,100,2023-11-09T03:06:14Z,6000000,False,47.0,-18.0,1,left,MISS C. LeVert running Layup - blocked,"[1627747, 1628983]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,5.01,,,,Gilgeous-Alexander,1628983.0
612,PT07M40.00S,2023-11-09T03:06:07.3Z,4,REGULAR,block,,[],1628983,,,1610612739,105,100,2023-11-09T03:06:09Z,6010000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT07M37.00S,2023-11-09T03:06:10.3Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,105,100,2023-11-09T03:06:14Z,6020000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,611.0,6.0,4.0,2.0,,,,,,,,,
614,PT07M29.00S,2023-11-09T03:06:20.2Z,4,REGULAR,turnover,traveling,[],1641717,,,1610612760,105,100,2023-11-09T03:06:25Z,6030000,False,,,0,,C. Wallace traveling TURNOVER (1 TO),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,202056.0,,,,,,,,,,,1.0,,,,,,,,
615,PT07M15.00S,2023-11-09T03:06:48.5Z,4,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,105,100,2023-11-09T03:06:58Z,6040000,False,,,0,,J. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,,
616,PT07M05.00S,2023-11-09T03:07:06.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,97.05978975032852,3.9215686274509802,1610612760,108,100,2023-11-09T03:07:11Z,6050000,False,-230.0,-25.0,1,right,J. Williams 3PT  (6 PTS) (S. Gilgeous-Alexander 4 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,,,,,,,,23.17,S. Gilgeous-Alexander,1628983.0,4.0,,
618,PT06M50.00S,2023-11-09T03:07:25.1Z,4,REGULAR,foul,personal,[],1630198,,,1610612739,108,100,2023-11-09T03:07:32Z,6070000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 1628386]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Right,202056.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
620,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,out,[],1641717,,,1610612739,108,100,2023-11-09T03:07:47Z,6090000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,108,100,2023-11-09T03:07:47Z,6100000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,108,100,2023-11-09T03:07:47Z,6110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612739,108,100,2023-11-09T03:07:47Z,6120000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,in,[],1627777,,,1610612739,108,100,2023-11-09T03:07:47Z,6130000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M50.00S,2023-11-09T03:07:29.9Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,108,100,2023-11-09T03:07:47Z,6140000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M43.00S,2023-11-09T03:08:04.0Z,4,REGULAR,3pt,Jump Shot,[],1627777,4.5499342969776615,95.34313725490196,1610612739,108,100,2023-11-09T03:08:08Z,6150000,False,-227.0,-10.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,22.69,,,,,
627,PT06M40.00S,2023-11-09T03:08:07.0Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,108,100,2023-11-09T03:08:08Z,6160000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,626.0,3.0,2.0,1.0,,,,,,,,,
628,PT06M23.00S,2023-11-09T03:08:24.1Z,4,REGULAR,2pt,Jump Shot,[],1630198,74.58935611038108,59.068627450980394,1610612760,108,100,2023-11-09T03:08:32Z,6170000,False,45.0,186.0,1,right,MISS I. Joe 19' step back Shot,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,,,,19.18,,,,,
629,PT06M19.00S,2023-11-09T03:08:28.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,108,100,2023-11-09T03:14:45Z,6180000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,,,,,,,,628.0,5.0,3.0,2.0,,,,,,,,,
630,PT06M09.00S,2023-11-09T03:08:40.1Z,4,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612739,108,100,2023-11-09T03:08:54Z,6190000,False,,,0,,J. Williams shooting personal FOUL (4 PF) (LeVert 2 FT),"[1631119, 1627747]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,202056.0,4.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
632,PT06M09.00S,2023-11-09T03:09:10.8Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,108,101,2023-11-09T03:09:10Z,6210000,False,,,0,,C. LeVert Free Throw 1 of 2 (24 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
633,PT06M09.00S,2023-11-09T03:09:11.4Z,4,REGULAR,substitution,out,[],1630598,,,1610612739,108,101,2023-11-09T03:09:17Z,6220000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M09.00S,2023-11-09T03:09:11.4Z,4,REGULAR,substitution,in,[],1631114,,,1610612739,108,101,2023-11-09T03:09:17Z,6230000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M09.00S,2023-11-09T03:09:30.9Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,108,102,2023-11-09T03:09:30Z,6240000,False,,,0,,C. LeVert Free Throw 2 of 2 (25 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
636,PT05M47.00S,2023-11-09T03:09:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.72339027595268,51.225490196078425,1610612760,108,102,2023-11-09T03:09:59Z,6250000,False,6.0,16.0,1,right,MISS S. Gilgeous-Alexander driving reverse Layup,[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,1.7,,,,,
637,PT05M45.00S,2023-11-09T03:09:56.6Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,108,102,2023-11-09T03:09:59Z,6260000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,636.0,2.0,2.0,0.0,,,,,,,,,
638,PT05M41.00S,2023-11-09T03:10:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612739,108,102,2023-11-09T03:10:22Z,6270000,False,,,0,,I. Joe personal FOUL (3 PF) (LeVert 2 FT),"[1630198, 1627747]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,1628484.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
640,PT05M41.00S,2023-11-09T03:10:36.4Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,108,103,2023-11-09T03:10:36Z,6290000,False,,,0,,C. LeVert Free Throw 1 of 2 (26 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
641,PT05M41.00S,2023-11-09T03:10:53.1Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,108,104,2023-11-09T03:10:53Z,6300000,False,,,0,,C. LeVert Free Throw 2 of 2 (27 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
642,PT05M30.00S,2023-11-09T03:11:06.1Z,4,REGULAR,2pt,Jump Shot,[],1631114,86.15308804204993,33.33333333333333,1610612760,110,104,2023-11-09T03:12:38Z,6310000,False,-83.0,78.0,1,right,J. Williams 11' step back Jump Shot (10 PTS) (S. Gilgeous-Alexander 5 AST),"[1631114, 1628983]",1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,,,,,,,,11.39,S. Gilgeous-Alexander,1628983.0,5.0,,
644,PT05M13.00S,2023-11-09T03:11:24.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612739,110,104,2023-11-09T03:11:49Z,6330000,False,,,0,,I. Joe shooting personal FOUL (4 PF) (Mobley 2 FT),"[1630198, 1630596]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1830.0,4.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
646,PT05M13.00S,2023-11-09T03:11:50.6Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,110,105,2023-11-09T03:11:50Z,6350000,False,,,0,,E. Mobley Free Throw 1 of 2 (18 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
647,PT05M13.00S,2023-11-09T03:11:51.1Z,4,REGULAR,substitution,out,[],1631119,,,1610612739,110,105,2023-11-09T03:11:56Z,6360000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M13.00S,2023-11-09T03:11:51.1Z,4,REGULAR,substitution,out,[],1629622,,,1610612739,110,105,2023-11-09T03:11:56Z,6370000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M13.00S,2023-11-09T03:11:51.1Z,4,REGULAR,substitution,in,[],1631096,,,1610612739,110,105,2023-11-09T03:11:56Z,6380000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
