actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
166,PT00M10.80S,2023-12-01T01:35:03.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612760,28,37,2023-12-01T01:35:08Z,1650000,False,,,0,,M. Christie personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1631108, 1628983]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627524.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
168,PT00M10.80S,2023-12-01T01:35:25.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,29,37,2023-12-01T01:35:25Z,1670000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
169,PT00M10.80S,2023-12-01T01:35:30.7Z,1,REGULAR,substitution,out,[],1626174,,,1610612760,29,37,2023-12-01T01:35:39Z,1680000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M10.80S,2023-12-01T01:35:30.7Z,1,REGULAR,substitution,in,[],1626156,,,1610612760,29,37,2023-12-01T01:35:39Z,1690000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M10.80S,2023-12-01T01:35:48.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,30,37,2023-12-01T01:35:48Z,1700000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
172,PT00M03.30S,2023-12-01T01:35:56.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,95.48291721419186,94.85294117647058,1610612747,30,37,2023-12-01T01:36:03Z,1710000,False,224.0,-10.0,1,right,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
173,PT00M00.40S,2023-12-01T01:35:59.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,30,37,2023-12-01T01:35:59Z,1720000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,
174,PT00M00.00S,2023-12-01T01:36:07.3Z,1,REGULAR,period,end,[],0,,,1610612760,30,37,2023-12-01T01:36:07Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,30,37,2023-12-01T01:38:50Z,1740000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,30,37,2023-12-01T01:38:50Z,1750000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,30,37,2023-12-01T01:38:50Z,1760000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612760,30,37,2023-12-01T01:38:50Z,1770000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612760,30,37,2023-12-01T01:38:50Z,1780000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,out,['startperiod'],1626156,,,1610612760,30,37,2023-12-01T01:38:50Z,1790000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1630322,,,1610612760,30,37,2023-12-01T01:38:50Z,1800000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,30,37,2023-12-01T01:38:50Z,1810000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,30,37,2023-12-01T01:38:50Z,1820000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1626174,,,1610612760,30,37,2023-12-01T01:38:50Z,1830000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1627752,,,1610612760,30,37,2023-12-01T01:38:50Z,1840000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-12-01T01:36:10.3Z,2,REGULAR,substitution,in,['startperiod'],1641720,,,1610612760,30,37,2023-12-01T01:38:50Z,1850000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-12-01T01:38:51.6Z,2,REGULAR,period,start,[],0,,,1610612760,30,37,2023-12-01T01:38:51Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M48.00S,2023-12-01T01:39:03.5Z,2,REGULAR,3pt,Jump Shot,[],1641717,3.630091984231275,95.34313725490196,1610612760,33,37,2023-12-01T01:39:08Z,1870000,False,-227.0,-18.0,1,left,C. Wallace 3PT  (3 PTS) (L. Waters III 1 AST),"[1641717, 1630322]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.74,Made,,,,,,,,,,,,,,,3.0,L. Waters III,1630322.0,1.0
190,PT11M18.00S,2023-12-01T01:39:31.9Z,2,REGULAR,2pt,Jump Shot,[],1630559,89.70105124835742,78.43137254901961,1610612747,33,39,2023-12-01T01:45:25Z,1890000,False,142.0,44.0,1,right,A. Reaves 14' fadeaway Jump Shot (2 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,14.89,Made,,,,,,,,,,,,,,,2.0,,,
191,PT10M51.00S,2023-12-01T01:39:59.5Z,2,REGULAR,2pt,Jump Shot,[],1630598,6.652431011826544,79.65686274509804,1610612760,35,39,2023-12-01T01:40:03Z,1900000,False,-148.0,10.0,1,left,A. Wiggins 14' turnaround fadeaway Jump Shot (2 PTS),[1630598],1610612760.0,OKC,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,14.86,Made,,,,,,,,,,,,,,,2.0,,,
192,PT10M39.00S,2023-12-01T01:40:10.9Z,2,REGULAR,3pt,Jump Shot,[],1627752,98.11103810775296,3.431372549019608,1610612747,35,42,2023-12-01T01:40:15Z,1910000,False,-233.0,-35.0,1,right,T. Prince 3PT  (6 PTS) (L. James 1 AST),"[1627752, 2544]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,,,,,,,,,6.0,L. James,2544.0,1.0
194,PT10M23.00S,2023-12-01T01:40:29.1Z,2,REGULAR,foul,personal,['2freethrow'],1641720,,,1610612760,35,42,2023-12-01T01:40:38Z,1930000,False,,,0,,J. Hood-Schifino shooting personal FOUL (1 PF) (Williams 2 FT),"[1641720, 1631114]",1610612747.0,LAL,shooting,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,1.0,0.0,Williams,1631114.0,,,,
196,PT10M23.00S,2023-12-01T01:40:54.9Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,36,42,2023-12-01T01:40:54Z,1950000,False,,,0,,J. Williams Free Throw 1 of 2 (4 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
197,PT10M23.00S,2023-12-01T01:41:11.7Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,37,42,2023-12-01T01:41:11Z,1960000,False,,,0,,J. Williams Free Throw 2 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
198,PT10M08.00S,2023-12-01T01:41:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641720,90.48948751642575,36.51960784313725,1610612747,37,42,2023-12-01T01:41:33Z,1970000,False,-67.0,37.0,1,right,MISS J. Hood-Schifino 7' driving Layup - blocked,"[1641720, 1641717]",1610612747.0,LAL,driving,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,Wallace,1641717.0,,,,,,,,,,,,,,,,
199,PT10M08.00S,2023-12-01T01:41:28.1Z,2,REGULAR,block,,[],1641717,,,1610612747,37,42,2023-12-01T01:41:30Z,1980000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT10M05.00S,2023-12-01T01:41:31.1Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,37,42,2023-12-01T01:41:33Z,1990000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,
201,PT10M04.00S,2023-12-01T01:41:32.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,31.882391590013142,30.14705882352941,1610612760,37,42,2023-12-01T01:41:37Z,2000000,False,99.0,247.0,1,left,MISS L. Waters III 26' running pullup 3PT,[1630322],1610612760.0,OKC,running pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
202,PT10M00.00S,2023-12-01T01:41:36.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,42,2023-12-01T01:41:37Z,2010000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,
203,PT09M48.00S,2023-12-01T01:41:46.8Z,2,REGULAR,3pt,Jump Shot,[],1630559,84.57621550591328,96.07843137254902,1610612747,37,42,2023-12-01T01:41:51Z,2020000,False,230.0,92.0,1,right,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right,24.83,Missed,,,,,,,,,,,,,,,,,,
204,PT09M46.00S,2023-12-01T01:41:48.8Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,37,42,2023-12-01T01:41:51Z,2030000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,
205,PT09M42.00S,2023-12-01T01:41:57.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631114,7.835085413929041,40.68627450980392,1610612760,39,42,2023-12-01T01:49:44Z,2040000,False,47.0,21.0,1,left,J. Williams running Layup (7 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,,,,,,,,,,,7.0,,,
206,PT09M42.00S,2023-12-01T01:42:02.5Z,2,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612760,39,42,2023-12-01T01:42:08Z,2050000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Williams 1 FT),"[1627752, 1631114]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627524.0,3.0,0.0,Williams,1631114.0,,,,
208,PT09M42.00S,2023-12-01T01:42:14.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612760,39,42,2023-12-01T01:42:57Z,2070000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M42.00S,2023-12-01T01:42:14.2Z,2,REGULAR,substitution,in,[],1626156,,,1610612760,39,42,2023-12-01T01:42:57Z,2080000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M42.00S,2023-12-01T01:42:42.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1631114,,,1610612760,40,42,2023-12-01T01:42:42Z,2090000,False,,,0,,J. Williams Free Throw 1 of 1 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
211,PT09M31.00S,2023-12-01T01:42:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,78.40013140604468,9.558823529411764,1610612747,40,42,2023-12-01T01:42:58Z,2100000,False,-202.0,151.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
212,PT09M29.00S,2023-12-01T01:42:56.4Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,40,42,2023-12-01T01:42:58Z,2110000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,
213,PT09M23.00S,2023-12-01T01:43:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,28.991458607095925,23.284313725490197,1610612760,40,42,2023-12-01T01:56:01Z,2120000,False,134.0,220.0,1,left,MISS C. Wallace 25' running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
214,PT09M20.00S,2023-12-01T01:43:05.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,40,42,2023-12-01T01:43:07Z,2130000,False,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,213.0,4.0,3.0,1.0,,,,,,,,,,,,
215,PT09M09.00S,2023-12-01T01:43:16.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,96.00854139290408,96.81372549019608,1610612747,40,45,2023-12-01T01:43:21Z,2140000,False,234.0,-15.0,1,right,D. Russell 3PT  (12 PTS) (A. Reaves 2 AST),"[1626156, 1630559]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,,,,,,,,,12.0,A. Reaves,1630559.0,2.0
217,PT08M54.00S,2023-12-01T01:43:31.1Z,2,REGULAR,3pt,Jump Shot,[],1630598,7.178055190538765,95.34313725490196,1610612760,43,45,2023-12-01T01:43:35Z,2160000,False,-227.0,15.0,1,left,A. Wiggins 3PT  (5 PTS) (J. Williams 3 AST),"[1630598, 1631114]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.72,Made,,,,,,,,,,,,,,,5.0,J. Williams,1631114.0,3.0
219,PT08M34.00S,2023-12-01T01:43:51.5Z,2,REGULAR,3pt,Jump Shot,[],1626174,72.88107752956637,15.686274509803921,1610612747,43,45,2023-12-01T01:43:57Z,2180000,False,-172.0,202.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
220,PT08M31.00S,2023-12-01T01:43:54.5Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612747,43,45,2023-12-01T01:43:57Z,2190000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,219.0,1.0,0.0,1.0,,,,,,,,,,,,
221,PT08M29.00S,2023-12-01T01:43:57.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641720,97.45400788436268,3.431372549019608,1610612747,43,45,2023-12-01T01:44:01Z,2200000,False,-233.0,-29.0,1,right,MISS J. Hood-Schifino 3PT,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
222,PT08M25.00S,2023-12-01T01:44:01.0Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,43,45,2023-12-01T02:04:13Z,2210000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,221.0,1.0,1.0,0.0,,,,,,,,,,,,
223,PT08M21.00S,2023-12-01T01:44:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612760,43,45,2023-12-01T01:44:18Z,2220000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1626156, 1630598]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Wiggins,1630598.0,,,,
225,PT08M21.00S,2023-12-01T01:44:34.4Z,2,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,43,45,2023-12-01T01:44:34Z,2240000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT08M21.00S,2023-12-01T01:44:34.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,43,45,2023-12-01T01:44:34Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,
227,PT08M21.00S,2023-12-01T01:44:53.1Z,2,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,44,45,2023-12-01T01:44:53Z,2260000,False,,,0,,A. Wiggins Free Throw 2 of 2 (6 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
228,PT08M10.00S,2023-12-01T01:45:08.6Z,2,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612747,44,45,2023-12-01T01:45:17Z,2270000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Wood 2 FT),"[1630322, 1626174]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Wood,1626174.0,,,,
230,PT08M10.00S,2023-12-01T01:45:32.5Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,44,46,2023-12-01T01:45:50Z,2290000,False,,,0,,C. Wood Free Throw 1 of 2 (3 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
231,PT08M10.00S,2023-12-01T01:45:32.5Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,44,46,2023-12-01T01:45:50Z,2300000,False,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT08M08.00S,2023-12-01T01:45:34.5Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,44,46,2023-12-01T01:45:50Z,2310000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,
233,PT07M57.00S,2023-12-01T01:46:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,11.251642575558476,42.64705882352941,1610612760,44,46,2023-12-01T01:59:11Z,2320000,False,37.0,53.0,1,left,MISS K. Williams 6' driving finger roll Layup - blocked,"[1629026, 2544]",1610612760.0,OKC,driving finger roll,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,James,2544.0,,,,,,,,,,,,,,,,
234,PT07M57.00S,2023-12-01T01:46:01.0Z,2,REGULAR,block,,[],2544,,,1610612760,44,46,2023-12-01T01:46:03Z,2330000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M54.00S,2023-12-01T01:46:04.0Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,44,46,2023-12-01T02:05:00Z,2340000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,,
237,PT07M47.00S,2023-12-01T01:46:26.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631114,17.0335085413929,76.7156862745098,1610612760,46,46,2023-12-01T02:00:53Z,2360000,False,-134.0,108.0,1,left,J. Williams 17' pullup Jump Shot (10 PTS) (A. Wiggins 1 AST),"[1631114, 1630598]",1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,17.15,Made,,,,,,,,,,,,,,,10.0,A. Wiggins,1630598.0,1.0
239,PT07M36.00S,2023-12-01T01:46:36.5Z,2,REGULAR,3pt,Jump Shot,[],1626156,81.8166885676741,4.901960784313726,1610612747,46,46,2023-12-01T01:46:40Z,2380000,False,-225.0,118.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
240,PT07M33.00S,2023-12-01T01:46:39.5Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,46,46,2023-12-01T01:46:40Z,2390000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,239.0,3.0,2.0,1.0,,,,,,,,,,,,
241,PT07M26.00S,2023-12-01T01:46:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,9.280551905387648,43.13725490196079,1610612760,48,46,2023-12-01T01:46:49Z,2400000,False,34.0,35.0,1,left,J. Williams driving Layup (12 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,,,,,,,12.0,,,
242,PT07M26.00S,2023-12-01T01:46:52.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,46,2023-12-01T01:46:52Z,2410000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,out,[],1641717,,,1610612747,48,46,2023-12-01T01:49:30Z,2420000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,out,[],1641720,,,1610612747,48,46,2023-12-01T01:49:30Z,2430000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,out,[],1626174,,,1610612747,48,46,2023-12-01T01:49:30Z,2440000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612747,48,46,2023-12-01T01:49:30Z,2450000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,48,46,2023-12-01T01:49:30Z,2460000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M26.00S,2023-12-01T01:49:12.5Z,2,REGULAR,substitution,in,[],203076,,,1610612747,48,46,2023-12-01T01:49:30Z,2470000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
