actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
335,PT00M20.80S,2024-02-01T02:05:09.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,47,49,2024-02-01T02:05:40Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,333.0,,,,,,,,,,,,,,,,
337,PT00M20.80S,2024-02-01T02:05:34.1Z,2,REGULAR,substitution,out,[],1630581,,,1610612743,47,49,2024-02-01T02:05:36Z,3320000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M20.80S,2024-02-01T02:05:34.1Z,2,REGULAR,substitution,in,[],1641717,,,1610612743,47,49,2024-02-01T02:05:36Z,3330000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M09.90S,2024-02-01T02:05:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202704,91.40932982917214,44.85294117647059,1610612743,47,49,2024-02-01T02:05:57Z,3340000,False,-26.0,28.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1631096]",1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,3.82,Missed,,,,,Holmgren,1631096.0,,,,,,,,,,,
340,PT00M09.90S,2024-02-01T02:05:52.5Z,2,REGULAR,block,,[],1631096,,,1610612743,47,49,2024-02-01T02:05:54Z,3350000,False,,,0,,C. Holmgren BLOCK (4 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT00M09.60S,2024-02-01T02:05:52.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,47,49,2024-02-01T02:05:57Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,339.0,,,,,,,,,,,,,,,,
343,PT00M08.90S,2024-02-01T02:06:12.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612743,47,49,2024-02-01T02:06:41Z,3380000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (3 PF) (Jackson 2 FT),"[1628983, 202704]",1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,1628953.0,,,,,,,,,3.0,0.0,Jackson,202704.0,,,,,,,
345,PT00M08.90S,2024-02-01T02:06:58.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202704,,,1610612743,47,50,2024-02-01T02:06:58Z,3400000,False,,,0,,R. Jackson Free Throw 1 of 2 (11 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,
346,PT00M08.90S,2024-02-01T02:06:59.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612743,47,50,2024-02-01T02:07:06Z,3410000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M08.90S,2024-02-01T02:06:59.0Z,2,REGULAR,substitution,out,[],1641717,,,1610612743,47,50,2024-02-01T02:07:06Z,3420000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M08.90S,2024-02-01T02:06:59.0Z,2,REGULAR,substitution,in,[],1630322,,,1610612743,47,50,2024-02-01T02:07:06Z,3430000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M08.90S,2024-02-01T02:06:59.0Z,2,REGULAR,substitution,in,[],202722,,,1610612743,47,50,2024-02-01T02:07:06Z,3440000,False,,,0,,SUB in: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M08.90S,2024-02-01T02:07:27.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202704,,,1610612743,47,51,2024-02-01T02:07:27Z,3450000,False,,,0,,R. Jackson Free Throw 2 of 2 (12 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,
351,PT00M02.70S,2024-02-01T02:07:36.9Z,2,REGULAR,2pt,Jump Shot,[],1628983,20.97568988173456,61.51960784313726,1610612760,47,51,2024-02-01T02:07:41Z,3460000,False,-58.0,145.0,1,left,MISS S. Gilgeous-Alexander 15' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,15.57,Missed,,,,,,,,,,,,,,,,,
352,PT00M02.70S,2024-02-01T02:07:36.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,47,51,2024-02-01T02:07:41Z,3470000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,351.0,6.0,5.0,1.0,,,,,,,,,,,,,
353,PT00M00.00S,2024-02-01T02:07:46.7Z,2,REGULAR,period,end,[],0,,,1610612743,47,51,2024-02-01T02:07:46Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,out,['startperiod'],1630322,,,1610612743,47,51,2024-02-01T02:22:50Z,3490000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612743,47,51,2024-02-01T02:22:50Z,3500000,False,,,0,,SUB out: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,out,['startperiod'],202704,,,1610612743,47,51,2024-02-01T02:22:50Z,3510000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612743,47,51,2024-02-01T02:22:50Z,3520000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612743,47,51,2024-02-01T02:22:50Z,3530000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-02-01T02:07:50.1Z,3,REGULAR,substitution,in,['startperiod'],1631212,,,1610612743,47,51,2024-02-01T02:22:50Z,3540000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-02-01T02:22:50.8Z,3,REGULAR,period,start,[],0,,,1610612743,47,51,2024-02-01T02:22:50Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M43.00S,2024-02-01T02:23:07.3Z,3,REGULAR,3pt,Jump Shot,[],203484,24.52365308804205,12.5,1610612743,47,54,2024-02-01T02:23:12Z,3560000,False,188.0,178.0,1,left,K. Caldwell-Pope 25' 3PT  (8 PTS) (A. Gordon 4 AST),"[203484, 203932]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,25.85,Made,,,,,,,,,,,8.0,A. Gordon,203932.0,4.0,,,
363,PT11M19.00S,2024-02-01T02:23:30.5Z,3,REGULAR,2pt,Hook,[],1630581,91.14651773981603,70.58823529411765,1610612760,49,54,2024-02-01T02:23:59Z,3580000,False,103.0,31.0,1,right,J. Giddey 10' turnaround Hook (6 PTS),[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,10.74,Made,,,,,,,,,,,6.0,,,,,,
364,PT11M02.00S,2024-02-01T02:23:46.9Z,3,REGULAR,3pt,Jump Shot,[],1631212,11.908672798948752,3.1862745098039214,1610612743,49,54,2024-02-01T02:23:52Z,3590000,False,234.0,59.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,24.15,Missed,,,,,,,,,,,,,,,,,
365,PT11M00.00S,2024-02-01T02:23:48.9Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,49,54,2024-02-01T02:23:52Z,3600000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,364.0,4.0,4.0,0.0,,,,,,,,,,,,,
366,PT10M54.00S,2024-02-01T02:23:56.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,94.03745072273325,47.05882352941176,1610612760,51,54,2024-02-01T02:24:57Z,3610000,False,-15.0,4.0,1,right,A. Wiggins running reverse Layup (10 PTS) (J. Giddey 3 AST),"[1630598, 1630581]",1610612760.0,OKC,running reverse,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,1.51,Made,,,,,,,,,,,10.0,J. Giddey,1630581.0,3.0,,,
368,PT10M38.00S,2024-02-01T02:24:12.2Z,3,REGULAR,2pt,Jump Shot,[],1627750,23.209592641261498,67.15686274509804,1610612743,51,56,2024-02-01T02:24:15Z,3630000,False,-86.0,166.0,1,left,J. Murray 18' step back Jump Shot (9 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,18.66,Made,,,,,,,,,,,9.0,,,,,,
369,PT10M16.00S,2024-02-01T02:24:33.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,75.90341655716163,60.5392156862745,1610612760,51,56,2024-02-01T02:24:39Z,3640000,False,53.0,174.0,1,right,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,18.18,Missed,,,,,,,,,,,,,,,,,
370,PT10M12.00S,2024-02-01T02:24:37.9Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,51,56,2024-02-01T02:28:56Z,3650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:4),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,
371,PT10M03.00S,2024-02-01T02:24:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.258212877792378,46.07843137254902,1610612743,51,56,2024-02-01T02:25:00Z,3660000,False,20.0,6.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 1628983]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,2.06,Missed,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
372,PT10M03.00S,2024-02-01T02:24:47.9Z,3,REGULAR,block,,[],1628983,,,1610612743,51,56,2024-02-01T02:30:26Z,3670000,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT10M03.00S,2024-02-01T02:24:47.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,51,56,2024-02-01T02:25:00Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,371.0,,,,,,,,,,,,,,,,
375,PT09M52.00S,2024-02-01T02:25:13.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,33.459264126149804,56.127450980392155,1610612743,51,59,2024-02-01T02:25:19Z,3700000,False,-31.0,262.0,1,left,J. Murray 26' 3PT step back (12 PTS) (K. Caldwell-Pope 2 AST),"[1627750, 203484]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,26.38,Made,,,,,,,,,,,12.0,K. Caldwell-Pope,203484.0,2.0,,,
377,PT09M40.00S,2024-02-01T02:25:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630598,93.11760840998686,47.549019607843135,1610612760,53,59,2024-02-01T02:25:38Z,3720000,False,-12.0,12.0,1,right,A. Wiggins cutting Layup (12 PTS) (J. Giddey 4 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,1.73,Made,,,,,,,,,,,12.0,J. Giddey,1630581.0,4.0,,,
379,PT09M40.00S,2024-02-01T02:25:28.9Z,3,REGULAR,violation,defensive goaltending,[],1629008,,,1610612760,53,59,2024-02-01T02:25:38Z,3740000,False,,,0,,M. Porter Jr. defensive goaltending VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
380,PT09M22.00S,2024-02-01T02:25:53.2Z,3,REGULAR,3pt,Jump Shot,[],1631212,15.325229960578188,3.9215686274509802,1610612743,53,59,2024-02-01T02:25:57Z,3750000,False,230.0,92.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right,,24.79,Missed,,,,,,,,,,,,,,,,,
381,PT09M18.00S,2024-02-01T02:25:57.2Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,53,59,2024-02-01T02:25:57Z,3760000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right,,,,380.0,8.0,6.0,2.0,,,,,,,,,,,,,
382,PT09M12.00S,2024-02-01T02:26:09.6Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,53,59,2024-02-01T02:31:35Z,3770000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (2 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,200832.0,,,,,,,,,,,,,,,,,2.0,,
383,PT08M59.00S,2024-02-01T02:26:34.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,24.917871222076215,87.74509803921569,1610612743,53,59,2024-02-01T02:26:45Z,3780000,False,-189.0,182.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,26.2,Missed,,,,,,,,,,,,,,,,,
384,PT08M54.00S,2024-02-01T02:26:39.9Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,53,59,2024-02-01T02:26:45Z,3790000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,383.0,1.0,1.0,0.0,,,,,,,,,,,,,
385,PT08M51.00S,2024-02-01T02:26:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630598,91.67214191852825,50.73529411764706,1610612760,53,59,2024-02-01T02:26:51Z,3800000,False,4.0,26.0,1,right,MISS A. Wiggins running Layup,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,2.61,Missed,,,,,,,,,,,,,,,,,
386,PT08M49.00S,2024-02-01T02:26:45.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,53,59,2024-02-01T02:26:51Z,3810000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,385.0,7.0,6.0,1.0,,,,,,,,,,,,,
387,PT08M45.00S,2024-02-01T02:26:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,5.469776609724048,47.30392156862745,1610612743,53,59,2024-02-01T02:26:56Z,3820000,False,13.0,-1.0,1,left,MISS P. Watson running Layup,[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,1.35,Missed,,,,,,,,,,,,,,,,,
388,PT08M45.00S,2024-02-01T02:26:49.0Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,53,59,2024-02-01T02:26:56Z,3830000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,387.0,2.0,2.0,0.0,,,,,,,,,,,,,
389,PT08M38.00S,2024-02-01T02:26:55.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631096,92.19776609724047,51.470588235294116,1610612760,53,59,2024-02-01T02:33:01Z,3840000,False,7.0,21.0,1,right,MISS C. Holmgren running DUNK - blocked,"[1631096, 203932]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,2.21,Missed,,,,,Gordon,203932.0,,,,,,,,,,,
390,PT08M38.00S,2024-02-01T02:26:55.6Z,3,REGULAR,block,,[],203932,,,1610612760,53,59,2024-02-01T02:26:57Z,3850000,False,,,0,,A. Gordon BLOCK (3 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT08M35.00S,2024-02-01T02:26:58.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,53,59,2024-02-01T02:27:01Z,3860000,False,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,389.0,6.0,5.0,1.0,,,,,,,,,,,,,
392,PT08M33.00S,2024-02-01T02:27:00.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,18.347568988173457,93.38235294117648,1610612743,53,59,2024-02-01T02:33:23Z,3870000,False,-217.0,120.0,1,left,MISS M. Porter Jr. 24' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,24.79,Missed,,,,,,,,,,,,,,,,,
393,PT08M31.00S,2024-02-01T02:27:02.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,53,59,2024-02-01T02:27:07Z,3880000,False,,,0,,L. Dort REBOUND (Off:0 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,392.0,5.0,5.0,0.0,,,,,,,,,,,,,
394,PT08M31.00S,2024-02-01T02:27:05.3Z,3,REGULAR,foul,personal,[],1629008,,,1610612760,53,59,2024-02-01T02:27:17Z,3890000,False,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 1629652]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,2.0,0.0,Dort,1629652.0,,,,,,,
396,PT08M23.00S,2024-02-01T02:27:37.3Z,3,REGULAR,foul,personal,[],1631212,,,1610612760,53,59,2024-02-01T02:28:02Z,3910000,False,,,0,,P. Watson personal FOUL (4 PF),"[1631212, 1628983]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right Center,202007.0,,,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
398,PT08M23.00S,2024-02-01T02:27:59.8Z,3,REGULAR,substitution,out,[],1631212,,,1610612760,53,59,2024-02-01T02:28:08Z,3930000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M23.00S,2024-02-01T02:27:59.8Z,3,REGULAR,substitution,in,[],202704,,,1610612760,53,59,2024-02-01T02:28:08Z,3940000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M10.00S,2024-02-01T02:28:33.2Z,3,REGULAR,foul,personal,[],1629008,,,1610612760,53,59,2024-02-01T02:30:19Z,3950000,False,,,0,,M. Porter Jr. personal FOUL (3 PF),"[1629008, 1631096]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,3.0,0.0,Holmgren,1631096.0,,,,,,,
402,PT08M01.00S,2024-02-01T02:29:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612760,53,59,2024-02-01T02:29:18Z,3970000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Giddey 2 FT),"[1627750, 1630581]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,2.0,0.0,Giddey,1630581.0,,,,,,,
404,PT08M01.00S,2024-02-01T02:29:33.1Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,54,59,2024-02-01T02:29:33Z,3990000,False,,,0,,J. Giddey Free Throw 1 of 2 (7 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,
405,PT08M01.00S,2024-02-01T02:29:45.7Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,55,59,2024-02-01T02:29:45Z,4000000,False,,,0,,J. Giddey Free Throw 2 of 2 (8 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,
406,PT07M48.00S,2024-02-01T02:30:03.3Z,3,REGULAR,3pt,Jump Shot,[],203484,27.54599211563732,18.627450980392158,1610612743,55,59,2024-02-01T02:30:08Z,4010000,False,157.0,206.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,25.93,Missed,,,,,,,,,,,,,,,,,
407,PT07M44.00S,2024-02-01T02:30:07.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,55,59,2024-02-01T02:30:08Z,4020000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,,,
408,PT07M38.00S,2024-02-01T02:30:12.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628983,81.2910643889619,36.27450980392157,1610612760,57,59,2024-02-01T02:35:03Z,4030000,False,-69.0,123.0,1,right,S. Gilgeous-Alexander 14' running pullup Jump Shot (14 PTS),[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,14.12,Made,,,,,,,,,,,14.0,,,,,,
409,PT07M14.00S,2024-02-01T02:30:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,14.273981603153747,51.225490196078425,1610612743,57,59,2024-02-01T02:35:32Z,4040000,False,-6.0,82.0,1,left,MISS M. Porter Jr. 8' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,8.19,Missed,,,,,,,,,,,,,,,,,
410,PT07M12.00S,2024-02-01T02:30:40.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,57,59,2024-02-01T02:30:42Z,4050000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,409.0,6.0,5.0,1.0,,,,,,,,,,,,,
411,PT07M03.00S,2024-02-01T02:30:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.75229960578186,57.107843137254896,1610612760,57,59,2024-02-01T02:35:45Z,4060000,False,36.0,34.0,1,right,MISS J. Giddey driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,4.94,Missed,,,,,,,,,,,,,,,,,
412,PT07M02.00S,2024-02-01T02:30:49.6Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,57,59,2024-02-01T02:30:49Z,4070000,False,,,0,,C. Holmgren REBOUND (Off:3 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,411.0,9.0,6.0,3.0,,,,,,,,,,,,,
413,PT06M58.00S,2024-02-01T02:30:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,92.06636005256242,48.529411764705884,1610612760,59,59,2024-02-01T02:35:58Z,4080000,False,-7.0,22.0,1,right,C. Holmgren Layup (7 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,2.33,Made,,,,,,,,,,,7.0,,,,,,
414,PT06M45.00S,2024-02-01T02:31:06.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,8.886333771353483,62.745098039215684,1610612743,59,61,2024-02-01T02:31:11Z,4090000,False,-64.0,31.0,1,left,J. Murray 7' pullup Jump Shot (14 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,7.08,Made,,,,,,,,,,,14.0,,,,,,
415,PT06M45.00S,2024-02-01T02:31:10.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,59,61,2024-02-01T02:31:10Z,4100000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M45.00S,2024-02-01T02:33:30.0Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,59,61,2024-02-01T02:33:43Z,4110000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
