actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M14.00S,2023-11-04T00:25:01.3Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,20,23,2023-11-04T00:25:06Z,900000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,89.0,3.0,2.0,1.0,,,,
91,PT04M14.00S,2023-11-04T00:25:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,5.075558475689881,48.529411764705884,1610612744,20,25,2023-11-04T00:26:01Z,910000,False,7.0,-5.0,1,left,G. Payton II Layup (2 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
93,PT04M06.00S,2023-11-04T00:25:17.2Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612760,20,25,2023-11-04T00:25:41Z,930000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Williams 2 FT),"[203967, 1631114]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,0.0,Williams,1631114.0,,,,,,,,,
95,PT04M06.00S,2023-11-04T00:25:43.2Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,20,25,2023-11-04T00:25:43Z,950000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT04M06.00S,2023-11-04T00:25:43.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,20,25,2023-11-04T00:25:43Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,
97,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,20,25,2023-11-04T00:25:57Z,970000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,20,25,2023-11-04T00:25:57Z,980000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,out,[],201939,,,1610612760,20,25,2023-11-04T00:25:57Z,990000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,20,25,2023-11-04T00:25:57Z,1000000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,in,[],203995,,,1610612760,20,25,2023-11-04T00:25:57Z,1010000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M06.00S,2023-11-04T00:25:44.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612760,20,25,2023-11-04T00:25:57Z,1020000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M06.00S,2023-11-04T00:26:11.1Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,21,25,2023-11-04T00:26:11Z,1030000,False,,,0,,J. Williams Free Throw 2 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2023-11-04T00:26:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.004599211563733,45.09803921568628,1610612744,21,25,2023-11-04T00:29:53Z,1040000,False,25.0,126.0,1,left,MISS C. Paul 12' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,12.85,Missed,,,,,,,,,,,,,,,,,,
105,PT03M52.00S,2023-11-04T00:26:26.5Z,1,REGULAR,rebound,offensive,[],203967,,,1610612744,21,25,2023-11-04T00:26:26Z,1050000,False,,,0,,D. Saric REBOUND (Off:1 Def:0),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,104.0,1.0,0.0,1.0,,,,
107,PT03M41.00S,2023-11-04T00:27:02.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,26.49474375821288,82.1078431372549,1610612744,21,25,2023-11-04T00:31:09Z,1070000,False,-161.0,197.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
109,PT03M36.00S,2023-11-04T00:27:07.1Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,21,25,2023-11-04T00:27:10Z,1080000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,107.0,1.0,0.0,1.0,,,,
110,PT03M36.00S,2023-11-04T00:27:07.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,6.258212877792378,46.07843137254902,1610612744,21,27,2023-11-04T00:31:47Z,1090000,False,20.0,6.0,1,left,M. Moody putback Layup (2 PTS),[1630541],1610612744.0,GSW,putback,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.06,Made,2.0,,,,,,,,,,,,,,,,,
111,PT03M30.00S,2023-11-04T00:27:13.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,93.9060446780552,50.49019607843137,1610612760,23,27,2023-11-04T00:32:41Z,1100000,False,2.0,5.0,1,right,A. Wiggins alley-oop DUNK (2 PTS) (I. Joe 1 AST),"[1630598, 1630198]",1610612760.0,OKC,alley-oop,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
113,PT03M23.00S,2023-11-04T00:27:19.3Z,1,REGULAR,turnover,bad pass,[],1627780,,,1610612744,23,27,2023-11-04T00:35:20Z,1120000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1630598]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Wiggins,1630598.0,,
114,PT03M23.00S,2023-11-04T00:27:19.3Z,1,REGULAR,steal,,[],1630598,,,1610612760,23,27,2023-11-04T00:27:21Z,1130000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2023-11-04T00:27:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,93.11760840998686,48.03921568627451,1610612760,25,27,2023-11-04T00:27:33Z,1140000,False,-10.0,12.0,1,right,A. Wiggins cutting Layup (4 PTS) (V. Micic 1 AST),"[1630598, 203995]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.56,Made,4.0,V. Micic,203995.0,1.0,,,,,,,,,,,,,,
117,PT03M15.00S,2023-11-04T00:27:32.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,25,27,2023-11-04T00:27:32Z,1160000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M15.00S,2023-11-04T00:29:49.1Z,1,REGULAR,substitution,out,[],1631114,,,1610612744,25,27,2023-11-04T00:30:00Z,1170000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M15.00S,2023-11-04T00:29:49.1Z,1,REGULAR,substitution,in,[],1631172,,,1610612744,25,27,2023-11-04T00:30:00Z,1180000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2023-11-04T00:30:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,19.66162943495401,55.14705882352941,1610612744,25,27,2023-11-04T00:35:12Z,1190000,False,-26.0,132.0,1,left,MISS J. Kuminga 13' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,13.48,Missed,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2023-11-04T00:30:38.2Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,25,27,2023-11-04T00:30:40Z,1200000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,
123,PT02M54.00S,2023-11-04T00:30:42.6Z,1,REGULAR,foul,personal,['3freethrow'],1630541,,,1610612760,25,27,2023-11-04T00:30:53Z,1210000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Joe 3 FT),"[1630541, 1630198]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,1.0,0.0,Joe,1630198.0,,,,,,,,,
126,PT02M54.00S,2023-11-04T00:33:26.8Z,1,REGULAR,freethrow,1 of 3,[],1630198,,,1610612760,25,27,2023-11-04T00:33:26Z,1240000,False,,,0,,MISS I. Joe Free Throw 1 of 3,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2023-11-04T00:33:26.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,25,27,2023-11-04T00:33:26Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,
128,PT02M54.00S,2023-11-04T00:33:44.4Z,1,REGULAR,freethrow,2 of 3,[],1630198,,,1610612760,26,27,2023-11-04T00:33:44Z,1260000,False,,,0,,I. Joe Free Throw 2 of 3 (3 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
129,PT02M54.00S,2023-11-04T00:33:57.3Z,1,REGULAR,freethrow,3 of 3,[],1630198,,,1610612760,27,27,2023-11-04T00:33:57Z,1270000,False,,,0,,I. Joe Free Throw 3 of 3 (4 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
130,PT02M45.00S,2023-11-04T00:34:10.5Z,1,REGULAR,3pt,Jump Shot,[],203967,29.77989487516426,70.09803921568627,1610612744,27,30,2023-11-04T00:34:16Z,1280000,False,-100.0,227.0,1,left,D. Saric 24' 3PT  (6 PTS) (C. Paul 2 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,24.86,Made,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
132,PT02M23.00S,2023-11-04T00:34:32.1Z,1,REGULAR,3pt,Jump Shot,[],1630598,91.27792378449409,3.9215686274509802,1610612760,27,30,2023-11-04T00:34:36Z,1300000,False,-230.0,29.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
133,PT02M20.00S,2023-11-04T00:34:35.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,27,30,2023-11-04T00:34:36Z,1310000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,
134,PT02M10.00S,2023-11-04T00:34:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630228,29.517082785808146,12.5,1610612744,27,30,2023-11-04T00:34:52Z,1320000,False,188.0,225.0,1,left,MISS J. Kuminga 29' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,29.29,Missed,,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2023-11-04T00:34:48.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,27,30,2023-11-04T00:34:52Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,134.0,,,,,,,
137,PT02M01.00S,2023-11-04T00:35:09.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627780,25.18068331143233,14.215686274509803,1610612744,27,33,2023-11-04T00:35:14Z,1350000,False,179.0,184.0,1,left,G. Payton II 25' 3PT  (5 PTS) (J. Kuminga 1 AST),"[1627780, 1630228]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,25.68,Made,5.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
139,PT01M47.00S,2023-11-04T00:35:23.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,74.58935611038108,84.55882352941177,1610612760,27,33,2023-11-04T00:39:28Z,1370000,False,173.0,186.0,1,right,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2023-11-04T00:35:25.1Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,27,33,2023-11-04T00:35:29Z,1380000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,
141,PT01M38.00S,2023-11-04T00:35:32.5Z,1,REGULAR,3pt,Jump Shot,[],203967,32.670827858081466,50.73529411764706,1610612744,27,36,2023-11-04T00:35:37Z,1390000,False,-4.0,255.0,1,left,D. Saric 25' 3PT  (9 PTS) (C. Paul 3 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,25.46,Made,9.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
143,PT01M20.00S,2023-11-04T00:35:50.5Z,1,REGULAR,3pt,Jump Shot,[],1631172,72.35545335085413,79.90196078431373,1610612760,30,36,2023-11-04T00:35:54Z,1410000,False,150.0,207.0,1,right,O. Dieng 25' 3PT  (3 PTS) (V. Micic 2 AST),"[1631172, 203995]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,25.57,Made,3.0,V. Micic,203995.0,2.0,,,,,,,,,,,,,,
145,PT00M53.00S,2023-11-04T00:36:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,6.915243101182654,3.9215686274509802,1610612744,30,36,2023-11-04T00:38:31Z,1430000,False,230.0,13.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
146,PT00M49.80S,2023-11-04T00:36:22.1Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,30,36,2023-11-04T00:38:31Z,1440000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,
147,PT00M49.80S,2023-11-04T00:36:27.0Z,1,REGULAR,turnover,out-of-bounds,[],1631172,,,1610612760,30,36,2023-11-04T00:47:04Z,1450000,False,,,0,,O. Dieng lost ball out-of-bounds TURNOVER (1 TO),[1631172],1610612760.0,OKC,lost ball,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,,,,,1.0,,,,,,,,
148,PT00M49.80S,2023-11-04T00:36:30.7Z,1,REGULAR,substitution,out,[],1631119,,,1610612744,30,36,2023-11-04T00:36:35Z,1460000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M49.80S,2023-11-04T00:36:30.7Z,1,REGULAR,substitution,in,[],1631114,,,1610612744,30,36,2023-11-04T00:36:35Z,1470000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M47.30S,2023-11-04T00:36:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203967,4.812746386333772,49.26470588235294,1610612744,30,38,2023-11-04T00:36:55Z,1480000,False,4.0,-7.0,1,left,D. Saric cutting Layup (11 PTS) (C. Paul 4 AST),"[203967, 101108]",1610612744.0,GSW,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,0.82,Made,11.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
152,PT00M29.90S,2023-11-04T00:37:09.7Z,1,REGULAR,3pt,Jump Shot,[],203995,73.53810775295663,15.196078431372548,1610612760,33,38,2023-11-04T00:37:13Z,1500000,False,-174.0,196.0,1,right,V. Micic 26' 3PT  (3 PTS) (J. Williams 2 AST),"[203995, 1631114]",1610612760.0,OKC,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,26.22,Made,3.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,,
154,PT00M09.20S,2023-11-04T00:37:35.6Z,1,REGULAR,turnover,traveling,[],1630228,,,1610612744,33,38,2023-11-04T00:37:40Z,1520000,False,,,0,,J. Kuminga traveling TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,203054.0,,,,,2.0,,,,,,,,
155,PT00M09.20S,2023-11-04T00:37:42.9Z,1,REGULAR,substitution,out,[],1630541,,,1610612760,33,38,2023-11-04T00:37:54Z,1530000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M09.20S,2023-11-04T00:37:42.9Z,1,REGULAR,substitution,in,[],203110,,,1610612760,33,38,2023-11-04T00:37:54Z,1540000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M01.70S,2023-11-04T00:38:03.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631172,65.65374507227332,58.57843137254902,1610612760,33,38,2023-11-04T00:38:10Z,1550000,False,43.0,270.0,1,right,MISS O. Dieng 27' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,,
158,PT00M01.70S,2023-11-04T00:38:03.5Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,33,38,2023-11-04T00:38:10Z,1560000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,
159,PT00M00.00S,2023-11-04T00:38:16.2Z,1,REGULAR,period,end,[],0,,,1610612744,33,38,2023-11-04T00:38:16Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,out,['startperiod'],1631114,,,1610612744,33,38,2023-11-04T00:40:39Z,1580000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612744,33,38,2023-11-04T00:40:39Z,1590000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,33,38,2023-11-04T00:40:39Z,1600000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612744,33,38,2023-11-04T00:40:39Z,1610000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612744,33,38,2023-11-04T00:40:39Z,1620000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-11-04T00:38:34.9Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,33,38,2023-11-04T00:40:39Z,1630000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-04T00:40:46.4Z,2,REGULAR,period,start,[],0,,,1610612744,33,38,2023-11-04T00:40:46Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M42.00S,2023-11-04T00:41:06.5Z,2,REGULAR,turnover,backcourt,[],203967,,,1610612744,33,38,2023-11-04T00:41:19Z,1650000,False,,,0,,D. Saric backcourt TURNOVER (1 TO),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,,,,,,,202007.0,,,,,1.0,,,,,,,,
168,PT11M30.00S,2023-11-04T00:41:29.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,70.25295663600527,72.30392156862744,1610612760,33,38,2023-11-04T00:41:33Z,1660000,False,112.0,227.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
169,PT11M27.00S,2023-11-04T00:41:32.1Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,33,38,2023-11-04T00:41:33Z,1670000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,
170,PT11M19.00S,2023-11-04T00:41:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,5.732588699080158,41.911764705882355,1610612744,33,38,2023-11-04T00:41:47Z,1680000,False,40.0,1.0,1,left,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
171,PT11M16.00S,2023-11-04T00:41:43.0Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,33,38,2023-11-04T00:41:47Z,1690000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,
172,PT11M12.00S,2023-11-04T00:41:46.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,75.50919842312747,12.009803921568627,1610612760,36,38,2023-11-04T00:41:54Z,1700000,False,-190.0,178.0,1,right,A. Wiggins 26' 3PT  (7 PTS) (O. Dieng 1 AST),"[1630598, 1631172]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.01,Made,7.0,O. Dieng,1631172.0,1.0,,,,,,,,,,,,,,
174,PT11M00.00S,2023-11-04T00:41:57.9Z,2,REGULAR,3pt,Jump Shot,[],203967,30.042706964520367,30.14705882352941,1610612744,36,41,2023-11-04T00:42:02Z,1720000,False,99.0,230.0,1,left,D. Saric 25' 3PT pullup (14 PTS) (C. Paul 5 AST),"[203967, 101108]",1610612744.0,GSW,pullup,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.04,Made,14.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
176,PT10M44.00S,2023-11-04T00:42:15.0Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,36,41,2023-11-04T00:42:19Z,1740000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1627780]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Payton II,1627780.0,,
177,PT10M44.00S,2023-11-04T00:42:15.0Z,2,REGULAR,steal,,[],1627780,,,1610612744,36,41,2023-11-04T00:42:16Z,1750000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
178,PT10M28.00S,2023-11-04T00:42:30.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203967,20.45006570302234,92.15686274509804,1610612744,36,41,2023-11-04T00:42:35Z,1760000,False,-211.0,140.0,1,left,MISS D. Saric 25' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2023-11-04T00:42:33.6Z,2,REGULAR,rebound,defensive,[],203995,,,1610612760,36,41,2023-11-04T00:42:35Z,1770000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,
