actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT04M02.00S,2025-04-12T02:24:02.3Z,1,REGULAR,2pt,Jump Shot,[],1642264,79.31997371879106,72.30392156862744,1610612759,18,23,2025-04-12T02:24:07Z,820000,False,112.0,142.0,1,right,S. Castle 18' pullup Jump Shot (9 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,18.05,Made,9.0,,,,,,,,,,,,,,
83,PT03M45.00S,2025-04-12T02:24:18.9Z,1,REGULAR,3pt,Jump Shot,[],1642346,9.674770039421814,2.450980392156863,1610612756,21,23,2025-04-12T02:24:24Z,830000,False,238.0,38.0,1,left,R. Dunn 24' 3PT  (10 PTS) (D. Booker 1 AST),"[1642346, 1626164]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,24.08,Made,10.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
85,PT03M44.00S,2025-04-12T02:24:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,21,23,2025-04-12T02:24:26Z,850000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612759,21,23,2025-04-12T02:27:05Z,860000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],1642346,,,1610612759,21,23,2025-04-12T02:27:05Z,870000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],1642345,,,1610612759,21,23,2025-04-12T02:27:05Z,880000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],101108,,,1610612759,21,23,2025-04-12T02:27:05Z,890000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],202687,,,1610612759,21,23,2025-04-12T02:27:05Z,900000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,out,[],203084,,,1610612759,21,23,2025-04-12T02:27:05Z,910000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],203486,,,1610612759,21,23,2025-04-12T02:27:05Z,920000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],1631221,,,1610612759,21,23,2025-04-12T02:27:05Z,930000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],1626220,,,1610612759,21,23,2025-04-12T02:27:05Z,940000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],1630572,,,1610612759,21,23,2025-04-12T02:27:05Z,950000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,21,23,2025-04-12T02:27:05Z,960000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M44.00S,2025-04-12T02:26:28.6Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,21,23,2025-04-12T02:27:05Z,970000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M26.00S,2025-04-12T02:27:36.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,89.04402102496715,51.225490196078425,1610612759,21,25,2025-04-12T02:28:06Z,980000,False,6.0,50.0,1,right,S. Mamukelashvili driving DUNK (2 PTS) (S. Castle 3 AST),"[1630572, 1642264]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Made,2.0,S. Castle,1642264.0,3.0,,,,,,,,,,,
103,PT03M16.00S,2025-04-12T02:27:46.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,6.258212877792378,73.52941176470588,1610612756,23,25,2025-04-12T02:28:20Z,1000000,False,-118.0,6.0,1,left,D. Booker 11' step back Jump Shot (4 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,11.78,Made,4.0,,,,,,,,,,,,,,
104,PT03M01.00S,2025-04-12T02:28:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,87.33574244415243,50.0,1610612759,23,25,2025-04-12T02:28:49Z,1010000,False,0.0,67.0,1,right,MISS M. Branham 6' cutting Layup,[1631103],1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,6.65,Missed,,,,,,,,,,,,,,,
105,PT03M01.00S,2025-04-12T02:28:00.9Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,23,25,2025-04-12T02:28:09Z,1020000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,
106,PT02M52.00S,2025-04-12T02:28:09.7Z,1,REGULAR,3pt,Jump Shot,[],203078,27.414586070959263,21.568627450980394,1610612756,23,25,2025-04-12T02:28:13Z,1030000,False,142.0,205.0,1,left,MISS B. Beal 24' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,24.97,Missed,,,,,,,,,,,,,,,
107,PT02M50.00S,2025-04-12T02:28:11.7Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,23,25,2025-04-12T02:28:13Z,1040000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,
108,PT02M48.00S,2025-04-12T02:28:13.9Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,23,25,2025-04-12T02:28:17Z,1050000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1631221]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,1.0,Gillespie,1631221.0,,,,,,,,,,,,,,,,,
109,PT02M48.00S,2025-04-12T02:28:13.9Z,1,REGULAR,steal,,[],1631221,,,1610612756,23,25,2025-04-12T03:11:17Z,1060000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
110,PT02M44.00S,2025-04-12T02:28:18.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,26.49474375821288,82.1078431372549,1610612756,26,25,2025-04-12T02:28:28Z,1070000,False,-161.0,197.0,1,left,D. Booker 25' 3PT running pullup (7 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,25.38,Made,7.0,,,,,,,,,,,,,,
111,PT02M29.00S,2025-04-12T02:28:41.3Z,1,REGULAR,3pt,Jump Shot,[],1630577,92.9862023653088,2.696078431372549,1610612759,26,25,2025-04-12T02:29:58Z,1080000,False,-237.0,13.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,23.69,Missed,,,,,,,,,,,,,,,
112,PT02M25.00S,2025-04-12T02:28:45.3Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,26,25,2025-04-12T02:28:47Z,1090000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,
113,PT02M21.00S,2025-04-12T02:28:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,23.73521681997372,86.27450980392157,1610612756,26,25,2025-04-12T03:06:03Z,1100000,False,-181.0,171.0,1,left,MISS D. Booker 24' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,24.9,Missed,,,,,,,,,,,,,,,
114,PT02M18.00S,2025-04-12T02:28:52.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,26,25,2025-04-12T02:28:55Z,1110000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,
115,PT02M11.00S,2025-04-12T02:29:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,86.15308804204993,49.754901960784316,1610612759,26,27,2025-04-12T02:29:16Z,1120000,False,-1.0,78.0,1,right,S. Mamukelashvili 7' driving Layup (4 PTS),[1630572],1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,7.77,Made,4.0,,,,,,,,,,,,,,
116,PT02M11.00S,2025-04-12T02:29:10.8Z,1,REGULAR,foul,personal,['1freethrow'],203486,,,1610612759,26,27,2025-04-12T02:29:50Z,1130000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Mamukelashvili 1 FT),"[203486, 1630572]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Mamukelashvili,1630572.0
118,PT02M11.00S,2025-04-12T02:29:33.4Z,1,REGULAR,substitution,out,[],203078,,,1610612759,26,27,2025-04-12T02:29:40Z,1150000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M11.00S,2025-04-12T02:29:33.4Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,26,27,2025-04-12T02:29:40Z,1160000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M11.00S,2025-04-12T02:29:33.4Z,1,REGULAR,substitution,in,[],1628998,,,1610612759,26,27,2025-04-12T02:29:40Z,1170000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M11.00S,2025-04-12T02:29:33.4Z,1,REGULAR,substitution,in,[],1629162,,,1610612759,26,27,2025-04-12T02:29:40Z,1180000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M11.00S,2025-04-12T02:29:51.4Z,1,REGULAR,freethrow,1 of 1,[],1630572,,,1610612759,26,28,2025-04-12T02:29:51Z,1190000,False,,,0,,S. Mamukelashvili Free Throw 1 of 1 (5 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
123,PT01M54.00S,2025-04-12T02:30:09.1Z,1,REGULAR,2pt,Jump Shot,[],1628998,14.931011826544022,25.98039215686275,1610612756,26,28,2025-04-12T02:30:52Z,1200000,False,120.0,88.0,1,left,MISS C. Martin 14' fadeaway Shot,[1628998],1610612756.0,PHX,fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,14.88,Missed,,,,,,,,,,,,,,,
124,PT01M53.00S,2025-04-12T02:30:10.1Z,1,REGULAR,rebound,offensive,[],203486,,,1610612756,26,28,2025-04-12T02:30:52Z,1210000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,123.0,1.0,0.0,1.0,,,,,
125,PT01M49.00S,2025-04-12T02:30:14.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,14.4053876478318,94.36274509803921,1610612756,26,28,2025-04-12T02:30:24Z,1220000,False,-222.0,83.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,,23.68,Missed,,,,,,,,,,,,,,,
126,PT01M49.00S,2025-04-12T02:30:14.7Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,26,28,2025-04-12T02:30:24Z,1230000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,
127,PT01M38.00S,2025-04-12T02:30:25.2Z,1,REGULAR,3pt,Jump Shot,[],1642264,74.45795006570303,9.313725490196079,1610612759,26,31,2025-04-12T02:30:29Z,1240000,False,-203.0,188.0,1,right,S. Castle 27' 3PT  (12 PTS) (M. Branham 1 AST),"[1642264, 1631103]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,27.67,Made,12.0,M. Branham,1631103.0,1.0,,,,,,,,,,,
129,PT01M20.00S,2025-04-12T02:30:43.0Z,1,REGULAR,turnover,lost ball,[],203486,,,1610612756,26,31,2025-04-12T02:30:48Z,1260000,False,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 1631103]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,1.0,Branham,1631103.0,,,,,,,,,,,,,,,,,
130,PT01M20.00S,2025-04-12T02:30:43.0Z,1,REGULAR,steal,,[],1631103,,,1610612759,26,31,2025-04-12T02:30:45Z,1270000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M16.00S,2025-04-12T02:30:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,95.3515111695138,42.64705882352941,1610612759,26,33,2025-04-12T02:30:55Z,1280000,False,-37.0,-9.0,1,right,M. Branham running DUNK (2 PTS) (J. McLaughlin 1 AST),"[1631103, 1629162]",1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,3.78,Made,2.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,
133,PT00M57.80S,2025-04-12T02:31:05.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,28.728646517739815,21.813725490196077,1610612756,26,33,2025-04-12T02:31:10Z,1300000,False,141.0,218.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.92,Missed,,,,,,,,,,,,,,,
134,PT00M54.80S,2025-04-12T02:31:08.9Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,26,33,2025-04-12T02:31:10Z,1310000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,133.0,3.0,2.0,1.0,,,,,
135,PT00M43.20S,2025-04-12T02:31:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631221,10.200394218134035,42.15686274509804,1610612756,26,33,2025-04-12T02:32:30Z,1320000,False,39.0,43.0,1,left,MISS C. Gillespie driving floating Shot,[1631221],1610612756.0,PHX,driving floating,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.85,Missed,,,,,,,,,,,,,,,
136,PT00M40.30S,2025-04-12T02:31:23.9Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,26,33,2025-04-12T02:31:23Z,1330000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,135.0,4.0,2.0,2.0,,,,,
137,PT00M28.00S,2025-04-12T02:31:36.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626164,6.258212877792378,43.627450980392155,1610612756,28,33,2025-04-12T02:31:41Z,1340000,False,32.0,6.0,1,left,D. Booker driving DUNK (9 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,3.25,Made,9.0,,,,,,,,,,,,,,
138,PT00M08.80S,2025-04-12T02:31:59.8Z,1,REGULAR,3pt,Jump Shot,[],1630572,67.09921156373193,63.23529411764706,1610612759,28,33,2025-04-12T02:32:04Z,1350000,False,66.0,257.0,1,right,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,26.52,Missed,,,,,,,,,,,,,,,
139,PT00M05.10S,2025-04-12T02:32:03.5Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,28,33,2025-04-12T02:32:03Z,1360000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:3),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,138.0,5.0,3.0,2.0,,,,,
140,PT00M00.00S,2025-04-12T02:32:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,13.485545335085414,45.83333333333333,1610612756,28,33,2025-04-12T02:32:18Z,1370000,False,21.0,74.0,1,left,MISS R. O'Neale 7' cutting Layup,[1626220],1610612756.0,PHX,cutting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,7.72,Missed,,,,,,,,,,,,,,,
141,PT00M00.00S,2025-04-12T02:32:10.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,28,33,2025-04-12T02:32:18Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,140.0,,,,,,,,
142,PT00M00.00S,2025-04-12T02:32:15.4Z,1,REGULAR,period,end,[],0,,,1610612756,28,33,2025-04-12T02:32:15Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,28,33,2025-04-12T02:34:52Z,1400000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,out,['startperiod'],203486,,,1610612756,28,33,2025-04-12T02:34:52Z,1410000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,out,['startperiod'],1628998,,,1610612756,28,33,2025-04-12T02:34:52Z,1420000,False,,,0,,SUB out: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,out,['startperiod'],1642264,,,1610612756,28,33,2025-04-12T02:34:52Z,1430000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,in,['startperiod'],1642345,,,1610612756,28,33,2025-04-12T02:34:52Z,1440000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612756,28,33,2025-04-12T02:34:52Z,1450000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,28,33,2025-04-12T02:34:52Z,1460000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-04-12T02:34:33.7Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612756,28,33,2025-04-12T02:34:52Z,1470000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-04-12T02:35:00.9Z,2,REGULAR,period,start,[],0,,,1610612759,28,33,2025-04-12T02:35:00Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M38.00S,2025-04-12T02:35:22.8Z,2,REGULAR,3pt,Jump Shot,[],1631103,88.25558475689881,94.85294117647058,1610612759,28,36,2025-04-12T02:35:34Z,1490000,False,224.0,58.0,1,right,M. Branham 3PT  (5 PTS) (B. Wesley 1 AST),"[1631103, 1631104]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,,,,23.17,Made,5.0,B. Wesley,1631104.0,1.0,,,,,,,,,,,
154,PT11M24.00S,2025-04-12T02:35:35.3Z,2,REGULAR,3pt,Jump Shot,[],1631221,30.305519053876477,65.93137254901961,1610612756,28,36,2025-04-12T02:35:53Z,1510000,False,-80.0,232.0,1,left,MISS C. Gillespie 24' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,24.57,Missed,,,,,,,,,,,,,,,
155,PT11M22.00S,2025-04-12T02:35:37.3Z,2,REGULAR,rebound,offensive,[],1642345,,,1610612756,28,36,2025-04-12T02:35:53Z,1520000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,154.0,1.0,0.0,1.0,,,,,
156,PT11M14.00S,2025-04-12T02:35:46.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642345,6.652431011826544,52.69607843137255,1610612756,28,36,2025-04-12T02:35:53Z,1530000,False,-13.0,10.0,1,left,MISS O. Ighodaro Hook,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,,,,,
157,PT11M12.00S,2025-04-12T02:35:48.2Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,28,36,2025-04-12T02:35:53Z,1540000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,156.0,3.0,3.0,0.0,,,,,
158,PT10M59.00S,2025-04-12T02:36:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,87.59855453350855,41.911764705882355,1610612759,28,36,2025-04-12T02:36:13Z,1550000,False,-40.0,64.0,1,right,MISS J. McLaughlin 7' driving Layup,[1629162],1610612759.0,SAS,driving,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.58,Missed,,,,,,,,,,,,,,,
159,PT10M59.00S,2025-04-12T02:36:03.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,28,36,2025-04-12T02:36:13Z,1560000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,158.0,,,,,,,,
161,PT10M49.00S,2025-04-12T02:36:24.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,25.443495400788436,14.460784313725492,1610612756,28,36,2025-04-12T02:37:38Z,1580000,False,178.0,187.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.77,Missed,,,,,,,,,,,,,,,
162,PT10M45.00S,2025-04-12T02:36:28.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,28,36,2025-04-12T02:36:28Z,1590000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,,
163,PT10M38.00S,2025-04-12T02:36:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.59198423127464,43.872549019607845,1610612759,28,38,2025-04-12T02:36:39Z,1600000,False,-31.0,17.0,1,right,M. Branham driving Layup (7 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,3.51,Made,7.0,,,,,,,,,,,,,,
