actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT04M20.00S,2025-01-10T02:28:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,92.72339027595268,49.50980392156863,1610612756,25,14,2025-01-10T02:29:01Z,840000,False,-2.0,16.0,1,right,K. Durant driving Layup (9 PTS) (D. Booker 4 AST),"[201142, 1626164]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,9.0,D. Booker,1626164.0,4.0,,,,,,,,
86,PT04M10.00S,2025-01-10T02:28:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.521024967148489,43.627450980392155,1610612737,25,16,2025-01-10T02:28:31Z,860000,False,32.0,9.0,1,left,O. Okongwu cutting Layup (2 PTS) (V. Krejčí 2 AST),"[1630168, 1630249]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,2.0,V. Krejčí,1630249.0,2.0,,,,,,,,
88,PT04M03.00S,2025-01-10T02:28:37.8Z,1,REGULAR,foul,personal,[],1629631,,,1610612756,25,16,2025-01-10T02:29:40Z,880000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 201142]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,,,,,,1.0,0.0,Durant,201142.0,,,,
90,PT04M03.00S,2025-01-10T02:28:44.6Z,1,REGULAR,substitution,out,[],1626145,,,1610612756,25,16,2025-01-10T02:28:48Z,900000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M03.00S,2025-01-10T02:28:44.6Z,1,REGULAR,substitution,out,[],203486,,,1610612756,25,16,2025-01-10T02:28:48Z,910000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M03.00S,2025-01-10T02:28:44.6Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,25,16,2025-01-10T02:28:48Z,920000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M03.00S,2025-01-10T02:28:44.6Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,25,16,2025-01-10T02:28:48Z,930000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M50.00S,2025-01-10T02:29:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.86793692509855,40.68627450980392,1610612756,27,16,2025-01-10T02:29:15Z,940000,False,-47.0,109.0,1,right,D. Booker 11' pullup Jump Shot (8 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,,,,,,,8.0,,,,,,,,,,,
95,PT03M36.00S,2025-01-10T02:29:22.8Z,1,REGULAR,3pt,Jump Shot,[],203992,28.728646517739815,21.323529411764707,1610612737,27,19,2025-01-10T02:29:27Z,950000,False,143.0,218.0,1,left,B. Bogdanović 26' 3PT pullup (3 PTS) (O. Okongwu 2 AST),"[203992, 1630168]",1610612737.0,ATL,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,26.05,Made,,,,,,,3.0,O. Okongwu,1630168.0,2.0,,,,,,,,
97,PT03M23.00S,2025-01-10T02:29:37.1Z,1,REGULAR,violation,kicked ball,[],1630700,,,1610612756,27,19,2025-01-10T02:29:45Z,970000,False,,,0,,D. Daniels kicked ball VIOLATION,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
98,PT03M23.00S,2025-01-10T02:29:41.1Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,27,19,2025-01-10T02:29:48Z,980000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M23.00S,2025-01-10T02:29:41.1Z,1,REGULAR,substitution,out,[],1630700,,,1610612756,27,19,2025-01-10T02:29:48Z,990000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M23.00S,2025-01-10T02:29:41.1Z,1,REGULAR,substitution,in,[],1628420,,,1610612756,27,19,2025-01-10T02:29:48Z,1000000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M23.00S,2025-01-10T02:29:41.1Z,1,REGULAR,substitution,in,[],1631223,,,1610612756,27,19,2025-01-10T02:29:48Z,1010000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M23.00S,2025-01-10T02:29:57.3Z,1,REGULAR,substitution,out,[],1630249,,,1610612756,27,19,2025-01-10T02:30:04Z,1020000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M23.00S,2025-01-10T02:29:57.3Z,1,REGULAR,substitution,in,[],1629027,,,1610612756,27,19,2025-01-10T02:30:04Z,1030000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M09.00S,2025-01-10T02:30:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.59198423127464,53.431372549019606,1610612756,29,19,2025-01-10T02:30:24Z,1040000,False,17.0,17.0,1,right,B. Beal driving Layup (2 PTS) (K. Durant 2 AST),"[203078, 201142]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,2.0,K. Durant,201142.0,2.0,,,,,,,,
106,PT02M54.00S,2025-01-10T02:30:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,10.85742444152431,43.872549019607845,1610612737,29,19,2025-01-10T02:31:18Z,1060000,False,31.0,50.0,1,left,MISS O. Okongwu cutting Layup - blocked,"[1630168, 201142]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
107,PT02M54.00S,2025-01-10T02:30:34.0Z,1,REGULAR,block,,[],201142,,,1610612737,29,19,2025-01-10T02:30:36Z,1070000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M51.00S,2025-01-10T02:30:37.0Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,29,19,2025-01-10T02:30:38Z,1080000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
109,PT02M48.00S,2025-01-10T02:30:39.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,5.732588699080158,2.696078431372549,1610612737,29,19,2025-01-10T02:30:43Z,1090000,False,237.0,1.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
110,PT02M46.00S,2025-01-10T02:30:41.2Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612756,29,19,2025-01-10T02:30:43Z,1100000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT02M36.00S,2025-01-10T02:30:53.8Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612756,29,19,2025-01-10T02:31:03Z,1110000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Durant 2 FT),"[1629631, 201142]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,2.0,0.0,Durant,201142.0,,,,
113,PT02M36.00S,2025-01-10T02:31:26.4Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,30,19,2025-01-10T02:32:24Z,1130000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
115,PT02M36.00S,2025-01-10T02:31:26.4Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,30,19,2025-01-10T02:32:24Z,1150000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2025-01-10T02:31:27.4Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,30,19,2025-01-10T02:32:24Z,1160000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M22.00S,2025-01-10T02:31:53.5Z,1,REGULAR,turnover,bad pass,[],1630168,,,1610612737,30,19,2025-01-10T02:31:59Z,1170000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,,
119,PT02M22.00S,2025-01-10T02:31:58.5Z,1,REGULAR,foul,personal,[],1631223,,,1610612756,30,19,2025-01-10T03:15:25Z,1190000,False,,,0,,D. Roddy loose ball personal FOUL (1 PF),"[1631223, 1628420]",1610612737.0,ATL,loose ball,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,1628159.0,,,,,,1.0,0.0,Morris,1628420.0,,,,
121,PT02M14.00S,2025-01-10T02:32:52.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612756,30,19,2025-01-10T02:33:04Z,1210000,False,,,0,,D. Hunter personal FOUL (3 PF) (Beal 2 FT),"[1629631, 203078]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,201246.0,,,,,,3.0,0.0,Beal,203078.0,,,,
123,PT02M14.00S,2025-01-10T02:33:20.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203078,,,1610612756,30,19,2025-01-10T02:33:20Z,1230000,False,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT02M14.00S,2025-01-10T02:33:20.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,30,19,2025-01-10T02:33:20Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,
125,PT02M14.00S,2025-01-10T02:33:20.9Z,1,REGULAR,substitution,out,[],1629631,,,1610612756,30,19,2025-01-10T02:33:23Z,1250000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M14.00S,2025-01-10T02:33:20.9Z,1,REGULAR,substitution,in,[],1642258,,,1610612756,30,19,2025-01-10T02:33:23Z,1260000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M14.00S,2025-01-10T02:33:45.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203078,,,1610612756,31,19,2025-01-10T02:33:45Z,1270000,False,,,0,,B. Beal Free Throw 2 of 2 (3 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
128,PT02M02.00S,2025-01-10T02:33:58.5Z,1,REGULAR,3pt,Jump Shot,[],1631223,27.808804204993432,11.27450980392157,1610612737,31,22,2025-01-10T02:34:02Z,1280000,False,194.0,209.0,1,left,D. Roddy 28' 3PT  (3 PTS) (O. Okongwu 3 AST),"[1631223, 1630168]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,28.48,Made,,,,,,,3.0,O. Okongwu,1630168.0,3.0,,,,,,,,
130,PT01M46.00S,2025-01-10T02:34:14.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612756,31,22,2025-01-10T02:34:24Z,1300000,False,,,0,,D. Roddy shooting personal FOUL (2 PF) (Durant 2 FT),"[1631223, 201142]",1610612737.0,ATL,shooting,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,,,,2714.0,,,,,,2.0,0.0,Durant,201142.0,,,,
132,PT01M46.00S,2025-01-10T02:34:46.6Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,32,22,2025-01-10T02:34:46Z,1320000,False,,,0,,K. Durant Free Throw 1 of 2 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
133,PT01M46.00S,2025-01-10T02:35:03.7Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,33,22,2025-01-10T02:35:03Z,1330000,False,,,0,,K. Durant Free Throw 2 of 2 (12 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
134,PT01M38.00S,2025-01-10T02:35:16.7Z,1,REGULAR,foul,personal,[],1628420,,,1610612737,33,22,2025-01-10T02:35:28Z,1340000,False,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 203992]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,,,,,,1.0,0.0,Bogdanović,203992.0,,,,
136,PT01M32.00S,2025-01-10T02:35:43.0Z,1,REGULAR,3pt,Jump Shot,[],203992,33.327858081471746,11.76470588235294,1610612737,33,22,2025-01-10T02:36:08Z,1360000,False,191.0,261.0,1,left,MISS B. Bogdanović 32' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,32.34,Missed,,,,,,,,,,,,,,,,,,
137,PT01M27.00S,2025-01-10T02:35:48.0Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612756,33,22,2025-01-10T02:35:48Z,1370000,False,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT01M17.00S,2025-01-10T02:35:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,81.94809461235218,59.068627450980394,1610612756,33,22,2025-01-10T02:36:03Z,1380000,False,45.0,117.0,1,right,MISS M. Morris 12' driving floating Shot,[1628420],1610612756.0,PHX,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,12.57,Missed,,,,,,,,,,,,,,,,,,
139,PT01M14.00S,2025-01-10T02:36:00.5Z,1,REGULAR,rebound,offensive,[],1628420,,,1610612756,33,22,2025-01-10T02:36:03Z,1390000,False,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,,,
140,PT01M09.00S,2025-01-10T02:36:08.4Z,1,REGULAR,foul,offensive,[],201142,,,1610612756,33,22,2025-01-10T02:36:17Z,1400000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 203992]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,,,,,,1.0,0.0,Bogdanović,203992.0,,,,
142,PT01M09.00S,2025-01-10T02:36:08.4Z,1,REGULAR,turnover,offensive foul,[],201142,,,1610612756,33,22,2025-01-10T02:36:08Z,1420000,False,,,0,,K. Durant offensive foul TURNOVER (2 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,2.0,,,,,,,,,,,,
143,PT01M09.00S,2025-01-10T02:36:24.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612737,33,22,2025-01-10T02:54:06Z,1430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M59.60S,2025-01-10T02:38:34.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203992,3.1044678055190538,95.58823529411765,1610612737,33,25,2025-01-10T02:38:44Z,1470000,False,-228.0,-23.0,1,left,B. Bogdanović 3PT  (6 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,22.91,Made,,,,,,,6.0,T. Young,1629027.0,2.0,,,,,,,,
149,PT00M45.50S,2025-01-10T02:38:51.1Z,1,REGULAR,2pt,Jump Shot,[],201142,79.84559789750328,74.50980392156863,1610612756,35,25,2025-01-10T02:38:59Z,1490000,False,123.0,137.0,1,right,K. Durant 18' Jump Shot (14 PTS) (M. Morris 1 AST),"[201142, 1628420]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,18.38,Made,,,,,,,14.0,M. Morris,1628420.0,1.0,,,,,,,,
151,PT00M28.80S,2025-01-10T02:39:12.6Z,1,REGULAR,3pt,Jump Shot,[],1631223,3.7614980289093296,95.83333333333334,1610612737,35,28,2025-01-10T02:39:41Z,1510000,False,-229.0,-17.0,1,left,D. Roddy 3PT  (6 PTS) (O. Okongwu 4 AST),"[1631223, 1630168]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,6.0,O. Okongwu,1630168.0,4.0,,,,,,,,
153,PT00M07.70S,2025-01-10T02:39:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,87.46714848883047,1.715686274509804,1610612756,38,28,2025-01-10T02:39:44Z,1530000,False,-241.0,65.0,1,right,G. Allen 25' 3PT  (3 PTS) (K. Durant 3 AST),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,25.01,Made,,,,,,,3.0,K. Durant,201142.0,3.0,,,,,,,,
155,PT00M00.00S,2025-01-10T02:39:49.4Z,1,REGULAR,3pt,Jump Shot,[],1631223,27.677398160315374,16.911764705882355,1610612737,38,31,2025-01-10T02:39:58Z,1550000,False,165.0,208.0,1,left,D. Roddy 26' 3PT  (9 PTS) (B. Bogdanović 1 AST),"[1631223, 203992]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,26.55,Made,,,,,,,9.0,B. Bogdanović,203992.0,1.0,,,,,,,,
157,PT00M00.00S,2025-01-10T02:40:00.9Z,1,REGULAR,period,end,[],0,,,1610612756,38,31,2025-01-10T02:40:00Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,38,31,2025-01-10T02:42:28Z,1580000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,out,['startperiod'],203992,,,1610612756,38,31,2025-01-10T02:42:28Z,1590000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,out,['startperiod'],1630168,,,1610612756,38,31,2025-01-10T02:42:28Z,1600000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,out,['startperiod'],1642258,,,1610612756,38,31,2025-01-10T02:42:28Z,1610000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,38,31,2025-01-10T02:42:28Z,1620000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612756,38,31,2025-01-10T02:42:28Z,1630000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612756,38,31,2025-01-10T02:42:28Z,1640000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-10T02:41:58.4Z,2,REGULAR,substitution,in,['startperiod'],1630700,,,1610612756,38,31,2025-01-10T02:42:28Z,1650000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-01-10T02:42:39.0Z,2,REGULAR,period,start,[],0,,,1610612756,38,31,2025-01-10T02:42:39Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M46.00S,2025-01-10T02:42:54.7Z,2,REGULAR,foul,personal,[],1629726,,,1610612756,38,31,2025-01-10T02:43:01Z,1670000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1628420]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,2714.0,,,,,,1.0,0.0,Morris,1628420.0,,,,
171,PT11M39.00S,2025-01-10T02:43:13.5Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,38,31,2025-01-10T02:43:17Z,1690000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 203991]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Capela,203991.0,,
172,PT11M39.00S,2025-01-10T02:43:13.5Z,2,REGULAR,steal,,[],203991,,,1610612737,38,31,2025-01-10T02:43:15Z,1700000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M34.00S,2025-01-10T02:43:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631223,6.389618922470433,52.94117647058824,1610612737,38,33,2025-01-10T02:43:51Z,1710000,False,-15.0,8.0,1,left,D. Roddy running Layup (11 PTS) (G. Mathews 1 AST),"[1631223, 1629726]",1610612737.0,ATL,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,11.0,G. Mathews,1629726.0,1.0,,,,,,,,
175,PT11M14.00S,2025-01-10T02:43:38.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,69.46452036793693,21.813725490196077,1610612756,41,33,2025-01-10T02:43:43Z,1730000,False,-141.0,235.0,1,right,G. Allen 27' 3PT  (6 PTS) (D. Booker 5 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.36,Made,,,,,,,6.0,D. Booker,1626164.0,5.0,,,,,,,,
177,PT10M59.00S,2025-01-10T02:43:52.8Z,2,REGULAR,3pt,Jump Shot,[],1629726,2.7102496714848883,2.2058823529411766,1610612737,41,36,2025-01-10T02:44:25Z,1750000,False,239.0,-27.0,1,left,G. Mathews 24' 3PT fadeaway (3 PTS) (C. Capela 1 AST),"[1629726, 203991]",1610612737.0,ATL,fadeaway,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,24.05,Made,,,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,,
179,PT10M41.00S,2025-01-10T02:44:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,85.49605781865965,46.07843137254902,1610612756,43,36,2025-01-10T02:44:19Z,1770000,False,-20.0,84.0,1,right,B. Beal 8' driving floating Jump Shot (5 PTS),[203078],1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,8.61,Made,,,,,,,5.0,,,,,,,,,,,
180,PT10M34.00S,2025-01-10T02:44:21.3Z,2,REGULAR,foul,personal,[],1626164,,,1610612737,43,36,2025-01-10T02:44:29Z,1780000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203991]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,1.0,0.0,Capela,203991.0,,,,
182,PT10M34.00S,2025-01-10T02:44:27.7Z,2,REGULAR,substitution,out,[],1628420,,,1610612737,43,36,2025-01-10T02:44:31Z,1800000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M34.00S,2025-01-10T02:44:27.7Z,2,REGULAR,substitution,in,[],1642346,,,1610612737,43,36,2025-01-10T02:44:31Z,1810000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
