actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT04M32.00S,2024-11-07T02:24:17.9Z,1,REGULAR,substitution,in,[],203486,,,1610612748,16,14,2024-11-07T02:24:22Z,880000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M32.00S,2024-11-07T02:24:17.9Z,1,REGULAR,substitution,in,[],1628960,,,1610612748,16,14,2024-11-07T02:24:22Z,890000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2024-11-07T02:24:46.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,20.71287779237845,4.166666666666666,1610612748,16,14,2024-11-07T02:25:12Z,900000,False,229.0,142.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.97,,,,,,,,,,,,
93,PT04M17.00S,2024-11-07T02:24:48.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,16,14,2024-11-07T02:24:53Z,910000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,92.0,1.0,1.0,0.0,,
94,PT04M16.00S,2024-11-07T02:24:49.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,74.58935611038108,13.480392156862745,1610612756,19,14,2024-11-07T02:25:37Z,920000,False,-183.0,186.0,1,right,G. Allen 26' 3PT running pullup (3 PTS) (T. Jones 1 AST),"[1628960, 1626145]",1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.09,T. Jones,1626145.0,1.0,,,,,,,,,
96,PT04M12.00S,2024-11-07T02:25:00.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,19,14,2024-11-07T02:25:00Z,940000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M49.00S,2024-11-07T02:28:15.5Z,1,REGULAR,3pt,Jump Shot,[],1629639,18.74178712220762,91.17647058823529,1610612748,19,17,2024-11-07T02:28:21Z,950000,False,-206.0,124.0,1,left,T. Herro 24' 3PT  (9 PTS) (T. Rozier 2 AST),"[1629639, 1626179]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,24.02,T. Rozier,1626179.0,2.0,,,,,,,,,
99,PT03M27.00S,2024-11-07T02:28:39.8Z,1,REGULAR,foul,personal,['2freethrow'],1641796,,,1610612756,19,17,2024-11-07T02:29:07Z,970000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Allen 2 FT),"[1641796, 1628960]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
101,PT03M27.00S,2024-11-07T02:29:08.3Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,19,17,2024-11-07T02:29:08Z,990000,False,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
102,PT03M27.00S,2024-11-07T02:29:08.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,19,17,2024-11-07T02:29:08Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,
103,PT03M27.00S,2024-11-07T02:29:09.6Z,1,REGULAR,substitution,out,[],1628389,,,1610612756,19,17,2024-11-07T02:29:12Z,1010000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M27.00S,2024-11-07T02:29:09.6Z,1,REGULAR,substitution,in,[],1642276,,,1610612756,19,17,2024-11-07T02:29:12Z,1020000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2024-11-07T02:29:15.8Z,1,REGULAR,substitution,out,[],1626145,,,1610612756,19,17,2024-11-07T02:29:18Z,1030000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2024-11-07T02:29:15.8Z,1,REGULAR,substitution,in,[],203078,,,1610612756,19,17,2024-11-07T02:29:18Z,1040000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M27.00S,2024-11-07T02:29:31.3Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,20,17,2024-11-07T02:29:31Z,1050000,False,,,0,,G. Allen Free Throw 2 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
108,PT03M15.00S,2024-11-07T02:29:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,8.623521681997373,45.34313725490196,1610612748,20,17,2024-11-07T02:29:50Z,1060000,False,23.0,29.0,1,left,MISS K. Ware Layup,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.69,,,,,,,,,,,,
110,PT03M12.00S,2024-11-07T02:29:47.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,20,17,2024-11-07T02:29:50Z,1080000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,
111,PT03M02.00S,2024-11-07T02:29:58.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,93.64323258869908,2.696078431372549,1610612756,23,17,2024-11-07T02:30:03Z,1090000,False,-237.0,7.0,1,right,R. O'Neale 3PT  (3 PTS) (K. Durant 2 AST),"[1626220, 201142]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.66,K. Durant,201142.0,2.0,,,,,,,,,
113,PT02M50.00S,2024-11-07T02:30:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,17.69053876478318,44.11764705882353,1610612748,23,19,2024-11-07T02:30:21Z,1110000,False,29.0,114.0,1,left,T. Rozier 11' driving floating Jump Shot (2 PTS),[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,11.75,,,,,,,,,,,,
114,PT02M35.00S,2024-11-07T02:30:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,91.5407358738502,55.63725490196079,1610612756,23,19,2024-11-07T02:31:50Z,1120000,False,28.0,27.0,1,right,MISS R. O'Neale driving floating bank Shot,[1626220],1610612756.0,PHX,driving floating bank,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.9,,,,,,,,,,,,
115,PT02M31.00S,2024-11-07T02:30:29.5Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,23,19,2024-11-07T02:30:29Z,1130000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,114.0,1.0,0.0,1.0,,
116,PT02M31.00S,2024-11-07T02:30:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,94.40999984741211,50.0,1610612756,23,19,2024-11-07T02:30:28Z,1140000,False,0.0,0.0,1,right,MISS R. O'Neale tip Layup,[1626220],1610612756.0,PHX,tip,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
117,PT02M31.00S,2024-11-07T02:30:29.1Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,23,19,2024-11-07T02:30:29Z,1150000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:0),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,116.0,2.0,0.0,2.0,,
118,PT02M27.00S,2024-11-07T02:30:32.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,72.09264126149803,87.25490196078431,1610612756,23,19,2024-11-07T02:30:38Z,1160000,False,186.0,210.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.06,,,,,,,,,,,,
119,PT02M23.00S,2024-11-07T02:30:36.8Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,23,19,2024-11-07T02:30:38Z,1170000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,
120,PT02M16.00S,2024-11-07T02:30:47.2Z,1,REGULAR,turnover,traveling,[],1629639,,,1610612748,23,19,2024-11-07T02:30:55Z,1180000,False,,,0,,T. Herro traveling TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,,,,1.0,,,,,,,,
121,PT02M16.00S,2024-11-07T02:30:51.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612756,23,19,2024-11-07T02:30:57Z,1190000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M16.00S,2024-11-07T02:30:51.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612756,23,19,2024-11-07T02:30:57Z,1200000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2024-11-07T02:30:51.2Z,1,REGULAR,substitution,in,[],202710,,,1610612756,23,19,2024-11-07T02:30:57Z,1210000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M16.00S,2024-11-07T02:30:51.2Z,1,REGULAR,substitution,in,[],1629130,,,1610612756,23,19,2024-11-07T02:30:57Z,1220000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M16.00S,2024-11-07T02:30:59.3Z,1,REGULAR,substitution,out,[],203486,,,1610612756,23,19,2024-11-07T02:31:07Z,1230000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M16.00S,2024-11-07T02:30:59.3Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,23,19,2024-11-07T02:31:07Z,1240000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M03.00S,2024-11-07T02:31:22.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203078,80.89684625492772,27.941176470588236,1610612756,23,19,2024-11-07T02:31:32Z,1250000,False,-110.0,127.0,1,right,MISS B. Beal 16' step back Shot,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,16.83,,,,,,,,,,,,
128,PT02M00.00S,2024-11-07T02:31:25.7Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,23,19,2024-11-07T02:31:32Z,1260000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,
129,PT01M54.00S,2024-11-07T02:31:32.2Z,1,REGULAR,turnover,bad pass,[],1641796,,,1610612748,23,19,2024-11-07T02:31:37Z,1270000,False,,,0,,P. Larsson bad pass TURNOVER (1 TO),"[1641796, 203078]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Beal,203078.0,,,,,,
130,PT01M54.00S,2024-11-07T02:31:32.2Z,1,REGULAR,steal,,[],203078,,,1610612756,23,19,2024-11-07T02:31:33Z,1280000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
131,PT01M48.00S,2024-11-07T02:31:37.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201142,70.64717477003943,80.14705882352942,1610612756,26,19,2024-11-07T02:33:26Z,1290000,False,151.0,223.0,1,right,K. Durant 26' 3PT running (7 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,26.95,B. Beal,203078.0,1.0,,,,,,,,,
133,PT01M35.00S,2024-11-07T02:31:58.5Z,1,REGULAR,foul,technical,['1freethrow'],1626220,,,1610612748,26,19,2024-11-07T02:32:13Z,1310000,False,,,0,,R. O'Neale defensive-3-second technical FOUL (1 Tech),[1626220],1610612756.0,PHX,defensive-3-second,,,O'Neale,R. O'Neale,,,,,,,201245.0,0.0,1.0,,,,,,,,,,,,,,,,,
134,PT01M35.00S,2024-11-07T02:32:14.5Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,26,20,2024-11-07T02:32:14Z,1320000,False,,,0,,J. Butler technical Free Throw 1 of 1 (3 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
135,PT01M22.00S,2024-11-07T02:32:41.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,3.892904073587385,94.85294117647058,1610612748,26,23,2024-11-07T02:32:48Z,1330000,False,-224.0,-16.0,1,left,D. Robinson 3PT step back (3 PTS),[1629130],1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.49,,,,,,,,,,,,
136,PT01M05.00S,2024-11-07T02:32:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.21090670170827,37.254901960784316,1610612756,26,23,2024-11-07T02:34:08Z,1340000,False,-64.0,115.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.12,,,,,,,,,,,,
137,PT01M02.00S,2024-11-07T02:32:59.6Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,26,23,2024-11-07T02:33:07Z,1350000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,
138,PT00M44.20S,2024-11-07T02:33:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,13.485545335085414,46.07843137254902,1610612748,26,25,2024-11-07T02:34:38Z,1360000,False,20.0,74.0,1,left,H. Highsmith 7' cutting Layup (4 PTS) (P. Larsson 2 AST),"[1629312, 1641796]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,7.68,P. Larsson,1641796.0,2.0,,,,,,,,,
140,PT00M35.10S,2024-11-07T02:33:32.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,68.01905387647832,27.205882352941174,1610612756,26,25,2024-11-07T02:34:48Z,1380000,False,-114.0,248.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.3,,,,,,,,,,,,
141,PT00M31.90S,2024-11-07T02:33:35.9Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,26,25,2024-11-07T02:33:37Z,1390000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,140.0,2.0,1.0,1.0,,
142,PT00M22.20S,2024-11-07T02:33:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629312,4.02431011826544,93.87254901960785,1610612748,26,25,2024-11-07T02:33:52Z,1400000,False,-219.0,-15.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,,,Missed,,21.99,,,,,,,,,,,,
143,PT00M17.30S,2024-11-07T02:33:50.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,26,25,2024-11-07T02:33:50Z,1410000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,
144,PT00M00.00S,2024-11-07T02:34:08.1Z,1,REGULAR,2pt,Jump Shot,[],203078,73.14388961892247,45.09803921568628,1610612756,26,25,2024-11-07T02:34:13Z,1420000,False,-25.0,200.0,1,right,MISS B. Beal 20' pullup Shot - blocked,"[203078, 1629130]",1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,Missed,,20.14,,,,,,,,,,,Robinson,1629130.0
145,PT00M00.00S,2024-11-07T02:34:08.1Z,1,REGULAR,block,,[],1629130,,,1610612756,26,25,2024-11-07T02:34:11Z,1430000,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2024-11-07T02:34:08.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,26,25,2024-11-07T02:34:13Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,144.0,,,,,
147,PT00M00.00S,2024-11-07T02:34:14.3Z,1,REGULAR,period,end,[],0,,,1610612756,26,25,2024-11-07T02:34:14Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,out,['startperiod'],1626220,,,1610612756,26,25,2024-11-07T02:36:49Z,1460000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,26,25,2024-11-07T02:36:49Z,1470000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,out,['startperiod'],1629312,,,1610612756,26,25,2024-11-07T02:36:49Z,1480000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,in,['startperiod'],1642346,,,1610612756,26,25,2024-11-07T02:36:49Z,1490000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612756,26,25,2024-11-07T02:36:49Z,1500000,False,,,0,,SUB in: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-07T02:36:19.8Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612756,26,25,2024-11-07T02:36:49Z,1510000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-07T02:36:57.0Z,2,REGULAR,period,start,[],0,,,1610612748,26,25,2024-11-07T02:36:57Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M46.00S,2024-11-07T02:37:10.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,8.754927726675426,2.2058823529411766,1610612748,26,28,2024-11-07T02:37:16Z,1530000,False,239.0,30.0,1,left,D. Robinson 24' 3PT  (6 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,24.09,J. Butler,202710.0,1.0,,,,,,,,,
157,PT11M29.00S,2024-11-07T02:37:27.2Z,2,REGULAR,3pt,Jump Shot,[],1642346,91.40932982917214,3.1862745098039214,1610612756,29,28,2024-11-07T02:37:32Z,1550000,False,-234.0,28.0,1,right,R. Dunn 3PT  (3 PTS) (B. Beal 2 AST),"[1642346, 203078]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.58,B. Beal,203078.0,2.0,,,,,,,,,
159,PT11M05.00S,2024-11-07T02:37:50.3Z,2,REGULAR,2pt,Jump Shot,[],202692,14.011169513797633,84.55882352941177,1610612748,29,30,2024-11-07T02:37:54Z,1570000,False,-173.0,79.0,1,left,A. Burks 19' pullup Jump Shot (2 PTS),[202692],1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,19.01,,,,,,,,,,,,
160,PT10M55.00S,2024-11-07T02:38:00.8Z,2,REGULAR,3pt,Jump Shot,[],1626164,69.85873850197109,24.754901960784316,1610612756,32,30,2024-11-07T02:38:45Z,1580000,False,-126.0,231.0,1,right,D. Booker 26' 3PT step back (7 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,26.3,,,,,,,,,,,,
161,PT10M38.00S,2024-11-07T02:38:19.5Z,2,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612748,32,30,2024-11-07T02:38:30Z,1590000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Butler 2 FT),"[1642346, 202710]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,201245.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
163,PT10M38.00S,2024-11-07T02:38:51.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,32,31,2024-11-07T02:38:51Z,1610000,False,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
164,PT10M38.00S,2024-11-07T02:39:07.3Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,32,32,2024-11-07T02:39:07Z,1620000,False,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
165,PT10M27.00S,2024-11-07T02:39:20.9Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612756,32,32,2024-11-07T02:39:29Z,1630000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1642276]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Ware,1642276.0,,,,,,
166,PT10M27.00S,2024-11-07T02:39:20.9Z,2,REGULAR,steal,,[],1642276,,,1610612748,32,32,2024-11-07T02:39:22Z,1640000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
167,PT10M10.00S,2024-11-07T02:39:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,8.754927726675426,54.90196078431373,1610612748,32,32,2024-11-07T02:39:42Z,1650000,False,-25.0,30.0,1,left,MISS K. Ware cutting Layup,[1642276],1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.86,,,,,,,,,,,,
168,PT10M08.00S,2024-11-07T02:39:39.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,32,32,2024-11-07T02:39:42Z,1660000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,167.0,6.0,5.0,1.0,,
169,PT10M05.00S,2024-11-07T02:39:42.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,67.23061760840999,75.49019607843137,1610612756,32,32,2024-11-07T02:40:42Z,1670000,False,127.0,256.0,1,right,MISS G. Allen 28' running pullup 3PT,[1628960],1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.55,,,,,,,,,,,,
170,PT09M58.00S,2024-11-07T02:39:49.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,32,32,2024-11-07T02:40:42Z,1680000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,169.0,3.0,2.0,1.0,,
171,PT09M54.00S,2024-11-07T02:39:53.5Z,2,REGULAR,3pt,Jump Shot,[],1641796,3.630091984231275,94.11764705882352,1610612748,32,32,2024-11-07T02:40:04Z,1690000,False,-221.0,-18.0,1,left,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.14,,,,,,,,,,,,
