actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
418,PT04M16.00S,2024-12-04T03:34:15.8Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,67,57,2024-12-04T03:37:27Z,4100000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M00.00S,2024-12-04T03:34:55.7Z,3,REGULAR,3pt,Jump Shot,[],1628380,6.258212877792378,95.83333333333334,1610612759,67,57,2024-12-04T03:36:56Z,4105000,False,-229.0,6.0,1,left,MISS Z. Collins 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,,,,22.93,Missed,,,,,,,,,,,,,
421,PT03M58.00S,2024-12-04T03:34:57.7Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,67,57,2024-12-04T03:36:56Z,4107500,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,420.0,5.0,4.0,1.0,,,,,,,,
422,PT03M51.00S,2024-12-04T03:35:02.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642264,24.655059132720105,85.29411764705883,1610612759,67,60,2024-12-04T03:35:05Z,4140000,False,-176.0,179.0,1,left,S. Castle 25' 3PT  (16 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,25.16,Made,16.0,,,,,D. Vassell,1630170.0,1.0,,,,,
424,PT03M26.00S,2024-12-04T03:35:27.2Z,3,REGULAR,2pt,Jump Shot,[],203078,81.02825229960578,72.79411764705883,1610612756,67,60,2024-12-04T03:35:31Z,4160000,False,114.0,126.0,1,right,MISS B. Beal 16' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,16.98,Missed,,,,,,,,,,,,,
425,PT03M24.00S,2024-12-04T03:35:29.2Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,67,60,2024-12-04T03:35:31Z,4170000,False,,,0,,J. Sochan REBOUND (Off:4 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,424.0,7.0,3.0,4.0,,,,,,,,
426,PT03M13.00S,2024-12-04T03:35:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,16.63929040735874,52.69607843137255,1610612759,67,62,2024-12-04T03:38:10Z,4180000,False,-13.0,104.0,1,left,K. Johnson 10' driving floating Jump Shot (6 PTS) (J. Sochan 2 AST),"[1629640, 1631110]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.48,Made,6.0,,,,,J. Sochan,1631110.0,2.0,,,,,
428,PT03M13.00S,2024-12-04T03:35:44.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203078,,,1610612759,67,62,2024-12-04T03:35:52Z,4200000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Johnson 1 FT),"[203078, 1629640]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
430,PT03M13.00S,2024-12-04T03:35:53.5Z,3,REGULAR,substitution,out,[],1642345,,,1610612759,67,62,2024-12-04T03:36:03Z,4220000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M13.00S,2024-12-04T03:35:53.5Z,3,REGULAR,substitution,in,[],203486,,,1610612759,67,62,2024-12-04T03:36:03Z,4230000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M13.00S,2024-12-04T03:36:11.6Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,67,63,2024-12-04T03:36:11Z,4240000,False,,,0,,K. Johnson Free Throw 1 of 1 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
433,PT02M58.00S,2024-12-04T03:36:32.4Z,3,REGULAR,turnover,lost ball,[],203078,,,1610612756,67,63,2024-12-04T03:38:49Z,4250000,False,,,0,,B. Beal lost ball TURNOVER (2 TO),"[203078, 1642264]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Castle,1642264.0,,
434,PT02M58.00S,2024-12-04T03:36:32.4Z,3,REGULAR,steal,,[],1642264,,,1610612759,67,63,2024-12-04T03:40:44Z,4260000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
435,PT02M53.00S,2024-12-04T03:36:37.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631110,8.09789750328515,46.81372549019608,1610612759,67,63,2024-12-04T03:39:15Z,4270000,False,16.0,24.0,1,left,MISS J. Sochan running DUNK,[1631110],1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,2.85,Missed,,,,,,,,,,,,,
436,PT02M51.00S,2024-12-04T03:36:39.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,67,63,2024-12-04T03:39:15Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,435.0,,,,,,,,,,,
438,PT02M51.00S,2024-12-04T03:37:00.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,63,2024-12-04T03:37:00Z,4300000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M51.00S,2024-12-04T03:39:26.0Z,3,REGULAR,substitution,out,[],203078,,,1610612756,67,63,2024-12-04T03:39:43Z,4310000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M51.00S,2024-12-04T03:39:26.0Z,3,REGULAR,substitution,out,[],1626145,,,1610612756,67,63,2024-12-04T03:39:43Z,4320000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M51.00S,2024-12-04T03:39:26.0Z,3,REGULAR,substitution,in,[],1626164,,,1610612756,67,63,2024-12-04T03:39:43Z,4330000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M51.00S,2024-12-04T03:39:26.0Z,3,REGULAR,substitution,in,[],1628420,,,1610612756,67,63,2024-12-04T03:39:43Z,4340000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M38.00S,2024-12-04T03:40:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,89.83245729303549,47.30392156862745,1610612756,69,63,2024-12-04T03:40:25Z,4350000,False,-13.0,43.0,1,right,M. Plumlee cutting Layup (4 PTS) (D. Booker 2 AST),"[203486, 1626164]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.52,Made,4.0,,,,,D. Booker,1626164.0,2.0,,,,,
445,PT02M26.00S,2024-12-04T03:40:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.258212877792378,53.92156862745098,1610612759,69,63,2024-12-04T03:40:58Z,4370000,False,-20.0,6.0,1,left,MISS K. Johnson cutting Layup,[1629640],1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,2.06,Missed,,,,,,,,,,,,,
446,PT02M23.00S,2024-12-04T03:40:22.0Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,69,63,2024-12-04T03:41:11Z,4380000,False,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,445.0,6.0,4.0,2.0,,,,,,,,
447,PT02M19.00S,2024-12-04T03:40:25.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612759,69,63,2024-12-04T03:40:36Z,4390000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Sochan 2 FT),"[203486, 1631110]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,,,,,,,
449,PT02M19.00S,2024-12-04T03:40:52.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631110,,,1610612759,69,63,2024-12-04T03:42:26Z,4415000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
450,PT02M19.00S,2024-12-04T03:40:52.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,69,63,2024-12-04T03:42:26Z,4422500,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,449.0,,,,,,,,,,,
453,PT02M19.00S,2024-12-04T03:40:52.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631110,,,1610612759,69,64,2024-12-04T03:42:26Z,4426250,False,,,0,,J. Sochan Free Throw 2 of 2 (8 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
451,PT02M19.00S,2024-12-04T03:40:53.2Z,3,REGULAR,substitution,out,[],1628380,,,1610612756,69,64,2024-12-04T03:42:26Z,4430000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M19.00S,2024-12-04T03:40:53.2Z,3,REGULAR,substitution,in,[],1641705,,,1610612756,69,64,2024-12-04T03:42:26Z,4440000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M03.00S,2024-12-04T03:41:33.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,67.49342969776609,66.91176470588235,1610612756,69,64,2024-12-04T03:42:08Z,4445000,False,85.0,253.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Missed,,,,,,,,,,,,,
455,PT02M01.00S,2024-12-04T03:41:35.7Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,69,64,2024-12-04T03:42:08Z,4447500,False,,,0,,J. Sochan REBOUND (Off:4 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,454.0,8.0,4.0,4.0,,,,,,,,
456,PT01M56.00S,2024-12-04T03:41:41.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629640,6.652431011826544,43.627450980392155,1610612759,69,64,2024-12-04T03:43:07Z,4480000,False,32.0,10.0,1,left,MISS K. Johnson running DUNK,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,3.34,Missed,,,,,,,,,,,,,
457,PT01M54.00S,2024-12-04T03:41:43.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,69,64,2024-12-04T03:43:07Z,4490000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,456.0,5.0,4.0,1.0,,,,,,,,
458,PT01M48.00S,2024-12-04T03:41:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612756,69,64,2024-12-04T03:41:58Z,4500000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Allen 2 FT),"[1641705, 1628960]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
460,PT01M48.00S,2024-12-04T03:42:20.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628960,,,1610612756,70,64,2024-12-04T03:42:20Z,4520000,False,,,0,,G. Allen Free Throw 1 of 2 (5 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
461,PT01M48.00S,2024-12-04T03:42:25.4Z,3,REGULAR,substitution,out,[],1642264,,,1610612756,70,64,2024-12-04T03:42:31Z,4530000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M48.00S,2024-12-04T03:42:25.4Z,3,REGULAR,substitution,in,[],101108,,,1610612756,70,64,2024-12-04T03:42:31Z,4540000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M48.00S,2024-12-04T03:42:42.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628960,,,1610612756,71,64,2024-12-04T03:42:42Z,4550000,False,,,0,,G. Allen Free Throw 2 of 2 (6 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
464,PT01M39.00S,2024-12-04T03:42:56.3Z,3,REGULAR,2pt,Jump Shot,[],1630170,25.312089356110377,52.94117647058824,1610612759,71,66,2024-12-04T03:43:01Z,4560000,False,-15.0,185.0,1,left,D. Vassell 18' pullup Jump Shot (14 PTS) (V. Wembanyama 4 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,18.6,Made,14.0,,,,,V. Wembanyama,1641705.0,4.0,,,,,
466,PT01M23.00S,2024-12-04T03:43:13.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,69.20170827858082,20.098039215686274,1610612756,71,66,2024-12-04T03:44:04Z,4580000,False,-150.0,237.0,1,right,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,28.02,Missed,,,,,,,,,,,,,
467,PT01M21.00S,2024-12-04T03:43:15.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,71,66,2024-12-04T03:44:04Z,4590000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,466.0,10.0,8.0,2.0,,,,,,,,
468,PT01M10.00S,2024-12-04T03:43:26.1Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,71,66,2024-12-04T03:44:48Z,4600000,False,,,0,,V. Wembanyama bad pass TURNOVER (3 TO),"[1641705, 1628420]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Morris,1628420.0,,
469,PT01M10.00S,2024-12-04T03:43:26.1Z,3,REGULAR,steal,,[],1628420,,,1610612756,71,66,2024-12-04T03:43:27Z,4610000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
470,PT01M05.00S,2024-12-04T03:43:29.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,92.32917214191852,50.0,1610612756,73,66,2024-12-04T03:44:59Z,4620000,False,0.0,20.0,1,right,G. Allen running DUNK (8 PTS) (M. Morris 1 AST),"[1628960, 1628420]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,8.0,,,,,M. Morris,1628420.0,1.0,,,,,
472,PT00M51.90S,2024-12-04T03:43:45.0Z,3,REGULAR,3pt,Jump Shot,[],1631110,31.09395532194481,30.14705882352941,1610612759,73,66,2024-12-04T03:45:16Z,4640000,False,99.0,240.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,25.95,Missed,,,,,,,,,,,,,
473,PT00M48.60S,2024-12-04T03:43:48.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,73,66,2024-12-04T03:45:27Z,4650000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,472.0,4.0,4.0,0.0,,,,,,,,
474,PT00M34.10S,2024-12-04T03:44:01.2Z,3,REGULAR,2pt,Jump Shot,[],1626164,79.45137976346912,36.76470588235294,1610612756,75,66,2024-12-04T03:45:52Z,4660000,False,-66.0,141.0,1,right,D. Booker 15' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,15.55,Made,17.0,,,,,,,,,,,,
475,PT00M30.40S,2024-12-04T03:44:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.652431011826544,52.69607843137255,1610612759,75,68,2024-12-04T03:46:16Z,4670000,False,-13.0,10.0,1,left,J. Sochan cutting Layup (10 PTS) (C. Paul 7 AST),"[1631110, 101108]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,1.68,Made,10.0,,,,,C. Paul,101108.0,7.0,,,,,
477,PT00M30.40S,2024-12-04T03:44:17.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203486,,,1610612759,75,68,2024-12-04T03:44:24Z,4690000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Sochan 1 FT),"[203486, 1631110]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Sochan,1631110.0,,,,,,,,,,,,,,,
479,PT00M30.40S,2024-12-04T03:44:26.0Z,3,REGULAR,substitution,out,[],203486,,,1610612759,75,68,2024-12-04T03:44:48Z,4710000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M30.40S,2024-12-04T03:44:26.0Z,3,REGULAR,substitution,in,[],1642346,,,1610612759,75,68,2024-12-04T03:44:48Z,4720000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M30.40S,2024-12-04T03:44:42.6Z,3,REGULAR,freethrow,1 of 1,[],1631110,,,1610612759,75,69,2024-12-04T03:44:42Z,4730000,False,,,0,,J. Sochan Free Throw 1 of 1 (11 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
482,PT00M07.10S,2024-12-04T03:45:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,87.99277266754271,44.11764705882353,1610612756,75,69,2024-12-04T03:47:03Z,4740000,False,-29.0,60.0,1,right,MISS M. Morris 6' driving Layup - blocked,"[1628420, 1631110]",1610612756.0,PHX,driving,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.72,Missed,,,,,,,,,,,,Sochan,1631110.0
483,PT00M07.10S,2024-12-04T03:45:09.6Z,3,REGULAR,block,,[],1631110,,,1610612756,75,69,2024-12-04T03:45:11Z,4750000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT00M06.40S,2024-12-04T03:45:10.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,75,69,2024-12-04T03:47:03Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,482.0,,,,,,,,,,,
485,PT00M06.40S,2024-12-04T03:45:15.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,75,69,2024-12-04T03:45:22Z,4770000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,,,,,,,,,,,
486,PT00M06.40S,2024-12-04T03:45:23.2Z,3,REGULAR,substitution,out,[],1626164,,,1610612759,75,69,2024-12-04T03:45:41Z,4780000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M06.40S,2024-12-04T03:45:23.2Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,75,69,2024-12-04T03:45:41Z,4790000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M06.40S,2024-12-04T03:45:23.2Z,3,REGULAR,substitution,in,[],1642345,,,1610612759,75,69,2024-12-04T03:45:41Z,4800000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M06.40S,2024-12-04T03:45:23.2Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,75,69,2024-12-04T03:45:41Z,4810000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2024-12-04T03:45:47.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630577,8.492115637319317,59.068627450980394,1610612759,75,71,2024-12-04T03:47:47Z,4820000,False,-45.0,27.0,1,left,J. Champagnie cutting Layup (7 PTS) (V. Wembanyama 5 AST),"[1630577, 1641705]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.29,Made,7.0,,,,,V. Wembanyama,1641705.0,5.0,,,,,
492,PT00M00.00S,2024-12-04T03:45:50.9Z,3,REGULAR,period,end,[],0,,,1610612756,75,71,2024-12-04T03:45:50Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,75,71,2024-12-04T03:48:27Z,4860000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612756,75,71,2024-12-04T03:48:27Z,4870000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612756,75,71,2024-12-04T03:48:27Z,4880000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612756,75,71,2024-12-04T03:48:27Z,4890000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,75,71,2024-12-04T03:48:27Z,4900000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612756,75,71,2024-12-04T03:48:27Z,4910000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612756,75,71,2024-12-04T03:48:27Z,4920000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-12-04T03:48:12.9Z,4,REGULAR,substitution,out,['startperiod'],1642345,,,1610612756,75,71,2024-12-04T03:51:20Z,4925000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-12-04T03:48:34.3Z,4,REGULAR,period,start,[],0,,,1610612756,75,71,2024-12-04T03:48:34Z,4930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M47.00S,2024-12-04T03:48:47.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.59198423127464,47.549019607843135,1610612756,77,71,2024-12-04T03:49:16Z,4940000,False,-12.0,17.0,1,right,M. Plumlee alley-oop DUNK (6 PTS) (M. Morris 2 AST),"[203486, 1628420]",1610612756.0,PHX,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,6.0,,,,,M. Morris,1628420.0,2.0,,,,,
504,PT11M34.00S,2024-12-04T03:49:00.6Z,4,REGULAR,2pt,Jump Shot,[],101108,18.873193166885677,33.088235294117645,1610612759,77,71,2024-12-04T03:49:52Z,4960000,False,85.0,125.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,15.09,Missed,,,,,,,,,,,,,
