actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
72,PT06M13.00S,2024-10-29T02:21:09.6Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,8,19,2024-10-29T02:21:14Z,720000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,
73,PT06M10.00S,2024-10-29T02:21:12.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,92.46057818659659,48.03921568627451,1610612747,8,21,2024-10-29T02:21:19Z,730000,False,-10.0,18.0,1,right,A. Davis cutting Layup (11 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,11.0,D. Russell,1626156.0,3.0,,,,,,,,
75,PT05M53.00S,2024-10-29T02:21:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.09789750328515,53.67647058823529,1610612756,8,21,2024-10-29T02:21:33Z,750000,False,-18.0,24.0,1,left,MISS J. Nurkić Layup,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
76,PT05M51.00S,2024-10-29T02:21:31.2Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,8,21,2024-10-29T02:21:33Z,760000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,
77,PT05M47.00S,2024-10-29T02:21:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631108,92.46057818659659,44.11764705882353,1610612747,8,23,2024-10-29T02:21:41Z,770000,False,-29.0,18.0,1,right,M. Christie cutting Layup (2 PTS) (D. Russell 4 AST),"[1631108, 1626156]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,2.0,D. Russell,1626156.0,4.0,,,,,,,,
79,PT05M26.00S,2024-10-29T02:21:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.440867279894875,41.911764705882355,1610612756,8,23,2024-10-29T02:22:01Z,790000,False,40.0,17.0,1,left,MISS K. Durant driving Layup - blocked,"[201142, 203076]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,Davis,203076.0,,,,,,,,,,,,,,,,
80,PT05M26.00S,2024-10-29T02:21:56.3Z,1,REGULAR,block,,[],203076,,,1610612756,8,23,2024-10-29T02:21:58Z,800000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2024-10-29T02:21:58.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,8,23,2024-10-29T02:22:01Z,810000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,79.0,4.0,2.0,2.0,,,,,,,,,,,,
82,PT05M22.00S,2024-10-29T02:22:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,74.06373193166885,11.029411764705882,1610612747,8,23,2024-10-29T02:24:30Z,820000,False,-195.0,191.0,1,right,MISS D. Russell 27' running 3PT,[1626156],1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,27.31,Missed,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2024-10-29T02:22:05.5Z,1,REGULAR,rebound,offensive,[],1631108,,,1610612747,8,23,2024-10-29T02:22:05Z,830000,False,,,0,,M. Christie REBOUND (Off:1 Def:0),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,
84,PT05M16.00S,2024-10-29T02:22:06.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,66.96780551905388,21.323529411764707,1610612747,8,26,2024-10-29T02:24:17Z,840000,False,-143.0,258.0,1,right,A. Reaves 29' 3PT  (6 PTS) (M. Christie 1 AST),"[1630559, 1631108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,29.52,Made,,,,,,,6.0,M. Christie,1631108.0,1.0,,,,,,,,
