actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT10M10.00S,2025-03-05T03:43:58.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.64126149802891,44.70741421568627,1610612746,30,30,2025-03-05T03:44:49Z,1700000,False,-26.0,17.0,1,right,I. Zubac cutting DUNK (5 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,Made,5.0,3.13,,,,,N. Batum,201587.0,1.0,,,,
174,PT09M49.00S,2025-03-05T03:44:17.3Z,2,REGULAR,foul,personal,['3freethrow'],1629599,,,1610612756,30,30,2025-03-05T03:45:36Z,1720000,False,,,0,,A. Coffey shooting personal FOUL (2 PF) (Jones 3 FT),"[1629599, 1626145]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,1627524.0,,2.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,
176,PT09M49.00S,2025-03-05T03:44:48.5Z,2,REGULAR,freethrow,1 of 3,[],1626145,,,1610612756,31,30,2025-03-05T03:45:40Z,1740000,False,,,0,,T. Jones Free Throw 1 of 3 (1 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
177,PT09M49.00S,2025-03-05T03:44:48.5Z,2,REGULAR,freethrow,2 of 3,[],1626145,,,1610612756,32,30,2025-03-05T03:45:40Z,1750000,False,,,0,,T. Jones Free Throw 2 of 3 (2 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
184,PT09M49.00S,2025-03-05T03:45:15.1Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,32,30,2025-03-05T03:46:01Z,1765000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M49.00S,2025-03-05T03:45:15.1Z,2,REGULAR,substitution,in,[],203078,,,1610612756,32,30,2025-03-05T03:46:01Z,1772500,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M49.00S,2025-03-05T03:44:48.5Z,2,REGULAR,freethrow,3 of 3,[],1626145,,,1610612756,33,30,2025-03-05T03:45:40Z,1780000,False,,,0,,T. Jones Free Throw 3 of 3 (3 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
181,PT09M35.00S,2025-03-05T03:45:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,88.30486202365309,44.856770833333336,1610612746,33,32,2025-03-05T03:47:10Z,1790000,False,-26.0,57.0,1,right,J. Miller 6' driving floating Jump Shot (2 PTS),[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,2.0,6.29,,,,,,,,,,,
182,PT09M25.00S,2025-03-05T03:45:52.1Z,2,REGULAR,3pt,Jump Shot,[],1626164,35.41803547963205,56.87806372549019,1610612756,33,32,2025-03-05T03:47:01Z,1800000,False,-34.0,280.0,1,left,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,28.25,,,,,,,,,,,
183,PT09M23.00S,2025-03-05T03:45:54.1Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,33,32,2025-03-05T03:47:01Z,1810000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,
186,PT09M16.00S,2025-03-05T03:46:03.1Z,2,REGULAR,foul,personal,[],1626145,,,1610612746,33,32,2025-03-05T03:47:27Z,1820000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 203992]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,101283.0,,1.0,0.0,Bogdanović,203992.0,,,,,,,,,,,,,,
188,PT09M16.00S,2025-03-05T03:46:08.9Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,33,32,2025-03-05T03:46:11Z,1840000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M16.00S,2025-03-05T03:46:08.9Z,2,REGULAR,substitution,in,[],202695,,,1610612746,33,32,2025-03-05T03:46:11Z,1850000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M07.00S,2025-03-05T03:46:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,66.60643889618922,69.70741421568627,1610612746,33,32,2025-03-05T03:47:52Z,1860000,False,99.0,261.0,1,right,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,27.93,,,,,,,,,,,
191,PT09M05.00S,2025-03-05T03:46:34.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,33,32,2025-03-05T03:47:52Z,1870000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,
192,PT08M56.00S,2025-03-05T03:46:42.5Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612756,33,32,2025-03-05T03:48:14Z,1880000,False,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1629599]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Coffey,1629599.0,,
193,PT08M56.00S,2025-03-05T03:46:42.5Z,2,REGULAR,steal,,[],1629599,,,1610612746,33,32,2025-03-05T03:46:44Z,1890000,False,,,0,,A. Coffey STEAL (2 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M51.00S,2025-03-05T03:46:47.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,92.24704336399475,46.1014093137255,1610612746,33,34,2025-03-05T03:48:38Z,1900000,False,-19.0,20.0,1,right,A. Coffey running Layup (6 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,2.82,,,,,,,,,,,
195,PT08M43.00S,2025-03-05T03:46:57.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,33,34,2025-03-05T03:46:57Z,1910000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M43.00S,2025-03-05T03:50:03.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612756,33,34,2025-03-05T03:50:16Z,1920000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M43.00S,2025-03-05T03:50:03.5Z,2,REGULAR,substitution,out,[],203486,,,1610612756,33,34,2025-03-05T03:50:16Z,1930000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M43.00S,2025-03-05T03:50:03.5Z,2,REGULAR,substitution,in,[],1629626,,,1610612756,33,34,2025-03-05T03:50:16Z,1940000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M43.00S,2025-03-05T03:50:03.5Z,2,REGULAR,substitution,in,[],1630208,,,1610612756,33,34,2025-03-05T03:50:16Z,1950000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M29.00S,2025-03-05T03:50:44.2Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,33,34,2025-03-05T03:51:17Z,1960000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1627826]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,,,Zubac,1627826.0,,
201,PT08M29.00S,2025-03-05T03:50:44.2Z,2,REGULAR,steal,,[],1627826,,,1610612746,33,34,2025-03-05T03:50:48Z,1970000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
202,PT08M20.00S,2025-03-05T03:50:53.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627826,86.2023653088042,52.856924019607845,1610612746,33,36,2025-03-05T03:51:43Z,1980000,False,14.0,77.0,1,right,I. Zubac 7' floating Jump Shot (7 PTS) (B. Bogdanović 1 AST),"[1627826, 203992]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,7.0,7.85,,,,,B. Bogdanović,203992.0,1.0,,,,
204,PT08M01.00S,2025-03-05T03:51:12.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,12.483574244415237,55.572150735294116,1610612756,35,36,2025-03-05T03:51:58Z,2000000,False,-28.0,65.0,1,left,G. Allen 7' turnaround Jump Shot (5 PTS),[1628960],1610612756.0,PHX,turnaround,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,5.0,7.06,,,,,,,,,,,
205,PT07M37.00S,2025-03-05T03:51:36.6Z,2,REGULAR,3pt,Jump Shot,[],202695,79.36925098554534,92.37898284313725,1610612746,35,36,2025-03-05T03:52:18Z,2010000,False,212.0,141.0,1,right,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.47,,,,,,,,,,,
206,PT07M34.00S,2025-03-05T03:51:39.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,35,36,2025-03-05T03:52:18Z,2020000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,205.0,4.0,3.0,1.0,,,,,,,
207,PT07M19.00S,2025-03-05T03:51:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,13.009198423127472,59.00352328431372,1610612756,35,36,2025-03-05T03:52:55Z,2030000,False,-45.0,70.0,1,left,MISS B. Beal 8' driving Layup,[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,Missed,,8.3,,,,,,,,,,,
208,PT07M17.00S,2025-03-05T03:51:57.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,36,2025-03-05T03:52:55Z,2040000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,207.0,4.0,4.0,0.0,,,,,,,
209,PT07M09.00S,2025-03-05T03:52:02.7Z,2,REGULAR,3pt,Jump Shot,[],202695,68.59190210249672,68.4359681372549,1610612746,35,39,2025-03-05T03:53:07Z,2050000,False,92.0,243.0,1,right,K. Leonard 25' 3PT  (9 PTS) (N. Batum 2 AST),"[202695, 201587]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,9.0,25.96,,,,,N. Batum,201587.0,2.0,,,,
211,PT06M47.00S,2025-03-05T03:52:25.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,22.99605781865965,43.114276960784316,1610612756,37,39,2025-03-05T03:53:24Z,2070000,False,34.0,164.0,1,left,D. Booker 16' fadeaway Jump Shot (6 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,Made,6.0,16.73,,,,,,,,,,,
212,PT06M27.00S,2025-03-05T03:52:44.9Z,2,REGULAR,3pt,Jump Shot,[],203992,93.29829172141919,95.56525735294117,1610612746,37,42,2025-03-05T03:53:35Z,2080000,False,228.0,10.0,1,right,B. Bogdanović 3PT  (11 PTS) (K. Leonard 1 AST),"[203992, 202695]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,,,,,,,Made,11.0,22.8,,,,,K. Leonard,202695.0,1.0,,,,
214,PT06M09.00S,2025-03-05T03:53:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,4.467805519053883,57.06188725490196,1610612756,39,42,2025-03-05T03:54:07Z,2100000,False,-35.0,-11.0,1,left,N. Richards reverse Layup (6 PTS) (D. Booker 2 AST),"[1630208, 1626164]",1610612756.0,PHX,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,3.68,,,,,D. Booker,1626164.0,2.0,,,,
216,PT05M58.00S,2025-03-05T03:53:16.4Z,2,REGULAR,2pt,Jump Shot,[],202695,94.61235216819973,71.05545343137256,1610612746,39,42,2025-03-05T03:54:37Z,2120000,False,105.0,-2.0,1,right,MISS K. Leonard 10' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,10.53,,,,,,,,,,,
217,PT05M56.00S,2025-03-05T03:53:18.4Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,39,42,2025-03-05T03:54:37Z,2130000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,216.0,1.0,1.0,0.0,,,,,,,
218,PT05M47.00S,2025-03-05T03:53:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629626,5.995400788436268,95.58823529411765,1610612756,39,42,2025-03-05T03:54:52Z,2140000,False,-228.0,4.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,22.79,,,,,,,,,,,
219,PT05M45.00S,2025-03-05T03:53:29.7Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,39,42,2025-03-05T03:54:52Z,2150000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,,,
220,PT05M30.00S,2025-03-05T03:53:41.8Z,2,REGULAR,3pt,Jump Shot,[],201587,92.9862023653088,95.58823529411765,1610612746,39,45,2025-03-05T03:53:45Z,2160000,False,228.0,13.0,1,right,N. Batum 3PT  (3 PTS) (K. Leonard 2 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,,,,,Made,3.0,22.83,,,,,K. Leonard,202695.0,2.0,,,,
222,PT05M14.00S,2025-03-05T03:53:59.2Z,2,REGULAR,2pt,Jump Shot,[],1629626,22.207621550591327,51.229319852941174,1610612756,39,45,2025-03-05T03:55:34Z,2180000,False,-6.0,156.0,1,left,MISS B. Bol 15' driving floating Shot,[1629626],1610612756.0,PHX,driving floating,,,Bol,B. Bol,,,,,Mid-Range,8-16 Center,,,,,,,Missed,,15.64,,,,,,,,,,,
223,PT05M12.00S,2025-03-05T03:54:01.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,39,45,2025-03-05T03:55:34Z,2190000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:2),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Center,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,
224,PT05M08.00S,2025-03-05T03:54:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612746,39,45,2025-03-05T03:55:46Z,2200000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Coffey 2 FT),"[1628960, 1629599]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,1.0,0.0,Coffey,1629599.0,,,,,,,,,,,,,,
226,PT05M08.00S,2025-03-05T03:54:47.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629599,,,1610612746,39,46,2025-03-05T06:27:09Z,2220000,False,,,0,,A. Coffey Free Throw 1 of 2 (7 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
227,PT05M08.00S,2025-03-05T03:54:48.4Z,2,REGULAR,substitution,out,[],1628960,,,1610612746,39,46,2025-03-05T03:54:58Z,2230000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M08.00S,2025-03-05T03:54:48.4Z,2,REGULAR,substitution,out,[],201587,,,1610612746,39,46,2025-03-05T03:54:58Z,2240000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M08.00S,2025-03-05T03:54:48.4Z,2,REGULAR,substitution,in,[],201142,,,1610612746,39,46,2025-03-05T03:54:58Z,2250000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M08.00S,2025-03-05T03:54:48.4Z,2,REGULAR,substitution,in,[],201935,,,1610612746,39,46,2025-03-05T03:54:58Z,2260000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M08.00S,2025-03-05T03:54:47.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629599,,,1610612746,39,47,2025-03-05T06:27:09Z,2270000,False,,,0,,A. Coffey Free Throw 2 of 2 (8 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
232,PT05M01.00S,2025-03-05T03:55:12.4Z,2,REGULAR,foul,personal,[],1629599,,,1610612756,39,47,2025-03-05T03:56:30Z,2280000,False,,,0,,A. Coffey personal FOUL (3 PF),"[1629599, 1626164]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Center,101283.0,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
234,PT05M01.00S,2025-03-05T03:55:19.7Z,2,REGULAR,substitution,out,[],1629599,,,1610612756,39,47,2025-03-05T03:55:22Z,2300000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M01.00S,2025-03-05T03:55:19.7Z,2,REGULAR,substitution,in,[],1627739,,,1610612756,39,47,2025-03-05T03:55:22Z,2310000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M53.00S,2025-03-05T03:55:49.3Z,2,REGULAR,3pt,Jump Shot,[],203078,21.813403416557165,93.84957107843137,1610612756,39,47,2025-03-05T03:56:55Z,2320000,False,-219.0,153.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.7,,,,,,,,,,,
237,PT04M49.00S,2025-03-05T03:55:53.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,47,2025-03-05T03:56:55Z,2330000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,236.0,5.0,5.0,0.0,,,,,,,
238,PT04M34.00S,2025-03-05T03:56:07.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.48094612352168,44.17892156862745,1610612746,39,49,2025-03-05T03:57:11Z,2340000,False,-29.0,-1.0,1,right,I. Zubac cutting DUNK (9 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,2.91,,,,,J. Harden,201935.0,3.0,,,,
240,PT04M22.00S,2025-03-05T03:56:19.6Z,2,REGULAR,3pt,Jump Shot,[],1626164,32.59280551905388,62.85615808823529,1610612756,39,49,2025-03-05T03:57:54Z,2360000,False,-64.0,254.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.19,,,,,,,,,,,
241,PT04M20.00S,2025-03-05T03:56:21.6Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,39,49,2025-03-05T03:57:37Z,2370000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:3),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,
242,PT04M17.00S,2025-03-05T03:56:26.8Z,2,REGULAR,foul,personal,[],1626164,,,1610612746,39,49,2025-03-05T03:57:49Z,2380000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 202695]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,1155.0,,1.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,
244,PT04M17.00S,2025-03-05T03:56:36.4Z,2,REGULAR,substitution,out,[],1629626,,,1610612746,39,49,2025-03-05T03:56:44Z,2400000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M17.00S,2025-03-05T03:56:36.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612746,39,49,2025-03-05T03:56:44Z,2410000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M07.00S,2025-03-05T03:57:02.2Z,2,REGULAR,turnover,lost ball,[],202695,,,1610612746,39,49,2025-03-05T03:58:31Z,2420000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 203078]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,,1.0,,,,,,,,,,,,,,,Beal,203078.0,,
247,PT04M07.00S,2025-03-05T03:57:02.2Z,2,REGULAR,steal,,[],203078,,,1610612756,39,49,2025-03-05T03:57:03Z,2430000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
248,PT03M59.00S,2025-03-05T03:57:10.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,24.967148488830475,92.86917892156863,1610612756,39,49,2025-03-05T03:58:49Z,2440000,False,-214.0,182.0,1,left,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,28.13,,,,,,,,,,,
249,PT03M56.00S,2025-03-05T03:57:13.7Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,39,49,2025-03-05T03:58:49Z,2450000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,248.0,2.0,1.0,1.0,,,,,,,
250,PT03M54.00S,2025-03-05T03:57:15.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201142,27.595269382391592,16.398590686274503,1610612756,39,49,2025-03-05T03:59:07Z,2460000,False,168.0,207.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.65,,,,,,,,,,,
251,PT03M49.00S,2025-03-05T03:57:20.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,39,49,2025-03-05T03:59:07Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,250.0,,,,,,,,,,
253,PT03M42.00S,2025-03-05T03:57:48.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,9.72404730617609,46.790747549019606,1610612756,41,49,2025-03-05T03:59:29Z,2490000,False,16.0,39.0,1,left,N. Richards turnaround Hook (8 PTS) (K. Durant 3 AST),"[1630208, 201142]",1610612756.0,PHX,turnaround,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,4.21,,,,,K. Durant,201142.0,3.0,,,,
255,PT03M27.00S,2025-03-05T03:58:02.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,91.59001314060447,52.611825980392155,1610612746,41,51,2025-03-05T03:59:50Z,2510000,False,13.0,27.0,1,right,I. Zubac alley-oop DUNK (11 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,Made,11.0,2.97,,,,,J. Harden,201935.0,4.0,,,,
257,PT03M07.00S,2025-03-05T03:58:20.7Z,2,REGULAR,2pt,Jump Shot,[],1630208,22.470433639947444,44.17892156862745,1610612756,43,51,2025-03-05T04:00:10Z,2530000,False,29.0,159.0,1,left,N. Richards 16' pullup Jump Shot (10 PTS) (D. Booker 3 AST),"[1630208, 1626164]",1610612756.0,PHX,pullup,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,Made,10.0,16.13,,,,,D. Booker,1626164.0,3.0,,,,
259,PT03M01.00S,2025-03-05T03:58:29.8Z,2,REGULAR,2pt,Layup,[],201935,90.27595269382391,66.49433210784314,1610612746,43,53,2025-03-05T04:00:25Z,2550000,False,82.0,39.0,1,right,J. Harden 9' driving Layup (4 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,Made,4.0,9.12,,,,,,,,,,,
