actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
386,PT09M47.00S,2025-02-08T04:24:56.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630208,,,1610612756,62,59,2025-02-08T04:24:56Z,3750000,False,,,0,,N. Richards Free Throw 1 of 2 (5 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
387,PT09M47.00S,2025-02-08T04:25:12.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630208,,,1610612756,63,59,2025-02-08T04:25:12Z,3760000,False,,,0,,N. Richards Free Throw 2 of 2 (6 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
388,PT09M34.00S,2025-02-08T04:25:28.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,28.07161629434954,74.75490196078431,1610612762,63,62,2025-02-08T04:25:32Z,3770000,False,-124.0,211.0,1,left,J. Collins 24' 3PT  (12 PTS) (I. Collier 12 AST),"[1628381, 1642268]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,24.5,Made,12.0,,,,,I. Collier,1642268.0,12.0,,,,,,,,,,
390,PT09M15.00S,2025-02-08T04:25:47.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,88.38699080157687,49.50980392156863,1610612756,63,62,2025-02-08T04:29:06Z,3790000,False,-2.0,57.0,1,right,MISS N. Richards cutting DUNK - blocked,"[1630208, 1631117]",1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,Kessler,1631117.0,,,,,
403,PT09M15.00S,2025-02-08T04:25:47.5Z,3,REGULAR,block,,[],1631117,,,1610612756,63,62,2025-02-08T04:27:21Z,3795000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT09M13.00S,2025-02-08T04:25:49.5Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,63,62,2025-02-08T04:25:51Z,3800000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,390.0,4.0,4.0,0.0,,,,,,,,,,,,,
392,PT09M09.00S,2025-02-08T04:25:53.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,12.302890932982917,51.71568627450981,1610612762,63,62,2025-02-08T04:29:45Z,3810000,False,-9.0,63.0,1,left,MISS I. Collier 6' running Layup - blocked,"[1642268, 1626220]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,O'Neale,1626220.0,,,,,
393,PT09M09.00S,2025-02-08T04:25:53.6Z,3,REGULAR,block,,[],1626220,,,1610612762,63,62,2025-02-08T04:25:58Z,3820000,False,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT09M01.00S,2025-02-08T04:26:01.6Z,3,REGULAR,rebound,offensive,[],1629004,,,1610612762,63,62,2025-02-08T04:26:05Z,3830000,False,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,392.0,2.0,0.0,2.0,,,,,,,,,,,,,
395,PT09M00.00S,2025-02-08T04:26:01.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,31.488173455978973,69.85294117647058,1610612762,63,65,2025-02-08T04:26:07Z,3840000,False,-99.0,243.0,1,left,S. Mykhailiuk 26' 3PT  (6 PTS),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,26.3,Made,6.0,,,,,,,,,,,,,,,,,
396,PT08M55.00S,2025-02-08T04:26:06.6Z,3,REGULAR,3pt,Jump Shot,[],1628960,69.59592641261499,77.94117647058823,1610612756,63,65,2025-02-08T04:26:19Z,3850000,False,140.0,233.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
397,PT08M52.00S,2025-02-08T04:26:10.7Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,63,65,2025-02-08T04:26:10Z,3860000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,396.0,7.0,5.0,2.0,,,,,,,,,,,,,
398,PT08M44.00S,2025-02-08T04:26:18.5Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612756,63,65,2025-02-08T04:30:46Z,3870000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 1629004]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,,,,
399,PT08M44.00S,2025-02-08T04:26:18.5Z,3,REGULAR,steal,,[],1629004,,,1610612762,63,65,2025-02-08T04:26:20Z,3880000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
400,PT08M41.00S,2025-02-08T04:26:22.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,5.995400788436268,49.01960784313725,1610612762,63,67,2025-02-08T04:26:30Z,3890000,False,5.0,4.0,1,left,L. Markkanen running DUNK (13 PTS) (I. Collier 13 AST),"[1628374, 1642268]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.63,Made,13.0,,,,,I. Collier,1642268.0,13.0,,,,,,,,,,
402,PT08M33.00S,2025-02-08T04:26:33.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,63,67,2025-02-08T04:26:33Z,3910000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M25.00S,2025-02-08T04:29:48.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,74.72076215505913,48.77450980392157,1610612756,65,67,2025-02-08T04:29:53Z,3930000,False,-6.0,185.0,1,right,D. Booker 18' fadeaway Jump Shot (27 PTS) (T. Jones 4 AST),"[1626164, 1626145]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,18.52,Made,27.0,,,,,T. Jones,1626145.0,4.0,,,,,,,,,,
406,PT08M01.00S,2025-02-08T04:30:15.6Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612762,65,67,2025-02-08T04:30:21Z,3940000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Collins 2 FT),"[1630208, 1628381]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Collins,1628381.0
408,PT08M01.00S,2025-02-08T04:30:47.6Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,65,68,2025-02-08T04:30:47Z,3960000,False,,,0,,J. Collins Free Throw 1 of 2 (13 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
409,PT08M01.00S,2025-02-08T04:31:05.8Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,65,69,2025-02-08T04:31:05Z,3970000,False,,,0,,J. Collins Free Throw 2 of 2 (14 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
410,PT07M50.00S,2025-02-08T04:31:18.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,70.64717477003943,19.11764705882353,1610612756,65,69,2025-02-08T04:31:24Z,3980000,False,-154.0,223.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
411,PT07M46.00S,2025-02-08T04:31:22.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,65,69,2025-02-08T04:31:24Z,3990000,False,,,0,,W. Kessler REBOUND (Off:5 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,410.0,12.0,7.0,5.0,,,,,,,,,,,,,
412,PT07M41.00S,2025-02-08T04:31:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,8.09789750328515,51.470588235294116,1610612762,65,69,2025-02-08T04:31:37Z,4000000,False,-7.0,24.0,1,left,MISS I. Collier driving Layup - blocked,"[1642268, 1626145]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,Jones,1626145.0,,,,,
413,PT07M41.00S,2025-02-08T04:31:30.2Z,3,REGULAR,block,,[],1626145,,,1610612762,65,69,2025-02-08T04:31:33Z,4010000,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT07M41.00S,2025-02-08T04:31:30.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,65,69,2025-02-08T04:31:37Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,412.0,,,,,,,,,,,,,,,,
416,PT07M41.00S,2025-02-08T04:31:38.8Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,65,69,2025-02-08T04:31:50Z,4040000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M41.00S,2025-02-08T04:31:38.8Z,3,REGULAR,substitution,in,[],1641718,,,1610612762,65,69,2025-02-08T04:31:50Z,4050000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M41.00S,2025-02-08T04:31:51.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,65,69,2025-02-08T04:31:56Z,4060000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,202035.0,,,,
419,PT07M35.00S,2025-02-08T04:32:05.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628374,16.507884362680684,39.950980392156865,1610612762,65,71,2025-02-08T04:32:08Z,4070000,False,50.0,103.0,1,left,L. Markkanen 11' turnaround Jump Shot (15 PTS),[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,11.43,Made,15.0,,,,,,,,,,,,,,,,,
420,PT07M23.00S,2025-02-08T04:32:18.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,73.40670170827858,11.27450980392157,1610612756,68,71,2025-02-08T04:32:22Z,4080000,False,-194.0,197.0,1,right,G. Allen 27' 3PT  (9 PTS) (R. O'Neale 2 AST),"[1628960, 1626220]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.66,Made,9.0,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,,,
422,PT07M10.00S,2025-02-08T04:32:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,7.703679369250986,52.69607843137255,1610612762,68,71,2025-02-08T04:32:34Z,4100000,False,-13.0,20.0,1,left,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
423,PT07M09.00S,2025-02-08T04:32:31.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,68,71,2025-02-08T04:32:34Z,4110000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,422.0,8.0,6.0,2.0,,,,,,,,,,,,,
424,PT07M05.00S,2025-02-08T04:32:36.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,88.78120893561103,94.36274509803921,1610612756,71,71,2025-02-08T04:32:45Z,4120000,False,222.0,53.0,1,right,R. O'Neale 3PT  (6 PTS) (D. Booker 5 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,22.8,Made,6.0,,,,,D. Booker,1626164.0,5.0,,,,,,,,,,
426,PT06M46.00S,2025-02-08T04:32:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,27.54599211563732,20.098039215686274,1610612762,71,71,2025-02-08T04:32:59Z,4140000,False,150.0,206.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
427,PT06M43.00S,2025-02-08T04:32:57.7Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,71,71,2025-02-08T04:32:59Z,4150000,False,,,0,,J. Collins REBOUND (Off:3 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,426.0,4.0,1.0,3.0,,,,,,,,,,,,,
428,PT06M43.00S,2025-02-08T04:32:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.732588699080158,49.754901960784316,1610612762,71,73,2025-02-08T04:33:07Z,4160000,False,1.0,1.0,1,left,W. Kessler cutting Layup (12 PTS) (J. Collins 1 AST),"[1631117, 1628381]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.18,Made,12.0,,,,,J. Collins,1628381.0,1.0,,,,,,,,,,
430,PT06M30.00S,2025-02-08T04:33:10.4Z,3,REGULAR,3pt,Jump Shot,[],1628960,92.06636005256242,2.941176470588235,1610612756,71,73,2025-02-08T04:33:20Z,4180000,False,-235.0,22.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
431,PT06M28.00S,2025-02-08T04:33:12.4Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,71,73,2025-02-08T04:33:20Z,4190000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,430.0,9.0,6.0,3.0,,,,,,,,,,,,,
432,PT06M28.00S,2025-02-08T04:33:19.4Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612756,71,73,2025-02-08T04:33:25Z,4200000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Richards 2 FT),"[1631117, 1630208]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Richards,1630208.0
434,PT06M28.00S,2025-02-08T04:33:46.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612756,72,73,2025-02-08T04:33:46Z,4220000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
435,PT06M28.00S,2025-02-08T04:34:05.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612756,73,73,2025-02-08T04:34:05Z,4230000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
436,PT06M17.00S,2025-02-08T04:34:17.9Z,3,REGULAR,3pt,Jump Shot,[],1642268,29.38567674113009,25.98039215686275,1610612762,73,73,2025-02-08T04:34:46Z,4240000,False,120.0,224.0,1,left,MISS I. Collier 25' pullup 3PT,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
437,PT06M14.00S,2025-02-08T04:34:20.9Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,73,73,2025-02-08T04:34:27Z,4250000,False,,,0,,W. Kessler REBOUND (Off:6 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,436.0,13.0,7.0,6.0,,,,,,,,,,,,,
438,PT06M09.00S,2025-02-08T04:34:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,7.966491458607096,47.30392156862745,1610612762,73,73,2025-02-08T04:34:30Z,4260000,False,13.0,22.0,1,left,MISS J. Collins Layup - blocked,"[1628381, 1626220]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,O'Neale,1626220.0,,,,,
447,PT06M09.00S,2025-02-08T04:34:25.3Z,3,REGULAR,block,,[],1626220,,,1610612762,73,73,2025-02-08T04:35:38Z,4265000,False,,,0,,R. O'Neale BLOCK (3 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT06M09.00S,2025-02-08T04:34:25.3Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,73,73,2025-02-08T04:34:30Z,4270000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,438.0,4.0,3.0,1.0,,,,,,,,,,,,,
440,PT06M02.00S,2025-02-08T04:34:32.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,72.35545335085413,17.401960784313726,1610612756,73,73,2025-02-08T04:34:42Z,4280000,False,-163.0,207.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
441,PT05M56.00S,2025-02-08T04:34:39.1Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,73,73,2025-02-08T04:34:39Z,4290000,False,,,0,,N. Richards REBOUND (Off:4 Def:6),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,440.0,10.0,6.0,4.0,,,,,,,,,,,,,
442,PT05M49.00S,2025-02-08T04:34:45.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,91.40932982917214,45.588235294117645,1610612756,75,73,2025-02-08T04:35:05Z,4300000,False,-22.0,28.0,1,right,N. Richards alley-oop DUNK (10 PTS) (G. Allen 4 AST),"[1630208, 1628960]",1610612756.0,PHX,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.59,Made,10.0,,,,,G. Allen,1628960.0,4.0,,,,,,,,,,
444,PT05M31.00S,2025-02-08T04:35:14.2Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612762,75,73,2025-02-08T04:35:21Z,4320000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (George 2 FT),"[1626164, 1641718]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,George,1641718.0
446,PT05M31.00S,2025-02-08T04:35:34.5Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,75,74,2025-02-08T04:35:34Z,4340000,False,,,0,,K. George Free Throw 1 of 2 (12 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
448,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,75,74,2025-02-08T04:35:47Z,4350000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,out,[],1630208,,,1610612762,75,74,2025-02-08T04:35:47Z,4360000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,out,[],1628381,,,1610612762,75,74,2025-02-08T04:35:47Z,4370000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,in,[],203486,,,1610612762,75,74,2025-02-08T04:35:47Z,4380000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,in,[],1629626,,,1610612762,75,74,2025-02-08T04:35:47Z,4390000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M31.00S,2025-02-08T04:35:37.0Z,3,REGULAR,substitution,in,[],1630695,,,1610612762,75,74,2025-02-08T04:35:47Z,4400000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M31.00S,2025-02-08T04:35:58.1Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,75,75,2025-02-08T04:35:58Z,4410000,False,,,0,,K. George Free Throw 2 of 2 (13 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
455,PT05M22.00S,2025-02-08T04:36:09.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,69.99014454664915,77.45098039215686,1610612756,78,75,2025-02-08T04:36:13Z,4420000,False,137.0,230.0,1,right,T. Jones 26' 3PT  (11 PTS) (D. Booker 6 AST),"[1626145, 1626164]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.75,Made,11.0,,,,,D. Booker,1626164.0,6.0,,,,,,,,,,
457,PT05M20.00S,2025-02-08T04:36:16.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,78,75,2025-02-08T04:36:22Z,4440000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M02.00S,2025-02-08T04:38:18.7Z,3,REGULAR,3pt,Jump Shot,[],1641718,26.757555847568987,82.84313725490196,1610612762,78,75,2025-02-08T04:38:23Z,4450000,False,-164.0,199.0,1,left,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
459,PT04M57.00S,2025-02-08T04:38:23.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,78,75,2025-02-08T04:38:23Z,4460000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,458.0,4.0,4.0,0.0,,,,,,,,,,,,,
460,PT04M51.00S,2025-02-08T04:38:31.6Z,3,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612756,78,75,2025-02-08T04:38:53Z,4470000,False,,,0,,I. Collier shooting personal FOUL (1 PF) (Jones 2 FT),"[1642268, 1626145]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Jones,1626145.0
462,PT04M51.00S,2025-02-08T04:38:56.8Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612756,79,75,2025-02-08T04:38:56Z,4490000,False,,,0,,T. Jones Free Throw 1 of 2 (12 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
463,PT04M51.00S,2025-02-08T04:38:58.0Z,3,REGULAR,substitution,out,[],1642268,,,1610612756,79,75,2025-02-08T04:39:01Z,4500000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M51.00S,2025-02-08T04:38:58.0Z,3,REGULAR,substitution,in,[],1629004,,,1610612756,79,75,2025-02-08T04:39:01Z,4510000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M51.00S,2025-02-08T04:39:14.2Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612756,80,75,2025-02-08T04:39:14Z,4520000,False,,,0,,T. Jones Free Throw 2 of 2 (13 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
466,PT04M41.00S,2025-02-08T04:39:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,7.5722733245729295,40.931372549019606,1610612762,80,75,2025-02-08T04:40:10Z,4530000,False,45.0,19.0,1,left,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
467,PT04M39.00S,2025-02-08T04:39:29.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,75,2025-02-08T04:39:31Z,4540000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,466.0,4.0,4.0,0.0,,,,,,,,,,,,,
468,PT04M36.00S,2025-02-08T04:39:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,65.52233902759527,54.41176470588235,1610612756,83,75,2025-02-08T04:39:38Z,4550000,False,22.0,272.0,1,right,D. Booker 27' 3PT running pullup (30 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.25,Made,30.0,,,,,,,,,,,,,,,,,
