actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
95,PT04M36.00S,2025-03-01T02:27:24.1Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,25,14,2025-03-01T02:27:24Z,940000,False,,,0,,K. Durant Free Throw 1 of 1 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
96,PT04M23.00S,2025-03-01T02:27:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.57621550591328,46.81372549019608,1610612740,25,14,2025-03-01T02:28:39Z,950000,False,-16.0,92.0,1,right,MISS J. Alvarado 9' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
97,PT04M21.00S,2025-03-01T02:27:40.4Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,25,14,2025-03-01T02:27:44Z,960000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,
98,PT04M19.00S,2025-03-01T02:27:42.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,82.86793692509855,46.07843137254902,1610612740,25,14,2025-03-01T02:27:46Z,970000,False,-20.0,109.0,1,right,MISS J. Alvarado 11' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2025-03-01T02:27:42.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,25,14,2025-03-01T02:27:46Z,980000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,
100,PT03M52.00S,2025-03-01T02:28:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.178055190538765,54.41176470588235,1610612756,25,14,2025-03-01T02:29:25Z,990000,False,-22.0,15.0,1,left,MISS M. Plumlee driving Layup - blocked,"[203486, 1642274]",1610612756.0,PHX,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,Missi,1642274.0,,,
101,PT03M52.00S,2025-03-01T02:28:09.8Z,1,REGULAR,block,,[],1642274,,,1610612756,25,14,2025-03-01T02:28:14Z,1000000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2025-03-01T02:28:09.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,25,14,2025-03-01T02:28:19Z,1010000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,100.0,,,,,,,,,,,,,,,,
103,PT03M52.00S,2025-03-01T02:28:16.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,25,14,2025-03-01T02:28:50Z,1020000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,,,,,,,,,
104,PT03M33.00S,2025-03-01T02:28:46.2Z,1,REGULAR,turnover,out-of-bounds,[],1641810,,,1610612740,25,14,2025-03-01T02:28:59Z,1030000,False,,,0,,A. Reeves bad pass out-of-bounds TURNOVER (1 TO),[1641810],1610612740.0,NOP,bad pass,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,,,,,,,1.0,,
105,PT03M33.00S,2025-03-01T02:28:57.6Z,1,REGULAR,substitution,out,[],1642274,,,1610612756,25,14,2025-03-01T02:29:00Z,1040000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M33.00S,2025-03-01T02:28:57.6Z,1,REGULAR,substitution,in,[],1630526,,,1610612756,25,14,2025-03-01T02:29:00Z,1050000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M13.00S,2025-03-01T02:29:46.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,27.414586070959263,78.67647058823529,1610612756,25,14,2025-03-01T02:29:53Z,1070000,False,-143.0,205.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2025-03-01T02:29:49.6Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,25,14,2025-03-01T02:29:53Z,1080000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,108.0,2.0,1.0,1.0,,,,,,,,,,,,,
110,PT03M06.00S,2025-03-01T02:29:56.1Z,1,REGULAR,foul,offensive,[],1631255,,,1610612740,25,14,2025-03-01T02:30:03Z,1090000,False,,,0,,K. Matković offensive FOUL (1 PF),"[1631255, 1631221]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202058.0,1.0,0.0,Gillespie,1631221.0,,,,,
112,PT03M06.00S,2025-03-01T02:29:56.1Z,1,REGULAR,turnover,offensive foul,[],1631255,,,1610612740,25,14,2025-03-01T02:29:56Z,1110000,False,,,0,,K. Matković offensive foul TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202058.0,,,,,,,1.0,,
113,PT02M52.00S,2025-03-01T02:30:23.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,5.075558475689881,33.57843137254902,1610612756,27,14,2025-03-01T02:31:35Z,1120000,False,82.0,-5.0,1,left,K. Durant 8' Jump Shot (9 PTS) (R. O'Neale 1 AST),"[201142, 1626220]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,8.22,Made,9.0,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,,,
115,PT02M38.00S,2025-03-01T02:30:39.8Z,1,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,27,14,2025-03-01T02:30:48Z,1140000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (2 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1199.0,,,,,,,2.0,,
116,PT02M38.00S,2025-03-01T02:30:47.4Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,27,14,2025-03-01T02:30:51Z,1150000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M38.00S,2025-03-01T02:30:47.4Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,27,14,2025-03-01T02:30:51Z,1160000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M24.00S,2025-03-01T02:31:13.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,25.57490144546649,82.35294117647058,1610612756,30,14,2025-03-01T02:31:17Z,1170000,False,-162.0,188.0,1,left,R. O'Neale 24' 3PT  (3 PTS) (C. Gillespie 1 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.8,Made,3.0,,,,,C. Gillespie,1631221.0,1.0,,,,,,,,,,
120,PT02M22.00S,2025-03-01T02:31:21.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,30,14,2025-03-01T02:31:21Z,1190000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M02.00S,2025-03-01T02:33:17.2Z,1,REGULAR,foul,personal,[],1631221,,,1610612740,30,14,2025-03-01T02:33:26Z,1200000,False,,,0,,C. Gillespie personal FOUL (1 PF),"[1631221, 1631255]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,1.0,0.0,Matković,1631255.0,,,,,
123,PT01M55.00S,2025-03-01T02:33:43.4Z,1,REGULAR,3pt,Jump Shot,[],1630530,63.288436268068324,38.72549019607843,1610612740,30,17,2025-03-01T02:33:47Z,1220000,False,-56.0,293.0,1,right,T. Murphy III 29' 3PT pullup (5 PTS),[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,29.8,Made,5.0,,,,,,,,,,,,,,,,,
124,PT01M37.00S,2025-03-01T02:34:01.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,8.754927726675426,49.50980392156863,1610612756,32,17,2025-03-01T02:34:04Z,1230000,False,2.0,30.0,1,left,M. Plumlee cutting DUNK (2 PTS) (K. Durant 2 AST),"[203486, 201142]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,,,,,K. Durant,201142.0,2.0,,,,,,,,,,
126,PT01M26.00S,2025-03-01T02:34:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630530,65.91655716162943,19.852941176470587,1610612740,32,17,2025-03-01T02:34:31Z,1250000,False,-151.0,268.0,1,right,MISS T. Murphy III 30' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,30.74,Missed,,,,,,,,,,,,,,,,,,
127,PT01M23.00S,2025-03-01T02:34:14.7Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,32,17,2025-03-01T02:34:17Z,1260000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,
128,PT01M19.00S,2025-03-01T02:34:23.4Z,1,REGULAR,foul,offensive,[],1642346,,,1610612756,32,17,2025-03-01T02:34:32Z,1270000,False,,,0,,R. Dunn charge offensive FOUL (1 PF),"[1642346, 1630631]",1610612756.0,PHX,charge,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,1.0,0.0,Alvarado,1630631.0,,,,,
130,PT01M19.00S,2025-03-01T02:34:23.4Z,1,REGULAR,turnover,offensive foul,[],1642346,,,1610612756,32,17,2025-03-01T02:34:23Z,1290000,False,,,0,,R. Dunn offensive foul TURNOVER (1 TO),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,,,,,,,1.0,,
131,PT01M09.00S,2025-03-01T02:34:50.2Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612740,32,17,2025-03-01T02:35:08Z,1300000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Alvarado 2 FT),"[203486, 1630631]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202058.0,1.0,0.0,Alvarado,1630631.0,,,,,
133,PT01M09.00S,2025-03-01T02:35:12.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630631,,,1610612740,32,17,2025-03-01T02:35:12Z,1320000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT01M09.00S,2025-03-01T02:35:12.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,32,17,2025-03-01T02:35:12Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,
135,PT01M09.00S,2025-03-01T02:35:30.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630631,,,1610612740,32,18,2025-03-01T02:35:30Z,1340000,False,,,0,,J. Alvarado Free Throw 2 of 2 (1 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
136,PT00M58.00S,2025-03-01T02:35:44.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,9.017739816031538,96.32352941176471,1610612756,35,18,2025-03-01T02:35:48Z,1350000,False,-232.0,32.0,1,left,R. O'Neale 3PT  (6 PTS) (K. Durant 3 AST),"[1626220, 201142]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.38,Made,6.0,,,,,K. Durant,201142.0,3.0,,,,,,,,,,
138,PT00M48.20S,2025-03-01T02:35:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,91.67214191852825,54.41176470588235,1610612740,35,18,2025-03-01T02:36:01Z,1370000,False,22.0,26.0,1,right,MISS A. Reeves driving Layup,[1641810],1610612740.0,NOP,driving,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
139,PT00M45.60S,2025-03-01T02:35:59.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,35,18,2025-03-01T02:36:01Z,1380000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,
140,PT00M32.70S,2025-03-01T02:36:12.5Z,1,REGULAR,3pt,Jump Shot,[],1642346,9.411957950065702,94.36274509803921,1610612756,38,18,2025-03-01T02:36:17Z,1390000,False,-222.0,36.0,1,left,R. Dunn 3PT  (3 PTS) (M. Plumlee 1 AST),"[1642346, 203486]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,22.47,Made,3.0,,,,,M. Plumlee,203486.0,1.0,,,,,,,,,,
142,PT00M19.30S,2025-03-01T02:36:29.4Z,1,REGULAR,turnover,bad pass,[],1631255,,,1610612740,38,18,2025-03-01T02:36:32Z,1410000,False,,,0,,K. Matković bad pass TURNOVER (2 TO),"[1631255, 201142]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Durant,201142.0
143,PT00M19.30S,2025-03-01T02:36:29.4Z,1,REGULAR,steal,,[],201142,,,1610612756,38,18,2025-03-01T02:36:30Z,1420000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M12.30S,2025-03-01T02:37:17.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642346,8.229303547963205,50.49019607843137,1610612756,40,18,2025-03-01T02:37:21Z,1450000,False,-2.0,25.0,1,left,R. Dunn cutting DUNK (5 PTS) (C. Gillespie 2 AST),"[1642346, 1631221]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.5,Made,5.0,,,,,C. Gillespie,1631221.0,2.0,,,,,,,,,,
148,PT00M04.70S,2025-03-01T02:37:28.8Z,1,REGULAR,3pt,Jump Shot,[],1630631,73.01248357424441,13.725490196078432,1610612740,40,18,2025-03-01T02:37:33Z,1470000,False,-181.0,201.0,1,right,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
149,PT00M01.70S,2025-03-01T02:37:31.9Z,1,REGULAR,rebound,offensive,[],1631255,,,1610612740,40,18,2025-03-01T02:37:31Z,1480000,False,,,0,,K. Matković REBOUND (Off:1 Def:0),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,
150,PT00M00.50S,2025-03-01T02:37:32.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631255,92.19776609724047,55.88235294117647,1610612740,40,18,2025-03-01T02:37:36Z,1490000,False,29.0,21.0,1,right,MISS K. Matković Hook,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.50S,2025-03-01T02:37:32.9Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,40,18,2025-03-01T02:37:36Z,1500000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M00.00S,2025-03-01T02:37:37.0Z,1,REGULAR,period,end,[],0,,,1610612756,40,18,2025-03-01T02:37:37Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,40,18,2025-03-01T02:40:05Z,1520000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,out,['startperiod'],1641810,,,1610612756,40,18,2025-03-01T02:40:05Z,1530000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612756,40,18,2025-03-01T02:40:05Z,1540000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612756,40,18,2025-03-01T02:40:05Z,1550000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612756,40,18,2025-03-01T02:40:05Z,1560000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,40,18,2025-03-01T02:40:05Z,1570000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,in,['startperiod'],1628971,,,1610612756,40,18,2025-03-01T02:40:05Z,1580000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,in,['startperiod'],203482,,,1610612756,40,18,2025-03-01T02:40:05Z,1590000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,in,['startperiod'],1641722,,,1610612756,40,18,2025-03-01T02:40:05Z,1600000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-01T02:39:37.3Z,2,REGULAR,substitution,in,['startperiod'],1631288,,,1610612756,40,18,2025-03-01T02:40:05Z,1610000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-01T02:40:10.8Z,2,REGULAR,period,start,[],0,,,1610612740,40,18,2025-03-01T02:40:10Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M38.00S,2025-03-01T02:40:49.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.70762155059133,60.049019607843135,1610612740,40,18,2025-03-01T02:41:12Z,1640000,False,50.0,91.0,1,right,MISS B. Brown 10' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
166,PT11M35.00S,2025-03-01T02:40:52.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,40,18,2025-03-01T02:40:54Z,1650000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,
167,PT11M23.00S,2025-03-01T02:41:04.5Z,2,REGULAR,turnover,bad pass,[],1631221,,,1610612756,40,18,2025-03-01T02:41:09Z,1660000,False,,,0,,C. Gillespie bad pass TURNOVER (1 TO),"[1631221, 1641722]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Hawkins,1641722.0
168,PT11M23.00S,2025-03-01T02:41:04.5Z,2,REGULAR,steal,,[],1641722,,,1610612740,40,18,2025-03-01T02:41:07Z,1670000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
169,PT11M14.00S,2025-03-01T02:41:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203482,91.93495400788436,45.34313725490196,1610612740,40,20,2025-03-01T02:41:18Z,1680000,False,-23.0,23.0,1,right,K. Olynyk finger roll Layup (2 PTS) (J. Hawkins 1 AST),"[203482, 1641722]",1610612740.0,NOP,finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.3,Made,2.0,,,,,J. Hawkins,1641722.0,1.0,,,,,,,,,,
171,PT11M01.00S,2025-03-01T02:41:26.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,11.251642575558476,2.941176470588235,1610612756,40,20,2025-03-01T02:41:32Z,1700000,False,235.0,53.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,24.13,Missed,,,,,,,,,,,,,,,,,,
172,PT10M57.00S,2025-03-01T02:41:30.8Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,40,20,2025-03-01T02:41:32Z,1710000,False,,,0,,K. Matković REBOUND (Off:1 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,171.0,2.0,1.0,1.0,,,,,,,,,,,,,
173,PT10M47.00S,2025-03-01T02:41:40.1Z,2,REGULAR,2pt,Jump Shot,[],1641722,90.22667542706965,77.45098039215686,1610612740,40,20,2025-03-01T02:42:51Z,1720000,False,137.0,39.0,1,right,MISS J. Hawkins 14' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,14.28,Missed,,,,,,,,,,,,,,,,,,
174,PT10M44.00S,2025-03-01T02:41:43.1Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612740,40,20,2025-03-01T02:41:48Z,1730000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Right,,,,173.0,1.0,0.0,1.0,,,,,,,,,,,,,
175,PT10M42.00S,2025-03-01T02:41:45.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631288,92.59198423127464,49.01960784313725,1610612740,40,20,2025-03-01T02:44:35Z,1740000,False,-5.0,17.0,1,right,MISS J. Cain driving Hook,[1631288],1610612740.0,NOP,driving,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
176,PT10M42.00S,2025-03-01T02:41:45.2Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,40,20,2025-03-01T02:41:51Z,1750000,False,,,0,,K. Matković REBOUND (Off:2 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,175.0,3.0,1.0,2.0,,,,,,,,,,,,,
177,PT10M37.00S,2025-03-01T02:41:50.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631255,94.40999984741211,50.0,1610612740,40,20,2025-03-01T02:47:43Z,1760000,False,0.0,0.0,1,right,MISS K. Matković tip Layup,[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
178,PT10M36.00S,2025-03-01T02:41:51.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,40,20,2025-03-01T02:47:43Z,1770000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,177.0,3.0,3.0,0.0,,,,,,,,,,,,,
179,PT10M19.00S,2025-03-01T02:42:08.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,10.988830486202366,44.85294117647059,1610612756,40,20,2025-03-01T02:45:26Z,1780000,False,26.0,51.0,1,left,MISS M. Plumlee driving Hook,[203486],1610612756.0,PHX,driving,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
