actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
265,PT04M34.00S,2024-12-26T04:24:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.27792378449409,54.65686274509803,1610612756,51,45,2024-12-26T04:26:13Z,2640000,False,23.0,29.0,1,right,MISS K. Durant driving Layup,[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,3.76,Missed,,,,,,,,,,,,,,
266,PT04M28.00S,2024-12-26T04:24:36.8Z,2,REGULAR,rebound,offensive,[],201142,,,1610612756,51,45,2024-12-26T04:24:36Z,2650000,False,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,265.0,2.0,1.0,1.0,,,,,,
267,PT04M26.00S,2024-12-26T04:24:39.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203994,90.3580814717477,2.696078431372549,1610612756,51,45,2024-12-26T04:26:45Z,2660000,False,-237.0,38.0,1,right,MISS J. Nurkić pullup 3PT,[203994],1610612756.0,PHX,pullup,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,,,,,23.95,Missed,,,,,,,,,,,,,,
268,PT04M24.00S,2024-12-26T04:24:41.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,51,45,2024-12-26T04:24:56Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,267.0,,,,,,,,,
270,PT04M11.00S,2024-12-26T04:25:07.0Z,2,REGULAR,3pt,Jump Shot,[],203999,27.414586070959263,21.568627450980394,1610612743,51,45,2024-12-26T04:25:14Z,2690000,False,142.0,205.0,1,left,MISS N. Jokić 24' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,24.97,Missed,,,,,,,,,,,,,,
271,PT04M08.00S,2024-12-26T04:25:11.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,51,45,2024-12-26T04:25:11Z,2700000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,270.0,,,,,,,,,
273,PT04M08.00S,2024-12-26T04:25:14.0Z,2,REGULAR,substitution,out,[],203078,,,1610612756,51,45,2024-12-26T04:25:19Z,2720000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M08.00S,2024-12-26T04:25:14.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,51,45,2024-12-26T04:25:19Z,2730000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M56.00S,2024-12-26T04:25:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.44480946123521,36.029411764705884,1610612756,53,45,2024-12-26T04:25:43Z,2740000,False,-70.0,94.0,1,right,T. Jones 11' driving floating Jump Shot (7 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,11.69,Made,7.0,,,,,,,,,,,,,
276,PT03M46.00S,2024-12-26T04:25:48.6Z,2,REGULAR,3pt,Jump Shot,[],1629008,29.911300919842315,27.941176470588236,1610612743,53,48,2024-12-26T04:30:34Z,2750000,False,110.0,229.0,1,left,M. Porter Jr. 25' 3PT  (11 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,25.39,Made,11.0,N. Jokić,203999.0,2.0,,,,,,,,,,
278,PT03M31.00S,2024-12-26T04:26:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,90.3580814717477,45.09803921568628,1610612756,53,48,2024-12-26T04:58:39Z,2770000,False,-25.0,38.0,1,right,MISS K. Durant driving finger roll Layup,[201142],1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.53,Missed,,,,,,,,,,,,,,
279,PT03M30.00S,2024-12-26T04:26:09.7Z,2,REGULAR,rebound,offensive,[],201142,,,1610612756,53,48,2024-12-26T04:58:01Z,2780000,False,,,0,,K. Durant REBOUND (Off:2 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,278.0,3.0,1.0,2.0,,,,,,
321,PT03M29.00S,2024-12-26T04:26:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201142,94.82588699080158,49.754901960784316,1610612756,53,48,2024-12-26T04:58:16Z,2785000,False,-1.0,-4.0,1,right,MISS K. Durant tip Layup,[201142],1610612756.0,PHX,tip,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,0.41,Missed,,,,,,,,,,,,,,
322,PT03M28.00S,2024-12-26T04:26:14.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,53,48,2024-12-26T04:58:16Z,2787500,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,321.0,3.0,2.0,1.0,,,,,,
280,PT03M16.00S,2024-12-26T04:26:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.258212877792378,41.66666666666667,1610612743,53,50,2024-12-26T04:26:24Z,2790000,False,42.0,6.0,1,left,N. Jokić cutting Layup (17 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,4.22,Made,17.0,A. Gordon,203932.0,2.0,,,,,,,,,,
282,PT03M08.00S,2024-12-26T04:26:30.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,53,50,2024-12-26T04:26:30Z,2810000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M08.00S,2024-12-26T04:28:22.8Z,2,REGULAR,substitution,out,[],1631128,,,1610612756,53,50,2024-12-26T04:29:57Z,2820000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M08.00S,2024-12-26T04:28:22.8Z,2,REGULAR,substitution,in,[],1627750,,,1610612756,53,50,2024-12-26T04:29:57Z,2830000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M59.00S,2024-12-26T04:30:05.4Z,2,REGULAR,3pt,Jump Shot,[],1626145,67.49342969776609,65.44117647058823,1610612756,53,50,2024-12-26T04:30:12Z,2840000,False,77.0,253.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,26.46,Missed,,,,,,,,,,,,,,
287,PT02M54.00S,2024-12-26T04:30:10.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,53,50,2024-12-26T04:30:12Z,2850000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,
288,PT02M50.00S,2024-12-26T04:30:16.0Z,2,REGULAR,foul,personal,[],1626220,,,1610612743,53,50,2024-12-26T04:30:22Z,2860000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 203999]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Right,1626301.0,,,,,,,,,,,,,,2.0,0.0,Jokić,203999.0,,
290,PT02M37.00S,2024-12-26T04:30:44.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,24.52365308804205,40.68627450980392,1610612743,53,52,2024-12-26T04:30:49Z,2880000,False,47.0,178.0,1,left,J. Murray 18' step back Jump Shot (5 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,18.4,Made,5.0,,,,,,,,,,,,,
291,PT02M25.00S,2024-12-26T04:31:00.2Z,2,REGULAR,foul,personal,[],203932,,,1610612756,53,52,2024-12-26T04:31:05Z,2890000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 201142]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,
293,PT02M15.00S,2024-12-26T04:31:24.8Z,2,REGULAR,2pt,Jump Shot,[],201142,92.59198423127464,76.22549019607843,1610612756,53,52,2024-12-26T04:33:19Z,2910000,False,131.0,17.0,1,right,MISS K. Durant 13' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,13.22,Missed,,,,,,,,,,,,,,
294,PT02M10.00S,2024-12-26T04:31:29.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,53,52,2024-12-26T04:31:31Z,2920000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,293.0,6.0,5.0,1.0,,,,,,
295,PT02M09.00S,2024-12-26T04:31:29.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201142,84.97043363994744,94.85294117647058,1610612756,53,52,2024-12-26T04:31:34Z,2930000,False,224.0,89.0,1,right,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,24.12,Missed,,,,,,,,,,,,,,
296,PT02M06.00S,2024-12-26T04:31:32.8Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,53,52,2024-12-26T04:31:34Z,2940000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,295.0,2.0,2.0,0.0,,,,,,
297,PT01M58.00S,2024-12-26T04:31:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.1268068331143235,50.73529411764706,1610612743,53,54,2024-12-26T04:31:45Z,2950000,False,-4.0,5.0,1,left,R. Westbrook driving Layup (9 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,0.63,Made,9.0,,,,,,,,,,,,,
298,PT01M47.00S,2024-12-26T04:31:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.3712220762155,61.76470588235294,1610612756,55,54,2024-12-26T04:32:00Z,2960000,False,59.0,132.0,1,right,K. Durant 14' fadeaway Jump Shot (12 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.45,Made,12.0,,,,,,,,,,,,,
299,PT01M28.00S,2024-12-26T04:32:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,32.276609724047304,45.83333333333333,1610612743,55,54,2024-12-26T04:34:31Z,2970000,False,21.0,251.0,1,left,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,25.18,Missed,,,,,,,,,,,,,,
300,PT01M26.00S,2024-12-26T04:32:12.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,55,54,2024-12-26T04:32:15Z,2980000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,299.0,7.0,6.0,1.0,,,,,,
301,PT01M10.00S,2024-12-26T04:32:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612756,55,54,2024-12-26T04:32:40Z,2990000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1629008, 203994]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Nurkić,203994.0,,
303,PT01M10.00S,2024-12-26T04:32:57.4Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,56,54,2024-12-26T04:33:21Z,3010000,False,,,0,,J. Nurkić Free Throw 1 of 2 (8 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
304,PT01M10.00S,2024-12-26T04:32:58.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,56,54,2024-12-26T04:33:00Z,3020000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M10.00S,2024-12-26T04:32:58.0Z,2,REGULAR,substitution,in,[],203078,,,1610612756,56,54,2024-12-26T04:33:00Z,3030000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M10.00S,2024-12-26T04:32:57.4Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,56,54,2024-12-26T04:33:21Z,3040000,False,,,0,,MISS J. Nurkić Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
307,PT01M07.00S,2024-12-26T04:33:00.4Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,56,54,2024-12-26T04:33:21Z,3050000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,306.0,3.0,3.0,0.0,,,,,,
308,PT00M50.30S,2024-12-26T04:33:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.492115637319317,46.32352941176471,1610612743,56,54,2024-12-26T04:33:40Z,3060000,False,18.0,27.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 201142]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,3.29,Missed,,,,,,,,,,,,,Durant,201142.0
309,PT00M50.30S,2024-12-26T04:33:36.1Z,2,REGULAR,block,,[],201142,,,1610612743,56,54,2024-12-26T04:33:37Z,3070000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT00M49.90S,2024-12-26T04:33:36.5Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,56,54,2024-12-26T04:33:40Z,3080000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,308.0,2.0,1.0,1.0,,,,,,
311,PT00M49.80S,2024-12-26T04:33:39.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,7.966491458607096,45.34313725490196,1610612743,56,56,2024-12-26T04:35:22Z,3090000,False,23.0,22.0,1,left,A. Gordon putback DUNK (5 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,3.23,Made,5.0,,,,,,,,,,,,,
312,PT00M38.10S,2024-12-26T04:33:50.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.26215505913272,59.068627450980394,1610612756,58,56,2024-12-26T04:33:56Z,3100000,False,45.0,105.0,1,right,K. Durant 11' pullup Jump Shot (14 PTS) (T. Jones 3 AST),"[201142, 1626145]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.42,Made,14.0,T. Jones,1626145.0,3.0,,,,,,,,,,
314,PT00M31.40S,2024-12-26T04:34:04.8Z,2,REGULAR,3pt,Jump Shot,[],203999,31.09395532194481,21.323529411764707,1610612743,58,56,2024-12-26T04:35:44Z,3120000,False,143.0,240.0,1,left,MISS N. Jokić 27' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,27.94,Missed,,,,,,,,,,,,,,
315,PT00M27.10S,2024-12-26T04:34:09.1Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612756,58,56,2024-12-26T04:34:11Z,3130000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,,
316,PT00M05.20S,2024-12-26T04:34:30.9Z,2,REGULAR,2pt,Jump Shot,[],201142,88.51839684625493,17.892156862745097,1610612756,58,56,2024-12-26T04:36:38Z,3140000,False,-161.0,55.0,1,right,MISS K. Durant 16' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,16.98,Missed,,,,,,,,,,,,,,
317,PT00M02.40S,2024-12-26T04:34:33.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,56,2024-12-26T04:34:35Z,3150000,False,,,0,,N. Jokić REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left,,,,,,,,,,,316.0,8.0,4.0,4.0,,,,,,
318,PT00M00.30S,2024-12-26T04:34:35.8Z,2,REGULAR,3pt,Jump Shot,[],203999,46.86268068331143,9.803921568627452,1610612743,58,56,2024-12-26T04:36:50Z,3160000,False,201.0,388.0,1,left,MISS N. Jokić 43' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,43.7,Missed,,,,,,,,,,,,,,
319,PT00M00.30S,2024-12-26T04:34:35.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,58,56,2024-12-26T04:34:45Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,318.0,,,,,,,,,
320,PT00M00.00S,2024-12-26T04:34:41.6Z,2,REGULAR,period,end,[],0,,,1610612743,58,56,2024-12-26T04:34:41Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-12-26T04:50:55.5Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612743,58,56,2024-12-26T04:51:12Z,3190000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-12-26T04:50:55.5Z,3,REGULAR,substitution,in,['startperiod'],1631128,,,1610612743,58,56,2024-12-26T04:51:12Z,3200000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-12-26T04:51:12.6Z,3,REGULAR,period,start,[],0,,,1610612743,58,56,2024-12-26T04:51:12Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M44.00S,2024-12-26T04:51:27.9Z,3,REGULAR,3pt,Jump Shot,[],203999,74.19513797634691,12.009803921568627,1610612743,58,56,2024-12-26T04:51:34Z,3220000,False,-190.0,190.0,1,right,MISS N. Jokić 26' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,26.88,Missed,,,,,,,,,,,,,,
327,PT11M39.00S,2024-12-26T04:51:32.9Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,58,56,2024-12-26T04:51:34Z,3230000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,326.0,2.0,1.0,1.0,,,,,,
328,PT11M39.00S,2024-12-26T04:51:32.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631128,94.40999984741211,50.0,1610612743,58,58,2024-12-26T04:51:32Z,3240000,False,0.0,0.0,1,right,C. Braun tip DUNK (5 PTS),[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,5.0,,,,,,,,,,,,,
329,PT11M27.00S,2024-12-26T04:51:46.0Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612756,58,58,2024-12-26T04:52:07Z,3250000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Durant 2 FT),"[203932, 201142]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,2.0,0.0,Durant,201142.0,,
331,PT11M27.00S,2024-12-26T04:52:13.1Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,59,58,2024-12-26T04:52:13Z,3270000,False,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
332,PT11M27.00S,2024-12-26T04:52:37.0Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,60,58,2024-12-26T04:52:37Z,3280000,False,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
333,PT11M03.00S,2024-12-26T04:53:02.2Z,3,REGULAR,3pt,Jump Shot,[],203999,71.30420499342969,73.2843137254902,1610612743,60,61,2024-12-26T04:53:07Z,3290000,False,116.0,217.0,1,right,N. Jokić 24' 3PT  (20 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,24.64,Made,20.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
335,PT10M53.00S,2024-12-26T04:53:11.7Z,3,REGULAR,2pt,Jump Shot,[],1626145,6.1268068331143235,74.26470588235294,1610612756,62,61,2024-12-26T04:53:16Z,3310000,False,-121.0,5.0,1,left,T. Jones 12' driving floating Jump Shot (9 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,12.14,Made,9.0,,,,,,,,,,,,,
336,PT10M40.00S,2024-12-26T04:53:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,88.38699080157687,3.6764705882352944,1610612743,62,64,2024-12-26T04:53:31Z,3320000,False,-232.0,57.0,1,right,M. Porter Jr. 3PT  (14 PTS) (J. Murray 4 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,23.84,Made,14.0,J. Murray,1627750.0,4.0,,,,,,,,,,
338,PT10M24.00S,2024-12-26T04:53:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.478975032851512,36.76470588235294,1610612756,64,64,2024-12-26T04:53:44Z,3340000,False,66.0,121.0,1,left,K. Durant 13' pullup Jump Shot (18 PTS) (T. Jones 4 AST),"[201142, 1626145]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.81,Made,18.0,T. Jones,1626145.0,4.0,,,,,,,,,,
340,PT10M03.00S,2024-12-26T04:54:01.3Z,3,REGULAR,3pt,Jump Shot,[],1631128,70.90998685939553,21.568627450980394,1610612743,64,64,2024-12-26T04:54:10Z,3360000,False,-142.0,221.0,1,right,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,26.27,Missed,,,,,,,,,,,,,,
341,PT09M57.00S,2024-12-26T04:54:08.2Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,64,64,2024-12-26T04:54:08Z,3370000,False,,,0,,R. Dunn REBOUND (Off:2 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,340.0,3.0,1.0,2.0,,,,,,
342,PT09M53.00S,2024-12-26T04:54:11.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,25.443495400788436,13.23529411764706,1610612756,67,64,2024-12-26T04:54:17Z,3380000,False,184.0,187.0,1,left,T. Jones 26' 3PT  (12 PTS) (J. Nurkić 1 AST),"[1626145, 203994]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,26.2,Made,12.0,J. Nurkić,203994.0,1.0,,,,,,,,,,
344,PT09M36.00S,2024-12-26T04:54:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.27792378449409,42.40196078431372,1610612743,67,64,2024-12-26T04:54:36Z,3400000,False,-38.0,29.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.81,Missed,,,,,,,,,,,,,,
345,PT09M34.00S,2024-12-26T04:54:31.4Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,67,64,2024-12-26T04:54:36Z,3410000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,344.0,4.0,2.0,2.0,,,,,,
346,PT09M34.00S,2024-12-26T04:54:34.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629008,94.40999984741211,50.0,1610612743,67,66,2024-12-26T04:54:34Z,3420000,False,0.0,0.0,1,right,M. Porter Jr. tip DUNK (16 PTS),[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,16.0,,,,,,,,,,,,,
347,PT09M20.00S,2024-12-26T04:54:57.1Z,3,REGULAR,3pt,Jump Shot,[],1642346,11.908672798948752,2.941176470588235,1610612756,67,66,2024-12-26T04:55:02Z,3430000,False,235.0,59.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,,24.27,Missed,,,,,,,,,,,,,,
