actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
260,PT05M50.00S,2025-01-26T02:51:54.3Z,2,REGULAR,3pt,Jump Shot,[],201142,69.20170827858082,23.774509803921568,1610612756,50,36,2025-01-26T02:51:59Z,2520000,False,-131.0,237.0,1,right,K. Durant 27' 3PT  (10 PTS) (B. Beal 2 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,27.08,Made,10.0,,,,,B. Beal,203078.0,2.0,,,,
264,PT05M35.00S,2025-01-26T02:52:22.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,50,36,2025-01-26T02:52:28Z,2560000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M35.00S,2025-01-26T02:52:22.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612764,50,36,2025-01-26T02:52:28Z,2570000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M35.00S,2025-01-26T02:52:22.6Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,50,36,2025-01-26T02:52:28Z,2580000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M35.00S,2025-01-26T02:52:22.6Z,2,REGULAR,substitution,out,[],1626164,,,1610612764,50,36,2025-01-26T02:52:35Z,2590000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M27.00S,2025-01-26T02:52:36.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,29.517082785808146,79.65686274509804,1610612764,50,39,2025-01-26T02:52:40Z,2600000,False,-148.0,225.0,1,left,J. Poole 26' 3PT  (5 PTS) (A. Sarr 2 AST),"[1629673, 1642259]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,26.95,Made,5.0,,,,,A. Sarr,1642259.0,2.0,,,,
269,PT05M11.00S,2025-01-26T02:52:53.3Z,2,REGULAR,2pt,Jump Shot,[],201142,90.88370565045992,25.245098039215684,1610612756,50,39,2025-01-26T02:53:47Z,2610000,False,-124.0,33.0,1,right,MISS K. Durant 12' driving floating Shot,[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,12.82,Missed,,,,,,,,,,,,
270,PT05M11.00S,2025-01-26T02:52:53.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,50,39,2025-01-26T02:53:47Z,2620000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,269.0,,,,,,,,,,
272,PT05M01.00S,2025-01-26T02:53:09.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,28.203022339027594,16.666666666666664,1610612764,50,42,2025-01-26T03:47:47Z,2640000,False,167.0,213.0,1,left,J. Poole 27' 3PT step back (8 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,27.02,Made,8.0,,,,,,,,,,,
273,PT04M45.00S,2025-01-26T02:53:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.1819973718791,37.00980392156863,1610612756,50,42,2025-01-26T02:53:29Z,2650000,False,-65.0,96.0,1,right,MISS T. Jones 11' driving floating bank Shot,[1626145],1610612756.0,PHX,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,11.61,Missed,,,,,,,,,,,,
274,PT04M43.00S,2025-01-26T02:53:27.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,50,42,2025-01-26T02:53:29Z,2660000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,
275,PT04M41.00S,2025-01-26T02:53:29.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641731,6.652431011826544,47.794117647058826,1610612764,50,44,2025-01-26T02:55:02Z,2670000,False,11.0,10.0,1,left,B. Coulibaly running alley-oop DUNK (2 PTS) (J. Poole 2 AST),"[1641731, 1629673]",1610612764.0,WAS,running alley-oop,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,1.49,Made,2.0,,,,,J. Poole,1629673.0,2.0,,,,
278,PT04M19.00S,2025-01-26T02:54:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.95729303547962,49.50980392156863,1610612756,50,44,2025-01-26T02:54:12Z,2690000,False,-2.0,-5.0,1,right,MISS B. Beal reverse Layup - blocked,"[203078, 1641731]",1610612756.0,PHX,reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,0.57,Missed,,,,,,,,,Coulibaly,1641731.0,,
281,PT04M19.00S,2025-01-26T02:54:00.8Z,2,REGULAR,block,,[],1641731,,,1610612756,50,44,2025-01-26T02:54:12Z,2695000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT04M17.00S,2025-01-26T02:54:02.8Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,50,44,2025-01-26T02:54:12Z,2700000,False,,,0,,N. Richards REBOUND (Off:3 Def:7),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,278.0,10.0,7.0,3.0,,,,,,,
280,PT04M16.00S,2025-01-26T02:54:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.82588699080158,49.50980392156863,1610612756,52,44,2025-01-26T02:55:36Z,2710000,False,-2.0,-4.0,1,right,N. Richards putback Layup (5 PTS),[1630208],1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,0.46,Made,5.0,,,,,,,,,,,
282,PT04M04.00S,2025-01-26T02:54:15.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,32.14520367936925,34.31372549019608,1610612764,52,44,2025-01-26T02:54:22Z,2720000,False,78.0,250.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,26.17,Missed,,,,,,,,,,,,
283,PT04M04.00S,2025-01-26T02:54:15.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,52,44,2025-01-26T02:54:22Z,2730000,False,,,0,,N. Richards REBOUND (Off:3 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,282.0,11.0,8.0,3.0,,,,,,,
284,PT03M53.00S,2025-01-26T02:54:27.0Z,2,REGULAR,3pt,Jump Shot,[],1626145,71.56701708278581,13.480392156862745,1610612756,52,44,2025-01-26T02:55:03Z,2740000,False,-183.0,215.0,1,right,MISS T. Jones 28' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,28.19,Missed,,,,,,,,,,,,
285,PT03M46.00S,2025-01-26T02:54:34.0Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,52,44,2025-01-26T02:55:03Z,2750000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,284.0,2.0,1.0,1.0,,,,,,,
286,PT03M46.00S,2025-01-26T02:54:35.5Z,2,REGULAR,foul,personal,['3freethrow'],1630551,,,1610612756,52,44,2025-01-26T03:00:04Z,2760000,False,,,0,,J. Champagnie personal FOUL (1 PF) (Jones 3 FT),"[1630551, 1626145]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,101283.0,1.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,,
288,PT03M46.00S,2025-01-26T02:55:03.9Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1626145,,,1610612756,53,44,2025-01-26T02:55:03Z,2780000,False,,,0,,T. Jones Free Throw 1 of 3 (6 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
289,PT03M46.00S,2025-01-26T02:55:19.5Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1626145,,,1610612756,54,44,2025-01-26T02:55:19Z,2790000,False,,,0,,T. Jones Free Throw 2 of 3 (7 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
290,PT03M46.00S,2025-01-26T02:55:20.7Z,2,REGULAR,substitution,out,[],1630551,,,1610612756,54,44,2025-01-26T02:55:23Z,2800000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M46.00S,2025-01-26T02:55:20.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612756,54,44,2025-01-26T02:55:23Z,2810000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M46.00S,2025-01-26T02:55:37.3Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1626145,,,1610612756,55,44,2025-01-26T02:55:37Z,2820000,False,,,0,,T. Jones Free Throw 3 of 3 (8 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
293,PT03M33.00S,2025-01-26T02:55:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,10.33180026281209,36.76470588235294,1610612764,55,44,2025-01-26T02:55:57Z,2830000,False,66.0,45.0,1,left,MISS A. Sarr 7' driving finger roll Layup,[1642259],1610612764.0,WAS,driving finger roll,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.98,Missed,,,,,,,,,,,,
294,PT03M30.00S,2025-01-26T02:55:56.3Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,55,44,2025-01-26T02:55:57Z,2840000,False,,,0,,B. Beal REBOUND (Off:1 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,
295,PT03M21.00S,2025-01-26T02:56:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.07950065703022,54.41176470588235,1610612756,55,44,2025-01-26T02:56:52Z,2850000,False,22.0,116.0,1,right,MISS K. Durant 11' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.81,Missed,,,,,,,,,,,,
296,PT03M18.00S,2025-01-26T02:56:08.1Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,55,44,2025-01-26T02:56:52Z,2860000,False,,,0,,N. Richards REBOUND (Off:4 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,295.0,12.0,8.0,4.0,,,,,,,
297,PT03M15.00S,2025-01-26T02:56:11.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201142,66.96780551905388,38.72549019607843,1610612756,55,44,2025-01-26T02:56:18Z,2870000,False,-56.0,258.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,26.41,Missed,,,,,,,,,,,,
298,PT03M12.00S,2025-01-26T02:56:14.3Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,55,44,2025-01-26T02:57:10Z,2880000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,
299,PT03M07.00S,2025-01-26T02:56:19.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,5.863994743758213,45.83333333333333,1610612764,55,46,2025-01-26T02:57:18Z,2890000,False,21.0,3.0,1,left,B. Coulibaly running finger roll Layup (4 PTS),[1641731],1610612764.0,WAS,running finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,2.1,Made,4.0,,,,,,,,,,,
300,PT02M40.00S,2025-01-26T02:56:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.77463863337714,41.42156862745098,1610612756,55,46,2025-01-26T02:57:43Z,2900000,False,-43.0,6.0,1,right,MISS G. Allen driving reverse Layup,[1628960],1610612756.0,PHX,driving reverse,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.33,Missed,,,,,,,,,,,,
301,PT02M40.00S,2025-01-26T02:56:45.8Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,55,46,2025-01-26T02:57:43Z,2910000,False,,,0,,N. Richards REBOUND (Off:5 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,300.0,13.0,8.0,5.0,,,,,,,
302,PT02M38.00S,2025-01-26T02:56:52.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,92.46057818659659,49.754901960784316,1610612756,57,46,2025-01-26T02:57:05Z,2920000,False,-1.0,18.0,1,right,N. Richards tip DUNK (7 PTS),[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1.84,Made,7.0,,,,,,,,,,,
303,PT02M28.00S,2025-01-26T02:56:57.2Z,2,REGULAR,3pt,Jump Shot,[],1642267,6.521024967148489,1.2254901960784315,1610612764,57,46,2025-01-26T02:57:09Z,2930000,False,244.0,9.0,1,left,MISS B. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,24.41,Missed,,,,,,,,,,,,
304,PT02M28.00S,2025-01-26T02:56:57.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,57,46,2025-01-26T02:57:09Z,2940000,False,,,0,,N. Richards REBOUND (Off:5 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,303.0,14.0,9.0,5.0,,,,,,,
305,PT02M09.00S,2025-01-26T02:57:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,94.56307490144546,49.754901960784316,1610612756,59,46,2025-01-26T02:58:16Z,2950000,False,-1.0,-1.0,1,right,K. Durant driving finger roll Layup (12 PTS),[201142],1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,0.18,Made,12.0,,,,,,,,,,,
306,PT02M04.00S,2025-01-26T02:57:24.2Z,2,REGULAR,foul,personal,[],203078,,,1610612764,59,46,2025-01-26T02:57:37Z,2960000,False,,,0,,B. Beal personal FOUL (1 PF),"[203078, 1629673]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right,101284.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
308,PT02M04.00S,2025-01-26T02:57:37.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,59,46,2025-01-26T02:57:37Z,2980000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M04.00S,2025-01-26T02:59:56.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612764,59,46,2025-01-26T03:00:26Z,2990000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M04.00S,2025-01-26T02:59:56.0Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,59,46,2025-01-26T03:00:26Z,3000000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M04.00S,2025-01-26T02:59:56.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612764,59,46,2025-01-26T03:00:26Z,3010000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M04.00S,2025-01-26T02:59:56.0Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,59,46,2025-01-26T03:00:26Z,3020000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M58.00S,2025-01-26T03:00:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,5.601182654402102,46.81372549019608,1610612764,59,48,2025-01-26T03:00:49Z,3030000,False,16.0,0.0,1,left,B. Coulibaly driving Layup (6 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,1.59,Made,6.0,,,,,,,,,,,
314,PT01M40.00S,2025-01-26T03:00:49.0Z,2,REGULAR,3pt,Jump Shot,[],201142,67.62483574244416,69.36274509803921,1610612756,59,48,2025-01-26T03:01:05Z,3040000,False,97.0,252.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,26.98,Missed,,,,,,,,,,,,
315,PT01M37.00S,2025-01-26T03:00:52.0Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612756,59,48,2025-01-26T03:00:53Z,3050000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,314.0,2.0,1.0,1.0,,,,,,,
316,PT01M33.00S,2025-01-26T03:00:58.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612756,59,48,2025-01-26T03:01:05Z,3060000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Booker 2 FT),"[1642259, 1626164]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,101283.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
318,PT01M33.00S,2025-01-26T03:01:18.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626164,,,1610612756,60,48,2025-01-26T03:01:18Z,3080000,False,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,
319,PT01M33.00S,2025-01-26T03:01:31.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626164,,,1610612756,61,48,2025-01-26T03:01:31Z,3090000,False,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,
320,PT01M19.00S,2025-01-26T03:01:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.33180026281209,42.15686274509804,1610612764,61,48,2025-01-26T03:01:50Z,3100000,False,39.0,45.0,1,left,MISS K. Kuzma driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.94,Missed,,,,,,,,,,,,
321,PT01M17.00S,2025-01-26T03:01:48.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,61,48,2025-01-26T03:01:50Z,3110000,False,,,0,,N. Richards REBOUND (Off:5 Def:10),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,320.0,15.0,10.0,5.0,,,,,,,
322,PT01M14.00S,2025-01-26T03:01:52.0Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,61,48,2025-01-26T03:01:55Z,3120000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1629673]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,2.0,,,,,,,,,,,,,Poole,1629673.0
323,PT01M14.00S,2025-01-26T03:01:52.0Z,2,REGULAR,steal,,[],1629673,,,1610612764,61,48,2025-01-26T03:03:52Z,3130000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
324,PT01M11.00S,2025-01-26T03:01:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,5.732588699080158,48.529411764705884,1610612764,61,48,2025-01-26T03:02:06Z,3140000,False,7.0,1.0,1,left,MISS K. Kuzma running Layup - blocked,"[1628398, 1626164]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,0.75,Missed,,,,,,,,,Booker,1626164.0,,
325,PT01M11.00S,2025-01-26T03:01:55.0Z,2,REGULAR,block,,[],1626164,,,1610612764,61,48,2025-01-26T03:02:01Z,3150000,False,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT01M11.00S,2025-01-26T03:01:55.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,61,48,2025-01-26T03:02:06Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,324.0,,,,,,,,,,
328,PT01M04.00S,2025-01-26T03:02:23.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,6.521024967148489,48.529411764705884,1610612764,61,50,2025-01-26T03:02:33Z,3180000,False,7.0,9.0,1,left,A. Sarr driving floating Jump Shot (2 PTS),[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,1.15,Made,2.0,,,,,,,,,,,
329,PT01M04.00S,2025-01-26T03:02:26.1Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612764,61,50,2025-01-26T03:02:42Z,3190000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Sarr 1 FT),"[1630208, 1642259]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
331,PT01M04.00S,2025-01-26T03:02:45.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1642259,,,1610612764,61,51,2025-01-26T03:02:45Z,3210000,False,,,0,,A. Sarr Free Throw 1 of 1 (3 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
332,PT00M45.60S,2025-01-26T03:03:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,94.30026281208936,48.03921568627451,1610612756,63,51,2025-01-26T03:03:39Z,3220000,False,-10.0,1.0,1,right,K. Durant driving finger roll Layup (14 PTS),[201142],1610612756.0,PHX,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,0.99,Made,14.0,,,,,,,,,,,
333,PT00M37.80S,2025-01-26T03:03:18.4Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,63,51,2025-01-26T03:03:23Z,3230000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 201142]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,2.0,,,,,,,,,,,,,Durant,201142.0
334,PT00M37.80S,2025-01-26T03:03:18.4Z,2,REGULAR,steal,,[],201142,,,1610612756,63,51,2025-01-26T03:03:20Z,3240000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
335,PT00M35.40S,2025-01-26T03:03:20.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,94.82588699080158,50.245098039215684,1610612756,65,51,2025-01-26T03:03:28Z,3250000,False,1.0,-4.0,1,right,B. Beal running DUNK (10 PTS),[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,0.41,Made,10.0,,,,,,,,,,,
336,PT00M22.70S,2025-01-26T03:03:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,8.229303547963205,46.568627450980394,1610612764,65,53,2025-01-26T03:04:01Z,3260000,False,17.0,25.0,1,left,A. Sarr turnaround Jump Shot (5 PTS) (J. Poole 3 AST),"[1642259, 1629673]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,3.03,Made,5.0,,,,,J. Poole,1629673.0,3.0,,,,
338,PT00M00.40S,2025-01-26T03:04:06.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,85.62746386333771,94.85294117647058,1610612756,68,53,2025-01-26T03:04:10Z,3280000,False,224.0,83.0,1,right,G. Allen 3PT  (8 PTS) (B. Beal 3 AST),"[1628960, 203078]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,23.9,Made,8.0,,,,,B. Beal,203078.0,3.0,,,,
341,PT00M00.00S,2025-01-26T03:04:43.7Z,2,REGULAR,period,end,[],0,,,1610612764,68,53,2025-01-26T03:04:43Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-01-26T03:15:58.1Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612764,68,53,2025-01-26T03:16:16Z,3320000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-01-26T03:15:58.1Z,3,REGULAR,substitution,in,['startperiod'],1626145,,,1610612764,68,53,2025-01-26T03:16:16Z,3330000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
