actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
90,PT04M46.00S,2025-02-09T02:25:08.8Z,1,REGULAR,substitution,out,[],1626145,,,1610612743,20,26,2025-02-09T02:25:26Z,900000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M46.00S,2025-02-09T02:25:08.8Z,1,REGULAR,substitution,out,[],203932,,,1610612743,20,26,2025-02-09T02:25:26Z,910000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2025-02-09T02:25:08.8Z,1,REGULAR,substitution,in,[],203486,,,1610612743,20,26,2025-02-09T02:25:26Z,920000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M46.00S,2025-02-09T02:25:08.8Z,1,REGULAR,substitution,in,[],1628420,,,1610612743,20,26,2025-02-09T02:25:26Z,930000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M46.00S,2025-02-09T02:25:08.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,20,26,2025-02-09T02:25:26Z,940000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M46.00S,2025-02-09T02:25:33.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631128,,,1610612743,20,27,2025-02-09T02:25:33Z,950000,False,,,0,,C. Braun Free Throw 2 of 2 (8 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2025-02-09T02:25:55.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,83.26215505913272,20.098039215686274,1610612756,20,27,2025-02-09T02:26:00Z,960000,False,-150.0,105.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,18.26,Missed,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2025-02-09T02:25:58.3Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612756,20,27,2025-02-09T02:26:00Z,970000,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,
98,PT04M21.00S,2025-02-09T02:25:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629626,88.25558475689881,40.44117647058824,1610612756,22,27,2025-02-09T02:26:03Z,980000,False,-48.0,58.0,1,right,B. Bol 7' putback Layup (2 PTS),[1629626],1610612756.0,PHX,putback,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,2.0,,,,,,,,,,,,,,,,,
99,PT04M05.00S,2025-02-09T02:26:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.514454664914586,41.911764705882355,1610612743,22,29,2025-02-09T02:27:15Z,990000,False,40.0,56.0,1,left,N. Jokić 6' driving Layup (5 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,5.0,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2025-02-09T02:26:27.1Z,1,REGULAR,3pt,Jump Shot,[],1628420,67.09921156373193,33.82352941176471,1610612756,22,29,2025-02-09T02:27:32Z,1000000,False,-81.0,257.0,1,right,MISS M. Morris 26' pullup 3PT,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
101,PT03M50.00S,2025-02-09T02:26:30.5Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,22,29,2025-02-09T02:26:30Z,1010000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,
102,PT03M41.00S,2025-02-09T02:26:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628420,89.83245729303549,55.392156862745104,1610612756,22,29,2025-02-09T02:28:21Z,1020000,False,27.0,43.0,1,right,MISS M. Morris driving finger roll Layup,[1628420],1610612756.0,PHX,driving finger roll,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
103,PT03M40.00S,2025-02-09T02:26:42.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,29,2025-02-09T02:28:21Z,1030000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,102.0,4.0,3.0,1.0,,,,,,,,,,
104,PT03M28.00S,2025-02-09T02:26:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.389618922470433,46.07843137254902,1610612743,22,31,2025-02-09T02:28:43Z,1040000,False,20.0,8.0,1,left,N. Jokić driving Layup (7 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.1,Made,7.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
106,PT03M21.00S,2025-02-09T02:27:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,22,31,2025-02-09T02:27:02Z,1060000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2025-02-09T02:29:10.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,22,31,2025-02-09T02:29:33Z,1070000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2025-02-09T02:29:10.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612756,22,31,2025-02-09T02:29:33Z,1080000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M16.00S,2025-02-09T02:29:59.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,87.99277266754271,71.32352941176471,1610612756,24,31,2025-02-09T02:30:44Z,1090000,False,107.0,60.0,1,right,D. Booker 12' pullup Jump Shot (6 PTS) (M. Morris 1 AST),"[1626164, 1628420]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,12.25,Made,6.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
110,PT03M04.00S,2025-02-09T02:30:13.6Z,1,REGULAR,foul,personal,[],203486,,,1610612743,24,31,2025-02-09T02:30:20Z,1100000,False,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 203999]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2714.0,,1.0,0.0,Jokić,203999.0,,,,
113,PT02M55.00S,2025-02-09T02:30:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,4.418528252299605,53.18627450980392,1610612743,24,33,2025-02-09T02:30:37Z,1120000,False,-16.0,-11.0,1,left,J. Murray driving Layup (13 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.93,Made,13.0,,,,,,,,,,,,,,,,,
114,PT02M30.00S,2025-02-09T02:30:58.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,88.51839684625493,69.85294117647058,1610612756,24,33,2025-02-09T02:31:04Z,1130000,False,99.0,55.0,1,right,MISS D. Booker 11' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,11.37,Missed,,,,,,,,,,,,,,,,,,
115,PT02M27.00S,2025-02-09T02:31:01.7Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,24,33,2025-02-09T02:31:04Z,1140000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Right,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,
116,PT02M21.00S,2025-02-09T02:31:10.8Z,1,REGULAR,foul,personal,[],1626164,,,1610612743,24,33,2025-02-09T02:31:14Z,1150000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1627750]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628171.0,,2.0,0.0,Murray,1627750.0,,,,
118,PT02M21.00S,2025-02-09T02:31:19.5Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,24,33,2025-02-09T02:31:24Z,1170000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M21.00S,2025-02-09T02:31:19.5Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,24,33,2025-02-09T02:31:24Z,1180000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M13.00S,2025-02-09T02:31:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.14257555847569,37.00980392156863,1610612743,24,35,2025-02-09T02:32:22Z,1190000,False,65.0,80.0,1,left,N. Jokić 10' floating Jump Shot (9 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,10.34,Made,9.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
122,PT01M59.00S,2025-02-09T02:31:52.6Z,1,REGULAR,3pt,Jump Shot,[],1627814,94.82588699080158,95.58823529411765,1610612756,27,35,2025-02-09T02:31:57Z,1210000,False,228.0,-4.0,1,right,D. Lee 3PT  (3 PTS) (D. Booker 2 AST),"[1627814, 1626164]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,22.79,Made,3.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
125,PT01M47.00S,2025-02-09T02:32:07.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,27,35,2025-02-09T02:32:10Z,1240000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M47.00S,2025-02-09T02:32:07.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,27,35,2025-02-09T02:32:10Z,1250000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2025-02-09T02:32:28.3Z,1,REGULAR,3pt,Jump Shot,[],1631124,5.075558475689881,97.30392156862744,1610612743,27,35,2025-02-09T02:33:28Z,1260000,False,-237.0,-5.0,1,left,MISS J. Strawther 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
128,PT01M42.00S,2025-02-09T02:32:30.3Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612756,27,35,2025-02-09T02:32:33Z,1270000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
129,PT01M26.00S,2025-02-09T02:32:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,85.3646517739816,39.21568627450981,1610612756,27,35,2025-02-09T02:33:57Z,1280000,False,-54.0,85.0,1,right,MISS D. Booker 10' driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,10.07,Missed,,,,,,,,,,,,,,,,,,
130,PT01M22.00S,2025-02-09T02:32:51.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,27,35,2025-02-09T02:32:52Z,1290000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,129.0,5.0,4.0,1.0,,,,,,,,,,
131,PT01M16.00S,2025-02-09T02:32:59.3Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,27,35,2025-02-09T02:33:05Z,1300000,False,,,0,,N. Jokić offensive FOUL (2 PF),"[203999, 1626164]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2714.0,,2.0,0.0,Booker,1626164.0,,,,
133,PT01M16.00S,2025-02-09T02:32:59.3Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,27,35,2025-02-09T02:32:59Z,1320000,False,,,0,,N. Jokić offensive foul TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2714.0,1.0,,,,,,,,
134,PT01M16.00S,2025-02-09T02:33:17.3Z,1,REGULAR,substitution,out,[],203999,,,1610612756,27,35,2025-02-09T02:33:24Z,1330000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2025-02-09T02:33:17.3Z,1,REGULAR,substitution,in,[],201599,,,1610612756,27,35,2025-02-09T02:33:24Z,1340000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M04.00S,2025-02-09T02:33:42.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627814,82.9993429697766,3.431372549019608,1610612756,27,35,2025-02-09T02:33:48Z,1350000,False,-233.0,107.0,1,right,MISS D. Lee 25' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
137,PT01M00.00S,2025-02-09T02:33:45.6Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612756,27,35,2025-02-09T02:33:45Z,1360000,False,,,0,,B. Bol REBOUND (Off:2 Def:0),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,136.0,2.0,0.0,2.0,,,,,,,,,,
138,PT01M00.00S,2025-02-09T02:33:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629626,91.5407358738502,52.20588235294118,1610612756,29,35,2025-02-09T02:33:50Z,1370000,False,11.0,27.0,1,right,B. Bol putback Layup (4 PTS),[1629626],1610612756.0,PHX,putback,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.92,Made,4.0,,,,,,,,,,,,,,,,,
140,PT00M45.70S,2025-02-09T02:34:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,14.273981603153747,36.51960784313725,1610612743,29,35,2025-02-09T02:35:04Z,1390000,False,67.0,82.0,1,left,MISS J. Pickett 10' driving floating Shot,[1629618],1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Right,10.59,Missed,,,,,,,,,,,,,,,,,,
141,PT00M42.80S,2025-02-09T02:34:25.0Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,29,35,2025-02-09T02:34:27Z,1400000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT00M27.80S,2025-02-09T02:34:40.1Z,1,REGULAR,3pt,Jump Shot,[],1627814,72.7496714848883,12.5,1610612756,32,35,2025-02-09T02:34:47Z,1410000,False,-188.0,204.0,1,right,D. Lee 27' 3PT  (6 PTS) (B. Bol 1 AST),"[1627814, 1629626]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,27.69,Made,6.0,B. Bol,1629626.0,1.0,,,,,,,,,,,,,,
144,PT00M03.60S,2025-02-09T02:35:15.3Z,1,REGULAR,2pt,Jump Shot,[],1631128,19.66162943495401,19.607843137254903,1610612743,32,35,2025-02-09T02:35:21Z,1430000,False,152.0,132.0,1,left,MISS C. Braun 20' pullup Shot,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,20.15,Missed,,,,,,,,,,,,,,,,,,
145,PT00M01.80S,2025-02-09T02:35:17.1Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,32,35,2025-02-09T02:35:21Z,1440000,False,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,144.0,1.0,0.0,1.0,,,,,,,,,,
146,PT00M01.80S,2025-02-09T02:35:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612743,32,37,2025-02-09T02:35:19Z,1450000,False,0.0,0.0,1,left,D. Jordan tip Layup (2 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2025-02-09T02:35:24.3Z,1,REGULAR,period,end,[],0,,,1610612756,32,37,2025-02-09T02:35:24Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,32,37,2025-02-09T02:37:45Z,1470000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612756,32,37,2025-02-09T02:37:45Z,1480000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,out,['startperiod'],1630192,,,1610612756,32,37,2025-02-09T02:37:45Z,1490000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,out,['startperiod'],1629618,,,1610612756,32,37,2025-02-09T02:37:45Z,1500000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,in,['startperiod'],1631102,,,1610612756,32,37,2025-02-09T02:37:45Z,1510000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,in,['startperiod'],203932,,,1610612756,32,37,2025-02-09T02:37:45Z,1520000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612756,32,37,2025-02-09T02:37:45Z,1530000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-02-09T02:37:29.1Z,2,REGULAR,substitution,in,['startperiod'],1641816,,,1610612756,32,37,2025-02-09T02:37:45Z,1540000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-02-09T02:38:01.6Z,2,REGULAR,period,start,[],0,,,1610612756,32,37,2025-02-09T02:38:01Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M48.00S,2025-02-09T02:38:15.1Z,2,REGULAR,turnover,out-of-bounds,[],1628420,,,1610612756,32,37,2025-02-09T02:38:23Z,1560000,False,,,0,,M. Morris step out-of-bounds TURNOVER (1 TO),[1628420],1610612756.0,PHX,step,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2714.0,1.0,,,,,,,,
158,PT11M34.00S,2025-02-09T02:38:41.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,22.026938239159,48.77450980392157,1610612743,32,37,2025-02-09T02:38:49Z,1570000,False,6.0,155.0,1,left,MISS J. Murray 15' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.47,Missed,,,,,,,,,,,,,,,,,,
159,PT11M32.00S,2025-02-09T02:38:43.5Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,32,37,2025-02-09T02:39:06Z,1580000,False,,,0,,D. Jordan REBOUND (Off:2 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,158.0,2.0,0.0,2.0,,,,,,,,,,
160,PT11M31.00S,2025-02-09T02:38:46.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201599,5.590000152587891,50.0,1610612743,32,37,2025-02-09T02:39:21Z,1590000,False,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
161,PT11M30.00S,2025-02-09T02:38:47.4Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,32,37,2025-02-09T02:39:21Z,1600000,False,,,0,,D. Jordan REBOUND (Off:3 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,160.0,3.0,0.0,3.0,,,,,,,,,,
162,PT11M27.00S,2025-02-09T02:38:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201599,6.783837056504599,45.83333333333333,1610612743,32,37,2025-02-09T02:38:55Z,1610000,False,21.0,11.0,1,left,MISS D. Jordan putback Layup - blocked,"[201599, 1629626]",1610612743.0,DEN,putback,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,Bol,1629626.0,,
163,PT11M27.00S,2025-02-09T02:38:47.8Z,2,REGULAR,block,,[],1629626,,,1610612743,32,37,2025-02-09T02:39:56Z,1620000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M27.00S,2025-02-09T02:38:47.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,32,37,2025-02-09T02:38:55Z,1630000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,
165,PT11M20.00S,2025-02-09T02:38:55.5Z,2,REGULAR,3pt,Jump Shot,[],1628420,93.24901445466492,95.58823529411765,1610612756,32,37,2025-02-09T02:39:00Z,1640000,False,228.0,11.0,1,right,MISS M. Morris 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
166,PT11M18.00S,2025-02-09T02:38:57.5Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,32,37,2025-02-09T02:39:00Z,1650000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
167,PT11M07.00S,2025-02-09T02:39:08.7Z,2,REGULAR,2pt,Jump Shot,[],1627750,8.623521681997373,71.56862745098039,1610612743,32,37,2025-02-09T02:39:12Z,1660000,False,-108.0,29.0,1,left,MISS J. Murray 11' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,11.15,Missed,,,,,,,,,,,,,,,,,,
168,PT11M05.00S,2025-02-09T02:39:10.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,32,37,2025-02-09T02:39:12Z,1670000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,167.0,3.0,3.0,0.0,,,,,,,,,,
169,PT11M00.00S,2025-02-09T02:39:14.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629626,92.9862023653088,50.98039215686274,1610612756,34,37,2025-02-09T02:39:27Z,1680000,False,5.0,13.0,1,right,B. Bol running DUNK (6 PTS) (M. Plumlee 1 AST),"[1629626, 203486]",1610612756.0,PHX,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.43,Made,6.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
171,PT10M41.00S,2025-02-09T02:39:33.4Z,2,REGULAR,3pt,Jump Shot,[],1631124,22.28975032851511,87.00980392156863,1610612743,34,37,2025-02-09T02:39:38Z,1700000,False,-185.0,157.0,1,left,MISS J. Strawther 24' step back 3PT,[1631124],1610612743.0,DEN,step back,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,24.26,Missed,,,,,,,,,,,,,,,,,,
172,PT10M38.00S,2025-02-09T02:39:36.4Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612756,34,37,2025-02-09T02:39:38Z,1710000,False,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,
