actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
175,PT10M16.00S,2025-04-12T02:40:46.3Z,2,REGULAR,substitution,in,[],1626168,,,1610612746,34,29,2025-04-12T02:40:50Z,1700000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M09.00S,2025-04-12T02:41:00.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,33.132802233902765,42.37898284313726,1610612746,34,29,2025-04-12T02:41:47Z,1710000,False,38.0,259.0,1,left,MISS B. Bogdanović 26' pullup 3PT,[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
177,PT10M06.00S,2025-04-12T02:41:03.5Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612746,34,29,2025-04-12T03:43:51Z,1720000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,176.0,,,,1.0,0.0,1.0,,,,,,,,,,,
178,PT10M04.00S,2025-04-12T02:41:05.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,23.603810775295663,15.686274509803921,1610612746,34,29,2025-04-12T02:42:54Z,1730000,False,172.0,169.0,1,left,MISS B. Bogdanović 24' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,24.11,Missed,,,,,,,,,,,,,,,,,,
179,PT10M02.00S,2025-04-12T02:41:07.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,34,29,2025-04-12T02:42:54Z,1740000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,178.0,,,,6.0,6.0,0.0,,,,,,,,,,,
180,PT09M41.00S,2025-04-12T02:41:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642269,80.946123521682,56.47212009803921,1610612758,34,29,2025-04-12T02:43:48Z,1750000,False,32.0,127.0,1,right,MISS D. Carter 13' driving floating Shot,[1642269],1610612758.0,SAC,driving floating,,,Carter,D. Carter,,,,,In The Paint (Non-RA),8-16 Center,13.07,Missed,,,,,,,,,,,,,,,,,,
181,PT09M38.00S,2025-04-12T02:41:31.8Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,34,29,2025-04-12T02:43:48Z,1760000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,180.0,,,,7.0,6.0,1.0,,,,,,,,,,,
182,PT09M36.00S,2025-04-12T02:41:33.0Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,34,29,2025-04-12T02:44:10Z,1770000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1627884]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,1.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,
183,PT09M36.00S,2025-04-12T02:41:33.0Z,2,REGULAR,steal,,[],1627884,,,1610612746,34,29,2025-04-12T02:41:34Z,1780000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
184,PT09M27.00S,2025-04-12T02:41:42.3Z,2,REGULAR,violation,kicked ball,[],1626168,,,1610612746,34,29,2025-04-12T02:41:52Z,1790000,False,,,0,,T. Lyles kicked ball VIOLATION,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
185,PT09M27.00S,2025-04-12T02:41:50.3Z,2,REGULAR,substitution,out,[],1642269,,,1610612746,34,29,2025-04-12T02:41:54Z,1800000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M27.00S,2025-04-12T02:41:50.3Z,2,REGULAR,substitution,in,[],1631165,,,1610612746,34,29,2025-04-12T02:41:54Z,1810000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M21.00S,2025-04-12T02:42:15.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202695,20.762155059132724,56.533394607843135,1610612746,34,29,2025-04-12T02:44:35Z,1820000,False,-33.0,143.0,1,left,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.64,Missed,,,,,,,,,,,,,,,,,,
188,PT09M19.00S,2025-04-12T02:42:17.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,34,29,2025-04-12T02:44:35Z,1830000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,187.0,,,,8.0,7.0,1.0,,,,,,,,,,,
189,PT09M02.00S,2025-04-12T02:42:32.3Z,2,REGULAR,3pt,Jump Shot,[],1631165,70.1975197109067,23.50643382352942,1610612758,37,29,2025-04-12T02:44:52Z,1840000,False,-132.0,228.0,1,right,K. Ellis 26' 3PT pullup (3 PTS),[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,26.34,Made,,,,,,,,3.0,,,,,,,,,,
190,PT08M35.00S,2025-04-12T02:43:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,9.329829172141928,40.908394607843135,1610612746,37,31,2025-04-12T02:45:09Z,1850000,False,45.0,35.0,1,left,K. Leonard driving Layup (13 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,,,,,13.0,,,,,,,,,,
191,PT08M21.00S,2025-04-12T02:43:16.2Z,2,REGULAR,3pt,Jump Shot,[],203897,74.03704007884363,88.2123161764706,1610612758,37,31,2025-04-12T02:45:24Z,1860000,False,191.0,192.0,1,right,MISS Z. LaVine 27' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
192,PT08M18.00S,2025-04-12T02:43:19.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,37,31,2025-04-12T02:45:24Z,1870000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,191.0,,,,2.0,1.0,1.0,,,,,,,,,,,
193,PT08M11.00S,2025-04-12T02:43:26.9Z,2,REGULAR,2pt,Jump Shot,[],202695,25.624178712220754,50.34466911764706,1610612746,37,31,2025-04-12T02:46:16Z,1880000,False,-2.0,188.0,1,left,MISS K. Leonard 18' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,18.84,Missed,,,,,,,,,,,,,,,,,,
194,PT08M08.00S,2025-04-12T02:43:29.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,37,31,2025-04-12T02:46:16Z,1890000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Center,,,193.0,,,,2.0,2.0,0.0,,,,,,,,,,,
196,PT07M53.00S,2025-04-12T02:43:56.9Z,2,REGULAR,substitution,out,[],1627732,,,1610612758,37,31,2025-04-12T02:44:08Z,1910000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M53.00S,2025-04-12T02:43:56.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612758,37,31,2025-04-12T02:44:08Z,1920000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M42.00S,2025-04-12T02:44:23.1Z,2,REGULAR,3pt,Jump Shot,[],1626168,75.24638633377135,87.25490196078431,1610612758,40,31,2025-04-12T02:46:53Z,1930000,False,186.0,180.0,1,right,T. Lyles 25' 3PT  (5 PTS) (Z. LaVine 2 AST),"[1626168, 203897]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,,,,5.0,,,,,,Z. LaVine,203897.0,2.0,,
200,PT07M23.00S,2025-04-12T02:44:43.7Z,2,REGULAR,3pt,Jump Shot,[],1627884,27.858081471747695,14.43780637254902,1610612746,40,31,2025-04-12T02:57:09Z,1950000,False,178.0,209.0,1,left,MISS D. Jones Jr. 27' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
201,PT07M21.00S,2025-04-12T02:44:45.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,40,31,2025-04-12T02:47:10Z,1960000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,200.0,,,,9.0,8.0,1.0,,,,,,,,,,,
202,PT07M10.00S,2025-04-12T02:44:55.6Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612758,40,31,2025-04-12T02:47:47Z,1970000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1626181]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.0,Powell,1626181.0,,,,,,,,,,,,,,
203,PT07M10.00S,2025-04-12T02:44:55.6Z,2,REGULAR,steal,,[],1626181,,,1610612746,40,31,2025-04-12T02:57:18Z,1980000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT06M59.00S,2025-04-12T02:45:06.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,16.688567674113003,46.93627450980392,1610612746,40,33,2025-04-12T02:48:00Z,1990000,False,15.0,104.0,1,left,B. Bogdanović 10' pullup Jump Shot (2 PTS),[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,10.55,Made,,,,,,,,2.0,,,,,,,,,,
205,PT06M40.00S,2025-04-12T02:45:27.9Z,2,REGULAR,3pt,Jump Shot,[],1631099,87.64783180026281,4.633884803921575,1610612758,40,33,2025-04-12T02:49:32Z,2000000,False,-227.0,64.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
206,PT06M36.00S,2025-04-12T02:45:31.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,40,33,2025-04-12T02:49:32Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,205.0,,,,,,,,,,,,,,,,,
218,PT06M36.00S,2025-04-12T02:46:25.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,33,2025-04-12T02:49:01Z,2025000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,out,[],1631099,,,1610612746,40,33,2025-04-12T02:48:31Z,2030000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,out,[],203992,,,1610612746,40,33,2025-04-12T02:48:31Z,2040000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,out,[],1627884,,,1610612746,40,33,2025-04-12T02:48:31Z,2050000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,in,[],201942,,,1610612746,40,33,2025-04-12T02:48:31Z,2060000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,40,33,2025-04-12T02:48:31Z,2070000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M36.00S,2025-04-12T02:47:16.1Z,2,REGULAR,substitution,in,[],201935,,,1610612746,40,33,2025-04-12T02:48:31Z,2080000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M19.00S,2025-04-12T02:48:53.3Z,2,REGULAR,2pt,Jump Shot,[],202695,19.053876478318003,26.93780637254902,1610612746,40,35,2025-04-12T02:49:51Z,2090000,False,115.0,127.0,1,left,K. Leonard 17' pullup Jump Shot (15 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,17.12,Made,,,,,,,,15.0,,,,,,,,,,
219,PT05M51.00S,2025-04-12T02:49:23.1Z,2,REGULAR,2pt,Jump Shot,[],203897,72.79894875164257,38.21231617647059,1610612758,40,35,2025-04-12T02:50:11Z,2100000,False,-59.0,203.0,1,right,MISS Z. LaVine 21' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,21.16,Missed,,,,,,,,,,,,,,,,,,
220,PT05M49.00S,2025-04-12T02:49:25.1Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,40,35,2025-04-12T02:50:11Z,2110000,False,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Center,,,219.0,,,,3.0,2.0,1.0,,,,,,,,,,,
221,PT05M49.00S,2025-04-12T02:49:28.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626168,92.11563731931669,53.28584558823529,1610612758,42,35,2025-04-12T02:50:25Z,2120000,False,16.0,22.0,1,right,T. Lyles tip DUNK (7 PTS),[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,7.0,,,,,,,,,,
222,PT05M35.00S,2025-04-12T02:49:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,18.922470433639944,56.22702205882353,1610612746,42,37,2025-04-12T02:50:36Z,2130000,False,-31.0,125.0,1,left,I. Zubac 12' floating Jump Shot (5 PTS) (J. Harden 5 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,12.92,Made,,,,,,,,5.0,,,,,,J. Harden,201935.0,5.0,,
224,PT05M12.00S,2025-04-12T02:50:02.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.93495400788436,52.69607843137255,1610612758,42,37,2025-04-12T02:51:00Z,2150000,False,13.0,23.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
225,PT05M11.00S,2025-04-12T02:50:03.1Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,42,37,2025-04-12T02:51:00Z,2160000,False,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,224.0,,,,4.0,2.0,2.0,,,,,,,,,,,
226,PT05M09.00S,2025-04-12T02:50:07.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,94.08672798948751,45.19761029411765,1610612758,44,37,2025-04-12T02:51:08Z,2170000,False,-24.0,3.0,1,right,T. Lyles tip Layup (9 PTS),[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,,9.0,,,,,,,,,,
227,PT04M52.00S,2025-04-12T02:50:26.0Z,2,REGULAR,foul,personal,[],203897,,,1610612746,44,37,2025-04-12T02:51:24Z,2180000,False,,,0,,Z. LaVine personal FOUL (2 PF),"[203897, 202695]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,2.0,0.0,Leonard,202695.0,,,,,
229,PT04M41.00S,2025-04-12T02:50:52.7Z,2,REGULAR,2pt,Jump Shot,[],202695,5.781865965834427,26.20251225490196,1610612746,44,39,2025-04-12T02:51:46Z,2200000,False,119.0,2.0,1,left,K. Leonard 11' fadeaway Jump Shot (17 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,11.9,Made,,,,,,,,17.0,,,,,,,,,,
230,PT04M26.00S,2025-04-12T02:51:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612758,44,39,2025-04-12T02:51:56Z,2210000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (LaVine 2 FT),"[1627739, 203897]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628480.0,1.0,0.0,LaVine,203897.0,,,,,
232,PT04M26.00S,2025-04-12T02:51:38.8Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,45,39,2025-04-12T02:51:38Z,2230000,False,,,0,,Z. LaVine Free Throw 1 of 2 (7 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
233,PT04M26.00S,2025-04-12T02:51:58.3Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,46,39,2025-04-12T02:51:58Z,2240000,False,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
234,PT04M10.00S,2025-04-12T02:52:19.0Z,2,REGULAR,2pt,Jump Shot,[],202695,20.630749014454665,39.43780637254902,1610612746,46,39,2025-04-12T02:52:41Z,2250000,False,53.0,141.0,1,left,MISS K. Leonard 15' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,15.09,Missed,,,,,,,,,,,,,,,,,,
235,PT04M08.00S,2025-04-12T02:52:21.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,46,39,2025-04-12T02:52:41Z,2260000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,234.0,,,,10.0,9.0,1.0,,,,,,,,,,,
236,PT03M55.00S,2025-04-12T02:52:34.1Z,2,REGULAR,turnover,out-of-bounds,[],1631165,,,1610612758,46,39,2025-04-12T02:53:02Z,2270000,False,,,0,,K. Ellis step out-of-bounds TURNOVER (1 TO),[1631165],1610612758.0,SAC,step,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,,1.0,,,,,,,2714.0,,,,,,,,,
237,PT03M55.00S,2025-04-12T02:52:47.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,46,39,2025-04-12T02:53:30Z,2280000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
238,PT03M43.00S,2025-04-12T02:53:22.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627826,14.586070959264134,47.10094975490197,1610612746,46,41,2025-04-12T02:53:52Z,2290000,False,14.0,85.0,1,left,I. Zubac 8' floating Jump Shot (7 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,,,,,,,,7.0,,,,,,J. Harden,201935.0,6.0,,
240,PT03M32.00S,2025-04-12T02:53:34.4Z,2,REGULAR,3pt,Jump Shot,[],203897,62.85520696452036,55.736825980392155,1610612758,46,41,2025-04-12T02:54:21Z,2310000,False,29.0,297.0,1,right,MISS Z. LaVine 29' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,29.81,Missed,,,,,,,,,,,,,,,,,,
241,PT03M30.00S,2025-04-12T02:53:36.4Z,2,REGULAR,rebound,offensive,[],1631165,,,1610612758,46,41,2025-04-12T02:54:21Z,2320000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,240.0,,,,1.0,0.0,1.0,,,,,,,,,,,
242,PT03M27.00S,2025-04-12T02:53:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,91.06438896189225,45.810355392156865,1610612758,46,41,2025-04-12T02:57:50Z,2330000,False,-21.0,31.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
243,PT03M26.00S,2025-04-12T02:53:40.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,46,41,2025-04-12T02:54:54Z,2340000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,242.0,,,,3.0,3.0,0.0,,,,,,,,,,,
244,PT03M21.00S,2025-04-12T02:53:44.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,8.804204993429693,54.59175857843137,1610612746,46,43,2025-04-12T02:55:17Z,2350000,False,-23.0,30.0,1,left,J. Harden running Layup (7 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,,,,7.0,,,,,,,,,,
246,PT02M58.00S,2025-04-12T02:54:07.8Z,2,REGULAR,3pt,Jump Shot,[],1627734,66.5735873850197,48.77450980392157,1610612758,49,43,2025-04-12T02:56:37Z,2360000,False,-6.0,262.0,1,right,D. Sabonis 26' 3PT  (10 PTS) (K. Ellis 1 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.18,Made,,,,,,,,10.0,,,,,,K. Ellis,1631165.0,1.0,,
248,PT02M41.00S,2025-04-12T02:54:25.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,8.804204993429693,41.64368872549019,1610612746,49,45,2025-04-12T02:56:48Z,2380000,False,42.0,30.0,1,left,I. Zubac driving Hook (9 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.16,Made,,,,,,,,9.0,,,,,,K. Leonard,202695.0,1.0,,
250,PT02M29.00S,2025-04-12T02:54:40.0Z,2,REGULAR,2pt,Jump Shot,[],201942,83.18002628120894,76.20251225490196,1610612758,49,45,2025-04-12T02:57:02Z,2400000,False,131.0,106.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,16.83,Missed,,,,,,,,,,,,,,,,,,
251,PT02M27.00S,2025-04-12T02:54:42.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,49,45,2025-04-12T02:57:02Z,2410000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,250.0,,,,1.0,1.0,0.0,,,,,,,,,,,
252,PT02M18.00S,2025-04-12T02:54:48.9Z,2,REGULAR,3pt,Jump Shot,[],201935,11.038107752956634,4.633884803921575,1610612746,49,45,2025-04-12T02:57:24Z,2420000,False,227.0,51.0,1,left,MISS J. Harden step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,23.25,Missed,,,,,,,,,,,,,,,,,,
253,PT02M16.00S,2025-04-12T02:54:50.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,49,45,2025-04-12T02:57:24Z,2430000,False,,,0,,T. Lyles REBOUND (Off:2 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,252.0,,,,5.0,3.0,2.0,,,,,,,,,,,
291,PT02M12.00S,2025-04-12T02:55:55.6Z,2,REGULAR,violation,kicked ball,[],202695,,,1610612758,49,45,2025-04-12T03:08:12Z,2460000,False,,,0,,K. Leonard kicked ball VIOLATION,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M12.00S,2025-04-12T02:57:11.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,49,45,2025-04-12T02:57:11Z,2500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT01M49.00S,2025-04-12T02:58:29.3Z,2,REGULAR,2pt,Jump Shot,[],201942,85.41392904073587,71.7486213235294,1610612758,49,45,2025-04-12T03:07:46Z,2510000,False,109.0,85.0,1,right,MISS D. DeRozan 13' driving floating Shot,[201942],1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.77,Missed,,,,,,,,,,,,,,,,,,
