actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
176,PT11M46.00S,2024-11-17T03:43:19.9Z,2,REGULAR,3pt,Jump Shot,[],1628368,64.07687253613666,58.57843137254902,1610612758,35,31,2024-11-17T03:43:24Z,1700000,False,43.0,285.0,1,right,MISS D. Fox 28' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,28.84,Missed,,,,,,,,,,,,,,,
177,PT11M43.00S,2024-11-17T03:43:22.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,35,31,2024-11-17T03:43:24Z,1710000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,176.0,,,,,,,,,2.0,1.0,1.0,,
178,PT11M38.00S,2024-11-17T03:43:28.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,32.670827858081466,36.76470588235294,1610612762,35,34,2024-11-17T03:51:01Z,1720000,False,66.0,255.0,1,left,L. Markkanen 26' 3PT running (10 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,26.31,Made,10.0,,C. Sexton,1629012.0,1.0,,,,,,,,,,
180,PT11M22.00S,2024-11-17T03:43:43.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,78.13731931668858,92.64705882352942,1610612758,38,34,2024-11-17T03:43:47Z,1740000,False,213.0,153.0,1,right,T. Lyles 26' 3PT  (5 PTS) (A. Len 1 AST),"[1626168, 203458]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,26.24,Made,5.0,,A. Len,203458.0,1.0,,,,,,,,,,
182,PT11M09.00S,2024-11-17T03:44:00.1Z,2,REGULAR,foul,personal,[],1628368,,,1610612762,38,34,2024-11-17T03:44:11Z,1760000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1628374]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1830.0,1.0,0.0,Markkanen,1628374.0,,,,,
184,PT10M53.00S,2024-11-17T03:44:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,10.726018396846255,36.76470588235294,1610612762,38,36,2024-11-17T03:44:46Z,1780000,False,66.0,48.0,1,left,J. Clarkson 8' driving finger roll Layup (4 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,8.19,Made,4.0,,,,,,,,,,,,,,
185,PT10M37.00S,2024-11-17T03:44:57.4Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,38,36,2024-11-17T03:45:07Z,1790000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Fox 2 FT),"[1629234, 1628368]",1610612762.0,UTA,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,2.0,0.0,Fox,1628368.0,,,,,
187,PT10M37.00S,2024-11-17T03:45:27.5Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,39,36,2024-11-17T03:45:27Z,1810000,False,,,0,,D. Fox Free Throw 1 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
188,PT10M37.00S,2024-11-17T03:45:42.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,40,36,2024-11-17T03:45:42Z,1820000,False,,,0,,D. Fox Free Throw 2 of 2 (20 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
189,PT10M25.00S,2024-11-17T03:45:59.1Z,2,REGULAR,2pt,Jump Shot,[],203903,14.4053876478318,10.294117647058822,1610612762,40,38,2024-11-17T03:52:18Z,1830000,False,199.0,83.0,1,left,J. Clarkson 21' pullup Jump Shot (6 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right,,,,21.51,Made,6.0,,,,,,,,,,,,,,
190,PT10M17.00S,2024-11-17T03:46:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.52496714848883,43.13725490196079,1610612758,40,38,2024-11-17T03:52:37Z,1840000,False,-34.0,102.0,1,right,MISS D. Fox 10' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,10.8,Missed,,,,,,,,,,,,,,,
191,PT10M15.00S,2024-11-17T03:46:09.3Z,2,REGULAR,rebound,offensive,[],203458,,,1610612758,40,38,2024-11-17T03:52:37Z,1850000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,190.0,,,,,,,,,1.0,0.0,1.0,,
192,PT10M13.00S,2024-11-17T03:46:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,92.85479632063075,48.28431372549019,1610612758,42,38,2024-11-17T03:53:00Z,1860000,False,-9.0,15.0,1,right,A. Len putback Layup (2 PTS),[203458],1610612758.0,SAC,putback,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,1.7,Made,2.0,,,,,,,,,,,,,,
193,PT09M54.00S,2024-11-17T03:46:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,29.6484888304862,75.98039215686273,1610612762,42,38,2024-11-17T03:46:31Z,1870000,False,-130.0,226.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,26.08,Missed,,,,,,,,,,,,,,,
194,PT09M51.00S,2024-11-17T03:46:30.0Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,42,38,2024-11-17T03:46:31Z,1880000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,193.0,,,,,,,,,2.0,2.0,0.0,,
195,PT09M44.00S,2024-11-17T03:46:40.3Z,2,REGULAR,foul,personal,[],1630548,,,1610612758,42,38,2024-11-17T03:47:01Z,1890000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1628368]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Fox,1628368.0,,,,,
197,PT09M34.00S,2024-11-17T03:47:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612758,42,38,2024-11-17T03:47:32Z,1910000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Fox 2 FT),"[1629012, 1628368]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627534.0,2.0,0.0,Fox,1628368.0,,,,,
199,PT09M34.00S,2024-11-17T03:47:52.4Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,43,38,2024-11-17T03:47:52Z,1930000,False,,,0,,D. Fox Free Throw 1 of 2 (21 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
200,PT09M34.00S,2024-11-17T03:48:11.3Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,44,38,2024-11-17T03:48:11Z,1940000,False,,,0,,D. Fox Free Throw 2 of 2 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
201,PT09M17.00S,2024-11-17T03:48:29.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.703679369250986,51.470588235294116,1610612762,44,40,2024-11-17T03:48:33Z,1950000,False,-7.0,20.0,1,left,D. Eubanks alley-oop DUNK (2 PTS) (J. Clarkson 2 AST),"[1629234, 203903]",1610612762.0,UTA,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,2.12,Made,2.0,,J. Clarkson,203903.0,2.0,,,,,,,,,,
203,PT09M06.00S,2024-11-17T03:48:40.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,67.7562417871222,66.91176470588235,1610612758,47,40,2024-11-17T03:48:45Z,1970000,False,85.0,251.0,1,right,T. Lyles 26' 3PT  (8 PTS) (D. Fox 3 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,26.45,Made,8.0,,D. Fox,1628368.0,3.0,,,,,,,,,,
205,PT08M48.00S,2024-11-17T03:48:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629012,29.6484888304862,26.96078431372549,1610612762,47,40,2024-11-17T03:54:07Z,1990000,False,115.0,226.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,25.38,Missed,,,,,,,,,,,,,,,
206,PT08M47.00S,2024-11-17T03:48:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,47,40,2024-11-17T03:49:10Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,205.0,,,,,,,,,,,,,
207,PT08M47.00S,2024-11-17T03:49:09.6Z,2,REGULAR,foul,personal,[],203926,,,1610612762,47,40,2024-11-17T03:49:23Z,2010000,False,,,0,,D. McDermott loose ball personal FOUL (3 PF),"[203926, 1630548]",1610612758.0,SAC,loose ball,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,3.0,0.0,Juzang,1630548.0,,,,,
209,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,out,[],1628368,,,1610612762,47,40,2024-11-17T03:49:38Z,2030000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,out,[],203926,,,1610612762,47,40,2024-11-17T03:49:38Z,2040000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,out,[],203903,,,1610612762,47,40,2024-11-17T03:49:38Z,2050000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,out,[],1629234,,,1610612762,47,40,2024-11-17T03:49:38Z,2060000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,in,[],1629162,,,1610612762,47,40,2024-11-17T03:49:38Z,2070000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,in,[],1631099,,,1610612762,47,40,2024-11-17T03:49:38Z,2080000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,in,[],1642268,,,1610612762,47,40,2024-11-17T03:49:38Z,2090000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M47.00S,2024-11-17T03:49:21.4Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,47,40,2024-11-17T03:49:38Z,2100000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M32.00S,2024-11-17T03:49:46.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,11.908672798948752,25.49019607843137,1610612762,47,42,2024-11-17T03:54:37Z,2110000,False,123.0,59.0,1,left,L. Markkanen 13' fadeaway Jump Shot (12 PTS),[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,13.61,Made,12.0,,,,,,,,,,,,,,
218,PT08M23.00S,2024-11-17T03:49:56.4Z,2,REGULAR,2pt,Layup,[],203458,91.14651773981603,67.40196078431373,1610612758,49,42,2024-11-17T03:54:54Z,2120000,False,87.0,31.0,1,right,A. Len 9' cutting finger roll Layup (4 PTS) (J. McLaughlin 2 AST),"[203458, 1629162]",1610612758.0,SAC,cutting finger roll,,,Len,A. Len,,,,,Mid-Range,8-16 Right,,,,9.23,Made,4.0,,J. McLaughlin,1629162.0,2.0,,,,,,,,,,
220,PT07M58.00S,2024-11-17T03:50:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,9.937582128777924,53.92156862745098,1610612762,49,42,2024-11-17T03:56:31Z,2140000,False,-20.0,41.0,1,left,MISS J. Juzang finger roll Layup,[1630548],1610612762.0,UTA,finger roll,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,4.54,Missed,,,,,,,,,,,,,,,
221,PT07M58.00S,2024-11-17T03:50:19.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,49,42,2024-11-17T03:56:05Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,220.0,,,,,,,,,,,,,
222,PT07M58.00S,2024-11-17T03:50:27.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,49,42,2024-11-17T03:50:59Z,2160000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,,,,,,,,,
223,PT07M58.00S,2024-11-17T03:50:31.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,49,42,2024-11-17T03:50:40Z,2170000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M58.00S,2024-11-17T03:50:31.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,49,42,2024-11-17T03:50:40Z,2180000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M48.00S,2024-11-17T03:50:52.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629162,73.14388961892247,83.82352941176471,1610612758,49,42,2024-11-17T03:51:02Z,2190000,False,169.0,200.0,1,right,MISS J. McLaughlin 26' 3PT,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
227,PT07M45.00S,2024-11-17T03:50:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,49,42,2024-11-17T03:51:02Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,226.0,,,,,,,,,,,,,
230,PT07M30.00S,2024-11-17T03:51:26.1Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612762,49,42,2024-11-17T03:51:33Z,2230000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Sexton 2 FT),"[203458, 1629012]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Sexton,1629012.0,,,,,
232,PT07M30.00S,2024-11-17T03:52:01.9Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,49,42,2024-11-17T03:52:01Z,2250000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
233,PT07M30.00S,2024-11-17T03:52:01.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,49,42,2024-11-17T03:52:01Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,
234,PT07M30.00S,2024-11-17T03:52:25.8Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,49,43,2024-11-17T03:52:25Z,2270000,False,,,0,,C. Sexton Free Throw 2 of 2 (7 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
235,PT07M06.00S,2024-11-17T03:52:50.5Z,2,REGULAR,3pt,Jump Shot,[],1631165,66.3107752956636,63.23529411764706,1610612758,49,43,2024-11-17T03:52:59Z,2280000,False,66.0,264.0,1,right,MISS K. Ellis 27' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,27.24,Missed,,,,,,,,,,,,,,,
236,PT07M03.00S,2024-11-17T03:52:53.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,49,43,2024-11-17T03:52:59Z,2290000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,235.0,,,,,,,,,,,,,
238,PT06M50.00S,2024-11-17T03:53:19.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,8.623521681997373,49.26470588235294,1610612762,49,45,2024-11-17T03:53:26Z,2310000,False,4.0,29.0,1,left,K. Filipowski driving DUNK (2 PTS),[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,2.88,Made,2.0,,,,,,,,,,,,,,
239,PT06M50.00S,2024-11-17T03:53:21.6Z,2,REGULAR,foul,personal,['1freethrow'],203458,,,1610612762,49,45,2024-11-17T03:53:34Z,2320000,False,,,0,,A. Len shooting personal FOUL (2 PF) (Filipowski 1 FT),"[203458, 1642271]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,2.0,0.0,Filipowski,1642271.0,,,,,
241,PT06M50.00S,2024-11-17T03:53:41.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,49,45,2024-11-17T03:54:37Z,2340000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,out,[],203458,,,1610612762,49,45,2024-11-17T03:56:30Z,2350000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,49,45,2024-11-17T03:56:30Z,2360000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,49,45,2024-11-17T03:56:30Z,2370000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,in,[],1642403,,,1610612762,49,45,2024-11-17T03:56:30Z,2380000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,49,45,2024-11-17T03:56:30Z,2390000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M50.00S,2024-11-17T03:55:57.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,49,45,2024-11-17T03:56:30Z,2400000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M50.00S,2024-11-17T03:56:39.3Z,2,REGULAR,freethrow,1 of 1,[],1642271,,,1610612762,49,45,2024-11-17T03:56:46Z,2410000,False,,,0,,MISS K. Filipowski Free Throw 1 of 1,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
249,PT06M48.00S,2024-11-17T03:56:41.3Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612758,49,45,2024-11-17T03:58:22Z,2420000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,248.0,,,,,,,,,2.0,2.0,0.0,,
250,PT06M29.00S,2024-11-17T03:56:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,67.36202365308804,61.274509803921575,1610612758,52,45,2024-11-17T03:57:04Z,2430000,False,56.0,254.0,1,right,K. Huerter 26' 3PT pullup (9 PTS),[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,26.05,Made,9.0,,,,,,,,,,,,,,
251,PT06M05.00S,2024-11-17T03:57:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,8.623521681997373,59.31372549019608,1610612762,52,45,2024-11-17T03:58:51Z,2440000,False,-47.0,29.0,1,left,MISS K. Filipowski driving floating bank Shot,[1642271],1610612762.0,UTA,driving floating bank,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Missed,,,,,,,,,,,,,,,
252,PT06M02.00S,2024-11-17T03:57:27.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,52,45,2024-11-17T03:57:34Z,2450000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,251.0,,,,,,,,,1.0,1.0,0.0,,
253,PT05M51.00S,2024-11-17T03:57:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,82.9993429697766,54.65686274509803,1610612758,54,45,2024-11-17T03:59:26Z,2460000,False,23.0,107.0,1,right,K. Murray 10' turnaround fadeaway Jump Shot (2 PTS),[1631099],1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,10.98,Made,2.0,,,,,,,,,,,,,,
254,PT05M29.00S,2024-11-17T03:57:59.0Z,2,REGULAR,3pt,Jump Shot,[],1642268,23.603810775295663,11.029411764705882,1610612762,54,48,2024-11-17T03:58:04Z,2470000,False,195.0,169.0,1,left,I. Collier 25' 3PT pullup (5 PTS),[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,25.82,Made,5.0,,,,,,,,,,,,,,
255,PT05M14.00S,2024-11-17T03:58:14.6Z,2,REGULAR,2pt,Jump Shot,[],1628989,76.82325886990802,64.2156862745098,1610612758,56,48,2024-11-17T04:00:10Z,2480000,False,71.0,165.0,1,right,K. Huerter 18' step back Jump Shot (11 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,18.0,Made,11.0,,K. Murray,1631099.0,1.0,,,,,,,,,,
257,PT04M51.00S,2024-11-17T03:58:42.5Z,2,REGULAR,turnover,out-of-bounds,[],1630548,,,1610612762,56,48,2024-11-17T04:00:38Z,2500000,False,,,0,,J. Juzang step out-of-bounds TURNOVER (1 TO),[1630548],1610612762.0,UTA,step,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,,1629178.0,,,,,,,,,
258,PT04M51.00S,2024-11-17T03:58:48.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612758,56,48,2024-11-17T03:59:10Z,2510000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M51.00S,2024-11-17T03:58:48.5Z,2,REGULAR,substitution,out,[],1631165,,,1610612758,56,48,2024-11-17T03:59:10Z,2520000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M51.00S,2024-11-17T03:58:48.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,56,48,2024-11-17T03:59:10Z,2530000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M51.00S,2024-11-17T03:58:48.5Z,2,REGULAR,substitution,in,[],1626168,,,1610612758,56,48,2024-11-17T03:59:10Z,2540000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M27.00S,2024-11-17T03:59:25.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,75.90341655716163,32.1078431372549,1610612758,58,48,2024-11-17T04:01:03Z,2550000,False,-89.0,174.0,1,right,D. Fox 19' fadeaway Jump Shot (24 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,19.57,Made,24.0,,,,,,,,,,,,,,
263,PT04M05.00S,2024-11-17T03:59:47.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,10.85742444152431,55.63725490196079,1610612762,58,48,2024-11-17T04:01:44Z,2560000,False,-28.0,50.0,1,left,MISS J. Collins driving Hook,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Missed,,,,,,,,,,,,,,,
