actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT06M24.00S,2024-11-14T03:20:24.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627734,,,1610612758,19,7,2024-11-14T03:20:24Z,790000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
81,PT06M08.00S,2024-11-14T03:20:41.9Z,1,REGULAR,3pt,Jump Shot,[],1642346,23.99802890932983,82.59803921568627,1610612756,19,10,2024-11-14T03:20:45Z,800000,False,-163.0,173.0,1,left,R. Dunn 3PT  (5 PTS) (D. Booker 1 AST),"[1642346, 1626164]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,23.78,Made,,,,,,,,5.0,,,D. Booker,1626164.0,1.0,,,,,
83,PT05M52.00S,2024-11-14T03:20:57.7Z,1,REGULAR,2pt,Jump Shot,[],201942,87.72996057818659,76.47058823529412,1610612758,19,10,2024-11-14T03:21:06Z,820000,False,132.0,63.0,1,right,MISS D. DeRozan 14' turnaround fadeaway Shot - blocked,"[201942, 1642346]",1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,14.65,Missed,,,,,,,,,Dunn,1642346.0,,,,,,,,
116,PT05M52.00S,2024-11-14T03:20:57.7Z,1,REGULAR,block,,[],1642346,,,1610612758,19,10,2024-11-14T03:26:03Z,825000,False,,,0,,R. Dunn BLOCK (2 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
84,PT05M50.00S,2024-11-14T03:20:59.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,19,10,2024-11-14T03:26:23Z,830000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
85,PT05M41.00S,2024-11-14T03:21:08.6Z,1,REGULAR,2pt,Jump Shot,[],1629006,6.1268068331143235,18.38235294117647,1610612756,19,12,2024-11-14T03:22:22Z,840000,False,158.0,5.0,1,left,J. Okogie 15' driving floating Jump Shot (2 PTS) (J. Nurkić 1 AST),"[1629006, 203994]",1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,15.82,Made,,,,,,,,2.0,,,J. Nurkić,203994.0,1.0,,,,,
87,PT05M26.00S,2024-11-14T03:21:23.7Z,1,REGULAR,3pt,Jump Shot,[],1627734,68.28186596583443,66.91176470588235,1610612758,22,12,2024-11-14T03:21:28Z,860000,False,85.0,246.0,1,right,D. Sabonis 25' 3PT  (5 PTS) (T. Lyles 1 AST),"[1627734, 1626168]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,,,,5.0,,,T. Lyles,1626168.0,1.0,,,,,
89,PT05M03.00S,2024-11-14T03:21:47.4Z,1,REGULAR,turnover,lost ball,[],203994,,,1610612756,22,12,2024-11-14T03:21:52Z,880000,False,,,0,,J. Nurkić lost ball TURNOVER (2 TO),"[203994, 201942]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,
90,PT05M03.00S,2024-11-14T03:21:47.4Z,1,REGULAR,steal,,[],201942,,,1610612758,22,12,2024-11-14T03:21:50Z,890000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M50.00S,2024-11-14T03:21:59.6Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,22,12,2024-11-14T03:22:03Z,900000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1629006]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2.0,Okogie,1629006.0,,,,,,,,,,,
92,PT04M50.00S,2024-11-14T03:21:59.6Z,1,REGULAR,steal,,[],1629006,,,1610612756,22,12,2024-11-14T03:22:01Z,910000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
93,PT04M44.00S,2024-11-14T03:22:05.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642346,14.4053876478318,95.09803921568627,1610612756,22,15,2024-11-14T03:22:14Z,920000,False,-225.0,83.0,1,left,R. Dunn 24' 3PT running (8 PTS) (D. Booker 2 AST),"[1642346, 1626164]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,24.03,Made,,,,,,,,8.0,,,D. Booker,1626164.0,2.0,,,,,
95,PT04M24.00S,2024-11-14T03:22:25.6Z,1,REGULAR,3pt,Jump Shot,[],1626168,80.76544021024968,92.64705882352942,1610612758,25,15,2024-11-14T03:22:30Z,940000,False,213.0,128.0,1,right,T. Lyles 24' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.88,Made,,,,,,,,3.0,,,D. Sabonis,1627734.0,4.0,,,,,
97,PT04M11.00S,2024-11-14T03:22:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612756,25,15,2024-11-14T03:22:54Z,960000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Jones 2 FT),"[1629162, 1626145]",1610612758.0,SAC,shooting,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jones,1626145.0
99,PT04M11.00S,2024-11-14T03:23:04.1Z,1,REGULAR,freethrow,1 of 2,[],1626145,,,1610612756,25,16,2024-11-14T03:23:04Z,980000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
100,PT04M11.00S,2024-11-14T03:23:04.8Z,1,REGULAR,substitution,out,[],203994,,,1610612756,25,16,2024-11-14T03:23:07Z,990000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M11.00S,2024-11-14T03:23:04.8Z,1,REGULAR,substitution,in,[],203486,,,1610612756,25,16,2024-11-14T03:23:07Z,1000000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M11.00S,2024-11-14T03:23:23.4Z,1,REGULAR,freethrow,2 of 2,[],1626145,,,1610612756,25,17,2024-11-14T03:23:23Z,1010000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
106,PT03M57.00S,2024-11-14T03:23:38.7Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,25,17,2024-11-14T03:23:43Z,1020000,False,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1626164]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,Booker,1626164.0,,,,,,,,,,,
107,PT03M57.00S,2024-11-14T03:23:38.7Z,1,REGULAR,steal,,[],1626164,,,1610612756,25,17,2024-11-14T03:23:40Z,1030000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
108,PT03M54.00S,2024-11-14T03:23:41.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,5.601182654402102,47.05882352941176,1610612756,25,19,2024-11-14T03:28:37Z,1040000,False,15.0,0.0,1,left,D. Booker running DUNK (2 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,2.0,,,,,,,,,,
109,PT03M39.00S,2024-11-14T03:23:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629162,74.06373193166885,14.705882352941178,1610612758,28,19,2024-11-14T03:24:01Z,1050000,False,-176.0,191.0,1,right,J. McLaughlin 26' 3PT  (3 PTS) (T. Lyles 2 AST),"[1629162, 1626168]",1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,,,,3.0,,,T. Lyles,1626168.0,2.0,,,,,
111,PT03M20.00S,2024-11-14T03:24:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629006,6.1268068331143235,3.1862745098039214,1610612756,28,22,2024-11-14T03:24:19Z,1070000,False,234.0,5.0,1,left,J. Okogie 3PT  (5 PTS) (T. Jones 2 AST),"[1629006, 1626145]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,,5.0,,,T. Jones,1626145.0,2.0,,,,,
113,PT03M18.00S,2024-11-14T03:24:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,28,22,2024-11-14T03:24:23Z,1090000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,out,[],1629162,,,1610612758,28,22,2024-11-14T03:27:19Z,1100000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,out,[],201942,,,1610612758,28,22,2024-11-14T03:27:19Z,1110000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,28,22,2024-11-14T03:27:19Z,1120000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,out,[],1626164,,,1610612758,28,22,2024-11-14T03:27:19Z,1130000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,out,[],1626145,,,1610612758,28,22,2024-11-14T03:27:19Z,1140000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,28,22,2024-11-14T03:27:19Z,1150000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,in,[],1631099,,,1610612758,28,22,2024-11-14T03:27:19Z,1160000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,28,22,2024-11-14T03:27:19Z,1170000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,in,[],1628420,,,1610612758,28,22,2024-11-14T03:27:19Z,1180000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M18.00S,2024-11-14T03:25:00.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612758,28,22,2024-11-14T03:27:19Z,1190000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M02.00S,2024-11-14T03:27:45.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,93.24901445466492,96.81372549019608,1610612758,31,22,2024-11-14T03:27:50Z,1200000,False,234.0,11.0,1,right,K. Murray 3PT  (10 PTS) (K. Huerter 2 AST),"[1631099, 1628989]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.44,Made,,,,,,,,10.0,,,K. Huerter,1628989.0,2.0,,,,,
129,PT02M46.00S,2024-11-14T03:28:01.4Z,1,REGULAR,3pt,Jump Shot,[],1628420,24.78646517739816,84.55882352941177,1610612756,31,22,2024-11-14T03:29:26Z,1220000,False,-173.0,180.0,1,left,MISS M. Morris 24' pullup 3PT,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
130,PT02M44.00S,2024-11-14T03:28:03.4Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,31,22,2024-11-14T03:29:26Z,1230000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,129.0,1.0,0.0,1.0,,,,,,,,,,,,,,
131,PT02M43.00S,2024-11-14T03:28:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,7.178055190538765,53.18627450980392,1610612756,31,24,2024-11-14T03:29:42Z,1240000,False,-16.0,15.0,1,left,J. Okogie putback Layup (7 PTS),[1629006],1610612756.0,PHX,putback,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,7.0,,,,,,,,,,
132,PT02M32.00S,2024-11-14T03:28:14.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,71.30420499342969,23.284313725490197,1610612758,31,24,2024-11-14T03:28:19Z,1250000,False,-134.0,217.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2024-11-14T03:28:16.9Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,31,24,2024-11-14T03:28:19Z,1260000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,132.0,2.0,1.0,1.0,,,,,,,,,,,,,,
134,PT02M15.00S,2024-11-14T03:28:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,8.09789750328515,54.166666666666664,1610612756,31,24,2024-11-14T03:30:19Z,1270000,False,-21.0,24.0,1,left,MISS J. Okogie driving Layup,[1629006],1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
135,PT02M13.00S,2024-11-14T03:28:36.0Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,31,24,2024-11-14T03:30:19Z,1280000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M04.00S,2024-11-14T03:28:44.4Z,1,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612758,31,24,2024-11-14T03:28:55Z,1290000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Fox 2 FT),"[1629006, 1628368]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Fox,1628368.0
138,PT02M04.00S,2024-11-14T03:29:11.5Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,32,24,2024-11-14T03:29:36Z,1310000,False,,,0,,D. Fox Free Throw 1 of 2 (7 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
139,PT02M04.00S,2024-11-14T03:29:13.5Z,1,REGULAR,substitution,out,[],1642346,,,1610612758,32,24,2024-11-14T03:29:17Z,1320000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M04.00S,2024-11-14T03:29:13.5Z,1,REGULAR,substitution,in,[],1626220,,,1610612758,32,24,2024-11-14T03:29:17Z,1330000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2024-11-14T03:29:11.5Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,32,24,2024-11-14T03:29:36Z,1340000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT02M02.00S,2024-11-14T03:29:13.5Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,32,24,2024-11-14T03:30:46Z,1350000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M44.00S,2024-11-14T03:29:52.4Z,1,REGULAR,turnover,bad pass,[],1627814,,,1610612756,32,24,2024-11-14T03:29:56Z,1360000,False,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1628368]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
144,PT01M44.00S,2024-11-14T03:29:52.4Z,1,REGULAR,steal,,[],1628368,,,1610612758,32,24,2024-11-14T03:29:54Z,1370000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
145,PT01M41.00S,2024-11-14T03:29:57.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628989,66.96780551905388,48.529411764705884,1610612758,32,24,2024-11-14T03:31:24Z,1380000,False,-7.0,258.0,1,right,MISS K. Huerter 25' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
146,PT01M38.00S,2024-11-14T03:30:00.1Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,32,24,2024-11-14T03:31:24Z,1390000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT01M36.00S,2024-11-14T03:30:04.6Z,1,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,32,24,2024-11-14T03:30:17Z,1400000,False,,,0,,K. Murray bad pass out-of-bounds TURNOVER (1 TO),[1631099],1610612758.0,SAC,bad pass,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,,,101283.0,,,,
149,PT01M19.00S,2024-11-14T03:30:29.4Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612756,32,24,2024-11-14T03:30:41Z,1420000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1631165, 203486]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Plumlee,203486.0
151,PT01M19.00S,2024-11-14T03:30:58.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612756,32,24,2024-11-14T03:30:58Z,1440000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT01M19.00S,2024-11-14T03:30:58.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,32,24,2024-11-14T03:30:58Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,
153,PT01M19.00S,2024-11-14T03:31:13.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612756,32,25,2024-11-14T03:31:13Z,1460000,False,,,0,,M. Plumlee Free Throw 2 of 2 (1 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
154,PT01M11.00S,2024-11-14T03:31:25.3Z,1,REGULAR,turnover,bad pass,[],1631165,,,1610612758,32,25,2024-11-14T03:32:14Z,1470000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1629006]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Okogie,1629006.0,,,,,,,,,,,
155,PT01M11.00S,2024-11-14T03:31:25.3Z,1,REGULAR,steal,,[],1629006,,,1610612756,32,25,2024-11-14T03:31:27Z,1480000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
156,PT01M09.00S,2024-11-14T03:31:28.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629006,7.046649145860711,48.529411764705884,1610612756,32,27,2024-11-14T03:32:18Z,1490000,False,7.0,14.0,1,left,J. Okogie running DUNK (9 PTS),[1629006],1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,9.0,,,,,,,,,,
157,PT00M46.40S,2024-11-14T03:31:51.0Z,1,REGULAR,3pt,Jump Shot,[],1626168,70.12155059132719,26.715686274509803,1610612758,32,27,2024-11-14T03:32:44Z,1500000,False,-116.0,228.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
158,PT00M44.40S,2024-11-14T03:31:53.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,32,27,2024-11-14T03:32:44Z,1510000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,
159,PT00M36.90S,2024-11-14T03:32:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.1268068331143235,44.85294117647059,1610612756,32,29,2024-11-14T03:32:09Z,1520000,False,26.0,5.0,1,left,M. Morris driving Layup (2 PTS),[1628420],1610612756.0,PHX,driving,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,2.0,,,,,,,,,,
161,PT00M33.20S,2024-11-14T03:32:07.9Z,1,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612758,32,29,2024-11-14T03:32:21Z,1540000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Fox 2 FT),"[1628420, 1628368]",1610612756.0,PHX,shooting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Fox,1628368.0
163,PT00M33.20S,2024-11-14T03:32:31.4Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,33,29,2024-11-14T03:32:52Z,1560000,False,,,0,,D. Fox Free Throw 1 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
164,PT00M33.20S,2024-11-14T03:32:31.4Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,33,29,2024-11-14T03:32:52Z,1570000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
165,PT00M31.10S,2024-11-14T03:32:33.5Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,33,29,2024-11-14T03:32:52Z,1580000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT00M19.60S,2024-11-14T03:33:02.8Z,1,REGULAR,3pt,Jump Shot,[],1627814,7.30946123521682,4.411764705882353,1610612756,33,29,2024-11-14T03:33:08Z,1590000,False,228.0,16.0,1,left,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
167,PT00M17.60S,2024-11-14T03:33:04.8Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,33,29,2024-11-14T03:33:53Z,1600000,False,,,0,,J. Okogie REBOUND (Off:2 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,166.0,3.0,1.0,2.0,,,,,,,,,,,,,,
168,PT00M07.10S,2024-11-14T03:33:18.1Z,1,REGULAR,foul,offensive,[],1626220,,,1610612756,33,29,2024-11-14T03:33:30Z,1610000,False,,,0,,R. O'Neale offensive FOUL (1 PF),"[1626220, 1631165]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Ellis,1631165.0
170,PT00M07.10S,2024-11-14T03:33:18.1Z,1,REGULAR,turnover,offensive foul,[],1626220,,,1610612756,33,29,2024-11-14T03:33:18Z,1630000,False,,,0,,R. O'Neale offensive foul TURNOVER (1 TO),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,,,,202035.0,,,,
