actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
175,PT10M47.00S,2024-10-25T02:43:25.1Z,2,REGULAR,foul,personal,['2freethrow'],204060,,,1610612758,34,29,2024-10-25T02:43:41Z,1750000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Murray 2 FT),"[204060, 1631099]",1610612750.0,MIN,shooting,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Center,203593.0,1.0,0.0,Murray,1631099.0,,,,,,,,,,,,,,,
177,PT10M47.00S,2024-10-25T02:43:49.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631099,,,1610612758,35,29,2024-10-25T02:43:49Z,1770000,False,,,0,,K. Murray Free Throw 1 of 2 (3 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
178,PT10M47.00S,2024-10-25T02:44:05.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631099,,,1610612758,36,29,2024-10-25T02:44:05Z,1780000,False,,,0,,K. Murray Free Throw 2 of 2 (4 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
179,PT10M25.00S,2024-10-25T02:44:31.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,18.873193166885677,44.85294117647059,1610612750,36,31,2024-10-25T02:44:43Z,1790000,False,26.0,125.0,1,left,J. Randle 12' floating Jump Shot (13 PTS),[203944],1610612750.0,MIN,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,13.0,,,,12.75,,,,,,,,
180,PT10M03.00S,2024-10-25T02:44:52.7Z,2,REGULAR,2pt,Jump Shot,[],1631099,75.24638633377135,40.44117647058824,1610612758,38,31,2024-10-25T02:44:59Z,1800000,False,-48.0,180.0,1,right,K. Murray 18' fadeaway Jump Shot (6 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,Made,,6.0,,,,18.64,,,,,,,,
181,PT09M50.00S,2024-10-25T02:45:06.3Z,2,REGULAR,2pt,Jump Shot,[],203944,20.844283837056505,37.254901960784316,1610612750,38,33,2024-10-25T02:45:32Z,1810000,False,64.0,143.0,1,left,J. Randle 15' driving floating Jump Shot (15 PTS) (J. Ingles 1 AST),"[203944, 204060]",1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,Made,,15.0,,,,15.69,J. Ingles,204060.0,1.0,,,,,
183,PT09M34.00S,2024-10-25T02:45:21.2Z,2,REGULAR,3pt,Jump Shot,[],1631099,67.7562417871222,37.00980392156863,1610612758,38,33,2024-10-25T02:45:31Z,1830000,False,-65.0,251.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.89,,,,,,,,
184,PT09M27.00S,2024-10-25T02:45:28.4Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,38,33,2024-10-25T02:45:28Z,1840000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,183.0,,,,,,,,,1.0,1.0,0.0,,
185,PT09M24.00S,2024-10-25T02:45:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,11.777266754270697,49.50980392156863,1610612750,38,35,2024-10-25T02:45:45Z,1850000,False,2.0,58.0,1,left,D. DiVincenzo running Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1628978, 1629638]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,,,,5.83,N. Alexander-Walker,1629638.0,1.0,,,,,
188,PT09M18.00S,2024-10-25T02:45:47.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,38,35,2024-10-25T02:54:35Z,1880000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M18.00S,2024-10-25T02:45:47.0Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,38,35,2024-10-25T02:54:35Z,1890000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M18.00S,2024-10-25T02:46:06.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,38,35,2024-10-25T02:54:35Z,1900000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M18.00S,2024-10-25T02:46:08.4Z,2,REGULAR,substitution,out,[],204060,,,1610612758,38,35,2024-10-25T02:54:35Z,1905000,False,,,0,,SUB out: J. Ingles,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M18.00S,2024-10-25T02:46:08.4Z,2,REGULAR,substitution,in,[],1630183,,,1610612758,38,35,2024-10-25T02:54:35Z,1907500,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M10.00S,2024-10-25T02:49:16.0Z,2,REGULAR,3pt,Jump Shot,[],1626168,89.83245729303549,5.147058823529411,1610612758,41,35,2024-10-25T02:49:25Z,1920000,False,-224.0,43.0,1,right,T. Lyles 3PT  (3 PTS) (D. DeRozan 1 AST),"[1626168, 201942]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,,Made,,3.0,,,,22.84,D. DeRozan,201942.0,1.0,,,,,
196,PT08M55.00S,2024-10-25T02:49:31.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,23.603810775295663,88.72549019607843,1610612750,41,35,2024-10-25T02:49:40Z,1940000,False,-194.0,169.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.72,,,,,,,,
197,PT08M50.00S,2024-10-25T02:49:36.0Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,41,35,2024-10-25T02:49:40Z,1950000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,196.0,,,,,,,,,2.0,0.0,2.0,,
198,PT08M47.00S,2024-10-25T02:49:41.0Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612750,41,35,2024-10-25T02:49:57Z,1960000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Randle 2 FT),"[1628989, 203944]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,204059.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
200,PT08M47.00S,2024-10-25T02:50:13.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,41,36,2024-10-25T02:50:13Z,1980000,False,,,0,,J. Randle Free Throw 1 of 2 (16 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
201,PT08M47.00S,2024-10-25T02:50:14.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,41,36,2024-10-25T02:50:21Z,1990000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M47.00S,2024-10-25T02:50:14.7Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,41,36,2024-10-25T02:50:21Z,2000000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M47.00S,2024-10-25T02:50:37.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,41,37,2024-10-25T02:50:37Z,2010000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
204,PT08M23.00S,2024-10-25T02:51:02.5Z,2,REGULAR,2pt,Jump Shot,[],1626168,90.75229960578186,22.54901960784314,1610612758,41,37,2024-10-25T02:56:10Z,2020000,False,-137.0,34.0,1,right,MISS T. Lyles 14' fadeaway Shot,[1626168],1610612758.0,SAC,fadeaway,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,14.15,,,,,,,,
205,PT08M20.00S,2024-10-25T02:51:05.5Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,41,37,2024-10-25T02:51:12Z,2030000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,204.0,,,,,,,,,2.0,2.0,0.0,,
206,PT08M13.00S,2024-10-25T02:51:13.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,14.931011826544022,3.9215686274509802,1610612750,41,37,2024-10-25T02:51:20Z,2040000,False,230.0,88.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.66,,,,,,,,
207,PT08M08.00S,2024-10-25T02:51:18.6Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,41,37,2024-10-25T02:51:20Z,2050000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,206.0,,,,,,,,,3.0,3.0,0.0,,
208,PT08M02.00S,2024-10-25T02:51:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.9862023653088,53.431372549019606,1610612758,43,37,2024-10-25T02:56:53Z,2060000,False,17.0,13.0,1,right,D. DeRozan driving reverse Layup (8 PTS) (M. Monk 1 AST),"[201942, 1628370]",1610612758.0,SAC,driving reverse,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,,,,2.18,M. Monk,1628370.0,1.0,,,,,
210,PT07M51.00S,2024-10-25T02:51:39.2Z,2,REGULAR,2pt,Jump Shot,[],1629675,11.383048620236531,26.96078431372549,1610612750,43,39,2024-10-25T02:58:16Z,2080000,False,115.0,55.0,1,left,N. Reid 12' driving floating bank Jump Shot (5 PTS) (N. Alexander-Walker 2 AST),"[1629675, 1629638]",1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,Made,,5.0,,,,12.74,N. Alexander-Walker,1629638.0,2.0,,,,,
212,PT07M51.00S,2024-10-25T02:51:46.6Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612750,43,39,2024-10-25T02:52:22Z,2100000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Reid 1 FT),"[1626168, 1629675]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
215,PT07M51.00S,2024-10-25T02:52:02.6Z,2,REGULAR,substitution,in,[],1627734,,,1610612750,43,39,2024-10-25T02:52:19Z,2130000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M51.00S,2024-10-25T02:52:02.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612750,43,39,2024-10-25T02:52:46Z,2135000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M51.00S,2024-10-25T02:52:02.6Z,2,REGULAR,substitution,out,[],203944,,,1610612750,43,39,2024-10-25T02:53:17Z,2137500,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M51.00S,2024-10-25T02:52:02.6Z,2,REGULAR,substitution,in,[],203497,,,1610612750,43,39,2024-10-25T02:53:17Z,2138750,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2024-10-25T02:52:23.3Z,2,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,43,40,2024-10-25T02:52:23Z,2140000,False,,,0,,N. Reid Free Throw 1 of 1 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
220,PT07M42.00S,2024-10-25T02:52:59.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612758,43,40,2024-10-25T02:53:13Z,2170000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203497, 201942]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right,1627529.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
222,PT07M42.00S,2024-10-25T02:53:14.8Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,44,40,2024-10-25T02:53:31Z,2190000,False,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
223,PT07M42.00S,2024-10-25T02:53:14.8Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,45,40,2024-10-25T02:53:31Z,2200000,False,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
226,PT07M27.00S,2024-10-25T02:53:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,17.95335085413929,45.34313725490196,1610612750,45,40,2024-10-25T03:00:58Z,2210000,False,23.0,116.0,1,left,MISS N. Reid 11' floating Shot,[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.86,,,,,,,,
227,PT07M26.00S,2024-10-25T02:53:26.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,45,40,2024-10-25T02:53:38Z,2220000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,226.0,,,,,,,,,3.0,3.0,0.0,,
228,PT07M26.00S,2024-10-25T02:53:37.6Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,45,40,2024-10-25T02:53:51Z,2230000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,3.0,,,,,,,,,,,
229,PT07M26.00S,2024-10-25T02:53:45.0Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,45,40,2024-10-25T02:53:56Z,2240000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M26.00S,2024-10-25T02:53:45.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,45,40,2024-10-25T02:53:56Z,2250000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M26.00S,2024-10-25T02:53:45.0Z,2,REGULAR,substitution,in,[],203944,,,1610612750,45,40,2024-10-25T02:53:56Z,2260000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2024-10-25T02:53:45.0Z,2,REGULAR,substitution,in,[],201144,,,1610612750,45,40,2024-10-25T02:53:56Z,2270000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M16.00S,2024-10-25T02:54:07.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,16.113666228646515,48.03921568627451,1610612750,45,40,2024-10-25T02:54:15Z,2280000,False,10.0,99.0,1,left,MISS M. Conley 9' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.95,,,,,,,,
234,PT07M13.00S,2024-10-25T02:54:10.7Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,45,40,2024-10-25T02:54:15Z,2290000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,233.0,,,,,,,,,2.0,1.0,1.0,,
235,PT07M08.00S,2024-10-25T02:54:15.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201942,76.5604467805519,62.99019607843137,1610612758,47,40,2024-10-25T03:01:58Z,2300000,False,65.0,168.0,1,right,D. DeRozan 17' running pullup Jump Shot (12 PTS),[201942],1610612758.0,SAC,running pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,12.0,,,,17.99,,,,,,,,
237,PT06M45.00S,2024-10-25T02:54:38.4Z,2,REGULAR,2pt,Jump Shot,[],203944,6.783837056504599,75.98039215686273,1610612750,47,40,2024-10-25T03:02:45Z,2310000,False,-130.0,11.0,1,left,MISS J. Randle 13' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,13.04,,,,,,,,
238,PT06M42.00S,2024-10-25T02:54:41.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,47,40,2024-10-25T02:54:44Z,2320000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,237.0,,,,,,,,,3.0,3.0,0.0,,
239,PT06M36.00S,2024-10-25T02:54:47.9Z,2,REGULAR,2pt,Jump Shot,[],201942,84.57621550591328,71.81372549019608,1610612758,47,40,2024-10-25T02:54:59Z,2330000,False,109.0,92.0,1,right,MISS D. DeRozan 14' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,14.3,,,,,,,,
240,PT06M35.00S,2024-10-25T02:54:51.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,47,40,2024-10-25T02:54:51Z,2340000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,239.0,,,,,,,,,4.0,3.0,1.0,,
241,PT06M35.00S,2024-10-25T02:54:55.0Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612758,47,40,2024-10-25T02:55:10Z,2350000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Sabonis 2 FT),"[201144, 1627734]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
243,PT06M35.00S,2024-10-25T02:55:26.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,48,40,2024-10-25T02:55:47Z,2370000,False,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
244,PT06M35.00S,2024-10-25T02:55:26.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,48,40,2024-10-25T02:55:47Z,2380000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
245,PT06M32.00S,2024-10-25T02:55:29.0Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,48,40,2024-10-25T02:55:47Z,2390000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,244.0,,,,,,,,,1.0,1.0,0.0,,
246,PT06M16.00S,2024-10-25T02:56:01.7Z,2,REGULAR,2pt,Jump Shot,[],203944,10.068988173455978,32.35294117647059,1610612750,48,42,2024-10-25T02:56:12Z,2400000,False,88.0,42.0,1,left,J. Randle 9' turnaround fadeaway Jump Shot (19 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,Made,,19.0,,,,9.77,,,,,,,,
247,PT06M00.00S,2024-10-25T02:56:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628989,67.36202365308804,37.745098039215684,1610612758,48,42,2024-10-25T03:04:25Z,2410000,False,-61.0,254.0,1,right,MISS K. Huerter 26' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.16,,,,,,,,
248,PT05M56.00S,2024-10-25T02:56:20.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,42,2024-10-25T02:56:24Z,2420000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,247.0,,,,,,,,,5.0,5.0,0.0,,
249,PT05M41.00S,2024-10-25T02:56:36.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,27.414586070959263,79.90196078431373,1610612750,48,45,2024-10-25T02:56:43Z,2430000,False,-150.0,205.0,1,left,A. Edwards 25' 3PT pullup (9 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,9.0,,,,25.39,,,,,,,,
251,PT05M26.00S,2024-10-25T02:56:50.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,28.431372549019606,1610612758,48,45,2024-10-25T02:56:56Z,2450000,False,-108.0,260.0,1,right,MISS K. Huerter 28' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.19,,,,,,,,
252,PT05M22.00S,2024-10-25T02:56:54.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,45,2024-10-25T02:56:56Z,2460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,251.0,,,,,,,,,6.0,6.0,0.0,,
253,PT05M16.00S,2024-10-25T02:57:03.9Z,2,REGULAR,foul,offensive,[],203944,,,1610612750,48,45,2024-10-25T03:07:18Z,2470000,False,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 1628370]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,1627529.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
255,PT05M16.00S,2024-10-25T02:57:03.9Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612750,48,45,2024-10-25T02:57:21Z,2490000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,1627529.0,,,,,,,,2.0,,,,,,,,,,,
258,PT05M16.00S,2024-10-25T02:57:18.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,48,45,2024-10-25T02:57:38Z,2520000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M16.00S,2024-10-25T02:57:18.4Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,48,45,2024-10-25T02:57:38Z,2530000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M16.00S,2024-10-25T02:57:18.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,48,45,2024-10-25T02:57:59Z,2535000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2024-10-25T02:57:18.4Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,48,45,2024-10-25T02:57:59Z,2537500,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M01.00S,2024-10-25T02:57:45.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,77.21747700394218,48.03921568627451,1610612758,48,45,2024-10-25T03:08:07Z,2540000,False,-10.0,162.0,1,right,MISS K. Murray 16' floating Shot,[1631099],1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,16.2,,,,,,,,
261,PT05M01.00S,2024-10-25T02:57:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,48,45,2024-10-25T02:57:50Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,260.0,,,,,,,,,,,,,
264,PT04M55.00S,2024-10-25T02:58:04.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,71.35348226018397,20.61121323529412,1610612758,48,45,2024-10-25T03:08:28Z,2560000,False,-147.0,217.0,1,right,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.19,,,,,,,,
265,PT04M47.00S,2024-10-25T02:58:12.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,48,45,2024-10-25T02:58:21Z,2570000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,264.0,,,,,,,,,2.0,2.0,0.0,,
