actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT06M26.00S,2025-02-22T03:51:42.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,6.176084099868589,4.143688725490193,1610612744,36,53,2025-02-22T03:58:32Z,2480000,False,229.0,6.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
261,PT06M22.00S,2025-02-22T03:51:46.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,36,53,2025-02-22T03:58:32Z,2490000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,
262,PT06M17.00S,2025-02-22T03:51:51.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628370,89.75032851511169,42.62408088235294,1610612758,38,53,2025-02-22T03:58:43Z,2500000,False,-37.0,44.0,1,right,M. Monk running Layup (6 PTS),[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,,,,,,,,,6.0,,,,,,,,,
263,PT05M58.00S,2025-02-22T03:52:11.1Z,2,REGULAR,2pt,Jump Shot,[],1642366,23.65308804204993,42.62408088235294,1610612744,38,53,2025-02-22T03:59:02Z,2510000,False,37.0,170.0,1,left,MISS Q. Post 17' Jump Shot,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Center,17.38,Missed,,,,,,,,,,,,,,,,,,
264,PT05M56.00S,2025-02-22T03:52:13.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,38,53,2025-02-22T03:59:02Z,2520000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,263.0,5.0,4.0,1.0,,,,,,,,,,,,,,
265,PT05M47.00S,2025-02-22T03:52:22.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631099,89.88173455978975,58.58992034313725,1610612758,38,53,2025-02-22T03:59:20Z,2530000,False,43.0,43.0,1,right,MISS K. Murray 6' bank Hook,[1631099],1610612758.0,SAC,bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,,,,,,,,,,
266,PT05M45.00S,2025-02-22T03:52:24.3Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,38,53,2025-02-22T03:59:20Z,2540000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,
267,PT05M39.00S,2025-02-22T03:52:29.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,11.038107752956634,42.16069240196079,1610612744,38,55,2025-02-22T03:59:35Z,2550000,False,39.0,51.0,1,left,S. Curry 6' running Layup (7 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,,,,,,,,,7.0,,,,,,,,,
268,PT05M26.00S,2025-02-22T03:52:42.2Z,2,REGULAR,2pt,Jump Shot,[],201942,93.77463863337714,75.49019607843137,1610612758,40,55,2025-02-22T04:00:07Z,2560000,False,127.0,6.0,1,right,D. DeRozan 12' turnaround Jump Shot (17 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,12.76,Made,,,,,,,,,17.0,,,,,,,,,
269,PT05M03.00S,2025-02-22T03:53:05.1Z,2,REGULAR,turnover,out-of-bounds,[],1642366,,,1610612744,40,55,2025-02-22T04:00:21Z,2570000,False,,,0,,Q. Post bad pass out-of-bounds TURNOVER (2 TO),[1642366],1610612744.0,GSW,bad pass,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,1627529.0,,,,,,,,,,
270,PT05M03.00S,2025-02-22T03:53:11.3Z,2,REGULAR,substitution,out,[],1642366,,,1610612758,40,55,2025-02-22T03:53:17Z,2580000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M03.00S,2025-02-22T03:53:11.3Z,2,REGULAR,substitution,in,[],1626172,,,1610612758,40,55,2025-02-22T03:53:17Z,2590000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M54.00S,2025-02-22T03:53:31.6Z,2,REGULAR,foul,personal,[],1627780,,,1610612758,40,55,2025-02-22T04:00:39Z,2600000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1627734]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627529.0,,,,,2.0,0.0,Sabonis,1627734.0,,
274,PT04M48.00S,2025-02-22T03:53:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,69.22634691195795,78.8985906862745,1610612758,40,55,2025-02-22T04:00:52Z,2620000,False,144.0,237.0,1,right,MISS D. Sabonis 27' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,27.74,Missed,,,,,,,,,,,,,,,,,,
275,PT04M44.00S,2025-02-22T03:53:53.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,40,55,2025-02-22T04:00:52Z,2630000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,274.0,,,,,,,,,,,,,,,,,
277,PT04M23.00S,2025-02-22T03:54:21.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,26.67542706964521,15.908394607843135,1610612744,40,58,2025-02-22T04:01:09Z,2650000,False,170.0,198.0,1,left,B. Hield 26' 3PT pullup (13 PTS) (M. Moody 2 AST),"[1627741, 1630541]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,,,13.0,M. Moody,1630541.0,2.0,,,,,,
279,PT04M09.00S,2025-02-22T03:54:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,83.96846254927726,43.359375,1610612758,40,58,2025-02-22T04:01:39Z,2670000,False,-33.0,98.0,1,right,MISS M. Monk 10' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.37,Missed,,,,,,,,,,,,,,,,,,
280,PT04M07.00S,2025-02-22T03:54:39.1Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,40,58,2025-02-22T04:01:39Z,2680000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,2.0,1.0,1.0,,,,,,,,,,,,,,
281,PT04M00.00S,2025-02-22T03:54:45.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,7.178055190538765,44.36274509803921,1610612744,40,60,2025-02-22T04:01:54Z,2690000,False,28.0,15.0,1,left,G. Payton II running Layup (4 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,4.0,S. Curry,201939.0,4.0,,,,,,
283,PT03M59.00S,2025-02-22T03:54:59.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,40,60,2025-02-22T03:54:59Z,2710000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M46.00S,2025-02-22T03:58:05.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.80157687253613,50.8578431372549,1610612758,42,60,2025-02-22T04:02:18Z,2720000,False,4.0,34.0,1,right,D. Sabonis driving Hook (5 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,5.0,M. Monk,1628370.0,1.0,,,,,,
286,PT03M30.00S,2025-02-22T03:58:21.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,8.492115637319317,44.11764705882353,1610612744,42,60,2025-02-22T04:02:56Z,2740000,False,29.0,27.0,1,left,MISS K. Looney cutting DUNK - blocked,"[1626172, 1628370]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0
342,PT03M30.00S,2025-02-22T03:58:21.6Z,2,REGULAR,block,,[],1628370,,,1610612744,42,60,2025-02-22T04:06:38Z,2750000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT03M28.00S,2025-02-22T03:58:23.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,42,60,2025-02-22T04:03:04Z,2760000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,286.0,6.0,5.0,1.0,,,,,,,,,,,,,,
289,PT03M23.00S,2025-02-22T03:58:29.4Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612758,42,60,2025-02-22T04:03:21Z,2770000,False,,,0,,G. Payton II shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1627780, 201942]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627529.0,,,,,3.0,0.0,DeRozan,201942.0,,
291,PT03M23.00S,2025-02-22T03:58:59.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612758,43,60,2025-02-22T04:04:23Z,2790000,False,,,0,,D. DeRozan Free Throw 1 of 2 (18 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
298,PT03M23.00S,2025-02-22T03:58:59.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612758,44,60,2025-02-22T04:04:23Z,2795000,False,,,0,,D. DeRozan Free Throw 2 of 2 (19 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
292,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,44,60,2025-02-22T04:04:23Z,2800000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,44,60,2025-02-22T04:04:23Z,2810000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,44,60,2025-02-22T04:04:23Z,2820000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,44,60,2025-02-22T04:04:23Z,2830000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,in,[],202710,,,1610612744,44,60,2025-02-22T04:04:23Z,2840000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M23.00S,2025-02-22T03:59:00.9Z,2,REGULAR,substitution,in,[],203110,,,1610612744,44,60,2025-02-22T04:04:23Z,2850000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M23.00S,2025-02-22T03:59:25.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,44,60,2025-02-22T04:04:23Z,2855000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M23.00S,2025-02-22T03:59:25.7Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,44,60,2025-02-22T04:04:23Z,2857500,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M10.00S,2025-02-22T03:59:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.935611038107751,55.36917892156863,1610612744,44,62,2025-02-22T04:03:58Z,2858750,False,-27.0,31.0,1,left,D. Green cutting Layup (4 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,4.14,Made,,,,,,,,,4.0,S. Curry,201939.0,5.0,,,,,,
303,PT02M58.00S,2025-02-22T03:59:49.4Z,2,REGULAR,3pt,Jump Shot,[],201942,71.82982917214193,15.931372549019606,1610612758,44,62,2025-02-22T04:04:50Z,2910000,False,-170.0,212.0,1,right,MISS D. DeRozan 27' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
304,PT02M55.00S,2025-02-22T03:59:52.4Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,44,62,2025-02-22T04:04:50Z,2920000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,303.0,4.0,2.0,2.0,,,,,,,,,,,,,,
305,PT02M52.00S,2025-02-22T03:59:55.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203897,72.19119579500656,89.2156862745098,1610612758,44,62,2025-02-22T04:05:10Z,2930000,False,196.0,209.0,1,right,MISS Z. LaVine 28' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,28.65,Missed,,,,,,,,,,,,,,,,,,
306,PT02M50.00S,2025-02-22T03:59:57.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,44,62,2025-02-22T04:05:10Z,2940000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,305.0,7.0,5.0,2.0,,,,,,,,,,,,,,
307,PT02M47.00S,2025-02-22T04:00:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.16688567674113,44.74954044117647,1610612758,46,62,2025-02-22T04:05:25Z,2950000,False,-26.0,12.0,1,right,D. Sabonis putback Layup (7 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,7.0,,,,,,,,,
308,PT02M32.00S,2025-02-22T04:00:14.8Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612744,46,62,2025-02-22T04:06:01Z,2960000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Butler III 2 FT),"[201942, 202710]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627529.0,,,,,1.0,0.0,Butler III,202710.0,,
310,PT02M32.00S,2025-02-22T04:00:38.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,46,63,2025-02-22T04:00:38Z,2980000,False,,,0,,J. Butler III Free Throw 1 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
311,PT02M32.00S,2025-02-22T04:00:56.1Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,46,64,2025-02-22T04:00:56Z,2990000,False,,,0,,J. Butler III Free Throw 2 of 2 (5 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
312,PT02M16.00S,2025-02-22T04:01:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.7568988173456,41.15349264705882,1610612758,48,64,2025-02-22T04:06:18Z,3000000,False,-44.0,91.0,1,right,D. DeRozan 10' pullup Jump Shot (21 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,,,,,,,,,21.0,,,,,,,,,
314,PT01M54.00S,2025-02-22T04:01:37.0Z,2,REGULAR,3pt,Jump Shot,[],201939,30.831143232588698,20.34313725490196,1610612744,48,64,2025-02-22T04:06:40Z,3020000,False,148.0,237.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.98,Missed,,,,,,,,,,,,,,,,,,
315,PT01M51.00S,2025-02-22T04:01:40.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,48,64,2025-02-22T04:06:56Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,314.0,,,,,,,,,,,,,,,,,
316,PT01M51.00S,2025-02-22T04:01:47.6Z,2,REGULAR,foul,personal,[],203897,,,1610612744,48,64,2025-02-22T04:07:05Z,3040000,False,,,0,,Z. LaVine loose ball personal FOUL (3 PF),"[203897, 1641764]",1610612758.0,SAC,loose ball,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627529.0,,,,,3.0,0.0,Podziemski,1641764.0,,
318,PT01M51.00S,2025-02-22T04:02:04.2Z,2,REGULAR,substitution,out,[],203897,,,1610612744,48,64,2025-02-22T04:02:10Z,3060000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M51.00S,2025-02-22T04:02:04.2Z,2,REGULAR,substitution,in,[],1631222,,,1610612744,48,64,2025-02-22T04:02:10Z,3070000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M51.00S,2025-02-22T04:02:04.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,48,64,2025-02-22T04:04:56Z,3075000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M51.00S,2025-02-22T04:02:04.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,48,64,2025-02-22T04:04:56Z,3077500,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M45.00S,2025-02-22T04:02:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,8.360709592641262,42.40196078431372,1610612744,48,66,2025-02-22T04:07:25Z,3080000,False,38.0,26.0,1,left,D. Green cutting Layup (6 PTS) (S. Curry 6 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,,,,,,,,6.0,S. Curry,201939.0,6.0,,,,,,
322,PT01M32.00S,2025-02-22T04:02:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,68.62064717477004,78.8985906862745,1610612758,48,66,2025-02-22T04:07:47Z,3100000,False,144.0,242.0,1,right,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,28.23,Missed,,,,,,,,,,,,,,,,,,
323,PT01M30.00S,2025-02-22T04:02:41.3Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,48,66,2025-02-22T04:07:47Z,3110000,False,,,0,,D. Green REBOUND (Off:2 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,322.0,4.0,2.0,2.0,,,,,,,,,,,,,,
324,PT01M08.00S,2025-02-22T04:03:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,11.300919842312751,58.325674019607845,1610612744,48,68,2025-02-22T04:08:03Z,3120000,False,-42.0,54.0,1,left,B. Podziemski 6' cutting Layup (13 PTS) (D. Green 7 AST),"[1641764, 203110]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,,,,,13.0,D. Green,203110.0,7.0,,,,,,
326,PT00M51.50S,2025-02-22T04:03:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,88.69908015768725,56.04319852941176,1610612758,50,68,2025-02-22T04:08:20Z,3140000,False,30.0,54.0,1,right,K. Murray 6' cutting Layup (5 PTS) (D. Sabonis 7 AST),"[1631099, 1627734]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,,,5.0,D. Sabonis,1627734.0,7.0,,,,,,
328,PT00M29.10S,2025-02-22T04:03:47.4Z,2,REGULAR,3pt,Jump Shot,[],1641764,24.78646517739816,12.745098039215685,1610612744,50,68,2025-02-22T04:08:38Z,3160000,False,186.0,180.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
329,PT00M27.00S,2025-02-22T04:03:49.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,50,68,2025-02-22T04:08:38Z,3170000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,328.0,8.0,6.0,2.0,,,,,,,,,,,,,,
330,PT00M09.20S,2025-02-22T04:04:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627741,,,1610612758,50,68,2025-02-22T04:04:39Z,3180000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (DeRozan 3 FT),"[1627741, 201942]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627529.0,,,,,2.0,0.0,DeRozan,201942.0,,
332,PT00M09.20S,2025-02-22T04:04:40.3Z,2,REGULAR,freethrow,1 of 3,[],201942,,,1610612758,51,68,2025-02-22T04:04:40Z,3200000,False,,,0,,D. DeRozan Free Throw 1 of 3 (22 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
335,PT00M09.20S,2025-02-22T04:05:03.5Z,2,REGULAR,freethrow,2 of 3,[],201942,,,1610612758,52,68,2025-02-22T04:05:03Z,3210000,False,,,0,,D. DeRozan Free Throw 2 of 3 (23 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
336,PT00M09.20S,2025-02-22T04:05:04.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,52,68,2025-02-22T04:05:18Z,3220000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M09.20S,2025-02-22T04:05:04.4Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,52,68,2025-02-22T04:05:18Z,3230000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M09.20S,2025-02-22T04:05:22.3Z,2,REGULAR,freethrow,3 of 3,[],201942,,,1610612758,53,68,2025-02-22T04:05:22Z,3240000,False,,,0,,D. DeRozan Free Throw 3 of 3 (24 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
339,PT00M00.50S,2025-02-22T04:05:36.2Z,2,REGULAR,3pt,Jump Shot,[],1641764,27.808804204993432,19.362745098039216,1610612744,53,68,2025-02-22T04:09:08Z,3250000,False,153.0,209.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2025-02-22T04:05:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,53,68,2025-02-22T04:09:08Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,339.0,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2025-02-22T04:05:42.8Z,2,REGULAR,period,end,[],0,,,1610612744,53,68,2025-02-22T04:05:42Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1631222,,,1610612744,53,68,2025-02-22T04:20:51Z,3280000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1631165,,,1610612744,53,68,2025-02-22T04:20:51Z,3290000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,53,68,2025-02-22T04:20:51Z,3300000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
