actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
259,PT07M38.00S,2024-12-20T03:52:49.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,40,44,2024-12-20T03:52:58Z,2540000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M38.00S,2024-12-20T03:53:08.9Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,40,45,2024-12-20T03:53:08Z,2550000,False,,,0,,A. Reaves Free Throw 2 of 2 (10 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
261,PT07M28.00S,2024-12-20T03:53:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.886333771353483,47.549019607843135,1610612758,42,45,2024-12-20T03:53:31Z,2560000,False,12.0,31.0,1,left,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,,,,,,,,,,,,,,,,,
262,PT07M13.00S,2024-12-20T03:53:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,86.02168199737189,52.20588235294118,1610612747,42,45,2024-12-20T03:55:38Z,2570000,False,11.0,79.0,1,right,MISS A. Reaves 7' pullup Shot - blocked,"[1630559, 1627734]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,7.97,Missed,,,,,,,,,,,,,Sabonis,1627734.0,,,,
263,PT07M13.00S,2024-12-20T03:53:39.4Z,2,REGULAR,block,,[],1627734,,,1610612747,42,45,2024-12-20T03:53:42Z,2580000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
264,PT07M10.00S,2024-12-20T03:53:42.4Z,2,REGULAR,rebound,defensive,[],1631165,,,1610612758,42,45,2024-12-20T03:53:51Z,2590000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,262.0,2.0,2.0,0.0
265,PT07M06.00S,2024-12-20T03:53:47.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201942,12.565703022339028,50.73529411764706,1610612758,42,45,2024-12-20T03:56:08Z,2600000,False,-4.0,66.0,1,left,MISS D. DeRozan 6' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
266,PT07M03.00S,2024-12-20T03:53:50.7Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,42,45,2024-12-20T03:53:58Z,2610000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,265.0,2.0,2.0,0.0
267,PT07M01.00S,2024-12-20T03:53:55.1Z,2,REGULAR,foul,personal,[],1628989,,,1610612747,42,45,2024-12-20T03:57:29Z,2620000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1630559]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,204058.0,2.0,0.0,Reaves,1630559.0,,,,,,
269,PT07M01.00S,2024-12-20T03:54:17.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,42,45,2024-12-20T03:54:17Z,2640000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT07M01.00S,2024-12-20T03:54:18.7Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,42,45,2024-12-20T03:57:11Z,2645000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M01.00S,2024-12-20T03:54:18.7Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,42,45,2024-12-20T03:57:11Z,2647500,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M53.00S,2024-12-20T03:58:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630559,81.42247043363994,95.34313725490196,1610612747,42,45,2024-12-20T03:58:12Z,2660000,False,227.0,122.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
274,PT06M49.00S,2024-12-20T03:58:07.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,42,45,2024-12-20T04:03:29Z,2670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,273.0,5.0,4.0,1.0
275,PT06M38.00S,2024-12-20T03:58:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.5722733245729295,46.32352941176471,1610612758,44,45,2024-12-20T03:58:25Z,2680000,False,18.0,19.0,1,left,D. Sabonis Layup (12 PTS) (K. Ellis 1 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.62,Made,12.0,K. Ellis,1631165.0,1.0,,,,,,,,,,,,,,
277,PT06M26.00S,2024-12-20T03:58:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,82.47371879106439,55.14705882352941,1610612747,44,45,2024-12-20T03:59:11Z,2700000,False,26.0,112.0,1,right,MISS D. Russell 11' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
278,PT06M24.00S,2024-12-20T03:58:33.3Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612747,44,45,2024-12-20T03:59:11Z,2710000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,277.0,3.0,2.0,1.0
279,PT06M21.00S,2024-12-20T03:58:35.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626156,94.43166885676742,48.77450980392157,1610612747,44,45,2024-12-20T03:59:24Z,2720000,False,-6.0,0.0,1,right,MISS D. Russell floating Shot,[1626156],1610612747.0,LAL,floating,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
280,PT06M17.00S,2024-12-20T03:58:39.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,44,45,2024-12-20T04:06:26Z,2730000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,279.0,6.0,5.0,1.0
283,PT06M11.00S,2024-12-20T03:58:45.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,28.597240473061763,24.264705882352942,1610612758,47,45,2024-12-20T03:58:53Z,2760000,False,129.0,216.0,1,left,M. Monk 25' 3PT  (5 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.17,Made,5.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
285,PT05M50.00S,2024-12-20T03:59:06.3Z,2,REGULAR,2pt,Jump Shot,[],203076,72.22404730617609,49.754901960784316,1610612747,47,45,2024-12-20T03:59:15Z,2780000,False,-1.0,209.0,1,right,MISS A. Davis 20' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,20.86,Missed,,,,,,,,,,,,,,,,,,
286,PT05M48.00S,2024-12-20T03:59:08.3Z,2,REGULAR,rebound,offensive,[],1631108,,,1610612747,47,45,2024-12-20T03:59:15Z,2790000,False,,,0,,M. Christie REBOUND (Off:2 Def:0),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,285.0,2.0,0.0,2.0
287,PT05M45.00S,2024-12-20T03:59:11.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,73.66951379763469,15.196078431372548,1610612747,47,48,2024-12-20T03:59:16Z,2800000,False,-174.0,195.0,1,right,D. Russell 26' 3PT  (7 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.13,Made,7.0,,,,,,,,,,,,,,,,,
288,PT05M33.00S,2024-12-20T03:59:23.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,34.510512483574246,55.14705882352941,1610612758,50,48,2024-12-20T03:59:33Z,2810000,False,-26.0,272.0,1,left,M. Monk 27' 3PT pullup (8 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,27.31,Made,8.0,,,,,,,,,,,,,,,,,
289,PT05M32.00S,2024-12-20T03:59:34.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,50,48,2024-12-20T03:59:34Z,2820000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612747,50,48,2024-12-20T05:19:27Z,2855000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612747,50,48,2024-12-20T05:19:27Z,2872500,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,out,[],1629629,,,1610612747,50,48,2024-12-20T05:20:30Z,2881250,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,50,48,2024-12-20T05:20:30Z,2885625,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,50,48,2024-12-20T05:20:30Z,2887812,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M32.00S,2024-12-20T04:00:24.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,50,48,2024-12-20T05:20:30Z,2888906,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M24.00S,2024-12-20T04:01:13.9Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612747,50,48,2024-12-20T04:01:22Z,2890000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Christie 2 FT),"[1628368, 1631108]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,2.0,0.0,Christie,1631108.0,,,,,,
298,PT05M24.00S,2024-12-20T04:01:36.6Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,50,49,2024-12-20T04:01:36Z,2910000,False,,,0,,M. Christie Free Throw 1 of 2 (6 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
299,PT05M24.00S,2024-12-20T04:01:36.6Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,50,49,2024-12-20T04:02:01Z,2920000,False,,,0,,MISS M. Christie Free Throw 2 of 2,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT05M21.00S,2024-12-20T04:01:39.6Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,50,49,2024-12-20T04:02:01Z,2930000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,299.0,1.0,1.0,0.0
301,PT05M10.00S,2024-12-20T04:02:06.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,15.456636005256241,41.42156862745098,1610612758,52,49,2024-12-20T04:03:53Z,2940000,False,43.0,93.0,1,left,M. Monk 10' driving floating Jump Shot (10 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.22,Made,10.0,,,,,,,,,,,,,,,,,
302,PT04M49.00S,2024-12-20T04:02:26.9Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,52,49,2024-12-20T04:04:57Z,2950000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 201942]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,
303,PT04M49.00S,2024-12-20T04:02:26.9Z,2,REGULAR,steal,,[],201942,,,1610612758,52,49,2024-12-20T04:06:43Z,2960000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
304,PT04M42.00S,2024-12-20T04:02:33.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,6.521024967148489,59.31372549019608,1610612758,54,49,2024-12-20T04:02:41Z,2970000,False,-47.0,9.0,1,left,M. Monk running alley-oop DUNK (12 PTS) (D. Sabonis 3 AST),"[1628370, 1627734]",1610612758.0,SAC,running alley-oop,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,12.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
306,PT04M21.00S,2024-12-20T04:02:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.3580814717477,36.27450980392157,1610612747,54,51,2024-12-20T04:06:27Z,2990000,False,-69.0,38.0,1,right,A. Davis 7' driving floating Jump Shot (8 PTS),[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,8.0,,,,,,,,,,,,,,,,,
307,PT04M21.00S,2024-12-20T04:03:01.7Z,2,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612747,54,51,2024-12-20T04:03:11Z,3000000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Davis 1 FT),"[1627734, 203076]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Davis,203076.0,,,,,,
309,PT04M21.00S,2024-12-20T04:03:13.6Z,2,REGULAR,substitution,out,[],1631165,,,1610612747,54,51,2024-12-20T04:03:29Z,3020000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M21.00S,2024-12-20T04:03:13.6Z,2,REGULAR,substitution,in,[],1631099,,,1610612747,54,51,2024-12-20T04:03:29Z,3030000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M21.00S,2024-12-20T04:03:37.9Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,54,52,2024-12-20T04:03:37Z,3040000,False,,,0,,A. Davis Free Throw 1 of 1 (9 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
312,PT04M12.00S,2024-12-20T04:03:47.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,32.276609724047304,56.86274509803921,1610612758,54,52,2024-12-20T04:03:52Z,3050000,False,-34.0,251.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
313,PT04M08.00S,2024-12-20T04:03:51.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,52,2024-12-20T04:03:52Z,3060000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,312.0,8.0,6.0,2.0
344,PT03M59.00S,2024-12-20T04:03:54.2Z,2,REGULAR,turnover,lost ball,[],203076,,,1610612747,54,52,2024-12-20T04:10:03Z,3065000,False,,,0,,A. Davis lost ball TURNOVER (3 TO),"[203076, 1631099]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Murray,1631099.0,,,,,,,,,,,
345,PT03M59.00S,2024-12-20T04:03:54.2Z,2,REGULAR,steal,,[],1631099,,,1610612758,54,52,2024-12-20T04:10:03Z,3067500,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
317,PT03M52.00S,2024-12-20T04:04:06.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631099,12.434296977660972,58.08823529411765,1610612758,54,52,2024-12-20T04:10:10Z,3100000,False,-40.0,64.0,1,left,MISS K. Murray 7' running Shot,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
318,PT03M52.00S,2024-12-20T04:04:06.9Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,54,52,2024-12-20T04:04:25Z,3110000,False,,,0,,M. Christie REBOUND (Off:2 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,317.0,3.0,1.0,2.0
319,PT03M47.00S,2024-12-20T04:04:17.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612747,54,52,2024-12-20T04:04:47Z,3120000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1628370, 1629060]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1662.0,1.0,0.0,Hachimura,1629060.0,,,,,,
321,PT03M47.00S,2024-12-20T04:05:05.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612747,54,52,2024-12-20T04:09:18Z,3140000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT03M47.00S,2024-12-20T04:05:05.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,54,52,2024-12-20T04:09:18Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,
323,PT03M47.00S,2024-12-20T04:05:06.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612747,54,52,2024-12-20T04:05:12Z,3160000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M47.00S,2024-12-20T04:05:06.2Z,2,REGULAR,substitution,in,[],2544,,,1610612747,54,52,2024-12-20T04:05:12Z,3170000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M47.00S,2024-12-20T04:05:05.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612747,54,53,2024-12-20T04:09:18Z,3180000,False,,,0,,R. Hachimura Free Throw 2 of 2 (6 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
326,PT03M35.00S,2024-12-20T04:05:46.5Z,2,REGULAR,foul,offensive,['inpenalty'],201942,,,1610612758,54,53,2024-12-20T05:16:14Z,3190000,False,,,0,,D. DeRozan offensive FOUL (2 PF),"[201942, 1629216]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,204058.0,2.0,0.0,Vincent,1629216.0,,,,,,
328,PT03M35.00S,2024-12-20T04:05:46.5Z,2,REGULAR,turnover,offensive foul,[],201942,,,1610612758,54,53,2024-12-20T04:05:46Z,3210000,False,,,0,,D. DeRozan offensive foul TURNOVER (1 TO),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,204058.0,,,,,,,,,,
329,PT03M08.00S,2024-12-20T04:06:18.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203076,85.10183968462549,52.69607843137255,1610612747,54,53,2024-12-20T04:10:12Z,3220000,False,13.0,88.0,1,right,MISS A. Davis 8' Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.85,Missed,,,,,,,,,,,,,,,,,,
330,PT03M07.00S,2024-12-20T04:06:19.7Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,54,53,2024-12-20T04:10:12Z,3230000,False,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,329.0,9.0,6.0,3.0
331,PT02M56.00S,2024-12-20T04:06:32.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629216,66.44218134034165,51.470588235294116,1610612747,54,56,2024-12-20T04:06:51Z,3240000,False,7.0,263.0,1,right,G. Vincent 26' 3PT  (9 PTS) (L. James 4 AST),"[1629216, 2544]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,26.3,Made,9.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
333,PT02M29.00S,2024-12-20T04:06:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,9.674770039421814,57.35294117647059,1610612758,54,56,2024-12-20T04:10:55Z,3260000,False,-37.0,38.0,1,left,MISS K. Murray driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
334,PT02M27.00S,2024-12-20T04:07:00.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,56,2024-12-20T04:07:02Z,3270000,False,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,333.0,10.0,7.0,3.0
335,PT02M17.00S,2024-12-20T04:07:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.19776609724047,55.14705882352941,1610612747,54,58,2024-12-20T04:07:15Z,3280000,False,26.0,21.0,1,right,L. James driving Layup (9 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.31,Made,9.0,,,,,,,,,,,,,,,,,
336,PT02M17.00S,2024-12-20T04:07:17.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,54,58,2024-12-20T04:07:17Z,3290000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M00.00S,2024-12-20T04:09:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,15.588042049934298,48.03921568627451,1610612758,54,58,2024-12-20T04:11:38Z,3300000,False,10.0,94.0,1,left,MISS M. Monk 9' floating Shot - blocked,"[1628370, 203076]",1610612758.0,SAC,floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,9.45,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
338,PT02M00.00S,2024-12-20T04:09:10.7Z,2,REGULAR,block,,[],203076,,,1610612758,54,58,2024-12-20T04:09:13Z,3310000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
339,PT01M58.00S,2024-12-20T04:09:12.7Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612747,54,58,2024-12-20T04:09:17Z,3320000,False,,,0,,G. Vincent REBOUND (Off:1 Def:1),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,337.0,2.0,1.0,1.0
340,PT01M45.00S,2024-12-20T04:09:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612747,54,58,2024-12-20T04:09:49Z,3330000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Davis 2 FT),"[1627734, 203076]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628480.0,2.0,0.0,Davis,203076.0,,,,,,
342,PT01M45.00S,2024-12-20T04:10:00.5Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,54,58,2024-12-20T04:10:27Z,3350000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT01M45.00S,2024-12-20T04:10:00.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,54,58,2024-12-20T04:10:27Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,
