actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
342,PT08M10.00S,2025-01-17T04:20:54.1Z,3,REGULAR,2pt,Jump Shot,[],1628415,77.61169513797634,32.35294117647059,1610612745,71,61,2025-01-17T04:20:58Z,3310000,False,-88.0,158.0,1,right,MISS D. Brooks 18' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,18.1,Missed,,,,,,,,,,,,,,,,,,
343,PT08M07.00S,2025-01-17T04:20:57.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,71,61,2025-01-17T04:20:58Z,3320000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,342.0,11.0,9.0,2.0,,,,,,,,,,,,,,
344,PT08M01.00S,2025-01-17T04:21:03.6Z,3,REGULAR,2pt,Jump Shot,[],201942,26.363337713534822,49.01960784313725,1610612758,71,61,2025-01-17T04:21:07Z,3330000,False,5.0,195.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.54,Missed,,,,,,,,,,,,,,,,,,
345,PT07M58.00S,2025-01-17T04:21:06.6Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,71,61,2025-01-17T04:21:07Z,3340000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,344.0,9.0,7.0,2.0,,,,,,,,,,,,,,
346,PT07M47.00S,2025-01-17T04:21:17.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,64.47109067017082,51.71568627450981,1610612745,71,61,2025-01-17T04:21:21Z,3350000,False,9.0,281.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
347,PT07M44.00S,2025-01-17T04:21:20.2Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,71,61,2025-01-17T04:21:21Z,3360000,False,,,0,,K. Murray REBOUND (Off:1 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,346.0,6.0,5.0,1.0,,,,,,,,,,,,,,
348,PT07M35.00S,2025-01-17T04:21:28.8Z,3,REGULAR,3pt,Jump Shot,[],1631099,16.113666228646515,1.4705882352941175,1610612758,71,61,2025-01-17T04:21:33Z,3370000,False,243.0,99.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
349,PT07M33.00S,2025-01-17T04:21:30.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,71,61,2025-01-17T04:21:33Z,3380000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,348.0,10.0,8.0,2.0,,,,,,,,,,,,,,
350,PT07M23.00S,2025-01-17T04:21:40.4Z,3,REGULAR,3pt,Jump Shot,[],1630578,64.86530880420499,61.51960784313726,1610612745,71,61,2025-01-17T04:21:47Z,3390000,False,58.0,278.0,1,right,MISS A. Sengun 28' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,28.37,Missed,,,,,,,,,,,,,,,,,,
351,PT07M21.00S,2025-01-17T04:21:42.8Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,71,61,2025-01-17T04:21:42Z,3400000,False,,,0,,K. Murray REBOUND (Off:1 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,350.0,7.0,6.0,1.0,,,,,,,,,,,,,,
352,PT07M14.00S,2025-01-17T04:21:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,35.8245729303548,50.98039215686274,1610612758,71,61,2025-01-17T04:21:57Z,3410000,False,-5.0,284.0,1,left,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
353,PT07M11.00S,2025-01-17T04:21:54.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,71,61,2025-01-17T04:21:54Z,3420000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,352.0,12.0,9.0,3.0,,,,,,,,,,,,,,
354,PT07M11.00S,2025-01-17T04:21:54.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,5.590000152587891,50.0,1610612758,71,61,2025-01-17T04:42:56Z,3430000,False,0.0,0.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
355,PT07M11.00S,2025-01-17T04:21:54.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,71,61,2025-01-17T04:42:56Z,3440000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,354.0,13.0,9.0,4.0,,,,,,,,,,,,,,
356,PT07M11.00S,2025-01-17T04:21:55.7Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612758,71,61,2025-01-17T04:22:11Z,3450000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630578, 1627734]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Sabonis,1627734.0
358,PT07M11.00S,2025-01-17T04:22:24.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,72,61,2025-01-17T04:22:24Z,3470000,False,,,0,,D. Sabonis Free Throw 1 of 2 (15 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
359,PT07M11.00S,2025-01-17T04:22:25.8Z,3,REGULAR,substitution,out,[],201145,,,1610612758,72,61,2025-01-17T04:22:42Z,3480000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M11.00S,2025-01-17T04:22:25.8Z,3,REGULAR,substitution,in,[],1631106,,,1610612758,72,61,2025-01-17T04:22:42Z,3490000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M11.00S,2025-01-17T04:22:49.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,73,61,2025-01-17T04:22:49Z,3500000,False,,,0,,D. Sabonis Free Throw 2 of 2 (16 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
364,PT07M00.00S,2025-01-17T04:23:06.9Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,73,61,2025-01-17T04:23:15Z,3510000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,202035.0,2.0,,,,,,,,,,,,
365,PT06M55.00S,2025-01-17T04:23:17.0Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612758,73,61,2025-01-17T04:23:30Z,3520000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Monk 2 FT),"[1630578, 1628370]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Monk,1628370.0
367,PT06M55.00S,2025-01-17T04:23:42.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628370,,,1610612758,73,61,2025-01-17T04:23:42Z,3540000,False,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT06M55.00S,2025-01-17T04:23:42.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,73,61,2025-01-17T04:23:42Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,
369,PT06M55.00S,2025-01-17T04:23:45.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,73,61,2025-01-17T04:23:52Z,3560000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M55.00S,2025-01-17T04:23:45.2Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,73,61,2025-01-17T04:23:52Z,3570000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M55.00S,2025-01-17T04:24:01.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628370,,,1610612758,74,61,2025-01-17T04:24:01Z,3580000,False,,,0,,M. Monk Free Throw 2 of 2 (11 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
372,PT06M42.00S,2025-01-17T04:24:15.3Z,3,REGULAR,3pt,Jump Shot,[],1631106,93.24901445466492,98.52941176470588,1610612745,74,61,2025-01-17T04:24:20Z,3590000,False,243.0,11.0,1,right,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
373,PT06M39.00S,2025-01-17T04:24:18.3Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,74,61,2025-01-17T04:24:20Z,3600000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,372.0,1.0,1.0,0.0,,,,,,,,,,,,,,
374,PT06M29.00S,2025-01-17T04:24:28.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,16.245072273324574,56.372549019607845,1610612758,74,61,2025-01-17T04:24:34Z,3610000,False,-32.0,100.0,1,left,MISS M. Monk 10' turnaround Hook,[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
375,PT06M27.00S,2025-01-17T04:24:30.6Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,74,61,2025-01-17T04:24:30Z,3620000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,374.0,14.0,9.0,5.0,,,,,,,,,,,,,,
376,PT06M25.00S,2025-01-17T04:24:31.9Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,74,61,2025-01-17T04:24:38Z,3630000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1628415]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Brooks,1628415.0,,,,,,,,,,
377,PT06M25.00S,2025-01-17T04:24:31.9Z,3,REGULAR,steal,,[],1628415,,,1610612745,74,61,2025-01-17T04:24:33Z,3640000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
378,PT06M23.00S,2025-01-17T04:24:36.5Z,3,REGULAR,foul,personal,[],1631165,,,1610612745,74,61,2025-01-17T04:24:52Z,3650000,False,,,0,,K. Ellis personal FOUL (2 PF),"[1631165, 1628415]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,,,,,202035.0,,,,,,,,,,2.0,0.0,Brooks,1628415.0
380,PT06M16.00S,2025-01-17T04:25:05.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,77.21747700394218,59.068627450980394,1610612745,74,61,2025-01-17T04:43:29Z,3670000,False,45.0,162.0,1,right,MISS J. Green 16' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,16.79,Missed,,,,,,,,,,,,,,,,,,
381,PT06M13.00S,2025-01-17T04:25:08.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,74,61,2025-01-17T04:25:09Z,3680000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,,
382,PT06M08.00S,2025-01-17T04:25:12.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,7.178055190538765,98.52941176470588,1610612758,77,61,2025-01-17T04:25:21Z,3690000,False,-243.0,15.0,1,left,M. Monk 24' 3PT running (14 PTS) (D. DeRozan 2 AST),"[1628370, 201942]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,24.31,Made,,,,,,,,,,,14.0,D. DeRozan,201942.0,2.0,,,,
384,PT05M46.00S,2025-01-17T04:25:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,88.64980289093299,97.30392156862744,1610612745,77,61,2025-01-17T04:25:39Z,3710000,False,237.0,54.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,,
385,PT05M43.00S,2025-01-17T04:25:37.2Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,77,61,2025-01-17T04:25:37Z,3720000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,384.0,4.0,3.0,1.0,,,,,,,,,,,,,,
386,PT05M42.00S,2025-01-17T04:25:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,89.17542706964521,53.92156862745098,1610612745,77,63,2025-01-17T04:44:09Z,3730000,False,20.0,49.0,1,right,T. Eason putback Layup (2 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,,,,,,,,,,,2.0,,,,,,,
387,PT05M29.00S,2025-01-17T04:25:52.1Z,3,REGULAR,2pt,Jump Shot,[],201942,18.610381077529567,72.05882352941177,1610612758,79,63,2025-01-17T04:45:23Z,3740000,False,-110.0,122.0,1,left,D. DeRozan 16' step back Jump Shot (15 PTS) (M. Monk 8 AST),"[201942, 1628370]",1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,16.48,Made,,,,,,,,,,,15.0,M. Monk,1628370.0,8.0,,,,
388,PT05M09.00S,2025-01-17T04:26:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.3580814717477,53.431372549019606,1610612745,79,65,2025-01-17T04:26:19Z,3750000,False,17.0,38.0,1,right,J. Green driving Layup (12 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,,,,,12.0,,,,,,,
390,PT04M57.00S,2025-01-17T04:26:24.3Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,79,65,2025-01-17T04:26:28Z,3770000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1630578]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,Sengun,1630578.0,,,,,,,,,,
391,PT04M57.00S,2025-01-17T04:26:24.3Z,3,REGULAR,steal,,[],1630578,,,1610612745,79,65,2025-01-17T04:26:26Z,3780000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
392,PT04M54.00S,2025-01-17T04:26:29.8Z,3,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612745,79,65,2025-01-17T04:26:54Z,3790000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Sengun 2 FT),"[1631099, 1630578]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Sengun,1630578.0
394,PT04M54.00S,2025-01-17T04:27:01.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630578,,,1610612745,79,65,2025-01-17T04:27:01Z,3810000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
395,PT04M54.00S,2025-01-17T04:27:01.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,79,65,2025-01-17T04:27:01Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,
396,PT04M54.00S,2025-01-17T04:27:06.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612745,79,65,2025-01-17T04:27:13Z,3830000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M54.00S,2025-01-17T04:27:06.2Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,79,65,2025-01-17T04:27:13Z,3840000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M54.00S,2025-01-17T04:27:06.2Z,3,REGULAR,substitution,in,[],1626168,,,1610612745,79,65,2025-01-17T04:27:13Z,3850000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M54.00S,2025-01-17T04:27:06.2Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,79,65,2025-01-17T04:27:13Z,3860000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M54.00S,2025-01-17T04:27:24.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630578,,,1610612745,79,66,2025-01-17T04:27:24Z,3870000,False,,,0,,A. Sengun Free Throw 2 of 2 (14 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
401,PT04M38.00S,2025-01-17T04:27:42.0Z,3,REGULAR,2pt,Jump Shot,[],201942,9.280551905387648,69.11764705882352,1610612758,79,66,2025-01-17T04:27:48Z,3880000,False,-96.0,35.0,1,left,MISS D. DeRozan 10' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,,,
402,PT04M35.00S,2025-01-17T04:27:45.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,79,66,2025-01-17T04:27:48Z,3890000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,401.0,3.0,2.0,1.0,,,,,,,,,,,,,,
403,PT04M31.00S,2025-01-17T04:27:48.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,89.83245729303549,48.529411764705884,1610612745,79,68,2025-01-17T04:28:00Z,3900000,False,-7.0,43.0,1,right,T. Eason running DUNK (4 PTS) (D. Brooks 2 AST),"[1631106, 1628415]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,,,,,,,4.0,D. Brooks,1628415.0,2.0,,,,
405,PT04M19.00S,2025-01-17T04:28:02.8Z,3,REGULAR,foul,personal,['2freethrow'],1641715,,,1610612758,79,68,2025-01-17T04:28:17Z,3920000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1641715, 201942]",1610612745.0,HOU,shooting,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Center,,,,,,,201639.0,,,,,,,,,,1.0,0.0,DeRozan,201942.0
407,PT04M19.00S,2025-01-17T04:28:26.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,80,68,2025-01-17T04:28:26Z,3940000,False,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
408,PT04M19.00S,2025-01-17T04:28:27.7Z,3,REGULAR,substitution,out,[],1630578,,,1610612758,80,68,2025-01-17T04:28:38Z,3950000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M19.00S,2025-01-17T04:28:27.7Z,3,REGULAR,substitution,in,[],203500,,,1610612758,80,68,2025-01-17T04:28:38Z,3960000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M19.00S,2025-01-17T04:28:48.8Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,81,68,2025-01-17T04:28:48Z,3970000,False,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
411,PT04M04.00S,2025-01-17T04:29:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.17542706964521,50.98039215686274,1610612745,81,70,2025-01-17T04:29:13Z,3980000,False,5.0,49.0,1,right,J. Green driving Layup (14 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,,,,,14.0,,,,,,,
413,PT03M52.00S,2025-01-17T04:29:18.4Z,3,REGULAR,3pt,Jump Shot,[],1628370,35.43035479632063,61.029411764705884,1610612758,81,70,2025-01-17T04:48:13Z,4000000,False,-55.0,281.0,1,left,MISS M. Monk 28' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,28.59,Missed,,,,,,,,,,,,,,,,,,
414,PT03M49.00S,2025-01-17T04:29:21.4Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,81,70,2025-01-17T04:29:23Z,4010000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,413.0,3.0,3.0,0.0,,,,,,,,,,,,,,
415,PT03M45.00S,2025-01-17T04:29:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,90.75229960578186,46.32352941176471,1610612745,81,72,2025-01-17T04:29:37Z,4020000,False,-18.0,34.0,1,right,T. Eason driving reverse Layup (6 PTS) (D. Brooks 3 AST),"[1631106, 1628415]",1610612745.0,HOU,driving reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.9,Made,,,,,,,,,,,6.0,D. Brooks,1628415.0,3.0,,,,
417,PT03M45.00S,2025-01-17T04:29:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612745,81,72,2025-01-17T04:30:07Z,4040000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Eason 1 FT),"[1628370, 1631106]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,,,,,,,1.0,0.0,Eason,1631106.0
419,PT03M45.00S,2025-01-17T04:29:43.8Z,3,REGULAR,substitution,out,[],1628370,,,1610612745,81,72,2025-01-17T04:30:04Z,4060000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M45.00S,2025-01-17T04:29:43.8Z,3,REGULAR,substitution,out,[],201942,,,1610612745,81,72,2025-01-17T04:30:04Z,4070000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M45.00S,2025-01-17T04:29:43.8Z,3,REGULAR,substitution,in,[],1628368,,,1610612745,81,72,2025-01-17T04:30:04Z,4080000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M45.00S,2025-01-17T04:29:43.8Z,3,REGULAR,substitution,in,[],1628989,,,1610612745,81,72,2025-01-17T04:30:04Z,4090000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M45.00S,2025-01-17T04:30:08.0Z,3,REGULAR,freethrow,1 of 1,[],1631106,,,1610612745,81,73,2025-01-17T04:30:08Z,4100000,False,,,0,,T. Eason Free Throw 1 of 1 (7 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
424,PT03M29.00S,2025-01-17T04:30:25.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,30.56833114323259,18.872549019607842,1610612758,84,73,2025-01-17T04:30:31Z,4110000,False,156.0,235.0,1,left,K. Huerter 28' 3PT pullup (3 PTS) (T. Lyles 1 AST),"[1628989, 1626168]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,28.17,Made,,,,,,,,,,,3.0,T. Lyles,1626168.0,1.0,,,,
426,PT03M17.00S,2025-01-17T04:30:38.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,66.83639947437582,75.24509803921569,1610612745,84,76,2025-01-17T04:50:03Z,4130000,False,126.0,259.0,1,right,J. Green 28' 3PT pullup (17 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.83,Made,,,,,,,,,,,17.0,,,,,,,
