actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT11M25.00S,2024-12-09T02:40:15.6Z,2,REGULAR,turnover,lost ball,[],1641729,,,1610612762,29,23,2024-12-09T02:40:25Z,1690000,False,,,0,,B. Sensabaugh lost ball TURNOVER (1 TO),"[1641729, 1631165]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,Ellis,1631165.0,,,,,,,,,
175,PT11M25.00S,2024-12-09T02:40:15.6Z,2,REGULAR,steal,,[],1631165,,,1610612758,29,23,2024-12-09T02:40:18Z,1700000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
176,PT11M21.00S,2024-12-09T02:40:24.7Z,2,REGULAR,turnover,traveling,[],1641732,,,1610612758,29,23,2024-12-09T02:40:33Z,1710000,False,,,0,,C. Jones traveling TURNOVER (1 TO),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,1629178.0,1.0,,,,,,,,,,,,,,,,,,
177,PT11M13.00S,2024-12-09T02:40:44.9Z,2,REGULAR,foul,personal,[],1628989,,,1610612762,29,23,2024-12-09T02:42:33Z,1720000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1642268]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,202027.0,,,,,,,,,,,,,,1.0,0.0,Collier,1642268.0,,
179,PT11M06.00S,2024-12-09T02:41:11.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629234,11.645860709592641,43.38235294117647,1610612762,29,25,2024-12-09T02:42:54Z,1740000,False,33.0,57.0,1,left,D. Eubanks 6' turnaround Hook (2 PTS) (J. Juzang 1 AST),"[1629234, 1630548]",1610612762.0,UTA,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,6.59,Made,,,,,2.0,,,J. Juzang,1630548.0,1.0,,,,,,
181,PT10M58.00S,2024-12-09T02:41:18.9Z,2,REGULAR,3pt,Jump Shot,[],1631165,92.46057818659659,3.431372549019608,1610612758,32,25,2024-12-09T02:41:23Z,1760000,False,-233.0,18.0,1,right,K. Ellis 3PT  (3 PTS) (K. Huerter 1 AST),"[1631165, 1628989]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,23.35,Made,,,,,3.0,,,K. Huerter,1628989.0,1.0,,,,,,
183,PT10M43.00S,2024-12-09T02:41:37.2Z,2,REGULAR,foul,offensive,[],1642268,,,1610612762,32,25,2024-12-09T02:43:40Z,1780000,False,,,0,,I. Collier charge offensive FOUL (2 PF),"[1642268, 1631165]",1610612762.0,UTA,charge,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,,,,,,,,,,,,,,2.0,0.0,Ellis,1631165.0,,
185,PT10M43.00S,2024-12-09T02:41:37.2Z,2,REGULAR,turnover,offensive foul,[],1642268,,,1610612762,32,25,2024-12-09T02:41:37Z,1800000,False,,,0,,I. Collier offensive foul TURNOVER (1 TO),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,1.0,,,,,,,,,,,,,,,,,,
186,PT10M30.00S,2024-12-09T02:42:04.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,70.64717477003943,79.65686274509804,1610612758,32,25,2024-12-09T02:42:14Z,1810000,False,148.0,223.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,26.81,Missed,,,,,,,,,,,,,,,,
187,PT10M27.00S,2024-12-09T02:42:07.3Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,32,25,2024-12-09T02:42:14Z,1820000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,
188,PT10M24.00S,2024-12-09T02:42:09.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,85.62746386333771,49.26470588235294,1610612758,32,25,2024-12-09T02:44:07Z,1830000,False,-4.0,83.0,1,right,MISS D. Fox 8' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,8.27,Missed,,,,,,,,,,,,,,,,
189,PT10M23.00S,2024-12-09T02:42:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,32,25,2024-12-09T02:42:17Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,188.0,,,,,,,,,,,,,,,
191,PT10M14.00S,2024-12-09T02:42:35.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,66.44218134034165,52.94117647058824,1610612758,32,25,2024-12-09T02:44:28Z,1860000,False,15.0,263.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,26.33,Missed,,,,,,,,,,,,,,,,
192,PT10M12.00S,2024-12-09T02:42:37.1Z,2,REGULAR,rebound,offensive,[],1631165,,,1610612758,32,25,2024-12-09T02:44:28Z,1870000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,
193,PT10M10.00S,2024-12-09T02:42:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631165,92.85479632063075,45.83333333333333,1610612758,34,25,2024-12-09T02:44:32Z,1880000,False,-21.0,15.0,1,right,K. Ellis driving Layup (5 PTS),[1631165],1610612758.0,SAC,driving,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,2.55,Made,,,,,5.0,,,,,,,,,,,
194,PT10M10.00S,2024-12-09T02:42:45.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,34,25,2024-12-09T02:42:45Z,1890000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M10.00S,2024-12-09T02:44:40.1Z,2,REGULAR,substitution,out,[],1641729,,,1610612762,34,25,2024-12-09T02:45:31Z,1900000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M10.00S,2024-12-09T02:44:40.1Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,34,25,2024-12-09T02:45:31Z,1910000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M51.00S,2024-12-09T02:46:03.4Z,2,REGULAR,3pt,Jump Shot,[],1630695,26.888961892247043,82.1078431372549,1610612762,34,25,2024-12-09T02:46:33Z,1920000,False,-161.0,200.0,1,left,MISS M. Potter 25' 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,25.67,Missed,,,,,,,,,,,,,,,,
198,PT09M49.00S,2024-12-09T02:46:05.4Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612758,34,25,2024-12-09T02:46:33Z,1930000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT09M31.00S,2024-12-09T02:46:26.0Z,2,REGULAR,foul,personal,[],1642268,,,1610612758,34,25,2024-12-09T02:46:33Z,1940000,False,,,0,,I. Collier personal FOUL (3 PF),"[1642268, 1628368]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Center,202027.0,,,,,,,,,,,,,,3.0,0.0,Fox,1628368.0,,
201,PT09M23.00S,2024-12-09T02:46:52.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,92.59198423127464,3.9215686274509802,1610612758,34,25,2024-12-09T02:47:35Z,1960000,False,-230.0,17.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,23.1,Missed,,,,,,,,,,,,,,,,
202,PT09M20.00S,2024-12-09T02:46:55.5Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,34,25,2024-12-09T02:47:35Z,1970000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,
203,PT09M00.00S,2024-12-09T02:47:21.2Z,2,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612762,34,25,2024-12-09T02:47:39Z,1980000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (George 2 FT),"[1631165, 1641718]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Center,202027.0,,,,,,,,,,,,,,1.0,0.0,George,1641718.0,,
205,PT09M00.00S,2024-12-09T02:47:49.0Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,34,26,2024-12-09T02:47:49Z,2000000,False,,,0,,K. George Free Throw 1 of 2 (6 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
206,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,out,[],1628368,,,1610612762,34,26,2024-12-09T02:48:04Z,2010000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,out,[],1641732,,,1610612762,34,26,2024-12-09T02:48:04Z,2020000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,out,[],1631115,,,1610612762,34,26,2024-12-09T02:48:04Z,2030000,False,,,0,,SUB out: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,out,[],1629234,,,1610612762,34,26,2024-12-09T02:48:04Z,2040000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,in,[],1628370,,,1610612762,34,26,2024-12-09T02:48:04Z,2050000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,in,[],201942,,,1610612762,34,26,2024-12-09T02:48:04Z,2060000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612762,34,26,2024-12-09T02:48:04Z,2070000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2024-12-09T02:47:50.4Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,34,26,2024-12-09T02:48:04Z,2080000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M00.00S,2024-12-09T02:48:15.6Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,34,27,2024-12-09T02:48:15Z,2090000,False,,,0,,K. George Free Throw 2 of 2 (7 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
215,PT08M45.00S,2024-12-09T02:48:32.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,67.36202365308804,50.98039215686274,1610612758,37,27,2024-12-09T02:48:38Z,2100000,False,5.0,254.0,1,right,K. Huerter 25' 3PT  (14 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,25.43,Made,,,,,14.0,,,D. Sabonis,1627734.0,2.0,,,,,,
217,PT08M33.00S,2024-12-09T02:48:46.0Z,2,REGULAR,3pt,Jump Shot,[],1642268,6.258212877792378,97.05882352941177,1610612762,37,27,2024-12-09T02:51:00Z,2120000,False,-235.0,6.0,1,left,MISS I. Collier 3PT,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,23.54,Missed,,,,,,,,,,,,,,,,
218,PT08M31.00S,2024-12-09T02:48:48.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,37,27,2024-12-09T02:51:00Z,2130000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,217.0,4.0,4.0,0.0,,,,,,,,,,,,
219,PT08M14.00S,2024-12-09T02:49:03.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,73.9323258869908,83.08823529411765,1610612758,40,27,2024-12-09T02:49:31Z,2140000,False,165.0,193.0,1,right,M. Monk 25' 3PT  (7 PTS) (D. DeRozan 2 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,25.38,Made,,,,,7.0,,,D. DeRozan,201942.0,2.0,,,,,,
221,PT07M51.00S,2024-12-09T02:49:26.4Z,2,REGULAR,3pt,Jump Shot,[],1630548,31.225361366622867,30.392156862745097,1610612762,40,27,2024-12-09T02:49:37Z,2160000,False,98.0,241.0,1,left,MISS J. Juzang 26' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,26.02,Missed,,,,,,,,,,,,,,,,
222,PT07M49.00S,2024-12-09T02:49:28.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,40,27,2024-12-09T02:49:37Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,221.0,,,,,,,,,,,,,,,
224,PT07M49.00S,2024-12-09T02:49:37.7Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,40,27,2024-12-09T02:49:49Z,2190000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M49.00S,2024-12-09T02:49:37.7Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,40,27,2024-12-09T02:49:49Z,2200000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M49.00S,2024-12-09T02:49:37.7Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,40,27,2024-12-09T02:49:49Z,2210000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M49.00S,2024-12-09T02:49:37.7Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,40,27,2024-12-09T02:49:49Z,2220000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M43.00S,2024-12-09T02:50:01.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,31.750985545335087,24.509803921568626,1610612762,40,30,2024-12-09T02:50:08Z,2230000,False,127.0,246.0,1,left,K. George 27' 3PT  (10 PTS) (W. Kessler 1 AST),"[1641718, 1631117]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,27.71,Made,,,,,10.0,,,W. Kessler,1631117.0,1.0,,,,,,
230,PT07M25.00S,2024-12-09T02:50:20.1Z,2,REGULAR,2pt,Jump Shot,[],1628989,74.72076215505913,62.99019607843137,1610612758,40,30,2024-12-09T02:50:26Z,2250000,False,65.0,185.0,1,right,MISS K. Huerter 19' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,19.62,Missed,,,,,,,,,,,,,,,,
231,PT07M23.00S,2024-12-09T02:50:22.1Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,40,30,2024-12-09T02:51:28Z,2260000,False,,,0,,W. Kessler REBOUND (Off:1 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,230.0,6.0,5.0,1.0,,,,,,,,,,,,
232,PT07M17.00S,2024-12-09T02:50:27.9Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612762,40,30,2024-12-09T02:50:38Z,2270000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1628989]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,Huerter,1628989.0,,,,,,,,,
233,PT07M17.00S,2024-12-09T02:50:27.9Z,2,REGULAR,steal,,[],1628989,,,1610612758,40,30,2024-12-09T02:50:30Z,2280000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT07M10.00S,2024-12-09T02:50:36.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,66.96780551905388,58.08823529411765,1610612758,40,30,2024-12-09T02:52:08Z,2290000,False,40.0,258.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,26.11,Missed,,,,,,,,,,,,,,,,
235,PT07M08.00S,2024-12-09T02:50:38.3Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,40,30,2024-12-09T02:52:08Z,2300000,False,,,0,,W. Kessler REBOUND (Off:1 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,234.0,7.0,6.0,1.0,,,,,,,,,,,,
236,PT06M50.00S,2024-12-09T02:50:55.2Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612762,40,30,2024-12-09T02:50:59Z,2310000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1631165]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,Ellis,1631165.0,,,,,,,,,
237,PT06M50.00S,2024-12-09T02:50:55.2Z,2,REGULAR,steal,,[],1631165,,,1610612758,40,30,2024-12-09T02:54:09Z,2320000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT06M42.00S,2024-12-09T02:51:03.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,72.48685939553219,18.38235294117647,1610612758,43,30,2024-12-09T02:53:16Z,2330000,False,-158.0,206.0,1,right,M. Monk 25' 3PT  (10 PTS) (K. Ellis 2 AST),"[1628370, 1631165]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,25.98,Made,,,,,10.0,,,K. Ellis,1631165.0,2.0,,,,,,
240,PT06M41.00S,2024-12-09T02:51:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,43,30,2024-12-09T02:51:14Z,2350000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M41.00S,2024-12-09T02:53:24.7Z,2,REGULAR,substitution,out,[],1631165,,,1610612762,43,30,2024-12-09T02:53:42Z,2360000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M41.00S,2024-12-09T02:53:24.7Z,2,REGULAR,substitution,in,[],1631099,,,1610612762,43,30,2024-12-09T02:53:42Z,2370000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M24.00S,2024-12-09T02:54:37.1Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612762,43,30,2024-12-09T02:54:50Z,2380000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Sexton 2 FT),"[1628989, 1629012]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,,,,,,,,,,,,,,2.0,0.0,Sexton,1629012.0,,
245,PT06M24.00S,2024-12-09T02:55:05.9Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,43,31,2024-12-09T02:55:05Z,2400000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
246,PT06M24.00S,2024-12-09T02:55:21.1Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,43,32,2024-12-09T02:55:21Z,2410000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
247,PT06M09.00S,2024-12-09T02:55:37.1Z,2,REGULAR,2pt,Jump Shot,[],201942,90.09526938239159,19.11764705882353,1610612758,45,32,2024-12-09T02:55:49Z,2420000,False,-154.0,41.0,1,right,D. DeRozan 15' pullup Jump Shot (6 PTS) (K. Huerter 2 AST),"[201942, 1628989]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,15.96,Made,,,,,6.0,,,K. Huerter,1628989.0,2.0,,,,,,
249,PT06M01.00S,2024-12-09T02:55:49.7Z,2,REGULAR,foul,personal,[],1628989,,,1610612762,45,32,2024-12-09T02:55:58Z,2440000,False,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1629012]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,1627962.0,,,,,,,,,,,,,,3.0,0.0,Sexton,1629012.0,,
251,PT06M01.00S,2024-12-09T02:55:58.4Z,2,REGULAR,substitution,out,[],1628989,,,1610612762,45,32,2024-12-09T02:56:09Z,2460000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M01.00S,2024-12-09T02:55:58.4Z,2,REGULAR,substitution,out,[],1630695,,,1610612762,45,32,2024-12-09T02:56:09Z,2470000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M01.00S,2024-12-09T02:55:58.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612762,45,32,2024-12-09T02:56:09Z,2480000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M01.00S,2024-12-09T02:55:58.4Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,45,32,2024-12-09T02:56:09Z,2490000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M57.00S,2024-12-09T02:56:13.4Z,2,REGULAR,2pt,Jump Shot,[],1641718,13.485545335085414,33.088235294117645,1610612762,45,32,2024-12-09T02:56:55Z,2500000,False,85.0,74.0,1,left,MISS K. George 11' driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,Mid-Range,8-16 Right,,,11.26,Missed,,,,,,,,,,,,,,,,
256,PT05M55.00S,2024-12-09T02:56:15.4Z,2,REGULAR,rebound,offensive,[],1641718,,,1610612762,45,32,2024-12-09T02:56:55Z,2510000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,
257,PT05M53.00S,2024-12-09T02:56:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641718,7.178055190538765,44.85294117647059,1610612762,45,34,2024-12-09T02:57:27Z,2520000,False,26.0,15.0,1,left,K. George driving reverse Layup (12 PTS),[1641718],1610612762.0,UTA,driving reverse,,,George,K. George,,,,,Restricted Area,0-8 Center,,,2.98,Made,,,,,12.0,,,,,,,,,,,
258,PT05M37.00S,2024-12-09T02:56:31.9Z,2,REGULAR,2pt,Jump Shot,[],201942,73.01248357424441,50.0,1610612758,47,34,2024-12-09T02:56:35Z,2530000,False,0.0,201.0,1,right,D. DeRozan 20' Jump Shot (8 PTS) (D. Fox 5 AST),"[201942, 1628368]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,20.12,Made,,,,,8.0,,,D. Fox,1628368.0,5.0,,,,,,
260,PT05M23.00S,2024-12-09T02:56:46.9Z,2,REGULAR,3pt,Jump Shot,[],1641718,26.888961892247043,18.872549019607842,1610612762,47,34,2024-12-09T02:57:59Z,2550000,False,156.0,200.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,25.36,Missed,,,,,,,,,,,,,,,,
261,PT05M20.00S,2024-12-09T02:56:49.9Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,47,34,2024-12-09T02:57:59Z,2560000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,
