actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
81,PT05M33.00S,2025-01-20T02:23:48.2Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,13,2025-01-20T02:23:49Z,810000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT05M20.00S,2025-01-20T02:24:01.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,67.09921156373193,47.30392156862745,1610612764,15,13,2025-01-20T02:24:05Z,820000,False,-13.0,257.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2025-01-20T02:24:04.2Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,15,13,2025-01-20T02:24:05Z,830000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M09.00S,2025-01-20T02:24:12.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,23.47240473061761,90.68627450980392,1610612758,15,13,2025-01-20T02:24:16Z,840000,False,-203.0,168.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
85,PT05M07.00S,2025-01-20T02:24:14.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,15,13,2025-01-20T02:24:16Z,850000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT05M02.00S,2025-01-20T02:24:19.3Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,15,13,2025-01-20T02:24:23Z,860000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1631165]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,,,
87,PT05M02.00S,2025-01-20T02:24:19.3Z,1,REGULAR,steal,,[],1631165,,,1610612758,15,13,2025-01-20T02:24:21Z,870000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M57.00S,2025-01-20T02:24:24.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626168,7.440867279894875,3.431372549019608,1610612758,15,13,2025-01-20T02:24:34Z,880000,False,233.0,17.0,1,left,MISS T. Lyles running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
89,PT04M54.00S,2025-01-20T02:24:27.3Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,15,13,2025-01-20T02:24:27Z,890000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,88.0,2.0,1.0,1.0,,,,,,,,,,,,,,
90,PT04M51.00S,2025-01-20T02:24:30.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627734,21.76412614980289,44.85294117647059,1610612758,15,13,2025-01-20T02:24:36Z,900000,False,26.0,152.0,1,left,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.43,Missed,,,,,,,,,,,,,,,,,,
91,PT04M49.00S,2025-01-20T02:24:32.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,15,13,2025-01-20T02:24:36Z,910000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,
92,PT04M38.00S,2025-01-20T02:24:45.0Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612764,15,13,2025-01-20T02:24:53Z,920000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Valančiūnas 2 FT),"[1628370, 202685]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Valančiūnas,202685.0,,,
94,PT04M38.00S,2025-01-20T02:25:20.7Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612764,15,14,2025-01-20T02:25:20Z,940000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (1 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
95,PT04M38.00S,2025-01-20T02:25:21.4Z,1,REGULAR,substitution,out,[],1628370,,,1610612764,15,14,2025-01-20T02:25:34Z,950000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2025-01-20T02:25:21.4Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,15,14,2025-01-20T02:25:34Z,960000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2025-01-20T02:25:21.4Z,1,REGULAR,substitution,in,[],1628368,,,1610612764,15,14,2025-01-20T02:25:34Z,970000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2025-01-20T02:25:21.4Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,15,14,2025-01-20T02:25:34Z,980000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M38.00S,2025-01-20T02:25:51.1Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612764,15,15,2025-01-20T02:25:51Z,990000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (2 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
100,PT04M18.00S,2025-01-20T02:26:11.5Z,1,REGULAR,3pt,Jump Shot,[],1627734,28.33442838370565,73.77450980392157,1610612758,18,15,2025-01-20T02:26:16Z,1000000,False,-119.0,214.0,1,left,D. Sabonis 24' 3PT  (9 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,,,,9.0,,,,,,,,D. Fox,1628368.0,2.0
102,PT03M57.00S,2025-01-20T02:26:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,86.5473061760841,38.72549019607843,1610612764,18,15,2025-01-20T02:26:40Z,1020000,False,-56.0,74.0,1,right,MISS C. Kispert 9' driving floating Shot,[1630557],1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Left,9.3,Missed,,,,,,,,,,,,,,,,,,
103,PT03M53.00S,2025-01-20T02:26:37.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,15,2025-01-20T02:26:40Z,1030000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,102.0,6.0,6.0,0.0,,,,,,,,,,,,,,
104,PT03M49.00S,2025-01-20T02:26:41.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,32.14520367936925,47.549019607843135,1610612758,18,15,2025-01-20T02:27:10Z,1040000,False,12.0,250.0,1,left,MISS D. Fox 25' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2025-01-20T02:26:45.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,18,15,2025-01-20T02:26:45Z,1050000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,104.0,7.0,6.0,1.0,,,,,,,,,,,,,,
106,PT03M42.00S,2025-01-20T02:26:48.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,32.802233902759525,54.65686274509803,1610612758,21,15,2025-01-20T02:26:53Z,1060000,False,-23.0,256.0,1,left,D. Sabonis 25' 3PT  (12 PTS) (D. Fox 3 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,12.0,,,,,,,,D. Fox,1628368.0,3.0
108,PT03M27.00S,2025-01-20T02:27:03.2Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,21,15,2025-01-20T02:27:09Z,1080000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1627734]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Sabonis,1627734.0,,,,,,,,,,,
109,PT03M27.00S,2025-01-20T02:27:03.2Z,1,REGULAR,steal,,[],1627734,,,1610612758,21,15,2025-01-20T02:27:04Z,1090000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
110,PT03M26.00S,2025-01-20T02:27:05.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,6.1268068331143235,47.30392156862745,1610612758,23,15,2025-01-20T02:27:13Z,1100000,False,13.0,5.0,1,left,D. Sabonis running DUNK (14 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,,,,14.0,,,,,,,,,,
111,PT03M26.00S,2025-01-20T02:27:11.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,15,2025-01-20T02:27:11Z,1110000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M26.00S,2025-01-20T02:28:25.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612764,23,15,2025-01-20T02:30:04Z,1120000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M26.00S,2025-01-20T02:28:25.4Z,1,REGULAR,substitution,out,[],1631165,,,1610612764,23,15,2025-01-20T02:30:04Z,1130000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2025-01-20T02:28:25.4Z,1,REGULAR,substitution,in,[],1628989,,,1610612764,23,15,2025-01-20T02:30:04Z,1140000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2025-01-20T02:28:25.4Z,1,REGULAR,substitution,in,[],201942,,,1610612764,23,15,2025-01-20T02:30:04Z,1150000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2025-01-20T02:30:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.20433639947439,56.61764705882353,1610612764,23,17,2025-01-20T02:30:27Z,1160000,False,33.0,68.0,1,right,J. Valančiūnas 7' driving Hook (4 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,,,,,,,,4.0,,,,,,,,,,
117,PT02M55.00S,2025-01-20T02:30:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612758,23,17,2025-01-20T02:30:53Z,1170000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Fox 2 FT),"[1641731, 1628368]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202053.0,2.0,0.0,Fox,1628368.0,,,
119,PT02M55.00S,2025-01-20T02:31:01.3Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,24,17,2025-01-20T02:31:01Z,1190000,False,,,0,,D. Fox Free Throw 1 of 2 (1 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
120,PT02M55.00S,2025-01-20T02:31:03.1Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,24,17,2025-01-20T02:31:15Z,1200000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M55.00S,2025-01-20T02:31:03.1Z,1,REGULAR,substitution,out,[],1629673,,,1610612758,24,17,2025-01-20T02:31:15Z,1210000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2025-01-20T02:31:03.1Z,1,REGULAR,substitution,in,[],203458,,,1610612758,24,17,2025-01-20T02:31:15Z,1220000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2025-01-20T02:31:03.1Z,1,REGULAR,substitution,in,[],1642267,,,1610612758,24,17,2025-01-20T02:31:15Z,1230000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M55.00S,2025-01-20T02:31:23.4Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,25,17,2025-01-20T02:31:23Z,1240000,False,,,0,,D. Fox Free Throw 2 of 2 (2 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
125,PT02M45.00S,2025-01-20T02:31:34.3Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,25,17,2025-01-20T02:31:40Z,1250000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 203458]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Len,203458.0,,,,,,,,,,,
126,PT02M45.00S,2025-01-20T02:31:34.3Z,1,REGULAR,steal,,[],203458,,,1610612758,25,17,2025-01-20T02:35:14Z,1260000,False,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
127,PT02M41.00S,2025-01-20T02:31:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,7.178055190538765,59.80392156862745,1610612758,25,17,2025-01-20T02:31:47Z,1270000,False,-49.0,15.0,1,left,MISS K. Huerter running Layup,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
128,PT02M41.00S,2025-01-20T02:31:38.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,25,17,2025-01-20T02:31:47Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,127.0,,,,,,,,,,,,,,,,,
130,PT02M41.00S,2025-01-20T02:31:46.4Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,25,17,2025-01-20T02:32:06Z,1300000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M41.00S,2025-01-20T02:31:46.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,25,17,2025-01-20T02:32:06Z,1310000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M25.00S,2025-01-20T02:32:20.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.09526938239159,47.549019607843135,1610612764,25,19,2025-01-20T02:32:53Z,1320000,False,-12.0,41.0,1,right,J. Valančiūnas turnaround bank Hook (6 PTS),[202685],1610612764.0,WAS,turnaround bank,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,6.0,,,,,,,,,,
133,PT01M59.00S,2025-01-20T02:32:46.0Z,1,REGULAR,2pt,Jump Shot,[],1626168,6.521024967148489,72.54901960784314,1610612758,27,19,2025-01-20T02:33:35Z,1330000,False,-113.0,9.0,1,left,T. Lyles 11' turnaround fadeaway Jump Shot (2 PTS),[1626168],1610612758.0,SAC,turnaround fadeaway,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,11.3,Made,,,,,,,,2.0,,,,,,,,,,
134,PT01M53.00S,2025-01-20T02:32:51.6Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,27,19,2025-01-20T02:32:55Z,1340000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 201942]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,
135,PT01M53.00S,2025-01-20T02:32:51.6Z,1,REGULAR,steal,,[],201942,,,1610612758,27,19,2025-01-20T02:32:53Z,1350000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M48.00S,2025-01-20T02:32:57.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,12.828515111695138,96.81372549019608,1610612758,27,19,2025-01-20T02:33:06Z,1360000,False,-234.0,68.0,1,left,MISS K. Huerter 24' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,24.38,Missed,,,,,,,,,,,,,,,,,,
137,PT01M45.00S,2025-01-20T02:33:00.3Z,1,REGULAR,rebound,offensive,[],203458,,,1610612758,27,19,2025-01-20T02:33:00Z,1370000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Left Corner 3,24+ Left,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,
138,PT01M41.00S,2025-01-20T02:33:04.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201942,11.645860709592641,80.3921568627451,1610612758,27,19,2025-01-20T02:34:54Z,1380000,False,-152.0,57.0,1,left,MISS D. DeRozan 16' pullup Shot - blocked,"[201942, 1642273]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,16.23,Missed,,,,,,,,,George,1642273.0,,,,,,,,
139,PT01M41.00S,2025-01-20T02:33:04.4Z,1,REGULAR,block,,[],1642273,,,1610612758,27,19,2025-01-20T02:33:28Z,1390000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
140,PT01M41.00S,2025-01-20T02:33:04.4Z,1,REGULAR,rebound,offensive,[],203458,,,1610612758,27,19,2025-01-20T02:37:00Z,1400000,False,,,0,,A. Len REBOUND (Off:2 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Left,,,138.0,2.0,0.0,2.0,,,,,,,,,,,,,,
141,PT01M36.00S,2025-01-20T02:33:23.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642273,,,1610612758,27,19,2025-01-20T02:33:51Z,1410000,False,,,0,,K. George shooting personal FOUL (1 PF) (DeRozan 3 FT),"[1642273, 201942]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,101283.0,1.0,0.0,DeRozan,201942.0,,,
143,PT01M36.00S,2025-01-20T02:33:35.2Z,1,REGULAR,freethrow,1 of 3,"['fromturnover', '2ndchance']",201942,,,1610612758,28,19,2025-01-20T02:33:35Z,1430000,False,,,0,,D. DeRozan Free Throw 1 of 3 (1 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
144,PT01M36.00S,2025-01-20T02:33:49.8Z,1,REGULAR,freethrow,2 of 3,"['fromturnover', '2ndchance']",201942,,,1610612758,29,19,2025-01-20T02:33:49Z,1440000,False,,,0,,D. DeRozan Free Throw 2 of 3 (2 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
145,PT01M36.00S,2025-01-20T02:34:07.6Z,1,REGULAR,freethrow,3 of 3,"['fromturnover', '2ndchance']",201942,,,1610612758,30,19,2025-01-20T02:34:07Z,1450000,False,,,0,,D. DeRozan Free Throw 3 of 3 (3 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
146,PT01M25.00S,2025-01-20T02:34:19.9Z,1,REGULAR,3pt,Jump Shot,[],1642273,74.58935611038108,86.76470588235294,1610612764,30,22,2025-01-20T02:34:24Z,1460000,False,184.0,186.0,1,right,K. George 26' 3PT  (3 PTS) (J. Valančiūnas 1 AST),"[1642273, 202685]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,,,,3.0,,,,,,,,J. Valančiūnas,202685.0,1.0
148,PT01M09.00S,2025-01-20T02:34:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.136005256241788,47.549019607843135,1610612758,30,22,2025-01-20T02:34:42Z,1480000,False,12.0,127.0,1,left,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.8,Missed,,,,,,,,,,,,,,,,,,
149,PT01M07.00S,2025-01-20T02:34:38.3Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,30,22,2025-01-20T02:34:42Z,1490000,False,,,0,,C. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,
150,PT01M00.00S,2025-01-20T02:34:46.0Z,1,REGULAR,2pt,Jump Shot,[],202685,75.3777923784494,62.00980392156863,1610612764,30,24,2025-01-20T02:34:50Z,1500000,False,60.0,179.0,1,right,J. Valančiūnas 18' Jump Shot (8 PTS) (C. Carrington 1 AST),"[202685, 1642267]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,18.87,Made,,,,,,,,8.0,,,,,,,,C. Carrington,1642267.0,1.0
152,PT00M53.80S,2025-01-20T02:34:55.6Z,1,REGULAR,2pt,Jump Shot,[],201942,18.528252299605782,87.52297794117648,1610612758,32,24,2025-01-20T02:37:58Z,1520000,False,-188.0,122.0,1,left,D. DeRozan 22' Jump Shot (5 PTS) (D. Fox 4 AST),"[201942, 1628368]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,22.36,Made,,,,,,,,5.0,,,,,,,,D. Fox,1628368.0,4.0
154,PT00M37.50S,2025-01-20T02:35:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630557,69.99014454664915,77.94117647058823,1610612764,32,24,2025-01-20T02:35:20Z,1540000,False,140.0,230.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
155,PT00M34.80S,2025-01-20T02:35:17.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,32,24,2025-01-20T02:35:20Z,1550000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT00M26.30S,2025-01-20T02:35:26.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201942,33.590670170827856,60.78431372549019,1610612758,32,24,2025-01-20T02:38:13Z,1560000,False,-54.0,263.0,1,left,MISS D. DeRozan 26' running pullup 3PT,[201942],1610612758.0,SAC,running pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
157,PT00M24.20S,2025-01-20T02:35:28.5Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,32,24,2025-01-20T02:35:30Z,1570000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT00M07.90S,2025-01-20T02:35:44.7Z,1,REGULAR,2pt,Jump Shot,[],1628398,79.84559789750328,71.56862745098039,1610612764,32,24,2025-01-20T02:35:49Z,1580000,False,108.0,137.0,1,right,MISS K. Kuzma 17' turnaround Shot,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,,,,,,,,,,
159,PT00M05.30S,2025-01-20T02:35:47.3Z,1,REGULAR,rebound,offensive,[],1642273,,,1610612764,32,24,2025-01-20T02:35:47Z,1590000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,
