actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
238,PT04M53.00S,2024-12-22T23:53:02.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,38,39,2024-12-22T23:53:06Z,2370000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,237.0,4.0,3.0,1.0,,,,,,,,,,,,,,
239,PT04M31.00S,2024-12-22T23:53:25.4Z,2,REGULAR,3pt,Jump Shot,[],1641716,28.465834428383708,83.33333333333334,1610612754,38,39,2024-12-22T23:53:29Z,2380000,False,-167.0,215.0,1,left,MISS J. Walker 27' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
240,PT04M28.00S,2024-12-22T23:53:28.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,38,39,2024-12-22T23:53:29Z,2390000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,239.0,12.0,9.0,3.0,,,,,,,,,,,,,,
241,PT04M22.00S,2024-12-22T23:53:33.7Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,38,39,2024-12-22T23:53:43Z,2400000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1629614]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Nembhard,1629614.0,,,
242,PT04M22.00S,2024-12-22T23:53:33.7Z,2,REGULAR,steal,,[],1629614,,,1610612754,38,39,2024-12-22T23:53:35Z,2410000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
243,PT04M19.00S,2024-12-22T23:53:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,8.492115637319317,42.8921568627451,1610612754,38,41,2024-12-22T23:53:50Z,2420000,False,36.0,27.0,1,left,A. Nembhard running Layup (5 PTS) (O. Toppin 2 AST),"[1629614, 1630167]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,,,5.0,,,,O. Toppin,1630167.0,2.0
245,PT04M01.00S,2024-12-22T23:53:55.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,86.5473061760841,37.254901960784316,1610612758,40,41,2024-12-22T23:54:03Z,2440000,False,-64.0,74.0,1,right,D. Sabonis 9' turnaround Hook (8 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,9.76,Made,,,,,,,,,,,,8.0,,,,D. Fox,1628368.0,2.0
246,PT03M50.00S,2024-12-22T23:54:10.1Z,2,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,40,41,2024-12-22T23:54:28Z,2450000,False,,,0,,J. Walker step out-of-bounds TURNOVER (1 TO),[1641716],1610612754.0,IND,step,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,,,,,
247,PT03M35.00S,2024-12-22T23:54:27.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,91.80354796320631,97.54901960784314,1610612758,40,41,2024-12-23T00:02:39Z,2460000,False,238.0,25.0,1,right,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
248,PT03M31.00S,2024-12-22T23:54:31.9Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,40,41,2024-12-23T00:02:39Z,2470000,False,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,
249,PT03M24.00S,2024-12-22T23:54:39.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,77.61169513797634,31.61764705882353,1610612758,40,41,2024-12-23T00:02:54Z,2480000,False,-92.0,158.0,1,right,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,18.28,Missed,,,,,,,,,,,,,,,,,,
250,PT03M21.00S,2024-12-22T23:54:42.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,40,41,2024-12-22T23:54:48Z,2490000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,249.0,13.0,9.0,4.0,,,,,,,,,,,,,,
251,PT03M21.00S,2024-12-22T23:54:44.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627734,94.40999984741211,50.0,1610612758,40,41,2024-12-23T00:03:29Z,2500000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
252,PT03M21.00S,2024-12-22T23:54:44.0Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,40,41,2024-12-23T00:03:29Z,2510000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,251.0,14.0,9.0,5.0,,,,,,,,,,,,,,
253,PT03M21.00S,2024-12-22T23:54:48.2Z,2,REGULAR,foul,personal,[],1629614,,,1610612758,40,41,2024-12-22T23:55:14Z,2520000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1627734]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
255,PT03M21.00S,2024-12-22T23:55:00.9Z,2,REGULAR,substitution,out,[],1641716,,,1610612758,40,41,2024-12-22T23:55:12Z,2540000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M21.00S,2024-12-22T23:55:00.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612758,40,41,2024-12-22T23:55:12Z,2550000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M14.00S,2024-12-22T23:55:21.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628370,89.96386333771353,42.40196078431372,1610612758,42,41,2024-12-22T23:55:43Z,2560000,False,-38.0,42.0,1,right,M. Monk alley-oop DUNK (4 PTS) (D. Sabonis 4 AST),"[1628370, 1627734]",1610612758.0,SAC,alley-oop,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,,,,,,4.0,,,,D. Sabonis,1627734.0,4.0
260,PT02M53.00S,2024-12-22T23:55:43.3Z,2,REGULAR,3pt,Jump Shot,[],1626167,35.955978975032856,54.90196078431373,1610612754,42,44,2024-12-23T00:04:15Z,2580000,False,-25.0,285.0,1,left,M. Turner 28' 3PT  (7 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.65,Made,,,,,,,,,,,,7.0,,,,A. Nembhard,1629614.0,2.0
262,PT02M35.00S,2024-12-22T23:56:01.4Z,2,REGULAR,3pt,Jump Shot,[],1627734,65.25952693823915,42.8921568627451,1610612758,45,44,2024-12-22T23:56:06Z,2600000,False,-36.0,274.0,1,right,D. Sabonis 27' 3PT  (11 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,27.64,Made,,,,,,,,,,,,11.0,,,,K. Murray,1631099.0,2.0
264,PT02M06.00S,2024-12-22T23:56:29.7Z,2,REGULAR,2pt,Jump Shot,[],1626167,26.62614980289093,52.94117647058824,1610612754,45,46,2024-12-23T00:05:13Z,2620000,False,-15.0,198.0,1,left,M. Turner 19' step back Jump Shot (9 PTS) (B. Mathurin 3 AST),"[1626167, 1631097]",1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,19.83,Made,,,,,,,,,,,,9.0,,,,B. Mathurin,1631097.0,3.0
266,PT01M41.00S,2024-12-22T23:56:55.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,65.1281208935611,41.66666666666667,1610612758,45,46,2024-12-22T23:57:00Z,2640000,False,-42.0,275.0,1,right,MISS D. Fox 27' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
267,PT01M38.00S,2024-12-22T23:56:58.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,45,46,2024-12-22T23:57:00Z,2650000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,266.0,5.0,5.0,0.0,,,,,,,,,,,,,,
268,PT01M26.00S,2024-12-22T23:57:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,10.726018396846255,2.450980392156863,1610612754,45,49,2024-12-22T23:57:17Z,2660000,False,238.0,48.0,1,left,A. Nembhard 24' 3PT  (8 PTS) (T. Haliburton 4 AST),"[1629614, 1630169]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,24.26,Made,,,,,,,,,,,,8.0,,,,T. Haliburton,1630169.0,4.0
270,PT01M11.00S,2024-12-22T23:57:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.01511169513797,39.46078431372549,1610612758,47,49,2024-12-22T23:57:32Z,2680000,False,-53.0,32.0,1,right,D. Fox 6' driving Layup (15 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,,,,,,,,15.0,,,,,,
271,PT00M55.30S,2024-12-22T23:57:42.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,32.013797634691194,19.852941176470587,1610612754,47,52,2024-12-22T23:57:47Z,2690000,False,151.0,248.0,1,left,T. Haliburton 29' 3PT  (6 PTS) (A. Nembhard 3 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,29.05,Made,,,,,,,,,,,,6.0,,,,A. Nembhard,1629614.0,3.0
273,PT00M40.60S,2024-12-22T23:58:03.7Z,2,REGULAR,3pt,Jump Shot,[],1627734,69.46452036793693,75.49019607843137,1610612758,47,52,2024-12-22T23:58:09Z,2710000,False,127.0,235.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
274,PT00M36.40S,2024-12-22T23:58:07.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,47,52,2024-12-22T23:58:09Z,2720000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,,
275,PT00M33.50S,2024-12-22T23:58:14.7Z,2,REGULAR,foul,offensive,[],1630167,,,1610612754,47,52,2024-12-22T23:58:24Z,2730000,False,,,0,,O. Toppin offensive FOUL (1 PF),"[1630167, 1628368]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,,,203591.0,1.0,0.0,Fox,1628368.0,,,,,,,
277,PT00M33.50S,2024-12-22T23:58:14.7Z,2,REGULAR,turnover,offensive foul,[],1630167,,,1610612754,47,52,2024-12-22T23:58:14Z,2750000,False,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,,,203591.0,,,,,,1.0,,,,,
278,PT00M33.50S,2024-12-22T23:58:21.7Z,2,REGULAR,substitution,out,[],1630167,,,1610612758,47,52,2024-12-22T23:58:32Z,2760000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M33.50S,2024-12-22T23:58:21.7Z,2,REGULAR,substitution,out,[],1631097,,,1610612758,47,52,2024-12-22T23:58:32Z,2770000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M33.50S,2024-12-22T23:58:21.7Z,2,REGULAR,substitution,in,[],1641767,,,1610612758,47,52,2024-12-22T23:58:32Z,2780000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M33.50S,2024-12-22T23:58:21.7Z,2,REGULAR,substitution,in,[],1627783,,,1610612758,47,52,2024-12-22T23:58:32Z,2790000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M21.10S,2024-12-22T23:58:44.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,65.52233902759527,60.29411764705882,1610612758,50,52,2024-12-22T23:58:50Z,2800000,False,51.0,272.0,1,right,M. Monk 27' 3PT  (7 PTS) (D. Fox 3 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,27.64,Made,,,,,,,,,,,,7.0,,,,D. Fox,1628368.0,3.0
284,PT00M06.60S,2024-12-22T23:59:01.4Z,2,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,50,52,2024-12-22T23:59:13Z,2820000,False,,,0,,A. Nembhard lost ball out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,lost ball,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1627961.0,,,,,,1.0,,,,,
286,PT00M06.60S,2024-12-22T23:59:10.6Z,2,REGULAR,substitution,out,[],1631099,,,1610612758,50,52,2024-12-22T23:59:33Z,2840000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M06.60S,2024-12-22T23:59:10.6Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,50,52,2024-12-22T23:59:33Z,2850000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M06.60S,2024-12-22T23:59:10.6Z,2,REGULAR,substitution,in,[],203926,,,1610612758,50,52,2024-12-22T23:59:33Z,2860000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M06.60S,2024-12-22T23:59:10.6Z,2,REGULAR,substitution,in,[],204456,,,1610612758,50,52,2024-12-22T23:59:33Z,2870000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M01.50S,2024-12-22T23:59:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,85.89027595269383,42.64705882352941,1610612758,52,52,2024-12-23T00:13:30Z,2880000,False,-37.0,80.0,1,right,M. Monk 8' driving floating Jump Shot (9 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,8.81,Made,,,,,,,,,,,,9.0,,,,,,
292,PT00M00.00S,2024-12-22T23:59:48.2Z,2,REGULAR,period,end,[],0,,,1610612754,52,52,2024-12-22T23:59:48Z,2900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612754,52,52,2024-12-23T00:14:49Z,2920000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,out,['startperiod'],1641767,,,1610612754,52,52,2024-12-23T00:14:49Z,2930000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,52,52,2024-12-23T00:14:49Z,2940000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612754,52,52,2024-12-23T00:14:49Z,2950000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612754,52,52,2024-12-23T00:14:49Z,2960000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-12-23T00:14:16.0Z,3,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,52,52,2024-12-23T00:14:49Z,2970000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-12-23T00:14:52.6Z,3,REGULAR,period,start,[],0,,,1610612758,52,52,2024-12-23T00:14:52Z,2980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT11M45.00S,2024-12-23T00:15:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.588042049934298,49.50980392156863,1610612758,52,52,2024-12-23T00:15:14Z,2990000,False,2.0,94.0,1,left,MISS D. DeRozan 9' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
306,PT11M43.00S,2024-12-23T00:15:09.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,52,52,2024-12-23T00:15:41Z,3000000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,305.0,1.0,1.0,0.0,,,,,,,,,,,,,,
307,PT11M30.00S,2024-12-23T00:15:25.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.04796320630749,42.15686274509804,1610612754,52,52,2024-12-23T00:16:12Z,3010000,False,-39.0,267.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
308,PT11M27.00S,2024-12-23T00:15:28.3Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,52,52,2024-12-23T00:16:12Z,3020000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT11M18.00S,2024-12-23T00:15:34.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,27.020367936925098,16.911764705882355,1610612758,52,52,2024-12-23T00:16:24Z,3030000,False,165.0,201.0,1,left,MISS K. Murray 26' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
310,PT11M12.00S,2024-12-23T00:15:39.7Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,52,52,2024-12-23T00:15:39Z,3040000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,309.0,6.0,6.0,0.0,,,,,,,,,,,,,,
311,PT11M07.00S,2024-12-23T00:15:44.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,88.51839684625493,48.03921568627451,1610612754,52,54,2024-12-23T02:27:15Z,3050000,False,-10.0,55.0,1,right,M. Turner DUNK (11 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,,,,,,,,,,,,11.0,,,,A. Nembhard,1629614.0,4.0
313,PT10M52.00S,2024-12-23T00:16:02.9Z,3,REGULAR,3pt,Jump Shot,[],1628368,31.488173455978973,37.00980392156863,1610612758,52,54,2024-12-23T00:18:13Z,3070000,False,65.0,243.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
314,PT10M50.00S,2024-12-23T00:16:04.9Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,52,54,2024-12-23T00:18:13Z,3080000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,313.0,5.0,4.0,1.0,,,,,,,,,,,,,,
315,PT10M45.00S,2024-12-23T00:16:10.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,72.09264126149803,13.480392156862745,1610612754,52,54,2024-12-23T00:18:44Z,3090000,False,-183.0,210.0,1,right,MISS B. Mathurin 27' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
316,PT10M43.00S,2024-12-23T00:16:12.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,52,54,2024-12-23T00:18:44Z,3100000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,315.0,15.0,10.0,5.0,,,,,,,,,,,,,,
317,PT10M29.00S,2024-12-23T00:16:24.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627734,7.046649145860711,53.18627450980392,1610612758,54,54,2024-12-23T00:19:21Z,3110000,False,-16.0,14.0,1,left,D. Sabonis Layup (13 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,13.0,,,,M. Monk,1628370.0,1.0
319,PT10M29.00S,2024-12-23T00:16:29.1Z,3,REGULAR,violation,defensive goaltending,[],1626167,,,1610612758,54,54,2024-12-23T00:17:18Z,3130000,False,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,
320,PT10M19.00S,2024-12-23T00:16:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,90.88370565045992,50.0,1610612754,54,56,2024-12-23T00:17:24Z,3140000,False,0.0,33.0,1,right,A. Nembhard driving Layup (10 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,,,,,,,,10.0,,,,,,
321,PT10M06.00S,2024-12-23T00:16:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.966491458607096,60.5392156862745,1610612758,54,56,2024-12-23T00:20:11Z,3150000,False,-53.0,22.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.73,Missed,,,,,,,,,,,,,,,,,,
322,PT10M06.00S,2024-12-23T00:16:51.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,54,56,2024-12-23T00:21:09Z,3160000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,,
323,PT10M00.00S,2024-12-23T00:16:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,92.32917214191852,47.05882352941176,1610612754,54,58,2024-12-23T00:17:16Z,3170000,False,-15.0,20.0,1,right,A. Nembhard running Layup (12 PTS) (T. Haliburton 5 AST),"[1629614, 1630169]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,12.0,,,,T. Haliburton,1630169.0,5.0
325,PT10M00.00S,2024-12-23T00:17:19.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,54,58,2024-12-23T00:17:19Z,3190000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT09M37.00S,2024-12-23T00:20:22.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,13.222733245729303,67.40196078431373,1610612758,54,58,2024-12-23T00:22:07Z,3200000,False,-87.0,72.0,1,left,MISS D. Fox 11' pullup bank Shot,[1628368],1610612758.0,SAC,pullup bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,11.28,Missed,,,,,,,,,,,,,,,,,,
327,PT09M35.00S,2024-12-23T00:20:24.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,54,58,2024-12-23T00:22:07Z,3210000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,326.0,5.0,4.0,1.0,,,,,,,,,,,,,,
