actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M44.00S,2025-03-25T02:24:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,10.463206307490145,45.09803921568628,1610612758,23,14,2025-03-25T02:24:45Z,840000,False,25.0,46.0,1,left,D. DeRozan finger roll Layup (4 PTS),[201942],1610612758.0,SAC,finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.2,Made,4.0,,,,,,,,,,,,
89,PT05M28.00S,2025-03-25T02:24:36.4Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,23,14,2025-03-25T02:24:52Z,850000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1631099]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Murray,1631099.0,,
90,PT05M28.00S,2025-03-25T02:24:36.4Z,1,REGULAR,steal,,[],1631099,,,1610612758,23,14,2025-03-25T02:24:38Z,860000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
91,PT05M22.00S,2025-03-25T02:24:44.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,4.155716162943495,98.2843137254902,1610612758,23,14,2025-03-25T02:25:45Z,870000,False,-241.0,-13.0,1,left,MISS Z. LaVine 24' running 3PT,[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,24.18,Missed,,,,,,,,,,,,,
92,PT05M21.00S,2025-03-25T02:24:45.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,23,14,2025-03-25T02:25:35Z,880000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,
93,PT05M08.00S,2025-03-25T02:24:57.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,72.22404730617609,83.57843137254902,1610612738,23,14,2025-03-25T02:26:06Z,890000,False,168.0,209.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,26.78,Missed,,,,,,,,,,,,,
94,PT05M06.00S,2025-03-25T02:24:59.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,23,14,2025-03-25T02:25:01Z,900000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,93.0,7.0,6.0,1.0,,,,,
95,PT04M46.00S,2025-03-25T02:25:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,12.959921156373195,42.8921568627451,1610612758,23,14,2025-03-25T02:25:23Z,910000,False,36.0,69.0,1,left,MISS Z. LaVine 7' driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.79,Missed,,,,,,,,,,,,,
96,PT04M44.00S,2025-03-25T02:25:20.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,14,2025-03-25T02:25:23Z,920000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,
97,PT04M35.00S,2025-03-25T02:25:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,65.1281208935611,39.46078431372549,1610612738,23,17,2025-03-25T02:25:34Z,930000,False,-53.0,275.0,1,right,J. Tatum 28' 3PT  (5 PTS) (J. Holiday 2 AST),"[1628369, 201950]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,28.03,Made,5.0,J. Holiday,201950.0,2.0,,,,,,,,,
99,PT04M18.00S,2025-03-25T02:25:46.3Z,1,REGULAR,3pt,Jump Shot,[],1627734,34.11629434954008,63.48039215686274,1610612758,23,17,2025-03-25T02:25:57Z,950000,False,-67.0,268.0,1,left,MISS D. Sabonis 27' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,27.65,Missed,,,,,,,,,,,,,
100,PT04M15.00S,2025-03-25T02:25:49.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,17,2025-03-25T02:25:49Z,960000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,
102,PT04M12.00S,2025-03-25T02:25:53.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,91.14651773981603,48.77450980392157,1610612738,23,19,2025-03-25T02:26:00Z,970000,False,-6.0,31.0,1,right,J. Tatum driving DUNK (7 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,3.13,Made,7.0,,,,,,,,,,,,
103,PT04M12.00S,2025-03-25T02:25:59.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,19,2025-03-25T02:25:59Z,980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,out,[],201942,,,1610612758,23,19,2025-03-25T02:28:41Z,990000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,23,19,2025-03-25T02:28:41Z,1000000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,out,[],1627759,,,1610612758,23,19,2025-03-25T02:28:41Z,1010000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,out,[],204001,,,1610612758,23,19,2025-03-25T02:28:41Z,1020000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,in,[],202685,,,1610612758,23,19,2025-03-25T02:28:41Z,1030000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,in,[],1631222,,,1610612758,23,19,2025-03-25T02:28:41Z,1040000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,in,[],1628436,,,1610612758,23,19,2025-03-25T02:28:41Z,1050000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M12.00S,2025-03-25T02:27:45.6Z,1,REGULAR,substitution,in,[],1631248,,,1610612758,23,19,2025-03-25T02:28:41Z,1060000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M57.00S,2025-03-25T02:29:08.7Z,1,REGULAR,3pt,Jump Shot,[],1631222,34.773324572930356,29.166666666666668,1610612758,23,19,2025-03-25T02:29:20Z,1070000,False,104.0,274.0,1,left,MISS J. LaRavia 29' 3PT,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,29.35,Missed,,,,,,,,,,,,,
113,PT03M56.00S,2025-03-25T02:29:09.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,23,19,2025-03-25T02:29:20Z,1080000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,112.0,,,,,,,,
115,PT03M41.00S,2025-03-25T02:29:42.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612738,23,19,2025-03-25T02:29:57Z,1100000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Tatum 2 FT),"[203897, 1628369]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
117,PT03M41.00S,2025-03-25T02:30:12.8Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,23,19,2025-03-25T02:30:12Z,1120000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
118,PT03M41.00S,2025-03-25T02:30:12.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,23,19,2025-03-25T02:30:12Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,
119,PT03M41.00S,2025-03-25T02:30:26.2Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,23,20,2025-03-25T02:30:26Z,1140000,False,,,0,,J. Tatum Free Throw 2 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
120,PT03M27.00S,2025-03-25T02:30:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,13.61695137976347,46.32352941176471,1610612758,25,20,2025-03-25T02:30:48Z,1150000,False,18.0,75.0,1,left,J. Valančiūnas 7' floating Jump Shot (2 PTS) (K. Ellis 1 AST),"[202685, 1631165]",1610612758.0,SAC,floating,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.77,Made,2.0,K. Ellis,1631165.0,1.0,,,,,,,,,
122,PT03M14.00S,2025-03-25T02:30:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,80.23981603153744,34.068627450980394,1610612738,25,20,2025-03-25T02:31:08Z,1170000,False,-80.0,133.0,1,right,MISS J. Tatum 15' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,15.52,Missed,,,,,,,,,,,,,
123,PT03M11.00S,2025-03-25T02:30:58.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,25,20,2025-03-25T02:31:00Z,1180000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,122.0,2.0,2.0,0.0,,,,,
124,PT03M06.00S,2025-03-25T02:31:03.4Z,1,REGULAR,turnover,lost ball,[],1631222,,,1610612758,25,20,2025-03-25T02:31:07Z,1190000,False,,,0,,J. LaRavia lost ball TURNOVER (1 TO),"[1631222, 1631248]",1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Scheierman,1631248.0,,
125,PT03M06.00S,2025-03-25T02:31:03.4Z,1,REGULAR,steal,,[],1631248,,,1610612738,25,20,2025-03-25T02:36:56Z,1200000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2025-03-25T02:31:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,89.96386333771353,41.911764705882355,1610612738,25,20,2025-03-25T02:31:23Z,1210000,False,-40.0,42.0,1,right,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.81,Missed,,,,,,,,,,,,,
127,PT02M50.00S,2025-03-25T02:31:18.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,25,20,2025-03-25T02:31:23Z,1220000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,,
128,PT02M36.00S,2025-03-25T02:31:34.0Z,1,REGULAR,2pt,Jump Shot,[],202685,20.71287779237845,44.11764705882353,1610612758,25,20,2025-03-25T02:32:00Z,1230000,False,29.0,142.0,1,left,MISS J. Valančiūnas 14' floating Shot,[202685],1610612758.0,SAC,floating,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,,,,14.52,Missed,,,,,,,,,,,,,
129,PT02M32.00S,2025-03-25T02:31:37.3Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,25,20,2025-03-25T02:31:37Z,1240000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,128.0,2.0,0.0,2.0,,,,,
130,PT02M29.00S,2025-03-25T02:31:39.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631099,10.33180026281209,62.5,1610612758,25,20,2025-03-25T02:32:53Z,1250000,False,-62.0,45.0,1,left,MISS K. Murray 7' floating Shot,[1631099],1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.68,Missed,,,,,,,,,,,,,
131,PT02M27.00S,2025-03-25T02:31:41.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,25,20,2025-03-25T02:31:43Z,1260000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,130.0,3.0,3.0,0.0,,,,,
132,PT02M22.00S,2025-03-25T02:31:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,69.85873850197109,80.63725490196079,1610612738,25,20,2025-03-25T02:33:04Z,1270000,False,153.0,231.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,27.7,Missed,,,,,,,,,,,,,
133,PT02M19.00S,2025-03-25T02:31:50.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,25,20,2025-03-25T02:31:54Z,1280000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,132.0,2.0,2.0,0.0,,,,,
134,PT02M02.00S,2025-03-25T02:32:07.7Z,1,REGULAR,2pt,Jump Shot,[],1631099,23.078186596583443,68.13725490196079,1610612758,25,20,2025-03-25T02:33:30Z,1290000,False,-91.0,164.0,1,left,MISS K. Murray 18' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,18.78,Missed,,,,,,,,,,,,,
135,PT01M58.00S,2025-03-25T02:32:10.5Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,25,20,2025-03-25T02:32:10Z,1300000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,
136,PT01M48.00S,2025-03-25T02:32:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,90.88370565045992,47.30392156862745,1610612738,25,22,2025-03-25T02:32:25Z,1310000,False,-13.0,33.0,1,right,L. Kornet cutting DUNK (2 PTS) (J. Tatum 3 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,3.58,Made,2.0,J. Tatum,1628369.0,3.0,,,,,,,,,
138,PT01M31.00S,2025-03-25T02:32:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631165,7.966491458607096,52.20588235294118,1610612758,27,22,2025-03-25T02:32:43Z,1330000,False,-11.0,22.0,1,left,K. Ellis cutting Layup (7 PTS) (J. Valančiūnas 1 AST),"[1631165, 202685]",1610612758.0,SAC,cutting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,2.5,Made,7.0,J. Valančiūnas,202685.0,1.0,,,,,,,,,
140,PT01M12.00S,2025-03-25T02:32:56.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,89.04402102496715,38.970588235294116,1610612738,27,24,2025-03-25T02:33:00Z,1350000,False,-55.0,50.0,1,right,J. Holiday 7' Hook (5 PTS) (J. Tatum 4 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.47,Made,5.0,J. Tatum,1628369.0,4.0,,,,,,,,,
142,PT00M52.70S,2025-03-25T02:33:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,17.16491458607096,53.67647058823529,1610612758,29,24,2025-03-25T02:33:25Z,1370000,False,-18.0,109.0,1,left,J. Valančiūnas 11' turnaround fadeaway Jump Shot (4 PTS),[202685],1610612758.0,SAC,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.04,Made,4.0,,,,,,,,,,,,
143,PT00M36.20S,2025-03-25T02:33:37.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.67608409986859,20.098039215686274,1610612738,29,27,2025-03-25T02:34:40Z,1380000,False,-150.0,242.0,1,right,J. Tatum 28' 3PT pullup (11 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,28.44,Made,11.0,,,,,,,,,,,,
144,PT00M31.60S,2025-03-25T02:33:50.2Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612758,29,27,2025-03-25T02:33:58Z,1390000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (2 TO),[203897],1610612758.0,SAC,lost ball,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,2004.0,,,,,,,,,,,,,,,2.0,,,,
145,PT00M31.60S,2025-03-25T02:33:54.3Z,1,REGULAR,substitution,out,[],1631165,,,1610612738,29,27,2025-03-25T02:34:02Z,1400000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M31.60S,2025-03-25T02:33:54.3Z,1,REGULAR,substitution,in,[],1628365,,,1610612738,29,27,2025-03-25T02:34:02Z,1410000,False,,,0,,SUB in: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M11.60S,2025-03-25T02:34:27.8Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,29,27,2025-03-25T02:34:34Z,1420000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1631222]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,LaRavia,1631222.0,,
148,PT00M11.60S,2025-03-25T02:34:27.8Z,1,REGULAR,steal,,[],1631222,,,1610612758,29,27,2025-03-25T02:34:30Z,1430000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M11.20S,2025-03-25T02:35:04.1Z,1,REGULAR,jumpball,recovered,[],1631248,,,1610612758,29,27,2025-03-25T02:35:42Z,1440000,False,,,0,,Jump Ball L. Kornet vs. J. LaRavia: Tip to B. Scheierman,"[1631248, 1628436, 1631222]",1610612738.0,BOS,heldball,B. Scheierman,1631248.0,Scheierman,B. Scheierman,Kornet,1628436.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,,,,,,
152,PT00M09.00S,2025-03-25T02:35:04.1Z,1,REGULAR,turnover,lost ball,[],1631222,,,1610612758,29,27,2025-03-25T02:36:07Z,1470000,False,,,0,,J. LaRavia lost ball TURNOVER (2 TO),"[1631222, 1628436]",1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Kornet,1628436.0,,
153,PT00M09.00S,2025-03-25T02:35:04.1Z,1,REGULAR,steal,,[],1628436,,,1610612738,29,27,2025-03-25T02:35:04Z,1480000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2025-03-25T02:35:12.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,76.2976346911958,89.4607843137255,1610612738,29,30,2025-03-25T02:35:17Z,1490000,False,197.0,170.0,1,right,P. Pritchard 26' 3PT  (6 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,26.06,Made,6.0,J. Tatum,1628369.0,5.0,,,,,,,,,
156,PT00M00.00S,2025-03-25T02:35:19.5Z,1,REGULAR,period,end,[],0,,,1610612758,29,30,2025-03-25T02:35:19Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612758,29,30,2025-03-25T02:37:51Z,1520000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,29,30,2025-03-25T02:37:51Z,1530000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612758,29,30,2025-03-25T02:37:51Z,1540000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612758,29,30,2025-03-25T02:37:51Z,1550000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612758,29,30,2025-03-25T02:37:51Z,1560000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,in,['startperiod'],201942,,,1610612758,29,30,2025-03-25T02:37:51Z,1570000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,29,30,2025-03-25T02:37:51Z,1580000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612758,29,30,2025-03-25T02:37:51Z,1590000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612758,29,30,2025-03-25T02:37:51Z,1600000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-25T02:37:19.2Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612758,29,30,2025-03-25T02:37:51Z,1610000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-25T02:37:54.4Z,2,REGULAR,period,start,[],0,,,1610612758,29,30,2025-03-25T02:37:54Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M46.00S,2025-03-25T02:38:10.4Z,2,REGULAR,2pt,Jump Shot,[],201942,22.026938239159,25.98039215686275,1610612758,29,30,2025-03-25T02:38:48Z,1630000,False,120.0,155.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,19.58,Missed,,,,,,,,,,,,,
170,PT11M43.00S,2025-03-25T02:38:13.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,29,30,2025-03-25T02:38:48Z,1640000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,169.0,2.0,2.0,0.0,,,,,
