actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
177,PT12M00.00S,2024-12-27T03:42:08.0Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612758,37,34,2024-12-27T03:42:30Z,1750000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-12-27T03:42:31.4Z,2,REGULAR,period,start,[],0,,,1610612758,37,34,2024-12-27T03:42:31Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M49.00S,2024-12-27T03:42:41.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,20.844283837056505,91.42156862745098,1610612758,37,34,2024-12-27T03:42:47Z,1770000,False,-207.0,143.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
180,PT11M46.00S,2024-12-27T03:42:44.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,37,34,2024-12-27T03:42:47Z,1780000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Duren,J. Duren,,,,,,,,,179.0,2.0,1.0,1.0,,,,,
181,PT11M30.00S,2024-12-27T03:43:00.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641842,92.85479632063075,63.970588235294116,1610612765,37,34,2024-12-27T03:43:06Z,1790000,False,70.0,15.0,1,right,MISS R. Holland II 7' fadeaway Shot,[1641842],1610612765.0,DET,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,
182,PT11M27.00S,2024-12-27T03:43:03.6Z,2,REGULAR,rebound,defensive,[],1641732,,,1610612758,37,34,2024-12-27T03:43:06Z,1800000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1641732],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,C. Jones,,,,,,,,,181.0,1.0,1.0,0.0,,,,,
183,PT11M16.00S,2024-12-27T03:43:14.3Z,2,REGULAR,2pt,Jump Shot,[],1641732,22.421156373193167,64.2156862745098,1610612758,39,34,2024-12-27T03:44:15Z,1810000,False,-71.0,158.0,1,left,C. Jones 17' step back Jump Shot (2 PTS),[1641732],1610612758.0,SAC,step back,,,,,,Mid-Range,16-24 Left Center,17.35,Made,2.0,Jones,C. Jones,,,,,,,,,,,,,,,,,
184,PT10M57.00S,2024-12-27T03:43:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,84.44480946123521,57.107843137254896,1610612765,39,36,2024-12-27T03:44:43Z,1820000,False,36.0,94.0,1,right,M. Beasley 10' driving floating Jump Shot (5 PTS) (S. Fontecchio 2 AST),"[1627736, 1631323]",1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.02,Made,5.0,Beasley,M. Beasley,S. Fontecchio,1631323.0,2.0,,,,,,,,,,,,,,
186,PT10M44.00S,2024-12-27T03:43:46.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,25.312089356110377,81.37254901960785,1610612758,42,36,2024-12-27T03:43:50Z,1840000,False,-157.0,185.0,1,left,T. Lyles 24' 3PT  (3 PTS) (K. Huerter 2 AST),"[1626168, 1628989]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,24.29,Made,3.0,Lyles,T. Lyles,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
188,PT10M29.00S,2024-12-27T03:44:09.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,68.54467805519053,37.254901960784316,1610612765,42,36,2024-12-27T03:45:24Z,1860000,False,-64.0,243.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.14,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
189,PT10M27.00S,2024-12-27T03:44:11.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,42,36,2024-12-27T03:45:24Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,188.0,,,,,,,,
190,PT10M27.00S,2024-12-27T03:44:16.3Z,2,REGULAR,foul,personal,[],1626168,,,1610612765,42,36,2024-12-27T03:46:22Z,1880000,False,,,0,,T. Lyles loose ball personal FOUL (1 PF),"[1626168, 1631105]",1610612758.0,SAC,loose ball,,,,,,Restricted Area,0-8 Center,,,,Lyles,T. Lyles,,,,1627963.0,1.0,0.0,Duren,1631105.0,,,,,,,,,
192,PT10M15.00S,2024-12-27T03:44:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,70.12155059132719,29.901960784313726,1610612765,42,36,2024-12-27T03:49:35Z,1900000,False,-100.0,228.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
193,PT10M12.00S,2024-12-27T03:44:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,42,36,2024-12-27T03:49:35Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,192.0,,,,,,,,
195,PT10M08.00S,2024-12-27T03:45:10.1Z,2,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,42,36,2024-12-27T03:49:57Z,1930000,False,,,0,,J. Duren bad pass out-of-bounds TURNOVER (1 TO),[1631105],1610612765.0,DET,bad pass,,,,,,Mid-Range,16-24 Right,,,,Duren,J. Duren,,,,1162.0,,,,,,,,,,,1.0,,
196,PT09M57.00S,2024-12-27T03:45:27.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,7.835085413929041,95.09803921568627,1610612758,42,36,2024-12-27T03:45:31Z,1940000,False,-225.0,21.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,22.65,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
197,PT09M56.00S,2024-12-27T03:45:28.1Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,42,36,2024-12-27T03:50:16Z,1950000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Fontecchio,S. Fontecchio,,,,,,,,,196.0,1.0,1.0,0.0,,,,,
198,PT09M50.00S,2024-12-27T03:45:35.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1627736,85.10183968462549,30.637254901960787,1610612765,42,36,2024-12-27T03:50:37Z,1960000,False,-97.0,88.0,1,right,MISS M. Beasley 13' driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,,,,Mid-Range,8-16 Left,13.05,Missed,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
199,PT09M47.00S,2024-12-27T03:45:38.2Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,42,36,2024-12-27T03:50:37Z,1970000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,,,,Mid-Range,8-16 Left,,,,Lyles,T. Lyles,,,,,,,,,198.0,2.0,2.0,0.0,,,,,
200,PT09M39.00S,2024-12-27T03:45:45.0Z,2,REGULAR,3pt,Jump Shot,[],1626168,31.225361366622867,30.637254901960787,1610612758,45,36,2024-12-27T03:45:51Z,1980000,False,97.0,241.0,1,left,T. Lyles 25' 3PT  (6 PTS) (K. Huerter 3 AST),"[1626168, 1628989]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.97,Made,6.0,Lyles,T. Lyles,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
202,PT09M22.00S,2024-12-27T03:46:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,92.06636005256242,36.51960784313725,1610612765,45,36,2024-12-27T03:51:02Z,2000000,False,-67.0,22.0,1,right,MISS M. Beasley 7' driving Layup,[1627736],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
203,PT09M21.00S,2024-12-27T03:46:03.4Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,45,36,2024-12-27T03:51:02Z,2010000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Lyles,T. Lyles,,,,,,,,,202.0,3.0,3.0,0.0,,,,,
204,PT09M12.00S,2024-12-27T03:46:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612758,45,36,2024-12-27T03:46:26Z,2020000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Lyles 2 FT),"[1631323, 1626168]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Fontecchio,S. Fontecchio,,,,202035.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,
206,PT09M12.00S,2024-12-27T03:46:45.5Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,46,36,2024-12-27T03:46:45Z,2040000,False,,,0,,T. Lyles Free Throw 1 of 2 (7 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,7.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
207,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,46,36,2024-12-27T03:47:09Z,2050000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
208,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,46,36,2024-12-27T03:47:09Z,2060000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,
209,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,out,[],1627736,,,1610612758,46,36,2024-12-27T03:47:09Z,2070000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,out,[],1631093,,,1610612758,46,36,2024-12-27T03:47:09Z,2080000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
211,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,out,[],1631105,,,1610612758,46,36,2024-12-27T03:47:09Z,2090000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
212,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,in,[],201942,,,1610612758,46,36,2024-12-27T03:47:09Z,2100000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
213,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,46,36,2024-12-27T03:47:09Z,2110000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
214,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,in,[],203501,,,1610612758,46,36,2024-12-27T03:47:09Z,2120000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
215,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,in,[],1641709,,,1610612758,46,36,2024-12-27T03:47:09Z,2130000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
216,PT09M12.00S,2024-12-27T03:46:46.4Z,2,REGULAR,substitution,in,[],1630595,,,1610612758,46,36,2024-12-27T03:47:09Z,2140000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
217,PT09M12.00S,2024-12-27T03:47:12.5Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,47,36,2024-12-27T03:47:12Z,2150000,False,,,0,,T. Lyles Free Throw 2 of 2 (8 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,8.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
218,PT09M02.00S,2024-12-27T03:47:26.3Z,2,REGULAR,foul,offensive,[],1641709,,,1610612765,47,36,2024-12-27T03:47:39Z,2160000,False,,,0,,A. Thompson charge offensive FOUL (1 PF),"[1641709, 1626168]",1610612765.0,DET,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,,Thompson,A. Thompson,,,,202035.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,
220,PT09M02.00S,2024-12-27T03:47:26.3Z,2,REGULAR,turnover,offensive foul,[],1641709,,,1610612765,47,36,2024-12-27T03:47:26Z,2180000,False,,,0,,A. Thompson offensive foul TURNOVER (1 TO),[1641709],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Thompson,A. Thompson,,,,202035.0,,,,,,,,,,,1.0,,
221,PT08M38.00S,2024-12-27T03:48:06.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,26.757555847568987,14.215686274509803,1610612758,50,36,2024-12-27T03:48:11Z,2190000,False,179.0,199.0,1,left,T. Lyles 26' 3PT  (11 PTS) (C. Jones 1 AST),"[1626168, 1641732]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,26.76,Made,11.0,Lyles,T. Lyles,C. Jones,1641732.0,1.0,,,,,,,,,,,,,,
223,PT08M22.00S,2024-12-27T03:48:24.5Z,2,REGULAR,3pt,Jump Shot,[],1631323,68.15045992115637,31.372549019607842,1610612765,50,36,2024-12-27T03:52:27Z,2210000,False,-93.0,247.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,
224,PT08M19.00S,2024-12-27T03:48:27.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,50,36,2024-12-27T03:52:27Z,2220000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Lyles,T. Lyles,,,,,,,,,223.0,4.0,4.0,0.0,,,,,
225,PT08M10.00S,2024-12-27T03:48:37.5Z,2,REGULAR,foul,personal,[],1641709,,,1610612758,50,36,2024-12-27T03:53:04Z,2230000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1626168]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Thompson,A. Thompson,,,,202035.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,
227,PT08M10.00S,2024-12-27T03:48:57.1Z,2,REGULAR,substitution,out,[],1631323,,,1610612758,50,36,2024-12-27T03:49:05Z,2250000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,
228,PT08M10.00S,2024-12-27T03:48:57.1Z,2,REGULAR,substitution,in,[],202699,,,1610612758,50,36,2024-12-27T03:49:05Z,2260000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
229,PT08M04.00S,2024-12-27T03:49:08.8Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612758,50,36,2024-12-27T03:49:20Z,2270000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Lyles 2 FT),"[202699, 1626168]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,1162.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,
232,PT08M04.00S,2024-12-27T03:49:37.6Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,51,36,2024-12-27T03:49:37Z,2290000,False,,,0,,T. Lyles Free Throw 1 of 2 (12 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,12.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
233,PT08M04.00S,2024-12-27T03:49:57.9Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,52,36,2024-12-27T03:49:57Z,2300000,False,,,0,,T. Lyles Free Throw 2 of 2 (13 PTS),[1626168],1610612758.0,SAC,,,,,,,,,,Made,13.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2024-12-27T03:50:14.0Z,2,REGULAR,3pt,Jump Shot,[],203501,83.13074901445466,95.34313725490196,1610612765,52,36,2024-12-27T03:53:51Z,2310000,False,227.0,106.0,1,right,MISS T. Hardaway Jr. 25' step back 3PT,[203501],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
235,PT07M48.00S,2024-12-27T03:50:17.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,52,36,2024-12-27T03:53:51Z,2320000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Murray,K. Murray,,,,,,,,,234.0,4.0,3.0,1.0,,,,,
236,PT07M42.00S,2024-12-27T03:50:22.6Z,2,REGULAR,3pt,Jump Shot,[],1626168,33.196452036793694,50.49019607843137,1610612758,52,36,2024-12-27T03:54:10Z,2330000,False,-2.0,260.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,25.95,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
237,PT07M39.00S,2024-12-27T03:50:25.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612765,52,36,2024-12-27T03:54:10Z,2340000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,236.0,2.0,2.0,0.0,,,,,
238,PT07M28.00S,2024-12-27T03:50:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.51182654402102,54.166666666666664,1610612765,52,38,2024-12-27T03:50:38Z,2350000,False,21.0,8.0,1,right,C. Cunningham driving Layup (14 PTS),[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.25,Made,14.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2024-12-27T03:50:53.5Z,2,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,52,38,2024-12-27T03:58:09Z,2360000,False,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,lost ball,,,,,,Mid-Range,16-24 Left Center,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,1.0,,
240,PT07M12.00S,2024-12-27T03:51:05.5Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,52,38,2024-12-27T03:51:12Z,2370000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
241,PT07M12.00S,2024-12-27T03:51:05.5Z,2,REGULAR,substitution,in,[],203458,,,1610612765,52,38,2024-12-27T03:51:12Z,2380000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,
243,PT07M01.00S,2024-12-27T03:51:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,52,38,2024-12-27T03:51:46Z,2400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M01.00S,2024-12-27T03:51:56.0Z,2,REGULAR,turnover,out-of-bounds,[],1641842,,,1610612765,52,38,2024-12-27T03:55:37Z,2405000,False,,,0,,R. Holland II bad pass out-of-bounds TURNOVER (1 TO),[1641842],1610612765.0,DET,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Holland II,R. Holland II,,,,1162.0,,,,,,,,,,,1.0,,
245,PT07M01.00S,2024-12-27T03:54:27.3Z,2,REGULAR,substitution,out,[],1641842,,,1610612758,52,38,2024-12-27T03:55:37Z,2420000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,
246,PT07M01.00S,2024-12-27T03:54:27.3Z,2,REGULAR,substitution,out,[],1641709,,,1610612758,52,38,2024-12-27T03:55:37Z,2430000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
247,PT07M01.00S,2024-12-27T03:54:27.3Z,2,REGULAR,substitution,in,[],1631093,,,1610612758,52,38,2024-12-27T03:55:37Z,2440000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
248,PT07M01.00S,2024-12-27T03:54:27.3Z,2,REGULAR,substitution,in,[],1631105,,,1610612758,52,38,2024-12-27T03:55:37Z,2450000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
249,PT06M44.00S,2024-12-27T03:54:50.2Z,2,REGULAR,turnover,lost ball,[],203458,,,1610612758,52,38,2024-12-27T04:18:34Z,2460000,False,,,0,,A. Len lost ball TURNOVER (1 TO),"[203458, 1631105]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Len,A. Len,,,,,,,,,,,,,,,1.0,Duren,1631105.0
250,PT06M44.00S,2024-12-27T03:54:50.2Z,2,REGULAR,steal,,[],1631105,,,1610612765,52,38,2024-12-27T03:54:52Z,2470000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
251,PT06M38.00S,2024-12-27T03:54:55.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630595,73.27529566360053,16.176470588235293,1610612765,52,38,2024-12-27T03:58:53Z,2480000,False,-169.0,199.0,1,right,MISS C. Cunningham 26' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2024-12-27T03:54:58.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,52,38,2024-12-27T03:58:53Z,2490000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Huerter,K. Huerter,,,,,,,,,251.0,2.0,2.0,0.0,,,,,
253,PT06M24.00S,2024-12-27T03:55:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612758,52,38,2024-12-27T03:55:21Z,2500000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Len 2 FT),"[1631105, 203458]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Duren,J. Duren,,,,202035.0,2.0,0.0,Len,203458.0,,,,,,,,,
256,PT06M24.00S,2024-12-27T03:55:37.9Z,2,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,53,38,2024-12-27T03:55:37Z,2520000,False,,,0,,A. Len Free Throw 1 of 2 (3 PTS),[203458],1610612758.0,SAC,,,,,,,,,,Made,3.0,Len,A. Len,,,,,,,,,,,,,,,,,
257,PT06M24.00S,2024-12-27T03:55:40.3Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,53,38,2024-12-27T03:55:50Z,2530000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,
258,PT06M24.00S,2024-12-27T03:55:40.3Z,2,REGULAR,substitution,out,[],1641732,,,1610612758,53,38,2024-12-27T03:55:50Z,2540000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,,,,,,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,
259,PT06M24.00S,2024-12-27T03:55:40.3Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,53,38,2024-12-27T03:55:50Z,2550000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
260,PT06M24.00S,2024-12-27T03:55:40.3Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,53,38,2024-12-27T03:55:50Z,2560000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,
261,PT06M24.00S,2024-12-27T03:55:55.0Z,2,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,54,38,2024-12-27T03:55:55Z,2570000,False,,,0,,A. Len Free Throw 2 of 2 (4 PTS),[203458],1610612758.0,SAC,,,,,,,,,,Made,4.0,Len,A. Len,,,,,,,,,,,,,,,,,
262,PT06M13.00S,2024-12-27T03:56:15.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,94.30026281208936,49.26470588235294,1610612765,54,40,2024-12-27T03:56:21Z,2580000,False,-4.0,1.0,1,right,J. Duren alley-oop DUNK (8 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,,,,Restricted Area,0-8 Center,0.39,Made,8.0,Duren,J. Duren,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
264,PT05M59.00S,2024-12-27T03:56:29.6Z,2,REGULAR,3pt,Jump Shot,[],1631099,28.86005256241787,19.607843137254903,1610612758,54,40,2024-12-27T03:56:35Z,2600000,False,152.0,219.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,Murray,K. Murray,,,,,,,,,,,,,,,,,
