actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
170,PT09M09.00S,2024-11-16T03:41:02.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,28.597240473061763,20.588235294117645,1610612750,34,40,2024-11-16T03:41:10Z,1680000,False,147.0,216.0,1,left,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,26.16,Missed,,,,,,,,,,,,,
171,PT09M05.00S,2024-11-16T03:41:06.8Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,34,40,2024-11-16T03:41:10Z,1690000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,170.0,,2.0,2.0,0.0,,,,,,,,
172,PT08M54.00S,2024-11-16T03:41:17.8Z,2,REGULAR,3pt,Jump Shot,[],1626168,68.9388961892247,30.88235294117647,1610612758,34,40,2024-11-16T03:41:22Z,1700000,False,-96.0,239.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,25.79,Missed,,,,,,,,,,,,,
173,PT08M51.00S,2024-11-16T03:41:20.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,34,40,2024-11-16T03:41:22Z,1710000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,172.0,,2.0,2.0,0.0,,,,,,,,
174,PT08M40.00S,2024-11-16T03:41:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629675,33.85348226018397,59.068627450980394,1610612750,34,43,2024-11-16T03:41:35Z,1720000,False,-45.0,266.0,1,left,N. Reid 26' 3PT  (11 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,26.95,Made,,11.0,,,,,,,M. Conley,201144.0,3.0,,
176,PT08M23.00S,2024-11-16T03:41:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,84.57621550591328,53.431372549019606,1610612758,36,43,2024-11-16T03:45:53Z,1740000,False,17.0,92.0,1,right,K. Murray 9' driving floating Jump Shot (6 PTS),[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.41,Made,,6.0,,,,,,,,,,,
177,PT08M12.00S,2024-11-16T03:42:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,10.068988173455978,44.36274509803921,1610612750,36,43,2024-11-16T03:46:31Z,1750000,False,28.0,42.0,1,left,MISS M. Conley driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.07,Missed,,,,,,,,,,,,,
178,PT08M11.00S,2024-11-16T03:42:03.2Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,36,43,2024-11-16T03:46:31Z,1760000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,177.0,,4.0,3.0,1.0,,,,,,,,
179,PT08M10.00S,2024-11-16T03:42:13.7Z,2,REGULAR,foul,personal,[],203926,,,1610612750,36,43,2024-11-16T03:46:24Z,1770000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 203497]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,201639.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
181,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,out,[],1628368,,,1610612750,36,43,2024-11-16T03:42:41Z,1790000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,out,[],203926,,,1610612750,36,43,2024-11-16T03:42:41Z,1800000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612750,36,43,2024-11-16T03:42:41Z,1810000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,in,[],1627734,,,1610612750,36,43,2024-11-16T03:42:41Z,1820000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612750,36,43,2024-11-16T03:42:41Z,1830000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M10.00S,2024-11-16T03:42:24.6Z,2,REGULAR,substitution,in,[],1631165,,,1610612750,36,43,2024-11-16T03:42:41Z,1840000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M57.00S,2024-11-16T03:42:51.8Z,2,REGULAR,foul,personal,['3freethrow'],1629162,,,1610612750,36,43,2024-11-16T03:43:08Z,1850000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Conley 3 FT),"[1629162, 201144]",1610612758.0,SAC,shooting,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,201639.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
189,PT07M57.00S,2024-11-16T03:43:18.0Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],201144,,,1610612750,36,44,2024-11-16T03:43:54Z,1870000,False,,,0,,M. Conley Free Throw 1 of 3 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,
190,PT07M57.00S,2024-11-16T03:43:18.0Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],201144,,,1610612750,36,45,2024-11-16T03:43:54Z,1880000,False,,,0,,M. Conley Free Throw 2 of 3 (8 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,
191,PT07M57.00S,2024-11-16T03:43:18.0Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],201144,,,1610612750,36,45,2024-11-16T03:43:54Z,1890000,False,,,0,,MISS M. Conley Free Throw 3 of 3,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
192,PT07M53.00S,2024-11-16T03:43:22.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,36,45,2024-11-16T03:43:54Z,1900000,False,,,0,,K. Murray REBOUND (Off:2 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,191.0,,5.0,3.0,2.0,,,,,,,,
193,PT07M33.00S,2024-11-16T03:44:13.2Z,2,REGULAR,2pt,Jump Shot,[],1629162,82.60512483574244,67.15686274509804,1610612758,38,45,2024-11-16T03:47:42Z,1910000,False,86.0,111.0,1,right,J. McLaughlin 14' fadeaway bank Jump Shot (2 PTS) (K. Murray 1 AST),"[1629162, 1631099]",1610612758.0,SAC,fadeaway bank,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,8-16 Right,,,,,,14.03,Made,,2.0,,,,,,,K. Murray,1631099.0,1.0,,
195,PT07M14.00S,2024-11-16T03:44:31.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,18.74178712220762,47.794117647058826,1610612750,38,47,2024-11-16T03:44:38Z,1930000,False,11.0,124.0,1,left,N. Alexander-Walker 12' fadeaway Jump Shot (5 PTS),[1629638],1610612750.0,MIN,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.42,Made,,5.0,,,,,,,,,,,
196,PT06M51.00S,2024-11-16T03:44:57.2Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612758,38,47,2024-11-16T03:45:07Z,1940000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203497, 1627734]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,201639.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
198,PT06M51.00S,2024-11-16T03:45:17.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,38,47,2024-11-16T03:45:17Z,1960000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M51.00S,2024-11-16T03:46:55.5Z,2,REGULAR,substitution,out,[],201144,,,1610612758,38,47,2024-11-16T03:47:58Z,1970000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M51.00S,2024-11-16T03:46:55.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612758,38,47,2024-11-16T03:47:58Z,1980000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M51.00S,2024-11-16T03:48:16.3Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,39,47,2024-11-16T03:48:16Z,1990000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,
203,PT06M51.00S,2024-11-16T03:48:34.7Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,40,47,2024-11-16T03:48:34Z,2000000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,
204,PT06M33.00S,2024-11-16T03:48:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630162,27.283180026281208,16.666666666666664,1610612750,40,50,2024-11-16T03:48:58Z,2010000,False,167.0,204.0,1,left,A. Edwards 26' 3PT  (11 PTS) (N. Alexander-Walker 1 AST),"[1630162, 1629638]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,26.34,Made,,11.0,,,,,,,N. Alexander-Walker,1629638.0,1.0,,
206,PT06M13.00S,2024-11-16T03:49:14.1Z,2,REGULAR,3pt,Jump Shot,[],1627734,66.70499342969777,49.50980392156863,1610612758,40,50,2024-11-16T03:49:22Z,2030000,False,-2.0,260.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,26.05,Missed,,,,,,,,,,,,,
207,PT06M12.00S,2024-11-16T03:49:15.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,40,50,2024-11-16T03:49:22Z,2040000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,206.0,,,,,,,,,,,,
209,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,40,50,2024-11-16T03:49:54Z,2060000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,out,[],1631099,,,1610612750,40,50,2024-11-16T03:49:54Z,2070000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,40,50,2024-11-16T03:49:54Z,2080000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,out,[],203497,,,1610612750,40,50,2024-11-16T03:49:54Z,2090000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,in,[],1626168,,,1610612750,40,50,2024-11-16T03:49:54Z,2100000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,in,[],1628368,,,1610612750,40,50,2024-11-16T03:49:54Z,2110000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,40,50,2024-11-16T03:49:54Z,2120000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M12.00S,2024-11-16T03:49:22.9Z,2,REGULAR,substitution,in,[],203944,,,1610612750,40,50,2024-11-16T03:49:54Z,2130000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M50.00S,2024-11-16T03:50:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,6.521024967148489,95.83333333333334,1610612750,40,50,2024-11-16T03:50:51Z,2140000,False,-229.0,9.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,22.94,Missed,,,,,,,,,,,,,
218,PT05M47.00S,2024-11-16T03:50:06.8Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,40,50,2024-11-16T03:50:51Z,2150000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,217.0,,1.0,0.0,1.0,,,,,,,,
219,PT05M35.00S,2024-11-16T03:50:19.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629675,8.09789750328515,66.17647058823529,1610612750,40,50,2024-11-16T03:52:36Z,2160000,False,-81.0,24.0,1,left,MISS N. Reid 8' driving floating Shot - blocked,"[1629675, 1627734]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,8.43,Missed,,,,,,,,,,,,Sabonis,1627734.0
220,PT05M35.00S,2024-11-16T03:50:19.4Z,2,REGULAR,block,,[],1627734,,,1610612750,40,50,2024-11-16T03:50:23Z,2170000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
221,PT05M32.00S,2024-11-16T03:50:22.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,40,50,2024-11-16T03:52:36Z,2180000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,219.0,,2.0,2.0,0.0,,,,,,,,
222,PT05M14.00S,2024-11-16T03:50:39.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,76.42904073587385,13.480392156862745,1610612758,43,50,2024-11-16T03:50:45Z,2190000,False,-183.0,169.0,1,right,D. Fox 24' 3PT step back (16 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,24.89,Made,,16.0,,,,,,,,,,,
223,PT05M02.00S,2024-11-16T03:50:55.2Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612750,43,50,2024-11-16T03:51:06Z,2200000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Randle 2 FT),"[1628368, 203944]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
225,PT05M02.00S,2024-11-16T03:51:19.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,43,50,2024-11-16T03:59:11Z,2220000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M02.00S,2024-11-16T03:54:42.1Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,43,51,2024-11-16T03:54:42Z,2240000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,
228,PT05M02.00S,2024-11-16T03:54:58.7Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,43,52,2024-11-16T03:54:58Z,2250000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,
229,PT04M49.00S,2024-11-16T03:55:13.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.3580814717477,44.11764705882353,1610612758,45,52,2024-11-16T03:56:01Z,2260000,False,-29.0,38.0,1,right,D. Sabonis turnaround Hook (8 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.81,Made,,8.0,,,,,,,,,,,
230,PT04M31.00S,2024-11-16T03:55:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,28.203022339027594,76.47058823529412,1610612750,45,52,2024-11-16T03:55:35Z,2270000,False,-132.0,213.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,25.05,Missed,,,,,,,,,,,,,
231,PT04M29.00S,2024-11-16T03:55:32.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,45,52,2024-11-16T03:55:35Z,2280000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,230.0,,3.0,2.0,1.0,,,,,,,,
232,PT04M08.00S,2024-11-16T03:55:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,47.794117647058826,1610612758,47,52,2024-11-16T03:57:00Z,2290000,False,-11.0,15.0,1,right,D. Sabonis driving reverse Layup (10 PTS) (K. Huerter 4 AST),"[1627734, 1628989]",1610612758.0,SAC,driving reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,10.0,,,,,,,K. Huerter,1628989.0,4.0,,
234,PT03M56.00S,2024-11-16T03:56:05.8Z,2,REGULAR,2pt,Jump Shot,[],203944,17.0335085413929,83.82352941176471,1610612750,47,54,2024-11-16T03:56:14Z,2310000,False,-169.0,108.0,1,left,J. Randle 20' Jump Shot (9 PTS) (N. Alexander-Walker 2 AST),"[203944, 1629638]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,20.04,Made,,9.0,,,,,,,N. Alexander-Walker,1629638.0,2.0,,
236,PT03M32.00S,2024-11-16T03:56:34.0Z,2,REGULAR,turnover,traveling,[],1627734,,,1610612758,47,54,2024-11-16T03:56:45Z,2330000,False,,,0,,D. Sabonis traveling TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,201639.0,,,,,,,,,,,,2.0,,,,,,,
237,PT03M32.00S,2024-11-16T03:56:47.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,47,54,2024-11-16T03:56:47Z,2340000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,out,[],1631165,,,1610612750,47,54,2024-11-16T03:58:17Z,2350000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,47,54,2024-11-16T03:58:17Z,2360000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,47,54,2024-11-16T03:58:17Z,2370000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,in,[],1631099,,,1610612750,47,54,2024-11-16T03:58:17Z,2380000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,in,[],201144,,,1610612750,47,54,2024-11-16T03:58:17Z,2390000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M32.00S,2024-11-16T03:57:02.6Z,2,REGULAR,substitution,in,[],203497,,,1610612750,47,54,2024-11-16T03:58:17Z,2400000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M17.00S,2024-11-16T03:58:35.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,8.360709592641262,40.19607843137255,1610612750,47,54,2024-11-16T04:00:02Z,2410000,False,49.0,26.0,1,left,MISS J. McDaniels driving DUNK,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.55,Missed,,,,,,,,,,,,,
245,PT03M14.00S,2024-11-16T03:58:38.1Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,47,54,2024-11-16T04:00:02Z,2420000,False,,,0,,K. Murray REBOUND (Off:2 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,244.0,,6.0,4.0,2.0,,,,,,,,
246,PT03M03.00S,2024-11-16T03:58:49.7Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,47,54,2024-11-16T03:58:58Z,2430000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,2.0,,,,,,,
247,PT02M41.00S,2024-11-16T03:59:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,4.155716162943495,4.166666666666666,1610612750,47,57,2024-11-16T03:59:21Z,2440000,False,229.0,-13.0,1,left,J. McDaniels 3PT  (3 PTS) (M. Conley 4 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,22.96,Made,,3.0,,,,,,,M. Conley,201144.0,4.0,,
249,PT02M19.00S,2024-11-16T03:59:41.2Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612758,47,57,2024-11-16T03:59:45Z,2460000,False,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 201144]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,3.0,Conley,201144.0,,,,,
250,PT02M19.00S,2024-11-16T03:59:41.2Z,2,REGULAR,steal,,[],201144,,,1610612750,47,57,2024-11-16T03:59:43Z,2470000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
251,PT02M14.00S,2024-11-16T03:59:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612750,47,57,2024-11-16T04:00:00Z,2480000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1626168, 1630183]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
253,PT02M14.00S,2024-11-16T04:00:11.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630183,,,1610612750,47,58,2024-11-16T04:00:26Z,2500000,False,,,0,,J. McDaniels Free Throw 1 of 2 (4 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,
254,PT02M14.00S,2024-11-16T04:00:11.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630183,,,1610612750,47,58,2024-11-16T04:00:26Z,2510000,False,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
255,PT02M11.00S,2024-11-16T04:00:14.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,58,2024-11-16T04:00:26Z,2520000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,254.0,,4.0,3.0,1.0,,,,,,,,
