actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
449,PT02M41.00S,2024-02-09T01:47:01.9Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,93,76,2024-02-09T01:47:11Z,4400000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M41.00S,2024-02-09T01:47:01.9Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,93,76,2024-02-09T01:47:11Z,4410000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M41.00S,2024-02-09T01:47:01.9Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,93,76,2024-02-09T01:47:11Z,4420000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M24.00S,2024-02-09T01:47:25.4Z,3,REGULAR,3pt,Jump Shot,[],1629021,11.251642575558476,3.9215686274509802,1610612753,93,76,2024-02-09T01:47:37Z,4430000,False,230.0,53.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
453,PT02M20.00S,2024-02-09T01:47:29.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,93,76,2024-02-09T01:47:37Z,4440000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,452.0,3.0,3.0,0.0,,,,,,,,,,,,,,
454,PT02M17.00S,2024-02-09T01:47:32.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,69.72733245729303,76.7156862745098,1610612759,93,79,2024-02-09T01:47:42Z,4450000,False,134.0,232.0,1,right,D. Vassell 26' 3PT running pullup (21 PTS),[1630170],1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.78,Made,,,,,21.0,,,,,,,,,,,,,
455,PT02M00.00S,2024-02-09T01:47:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.915243101182654,51.9607843137255,1610612753,93,79,2024-02-09T01:49:04Z,4460000,False,-10.0,13.0,1,left,MISS M. Wagner Layup - blocked,"[1629021, 1628380]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,Collins,1628380.0,,,,,,,
456,PT02M00.00S,2024-02-09T01:47:50.2Z,3,REGULAR,block,,[],1628380,,,1610612753,93,79,2024-02-09T01:47:53Z,4470000,False,,,0,,Z. Collins BLOCK (2 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT01M59.00S,2024-02-09T01:47:51.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,93,79,2024-02-09T01:49:04Z,4480000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,455.0,,,,,,,,,,,,,,,,,
459,PT01M43.00S,2024-02-09T01:48:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.32917214191852,51.9607843137255,1610612759,93,81,2024-02-09T01:48:24Z,4500000,False,10.0,20.0,1,right,D. Vassell driving Layup (23 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,23.0,Z. Collins,1628380.0,3.0,,,,,,,,,,
461,PT01M17.00S,2024-02-09T01:48:41.6Z,3,REGULAR,turnover,lost ball,[],1629021,,,1610612753,93,81,2024-02-09T01:48:48Z,4520000,False,,,0,,M. Wagner lost ball TURNOVER (2 TO),"[1629021, 1626224]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,Osman,1626224.0,,,,
462,PT01M17.00S,2024-02-09T01:48:41.6Z,3,REGULAR,steal,,[],1626224,,,1610612759,93,81,2024-02-09T01:53:58Z,4530000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
463,PT01M13.00S,2024-02-09T01:48:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631104,91.01511169513797,50.49019607843137,1610612759,93,83,2024-02-09T01:48:54Z,4540000,False,2.0,32.0,1,right,B. Wesley running Layup (10 PTS) (D. Vassell 2 AST),"[1631104, 1630170]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,10.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
465,PT01M13.00S,2024-02-09T01:48:53.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,93,83,2024-02-09T01:48:53Z,4560000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M49.80S,2024-02-09T01:50:43.6Z,3,REGULAR,2pt,Jump Shot,[],1628371,13.87976346911958,77.94117647058823,1610612753,95,83,2024-02-09T01:50:48Z,4570000,False,-140.0,78.0,1,left,J. Isaac 16' pullup Jump Shot (3 PTS) (G. Harris 3 AST),"[1628371, 203914]",1610612753.0,ORL,pullup,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left,16.0,Made,,,,,3.0,G. Harris,203914.0,3.0,,,,,,,,,,
468,PT00M37.90S,2024-02-09T01:51:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,91.40932982917214,51.9607843137255,1610612759,95,85,2024-02-09T01:51:21Z,4590000,False,10.0,28.0,1,right,Z. Collins driving floating Jump Shot (8 PTS) (D. Vassell 3 AST),"[1628380, 1630170]",1610612759.0,SAS,driving floating,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,8.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
470,PT00M32.20S,2024-02-09T01:51:11.6Z,3,REGULAR,foul,personal,[],1626224,,,1610612753,95,85,2024-02-09T01:52:11Z,4610000,False,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1630175]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1630886.0,,,,,,1.0,0.0,Anthony,1630175.0
473,PT00M28.40S,2024-02-09T01:52:38.7Z,3,REGULAR,3pt,Jump Shot,[],1630175,31.750985545335087,68.87254901960785,1610612753,98,85,2024-02-09T01:52:46Z,4640000,False,-94.0,246.0,1,left,C. Anthony 26' 3PT  (9 PTS) (J. Isaac 1 AST),"[1630175, 1628371]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,9.0,J. Isaac,1628371.0,1.0,,,,,,,,,,
475,PT00M00.20S,2024-02-09T01:53:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629640,73.80091984231275,85.29411764705883,1610612759,98,85,2024-02-09T01:53:27Z,4660000,False,176.0,194.0,1,right,MISS K. Johnson 26' step back 3PT,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
476,PT00M00.20S,2024-02-09T01:53:10.1Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,98,85,2024-02-09T01:53:14Z,4670000,False,,,0,,J. Isaac REBOUND (Off:0 Def:5),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,475.0,5.0,5.0,0.0,,,,,,,,,,,,,,
477,PT00M00.00S,2024-02-09T01:53:16.8Z,3,REGULAR,period,end,[],0,,,1610612753,98,85,2024-02-09T01:53:16Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-02-09T01:54:52.6Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612753,98,85,2024-02-09T01:55:43Z,4690000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-02-09T01:54:52.6Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612753,98,85,2024-02-09T01:55:43Z,4700000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-02-09T01:54:52.6Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612753,98,85,2024-02-09T01:55:43Z,4710000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-02-09T01:54:52.6Z,4,REGULAR,substitution,in,['startperiod'],1631103,,,1610612753,98,85,2024-02-09T01:55:43Z,4720000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-02-09T01:55:52.6Z,4,REGULAR,period,start,[],0,,,1610612759,98,85,2024-02-09T01:55:52Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M41.00S,2024-02-09T01:56:11.3Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,98,85,2024-02-09T01:56:15Z,4740000,False,,,0,,V. Wembanyama lost ball TURNOVER (4 TO),"[1641705, 203914]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,Harris,203914.0,,,,
484,PT11M41.00S,2024-02-09T01:56:11.3Z,4,REGULAR,steal,,[],203914,,,1610612753,98,85,2024-02-09T01:56:13Z,4750000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT11M35.00S,2024-02-09T01:56:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,7.30946123521682,51.225490196078425,1610612753,98,85,2024-02-09T01:57:15Z,4760000,False,-6.0,16.0,1,left,MISS M. Wagner running Layup - blocked,"[1629021, 1641705]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,Wembanyama,1641705.0,,,,,,,
486,PT11M35.00S,2024-02-09T01:56:17.1Z,4,REGULAR,block,,[],1641705,,,1610612753,98,85,2024-02-09T01:56:20Z,4770000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
487,PT11M35.00S,2024-02-09T01:56:17.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,98,85,2024-02-09T01:56:46Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,485.0,,,,,,,,,,,,,,,,,
488,PT11M35.00S,2024-02-09T01:56:25.6Z,4,REGULAR,foul,personal,[],1631103,,,1610612753,98,85,2024-02-09T01:58:23Z,4790000,False,,,0,,M. Branham loose ball personal FOUL (2 PF),"[1631103, 1628371]",1610612759.0,SAS,loose ball,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Isaac,1628371.0
490,PT11M35.00S,2024-02-09T01:56:31.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612753,98,85,2024-02-09T01:56:36Z,4810000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M35.00S,2024-02-09T01:56:31.8Z,4,REGULAR,substitution,in,[],1631110,,,1610612753,98,85,2024-02-09T01:56:36Z,4820000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M27.00S,2024-02-09T01:56:57.5Z,4,REGULAR,foul,offensive,[],1630175,,,1610612753,98,85,2024-02-09T01:59:02Z,4830000,False,,,0,,C. Anthony offensive FOUL (3 PF),"[1630175, 1626224]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1162.0,,,,,,3.0,0.0,Osman,1626224.0
494,PT11M27.00S,2024-02-09T01:56:57.5Z,4,REGULAR,turnover,offensive foul,[],1630175,,,1610612753,98,85,2024-02-09T01:56:57Z,4850000,False,,,0,,C. Anthony offensive foul TURNOVER (2 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1162.0,,,2.0,,,,,,
495,PT11M17.00S,2024-02-09T01:57:29.5Z,4,REGULAR,foul,personal,[],204060,,,1610612759,98,85,2024-02-09T01:57:51Z,4860000,False,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1641705]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Wembanyama,1641705.0
497,PT11M10.00S,2024-02-09T01:57:59.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,65.1281208935611,46.568627450980394,1610612759,98,85,2024-02-09T01:58:04Z,4880000,False,-17.0,275.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
498,PT11M07.00S,2024-02-09T01:58:02.4Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,98,85,2024-02-09T01:58:04Z,4890000,False,,,0,,J. Isaac REBOUND (Off:0 Def:6),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,497.0,6.0,6.0,0.0,,,,,,,,,,,,,,
499,PT10M57.00S,2024-02-09T01:58:12.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,6.783837056504599,50.49019607843137,1610612753,100,85,2024-02-09T01:58:17Z,4900000,False,-2.0,11.0,1,left,J. Isaac alley-oop DUNK (5 PTS) (G. Harris 4 AST),"[1628371, 203914]",1610612753.0,ORL,alley-oop,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,5.0,G. Harris,203914.0,4.0,,,,,,,,,,
501,PT10M48.00S,2024-02-09T01:58:20.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,65.91655716162943,48.28431372549019,1610612759,100,88,2024-02-09T02:00:03Z,4920000,False,-9.0,268.0,1,right,V. Wembanyama 26' 3PT pullup (12 PTS) (B. Wesley 5 AST),"[1641705, 1631104]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.8,Made,,,,,12.0,B. Wesley,1631104.0,5.0,,,,,,,,,,
503,PT10M33.00S,2024-02-09T01:58:36.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,6.521024967148489,49.01960784313725,1610612753,102,88,2024-02-09T01:58:42Z,4940000,False,5.0,9.0,1,left,M. Wagner driving DUNK (9 PTS) (J. Ingles 4 AST),"[1629021, 204060]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,9.0,J. Ingles,204060.0,4.0,,,,,,,,,,
505,PT10M20.00S,2024-02-09T01:58:49.7Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,102,88,2024-02-09T01:58:54Z,4960000,False,,,0,,V. Wembanyama lost ball TURNOVER (5 TO),"[1641705, 1630175]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,5.0,Anthony,1630175.0,,,,
506,PT10M20.00S,2024-02-09T01:58:49.7Z,4,REGULAR,steal,,[],1630175,,,1610612753,102,88,2024-02-09T01:58:52Z,4970000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT10M14.00S,2024-02-09T01:58:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628371,6.783837056504599,50.98039215686274,1610612753,104,88,2024-02-09T01:59:05Z,4980000,False,-5.0,11.0,1,left,J. Isaac cutting Layup (7 PTS) (M. Wagner 1 AST),"[1628371, 1629021]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,7.0,M. Wagner,1629021.0,1.0,,,,,,,,,,
509,PT10M14.00S,2024-02-09T01:59:10.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,104,88,2024-02-09T01:59:14Z,5000000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M14.00S,2024-02-09T02:01:20.8Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,104,88,2024-02-09T02:01:38Z,5010000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M14.00S,2024-02-09T02:01:20.8Z,4,REGULAR,substitution,out,[],1626224,,,1610612759,104,88,2024-02-09T02:01:38Z,5020000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M14.00S,2024-02-09T02:01:20.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,104,88,2024-02-09T02:01:38Z,5030000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M14.00S,2024-02-09T02:01:20.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,104,88,2024-02-09T02:01:38Z,5040000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M57.00S,2024-02-09T02:02:12.5Z,4,REGULAR,turnover,lost ball,[],1630200,,,1610612759,104,88,2024-02-09T02:02:19Z,5050000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 203914]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Harris,203914.0,,,,
515,PT09M57.00S,2024-02-09T02:02:12.5Z,4,REGULAR,steal,,[],203914,,,1610612753,104,88,2024-02-09T02:02:15Z,5060000,False,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
516,PT09M51.00S,2024-02-09T02:02:17.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628371,7.440867279894875,50.98039215686274,1610612753,106,88,2024-02-09T02:02:25Z,5070000,False,-5.0,17.0,1,left,J. Isaac running alley-oop DUNK (9 PTS) (C. Anthony 2 AST),"[1628371, 1630175]",1610612753.0,ORL,running alley-oop,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,9.0,C. Anthony,1630175.0,2.0,,,,,,,,,,
518,PT09M34.00S,2024-02-09T02:02:35.1Z,4,REGULAR,3pt,Jump Shot,[],1631110,90.75229960578186,96.56862745098039,1610612759,106,88,2024-02-09T02:02:44Z,5090000,False,233.0,34.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
519,PT09M32.00S,2024-02-09T02:02:37.1Z,4,REGULAR,rebound,offensive,[],1630170,,,1610612759,106,88,2024-02-09T02:02:44Z,5100000,False,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,518.0,4.0,3.0,1.0,,,,,,,,,,,,,,
520,PT09M26.00S,2024-02-09T02:02:43.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,67.23061760840999,62.99019607843137,1610612759,106,88,2024-02-09T02:02:50Z,5110000,False,65.0,256.0,1,right,MISS M. Branham 26' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
521,PT09M22.00S,2024-02-09T02:02:47.9Z,4,REGULAR,rebound,offensive,[],1630200,,,1610612759,106,88,2024-02-09T02:02:50Z,5120000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,520.0,1.0,0.0,1.0,,,,,,,,,,,,,,
522,PT09M21.00S,2024-02-09T02:02:48.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,68.01905387647832,21.813725490196077,1610612759,106,88,2024-02-09T02:02:53Z,5130000,False,-141.0,248.0,1,right,MISS D. Vassell 28' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
523,PT09M17.00S,2024-02-09T02:02:52.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,106,88,2024-02-09T02:02:53Z,5140000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,522.0,2.0,1.0,1.0,,,,,,,,,,,,,,
524,PT09M08.00S,2024-02-09T02:03:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,7.5722733245729295,53.67647058823529,1610612753,108,88,2024-02-09T02:03:09Z,5150000,False,-18.0,19.0,1,left,J. Ingles driving finger roll Layup (8 PTS),[204060],1610612753.0,ORL,driving finger roll,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,8.0,,,,,,,,,,,,,
525,PT09M00.00S,2024-02-09T02:03:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.06636005256242,52.450980392156865,1610612759,108,90,2024-02-09T02:03:54Z,5160000,False,12.0,22.0,1,right,J. Sochan cutting Layup (9 PTS) (T. Jones 5 AST),"[1631110, 1630200]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,9.0,T. Jones,1630200.0,5.0,,,,,,,,,,
527,PT08M48.00S,2024-02-09T02:03:29.3Z,4,REGULAR,violation,kicked ball,[],1641705,,,1610612753,108,90,2024-02-09T02:04:28Z,5180000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
528,PT08M46.00S,2024-02-09T02:03:44.5Z,4,REGULAR,turnover,lost ball,[],1629021,,,1610612753,108,90,2024-02-09T02:04:08Z,5190000,False,,,0,,M. Wagner lost ball TURNOVER (3 TO),"[1629021, 1631103]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,Branham,1631103.0,,,,
529,PT08M46.00S,2024-02-09T02:03:44.5Z,4,REGULAR,steal,,[],1631103,,,1610612759,108,90,2024-02-09T02:03:50Z,5200000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT08M46.00S,2024-02-09T02:03:52.0Z,4,REGULAR,foul,personal,[],1629021,,,1610612759,108,90,2024-02-09T02:04:27Z,5210000,False,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 1631103]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Branham,1631103.0
532,PT08M28.00S,2024-02-09T02:04:15.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,65.65374507227332,50.0,1610612759,108,90,2024-02-09T02:05:47Z,5230000,False,0.0,270.0,1,right,MISS D. Vassell 27' step back 3PT,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
533,PT08M23.00S,2024-02-09T02:04:20.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,108,90,2024-02-09T02:04:21Z,5240000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,532.0,2.0,1.0,1.0,,,,,,,,,,,,,,
534,PT08M11.00S,2024-02-09T02:04:31.0Z,4,REGULAR,3pt,Jump Shot,[],203914,5.601182654402102,96.07843137254902,1610612753,108,90,2024-02-09T02:04:35Z,5250000,False,-230.0,0.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
535,PT08M08.00S,2024-02-09T02:04:34.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,108,90,2024-02-09T02:04:35Z,5260000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,534.0,1.0,1.0,0.0,,,,,,,,,,,,,,
536,PT08M01.00S,2024-02-09T02:04:41.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,87.07293035479631,63.48039215686274,1610612759,108,92,2024-02-09T02:04:47Z,5270000,False,67.0,69.0,1,right,T. Jones 9' driving floating Jump Shot (10 PTS) (D. Vassell 4 AST),"[1630200, 1630170]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,9.65,Made,,,,,10.0,D. Vassell,1630170.0,4.0,,,,,,,,,,
