actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
172,PT09M57.00S,2023-12-30T00:41:50.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,31,2023-12-30T00:41:51Z,1670000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,171.0,,,,,,,2.0,2.0,0.0,,,,,,,,
173,PT09M50.00S,2023-12-30T00:41:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631216,5.469776609724048,98.52941176470588,1610612753,30,31,2023-12-30T00:42:25Z,1680000,False,-243.0,-1.0,1,left,MISS C. Houstan 24' running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
174,PT09M49.00S,2023-12-30T00:41:58.2Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,30,31,2023-12-30T00:41:58Z,1690000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,173.0,,,,,,,1.0,0.0,1.0,,,,,,,,
175,PT09M47.00S,2023-12-30T00:42:00.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,33.85348226018397,49.50980392156863,1610612753,33,31,2023-12-30T00:42:04Z,1700000,False,2.0,266.0,1,left,F. Wagner 26' 3PT  (7 PTS) (C. Okeke 1 AST),"[1630532, 1629643]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,7.0,,,,,,,C. Okeke,1629643.0,1.0,,
178,PT09M21.00S,2023-12-30T00:42:26.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,81.94809461235218,4.411764705882353,1610612752,33,31,2023-12-30T00:58:03Z,1720000,False,-228.0,117.0,1,right,MISS R. Barrett 25' 3PT - blocked,"[1629628, 1629021]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,Wagner,1629021.0
179,PT09M21.00S,2023-12-30T00:42:26.2Z,2,REGULAR,block,,[],1629021,,,1610612752,33,31,2023-12-30T00:42:29Z,1730000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
180,PT09M20.00S,2023-12-30T00:42:27.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,33,31,2023-12-30T00:42:34Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,178.0,,,,,,,,,,,,,,,,,
182,PT09M18.00S,2023-12-30T00:42:45.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,73.40670170827858,13.23529411764706,1610612752,33,31,2023-12-30T00:42:50Z,1760000,False,-184.0,197.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
183,PT09M16.00S,2023-12-30T00:42:49.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,33,31,2023-12-30T00:42:49Z,1770000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,182.0,,,,,,,3.0,3.0,0.0,,,,,,,,
184,PT09M06.00S,2023-12-30T00:42:58.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,6.915243101182654,2.696078431372549,1610612753,33,31,2023-12-30T00:43:03Z,1780000,False,237.0,13.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
185,PT09M03.00S,2023-12-30T00:43:01.5Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,33,31,2023-12-30T00:43:03Z,1790000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,184.0,,,,,,,2.0,2.0,0.0,,,,,,,,
186,PT08M52.00S,2023-12-30T00:43:11.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,66.08697437582128,38.65272671568628,1610612752,33,31,2023-12-30T00:43:22Z,1800000,False,-57.0,266.0,1,right,MISS Q. Grimes 27' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
187,PT08M49.00S,2023-12-30T00:43:14.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,33,31,2023-12-30T00:43:18Z,1810000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,186.0,,,,,,,2.0,2.0,0.0,,,,,,,,
188,PT08M39.00S,2023-12-30T00:43:25.8Z,2,REGULAR,turnover,lost ball,[],1630532,,,1610612753,33,31,2023-12-30T00:43:35Z,1820000,False,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 1629656]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Grimes,1629656.0,,,,,
189,PT08M39.00S,2023-12-30T00:43:25.8Z,2,REGULAR,steal,,[],1629656,,,1610612752,33,31,2023-12-30T00:43:35Z,1830000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT08M33.00S,2023-12-30T00:43:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,90.75229960578186,47.30392156862745,1610612752,33,33,2023-12-30T00:43:41Z,1840000,False,-13.0,34.0,1,right,R. Barrett running Layup (4 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,4.0,,,,,,,,,,,
191,PT08M18.00S,2023-12-30T00:43:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.178055190538765,59.80392156862745,1610612753,35,33,2023-12-30T00:43:52Z,1850000,False,-49.0,15.0,1,left,F. Wagner cutting Layup (9 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,,,9.0,,,,,,,C. Anthony,1630175.0,2.0,,
193,PT08M06.00S,2023-12-30T00:43:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629656,81.15965834428384,5.88235294117647,1610612752,35,33,2023-12-30T00:44:02Z,1870000,False,-221.0,125.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
194,PT08M04.00S,2023-12-30T00:43:59.5Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,35,33,2023-12-30T00:44:02Z,1880000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,193.0,,,,,,,3.0,3.0,0.0,,,,,,,,
195,PT08M00.00S,2023-12-30T00:44:06.5Z,2,REGULAR,foul,personal,[],201959,,,1610612753,35,33,2023-12-30T00:44:47Z,1890000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1630175]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,202901.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
197,PT08M00.00S,2023-12-30T00:44:24.1Z,2,REGULAR,substitution,out,[],201959,,,1610612753,35,33,2023-12-30T00:44:30Z,1910000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M00.00S,2023-12-30T00:44:24.1Z,2,REGULAR,substitution,in,[],1628392,,,1610612753,35,33,2023-12-30T00:44:30Z,1920000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M46.00S,2023-12-30T00:45:21.1Z,2,REGULAR,foul,personal,[],1629656,,,1610612753,35,33,2023-12-30T00:45:37Z,1940000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1630175]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
202,PT07M35.00S,2023-12-30T00:45:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.411957950065702,45.588235294117645,1610612753,35,33,2023-12-30T00:45:59Z,1960000,False,22.0,36.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
203,PT07M33.00S,2023-12-30T00:45:56.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,35,33,2023-12-30T00:45:59Z,1970000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,202.0,,,,,,,1.0,1.0,0.0,,,,,,,,
204,PT07M30.00S,2023-12-30T00:46:01.9Z,2,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,35,33,2023-12-30T00:46:09Z,1980000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,201246.0,,,,,,,,,1.0,,,,,,,
205,PT07M15.00S,2023-12-30T00:46:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,6.258212877792378,56.61764705882353,1610612753,37,33,2023-12-30T00:46:24Z,1990000,False,-33.0,6.0,1,left,C. Anthony driving Layup (4 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,4.0,,,,,,,,,,,
206,PT07M04.00S,2023-12-30T00:46:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.52496714848883,50.0,1610612752,37,33,2023-12-30T00:46:35Z,2000000,False,0.0,102.0,1,right,MISS I. Hartenstein 10' Jump Shot,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
207,PT07M03.00S,2023-12-30T00:46:31.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,37,33,2023-12-30T00:46:35Z,2010000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,206.0,,,,,,,4.0,4.0,0.0,,,,,,,,
208,PT06M54.00S,2023-12-30T00:46:43.8Z,2,REGULAR,turnover,out-of-bounds,[],1631216,,,1610612753,37,33,2023-12-30T00:46:53Z,2020000,False,,,0,,C. Houstan step out-of-bounds TURNOVER (1 TO),[1631216],1610612753.0,ORL,step,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),8-16 Left,,,,201245.0,,,,,,,,,1.0,,,,,,,
209,PT06M54.00S,2023-12-30T00:46:51.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,37,33,2023-12-30T00:46:51Z,2030000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,out,[],1631216,,,1610612752,37,33,2023-12-30T00:49:38Z,2040000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,out,[],1629643,,,1610612752,37,33,2023-12-30T00:49:38Z,2050000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,out,[],1629021,,,1610612752,37,33,2023-12-30T00:49:38Z,2060000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,37,33,2023-12-30T00:49:38Z,2070000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612752,37,33,2023-12-30T00:49:38Z,2080000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,in,[],1629048,,,1610612752,37,33,2023-12-30T00:49:38Z,2090000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612752,37,33,2023-12-30T00:49:38Z,2100000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M54.00S,2023-12-30T00:49:07.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,37,33,2023-12-30T00:49:38Z,2110000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M36.00S,2023-12-30T00:50:01.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,68.28186596583443,26.47058823529412,1610612752,37,33,2023-12-30T00:50:21Z,2120000,False,-118.0,246.0,1,right,MISS R. Barrett 27' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
219,PT06M33.00S,2023-12-30T00:50:04.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,37,33,2023-12-30T00:50:21Z,2130000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,218.0,,,,,,,1.0,1.0,0.0,,,,,,,,
220,PT06M20.00S,2023-12-30T00:50:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,6.258212877792378,59.31372549019608,1610612753,37,33,2023-12-30T00:50:24Z,2140000,False,-47.0,6.0,1,left,MISS G. Bitadze cutting Layup,[1629048],1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
221,PT06M19.00S,2023-12-30T00:50:18.4Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,37,33,2023-12-30T00:50:24Z,2150000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,220.0,,,,,,,3.0,1.0,2.0,,,,,,,,
222,PT06M18.00S,2023-12-30T00:50:21.8Z,2,REGULAR,turnover,out-of-bounds,[],1629048,,,1610612753,37,33,2023-12-30T00:51:05Z,2160000,False,,,0,,G. Bitadze lost ball out-of-bounds TURNOVER (1 TO),[1629048],1610612753.0,ORL,lost ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,,,,,,,,,1.0,,,,,,,
223,PT06M06.00S,2023-12-30T00:50:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,87.72996057818659,45.588235294117645,1610612752,37,33,2023-12-30T01:06:53Z,2170000,False,-22.0,63.0,1,right,MISS I. Hartenstein 6' cutting Layup - blocked,"[1628392, 1631094]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,Banchero,1631094.0
224,PT06M06.00S,2023-12-30T00:50:38.1Z,2,REGULAR,block,,[],1631094,,,1610612752,37,33,2023-12-30T00:50:40Z,2180000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT06M06.00S,2023-12-30T00:50:38.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,37,33,2023-12-30T00:51:08Z,2190000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,,,,,,,,,,,,,,,,,
226,PT06M06.00S,2023-12-30T00:50:46.4Z,2,REGULAR,foul,personal,[],1628392,,,1610612753,37,33,2023-12-30T01:07:23Z,2200000,False,,,0,,I. Hartenstein loose ball personal FOUL (2 PF),"[1628392, 1629048]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,2.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
228,PT05M46.00S,2023-12-30T00:51:15.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,34.247700394218136,32.59803921568628,1610612753,40,33,2023-12-30T00:51:20Z,2220000,False,87.0,269.0,1,left,P. Banchero 28' 3PT  (12 PTS) (C. Anthony 3 AST),"[1631094, 1630175]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,28.31,Made,,,,,,,12.0,,,,,,,C. Anthony,1630175.0,3.0,,
230,PT05M36.00S,2023-12-30T00:51:25.6Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,40,33,2023-12-30T00:51:29Z,2240000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1630532]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,,
231,PT05M36.00S,2023-12-30T00:51:25.6Z,2,REGULAR,steal,,[],1630532,,,1610612753,40,33,2023-12-30T00:51:26Z,2250000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT05M32.00S,2023-12-30T00:51:30.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,3.7614980289093296,96.07843137254902,1610612753,40,33,2023-12-30T00:51:37Z,2260000,False,-230.0,-17.0,1,left,MISS C. Anthony running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
233,PT05M29.00S,2023-12-30T00:51:33.0Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,40,33,2023-12-30T00:51:37Z,2270000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,232.0,,,,,,,3.0,3.0,0.0,,,,,,,,
234,PT05M18.00S,2023-12-30T00:51:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629628,94.30026281208936,97.05882352941177,1610612752,40,33,2023-12-30T00:51:49Z,2280000,False,235.0,1.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
235,PT05M14.00S,2023-12-30T00:51:48.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,40,33,2023-12-30T00:51:49Z,2290000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,234.0,,,,,,,4.0,4.0,0.0,,,,,,,,
236,PT04M56.00S,2023-12-30T00:52:06.1Z,2,REGULAR,3pt,Jump Shot,[],1630175,11.12023653088042,4.6568627450980395,1610612753,40,33,2023-12-30T00:52:10Z,2300000,False,227.0,52.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
237,PT04M52.00S,2023-12-30T00:52:10.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,40,33,2023-12-30T01:11:22Z,2310000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,236.0,,,,,,,3.0,2.0,1.0,,,,,,,,
238,PT04M46.00S,2023-12-30T00:52:16.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,81.02825229960578,49.50980392156863,1610612752,40,33,2023-12-30T01:10:21Z,2320000,False,-2.0,126.0,1,right,MISS J. Brunson 12' running pullup Shot,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.58,Missed,,,,,,,,,,,,,,,,,,
239,PT04M45.00S,2023-12-30T00:52:17.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,40,33,2023-12-30T00:52:19Z,2330000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,238.0,,,,,,,2.0,2.0,0.0,,,,,,,,
240,PT04M42.00S,2023-12-30T00:52:22.0Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,40,33,2023-12-30T00:52:28Z,2340000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,201245.0,,,,,,,,,2.0,,,,,,,
241,PT04M42.00S,2023-12-30T00:52:23.8Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,40,33,2023-12-30T00:52:45Z,2350000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M42.00S,2023-12-30T00:52:23.8Z,2,REGULAR,substitution,in,[],203944,,,1610612752,40,33,2023-12-30T00:52:45Z,2360000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M29.00S,2023-12-30T00:52:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,67.09921156373193,34.80392156862745,1610612752,40,33,2023-12-30T00:53:03Z,2370000,False,-76.0,257.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
244,PT04M25.00S,2023-12-30T00:53:02.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,33,2023-12-30T00:53:03Z,2380000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,243.0,,,,,,,4.0,2.0,2.0,,,,,,,,
245,PT04M14.00S,2023-12-30T00:53:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,9.937582128777924,44.36274509803921,1610612753,42,33,2023-12-30T00:53:19Z,2390000,False,28.0,41.0,1,left,J. Suggs driving finger roll Layup (9 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,9.0,,,,,,,,,,,
246,PT04M04.00S,2023-12-30T00:53:22.8Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,42,33,2023-12-30T00:53:26Z,2400000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1630532]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,,
247,PT04M04.00S,2023-12-30T00:53:22.8Z,2,REGULAR,steal,,[],1630532,,,1610612753,42,33,2023-12-30T00:53:24Z,2410000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
248,PT03M59.00S,2023-12-30T00:53:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,8.886333771353483,55.63725490196079,1610612753,44,33,2023-12-30T00:53:36Z,2420000,False,-28.0,31.0,1,left,F. Wagner running Layup (11 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,,,11.0,,,,,,,,,,,
249,PT03M49.00S,2023-12-30T00:53:40.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,44,33,2023-12-30T00:53:40Z,2430000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M49.00S,2023-12-30T00:53:44.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612752,44,33,2023-12-30T00:56:10Z,2440000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
