actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M04.00S,2024-02-15T00:25:10.7Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,20,21,2024-02-15T00:25:10Z,830000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
85,PT03M54.00S,2024-02-15T00:25:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630532,11.514454664914586,3.6764705882352944,1610612753,20,21,2024-02-15T00:25:26Z,840000,False,232.0,56.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,23.82,Missed,,,,,,,,,,,,,,,
86,PT03M53.00S,2024-02-15T00:25:21.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,21,2024-02-15T00:25:26Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,85.0,,,,,,,,,,,,,
88,PT03M53.00S,2024-02-15T00:25:29.3Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,20,21,2024-02-15T00:25:33Z,870000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M53.00S,2024-02-15T00:25:29.3Z,1,REGULAR,substitution,in,[],204060,,,1610612753,20,21,2024-02-15T00:25:33Z,880000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M50.00S,2024-02-15T00:25:47.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630175,3.235873850197109,13.23529411764706,1610612753,20,21,2024-02-15T00:27:58Z,890000,False,184.0,-22.0,1,left,MISS C. Anthony 18' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,,18.51,Missed,,,,,,,,,,,,,,,
91,PT03M48.00S,2024-02-15T00:25:49.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,20,21,2024-02-15T00:25:53Z,900000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right,,,,,,,90.0,3.0,2.0,1.0,,,,,,,,,,
92,PT03M40.00S,2024-02-15T00:25:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.51182654402102,47.05882352941176,1610612752,20,21,2024-02-15T00:26:02Z,910000,False,-15.0,8.0,1,right,MISS J. Brunson driving reverse Layup,[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,1.7,Missed,,,,,,,,,,,,,,,
93,PT03M38.00S,2024-02-15T00:25:58.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,20,21,2024-02-15T00:25:58Z,920000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,
94,PT03M35.00S,2024-02-15T00:26:01.9Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,20,21,2024-02-15T00:26:07Z,930000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 201959]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,1.0,Gibson,201959.0,,,,,,,,,,,,,,,,,
95,PT03M35.00S,2024-02-15T00:26:01.9Z,1,REGULAR,steal,,[],201959,,,1610612752,20,21,2024-02-15T00:26:03Z,940000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
96,PT03M29.00S,2024-02-15T00:26:08.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628973,93.24901445466492,4.6568627450980395,1610612752,20,24,2024-02-15T00:26:16Z,950000,False,-227.0,11.0,1,right,J. Brunson 3PT running (15 PTS) (P. Achiuwa 1 AST),"[1628973, 1630173]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,22.7,Made,15.0,,,,,P. Achiuwa,1630173.0,1.0,,,,,,,
98,PT03M02.00S,2024-02-15T00:26:35.2Z,1,REGULAR,2pt,Jump Shot,[],1628976,24.129434954007884,47.30392156862745,1610612753,22,24,2024-02-15T00:26:42Z,970000,False,13.0,174.0,1,left,W. Carter Jr. 17' Jump Shot (6 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,17.48,Made,6.0,,,,,C. Anthony,1630175.0,1.0,,,,,,,
100,PT02M56.00S,2024-02-15T00:26:48.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,22,24,2024-02-15T00:26:48Z,990000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M56.00S,2024-02-15T00:27:46.3Z,1,REGULAR,substitution,out,[],1631216,,,1610612752,22,24,2024-02-15T00:29:19Z,1000000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M56.00S,2024-02-15T00:27:46.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612752,22,24,2024-02-15T00:29:19Z,1010000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M56.00S,2024-02-15T00:27:46.3Z,1,REGULAR,substitution,in,[],1630243,,,1610612752,22,24,2024-02-15T00:29:19Z,1020000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2024-02-15T00:27:46.3Z,1,REGULAR,substitution,in,[],1628371,,,1610612752,22,24,2024-02-15T00:29:19Z,1030000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M45.00S,2024-02-15T00:29:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.39356110381078,39.705882352941174,1610612752,22,24,2024-02-15T00:30:14Z,1040000,False,-51.0,104.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,11.57,Missed,,,,,,,,,,,,,,,
106,PT02M42.00S,2024-02-15T00:29:53.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,22,24,2024-02-15T00:29:56Z,1050000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,105.0,4.0,2.0,2.0,,,,,,,,,,
107,PT02M41.00S,2024-02-15T00:29:54.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,91.5407358738502,49.26470588235294,1610612752,22,26,2024-02-15T00:30:00Z,1060000,False,-4.0,27.0,1,right,P. Achiuwa putback Layup (4 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,2.73,Made,4.0,,,,,,,,,,,,,,
108,PT02M16.00S,2024-02-15T00:30:19.7Z,1,REGULAR,3pt,Jump Shot,[],204060,29.25427069645204,24.264705882352942,1610612753,22,26,2024-02-15T00:31:08Z,1070000,False,129.0,222.0,1,left,MISS J. Ingles 25' pullup 3PT,[204060],1610612753.0,ORL,pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,25.7,Missed,,,,,,,,,,,,,,,
109,PT02M12.00S,2024-02-15T00:30:23.2Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,22,26,2024-02-15T00:30:23Z,1080000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,,,
110,PT02M10.00S,2024-02-15T00:30:25.1Z,1,REGULAR,turnover,lost ball,[],1628371,,,1610612753,22,26,2024-02-15T00:30:32Z,1090000,False,,,0,,J. Isaac lost ball TURNOVER (1 TO),"[1628371, 1628404]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,1.0,Hart,1628404.0,,,,,,,,,,,,,,,,,
111,PT02M10.00S,2024-02-15T00:30:25.1Z,1,REGULAR,steal,,[],1628404,,,1610612752,22,26,2024-02-15T00:30:27Z,1100000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M07.00S,2024-02-15T00:30:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,94.1688567674113,59.068627450980394,1610612752,22,26,2024-02-15T00:30:43Z,1110000,False,45.0,2.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 1630175]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,4.54,Missed,,,,,,,,,,,,,,Anthony,1630175.0
113,PT02M07.00S,2024-02-15T00:30:31.2Z,1,REGULAR,block,,[],1630175,,,1610612752,22,26,2024-02-15T00:30:37Z,1120000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT02M07.00S,2024-02-15T00:30:31.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,22,26,2024-02-15T00:30:43Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,112.0,,,,,,,,,,,,,
116,PT02M02.00S,2024-02-15T00:30:49.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,69.59592641261499,27.205882352941174,1610612752,22,29,2024-02-15T00:30:55Z,1150000,False,-114.0,233.0,1,right,M. McBride 25' 3PT  (3 PTS) (J. Brunson 2 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,25.97,Made,3.0,,,,,J. Brunson,1628973.0,2.0,,,,,,,
118,PT01M46.00S,2024-02-15T00:31:05.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,6.521024967148489,49.754901960784316,1610612753,24,29,2024-02-15T00:31:11Z,1170000,False,1.0,9.0,1,left,P. Banchero driving DUNK (6 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,0.89,Made,6.0,,,,,,,,,,,,,,
119,PT01M23.00S,2024-02-15T00:31:31.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,78.79434954007884,61.029411764705884,1610612752,24,31,2024-02-15T00:31:40Z,1180000,False,55.0,147.0,1,right,J. Brunson 15' pullup Jump Shot (17 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,15.68,Made,17.0,,,,,,,,,,,,,,
120,PT01M23.00S,2024-02-15T00:31:35.6Z,1,REGULAR,foul,personal,['1freethrow'],1630243,,,1610612752,24,31,2024-02-15T00:31:43Z,1190000,False,,,0,,T. Queen shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630243, 1628973]",1610612753.0,ORL,shooting,,,Queen,T. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Brunson,1628973.0,,
122,PT01M23.00S,2024-02-15T00:32:05.4Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,24,32,2024-02-15T00:32:05Z,1210000,False,,,0,,J. Brunson Free Throw 1 of 1 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
123,PT01M11.00S,2024-02-15T00:32:18.8Z,1,REGULAR,3pt,Jump Shot,[],1631094,29.77989487516426,72.54901960784314,1610612753,27,32,2024-02-15T00:32:25Z,1220000,False,-113.0,227.0,1,left,P. Banchero 25' 3PT pullup (9 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,25.38,Made,9.0,,,,,,,,,,,,,,
124,PT00M45.90S,2024-02-15T00:32:45.8Z,1,REGULAR,2pt,Jump Shot,[],1628973,93.38042049934296,25.49019607843137,1610612752,27,34,2024-02-15T00:32:50Z,1230000,False,-123.0,10.0,1,right,J. Brunson 12' pullup Jump Shot (20 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,12.29,Made,20.0,,,,,,,,,,,,,,
125,PT00M36.90S,2024-02-15T00:32:55.7Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,27,34,2024-02-15T00:33:01Z,1240000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 1630540]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,2.0,McBride,1630540.0,,,,,,,,,,,,,,,,,
126,PT00M36.90S,2024-02-15T00:32:55.7Z,1,REGULAR,steal,,[],1630540,,,1610612752,27,34,2024-02-15T00:32:57Z,1250000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
127,PT00M34.90S,2024-02-15T00:33:00.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612752,27,34,2024-02-15T00:33:44Z,1260000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (McBride 2 FT),"[1630175, 1630540]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,McBride,1630540.0,,
130,PT00M34.90S,2024-02-15T00:35:17.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630540,,,1610612752,27,35,2024-02-15T00:35:17Z,1290000,False,,,0,,M. McBride Free Throw 1 of 2 (4 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
131,PT00M34.90S,2024-02-15T00:35:32.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630540,,,1610612752,27,36,2024-02-15T00:35:32Z,1300000,False,,,0,,M. McBride Free Throw 2 of 2 (5 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
132,PT00M26.80S,2024-02-15T00:35:46.2Z,1,REGULAR,turnover,traveling,[],1628371,,,1610612753,27,36,2024-02-15T00:35:54Z,1310000,False,,,0,,J. Isaac traveling TURNOVER (2 TO),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,,,,202007.0,,,,,,
133,PT00M02.90S,2024-02-15T00:36:18.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,75.90341655716163,87.74509803921569,1610612752,27,36,2024-02-15T00:36:23Z,1320000,False,189.0,174.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,25.67,Missed,,,,,,,,,,,,,,,
134,PT00M01.00S,2024-02-15T00:36:20.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,27,36,2024-02-15T00:36:23Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,133.0,,,,,,,,,,,,,
136,PT00M00.00S,2024-02-15T00:36:39.6Z,1,REGULAR,period,end,[],0,,,1610612753,27,36,2024-02-15T00:36:39Z,1350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,27,36,2024-02-15T00:39:04Z,1360000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,out,['startperiod'],1630243,,,1610612753,27,36,2024-02-15T00:39:04Z,1370000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612753,27,36,2024-02-15T00:39:04Z,1380000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612753,27,36,2024-02-15T00:39:04Z,1390000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,in,['startperiod'],1629021,,,1610612753,27,36,2024-02-15T00:39:04Z,1400000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,27,36,2024-02-15T00:39:04Z,1410000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612753,27,36,2024-02-15T00:39:04Z,1420000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-02-15T00:36:43.7Z,2,REGULAR,substitution,in,['startperiod'],1631210,,,1610612753,27,36,2024-02-15T00:39:04Z,1430000,False,,,0,,SUB in: J. Toppin,[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-02-15T00:39:08.5Z,2,REGULAR,period,start,[],0,,,1610612753,27,36,2024-02-15T00:39:08Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M47.00S,2024-02-15T00:39:25.5Z,2,REGULAR,foul,offensive,[],1629021,,,1610612753,27,36,2024-02-15T00:39:49Z,1450000,False,,,0,,M. Wagner offensive FOUL (1 PF),"[1629021, 202692]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Burks,202692.0,,
148,PT11M47.00S,2024-02-15T00:39:25.5Z,2,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,27,36,2024-02-15T00:39:25Z,1470000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,202007.0,,,,,,
149,PT11M34.00S,2024-02-15T00:39:46.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,70.90998685939553,75.49019607843137,1610612752,27,39,2024-02-15T00:39:55Z,1480000,False,127.0,221.0,1,right,A. Burks 25' 3PT pullup (5 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,25.51,Made,5.0,,,,,,,,,,,,,,
150,PT11M24.00S,2024-02-15T00:40:01.2Z,2,REGULAR,foul,personal,[],202692,,,1610612753,27,39,2024-02-15T00:40:13Z,1490000,False,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1630532]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202007.0,2.0,0.0,Wagner,1630532.0,,
152,PT11M13.00S,2024-02-15T00:40:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.5722733245729295,53.431372549019606,1610612753,29,39,2024-02-15T00:41:17Z,1510000,False,-17.0,19.0,1,left,M. Wagner cutting Layup (2 PTS) (J. Isaac 1 AST),"[1629021, 1628371]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.54,Made,2.0,,,,,J. Isaac,1628371.0,1.0,,,,,,,
154,PT11M13.00S,2024-02-15T00:40:30.9Z,2,REGULAR,foul,personal,['1freethrow'],1631210,,,1610612753,29,39,2024-02-15T00:40:44Z,1530000,False,,,0,,J. Toppin shooting personal FOUL (1 PF) (Wagner 1 FT),"[1631210, 1629021]",1610612752.0,NYK,shooting,,,Toppin,J. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204058.0,1.0,0.0,Wagner,1629021.0,,
156,PT11M13.00S,2024-02-15T00:40:58.3Z,2,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,30,39,2024-02-15T00:40:58Z,1550000,False,,,0,,M. Wagner Free Throw 1 of 1 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
157,PT10M52.00S,2024-02-15T00:41:20.1Z,2,REGULAR,2pt,Jump Shot,[],202692,76.16622864651774,75.49019607843137,1610612752,30,39,2024-02-15T00:41:25Z,1560000,False,127.0,172.0,1,right,MISS A. Burks 21' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,,,,21.37,Missed,,,,,,,,,,,,,,,
158,PT10M49.00S,2024-02-15T00:41:23.1Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,30,39,2024-02-15T00:41:25Z,1570000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,
159,PT10M35.00S,2024-02-15T00:41:37.3Z,2,REGULAR,turnover,lost ball,[],1629021,,,1610612753,30,39,2024-02-15T00:42:25Z,1580000,False,,,0,,M. Wagner lost ball TURNOVER (2 TO),"[1629021, 1630540]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,2.0,McBride,1630540.0,,,,,,,,,,,,,,,,,
160,PT10M35.00S,2024-02-15T00:41:37.3Z,2,REGULAR,steal,,[],1630540,,,1610612752,30,39,2024-02-15T00:42:25Z,1590000,False,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
161,PT10M20.00S,2024-02-15T00:41:52.7Z,2,REGULAR,turnover,lost ball,[],201959,,,1610612752,30,39,2024-02-15T00:41:58Z,1600000,False,,,0,,T. Gibson lost ball TURNOVER (1 TO),"[201959, 1630532]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,1.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
162,PT10M20.00S,2024-02-15T00:41:52.7Z,2,REGULAR,steal,,[],1630532,,,1610612753,30,39,2024-02-15T00:43:48Z,1610000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
163,PT10M16.00S,2024-02-15T00:41:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612753,30,39,2024-02-15T00:42:11Z,1620000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630540, 1630532]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Wagner,1630532.0,,
165,PT10M16.00S,2024-02-15T00:42:26.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,31,39,2024-02-15T00:42:26Z,1640000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
166,PT10M16.00S,2024-02-15T00:42:47.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,32,39,2024-02-15T00:42:47Z,1650000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
167,PT09M51.00S,2024-02-15T00:43:14.2Z,2,REGULAR,3pt,Jump Shot,[],1630540,69.20170827858082,25.49019607843137,1610612752,32,39,2024-02-15T00:46:28Z,1660000,False,-123.0,237.0,1,right,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,26.68,Missed,,,,,,,,,,,,,,,
168,PT09M48.00S,2024-02-15T00:43:17.2Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,32,39,2024-02-15T00:46:28Z,1670000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,
