actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT10M53.00S,2024-04-14T17:42:22.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,27.808804204993432,79.16666666666666,1610612753,22,30,2024-04-14T17:42:26Z,1680000,False,-146.0,209.0,1,left,MISS C. Anthony 25' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
170,PT10M51.00S,2024-04-14T17:42:24.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,22,30,2024-04-14T17:42:26Z,1690000,False,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,169.0,4.0,3.0,1.0,,,,,,,,,,,,
171,PT10M42.00S,2024-04-14T17:42:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.40932982917214,54.65686274509803,1610612749,22,30,2024-04-14T17:42:36Z,1700000,False,23.0,28.0,1,right,MISS P. Beverley driving Layup,[201976],1610612749.0,MIL,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
172,PT10M41.00S,2024-04-14T17:42:33.4Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,22,30,2024-04-14T17:42:36Z,1710000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,
173,PT10M33.00S,2024-04-14T17:42:41.6Z,2,REGULAR,turnover,lost ball,[],204060,,,1610612753,22,30,2024-04-14T17:42:45Z,1720000,False,,,0,,J. Ingles lost ball TURNOVER (1 TO),"[204060, 1626171]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,Portis,1626171.0,,,,
174,PT10M33.00S,2024-04-14T17:42:41.6Z,2,REGULAR,steal,,[],1626171,,,1610612749,22,30,2024-04-14T17:42:43Z,1730000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
175,PT10M19.00S,2024-04-14T17:42:58.9Z,2,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,22,30,2024-04-14T17:43:37Z,1740000,False,,,0,,B. Portis bad pass out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,bad pass,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1626300.0,1.0,,,,,,
176,PT10M19.00S,2024-04-14T17:43:05.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612753,22,30,2024-04-14T17:43:19Z,1750000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M19.00S,2024-04-14T17:43:05.6Z,2,REGULAR,substitution,in,[],203114,,,1610612753,22,30,2024-04-14T17:43:19Z,1760000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M57.00S,2024-04-14T17:43:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,8.492115637319317,55.14705882352941,1610612753,22,30,2024-04-14T17:43:51Z,1770000,False,-26.0,27.0,1,left,MISS C. Anthony driving reverse Layup - blocked,"[1630175, 1626171]",1610612753.0,ORL,driving reverse,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.75,Missed,Portis,1626171.0,,,,,,,,,,,,,,,,
179,PT09M57.00S,2024-04-14T17:43:40.6Z,2,REGULAR,block,,[],1626171,,,1610612753,22,30,2024-04-14T17:43:43Z,1780000,False,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M54.00S,2024-04-14T17:43:43.6Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,22,30,2024-04-14T17:43:51Z,1790000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,
181,PT09M54.00S,2024-04-14T17:43:44.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630175,8.360709592641262,50.245098039215684,1610612753,22,30,2024-04-14T17:45:02Z,1800000,False,-1.0,26.0,1,left,MISS C. Anthony fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
182,PT09M54.00S,2024-04-14T17:43:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,22,30,2024-04-14T17:43:48Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,181.0,,,,,,,,,,,,,,,
183,PT09M54.00S,2024-04-14T17:43:49.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,22,30,2024-04-14T17:44:14Z,1820000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202058.0,,,,,,,
184,PT09M42.00S,2024-04-14T17:44:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,88.91261498028909,50.73529411764706,1610612749,22,30,2024-04-14T17:46:15Z,1830000,False,4.0,52.0,1,right,MISS K. Middleton driving Layup - blocked,"[203114, 1628371]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
185,PT09M42.00S,2024-04-14T17:44:19.7Z,2,REGULAR,block,,[],1628371,,,1610612749,22,30,2024-04-14T17:44:22Z,1840000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M41.00S,2024-04-14T17:44:20.7Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,22,30,2024-04-14T17:46:15Z,1850000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,
187,PT09M25.00S,2024-04-14T17:44:35.0Z,2,REGULAR,2pt,Jump Shot,[],1628365,18.347568988173457,28.921568627450984,1610612753,24,30,2024-04-14T17:44:39Z,1860000,False,105.0,120.0,1,left,M. Fultz 15' pullup Jump Shot (2 PTS) (J. Ingles 1 AST),"[1628365, 204060]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,15.97,Made,,,,,,,2.0,J. Ingles,204060.0,1.0,,,,,,,,
189,PT09M02.00S,2024-04-14T17:44:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.5407358738502,58.333333333333336,1610612749,24,32,2024-04-14T17:45:03Z,1880000,False,42.0,27.0,1,right,P. Beverley driving Layup (2 PTS),[201976],1610612749.0,MIL,driving,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,2.0,,,,,,,,,,,
190,PT08M38.00S,2024-04-14T17:45:21.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,18.2161629434954,49.754901960784316,1610612753,26,32,2024-04-14T17:45:26Z,1890000,False,1.0,119.0,1,left,C. Anthony 11' turnaround fadeaway Jump Shot (2 PTS),[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,,,,,,,2.0,,,,,,,,,,,
191,PT08M18.00S,2024-04-14T17:45:46.5Z,2,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612749,26,32,2024-04-14T17:45:52Z,1900000,False,,,0,,J. Isaac shooting personal FOUL (2 PF) (Portis 2 FT),"[1628371, 1626171]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Portis,1626171.0
193,PT08M18.00S,2024-04-14T17:46:16.7Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,26,33,2024-04-14T17:46:16Z,1920000,False,,,0,,B. Portis Free Throw 1 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
194,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,out,[],204060,,,1610612749,26,33,2024-04-14T17:46:47Z,1930000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,out,[],1628365,,,1610612749,26,33,2024-04-14T17:46:47Z,1940000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,out,[],1630175,,,1610612749,26,33,2024-04-14T17:46:47Z,1950000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,out,[],203109,,,1610612749,26,33,2024-04-14T17:46:47Z,1960000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612749,26,33,2024-04-14T17:46:47Z,1970000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612749,26,33,2024-04-14T17:46:47Z,1980000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,in,[],1630532,,,1610612749,26,33,2024-04-14T17:46:47Z,1990000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M18.00S,2024-04-14T17:46:18.5Z,2,REGULAR,substitution,in,[],201572,,,1610612749,26,33,2024-04-14T17:46:47Z,2000000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M18.00S,2024-04-14T17:46:50.0Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,26,34,2024-04-14T17:46:50Z,2010000,False,,,0,,B. Portis Free Throw 2 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
203,PT08M02.00S,2024-04-14T17:47:07.5Z,2,REGULAR,3pt,Jump Shot,[],1628371,28.203022339027594,76.47058823529412,1610612753,26,34,2024-04-14T17:47:11Z,2020000,False,-132.0,213.0,1,left,MISS J. Isaac 25' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
204,PT07M58.00S,2024-04-14T17:47:11.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,34,2024-04-14T17:47:11Z,2030000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,203.0,5.0,5.0,0.0,,,,,,,,,,,,
205,PT07M46.00S,2024-04-14T17:47:22.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,88.51839684625493,3.1862745098039214,1610612749,26,34,2024-04-14T17:47:31Z,2040000,False,-234.0,55.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,24.06,Missed,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2024-04-14T17:47:24.5Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,26,34,2024-04-14T17:47:31Z,2050000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,
208,PT07M43.00S,2024-04-14T17:47:26.4Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,26,34,2024-04-14T17:47:33Z,2070000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1626171]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Portis,1626171.0,,,,
209,PT07M43.00S,2024-04-14T17:47:26.4Z,2,REGULAR,steal,,[],1626171,,,1610612749,26,34,2024-04-14T17:47:30Z,2080000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
210,PT07M42.00S,2024-04-14T17:47:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,91.14651773981603,50.73529411764706,1610612749,26,36,2024-04-14T17:49:00Z,2090000,False,4.0,31.0,1,right,B. Portis Layup (11 PTS) (K. Middleton 2 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,11.0,K. Middleton,203114.0,2.0,,,,,,,,
212,PT07M27.00S,2024-04-14T17:47:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.278580814717477,48.50643382352941,1610612753,28,36,2024-04-14T17:48:13Z,2110000,False,7.0,25.0,1,left,M. Wagner cutting Layup (8 PTS) (P. Banchero 3 AST),"[1629021, 1631094]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,8.0,P. Banchero,1631094.0,3.0,,,,,,,,
215,PT07M15.00S,2024-04-14T17:47:59.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612749,28,36,2024-04-14T17:48:07Z,2140000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M15.00S,2024-04-14T17:47:59.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612749,28,36,2024-04-14T17:48:07Z,2150000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M15.00S,2024-04-14T17:47:59.8Z,2,REGULAR,substitution,in,[],203914,,,1610612749,28,36,2024-04-14T17:48:07Z,2160000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M15.00S,2024-04-14T17:47:59.8Z,2,REGULAR,substitution,in,[],203081,,,1610612749,28,36,2024-04-14T17:48:07Z,2170000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M06.00S,2024-04-14T17:48:28.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,65.1281208935611,44.6078431372549,1610612749,28,39,2024-04-14T17:48:32Z,2180000,False,-27.0,275.0,1,right,B. Portis 27' 3PT  (14 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.66,Made,,,,,,,14.0,K. Middleton,203114.0,3.0,,,,,,,,
221,PT06M51.00S,2024-04-14T17:48:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.178055190538765,53.18627450980392,1610612753,30,39,2024-04-14T17:48:48Z,2200000,False,-16.0,15.0,1,left,F. Wagner cutting Layup (2 PTS) (P. Banchero 4 AST),"[1630532, 1631094]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,2.0,P. Banchero,1631094.0,4.0,,,,,,,,
223,PT06M38.00S,2024-04-14T17:48:55.9Z,2,REGULAR,3pt,Jump Shot,[],1626171,90.75229960578186,94.6078431372549,1610612749,30,39,2024-04-14T17:49:02Z,2220000,False,223.0,34.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
224,PT06M35.00S,2024-04-14T17:48:58.9Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,30,39,2024-04-14T17:49:02Z,2230000,False,,,0,,J. Isaac REBOUND (Off:1 Def:5),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,,223.0,6.0,5.0,1.0,,,,,,,,,,,,
225,PT06M17.00S,2024-04-14T17:49:16.9Z,2,REGULAR,3pt,Jump Shot,[],1628371,9.017739816031538,96.56862745098039,1610612753,33,39,2024-04-14T17:49:31Z,2240000,False,-233.0,32.0,1,left,J. Isaac 3PT  (8 PTS) (F. Wagner 1 AST),"[1628371, 1630532]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,23.5,Made,,,,,,,8.0,F. Wagner,1630532.0,1.0,,,,,,,,
227,PT06M16.00S,2024-04-14T17:49:29.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,33,39,2024-04-14T17:49:29Z,2260000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M16.00S,2024-04-14T17:51:44.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,33,39,2024-04-14T17:52:14Z,2270000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M16.00S,2024-04-14T17:51:44.4Z,2,REGULAR,substitution,in,[],203109,,,1610612749,33,39,2024-04-14T17:52:14Z,2280000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M02.00S,2024-04-14T17:52:32.6Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,33,39,2024-04-14T17:52:38Z,2290000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1628371]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Isaac,1628371.0,,,,
231,PT06M02.00S,2024-04-14T17:52:32.6Z,2,REGULAR,steal,,[],1628371,,,1610612753,33,39,2024-04-14T17:52:35Z,2300000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT05M57.00S,2024-04-14T17:52:39.0Z,2,REGULAR,foul,personal,['2freethrow'],203109,,,1610612753,33,39,2024-04-14T17:52:57Z,2310000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Banchero 2 FT),"[203109, 1631094]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Banchero,1631094.0
234,PT05M57.00S,2024-04-14T17:53:11.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,34,39,2024-04-14T17:54:24Z,2330000,False,,,0,,P. Banchero Free Throw 1 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
235,PT05M57.00S,2024-04-14T17:53:11.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,35,39,2024-04-14T17:54:24Z,2340000,False,,,0,,P. Banchero Free Throw 2 of 2 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
236,PT05M32.00S,2024-04-14T17:53:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.27792378449409,46.07843137254902,1610612749,35,39,2024-04-14T17:54:06Z,2350000,False,-20.0,29.0,1,right,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
237,PT05M30.00S,2024-04-14T17:53:59.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,35,39,2024-04-14T17:54:06Z,2360000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,236.0,4.0,4.0,0.0,,,,,,,,,,,,
238,PT05M20.00S,2024-04-14T17:54:09.7Z,2,REGULAR,3pt,Jump Shot,[],1628371,7.966491458607096,4.6568627450980395,1610612753,35,39,2024-04-14T17:54:17Z,2370000,False,227.0,22.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,22.78,Missed,,,,,,,,,,,,,,,,,,
239,PT05M18.00S,2024-04-14T17:54:11.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,35,39,2024-04-14T17:54:37Z,2380000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,238.0,,,,,,,,,,,,,,,
241,PT05M01.00S,2024-04-14T17:54:41.5Z,2,REGULAR,3pt,Jump Shot,[],201976,71.56701708278581,18.38235294117647,1610612749,35,39,2024-04-14T17:54:49Z,2400000,False,-158.0,215.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
242,PT04M58.00S,2024-04-14T17:54:44.5Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,35,39,2024-04-14T17:54:49Z,2410000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,
243,PT04M53.00S,2024-04-14T17:54:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,6.1268068331143235,50.245098039215684,1610612753,37,39,2024-04-14T17:54:58Z,2420000,False,-1.0,5.0,1,left,F. Wagner running Layup (4 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,4.0,,,,,,,,,,,
245,PT04M33.00S,2024-04-14T17:55:17.6Z,2,REGULAR,3pt,Jump Shot,[],203109,68.9388961892247,27.941176470588236,1610612749,37,39,2024-04-14T17:55:27Z,2440000,False,-110.0,239.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
246,PT04M29.00S,2024-04-14T17:55:21.6Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,37,39,2024-04-14T17:55:27Z,2450000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,
247,PT04M27.00S,2024-04-14T17:55:25.3Z,2,REGULAR,foul,personal,['2freethrow'],203109,,,1610612753,37,39,2024-04-14T17:55:36Z,2460000,False,,,0,,J. Crowder shooting personal FOUL (2 PF) (Wagner 2 FT),"[203109, 1630532]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Wagner,1630532.0
249,PT04M27.00S,2024-04-14T17:55:59.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,38,39,2024-04-14T17:55:59Z,2480000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
250,PT04M27.00S,2024-04-14T17:56:16.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,39,39,2024-04-14T17:56:16Z,2490000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
251,PT04M06.00S,2024-04-14T17:56:38.5Z,2,REGULAR,2pt,Jump Shot,[],203081,78.40013140604468,25.735294117647058,1610612749,39,39,2024-04-14T17:56:54Z,2500000,False,-121.0,151.0,1,right,MISS D. Lillard 19' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,19.33,Missed,,,,,,,,,,,,,,,,,,
252,PT04M04.00S,2024-04-14T17:56:40.5Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,39,39,2024-04-14T17:56:47Z,2510000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,251.0,5.0,5.0,0.0,,,,,,,,,,,,
