actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
342,PT12M00.00S,2024-01-10T01:23:52.0Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,37,67,2024-01-10T01:24:05Z,3390000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-01-10T01:23:52.0Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612750,37,67,2024-01-10T01:24:05Z,3400000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-01-10T01:23:52.0Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,37,67,2024-01-10T01:24:05Z,3410000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-01-10T01:23:52.0Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,37,67,2024-01-10T01:24:05Z,3420000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-01-10T01:23:54.7Z,3,REGULAR,period,start,[],0,,,1610612750,37,67,2024-01-10T01:24:06Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M41.00S,2024-01-10T01:24:13.0Z,3,REGULAR,2pt,Jump Shot,[],1630162,12.959921156373195,19.11764705882353,1610612750,37,67,2024-01-10T01:24:33Z,3440000,False,154.0,69.0,1,left,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,16.92,Missed,,,,,,,,,,,,,,,,,,
348,PT11M39.00S,2024-01-10T01:24:15.0Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,37,67,2024-01-10T01:24:17Z,3450000,False,,,0,,C. Okeke REBOUND (Off:1 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Right,,,347.0,,,,,,5.0,4.0,1.0,,,,,,,,,
349,PT11M32.00S,2024-01-10T01:24:22.7Z,3,REGULAR,3pt,Jump Shot,[],1629643,71.30420499342969,76.22549019607843,1610612753,37,67,2024-01-10T01:24:30Z,3460000,False,131.0,217.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
350,PT11M29.00S,2024-01-10T01:24:25.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,37,67,2024-01-10T01:24:30Z,3470000,False,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,349.0,,,,,,11.0,10.0,1.0,,,,,,,,,
351,PT11M23.00S,2024-01-10T01:24:31.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,25.969119579500656,84.06862745098039,1610612750,37,67,2024-01-10T01:25:01Z,3480000,False,-170.0,192.0,1,left,MISS M. Conley 25' running pullup 3PT,[201144],1610612750.0,MIN,running pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
352,PT11M20.00S,2024-01-10T01:24:34.5Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,37,67,2024-01-10T01:24:40Z,3490000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,351.0,,,,,,3.0,2.0,1.0,,,,,,,,,
353,PT11M15.00S,2024-01-10T01:24:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,92.19776609724047,54.90196078431373,1610612753,39,67,2024-01-10T01:24:44Z,3500000,False,25.0,21.0,1,right,J. Suggs running Layup (5 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.21,Made,,,5.0,,,,,,,,,,,,,,,
354,PT11M03.00S,2024-01-10T01:24:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630183,5.732588699080158,95.83333333333334,1610612750,39,70,2024-01-10T01:24:54Z,3510000,False,-229.0,1.0,1,left,J. McDaniels 3PT  (7 PTS) (M. Conley 8 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.92,Made,,,7.0,M. Conley,201144.0,8.0,,,,,,,,,,,,
356,PT10M46.00S,2024-01-10T01:25:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.06636005256242,54.90196078431373,1610612753,39,70,2024-01-10T01:25:12Z,3530000,False,25.0,22.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
357,PT10M43.00S,2024-01-10T01:25:09.8Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,39,70,2024-01-10T01:25:09Z,3540000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,356.0,,,,,,3.0,1.0,2.0,,,,,,,,,
358,PT10M38.00S,2024-01-10T01:25:14.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,92.59198423127464,3.431372549019608,1610612753,39,70,2024-01-10T01:25:19Z,3550000,False,-233.0,17.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
359,PT10M35.00S,2024-01-10T01:25:17.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,39,70,2024-01-10T01:25:19Z,3560000,False,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,358.0,,,,,,12.0,11.0,1.0,,,,,,,,,
360,PT10M23.00S,2024-01-10T01:25:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.09789750328515,45.83333333333333,1610612750,39,70,2024-01-10T01:25:36Z,3570000,False,21.0,24.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1629048]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
361,PT10M23.00S,2024-01-10T01:25:30.8Z,3,REGULAR,block,,[],1629048,,,1610612750,39,70,2024-01-10T01:25:34Z,3580000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT10M18.00S,2024-01-10T01:25:35.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,39,70,2024-01-10T01:25:36Z,3590000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,360.0,,,,,,5.0,4.0,1.0,,,,,,,,,
363,PT10M18.00S,2024-01-10T01:25:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,8.229303547963205,50.73529411764706,1610612750,39,70,2024-01-10T01:26:25Z,3600000,False,-4.0,25.0,1,left,MISS K. Towns putback Layup,[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
364,PT10M17.00S,2024-01-10T01:25:37.7Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,39,70,2024-01-10T01:25:37Z,3610000,False,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,363.0,,,,,,4.0,3.0,1.0,,,,,,,,,
365,PT10M17.00S,2024-01-10T01:25:42.1Z,3,REGULAR,foul,personal,[],201144,,,1610612753,39,70,2024-01-10T01:25:53Z,3620000,False,,,0,,M. Conley personal FOUL (2 PF),"[201144, 1631216]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,2003.0,,,,,,,,2.0,0.0,Houstan,1631216.0,,,,,
367,PT10M10.00S,2024-01-10T01:26:06.9Z,3,REGULAR,3pt,Jump Shot,[],1631216,67.7562417871222,63.970588235294116,1610612753,39,70,2024-01-10T01:26:11Z,3640000,False,70.0,251.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
368,PT10M08.00S,2024-01-10T01:26:08.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,39,70,2024-01-10T01:26:11Z,3650000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,367.0,,,,,,1.0,1.0,0.0,,,,,,,,,
369,PT09M52.00S,2024-01-10T01:26:25.4Z,3,REGULAR,3pt,Jump Shot,[],201144,27.991540735873848,20.358455882352942,1610612750,39,73,2024-01-10T01:26:33Z,3660000,False,148.0,211.0,1,left,M. Conley 25' 3PT  (8 PTS) (A. Edwards 2 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,8.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,
371,PT09M34.00S,2024-01-10T01:26:46.8Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612753,39,73,2024-01-10T01:27:12Z,3680000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630183, 1631094]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2003.0,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,,
373,PT09M34.00S,2024-01-10T01:27:19.4Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,39,73,2024-01-10T01:27:43Z,3700000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
374,PT09M34.00S,2024-01-10T01:27:19.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,39,73,2024-01-10T01:27:43Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,
375,PT09M34.00S,2024-01-10T01:27:19.4Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,39,73,2024-01-10T01:27:43Z,3720000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
376,PT09M31.00S,2024-01-10T01:27:22.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,39,73,2024-01-10T01:27:43Z,3730000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:7),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,375.0,,,,,,7.0,7.0,0.0,,,,,,,,,
377,PT09M13.00S,2024-01-10T01:28:03.1Z,3,REGULAR,turnover,traveling,[],1630183,,,1610612750,39,73,2024-01-10T01:28:13Z,3740000,False,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,1662.0,,,,,,,,,,,,1.0,,,,
378,PT08M56.00S,2024-01-10T01:28:33.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630591,83.65637319316689,53.67647058823529,1610612753,41,73,2024-01-10T01:28:38Z,3750000,False,18.0,101.0,1,right,J. Suggs 10' pullup Jump Shot (7 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,7.0,,,,,,,,,,,,,,,
379,PT08M34.00S,2024-01-10T01:28:58.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,50.98039215686274,1610612750,41,75,2024-01-10T01:29:08Z,3760000,False,-5.0,5.0,1,left,R. Gobert alley-oop DUNK (17 PTS) (M. Conley 9 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.71,Made,,,17.0,M. Conley,201144.0,9.0,,,,,,,,,,,,
381,PT08M34.00S,2024-01-10T01:29:02.2Z,3,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612750,41,75,2024-01-10T01:29:18Z,3780000,False,,,0,,C. Okeke shooting personal FOUL (1 PF) (Gobert 1 FT),"[1629643, 203497]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,2003.0,,,,,,,,1.0,0.0,Gobert,203497.0,,,,,
383,PT08M34.00S,2024-01-10T01:29:28.4Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,41,75,2024-01-10T01:29:30Z,3800000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT08M31.00S,2024-01-10T01:29:31.4Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,41,75,2024-01-10T01:29:30Z,3810000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,383.0,,,,,,1.0,1.0,0.0,,,,,,,,,
385,PT08M20.00S,2024-01-10T01:29:41.0Z,3,REGULAR,2pt,Jump Shot,[],1631094,76.5604467805519,64.70588235294117,1610612753,41,75,2024-01-10T01:29:47Z,3820000,False,74.0,168.0,1,right,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.32,Missed,,,,,,,,,,,,,,,,,,
386,PT08M16.00S,2024-01-10T01:29:45.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,41,75,2024-01-10T01:29:47Z,3830000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,,,385.0,,,,,,2.0,2.0,0.0,,,,,,,,,
387,PT08M04.00S,2024-01-10T01:29:57.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.017739816031538,60.29411764705882,1610612750,41,75,2024-01-10T01:30:06Z,3840000,False,-51.0,32.0,1,left,MISS K. Towns 6' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
388,PT08M01.00S,2024-01-10T01:30:00.3Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,41,75,2024-01-10T01:30:47Z,3850000,False,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,387.0,,,,,,6.0,5.0,1.0,,,,,,,,,
389,PT07M56.00S,2024-01-10T01:30:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,78.0059132720105,90.44117647058823,1610612753,41,75,2024-01-10T01:30:13Z,3860000,False,202.0,154.0,1,right,MISS J. Suggs 25' running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
390,PT07M51.00S,2024-01-10T01:30:09.6Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,41,75,2024-01-10T01:30:09Z,3870000,False,,,0,,C. Okeke REBOUND (Off:2 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,389.0,,,,,,7.0,5.0,2.0,,,,,,,,,
391,PT07M45.00S,2024-01-10T01:30:15.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630591,87.99277266754271,43.872549019607845,1610612753,41,75,2024-01-10T01:30:24Z,3880000,False,-31.0,60.0,1,right,MISS J. Suggs 6' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
392,PT07M41.00S,2024-01-10T01:30:19.9Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,41,75,2024-01-10T01:30:19Z,3890000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,,,,,,4.0,1.0,3.0,,,,,,,,,
393,PT07M41.00S,2024-01-10T01:30:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,94.40999984741211,50.0,1610612753,43,75,2024-01-10T01:30:19Z,3900000,False,0.0,0.0,1,right,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Made,,,2.0,,,,,,,,,,,,,,,
394,PT07M32.00S,2024-01-10T01:30:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.068988173455978,62.5,1610612750,43,77,2024-01-10T01:31:15Z,3910000,False,-62.0,42.0,1,left,A. Edwards 7' driving floating bank Jump Shot (6 PTS) (M. Conley 10 AST),"[1630162, 201144]",1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,,,6.0,M. Conley,201144.0,10.0,,,,,,,,,,,,
395,PT07M32.00S,2024-01-10T01:30:36.3Z,3,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612750,43,77,2024-01-10T01:31:00Z,3920000,False,,,0,,C. Okeke shooting personal FOUL (2 PF) (Edwards 1 FT),"[1629643, 1630162]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),8-16 Left,,,,2003.0,,,,,,,,2.0,0.0,Edwards,1630162.0,,,,,
397,PT07M32.00S,2024-01-10T01:30:46.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,43,77,2024-01-10T01:30:48Z,3940000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M32.00S,2024-01-10T01:30:46.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,43,77,2024-01-10T01:30:48Z,3950000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M32.00S,2024-01-10T01:31:01.3Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,43,77,2024-01-10T01:31:08Z,3960000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT07M28.00S,2024-01-10T01:31:05.3Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,43,77,2024-01-10T01:31:08Z,3970000,False,,,0,,C. Okeke REBOUND (Off:2 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,399.0,,,,,,8.0,6.0,2.0,,,,,,,,,
401,PT07M06.00S,2024-01-10T01:31:24.5Z,3,REGULAR,2pt,Jump Shot,[],1631094,82.9993429697766,69.36274509803921,1610612753,45,77,2024-01-10T01:31:36Z,3980000,False,97.0,107.0,1,right,P. Banchero 14' turnaround Jump Shot (9 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,14.45,Made,,,9.0,,,,,,,,,,,,,,,
402,PT06M47.00S,2024-01-10T01:31:43.1Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612750,45,77,2024-01-10T01:31:48Z,3990000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1630591]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
403,PT06M47.00S,2024-01-10T01:31:43.1Z,3,REGULAR,steal,,[],1630591,,,1610612753,45,77,2024-01-10T01:31:45Z,4000000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT06M36.00S,2024-01-10T01:31:59.4Z,3,REGULAR,foul,personal,[],203497,,,1610612753,45,77,2024-01-10T01:32:08Z,4020000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1629048]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,2003.0,,,,,,,,1.0,0.0,Bitadze,1629048.0,,,,,
407,PT06M36.00S,2024-01-10T01:32:09.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,77,2024-01-10T01:32:09Z,4040000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M36.00S,2024-01-10T01:34:00.1Z,3,REGULAR,substitution,out,[],1629643,,,1610612753,45,77,2024-01-10T01:35:01Z,4050000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M36.00S,2024-01-10T01:34:00.1Z,3,REGULAR,substitution,out,[],201144,,,1610612753,45,77,2024-01-10T01:35:01Z,4060000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M36.00S,2024-01-10T01:34:00.1Z,3,REGULAR,substitution,in,[],1628365,,,1610612753,45,77,2024-01-10T01:35:01Z,4070000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M36.00S,2024-01-10T01:34:00.1Z,3,REGULAR,substitution,in,[],1629638,,,1610612753,45,77,2024-01-10T01:35:01Z,4080000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M27.00S,2024-01-10T01:35:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,89.43823915900131,53.92156862745098,1610612753,45,77,2024-01-10T01:35:12Z,4090000,False,20.0,47.0,1,right,MISS M. Fultz driving Layup - blocked,"[1628365, 203497]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
414,PT06M27.00S,2024-01-10T01:35:02.9Z,3,REGULAR,block,,[],203497,,,1610612753,45,77,2024-01-10T01:46:01Z,4100000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT06M24.00S,2024-01-10T01:35:05.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,45,77,2024-01-10T01:35:12Z,4110000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,,,,,,5.0,4.0,1.0,,,,,,,,,
416,PT06M07.00S,2024-01-10T01:35:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,10.988830486202366,50.98039215686274,1610612750,45,77,2024-01-10T01:36:18Z,4120000,False,-5.0,51.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1629048]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
417,PT06M07.00S,2024-01-10T01:35:23.3Z,3,REGULAR,block,,[],1629048,,,1610612750,45,77,2024-01-10T01:35:25Z,4130000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT06M04.00S,2024-01-10T01:35:26.3Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,45,77,2024-01-10T01:35:31Z,4140000,False,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,416.0,,,,,,2.0,2.0,0.0,,,,,,,,,
419,PT06M01.00S,2024-01-10T01:35:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,91.27792378449409,49.26470588235294,1610612753,47,77,2024-01-10T01:35:36Z,4150000,False,-4.0,29.0,1,right,J. Suggs running Layup (9 PTS) (M. Fultz 1 AST),"[1630591, 1628365]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.97,Made,,,9.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,
421,PT05M57.00S,2024-01-10T01:35:45.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,77,2024-01-10T01:35:45Z,4170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M44.00S,2024-01-10T01:38:41.1Z,3,REGULAR,turnover,lost ball,[],1630183,,,1610612750,47,77,2024-01-10T01:38:46Z,4180000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1631094]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Banchero,1631094.0,,
