actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
165,PT12M00.00S,2023-12-28T00:37:10.3Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612753,25,26,2023-12-28T00:39:06Z,1630000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-12-28T00:39:20.5Z,2,REGULAR,period,start,[],0,,,1610612753,25,26,2023-12-28T00:39:20Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M39.00S,2023-12-28T00:39:41.8Z,2,REGULAR,foul,personal,['2freethrow'],202694,,,1610612753,25,26,2023-12-28T00:39:51Z,1650000,False,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Wagner 2 FT),"[202694, 1629021]",1610612755.0,PHI,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Wagner,1629021.0,,,
169,PT11M39.00S,2023-12-28T00:40:16.3Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,26,26,2023-12-28T00:40:16Z,1670000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
170,PT11M39.00S,2023-12-28T00:40:34.3Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,27,26,2023-12-28T00:40:34Z,1680000,False,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
171,PT11M27.00S,2023-12-28T00:40:47.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,73.01248357424441,18.137254901960784,1610612755,27,29,2023-12-28T00:40:51Z,1690000,False,-159.0,201.0,1,right,T. Maxey 25' 3PT  (5 PTS) (K. Oubre Jr. 1 AST),"[1630178, 1626162]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,5.0,,,,,,,,,K. Oubre Jr.,1626162.0,1.0
173,PT11M10.00S,2023-12-28T00:41:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,8.492115637319317,64.95098039215686,1610612753,27,29,2023-12-28T00:41:09Z,1710000,False,-75.0,27.0,1,left,MISS C. Anthony 7' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
174,PT11M08.00S,2023-12-28T00:41:06.8Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612755,27,29,2023-12-28T00:41:09Z,1720000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,
175,PT10M56.00S,2023-12-28T00:41:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.01511169513797,51.9607843137255,1610612755,27,29,2023-12-28T00:41:31Z,1730000,False,10.0,32.0,1,right,MISS K. Oubre Jr. driving reverse Layup,[1626162],1610612755.0,PHI,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
176,PT10M52.00S,2023-12-28T00:41:23.4Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612755,27,29,2023-12-28T00:41:23Z,1740000,False,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,175.0,4.0,2.0,2.0,,,,,,,,,,,,
177,PT10M52.00S,2023-12-28T00:41:23.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612755,27,29,2023-12-28T00:42:48Z,1750000,False,0.0,0.0,1,right,MISS M. Bamba tip Layup,[1628964],1610612755.0,PHI,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
178,PT10M50.00S,2023-12-28T00:41:25.4Z,2,REGULAR,rebound,offensive,[],1627863,,,1610612755,27,29,2023-12-28T00:41:25Z,1760000,False,,,0,,D. House Jr. REBOUND (Off:1 Def:0),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,8-16 Left,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,
179,PT10M48.00S,2023-12-28T00:41:29.1Z,2,REGULAR,turnover,backcourt,[],1627863,,,1610612755,27,29,2023-12-28T00:41:43Z,1770000,False,,,0,,D. House Jr. backcourt TURNOVER (1 TO),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1.0,,,1628953.0,,,,,,,
180,PT10M42.00S,2023-12-28T00:41:47.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629643,12.565703022339028,91.91176470588235,1610612753,27,29,2023-12-28T00:41:53Z,1780000,False,-210.0,66.0,1,left,MISS C. Okeke 21' Jump Shot,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left,21.96,Missed,,,,,,,,,,,,,,,,,,
181,PT10M40.00S,2023-12-28T00:41:50.0Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,27,29,2023-12-28T00:41:50Z,1790000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left,,,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,
182,PT10M37.00S,2023-12-28T00:41:52.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629643,9.411957950065702,94.11764705882352,1610612753,30,29,2023-12-28T00:41:57Z,1800000,False,-221.0,36.0,1,left,C. Okeke 3PT  (3 PTS) (C. Houstan 1 AST),"[1629643, 1631216]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,22.35,Made,,,,,,,3.0,,,,,,,,,C. Houstan,1631216.0,1.0
184,PT10M11.00S,2023-12-28T00:42:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612755,30,29,2023-12-28T00:42:37Z,1820000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629021, 202694]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Morris Sr.,202694.0,,,
186,PT10M11.00S,2023-12-28T00:42:53.9Z,2,REGULAR,freethrow,1 of 2,[],202694,,,1610612755,30,30,2023-12-28T00:42:53Z,1840000,False,,,0,,M. Morris Sr. Free Throw 1 of 2 (5 PTS),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
187,PT10M11.00S,2023-12-28T00:43:13.3Z,2,REGULAR,freethrow,2 of 2,[],202694,,,1610612755,30,31,2023-12-28T00:43:13Z,1850000,False,,,0,,M. Morris Sr. Free Throw 2 of 2 (6 PTS),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
188,PT09M55.00S,2023-12-28T00:43:30.7Z,2,REGULAR,3pt,Jump Shot,[],1629021,30.56833114323259,70.34313725490196,1610612753,30,31,2023-12-28T00:43:36Z,1860000,False,-102.0,235.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
189,PT09M52.00S,2023-12-28T00:43:33.7Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612755,30,31,2023-12-28T00:43:36Z,1870000,False,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,188.0,5.0,3.0,2.0,,,,,,,,,,,,
190,PT09M45.00S,2023-12-28T00:43:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.40932982917214,53.92156862745098,1610612755,30,33,2023-12-28T00:45:29Z,1880000,False,20.0,28.0,1,right,T. Maxey driving finger roll Layup (7 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,,,7.0,,,,,,,,,,,
191,PT09M45.00S,2023-12-28T00:43:45.5Z,2,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612755,30,33,2023-12-28T00:43:54Z,1890000,False,,,0,,C. Okeke shooting personal FOUL (1 PF) (Maxey 1 FT),"[1629643, 1630178]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Maxey,1630178.0,,,
193,PT09M45.00S,2023-12-28T00:44:12.4Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,30,33,2023-12-28T00:44:16Z,1910000,False,,,0,,MISS T. Maxey Free Throw 1 of 1,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT09M42.00S,2023-12-28T00:44:15.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,33,2023-12-28T00:44:16Z,1920000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,193.0,4.0,4.0,0.0,,,,,,,,,,,,
195,PT09M32.00S,2023-12-28T00:44:24.6Z,2,REGULAR,2pt,Jump Shot,[],1630175,20.105124835742444,72.08180147058823,1610612753,32,33,2023-12-28T00:44:30Z,1930000,False,-110.0,136.0,1,left,C. Anthony 17' pullup Jump Shot (5 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,17.56,Made,,,,,,,5.0,,,,,,,,,,,
196,PT09M17.00S,2023-12-28T00:44:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,91.14651773981603,51.225490196078425,1610612755,32,35,2023-12-28T00:44:48Z,1940000,False,6.0,31.0,1,right,M. Morris Sr. driving Layup (8 PTS) (T. Maxey 1 AST),"[202694, 1630178]",1610612755.0,PHI,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,,,8.0,,,,,,,,,T. Maxey,1630178.0,1.0
198,PT09M17.00S,2023-12-28T00:44:46.9Z,2,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612755,32,35,2023-12-28T00:45:04Z,1960000,False,,,0,,C. Okeke shooting personal FOUL (2 PF) (Morris Sr. 1 FT),"[1629643, 202694]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,2.0,0.0,Morris Sr.,202694.0,,,
200,PT09M17.00S,2023-12-28T00:45:00.1Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,32,35,2023-12-28T00:45:03Z,1980000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M17.00S,2023-12-28T00:45:00.1Z,2,REGULAR,substitution,in,[],202699,,,1610612755,32,35,2023-12-28T00:45:03Z,1990000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M17.00S,2023-12-28T00:45:18.9Z,2,REGULAR,freethrow,1 of 1,[],202694,,,1610612755,32,35,2023-12-28T00:45:20Z,2000000,False,,,0,,MISS M. Morris Sr. Free Throw 1 of 1,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT09M15.00S,2023-12-28T00:45:20.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,32,35,2023-12-28T00:45:20Z,2010000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,
204,PT09M06.00S,2023-12-28T00:45:32.3Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612753,32,35,2023-12-28T00:45:40Z,2020000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628964, 1630532]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Wagner,1630532.0,,,
206,PT09M06.00S,2023-12-28T00:46:10.7Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,33,35,2023-12-28T00:46:10Z,2040000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
207,PT09M06.00S,2023-12-28T00:46:11.8Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,33,35,2023-12-28T00:46:19Z,2050000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M06.00S,2023-12-28T00:46:11.8Z,2,REGULAR,substitution,out,[],1626162,,,1610612753,33,35,2023-12-28T00:46:19Z,2060000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M06.00S,2023-12-28T00:46:11.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612753,33,35,2023-12-28T00:46:19Z,2070000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M06.00S,2023-12-28T00:46:11.8Z,2,REGULAR,substitution,in,[],1630194,,,1610612753,33,35,2023-12-28T00:46:19Z,2080000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M06.00S,2023-12-28T00:46:34.9Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,34,35,2023-12-28T00:46:34Z,2090000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
212,PT08M49.00S,2023-12-28T00:46:52.3Z,2,REGULAR,2pt,Jump Shot,[],202694,88.96189224704337,33.85033700980392,1610612755,34,37,2023-12-28T00:47:04Z,2100000,False,-81.0,51.0,1,right,M. Morris Sr. 9' fadeaway Jump Shot (10 PTS),[202694],1610612755.0,PHI,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,9.56,Made,,,,,,,10.0,,,,,,,,,,,
213,PT08M37.00S,2023-12-28T00:47:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.601182654402102,52.94117647058824,1610612753,36,37,2023-12-28T00:47:08Z,2110000,False,-15.0,0.0,1,left,F. Wagner driving Layup (8 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,8.0,,,,,,,,,,,
214,PT08M21.00S,2023-12-28T00:47:20.3Z,2,REGULAR,3pt,Jump Shot,[],202699,93.16688567674113,3.699448529411765,1610612755,36,37,2023-12-28T00:47:30Z,2120000,False,-232.0,12.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
215,PT08M18.00S,2023-12-28T00:47:23.3Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,36,37,2023-12-28T00:47:30Z,2130000,False,,,0,,C. Houstan REBOUND (Off:1 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,
216,PT08M05.00S,2023-12-28T00:47:39.1Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,36,37,2023-12-28T00:47:44Z,2140000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,1629178.0,,,,,,,
217,PT08M05.00S,2023-12-28T00:47:43.1Z,2,REGULAR,substitution,out,[],1631216,,,1610612755,36,37,2023-12-28T00:47:49Z,2150000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M05.00S,2023-12-28T00:47:43.1Z,2,REGULAR,substitution,in,[],1630591,,,1610612755,36,37,2023-12-28T00:47:49Z,2160000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2023-12-28T00:48:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202694,73.01248357424441,14.950980392156863,1610612755,36,37,2023-12-28T00:48:19Z,2170000,False,-175.0,201.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
220,PT07M49.00S,2023-12-28T00:48:07.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,36,37,2023-12-28T00:48:19Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,219.0,,,,,,,,,,,,,,,
221,PT07M49.00S,2023-12-28T00:48:14.7Z,2,REGULAR,foul,personal,[],1630194,,,1610612753,36,37,2023-12-28T00:48:26Z,2190000,False,,,0,,P. Reed loose ball personal FOUL (2 PF),"[1630194, 1629021]",1610612755.0,PHI,loose ball,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,2.0,0.0,Wagner,1629021.0,,,
223,PT07M49.00S,2023-12-28T00:48:25.7Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,36,37,2023-12-28T00:48:29Z,2210000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M49.00S,2023-12-28T00:48:25.7Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,36,37,2023-12-28T00:48:29Z,2220000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M30.00S,2023-12-28T00:48:48.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,12.171484888304862,45.09803921568628,1610612753,36,37,2023-12-28T00:48:53Z,2230000,False,25.0,62.0,1,left,MISS M. Wagner 6' turnaround Hook,[1629021],1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,,
226,PT07M28.00S,2023-12-28T00:48:50.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,36,37,2023-12-28T00:48:53Z,2240000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,
227,PT07M17.00S,2023-12-28T00:49:01.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,87.46714848883047,47.05882352941176,1610612755,36,39,2023-12-28T00:49:05Z,2250000,False,-15.0,65.0,1,right,P. Reed 6' driving Hook (6 PTS),[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,,,6.0,,,,,,,,,,,
228,PT07M00.00S,2023-12-28T00:49:23.4Z,2,REGULAR,foul,offensive,[],1629021,,,1610612753,36,39,2023-12-28T00:50:06Z,2260000,False,,,0,,M. Wagner off-the-ball offensive FOUL (2 PF),"[1629021, 1630194]",1610612753.0,ORL,off-the-ball,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1629178.0,2.0,0.0,Reed,1630194.0,,,
230,PT07M00.00S,2023-12-28T00:49:23.4Z,2,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,36,39,2023-12-28T00:50:06Z,2280000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,1629178.0,,,,,,,
231,PT07M00.00S,2023-12-28T00:49:35.9Z,2,REGULAR,substitution,out,[],1629021,,,1610612755,36,39,2023-12-28T00:49:40Z,2290000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M00.00S,2023-12-28T00:49:35.9Z,2,REGULAR,substitution,in,[],1629048,,,1610612755,36,39,2023-12-28T00:49:40Z,2300000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M40.00S,2023-12-28T00:50:07.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,88.91261498028909,60.5392156862745,1610612755,36,39,2023-12-28T00:50:44Z,2310000,False,53.0,52.0,1,right,MISS T. Harris 7' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
234,PT06M37.00S,2023-12-28T00:50:10.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,36,39,2023-12-28T00:50:12Z,2320000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,233.0,5.0,5.0,0.0,,,,,,,,,,,,
235,PT06M32.00S,2023-12-28T00:50:14.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,25.706307490144546,79.16666666666666,1610612753,36,39,2023-12-28T02:31:15Z,2330000,False,-146.0,189.0,1,left,MISS C. Anthony running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,23.88,Missed,,,,,,,,,,,,,,,,,,
236,PT06M30.00S,2023-12-28T00:50:16.7Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,36,39,2023-12-28T00:50:20Z,2340000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,235.0,1.0,0.0,1.0,,,,,,,,,,,,
237,PT06M29.00S,2023-12-28T00:50:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,8.09789750328515,49.26470588235294,1610612753,38,39,2023-12-28T00:50:27Z,2350000,False,4.0,24.0,1,left,J. Suggs putback Layup (13 PTS),[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,13.0,,,,,,,,,,,
238,PT06M17.00S,2023-12-28T00:50:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.82588699080158,52.20588235294118,1610612755,38,41,2023-12-28T00:50:44Z,2360000,False,11.0,-4.0,1,right,T. Maxey driving Layup (9 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,9.0,,,,,,,,,,,
239,PT06M17.00S,2023-12-28T00:50:34.9Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612755,38,41,2023-12-28T00:50:55Z,2370000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Maxey 1 FT),"[1630591, 1630178]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Maxey,1630178.0,,,
241,PT06M17.00S,2023-12-28T00:50:53.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,38,41,2023-12-28T00:50:53Z,2390000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M17.00S,2023-12-28T00:51:32.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612755,38,41,2023-12-28T00:53:36Z,2400000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M17.00S,2023-12-28T00:51:32.5Z,2,REGULAR,substitution,out,[],1630175,,,1610612755,38,41,2023-12-28T00:53:36Z,2410000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M17.00S,2023-12-28T00:51:32.5Z,2,REGULAR,substitution,in,[],1631216,,,1610612755,38,41,2023-12-28T00:53:36Z,2420000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M17.00S,2023-12-28T00:51:32.5Z,2,REGULAR,substitution,in,[],1641710,,,1610612755,38,41,2023-12-28T00:53:36Z,2430000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M17.00S,2023-12-28T00:54:03.1Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,38,42,2023-12-28T00:54:03Z,2440000,False,,,0,,T. Maxey Free Throw 1 of 1 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
