actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
269,PT02M59.00S,2024-03-20T00:04:09.4Z,2,REGULAR,steal,,[],1630591,,,1610612753,61,26,2024-03-20T00:04:11Z,2620000,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
270,PT02M54.00S,2024-03-20T00:04:14.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630591,90.3580814717477,3.9215686274509802,1610612753,64,26,2024-03-20T00:05:05Z,2630000,False,-230.0,38.0,1,right,J. Suggs 3PT running (12 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.35,Made,12.0,,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,
272,PT02M53.00S,2024-03-20T00:04:29.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,64,26,2024-03-20T00:04:29Z,2650000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M36.00S,2024-03-20T00:06:05.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,28.07161629434954,78.67647058823529,1610612766,64,26,2024-03-20T00:06:11Z,2660000,False,-143.0,211.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
274,PT02M33.00S,2024-03-20T00:06:08.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,64,26,2024-03-20T00:06:11Z,2670000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,
275,PT02M23.00S,2024-03-20T00:06:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,86.28449408672799,3.431372549019608,1610612753,64,26,2024-03-20T00:06:24Z,2680000,False,-233.0,76.0,1,right,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,24.5,Missed,,,,,,,,,,,,,,,,,,
276,PT02M18.00S,2024-03-20T00:06:23.4Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,64,26,2024-03-20T00:06:24Z,2690000,False,,,0,,B. Miller REBOUND (Off:0 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,275.0,4.0,4.0,0.0,,,,
277,PT02M13.00S,2024-03-20T00:06:27.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,27.677398160315374,77.69607843137256,1610612766,64,26,2024-03-20T00:06:42Z,2700000,False,-138.0,208.0,1,left,MISS B. Miller 24' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
278,PT02M11.00S,2024-03-20T00:06:29.7Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,64,26,2024-03-20T00:12:22Z,2710000,False,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,277.0,4.0,4.0,0.0,,,,
279,PT01M59.00S,2024-03-20T00:06:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628976,88.78120893561103,3.431372549019608,1610612753,67,26,2024-03-20T00:06:49Z,2720000,False,-233.0,53.0,1,right,W. Carter Jr. 3PT  (4 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.88,Made,4.0,,J. Suggs,1630591.0,4.0,,,,,,,,,,,,,
282,PT01M42.00S,2024-03-20T00:07:04.7Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,67,26,2024-03-20T00:07:10Z,2750000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M42.00S,2024-03-20T00:07:04.7Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,67,26,2024-03-20T00:07:10Z,2760000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M33.00S,2024-03-20T00:07:31.5Z,2,REGULAR,3pt,Jump Shot,[],203995,31.750985545335087,37.5,1610612766,67,29,2024-03-20T00:07:40Z,2770000,False,62.0,246.0,1,left,V. Micic 25' 3PT pullup (15 PTS) (N. Richards 2 AST),"[203995, 1630208]",1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,25.38,Made,15.0,,N. Richards,1630208.0,2.0,,,,,,,,,,,,,
286,PT01M08.00S,2024-03-20T00:07:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630591,68.15045992115637,25.735294117647058,1610612753,67,29,2024-03-20T00:08:03Z,2790000,False,-121.0,247.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
287,PT01M04.00S,2024-03-20T00:08:00.7Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,67,29,2024-03-20T00:08:03Z,2800000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,286.0,3.0,3.0,0.0,,,,
288,PT01M01.00S,2024-03-20T00:08:03.4Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612766,67,29,2024-03-20T00:08:07Z,2810000,False,,,0,,A. Pokusevski bad pass TURNOVER (2 TO),"[1630197, 1630175]",1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Anthony,1630175.0
289,PT01M01.00S,2024-03-20T00:08:03.4Z,2,REGULAR,steal,,[],1630175,,,1610612753,67,29,2024-03-20T00:08:05Z,2820000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
290,PT00M51.30S,2024-03-20T00:08:14.5Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,67,29,2024-03-20T00:08:19Z,2830000,False,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 1630197]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,,,,,,,Pokusevski,1630197.0
291,PT00M51.30S,2024-03-20T00:08:14.5Z,2,REGULAR,steal,,[],1630197,,,1610612766,67,29,2024-03-20T00:08:17Z,2840000,False,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
292,PT00M41.90S,2024-03-20T00:08:27.7Z,2,REGULAR,foul,personal,[],1630532,,,1610612766,67,29,2024-03-20T00:08:34Z,2850000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 203995]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,,,,1.0,0.0,Micic,203995.0,,,,,,,,,
294,PT00M40.00S,2024-03-20T00:08:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,31.488173455978973,35.53921568627451,1610612766,67,29,2024-03-20T00:08:59Z,2870000,False,72.0,243.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
295,PT00M36.60S,2024-03-20T00:08:54.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,67,29,2024-03-20T00:08:54Z,2880000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,294.0,7.0,6.0,1.0,,,,
296,PT00M17.30S,2024-03-20T00:09:13.6Z,2,REGULAR,2pt,Jump Shot,[],1628976,78.66294349540078,67.64705882352942,1610612753,67,29,2024-03-20T00:14:10Z,2890000,False,88.0,148.0,1,right,MISS W. Carter Jr. 17' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,17.24,Missed,,,,,,,,,,,,,,,,,,
297,PT00M14.30S,2024-03-20T00:09:16.6Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,67,29,2024-03-20T00:09:19Z,2900000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,296.0,3.0,3.0,0.0,,,,
298,PT00M00.30S,2024-03-20T00:09:30.7Z,2,REGULAR,3pt,Jump Shot,[],203995,31.750985545335087,27.941176470588236,1610612766,67,32,2024-03-20T00:09:52Z,2910000,False,110.0,246.0,1,left,V. Micic 26' 3PT  (18 PTS) (T. Mann 2 AST),"[203995, 1630544]",1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,26.96,Made,18.0,,T. Mann,1630544.0,2.0,,,,,,,,,,,,,
301,PT00M00.00S,2024-03-20T00:10:06.8Z,2,REGULAR,period,end,[],0,,,1610612753,67,32,2024-03-20T00:10:06Z,2940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-03-20T00:24:44.4Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,67,32,2024-03-20T00:24:59Z,2950000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-03-20T00:24:44.4Z,3,REGULAR,substitution,out,['startperiod'],1630197,,,1610612753,67,32,2024-03-20T00:24:59Z,2960000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-03-20T00:24:44.4Z,3,REGULAR,substitution,in,['startperiod'],203914,,,1610612753,67,32,2024-03-20T00:24:59Z,2970000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-03-20T00:24:44.4Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612753,67,32,2024-03-20T00:24:59Z,2980000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-03-20T00:24:52.5Z,3,REGULAR,period,start,[],0,,,1610612766,67,32,2024-03-20T00:24:59Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M40.00S,2024-03-20T00:25:12.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,85.23324572930355,47.30392156862745,1610612766,67,34,2024-03-20T00:25:26Z,3000000,False,-13.0,86.0,1,right,M. Bridges 8' driving Hook (4 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.73,Made,4.0,,,,,,,,,,,,,,,,,
309,PT11M24.00S,2024-03-20T00:25:38.6Z,3,REGULAR,turnover,3-second-violation,[],1628976,,,1610612753,67,34,2024-03-20T00:26:00Z,3020000,False,,,0,,W. Carter Jr. 3-second-violation TURNOVER (3 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,,,,,,,,3.0,,,,,,,,
310,PT11M02.00S,2024-03-20T00:26:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612766,67,34,2024-03-20T00:26:18Z,3030000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Miller 2 FT),"[1631094, 1641706]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,1628480.0,,,,1.0,0.0,Miller,1641706.0,,,,,,,,,
312,PT11M02.00S,2024-03-20T00:26:38.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641706,,,1610612766,67,34,2024-03-20T00:26:38Z,3050000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT11M02.00S,2024-03-20T00:26:38.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,67,34,2024-03-20T00:26:38Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,
314,PT11M02.00S,2024-03-20T00:26:52.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641706,,,1610612766,67,35,2024-03-20T00:26:52Z,3070000,False,,,0,,B. Miller Free Throw 2 of 2 (9 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
315,PT10M43.00S,2024-03-20T00:27:13.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,8.229303547963205,47.30392156862745,1610612753,69,35,2024-03-20T00:27:20Z,3080000,False,13.0,25.0,1,left,W. Carter Jr. driving finger roll Layup (6 PTS) (P. Banchero 4 AST),"[1628976, 1631094]",1610612753.0,ORL,driving finger roll,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.83,Made,6.0,,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,
317,PT10M31.00S,2024-03-20T00:27:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,89.30683311432325,61.029411764705884,1610612766,69,37,2024-03-20T00:27:44Z,3100000,False,55.0,48.0,1,right,M. Bridges 7' driving floating Jump Shot (6 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,6.0,,,,,,,,,,,,,,,,,
319,PT10M18.00S,2024-03-20T00:27:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612753,69,37,2024-03-20T00:27:48Z,3120000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Wagner 2 FT),"[1630208, 1630532]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,,,,2.0,1.0,Wagner,1630532.0,,,,,,,,,
321,PT10M18.00S,2024-03-20T00:28:08.5Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,70,37,2024-03-20T00:28:08Z,3140000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
322,PT10M18.00S,2024-03-20T00:28:23.7Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,71,37,2024-03-20T00:28:23Z,3150000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
323,PT09M59.00S,2024-03-20T00:28:44.7Z,3,REGULAR,2pt,Jump Shot,[],1628970,75.64060446780552,38.970588235294116,1610612766,71,39,2024-03-20T00:28:49Z,3160000,False,-55.0,176.0,1,right,M. Bridges 18' pullup Jump Shot (8 PTS) (T. Mann 3 AST),"[1628970, 1630544]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,18.49,Made,8.0,,T. Mann,1630544.0,3.0,,,,,,,,,,,,,
325,PT09M32.00S,2024-03-20T00:29:11.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.206964520367937,49.754901960784316,1610612753,73,39,2024-03-20T00:29:17Z,3180000,False,1.0,-4.0,1,left,W. Carter Jr. cutting DUNK (8 PTS) (P. Banchero 5 AST),"[1628976, 1631094]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.38,Made,8.0,,P. Banchero,1631094.0,5.0,,,,,,,,,,,,,
327,PT09M17.00S,2024-03-20T00:29:26.0Z,3,REGULAR,2pt,Jump Shot,[],1628970,88.25558475689881,29.411764705882355,1610612766,73,41,2024-03-20T00:29:46Z,3200000,False,-103.0,58.0,1,right,M. Bridges 11' turnaround fadeaway Jump Shot (10 PTS),[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,11.81,Made,10.0,,,,,,,,,,,,,,,,,
328,PT09M02.00S,2024-03-20T00:29:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.046649145860711,54.90196078431373,1610612753,75,41,2024-03-20T00:29:47Z,3210000,False,-25.0,14.0,1,left,P. Banchero driving Layup (13 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.81,Made,13.0,,,,,,,,,,,,,,,,,
330,PT08M52.00S,2024-03-20T00:29:54.9Z,3,REGULAR,foul,offensive,[],1630208,,,1610612766,75,41,2024-03-20T00:30:25Z,3230000,False,,,0,,N. Richards off-the-ball offensive FOUL (3 PF),"[1630208, 1630532]",1610612766.0,CHA,off-the-ball,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,202058.0,,,,3.0,1.0,Wagner,1630532.0,,,,,,,,,
332,PT08M52.00S,2024-03-20T00:29:54.9Z,3,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,75,41,2024-03-20T00:29:54Z,3250000,False,,,0,,N. Richards offensive foul TURNOVER (2 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,202058.0,,,,,,,,2.0,,,,,,,,
333,PT08M40.00S,2024-03-20T00:30:15.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,9.149145860709593,3.6764705882352944,1610612753,75,41,2024-03-20T00:30:21Z,3260000,False,232.0,34.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
334,PT08M35.00S,2024-03-20T00:30:20.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,75,41,2024-03-20T00:30:21Z,3270000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,333.0,4.0,4.0,0.0,,,,
335,PT08M25.00S,2024-03-20T00:30:30.0Z,3,REGULAR,3pt,Jump Shot,[],1641706,80.3712220762155,92.15686274509804,1610612766,75,41,2024-03-20T00:30:35Z,3280000,False,211.0,132.0,1,right,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
336,PT08M23.00S,2024-03-20T00:30:32.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,41,2024-03-20T00:30:53Z,3290000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,335.0,8.0,7.0,1.0,,,,
337,PT08M06.00S,2024-03-20T00:30:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.178055190538765,49.50980392156863,1610612753,77,41,2024-03-20T00:30:55Z,3300000,False,2.0,15.0,1,left,J. Suggs driving Layup (14 PTS) (W. Carter Jr. 2 AST),"[1630591, 1628976]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.52,Made,14.0,,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,,,
339,PT07M51.00S,2024-03-20T00:31:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,88.12417871222075,51.470588235294116,1610612766,77,43,2024-03-20T00:31:33Z,3320000,False,7.0,59.0,1,right,T. Mann driving floating Jump Shot (6 PTS),[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,6.0,,,,,,,,,,,,,,,,,
340,PT07M31.00S,2024-03-20T00:31:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,53.92156862745098,1610612753,79,43,2024-03-20T00:31:30Z,3330000,False,-20.0,6.0,1,left,F. Wagner cutting Layup (11 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.06,Made,11.0,,J. Suggs,1630591.0,5.0,,,,,,,,,,,,,
342,PT07M16.00S,2024-03-20T00:31:38.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.77463863337714,50.245098039215684,1610612766,79,45,2024-03-20T01:44:09Z,3350000,False,1.0,6.0,1,right,N. Richards cutting DUNK (2 PTS) (M. Bridges 2 AST),"[1630208, 1628970]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,
344,PT07M01.00S,2024-03-20T00:31:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.521024967148489,54.90196078431373,1610612753,81,45,2024-03-20T00:32:21Z,3370000,False,-25.0,9.0,1,left,J. Suggs cutting Layup (16 PTS) (W. Carter Jr. 3 AST),"[1630591, 1628976]",1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.6,Made,16.0,,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,,,,
346,PT06M41.00S,2024-03-20T00:32:13.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,87.46714848883047,51.9607843137255,1610612766,81,45,2024-03-20T00:32:37Z,3390000,False,10.0,65.0,1,right,MISS M. Bridges 6' driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
347,PT06M39.00S,2024-03-20T00:32:15.7Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,81,45,2024-03-20T00:32:20Z,3400000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,346.0,2.0,1.0,1.0,,,,
348,PT06M33.00S,2024-03-20T00:32:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,86.81011826544021,54.166666666666664,1610612766,81,45,2024-03-20T00:49:18Z,3410000,False,21.0,71.0,1,right,MISS N. Richards 7' driving Layup - blocked,"[1630208, 1630591]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,Suggs,1630591.0,,
349,PT06M33.00S,2024-03-20T00:32:25.1Z,3,REGULAR,block,,[],1630591,,,1610612766,81,45,2024-03-20T00:33:45Z,3420000,False,,,0,,J. Suggs BLOCK (2 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT06M31.00S,2024-03-20T00:32:27.1Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,81,45,2024-03-20T00:49:18Z,3430000,False,,,0,,B. Miller REBOUND (Off:1 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,348.0,5.0,4.0,1.0,,,,
351,PT06M29.00S,2024-03-20T00:32:31.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641706,85.89027595269383,73.2843137254902,1610612766,81,45,2024-03-20T00:49:44Z,3440000,False,116.0,80.0,1,right,MISS B. Miller 14' turnaround fadeaway Shot,[1641706],1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,14.13,Missed,,,,,,,,,,,,,,,,,,
352,PT06M26.00S,2024-03-20T00:32:34.1Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,81,45,2024-03-20T00:49:44Z,3450000,False,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,351.0,4.0,4.0,0.0,,,,
353,PT06M20.00S,2024-03-20T00:32:41.1Z,3,REGULAR,foul,personal,[],1630208,,,1610612753,81,45,2024-03-20T00:32:48Z,3460000,False,,,0,,N. Richards personal FOUL (4 PF),"[1630208, 1628976]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,,,,4.0,1.0,Carter Jr.,1628976.0,,,,,,,,,
355,PT06M20.00S,2024-03-20T00:32:55.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,81,45,2024-03-20T00:32:55Z,3480000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M20.00S,2024-03-20T00:34:36.9Z,3,REGULAR,substitution,out,[],1630208,,,1610612753,81,45,2024-03-20T00:35:20Z,3490000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M20.00S,2024-03-20T00:34:36.9Z,3,REGULAR,substitution,out,[],203995,,,1610612753,81,45,2024-03-20T00:35:20Z,3500000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
