actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
167,PT10M51.00S,2024-03-10T22:42:05.0Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,26,18,2024-03-10T22:42:05Z,1630000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT10M51.00S,2024-03-10T22:42:05.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,26,18,2024-03-10T22:42:05Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,
169,PT10M51.00S,2024-03-10T22:42:19.3Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,27,18,2024-03-10T22:42:19Z,1650000,False,,,0,,M. Wagner Free Throw 2 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
170,PT10M38.00S,2024-03-10T22:42:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,10.068988173455978,56.372549019607845,1610612754,27,18,2024-03-10T22:42:49Z,1660000,False,-32.0,42.0,1,left,MISS I. Jackson driving floating bank Shot,[1630543],1610612754.0,IND,driving floating bank,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
171,PT10M33.00S,2024-03-10T22:42:38.7Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,27,18,2024-03-10T22:42:49Z,1670000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,
172,PT10M27.00S,2024-03-10T22:42:44.1Z,2,REGULAR,3pt,Jump Shot,[],1628371,91.67214191852825,97.05882352941177,1610612753,30,18,2024-03-10T22:42:51Z,1680000,False,235.0,26.0,1,right,J. Isaac 3PT  (3 PTS) (J. Ingles 1 AST),"[1628371, 204060]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.67,Made,3.0,,,,,,,,,,J. Ingles,204060.0,1.0,,,,,
174,PT10M25.00S,2024-03-10T22:42:54.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,30,18,2024-03-10T22:42:54Z,1700000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M25.00S,2024-03-10T22:43:39.9Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,30,18,2024-03-10T22:45:55Z,1710000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M25.00S,2024-03-10T22:43:39.9Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,30,18,2024-03-10T22:45:55Z,1720000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M25.00S,2024-03-10T22:43:39.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,30,18,2024-03-10T22:45:55Z,1730000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M25.00S,2024-03-10T22:43:39.9Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,30,18,2024-03-10T22:45:55Z,1740000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M13.00S,2024-03-10T22:46:35.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,34.247700394218136,46.32352941176471,1610612754,30,18,2024-03-10T22:46:43Z,1750000,False,18.0,269.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
180,PT10M09.00S,2024-03-10T22:46:39.9Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,30,18,2024-03-10T22:46:43Z,1760000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,179.0,3.0,2.0,1.0,,,,,,,,,,,,,
183,PT10M01.00S,2024-03-10T22:47:01.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612753,30,18,2024-03-10T22:47:09Z,1790000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M01.00S,2024-03-10T22:47:01.6Z,2,REGULAR,substitution,out,[],1627783,,,1610612753,30,18,2024-03-10T22:47:32Z,1800000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M54.00S,2024-03-10T22:47:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,93.51182654402102,49.50980392156863,1610612753,32,18,2024-03-10T22:47:39Z,1810000,False,-2.0,8.0,1,right,M. Wagner turnaround Jump Shot (7 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.89,Made,7.0,,,,,,,,,,C. Anthony,1630175.0,2.0,,,,,
187,PT09M54.00S,2024-03-10T22:47:36.2Z,2,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612753,32,18,2024-03-10T22:47:52Z,1830000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Wagner 1 FT),"[1626167, 1629021]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,204058.0,2.0,0.0,Wagner,1629021.0,,,,,,,,
189,PT09M54.00S,2024-03-10T22:47:58.6Z,2,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,32,18,2024-03-10T22:47:58Z,1850000,False,,,0,,MISS M. Wagner Free Throw 1 of 1,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT09M53.00S,2024-03-10T22:47:59.6Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,32,18,2024-03-10T22:48:22Z,1860000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,
191,PT09M44.00S,2024-03-10T22:48:10.7Z,2,REGULAR,foul,personal,['2freethrow'],204060,,,1610612754,32,18,2024-03-10T22:48:23Z,1870000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Nesmith 2 FT),"[204060, 1630174]",1610612753.0,ORL,shooting,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,204058.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,
193,PT09M44.00S,2024-03-10T22:48:31.9Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,32,19,2024-03-10T22:48:31Z,1890000,False,,,0,,A. Nesmith Free Throw 1 of 2 (1 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
194,PT09M44.00S,2024-03-10T22:48:47.5Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,32,20,2024-03-10T22:48:47Z,1900000,False,,,0,,A. Nesmith Free Throw 2 of 2 (2 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
195,PT09M28.00S,2024-03-10T22:49:04.7Z,2,REGULAR,3pt,Jump Shot,[],1630175,65.52233902759527,47.30392156862745,1610612753,32,20,2024-03-10T22:49:11Z,1910000,False,-13.0,272.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
196,PT09M25.00S,2024-03-10T22:49:07.7Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,32,20,2024-03-10T22:49:11Z,1920000,False,,,0,,M. Wagner REBOUND (Off:2 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,195.0,4.0,2.0,2.0,,,,,,,,,,,,,
197,PT09M23.00S,2024-03-10T22:49:10.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204060,69.46452036793693,19.11764705882353,1610612753,35,20,2024-03-10T22:49:16Z,1930000,False,-154.0,235.0,1,right,J. Ingles 28' 3PT step back (8 PTS) (M. Wagner 1 AST),"[204060, 1629021]",1610612753.0,ORL,step back,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,28.08,Made,8.0,,,,,,,,,,M. Wagner,1629021.0,1.0,,,,,
199,PT09M11.00S,2024-03-10T22:49:30.1Z,2,REGULAR,foul,personal,[],1641710,,,1610612754,35,20,2024-03-10T22:49:41Z,1950000,False,,,0,,A. Black personal FOUL (3 PF),"[1641710, 1626167]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,1198.0,3.0,0.0,Turner,1626167.0,,,,,,,,
201,PT09M11.00S,2024-03-10T22:49:44.6Z,2,REGULAR,substitution,out,[],1641710,,,1610612754,35,20,2024-03-10T22:49:48Z,1970000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M11.00S,2024-03-10T22:49:44.6Z,2,REGULAR,substitution,in,[],203914,,,1610612754,35,20,2024-03-10T22:49:48Z,1980000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M03.00S,2024-03-10T22:50:08.6Z,2,REGULAR,foul,personal,[],1628371,,,1610612754,35,20,2024-03-10T22:50:15Z,1990000,False,,,0,,J. Isaac personal FOUL (1 PF),"[1628371, 1630174]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627963.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,
205,PT08M53.00S,2024-03-10T22:50:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.652431011826544,51.225490196078425,1610612754,35,22,2024-03-10T22:50:53Z,2010000,False,-6.0,10.0,1,left,T. McConnell driving reverse Layup (10 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.17,Made,10.0,,,,,,,,,,,,,,,,,
206,PT08M27.00S,2024-03-10T22:51:00.6Z,2,REGULAR,turnover,bad pass,[],203914,,,1610612753,35,22,2024-03-10T22:51:05Z,2020000,False,,,0,,G. Harris bad pass TURNOVER (2 TO),"[203914, 1630167]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Toppin,1630167.0
207,PT08M27.00S,2024-03-10T22:51:00.6Z,2,REGULAR,steal,,[],1630167,,,1610612754,35,22,2024-03-10T22:51:03Z,2030000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
208,PT08M16.00S,2024-03-10T22:51:13.6Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,35,22,2024-03-10T22:51:19Z,2040000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1198.0,,,,,,,,,,1.0,,
209,PT08M08.00S,2024-03-10T22:51:36.3Z,2,REGULAR,foul,offensive,[],1628371,,,1610612753,35,22,2024-03-10T22:51:46Z,2050000,False,,,0,,J. Isaac off-the-ball offensive FOUL (2 PF),"[1628371, 1630174]",1610612753.0,ORL,off-the-ball,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,204058.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,
211,PT08M08.00S,2024-03-10T22:51:36.3Z,2,REGULAR,turnover,offensive foul,[],1628371,,,1610612753,35,22,2024-03-10T22:51:36Z,2070000,False,,,0,,J. Isaac offensive foul TURNOVER (1 TO),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,204058.0,,,,,,,,,,1.0,,
212,PT08M08.00S,2024-03-10T22:51:45.0Z,2,REGULAR,substitution,out,[],1628371,,,1610612754,35,22,2024-03-10T22:51:50Z,2080000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M08.00S,2024-03-10T22:51:45.0Z,2,REGULAR,substitution,out,[],204060,,,1610612754,35,22,2024-03-10T22:51:50Z,2090000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M08.00S,2024-03-10T22:51:45.0Z,2,REGULAR,substitution,in,[],1631094,,,1610612754,35,22,2024-03-10T22:51:50Z,2100000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M08.00S,2024-03-10T22:51:45.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612754,35,22,2024-03-10T22:51:50Z,2110000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2024-03-10T22:52:08.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,35,22,2024-03-10T22:52:59Z,2120000,False,,,0,,G. Harris personal FOUL (1 PF) (Turner 2 FT),"[203914, 1626167]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627963.0,1.0,0.0,Turner,1626167.0,,,,,,,,
218,PT08M01.00S,2024-03-10T22:52:42.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,35,22,2024-03-10T22:52:57Z,2140000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT08M01.00S,2024-03-10T22:52:42.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,35,22,2024-03-10T22:52:57Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,
220,PT08M01.00S,2024-03-10T22:52:42.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,35,22,2024-03-10T22:52:57Z,2160000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT07M58.00S,2024-03-10T22:52:45.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,35,22,2024-03-10T22:52:57Z,2170000,False,,,0,,M. Wagner REBOUND (Off:2 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,220.0,5.0,3.0,2.0,,,,,,,,,,,,,
222,PT07M37.00S,2024-03-10T22:53:15.8Z,2,REGULAR,2pt,Jump Shot,[],1630175,77.87450722733246,70.09803921568627,1610612753,35,22,2024-03-10T22:53:20Z,2180000,False,100.0,155.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,18.51,Missed,,,,,,,,,,,,,,,,,,
223,PT07M35.00S,2024-03-10T22:53:18.6Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,35,22,2024-03-10T22:53:18Z,2190000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,
224,PT07M31.00S,2024-03-10T22:53:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,6.521024967148489,54.166666666666664,1610612754,35,24,2024-03-10T22:53:29Z,2200000,False,-21.0,9.0,1,left,O. Toppin running Layup (4 PTS) (T. Haliburton 2 AST),"[1630167, 1630169]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.26,Made,4.0,,,,,,,,,,T. Haliburton,1630169.0,2.0,,,,,
226,PT07M13.00S,2024-03-10T22:53:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,90.53876478318003,51.46675857843137,1610612753,35,24,2024-03-10T22:53:57Z,2220000,False,7.0,36.0,1,right,MISS C. Anthony driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
227,PT07M11.00S,2024-03-10T22:53:42.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,35,24,2024-03-10T22:53:49Z,2230000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,226.0,3.0,3.0,0.0,,,,,,,,,,,,,
228,PT07M07.00S,2024-03-10T22:53:46.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,12.434296977660972,3.6764705882352944,1610612754,35,24,2024-03-10T22:54:23Z,2240000,False,232.0,64.0,1,left,MISS A. Nesmith 24' running pullup 3PT,[1630174],1610612754.0,IND,running pullup,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
229,PT07M07.00S,2024-03-10T22:53:46.6Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,35,24,2024-03-10T22:54:07Z,2250000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,228.0,5.0,5.0,0.0,,,,,,,,,,,,,
230,PT07M00.00S,2024-03-10T22:54:00.6Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,35,24,2024-03-10T22:54:13Z,2260000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,1627963.0,,,,,,,,,,1.0,,
231,PT07M00.00S,2024-03-10T22:54:07.9Z,2,REGULAR,substitution,out,[],1629021,,,1610612754,35,24,2024-03-10T22:54:19Z,2270000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M00.00S,2024-03-10T22:54:07.9Z,2,REGULAR,substitution,in,[],1628976,,,1610612754,35,24,2024-03-10T22:54:19Z,2280000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2024-03-10T22:54:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,31.35676741130092,75.49019607843137,1610612754,35,27,2024-03-10T22:54:44Z,2290000,False,-127.0,242.0,1,left,T. Haliburton 27' 3PT pullup (3 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.38,Made,3.0,,,,,,,,,,,,,,,,,
234,PT06M30.00S,2024-03-10T22:54:56.1Z,2,REGULAR,3pt,Jump Shot,[],1630532,92.59198423127464,4.411764705882353,1610612753,35,27,2024-03-10T22:55:01Z,2300000,False,-228.0,17.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
235,PT06M27.00S,2024-03-10T22:54:59.1Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,35,27,2024-03-10T22:55:01Z,2310000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,234.0,7.0,3.0,4.0,,,,,,,,,,,,,
236,PT06M24.00S,2024-03-10T22:55:02.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,66.17936925098554,42.40196078431372,1610612753,35,27,2024-03-10T22:55:07Z,2320000,False,-38.0,265.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,26.81,Missed,,,,,,,,,,,,,,,,,,
237,PT06M22.00S,2024-03-10T22:55:04.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,35,27,2024-03-10T22:55:30Z,2330000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,236.0,3.0,3.0,0.0,,,,,,,,,,,,,
238,PT06M13.00S,2024-03-10T22:55:16.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,35,27,2024-03-10T22:55:25Z,2340000,False,,,0,,G. Harris personal FOUL (2 PF) (Haliburton 2 FT),"[203914, 1630169]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,1198.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,
240,PT06M13.00S,2024-03-10T22:55:48.8Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,35,28,2024-03-10T22:55:48Z,2360000,False,,,0,,T. Haliburton Free Throw 1 of 2 (4 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
241,PT06M13.00S,2024-03-10T22:55:49.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,35,28,2024-03-10T22:55:58Z,2370000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M13.00S,2024-03-10T22:55:49.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,35,28,2024-03-10T22:55:58Z,2380000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M13.00S,2024-03-10T22:55:49.6Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,35,28,2024-03-10T22:55:58Z,2390000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2024-03-10T22:55:49.6Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,35,28,2024-03-10T22:55:58Z,2400000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2024-03-10T22:56:07.1Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,35,29,2024-03-10T22:56:07Z,2410000,False,,,0,,T. Haliburton Free Throw 2 of 2 (5 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
246,PT05M48.00S,2024-03-10T22:56:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,92.72339027595268,37.745098039215684,1610612753,37,29,2024-03-10T22:57:21Z,2420000,False,-61.0,16.0,1,right,F. Wagner 6' turnaround Jump Shot (7 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.33,Made,7.0,,,,,,,,,,,,,,,,,
247,PT05M29.00S,2024-03-10T22:56:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612754,37,29,2024-03-10T22:57:03Z,2430000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631094, 1627783]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204058.0,1.0,0.0,Siakam,1627783.0,,,,,,,,
249,PT05M29.00S,2024-03-10T22:57:25.6Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,37,30,2024-03-10T22:57:25Z,2450000,False,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
250,PT05M29.00S,2024-03-10T22:57:27.0Z,2,REGULAR,substitution,out,[],1630175,,,1610612754,37,30,2024-03-10T22:57:33Z,2460000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M29.00S,2024-03-10T22:57:27.0Z,2,REGULAR,substitution,in,[],1631216,,,1610612754,37,30,2024-03-10T22:57:33Z,2470000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M29.00S,2024-03-10T22:57:46.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,37,31,2024-03-10T22:57:46Z,2480000,False,,,0,,P. Siakam Free Throw 2 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
