actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT10M54.00S,2023-11-22T00:38:09.7Z,2,REGULAR,substitution,out,[],1630201,,,1610612753,34,23,2023-11-22T00:38:26Z,1610000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M54.00S,2023-11-22T00:38:09.7Z,2,REGULAR,substitution,out,[],1629018,,,1610612753,34,23,2023-11-22T00:38:26Z,1620000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M54.00S,2023-11-22T00:38:09.7Z,2,REGULAR,substitution,in,[],1641711,,,1610612753,34,23,2023-11-22T00:38:26Z,1630000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M54.00S,2023-11-22T00:38:09.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612753,34,23,2023-11-22T00:38:26Z,1640000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M54.00S,2023-11-22T00:38:32.4Z,2,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,34,23,2023-11-22T00:38:36Z,1650000,False,,,0,,MISS F. Wagner Free Throw 1 of 1,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
171,PT10M51.00S,2023-11-22T00:38:35.4Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,34,23,2023-11-22T00:38:36Z,1660000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,170.0,2.0,2.0,0.0,,,,,
172,PT10M31.00S,2023-11-22T00:38:53.4Z,2,REGULAR,2pt,Jump Shot,[],1641711,18.084756898817346,21.813725490196077,1610612761,34,23,2023-11-22T00:38:59Z,1670000,False,141.0,117.0,1,left,MISS G. Dick 18' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,18.35,Missed,,,,,,,,,,,,,,,,,,
173,PT10M27.00S,2023-11-22T00:38:57.4Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,34,23,2023-11-22T00:38:59Z,1680000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,
174,PT10M16.00S,2023-11-22T00:39:11.0Z,2,REGULAR,foul,personal,[],1628449,,,1610612753,34,23,2023-11-22T00:39:19Z,1690000,False,,,0,,C. Boucher personal FOUL (2 PF),"[1628449, 1628371]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,1628159.0,2.0,0.0,Isaac,1628371.0,,,,,,,,,,,,
176,PT10M10.00S,2023-11-22T00:39:44.4Z,2,REGULAR,violation,kicked ball,[],1630173,,,1610612753,34,23,2023-11-22T00:50:41Z,1710000,False,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,
178,PT10M03.00S,2023-11-22T00:39:59.8Z,2,REGULAR,3pt,Jump Shot,[],1630532,74.72076215505913,87.5,1610612753,34,23,2023-11-22T00:47:14Z,1720000,False,188.0,185.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
179,PT10M01.00S,2023-11-22T00:40:02.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,34,23,2023-11-22T00:40:02Z,1730000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,
180,PT09M53.00S,2023-11-22T00:40:10.5Z,2,REGULAR,3pt,Jump Shot,[],1628449,16.770696452036795,93.87254901960785,1610612761,34,26,2023-11-22T00:40:18Z,1740000,False,-219.0,105.0,1,left,C. Boucher 24' 3PT  (3 PTS) (P. Achiuwa 1 AST),"[1628449, 1630173]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,24.33,Made,3.0,,,,,,P. Achiuwa,1630173.0,1.0,,,,,,,,,
182,PT09M41.00S,2023-11-22T00:40:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,92.72339027595268,49.01960784313725,1610612753,36,26,2023-11-22T00:40:28Z,1760000,False,-5.0,16.0,1,right,G. Harris Layup (4 PTS) (C. Anthony 3 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,C. Anthony,1630175.0,3.0,,,,,,,,,
184,PT09M17.00S,2023-11-22T00:40:45.2Z,2,REGULAR,3pt,Jump Shot,[],1630567,32.670827858081466,28.431372549019606,1610612761,36,26,2023-11-22T00:40:58Z,1780000,False,108.0,255.0,1,left,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,27.65,Missed,,,,,,,,,,,,,,,,,,
185,PT09M17.00S,2023-11-22T00:40:45.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,36,26,2023-11-22T00:40:58Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,184.0,,,,,,,,
186,PT09M17.00S,2023-11-22T00:40:57.3Z,2,REGULAR,foul,personal,[],203914,,,1610612761,36,26,2023-11-22T00:41:17Z,1800000,False,,,0,,G. Harris loose ball personal FOUL (1 PF),"[203914, 1628449]",1610612753.0,ORL,loose ball,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,1.0,0.0,Boucher,1628449.0,,,,,,,,,,,,
188,PT09M08.00S,2023-11-22T00:41:19.6Z,2,REGULAR,foul,offensive,[],1630173,,,1610612761,36,26,2023-11-22T00:41:30Z,1820000,False,,,0,,P. Achiuwa charge offensive FOUL (1 PF),"[1630173, 1629021]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,202058.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
190,PT09M08.00S,2023-11-22T00:41:19.6Z,2,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,36,26,2023-11-22T00:41:19Z,1840000,False,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,202058.0,,,,,,,,,,,,2.0,,,,
191,PT08M59.00S,2023-11-22T00:41:44.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628371,90.88370565045992,50.98039215686274,1610612753,38,26,2023-11-22T00:41:50Z,1850000,False,5.0,33.0,1,right,J. Isaac cutting DUNK (4 PTS) (C. Anthony 4 AST),"[1628371, 1630175]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,3.36,Made,4.0,,,,,,C. Anthony,1630175.0,4.0,,,,,,,,,
193,PT08M59.00S,2023-11-22T00:41:53.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,38,26,2023-11-22T00:41:53Z,1870000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M48.00S,2023-11-22T00:44:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,16.63929040735874,49.754901960784316,1610612761,38,26,2023-11-22T00:45:02Z,1880000,False,1.0,104.0,1,left,MISS O. Anunoby 10' driving Layup - blocked,"[1628384, 1628371]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
195,PT08M48.00S,2023-11-22T00:44:56.3Z,2,REGULAR,block,,[],1628371,,,1610612761,38,26,2023-11-22T00:45:00Z,1890000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M43.00S,2023-11-22T00:45:01.3Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,38,26,2023-11-22T00:45:02Z,1900000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,
222,PT08M42.00S,2023-11-22T00:44:59.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,91.01511169513797,52.94117647058824,1610612753,38,26,2023-11-22T00:48:18Z,1905000,False,15.0,32.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
223,PT08M41.00S,2023-11-22T00:45:00.7Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,38,26,2023-11-22T00:48:18Z,1907500,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,,,
197,PT08M40.00S,2023-11-22T00:45:03.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1628371,91.67214191852825,50.245098039215684,1610612753,40,26,2023-11-22T00:48:25Z,1910000,False,1.0,26.0,1,right,J. Isaac tip Layup (6 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2.58,Made,6.0,,,,,,,,,,,,,,,,,
199,PT08M28.00S,2023-11-22T00:45:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628449,13.87976346911958,96.32352941176471,1610612761,40,26,2023-11-22T00:45:36Z,1930000,False,-232.0,78.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,24.44,Missed,,,,,,,,,,,,,,,,,,
200,PT08M28.00S,2023-11-22T00:45:23.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,40,26,2023-11-22T00:45:23Z,1940000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,199.0,,,,,,,,
201,PT08M28.00S,2023-11-22T00:45:26.7Z,2,REGULAR,foul,personal,[],1630173,,,1610612753,40,26,2023-11-22T00:49:26Z,1950000,False,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 1629021]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,202037.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
203,PT08M05.00S,2023-11-22T00:45:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,50.98039215686274,1610612753,42,26,2023-11-22T00:46:00Z,1970000,False,5.0,18.0,1,right,F. Wagner driving Layup (7 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.9,Made,7.0,,,,,,C. Anthony,1630175.0,5.0,,,,,,,,,
205,PT07M48.00S,2023-11-22T00:46:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.703679369250986,50.49019607843137,1610612761,42,26,2023-11-22T00:46:19Z,1990000,False,-2.0,20.0,1,left,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2023-11-22T00:46:17.6Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,42,26,2023-11-22T00:46:19Z,2000000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,205.0,1.0,1.0,0.0,,,,,
207,PT07M39.00S,2023-11-22T00:46:21.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203914,93.11760840998686,3.1862745098039214,1610612753,45,26,2023-11-22T00:46:31Z,2010000,False,-234.0,12.0,1,right,G. Harris 3PT  (7 PTS) (C. Anthony 6 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.44,Made,7.0,,,,,,C. Anthony,1630175.0,6.0,,,,,,,,,
209,PT07M11.00S,2023-11-22T00:46:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.783837056504599,52.450980392156865,1610612761,45,28,2023-11-22T00:47:21Z,2030000,False,-12.0,11.0,1,left,P. Achiuwa Layup (2 PTS) (S. Barnes 1 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,S. Barnes,1630567.0,1.0,,,,,,,,,
210,PT07M00.00S,2023-11-22T00:47:00.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,68.67608409986859,16.42156862745098,1610612753,45,28,2023-11-22T00:47:24Z,2040000,False,-168.0,242.0,1,right,MISS C. Anthony 29' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,29.45,Missed,,,,,,,,,,,,,,,,,,
211,PT07M00.00S,2023-11-22T00:47:00.4Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,45,28,2023-11-22T00:47:24Z,2050000,False,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,210.0,4.0,4.0,0.0,,,,,
212,PT06M53.00S,2023-11-22T00:47:10.0Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612761,45,28,2023-11-22T00:47:24Z,2060000,False,,,0,,G. Harris shooting personal FOUL (2 PF) (Barnes 2 FT),"[203914, 1630567]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
214,PT06M53.00S,2023-11-22T00:47:38.6Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,45,28,2023-11-22T00:47:38Z,2080000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT06M53.00S,2023-11-22T00:47:38.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,45,28,2023-11-22T00:47:38Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,214.0,,,,,,,,
216,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612761,45,28,2023-11-22T00:47:57Z,2100000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,out,[],203914,,,1610612761,45,28,2023-11-22T00:47:57Z,2110000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,45,28,2023-11-22T00:47:57Z,2120000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612761,45,28,2023-11-22T00:47:57Z,2130000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612761,45,28,2023-11-22T00:47:57Z,2140000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M53.00S,2023-11-22T00:47:39.5Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,45,28,2023-11-22T00:47:57Z,2150000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M53.00S,2023-11-22T00:48:08.0Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,45,29,2023-11-22T00:48:08Z,2160000,False,,,0,,S. Barnes Free Throw 2 of 2 (1 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
225,PT06M35.00S,2023-11-22T00:48:26.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,87.99277266754271,57.107843137254896,1610612753,45,29,2023-11-22T00:48:37Z,2170000,False,36.0,60.0,1,right,MISS F. Wagner 7' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
226,PT06M26.00S,2023-11-22T00:48:36.0Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,45,29,2023-11-22T00:48:36Z,2180000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,225.0,2.0,1.0,1.0,,,,,
227,PT06M26.00S,2023-11-22T00:48:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,94.40999984741211,50.0,1610612753,47,29,2023-11-22T00:48:36Z,2190000,False,0.0,0.0,1,right,M. Wagner tip Layup (6 PTS),[1629021],1610612753.0,ORL,tip,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2023-11-22T00:48:43.8Z,2,REGULAR,2pt,Jump Shot,[],1630567,14.536793692509855,21.568627450980394,1610612761,47,31,2023-11-22T00:48:50Z,2200000,False,142.0,84.0,1,left,S. Barnes 16' pullup Jump Shot (3 PTS) (J. Poeltl 1 AST),"[1630567, 1627751]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,16.52,Made,3.0,,,,,,J. Poeltl,1627751.0,1.0,,,,,,,,,
230,PT06M10.00S,2023-11-22T00:48:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,91.01511169513797,50.73529411764706,1610612753,49,31,2023-11-22T00:49:00Z,2220000,False,4.0,32.0,1,right,F. Wagner driving floating Jump Shot (9 PTS) (J. Suggs 2 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.22,Made,9.0,,,,,,J. Suggs,1630591.0,2.0,,,,,,,,,
232,PT06M10.00S,2023-11-22T00:49:00.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,49,31,2023-11-22T00:49:00Z,2240000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,49,31,2023-11-22T00:51:32Z,2250000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,49,31,2023-11-22T00:51:32Z,2260000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,49,31,2023-11-22T00:51:32Z,2270000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,49,31,2023-11-22T00:51:32Z,2280000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,49,31,2023-11-22T00:51:32Z,2290000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M10.00S,2023-11-22T00:50:56.5Z,2,REGULAR,substitution,in,[],203471,,,1610612761,49,31,2023-11-22T00:51:32Z,2300000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2023-11-22T00:52:12.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,21.895532194480946,56.127450980392155,1610612761,49,33,2023-11-22T00:52:18Z,2310000,False,-31.0,153.0,1,left,P. Siakam 15' Jump Shot (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.63,Made,9.0,,,,,,,,,,,,,,,,,
240,PT05M32.00S,2023-11-22T00:52:28.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,68.28186596583443,20.098039215686274,1610612753,52,33,2023-11-22T00:52:35Z,2320000,False,-150.0,246.0,1,right,C. Anthony 28' 3PT  (3 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,28.76,Made,3.0,,,,,,F. Wagner,1630532.0,1.0,,,,,,,,,
242,PT05M16.00S,2023-11-22T00:52:45.4Z,2,REGULAR,3pt,Jump Shot,[],1628384,27.151773981603156,14.460784313725492,1610612761,52,36,2023-11-22T00:52:51Z,2340000,False,178.0,203.0,1,left,O. Anunoby 26' 3PT  (3 PTS) (P. Siakam 5 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.96,Made,3.0,,,,,,P. Siakam,1627783.0,5.0,,,,,,,,,
244,PT05M08.00S,2023-11-22T00:52:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,86.5473061760841,58.82352941176471,1610612753,54,36,2023-11-22T00:53:01Z,2360000,False,44.0,74.0,1,right,C. Anthony 8' driving floating Jump Shot (5 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,8.61,Made,5.0,,,,,,,,,,,,,,,,,
245,PT04M46.00S,2023-11-22T00:53:15.3Z,2,REGULAR,2pt,Jump Shot,[],203471,22.28975032851511,54.65686274509803,1610612761,54,38,2023-11-22T00:53:22Z,2370000,False,-23.0,157.0,1,left,D. Schroder 15' driving floating Jump Shot (7 PTS) (G. Trent Jr. 1 AST),"[203471, 1629018]",1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Center,15.87,Made,7.0,,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
247,PT04M30.00S,2023-11-22T00:53:31.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,86.81011826544021,23.03921568627451,1610612753,56,38,2023-11-22T00:53:36Z,2390000,False,-135.0,71.0,1,right,P. Banchero 15' pullup Jump Shot (8 PTS) (M. Wagner 2 AST),"[1631094, 1629021]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.26,Made,8.0,,,,,,M. Wagner,1629021.0,2.0,,,,,,,,,
249,PT04M16.00S,2023-11-22T00:53:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,15.588042049934298,43.627450980392155,1610612761,56,38,2023-11-22T00:53:50Z,2410000,False,32.0,94.0,1,left,MISS P. Siakam 9' driving bank Shot,[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.93,Missed,,,,,,,,,,,,,,,,,,
250,PT04M14.00S,2023-11-22T00:53:47.3Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,56,38,2023-11-22T00:53:47Z,2420000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,249.0,7.0,6.0,1.0,,,,,
251,PT04M12.00S,2023-11-22T00:53:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,23.99802890932983,87.00980392156863,1610612761,56,41,2023-11-22T00:53:54Z,2430000,False,-185.0,173.0,1,left,D. Schroder 25' 3PT  (10 PTS) (O. Anunoby 2 AST),"[203471, 1628384]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.34,Made,10.0,,,,,,O. Anunoby,1628384.0,2.0,,,,,,,,,
253,PT03M59.00S,2023-11-22T00:54:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630591,91.5407358738502,95.83333333333334,1610612753,56,41,2023-11-22T00:54:07Z,2450000,False,229.0,27.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
