actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
600,PT07M20.00S,2023-12-12T02:12:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,90.27595269382391,55.170036764705884,1610612753,91,80,2023-12-12T02:13:55Z,5960000,False,26.0,39.0,1,right,MISS J. Isaac driving Layup,[1628371],1610612753.0,ORL,driving,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
601,PT07M17.00S,2023-12-12T02:12:18.5Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,91,80,2023-12-12T02:12:24Z,5970000,False,,,0,,T. Thompson REBOUND (Off:3 Def:7),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,600.0,,,,,,,,,,,,,10.0,7.0,3.0,,
602,PT07M11.00S,2023-12-12T02:12:23.7Z,4,REGULAR,3pt,Jump Shot,[],1629636,30.56833114323259,71.07843137254902,1610612739,91,80,2023-12-12T02:12:35Z,5980000,False,-105.0,235.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
603,PT07M08.00S,2023-12-12T02:12:26.7Z,4,REGULAR,rebound,defensive,[],204060,,,1610612753,91,80,2023-12-12T02:12:35Z,5990000,False,,,0,,J. Ingles REBOUND (Off:1 Def:3),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,602.0,,,,,,,,,,,,,4.0,3.0,1.0,,
604,PT07M07.00S,2023-12-12T02:12:31.6Z,4,REGULAR,foul,offensive,[],204060,,,1610612753,91,80,2023-12-12T02:12:51Z,6000000,False,,,0,,J. Ingles offensive FOUL (2 PF),"[204060, 1628378]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201639.0,2.0,0.0,Mitchell,1628378.0,,,,,
606,PT07M07.00S,2023-12-12T02:12:31.6Z,4,REGULAR,turnover,offensive foul,[],204060,,,1610612753,91,80,2023-12-12T02:12:31Z,6020000,False,,,0,,J. Ingles offensive foul TURNOVER (1 TO),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,201639.0,,,,,,,,,
608,PT06M54.00S,2023-12-12T02:14:03.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,15.193823915900131,49.754901960784316,1610612739,91,82,2023-12-12T02:14:08Z,6040000,False,1.0,90.0,1,left,D. Garland 9' driving floating Jump Shot (33 PTS) (T. Thompson 1 AST),"[1629636, 202684]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,33.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,
609,PT06M39.00S,2023-12-12T02:14:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,81.02825229960578,41.911764705882355,1610612753,91,82,2023-12-12T02:15:40Z,6050000,False,-40.0,126.0,1,right,MISS J. Ingles 13' driving Layup - blocked,"[204060, 1628378]",1610612753.0,ORL,driving,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,13.21,Missed,,,,,,,,,,,,,,,,,Mitchell,1628378.0
610,PT06M39.00S,2023-12-12T02:14:21.7Z,4,REGULAR,block,,[],1628378,,,1610612753,91,82,2023-12-12T02:14:24Z,6060000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
611,PT06M39.00S,2023-12-12T02:14:21.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,82,2023-12-12T02:14:31Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,609.0,,,,,,,,,,,,,,,,,
612,PT06M39.00S,2023-12-12T02:14:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,91,82,2023-12-12T02:14:34Z,6080000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,91,82,2023-12-12T02:17:01Z,6090000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,out,[],204060,,,1610612753,91,82,2023-12-12T02:17:01Z,6100000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,91,82,2023-12-12T02:17:01Z,6110000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,91,82,2023-12-12T02:17:01Z,6120000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,91,82,2023-12-12T02:17:01Z,6130000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,in,[],1629048,,,1610612753,91,82,2023-12-12T02:17:01Z,6140000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,91,82,2023-12-12T02:17:01Z,6150000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M39.00S,2023-12-12T02:16:24.9Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,91,82,2023-12-12T02:17:01Z,6160000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M29.00S,2023-12-12T02:17:28.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,90.88370565045992,43.627450980392155,1610612753,93,82,2023-12-12T02:17:54Z,6170000,False,-32.0,33.0,1,right,F. Wagner turnaround Jump Shot (15 PTS) (P. Banchero 3 AST),"[1630532, 1631094]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,15.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,
624,PT06M05.00S,2023-12-12T02:17:52.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.77989487516426,74.75490196078431,1610612739,93,82,2023-12-12T02:17:58Z,6190000,False,-124.0,227.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
625,PT06M03.00S,2023-12-12T02:17:54.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,93,82,2023-12-12T02:17:58Z,6200000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,624.0,,,,,,,,,,,,,,,,,
627,PT05M56.00S,2023-12-12T02:18:11.7Z,4,REGULAR,foul,personal,[],1628378,,,1610612753,93,82,2023-12-12T02:18:23Z,6220000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1630591]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201639.0,2.0,0.0,Suggs,1630591.0,,,,,
629,PT05M39.00S,2023-12-12T02:18:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,87.07293035479631,47.794117647058826,1610612753,93,82,2023-12-12T02:18:57Z,6240000,False,-11.0,69.0,1,right,MISS F. Wagner 6' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
630,PT05M37.00S,2023-12-12T02:18:52.9Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,93,82,2023-12-12T02:18:52Z,6250000,False,,,0,,T. Thompson REBOUND (Off:3 Def:8),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,629.0,,,,,,,,,,,,,11.0,8.0,3.0,,
631,PT05M33.00S,2023-12-12T02:18:57.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,26.231931668856767,81.12745098039215,1610612739,93,82,2023-12-12T02:19:04Z,6260000,False,-156.0,194.0,1,left,MISS G. Niang 24' running 3PT,[1627777],1610612739.0,CLE,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
632,PT05M30.00S,2023-12-12T02:19:00.2Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,93,82,2023-12-12T02:19:04Z,6270000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,631.0,,,,,,,,,,,,,3.0,2.0,1.0,,
633,PT05M17.00S,2023-12-12T02:19:13.5Z,4,REGULAR,turnover,bad pass,[],1631094,,,1610612753,93,82,2023-12-12T02:19:18Z,6280000,False,,,0,,P. Banchero bad pass TURNOVER (6 TO),"[1631094, 1628378]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,6.0,Mitchell,1628378.0,,,,,,,,,,
634,PT05M17.00S,2023-12-12T02:19:13.5Z,4,REGULAR,steal,,[],1628378,,,1610612739,93,82,2023-12-12T02:19:14Z,6290000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
635,PT05M12.00S,2023-12-12T02:19:18.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,8.754927726675426,50.49019607843137,1610612739,93,82,2023-12-12T02:19:24Z,6300000,False,-2.0,30.0,1,left,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
636,PT05M10.00S,2023-12-12T02:19:21.1Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612739,93,82,2023-12-12T02:19:21Z,6310000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,635.0,,,,,,,,,,,,,2.0,1.0,1.0,,
637,PT05M08.00S,2023-12-12T02:19:22.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,8.623521681997373,4.411764705882353,1610612739,93,85,2023-12-12T02:19:27Z,6320000,False,228.0,29.0,1,left,D. Garland 3PT  (36 PTS) (M. Strus 3 AST),"[1629636, 1629622]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,22.97,Made,,36.0,M. Strus,1629622.0,3.0,,,,,,,,,,,,,
639,PT04M51.00S,2023-12-12T02:19:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612753,93,85,2023-12-12T02:19:52Z,6340000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Suggs 2 FT),"[1628378, 1630591]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,204058.0,3.0,0.0,Suggs,1630591.0,,,,,
641,PT04M51.00S,2023-12-12T02:20:11.1Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,94,85,2023-12-12T02:20:11Z,6360000,False,,,0,,J. Suggs Free Throw 1 of 2 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
642,PT04M51.00S,2023-12-12T02:20:11.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612753,94,85,2023-12-12T02:20:17Z,6370000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M51.00S,2023-12-12T02:20:11.8Z,4,REGULAR,substitution,in,[],1629731,,,1610612753,94,85,2023-12-12T02:20:17Z,6380000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M51.00S,2023-12-12T02:20:32.4Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,95,85,2023-12-12T02:20:32Z,6390000,False,,,0,,J. Suggs Free Throw 2 of 2 (12 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
645,PT04M36.00S,2023-12-12T02:20:51.7Z,4,REGULAR,3pt,Jump Shot,[],1629731,7.703679369250986,4.6568627450980395,1610612739,95,88,2023-12-12T02:20:57Z,6400000,False,227.0,20.0,1,left,D. Wade 3PT  (9 PTS) (T. Thompson 2 AST),"[1629731, 202684]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.76,Made,,9.0,T. Thompson,202684.0,2.0,,,,,,,,,,,,,
647,PT04M06.00S,2023-12-12T02:21:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,47.794117647058826,1610612753,97,88,2023-12-12T02:21:34Z,6420000,False,-11.0,18.0,1,right,F. Wagner driving Layup (17 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.14,Made,,17.0,,,,,,,,,,,,,,,,
648,PT03M49.00S,2023-12-12T02:21:37.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,5.519053876478318,51.73866421568627,1610612739,97,90,2023-12-12T02:21:45Z,6430000,False,-9.0,-1.0,1,left,T. Thompson cutting DUNK (10 PTS) (D. Garland 5 AST),"[202684, 1629636]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,0.87,Made,,10.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,
650,PT03M19.00S,2023-12-12T02:22:07.8Z,4,REGULAR,3pt,Jump Shot,[],1630591,74.58935611038108,85.7843137254902,1610612753,97,90,2023-12-12T02:22:14Z,6450000,False,179.0,186.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
651,PT03M15.00S,2023-12-12T02:22:11.8Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,97,90,2023-12-12T02:22:14Z,6460000,False,,,0,,T. Thompson REBOUND (Off:3 Def:9),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,650.0,,,,,,,,,,,,,12.0,9.0,3.0,,
652,PT03M06.00S,2023-12-12T02:22:20.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629636,9.806176084099869,62.5,1610612739,97,90,2023-12-12T02:23:49Z,6470000,False,-62.0,40.0,1,left,MISS D. Garland 7' driving Hook,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
653,PT03M03.00S,2023-12-12T02:22:23.4Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,97,90,2023-12-12T02:22:26Z,6480000,False,,,0,,F. Wagner REBOUND (Off:1 Def:7),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,652.0,,,,,,,,,,,,,8.0,7.0,1.0,,
654,PT02M45.00S,2023-12-12T02:22:41.2Z,4,REGULAR,2pt,Jump Shot,[],1631094,85.89027595269383,69.6078431372549,1610612753,99,90,2023-12-12T02:22:47Z,6490000,False,98.0,80.0,1,right,P. Banchero 12' turnaround Jump Shot (19 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.66,Made,,19.0,,,,,,,,,,,,,,,,
655,PT02M44.00S,2023-12-12T02:22:46.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,99,90,2023-12-12T02:22:46Z,6500000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M33.00S,2023-12-12T02:25:51.4Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612739,99,90,2023-12-12T02:26:01Z,6510000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630591, 1628378]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,2.0,0.0,Mitchell,1628378.0,,,,,
658,PT02M33.00S,2023-12-12T02:26:25.6Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,99,91,2023-12-12T02:26:25Z,6530000,False,,,0,,D. Mitchell Free Throw 1 of 2 (19 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
659,PT02M33.00S,2023-12-12T02:26:26.5Z,4,REGULAR,substitution,out,[],1629622,,,1610612739,99,91,2023-12-12T02:26:31Z,6540000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M33.00S,2023-12-12T02:26:26.5Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,99,91,2023-12-12T02:26:31Z,6550000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M33.00S,2023-12-12T02:26:52.9Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,99,92,2023-12-12T02:26:52Z,6560000,False,,,0,,D. Mitchell Free Throw 2 of 2 (20 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
662,PT02M13.00S,2023-12-12T02:27:16.2Z,4,REGULAR,3pt,Jump Shot,[],1630532,69.72733245729303,27.696078431372552,1610612753,99,92,2023-12-12T02:27:21Z,6570000,False,-112.0,232.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
663,PT02M09.00S,2023-12-12T02:27:20.2Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,99,92,2023-12-12T02:27:21Z,6580000,False,,,0,,D. Garland REBOUND (Off:1 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,662.0,,,,,,,,,,,,,6.0,5.0,1.0,,
664,PT01M57.00S,2023-12-12T02:27:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630171,7.703679369250986,1.9607843137254901,1610612739,99,92,2023-12-12T02:27:36Z,6590000,False,240.0,20.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
665,PT01M55.00S,2023-12-12T02:27:33.3Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,99,92,2023-12-12T02:27:36Z,6600000,False,,,0,,P. Banchero REBOUND (Off:4 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,664.0,,,,,,,,,,,,,9.0,5.0,4.0,,
666,PT01M38.00S,2023-12-12T02:27:50.1Z,4,REGULAR,turnover,bad pass,[],1631094,,,1610612753,99,92,2023-12-12T02:27:56Z,6610000,False,,,0,,P. Banchero bad pass TURNOVER (7 TO),"[1631094, 1628378]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,7.0,Mitchell,1628378.0,,,,,,,,,,
667,PT01M38.00S,2023-12-12T02:27:50.1Z,4,REGULAR,steal,,[],1628378,,,1610612739,99,92,2023-12-12T02:27:52Z,6620000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
668,PT01M36.00S,2023-12-12T02:27:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,6.652431011826544,48.77450980392157,1610612739,99,94,2023-12-12T02:28:02Z,6630000,False,6.0,10.0,1,left,D. Mitchell running Layup (22 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.17,Made,,22.0,,,,,,,,,,,,,,,,
670,PT01M19.00S,2023-12-12T02:28:40.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612753,99,94,2023-12-12T02:28:47Z,6650000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630171, 1631094]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201639.0,2.0,0.0,Banchero,1631094.0,,,,,
672,PT01M19.00S,2023-12-12T02:28:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,99,94,2023-12-12T02:30:10Z,6670000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M19.00S,2023-12-12T02:30:14.5Z,4,REGULAR,substitution,out,[],1629048,,,1610612753,99,94,2023-12-12T02:30:31Z,6690000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M19.00S,2023-12-12T02:30:14.5Z,4,REGULAR,substitution,out,[],1630171,,,1610612753,99,94,2023-12-12T02:30:31Z,6700000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M19.00S,2023-12-12T02:30:14.5Z,4,REGULAR,substitution,in,[],1628371,,,1610612753,99,94,2023-12-12T02:30:31Z,6710000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M19.00S,2023-12-12T02:30:14.5Z,4,REGULAR,substitution,in,[],1629622,,,1610612753,99,94,2023-12-12T02:30:31Z,6720000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M19.00S,2023-12-12T02:30:53.8Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,99,94,2023-12-12T02:30:53Z,6730000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
679,PT01M19.00S,2023-12-12T02:30:53.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,99,94,2023-12-12T02:30:53Z,6740000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,,,,,
680,PT01M19.00S,2023-12-12T02:31:13.0Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,100,94,2023-12-12T02:31:13Z,6750000,False,,,0,,P. Banchero Free Throw 2 of 2 (20 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
681,PT01M07.00S,2023-12-12T02:31:28.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,8.886333771353483,53.18627450980392,1610612739,100,94,2023-12-12T02:43:21Z,6760000,False,-16.0,31.0,1,left,MISS D. Mitchell driving DUNK - blocked,"[1628378, 1630591]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
688,PT01M07.00S,2023-12-12T02:31:28.4Z,4,REGULAR,block,,[],1630591,,,1610612739,100,94,2023-12-12T02:32:16Z,6765000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
682,PT01M05.00S,2023-12-12T02:31:30.4Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,100,94,2023-12-12T02:43:21Z,6770000,False,,,0,,D. Wade REBOUND (Off:4 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,681.0,,,,,,,,,,,,,6.0,2.0,4.0,,
683,PT01M03.00S,2023-12-12T02:31:32.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,28.991458607095925,22.30392156862745,1610612739,100,94,2023-12-12T02:41:28Z,6780000,False,138.0,220.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
684,PT00M59.20S,2023-12-12T02:31:36.3Z,4,REGULAR,rebound,offensive,[],202684,,,1610612739,100,94,2023-12-12T02:41:28Z,6790000,False,,,0,,T. Thompson REBOUND (Off:4 Def:9),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,683.0,,,,,,,,,,,,,13.0,9.0,4.0,,
