actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT03M48.00S,2023-11-26T23:24:05.5Z,1,REGULAR,foul,personal,[],1641710,,,1610612766,19,20,2023-11-26T23:24:14Z,880000,False,,,0,,A. Black personal FOUL (2 PF),"[1641710, 1641706]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,2.0,0.0,Miller,1641706.0,,
90,PT03M48.00S,2023-11-26T23:24:14.7Z,1,REGULAR,substitution,out,[],1641710,,,1610612766,19,20,2023-11-26T23:24:18Z,900000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M48.00S,2023-11-26T23:24:14.7Z,1,REGULAR,substitution,in,[],1630175,,,1610612766,19,20,2023-11-26T23:24:18Z,910000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,out,[],1629048,,,1610612766,19,20,2023-11-26T23:24:32Z,920000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,in,[],1629021,,,1610612766,19,20,2023-11-26T23:24:32Z,930000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,19,20,2023-11-26T23:26:07Z,935000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,out,[],202330,,,1610612766,19,20,2023-11-26T23:26:07Z,937500,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,19,20,2023-11-26T23:26:07Z,938750,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M48.00S,2023-11-26T23:24:26.3Z,1,REGULAR,substitution,in,[],202397,,,1610612766,19,20,2023-11-26T23:26:07Z,939375,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M39.00S,2023-11-26T23:24:48.7Z,1,REGULAR,2pt,Jump Shot,[],1626179,25.312089356110377,31.862745098039213,1610612766,19,22,2023-11-26T23:24:54Z,940000,False,91.0,185.0,1,left,T. Rozier 20' step back Jump Shot (6 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,20.64,Made,6.0,,,,,,,,,,,,,,
95,PT03M21.00S,2023-11-26T23:25:07.3Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,19,22,2023-11-26T23:58:05Z,950000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1626179]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,1.0,Rozier,1626179.0,,,,,,,,,,,,,,,,,
96,PT03M21.00S,2023-11-26T23:25:07.3Z,1,REGULAR,steal,,[],1626179,,,1610612766,19,22,2023-11-26T23:25:10Z,960000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
97,PT03M16.00S,2023-11-26T23:25:12.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628970,7.835085413929041,52.450980392156865,1610612766,19,24,2023-11-27T01:30:52Z,970000,False,-12.0,21.0,1,left,M. Bridges driving Layup (2 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.44,Made,2.0,,,,,T. Rozier,1626179.0,4.0,,,,,,,
99,PT02M58.00S,2023-11-26T23:25:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.32917214191852,52.450980392156865,1610612753,19,24,2023-11-26T23:48:21Z,990000,False,12.0,20.0,1,right,MISS C. Anthony Layup,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,2.31,Missed,,,,,,,,,,,,,,,
100,PT02M58.00S,2023-11-26T23:25:30.2Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,19,24,2023-11-26T23:48:21Z,1000000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,
101,PT02M54.00S,2023-11-26T23:25:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,19.66162943495401,62.745098039215684,1610612766,19,24,2023-11-27T02:52:55Z,1010000,False,-64.0,132.0,1,left,MISS B. Miller 14' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,14.68,Missed,,,,,,,,,,,,,,,
102,PT02M54.00S,2023-11-26T23:25:44.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,19,24,2023-11-26T23:47:05Z,1020000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,101.0,3.0,3.0,0.0,,,,,,,,,,
103,PT02M45.00S,2023-11-26T23:25:59.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,19,24,2023-11-26T23:47:05Z,1030000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M45.00S,2023-11-26T23:28:12.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,19,24,2023-11-26T23:47:05Z,1040000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M45.00S,2023-11-26T23:28:12.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612753,19,24,2023-11-26T23:47:05Z,1050000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M45.00S,2023-11-26T23:28:12.9Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,19,24,2023-11-26T23:47:05Z,1060000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M45.00S,2023-11-26T23:28:12.9Z,1,REGULAR,substitution,in,[],1630163,,,1610612753,19,24,2023-11-26T23:47:05Z,1070000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M37.00S,2023-11-26T23:29:04.9Z,1,REGULAR,foul,personal,['2freethrow'],202397,,,1610612753,19,24,2023-11-26T23:29:17Z,1080000,False,,,0,,I. Smith shooting personal FOUL (1 PF) (Anthony 2 FT),"[202397, 1630175]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Anthony,1630175.0,,
114,PT02M37.00S,2023-11-26T23:29:29.9Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,20,24,2023-11-26T23:29:29Z,1100000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
115,PT02M37.00S,2023-11-26T23:29:46.8Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,21,24,2023-11-26T23:29:46Z,1110000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
116,PT02M19.00S,2023-11-26T23:30:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,35.56176084099869,34.068627450980394,1610612766,21,24,2023-11-26T23:30:17Z,1120000,False,80.0,282.0,1,left,MISS L. Ball 29' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,29.29,Missed,,,,,,,,,,,,,,,
117,PT02M15.00S,2023-11-26T23:30:09.9Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,21,24,2023-11-26T23:30:13Z,1130000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,116.0,2.0,1.0,1.0,,,,,,,,,,
118,PT02M08.00S,2023-11-26T23:30:16.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202397,15.062417871222076,45.09803921568628,1610612766,21,26,2023-11-26T23:30:23Z,1140000,False,25.0,89.0,1,left,I. Smith 9' pullup Jump Shot (2 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,9.24,Made,2.0,,,,,,,,,,,,,,
119,PT01M52.00S,2023-11-26T23:30:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.46057818659659,53.18627450980392,1610612753,23,26,2023-11-26T23:30:38Z,1150000,False,16.0,18.0,1,right,C. Anthony driving Layup (4 PTS) (G. Harris 1 AST),"[1630175, 203914]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,2.43,Made,4.0,,,,,G. Harris,203914.0,1.0,,,,,,,
121,PT01M44.00S,2023-11-26T23:30:40.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,22.421156373193167,90.19607843137256,1610612766,23,26,2023-11-26T23:30:45Z,1170000,False,-201.0,158.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,25.59,Missed,,,,,,,,,,,,,,,
122,PT01M40.00S,2023-11-26T23:30:44.2Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,23,26,2023-11-26T23:30:45Z,1180000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT01M25.00S,2023-11-26T23:30:58.5Z,1,REGULAR,3pt,Jump Shot,[],1629021,66.5735873850197,46.568627450980394,1610612753,23,26,2023-11-26T23:31:03Z,1190000,False,-17.0,262.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,26.23,Missed,,,,,,,,,,,,,,,
124,PT01M23.00S,2023-11-26T23:31:00.5Z,1,REGULAR,rebound,defensive,[],202397,,,1610612766,23,26,2023-11-26T23:31:03Z,1200000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Center,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,
125,PT01M18.00S,2023-11-26T23:31:05.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,5.075558475689881,50.49019607843137,1610612766,23,28,2023-11-27T01:31:06Z,1210000,False,-2.0,-5.0,1,left,M. Bridges running reverse Layup (4 PTS) (I. Smith 1 AST),"[1628970, 202397]",1610612766.0,CHA,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,0.54,Made,4.0,,,,,I. Smith,202397.0,1.0,,,,,,,
127,PT00M57.30S,2023-11-26T23:31:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.46057818659659,50.73529411764706,1610612753,25,28,2023-11-26T23:31:34Z,1230000,False,4.0,18.0,1,right,M. Wagner alley-oop Layup (2 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,alley-oop,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,1.88,Made,2.0,,,,,C. Anthony,1630175.0,1.0,,,,,,,
129,PT00M45.60S,2023-11-26T23:31:46.7Z,1,REGULAR,turnover,lost ball,[],202397,,,1610612766,25,28,2023-11-26T23:31:51Z,1250000,False,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 204060]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left Center,1.0,Ingles,204060.0,,,,,,,,,,,,,,,,,
130,PT00M45.60S,2023-11-26T23:31:46.7Z,1,REGULAR,steal,,[],204060,,,1610612753,25,28,2023-11-26T23:31:49Z,1260000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
131,PT00M40.60S,2023-11-26T23:31:51.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,65.39093298291722,46.568627450980394,1610612753,25,28,2023-11-26T23:32:01Z,1270000,False,-17.0,273.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,27.33,Missed,,,,,,,,,,,,,,,
132,PT00M37.20S,2023-11-26T23:31:55.1Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,25,28,2023-11-26T23:32:01Z,1280000,False,,,0,,B. Miller REBOUND (Off:0 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,131.0,3.0,3.0,0.0,,,,,,,,,,
133,PT00M32.70S,2023-11-26T23:32:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,6.783837056504599,51.225490196078425,1610612766,25,30,2023-11-26T23:32:07Z,1290000,False,-6.0,11.0,1,left,B. Miller running Layup (2 PTS),[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1.28,Made,2.0,,,,,,,,,,,,,,
134,PT00M08.80S,2023-11-26T23:32:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,86.15308804204993,52.450980392156865,1610612753,25,30,2023-11-26T23:32:55Z,1300000,False,12.0,78.0,1,right,MISS C. Anthony 7' Jump Shot - blocked,"[1630175, 1628970]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,7.87,Missed,,,,,,,,,,,,,,Bridges,1628970.0
135,PT00M08.80S,2023-11-26T23:32:29.4Z,1,REGULAR,block,,[],1628970,,,1610612753,25,30,2023-11-26T23:32:33Z,1310000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT00M06.10S,2023-11-26T23:32:32.1Z,1,REGULAR,rebound,defensive,[],202397,,,1610612766,25,30,2023-11-26T23:32:55Z,1320000,False,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,
137,PT00M06.10S,2023-11-26T23:32:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,6.915243101182654,51.9607843137255,1610612766,25,32,2023-11-26T23:33:02Z,1330000,False,-10.0,13.0,1,left,B. Miller running Layup (4 PTS) (I. Smith 2 AST),"[1641706, 202397]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1.59,Made,4.0,,,,,I. Smith,202397.0,2.0,,,,,,,
139,PT00M06.10S,2023-11-26T23:32:40.1Z,1,REGULAR,foul,personal,['1freethrow'],204060,,,1610612766,25,32,2023-11-26T23:33:02Z,1350000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Miller 1 FT),"[204060, 1641706]",1610612753.0,ORL,shooting,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Miller,1641706.0,,
141,PT00M06.10S,2023-11-26T23:33:04.4Z,1,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,25,33,2023-11-26T23:33:04Z,1370000,False,,,0,,B. Miller Free Throw 1 of 1 (5 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
142,PT00M00.00S,2023-11-26T23:33:09.6Z,1,REGULAR,3pt,Jump Shot,[],204060,68.01905387647832,21.813725490196077,1610612753,25,33,2023-11-26T23:33:16Z,1380000,False,-141.0,248.0,1,right,MISS J. Ingles 28' running pullup 3PT,[204060],1610612753.0,ORL,running pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,28.53,Missed,,,,,,,,,,,,,,,
143,PT00M00.00S,2023-11-26T23:33:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,25,33,2023-11-26T23:33:16Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,142.0,,,,,,,,,,,,,
144,PT00M00.00S,2023-11-26T23:33:25.0Z,1,REGULAR,period,end,[],0,,,1610612753,25,33,2023-11-26T23:33:25Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-11-26T23:35:51.2Z,2,REGULAR,period,start,[],0,,,1610612753,25,33,2023-11-26T23:35:51Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M42.00S,2023-11-26T23:36:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.19776609724047,55.14705882352941,1610612753,25,33,2023-11-26T23:36:22Z,1420000,False,26.0,21.0,1,right,MISS M. Wagner driving reverse Layup,[1629021],1610612753.0,ORL,driving reverse,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
147,PT11M38.00S,2023-11-26T23:36:12.7Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,25,33,2023-11-26T23:36:22Z,1430000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,
148,PT11M38.00S,2023-11-26T23:36:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,94.40999984741211,50.0,1610612753,27,33,2023-11-26T23:36:13Z,1440000,False,0.0,0.0,1,right,C. Anthony tip Layup (6 PTS),[1630175],1610612753.0,ORL,tip,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
149,PT11M27.00S,2023-11-26T23:36:23.3Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,27,33,2023-11-26T23:36:30Z,1450000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1630175]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,2.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,
150,PT11M27.00S,2023-11-26T23:36:23.3Z,2,REGULAR,steal,,[],1630175,,,1610612753,27,33,2023-11-26T23:36:27Z,1460000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT11M25.00S,2023-11-26T23:36:30.5Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612753,27,33,2023-11-26T23:36:49Z,1470000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629023, 1630532]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Wagner,1630532.0,,
153,PT11M25.00S,2023-11-26T23:37:01.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,28,33,2023-11-26T23:37:59Z,1490000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
154,PT11M25.00S,2023-11-26T23:37:01.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,28,33,2023-11-26T23:37:59Z,1500000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
155,PT11M22.00S,2023-11-26T23:37:04.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,28,33,2023-11-26T23:37:59Z,1510000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,154.0,3.0,2.0,1.0,,,,,,,,,,
156,PT11M05.00S,2023-11-26T23:37:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,14.536793692509855,50.49019607843137,1610612766,28,35,2023-11-26T23:38:16Z,1520000,False,-2.0,84.0,1,left,L. Ball 8' driving floating Jump Shot (5 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,8.41,Made,5.0,,,,,,,,,,,,,,
157,PT10M57.00S,2023-11-26T23:37:47.1Z,2,REGULAR,foul,personal,[],1629023,,,1610612753,28,35,2023-11-26T23:37:53Z,1530000,False,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 203914]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1627962.0,2.0,0.0,Harris,203914.0,,
159,PT10M57.00S,2023-11-26T23:38:15.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612753,28,35,2023-11-26T23:38:21Z,1550000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M57.00S,2023-11-26T23:38:15.8Z,2,REGULAR,substitution,in,[],1631109,,,1610612753,28,35,2023-11-26T23:38:21Z,1560000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M49.00S,2023-11-26T23:38:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.32917214191852,52.450980392156865,1610612753,30,35,2023-11-26T23:38:42Z,1570000,False,12.0,20.0,1,right,M. Wagner cutting Layup (4 PTS) (G. Harris 2 AST),"[1629021, 203914]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.31,Made,4.0,,,,,G. Harris,203914.0,2.0,,,,,,,
163,PT10M39.00S,2023-11-26T23:38:45.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,26.231931668856767,81.61764705882352,1610612766,30,35,2023-11-27T01:31:28Z,1590000,False,-158.0,194.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,25.03,Missed,,,,,,,,,,,,,,,
164,PT10M35.00S,2023-11-26T23:38:49.9Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,30,35,2023-11-26T23:38:50Z,1600000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,
165,PT10M31.00S,2023-11-26T23:38:54.3Z,2,REGULAR,3pt,Jump Shot,[],203914,67.49342969776609,61.274509803921575,1610612753,30,35,2023-11-26T23:39:02Z,1610000,False,56.0,253.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,25.93,Missed,,,,,,,,,,,,,,,
166,PT10M30.00S,2023-11-26T23:38:55.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,30,35,2023-11-26T23:39:02Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,165.0,,,,,,,,,,,,,
167,PT10M30.00S,2023-11-26T23:39:01.4Z,2,REGULAR,foul,personal,[],1629021,,,1610612766,30,35,2023-11-27T00:02:37Z,1630000,False,,,0,,M. Wagner loose ball personal FOUL (1 PF),"[1629021, 1631109]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Williams,1631109.0,,
169,PT10M12.00S,2023-11-26T23:39:29.2Z,2,REGULAR,2pt,Jump Shot,[],202397,7.966491458607096,77.94117647058823,1610612766,30,35,2023-11-26T23:39:35Z,1650000,False,-140.0,22.0,1,left,MISS I. Smith 14' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Left,,,,14.15,Missed,,,,,,,,,,,,,,,
170,PT10M09.00S,2023-11-26T23:39:32.2Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,30,35,2023-11-26T23:39:35Z,1660000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,
