actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT10M04.00S,2025-02-27T02:41:22.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,25,28,2025-02-27T02:41:22Z,1720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M04.00S,2025-02-27T02:43:45.4Z,2,REGULAR,substitution,out,[],1641718,,,1610612762,25,28,2025-02-27T02:43:57Z,1730000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M04.00S,2025-02-27T02:43:45.4Z,2,REGULAR,substitution,out,[],1630231,,,1610612762,25,28,2025-02-27T02:43:57Z,1740000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M04.00S,2025-02-27T02:43:45.4Z,2,REGULAR,substitution,in,[],1630548,,,1610612762,25,28,2025-02-27T02:43:57Z,1750000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M04.00S,2025-02-27T02:43:45.4Z,2,REGULAR,substitution,in,[],1642262,,,1610612762,25,28,2025-02-27T02:43:57Z,1760000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M42.00S,2025-02-27T02:44:37.5Z,2,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612762,25,28,2025-02-27T02:44:44Z,1770000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Collier 2 FT),"[1631222, 1642268]",1610612758.0,SAC,shooting,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,2534.0,,,,,1.0,0.0,Collier,1642268.0,,
182,PT09M42.00S,2025-02-27T02:45:03.5Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,25,28,2025-02-27T02:45:03Z,1790000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
183,PT09M42.00S,2025-02-27T02:45:03.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,25,28,2025-02-27T02:45:03Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,
184,PT09M42.00S,2025-02-27T02:45:03.5Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,25,28,2025-02-27T02:45:26Z,1810000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
185,PT09M42.00S,2025-02-27T02:45:03.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,25,28,2025-02-27T02:45:26Z,1820000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
186,PT09M42.00S,2025-02-27T02:45:26.2Z,2,REGULAR,foul,personal,[],1642271,,,1610612758,25,28,2025-02-27T02:45:32Z,1830000,False,,,0,,K. Filipowski loose ball personal FOUL (3 PF),"[1642271, 202685]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1199.0,,,,,3.0,0.0,Valančiūnas,202685.0,,
188,PT09M42.00S,2025-02-27T02:45:43.7Z,2,REGULAR,substitution,out,[],1642271,,,1610612758,25,28,2025-02-27T02:45:51Z,1850000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M42.00S,2025-02-27T02:45:43.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612758,25,28,2025-02-27T02:45:51Z,1860000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M25.00S,2025-02-27T02:46:16.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,8.886333771353483,48.77450980392157,1610612758,25,28,2025-02-27T02:46:48Z,1870000,False,6.0,31.0,1,left,MISS J. Valančiūnas Hook - blocked,"[202685, 1630548]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,3.16,Missed,,,,,,,,,,,,,,Juzang,1630548.0
191,PT09M25.00S,2025-02-27T02:46:16.3Z,2,REGULAR,block,,[],1630548,,,1610612758,25,28,2025-02-27T02:46:18Z,1880000,False,,,0,,J. Juzang BLOCK (1 BLK),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2025-02-27T02:46:19.3Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,25,28,2025-02-27T02:46:19Z,1890000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,
193,PT09M22.00S,2025-02-27T02:46:23.6Z,2,REGULAR,turnover,discontinued dribble,[],1642262,,,1610612762,25,28,2025-02-27T02:46:29Z,1900000,False,,,0,,C. Williams discontinued dribble TURNOVER (1 TO),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,2534.0,,,,,,,,,,
194,PT09M13.00S,2025-02-27T02:46:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,8.492115637319317,57.84313725490197,1610612758,25,30,2025-02-27T02:46:46Z,1910000,False,-39.0,27.0,1,left,Z. LaVine driving Layup (2 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,4.78,Made,,,,,,2.0,,,,,,,,,
195,PT09M02.00S,2025-02-27T02:47:00.2Z,2,REGULAR,3pt,Jump Shot,[],1630548,87.46714848883047,94.6078431372549,1610612762,25,30,2025-02-27T02:47:06Z,1920000,False,223.0,65.0,1,right,MISS J. Juzang 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,,,,23.24,Missed,,,,,,,,,,,,,,,
196,PT08M57.00S,2025-02-27T02:47:05.2Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612758,25,30,2025-02-27T02:47:06Z,1930000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,
197,PT08M55.00S,2025-02-27T02:47:11.9Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,25,30,2025-02-27T02:47:23Z,1940000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,,,,,
199,PT08M55.00S,2025-02-27T02:47:16.5Z,2,REGULAR,foul,personal,[],1631222,,,1610612762,25,30,2025-02-27T02:47:30Z,1960000,False,,,0,,J. LaRavia loose ball personal FOUL (2 PF),"[1631222, 1630548]",1610612758.0,SAC,loose ball,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2534.0,,,,,2.0,0.0,Juzang,1630548.0,,
201,PT08M45.00S,2025-02-27T02:47:36.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630548,82.07950065703022,4.166666666666666,1610612762,25,30,2025-02-27T02:48:42Z,1980000,False,-229.0,116.0,1,right,MISS J. Juzang 25' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,25.69,Missed,,,,,,,,,,,,,,,
202,PT08M45.00S,2025-02-27T02:47:36.7Z,2,REGULAR,rebound,offensive,[],1630548,,,1610612762,25,30,2025-02-27T02:48:42Z,1990000,False,,,0,,J. Juzang REBOUND (Off:1 Def:0),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,201.0,1.0,0.0,1.0,,,,,,,,,,,
203,PT08M40.00S,2025-02-27T02:47:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630548,91.01511169513797,42.40196078431372,1610612762,27,30,2025-02-27T02:48:53Z,2000000,False,-38.0,32.0,1,right,J. Juzang putback Layup (2 PTS),[1630548],1610612762.0,UTA,putback,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,4.97,Made,,,,,,2.0,,,,,,,,,
204,PT08M31.00S,2025-02-27T02:47:50.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.283180026281208,78.18627450980392,1610612758,27,33,2025-02-27T02:47:54Z,2010000,False,-141.0,204.0,1,left,M. Monk 24' 3PT pullup (5 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,24.79,Made,,,,,,5.0,,,,,,,,,
205,PT08M09.00S,2025-02-27T02:48:12.6Z,2,REGULAR,3pt,Jump Shot,[],1642268,66.96780551905388,47.30392156862745,1610612762,30,33,2025-02-27T02:48:17Z,2020000,False,-13.0,258.0,1,right,I. Collier 25' 3PT  (8 PTS) (W. Kessler 2 AST),"[1642268, 1631117]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,25.84,Made,,,,,,8.0,W. Kessler,1631117.0,2.0,,,,,,
207,PT07M53.00S,2025-02-27T02:48:28.0Z,2,REGULAR,3pt,Jump Shot,[],203897,28.991458607095925,28.676470588235293,1610612758,30,36,2025-02-27T02:48:32Z,2040000,False,107.0,220.0,1,left,Z. LaVine 24' 3PT step back (5 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,24.45,Made,,,,,,5.0,,,,,,,,,
208,PT07M36.00S,2025-02-27T02:48:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612762,30,36,2025-02-27T02:48:52Z,2050000,False,,,0,,J. LaRavia shooting personal FOUL (3 PF) (Kessler 2 FT),"[1631222, 1631117]",1610612758.0,SAC,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,1199.0,,,,,3.0,0.0,Kessler,1631117.0,,
210,PT07M36.00S,2025-02-27T02:49:20.5Z,2,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,31,36,2025-02-27T02:50:49Z,2070000,False,,,0,,W. Kessler Free Throw 1 of 2 (7 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
211,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,out,[],1628365,,,1610612762,31,36,2025-02-27T02:49:33Z,2080000,False,,,0,,SUB out: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,out,[],1631222,,,1610612762,31,36,2025-02-27T02:49:33Z,2090000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,in,[],1631165,,,1610612762,31,36,2025-02-27T02:49:33Z,2100000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,in,[],1627734,,,1610612762,31,36,2025-02-27T02:49:33Z,2110000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,out,[],202685,,,1610612762,31,36,2025-02-27T02:50:22Z,2115000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M36.00S,2025-02-27T02:49:21.2Z,2,REGULAR,substitution,in,[],1631099,,,1610612762,31,36,2025-02-27T02:50:22Z,2117500,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M36.00S,2025-02-27T02:49:20.5Z,2,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,31,36,2025-02-27T02:50:49Z,2120000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
216,PT07M35.00S,2025-02-27T02:49:21.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,31,36,2025-02-27T02:59:54Z,2130000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,215.0,4.0,4.0,0.0,,,,,,,,,,,
217,PT07M24.00S,2025-02-27T02:49:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,8.623521681997373,47.05882352941176,1610612758,31,36,2025-02-27T02:51:10Z,2140000,False,15.0,29.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,3.22,Missed,,,,,,,,,,,,,,,
218,PT07M21.00S,2025-02-27T02:49:57.8Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,31,36,2025-02-27T02:49:59Z,2150000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,
219,PT07M19.00S,2025-02-27T02:49:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,87.46714848883047,2.696078431372549,1610612762,31,36,2025-02-27T02:51:47Z,2160000,False,-237.0,65.0,1,right,MISS B. Sensabaugh 24' running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,24.53,Missed,,,,,,,,,,,,,,,
220,PT07M15.00S,2025-02-27T02:50:03.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,31,36,2025-02-27T02:50:05Z,2170000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,,
221,PT07M12.00S,2025-02-27T02:50:08.1Z,2,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612758,31,36,2025-02-27T02:50:14Z,2180000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (Monk 2 FT),"[1642262, 1628370]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1199.0,,,,,2.0,0.0,Monk,1628370.0,,
225,PT07M12.00S,2025-02-27T02:50:34.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,31,37,2025-02-27T02:52:13Z,2200000,False,,,0,,M. Monk Free Throw 1 of 2 (6 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
226,PT07M12.00S,2025-02-27T02:50:35.2Z,2,REGULAR,substitution,out,[],1642268,,,1610612758,31,37,2025-02-27T02:50:42Z,2210000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2025-02-27T02:50:35.2Z,2,REGULAR,substitution,out,[],1641729,,,1610612758,31,37,2025-02-27T02:50:42Z,2220000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2025-02-27T02:50:35.2Z,2,REGULAR,substitution,in,[],203903,,,1610612758,31,37,2025-02-27T02:50:42Z,2230000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M12.00S,2025-02-27T02:50:35.2Z,2,REGULAR,substitution,in,[],1641718,,,1610612758,31,37,2025-02-27T02:50:42Z,2240000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M12.00S,2025-02-27T02:50:34.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,31,38,2025-02-27T02:52:13Z,2250000,False,,,0,,M. Monk Free Throw 2 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
231,PT07M01.00S,2025-02-27T02:51:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630548,90.75229960578186,95.83333333333334,1610612762,34,38,2025-02-27T02:51:14Z,2260000,False,229.0,34.0,1,right,J. Juzang 3PT  (5 PTS) (K. George 3 AST),"[1630548, 1641718]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,,,,23.18,Made,,,,,,5.0,K. George,1641718.0,3.0,,,,,,
233,PT06M35.00S,2025-02-27T02:51:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.835085413929041,56.127450980392155,1610612758,34,38,2025-02-27T02:53:00Z,2280000,False,-31.0,21.0,1,left,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,3.72,Missed,,,,,,,,,,,,,,,
234,PT06M33.00S,2025-02-27T02:51:36.5Z,2,REGULAR,rebound,offensive,[],1628370,,,1610612758,34,38,2025-02-27T02:51:37Z,2290000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,
235,PT06M33.00S,2025-02-27T02:51:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,5.590000152587891,50.0,1610612758,34,38,2025-02-27T02:51:36Z,2300000,False,0.0,0.0,1,left,MISS M. Monk tip Layup,[1628370],1610612758.0,SAC,tip,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
236,PT06M32.00S,2025-02-27T02:51:37.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,34,38,2025-02-27T02:51:37Z,2310000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,,
237,PT06M28.00S,2025-02-27T02:51:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642262,91.5407358738502,57.35294117647059,1610612762,34,38,2025-02-27T02:53:52Z,2320000,False,37.0,27.0,1,right,MISS C. Williams running Layup,[1642262],1610612762.0,UTA,running,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.56,Missed,,,,,,,,,,,,,,,
238,PT06M26.00S,2025-02-27T02:51:43.9Z,2,REGULAR,rebound,defensive,[],203897,,,1610612758,34,38,2025-02-27T02:51:46Z,2330000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,
239,PT06M22.00S,2025-02-27T02:51:48.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631099,6.389618922470433,42.40196078431372,1610612758,34,40,2025-02-27T02:54:25Z,2340000,False,38.0,8.0,1,left,K. Murray running alley-oop Layup (8 PTS) (K. Ellis 1 AST),"[1631099, 1631165]",1610612758.0,SAC,running alley-oop,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,3.88,Made,,,,,,8.0,K. Ellis,1631165.0,1.0,,,,,,
241,PT06M05.00S,2025-02-27T02:52:04.7Z,2,REGULAR,3pt,Jump Shot,[],1641718,72.35545335085413,8.088235294117647,1610612762,34,40,2025-02-27T02:52:11Z,2360000,False,-210.0,207.0,1,right,MISS K. George 29' 3PT - blocked,"[1641718, 1631165]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,29.49,Missed,,,,,,,,,,,,,,Ellis,1631165.0
269,PT06M05.00S,2025-02-27T02:52:04.7Z,2,REGULAR,block,,[],1631165,,,1610612762,34,40,2025-02-27T02:54:51Z,2365000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
242,PT06M02.00S,2025-02-27T02:52:07.7Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,34,40,2025-02-27T02:52:11Z,2370000,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,,
243,PT05M59.00S,2025-02-27T02:52:11.3Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,34,40,2025-02-27T02:52:17Z,2380000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 203903]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
244,PT05M59.00S,2025-02-27T02:52:11.3Z,2,REGULAR,steal,,[],203903,,,1610612762,34,40,2025-02-27T02:52:15Z,2390000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M49.00S,2025-02-27T02:52:20.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203903,88.25558475689881,35.049019607843135,1610612762,34,40,2025-02-27T02:52:24Z,2400000,False,-75.0,58.0,1,right,MISS J. Clarkson 9' turnaround Hook,[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,9.46,Missed,,,,,,,,,,,,,,,
246,PT05M48.00S,2025-02-27T02:52:21.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,34,40,2025-02-27T02:52:24Z,2410000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,245.0,5.0,5.0,0.0,,,,,,,,,,,
247,PT05M31.00S,2025-02-27T02:52:38.9Z,2,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,51.71568627450981,1610612758,34,40,2025-02-27T02:55:47Z,2420000,False,-9.0,247.0,1,left,MISS K. Murray 24' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,24.73,Missed,,,,,,,,,,,,,,,
248,PT05M29.00S,2025-02-27T02:52:40.9Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,34,40,2025-02-27T02:52:44Z,2430000,False,,,0,,W. Kessler REBOUND (Off:0 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,247.0,4.0,4.0,0.0,,,,,,,,,,,
249,PT05M18.00S,2025-02-27T02:52:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,93.64323258869908,44.11764705882353,1610612762,36,40,2025-02-27T02:52:55Z,2440000,False,-29.0,7.0,1,right,W. Kessler alley-oop Layup (9 PTS) (J. Clarkson 2 AST),"[1631117, 203903]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,3.03,Made,,,,,,9.0,J. Clarkson,203903.0,2.0,,,,,,
251,PT05M11.00S,2025-02-27T02:52:58.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,5.995400788436268,47.05882352941176,1610612758,36,42,2025-02-27T02:53:09Z,2460000,False,15.0,4.0,1,left,Z. LaVine alley-oop DUNK (7 PTS) (M. Monk 2 AST),"[203897, 1628370]",1610612758.0,SAC,alley-oop,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,,7.0,M. Monk,1628370.0,2.0,,,,,,
253,PT04M53.00S,2025-02-27T02:53:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,88.25558475689881,57.107843137254896,1610612762,36,42,2025-02-27T02:53:20Z,2480000,False,36.0,58.0,1,right,MISS K. George 6' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,6.79,Missed,,,,,,,,,,,,,,,
254,PT04M52.00S,2025-02-27T02:53:17.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,36,42,2025-02-27T02:53:20Z,2490000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,253.0,6.0,6.0,0.0,,,,,,,,,,,
255,PT04M46.00S,2025-02-27T02:53:24.0Z,2,REGULAR,3pt,Jump Shot,[],203897,16.113666228646515,3.1862745098039214,1610612758,36,45,2025-02-27T02:53:29Z,2500000,False,234.0,99.0,1,left,Z. LaVine 25' 3PT step back (10 PTS) (K. Murray 2 AST),"[203897, 1631099]",1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,25.42,Made,,,,,,10.0,K. Murray,1631099.0,2.0,,,,,,
