actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
93,PT05M20.00S,2025-03-04T02:27:29.9Z,1,REGULAR,steal,,[],1631105,,,1610612765,16,18,2025-03-04T02:45:39Z,890000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M17.00S,2025-03-04T02:27:34.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627736,8.623521681997373,50.73529411764706,1610612765,16,20,2025-03-04T02:28:09Z,900000,False,-4.0,29.0,1,left,M. Beasley running Layup (8 PTS),[1627736],1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,2.88,Made,8.0,,,,,,,,,,,,,,,,,
95,PT05M01.00S,2025-03-04T02:27:49.1Z,1,REGULAR,3pt,Jump Shot,[],1642262,95.6143232588699,3.1862745098039214,1610612762,16,20,2025-03-04T02:27:53Z,910000,False,-234.0,-11.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
96,PT04M59.00S,2025-03-04T02:27:51.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612765,16,20,2025-03-04T02:27:53Z,920000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,
97,PT04M46.00S,2025-03-04T02:28:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,13.091327201051248,39.46078431372549,1610612765,16,22,2025-03-04T02:29:04Z,930000,False,53.0,71.0,1,left,T. Hardaway Jr. 8' driving floating Jump Shot (2 PTS) (D. Schröder 1 AST),"[203501, 203471]",1610612765.0,DET,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.81,Made,2.0,D. Schröder,203471.0,1.0,,,,,,,,,,,,,,
99,PT04M46.00S,2025-03-04T02:28:08.9Z,1,REGULAR,foul,personal,['1freethrow'],1641718,,,1610612765,16,22,2025-03-04T02:28:18Z,950000,False,,,0,,K. George shooting personal FOUL (1 PF) (Hardaway Jr. 1 FT),"[1641718, 203501]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1662.0,,,,,,1.0,0.0,Hardaway Jr.,203501.0,,,,
101,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,out,[],1642268,,,1610612765,16,22,2025-03-04T02:28:30Z,970000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,out,[],1631117,,,1610612765,16,22,2025-03-04T02:28:30Z,980000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,out,[],1627736,,,1610612765,16,22,2025-03-04T02:28:30Z,990000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,in,[],1642271,,,1610612765,16,22,2025-03-04T02:28:30Z,1000000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612765,16,22,2025-03-04T02:28:30Z,1010000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M46.00S,2025-03-04T02:28:22.3Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,16,22,2025-03-04T02:28:30Z,1020000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M46.00S,2025-03-04T02:28:43.3Z,1,REGULAR,freethrow,1 of 1,[],203501,,,1610612765,16,23,2025-03-04T02:28:43Z,1030000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (3 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2025-03-04T02:29:08.9Z,1,REGULAR,turnover,3-second-violation,[],1642271,,,1610612762,16,23,2025-03-04T02:29:33Z,1040000,False,,,0,,K. Filipowski 3-second-violation TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,1.0,,,,,,,,,,,,
109,PT04M13.00S,2025-03-04T02:29:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,28.991458607095925,76.7156862745098,1610612765,16,23,2025-03-04T02:29:40Z,1050000,False,-134.0,220.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
110,PT04M10.00S,2025-03-04T02:29:38.3Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612762,16,23,2025-03-04T02:29:40Z,1060000,False,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,
111,PT04M01.00S,2025-03-04T02:29:50.8Z,1,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612762,16,23,2025-03-04T02:33:58Z,1070000,False,,,0,,K. Martin bad pass out-of-bounds TURNOVER (1 TO),[1630231],1610612762.0,UTA,bad pass,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,,,,,,,,,,,,
113,PT03M49.00S,2025-03-04T02:30:16.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,6.258212877792378,43.38235294117647,1610612765,16,25,2025-03-04T02:30:23Z,1090000,False,33.0,6.0,1,left,J. Duren driving DUNK (3 PTS) (D. Schröder 2 AST),"[1631105, 203471]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.37,Made,3.0,D. Schröder,203471.0,2.0,,,,,,,,,,,,,,
115,PT03M23.00S,2025-03-04T02:30:42.9Z,1,REGULAR,2pt,Jump Shot,[],1642271,86.02168199737189,23.03921568627451,1610612762,16,25,2025-03-04T02:31:12Z,1110000,False,-135.0,79.0,1,right,MISS K. Filipowski 15' fadeaway Shot - blocked,"[1642271, 1631105]",1610612762.0,UTA,fadeaway,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,15.62,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
116,PT03M23.00S,2025-03-04T02:30:42.9Z,1,REGULAR,block,,[],1631105,,,1610612762,16,25,2025-03-04T02:30:47Z,1120000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
117,PT03M23.00S,2025-03-04T02:30:42.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,16,25,2025-03-04T02:31:12Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,115.0,,,,,,,,,,,
118,PT03M23.00S,2025-03-04T02:30:49.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,16,25,2025-03-04T02:31:00Z,1140000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,,,,,,,,,,,,,
119,PT03M08.00S,2025-03-04T02:31:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,9.280551905387648,39.950980392156865,1610612765,16,27,2025-03-04T02:31:22Z,1150000,False,50.0,35.0,1,left,D. Schröder 6' driving Layup (5 PTS),[203471],1610612765.0,DET,driving,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,5.0,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2025-03-04T02:31:20.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630231,,,1610612765,16,27,2025-03-04T02:31:32Z,1160000,False,,,0,,K. Martin shooting personal FOUL (2 PF) (Schröder 1 FT),"[1630231, 203471]",1610612762.0,UTA,shooting,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,2.0,0.0,Schröder,203471.0,,,,
122,PT03M08.00S,2025-03-04T02:31:47.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203471,,,1610612765,16,27,2025-03-04T02:31:49Z,1180000,False,,,0,,MISS D. Schröder Free Throw 1 of 1,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT03M06.00S,2025-03-04T02:31:49.0Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,16,27,2025-03-04T02:31:49Z,1190000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT02M56.00S,2025-03-04T02:32:00.2Z,1,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,16,27,2025-03-04T02:32:07Z,1200000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,1630886.0,1.0,,,,,,,,,,,,
125,PT02M56.00S,2025-03-04T02:32:07.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,16,27,2025-03-04T02:32:07Z,1210000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M43.00S,2025-03-04T02:35:08.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,26.10052562417871,16.42156862745098,1610612765,16,27,2025-03-04T02:35:13Z,1220000,False,168.0,193.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
127,PT02M42.00S,2025-03-04T02:35:09.6Z,1,REGULAR,rebound,offensive,[],203501,,,1610612765,16,27,2025-03-04T02:36:00Z,1230000,False,,,0,,T. Hardaway Jr. REBOUND (Off:2 Def:1),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,126.0,3.0,1.0,2.0,,,,,,,,
128,PT02M42.00S,2025-03-04T02:35:12.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203501,5.590000152587891,50.0,1610612765,16,27,2025-03-04T02:35:46Z,1240000,False,0.0,0.0,1,left,MISS T. Hardaway Jr. tip DUNK,[203501],1610612765.0,DET,tip,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
129,PT02M39.00S,2025-03-04T02:35:15.6Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,16,27,2025-03-04T02:36:04Z,1250000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT02M36.00S,2025-03-04T02:35:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,92.32917214191852,52.69607843137255,1610612762,16,27,2025-03-04T02:35:20Z,1260000,False,13.0,20.0,1,right,MISS K. George running Layup - blocked,"[1641718, 1631105]",1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
131,PT02M36.00S,2025-03-04T02:35:15.5Z,1,REGULAR,block,,[],1631105,,,1610612762,16,27,2025-03-04T02:35:17Z,1270000,False,,,0,,J. Duren BLOCK (3 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2025-03-04T02:35:18.5Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,16,27,2025-03-04T02:35:20Z,1280000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,
133,PT02M32.00S,2025-03-04T02:35:27.7Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612765,16,27,2025-03-04T02:35:33Z,1290000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (1 TO),[203471],1610612765.0,DET,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,1662.0,1.0,,,,,,,,,,,,
134,PT02M11.00S,2025-03-04T02:35:54.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642262,84.70762155059133,42.15686274509804,1610612762,16,27,2025-03-04T02:36:56Z,1300000,False,-39.0,91.0,1,right,MISS C. Williams 9' turnaround bank Hook,[1642262],1610612762.0,UTA,turnaround bank,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.93,Missed,,,,,,,,,,,,,,,,,,
135,PT02M08.00S,2025-03-04T02:35:57.5Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,16,27,2025-03-04T02:36:44Z,1310000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,
136,PT02M06.00S,2025-03-04T02:36:01.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612765,16,27,2025-03-04T02:36:28Z,1320000,False,,,0,,K. Martin shooting personal FOUL (3 PF) (Duren 2 FT),"[1630231, 1631105]",1610612762.0,UTA,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,,,,,,3.0,0.0,Duren,1631105.0,,,,
138,PT02M06.00S,2025-03-04T02:36:33.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631105,,,1610612765,16,28,2025-03-04T02:37:34Z,1340000,False,,,0,,J. Duren Free Throw 1 of 2 (4 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
139,PT02M06.00S,2025-03-04T02:36:36.4Z,1,REGULAR,substitution,out,[],203501,,,1610612765,16,28,2025-03-04T02:36:39Z,1350000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M06.00S,2025-03-04T02:36:36.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,16,28,2025-03-04T02:36:39Z,1360000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M06.00S,2025-03-04T02:36:33.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631105,,,1610612765,16,29,2025-03-04T02:37:34Z,1370000,False,,,0,,J. Duren Free Throw 2 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
142,PT01M57.00S,2025-03-04T02:37:07.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.38042049934296,53.92156862745098,1610612762,18,29,2025-03-04T02:37:12Z,1380000,False,20.0,10.0,1,right,K. Martin DUNK (5 PTS) (J. Springer 1 AST),"[1630231, 1630531]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.19,Made,5.0,J. Springer,1630531.0,1.0,,,,,,,,,,,,,,
144,PT01M50.00S,2025-03-04T02:37:18.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642262,,,1610612765,18,29,2025-03-04T02:37:23Z,1400000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Holland II 2 FT),"[1642262, 1641842]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,,,,,,1.0,0.0,Holland II,1641842.0,,,,
146,PT01M50.00S,2025-03-04T02:37:45.2Z,1,REGULAR,freethrow,1 of 2,[],1641842,,,1610612765,18,30,2025-03-04T02:37:45Z,1420000,False,,,0,,R. Holland II Free Throw 1 of 2 (1 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT01M50.00S,2025-03-04T02:38:00.8Z,1,REGULAR,freethrow,2 of 2,[],1641842,,,1610612765,18,31,2025-03-04T02:38:00Z,1430000,False,,,0,,R. Holland II Free Throw 2 of 2 (2 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT01M43.00S,2025-03-04T02:38:14.4Z,1,REGULAR,foul,offensive,['inpenalty'],1642262,,,1610612762,18,31,2025-03-04T02:38:34Z,1440000,False,,,0,,C. Williams offensive FOUL (2 PF),"[1642262, 203471]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,,,,,,,202027.0,,,,,,2.0,0.0,Schröder,203471.0,,,,
150,PT01M43.00S,2025-03-04T02:38:14.4Z,1,REGULAR,turnover,offensive foul,[],1642262,,,1610612762,18,31,2025-03-04T02:38:14Z,1460000,False,,,0,,C. Williams offensive foul TURNOVER (1 TO),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,,,,,,,202027.0,1.0,,,,,,,,,,,,
151,PT01M43.00S,2025-03-04T02:39:21.4Z,1,REGULAR,substitution,out,[],203471,,,1610612765,18,31,2025-03-04T02:39:26Z,1470000,False,,,0,,SUB out: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M43.00S,2025-03-04T02:39:21.4Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,18,31,2025-03-04T02:39:26Z,1480000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M31.00S,2025-03-04T02:39:59.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,8.754927726675426,3.431372549019608,1610612765,18,31,2025-03-04T02:40:06Z,1490000,False,233.0,30.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
155,PT01M27.00S,2025-03-04T02:40:03.3Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,18,31,2025-03-04T02:40:06Z,1500000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,
156,PT01M20.00S,2025-03-04T02:40:12.9Z,1,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,18,31,2025-03-04T02:40:18Z,1510000,False,,,0,,K. Filipowski lost ball out-of-bounds TURNOVER (2 TO),[1642271],1610612762.0,UTA,lost ball,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,202027.0,2.0,,,,,,,,,,,,
158,PT01M04.00S,2025-03-04T02:40:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,9.017739816031538,40.68627450980392,1610612765,18,33,2025-03-04T02:40:53Z,1530000,False,47.0,32.0,1,left,S. Fontecchio driving Layup (2 PTS) (M. Sasser 1 AST),"[1631323, 1631204]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,2.0,M. Sasser,1631204.0,1.0,,,,,,,,,,,,,,
159,PT00M56.40S,2025-03-04T02:40:57.3Z,1,REGULAR,3pt,Jump Shot,[],1642271,69.20170827858082,29.65686274509804,1610612762,21,33,2025-03-04T02:41:01Z,1540000,False,-102.0,237.0,1,right,K. Filipowski 25' 3PT  (3 PTS) (K. George 1 AST),"[1642271, 1641718]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,25.79,Made,3.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
162,PT00M39.80S,2025-03-04T02:41:18.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612765,21,33,2025-03-04T02:41:27Z,1560000,False,,,0,,K. Filipowski personal FOUL (1 PF) (Duren 2 FT),"[1642271, 1631105]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,,,,,1.0,0.0,Duren,1631105.0,,,,
164,PT00M39.80S,2025-03-04T02:41:53.2Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,21,34,2025-03-04T02:42:16Z,1580000,False,,,0,,J. Duren Free Throw 1 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
165,PT00M39.80S,2025-03-04T02:41:53.2Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,21,34,2025-03-04T02:42:16Z,1590000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT00M38.10S,2025-03-04T02:41:54.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,21,34,2025-03-04T02:42:16Z,1600000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,,,,,,,
167,PT00M30.30S,2025-03-04T02:42:24.4Z,1,REGULAR,turnover,out-of-bounds,[],1630531,,,1610612762,21,34,2025-03-04T02:42:31Z,1610000,False,,,0,,J. Springer lost ball out-of-bounds TURNOVER (2 TO),[1630531],1610612762.0,UTA,lost ball,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1662.0,2.0,,,,,,,,,,,,
168,PT00M10.70S,2025-03-04T02:42:54.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,10.33180026281209,49.754901960784316,1610612765,21,36,2025-03-04T02:42:58Z,1620000,False,1.0,45.0,1,left,J. Duren driving DUNK (8 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,8.0,,,,,,,,,,,,,,,,,
169,PT00M03.10S,2025-03-04T02:43:08.4Z,1,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612762,21,36,2025-03-04T02:43:15Z,1630000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Williams 2 FT),"[1627736, 1642262]",1610612765.0,DET,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,,,,,1.0,0.0,Williams,1642262.0,,,,
171,PT00M03.10S,2025-03-04T02:43:40.4Z,1,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,21,36,2025-03-04T02:43:40Z,1650000,False,,,0,,MISS C. Williams Free Throw 1 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT00M03.10S,2025-03-04T02:43:40.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,21,36,2025-03-04T02:43:40Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,
173,PT00M03.10S,2025-03-04T02:43:41.2Z,1,REGULAR,substitution,out,[],1641842,,,1610612762,21,36,2025-03-04T02:43:52Z,1670000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M03.10S,2025-03-04T02:43:41.2Z,1,REGULAR,substitution,out,[],1631323,,,1610612762,21,36,2025-03-04T02:43:52Z,1680000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M03.10S,2025-03-04T02:43:41.2Z,1,REGULAR,substitution,in,[],203501,,,1610612762,21,36,2025-03-04T02:43:52Z,1690000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M03.10S,2025-03-04T02:43:41.2Z,1,REGULAR,substitution,in,[],1630595,,,1610612762,21,36,2025-03-04T02:43:52Z,1700000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M03.10S,2025-03-04T02:44:09.8Z,1,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,22,36,2025-03-04T02:44:09Z,1710000,False,,,0,,C. Williams Free Throw 2 of 2 (1 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
