actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
380,PT10M18.00S,2025-04-10T02:26:26.8Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,56,55,2025-04-10T02:26:29Z,3620000,False,,,0,,D. Clingan REBOUND (Off:4 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,379.0,7.0,3.0,4.0,,,,,,,,,
381,PT10M12.00S,2025-04-10T02:26:33.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630625,10.726018396846255,35.049019607843135,1610612757,56,55,2025-04-10T02:27:01Z,3630000,False,75.0,48.0,1,left,MISS D. Banton 8' running Layup,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.9,Missed,,,,,,,,,,,,,
382,PT10M08.00S,2025-04-10T02:26:37.4Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,56,55,2025-04-10T02:27:01Z,3640000,False,,,0,,D. Clingan REBOUND (Off:5 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,381.0,8.0,3.0,5.0,,,,,,,,,
383,PT10M08.00S,2025-04-10T02:26:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,5.590000152587891,50.0,1610612757,56,57,2025-04-10T02:26:38Z,3650000,False,0.0,0.0,1,left,D. Clingan putback Layup (4 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,4.0,,,,,,,,
384,PT09M58.00S,2025-04-10T02:26:50.5Z,3,REGULAR,foul,personal,[],1629680,,,1610612762,56,57,2025-04-10T02:26:55Z,3660000,False,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 1641718]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,1155.0,2.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
386,PT09M43.00S,2025-04-10T02:27:28.1Z,3,REGULAR,2pt,Jump Shot,[],1641718,87.46714848883047,31.862745098039213,1610612762,56,57,2025-04-10T02:27:46Z,3680000,False,-91.0,65.0,1,right,MISS K. George 11' fadeaway Shot,[1641718],1610612762.0,UTA,fadeaway,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,11.18,Missed,,,,,,,,,,,,,
387,PT09M37.00S,2025-04-10T02:27:34.1Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,56,57,2025-04-10T02:27:53Z,3690000,False,,,0,,D. Clingan REBOUND (Off:5 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,,,386.0,9.0,4.0,5.0,,,,,,,,,
388,PT09M28.00S,2025-04-10T02:27:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.492115637319317,61.029411764705884,1610612757,56,59,2025-04-10T02:28:20Z,3700000,False,-55.0,27.0,1,left,S. Sharpe 6' driving Layup (20 PTS) (D. Clingan 3 AST),"[1631101, 1642270]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.15,Made,,,,,20.0,,,,D. Clingan,1642270.0,3.0,,
390,PT09M13.00S,2025-04-10T02:27:59.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,67.49342969776609,41.42156862745098,1610612762,59,59,2025-04-10T02:28:03Z,3720000,False,-43.0,253.0,1,right,K. George 25' 3PT pullup (7 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,25.67,Made,,,,,7.0,,,,,,,,
391,PT08M59.00S,2025-04-10T02:28:12.0Z,3,REGULAR,3pt,Jump Shot,[],1631101,23.73521681997372,11.029411764705882,1610612757,59,59,2025-04-10T02:28:16Z,3730000,False,195.0,171.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,25.9,Missed,,,,,,,,,,,,,
392,PT08M56.00S,2025-04-10T02:28:15.0Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,59,59,2025-04-10T02:28:16Z,3740000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:4),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,391.0,4.0,4.0,0.0,,,,,,,,,
393,PT08M51.00S,2025-04-10T02:28:22.6Z,3,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,59,59,2025-04-10T02:28:29Z,3750000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (4 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Center,203591.0,,,,,,,,,,,,4.0,,,,,,,
394,PT08M33.00S,2025-04-10T02:28:48.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630625,19.136005256241788,38.23529411764706,1610612757,59,59,2025-04-10T02:29:41Z,3760000,False,59.0,127.0,1,left,MISS D. Banton 14' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.03,Missed,,,,,,,,,,,,,
395,PT08M31.00S,2025-04-10T02:28:50.3Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,59,59,2025-04-10T02:28:52Z,3770000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,
396,PT08M26.00S,2025-04-10T02:28:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630548,92.9862023653088,55.63725490196079,1610612762,61,59,2025-04-10T02:29:00Z,3780000,False,28.0,13.0,1,right,J. Juzang running Layup (10 PTS) (K. George 5 AST),"[1630548, 1641718]",1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,3.12,Made,,,,,10.0,,,,K. George,1641718.0,5.0,,
398,PT08M07.00S,2025-04-10T02:29:13.5Z,3,REGULAR,3pt,Jump Shot,[],1641739,8.623521681997373,3.1862745098039214,1610612757,61,59,2025-04-10T02:29:18Z,3800000,False,234.0,29.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,23.58,Missed,,,,,,,,,,,,,
399,PT08M04.00S,2025-04-10T02:29:16.5Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,61,59,2025-04-10T02:29:17Z,3810000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:8),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,,,398.0,9.0,8.0,1.0,,,,,,,,,
400,PT07M57.00S,2025-04-10T02:29:27.2Z,3,REGULAR,turnover,traveling,[],1641729,,,1610612762,61,59,2025-04-10T02:29:33Z,3820000,False,,,0,,B. Sensabaugh traveling TURNOVER (2 TO),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,1204.0,,,,,,,,,,,,2.0,,,,,,,
401,PT07M49.00S,2025-04-10T02:29:46.9Z,3,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612757,61,59,2025-04-10T02:29:52Z,3830000,False,,,0,,K. George shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1641718, 1631101]",1610612762.0,UTA,shooting,,,George,K. George,,,,,Mid-Range,16-24 Center,1155.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
403,PT07M49.00S,2025-04-10T02:30:10.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631101,,,1610612757,61,60,2025-04-10T02:30:10Z,3850000,False,,,0,,S. Sharpe Free Throw 1 of 2 (21 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Made,,,,,21.0,,,,,,,,
404,PT07M49.00S,2025-04-10T02:30:26.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631101,,,1610612757,61,61,2025-04-10T02:30:26Z,3860000,False,,,0,,S. Sharpe Free Throw 2 of 2 (22 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Made,,,,,22.0,,,,,,,,
405,PT07M36.00S,2025-04-10T02:30:42.8Z,3,REGULAR,3pt,Jump Shot,[],1642271,67.23061760840999,60.049019607843135,1610612762,64,61,2025-04-10T02:30:46Z,3870000,False,50.0,256.0,1,right,K. Filipowski 26' 3PT  (14 PTS) (J. Juzang 1 AST),"[1642271, 1630548]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,26.04,Made,,,,,14.0,,,,J. Juzang,1630548.0,1.0,,
407,PT07M20.00S,2025-04-10T02:31:03.0Z,3,REGULAR,foul,personal,[],1642271,,,1610612757,64,61,2025-04-10T02:31:08Z,3890000,False,,,0,,K. Filipowski personal FOUL (4 PF),"[1642271, 1642270]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,1204.0,4.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
409,PT07M20.00S,2025-04-10T02:31:18.4Z,3,REGULAR,substitution,out,[],1642271,,,1610612757,64,61,2025-04-10T02:31:22Z,3910000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M20.00S,2025-04-10T02:31:18.4Z,3,REGULAR,substitution,in,[],1631131,,,1610612757,64,61,2025-04-10T02:31:22Z,3920000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M05.00S,2025-04-10T02:31:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,11.777266754270697,49.50980392156863,1610612757,64,63,2025-04-10T02:32:36Z,3940000,False,2.0,58.0,1,left,T. Camara driving Layup (14 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.83,Made,,,,,14.0,,,,,,,,
413,PT06M49.00S,2025-04-10T02:31:59.5Z,3,REGULAR,3pt,Jump Shot,[],1641718,69.46452036793693,78.67647058823529,1610612762,67,63,2025-04-10T02:32:49Z,3950000,False,143.0,235.0,1,right,K. George 27' 3PT pullup (10 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,27.49,Made,,,,,10.0,,,,,,,,
414,PT06M35.00S,2025-04-10T02:32:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630625,34.247700394218136,49.50980392156863,1610612757,67,63,2025-04-10T02:32:58Z,3960000,False,2.0,269.0,1,left,MISS D. Banton 26' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,26.94,Missed,,,,,,,,,,,,,
415,PT06M33.00S,2025-04-10T02:32:16.6Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,67,63,2025-04-10T02:32:18Z,3970000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,414.0,5.0,5.0,0.0,,,,,,,,,
416,PT06M27.00S,2025-04-10T02:32:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631131,95.22010512483574,56.86274509803921,1610612762,69,63,2025-04-10T02:33:54Z,3980000,False,34.0,-8.0,1,right,O. Tshiebwe running Layup (8 PTS),[1631131],1610612762.0,UTA,running,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,3.51,Made,,,,,8.0,,,,,,,,
418,PT06M27.00S,2025-04-10T02:32:28.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,69,63,2025-04-10T02:32:28Z,4000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M27.00S,2025-04-10T02:34:52.8Z,3,REGULAR,substitution,out,[],1641718,,,1610612757,69,63,2025-04-10T02:35:08Z,4010000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M27.00S,2025-04-10T02:34:52.8Z,3,REGULAR,substitution,out,[],1641729,,,1610612757,69,63,2025-04-10T02:35:08Z,4020000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M27.00S,2025-04-10T02:34:52.8Z,3,REGULAR,substitution,in,[],1629012,,,1610612757,69,63,2025-04-10T02:35:08Z,4030000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M27.00S,2025-04-10T02:34:52.8Z,3,REGULAR,substitution,in,[],1630695,,,1610612757,69,63,2025-04-10T02:35:08Z,4040000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,69,63,2025-04-10T02:35:29Z,4050000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,out,[],1630625,,,1610612757,69,63,2025-04-10T02:35:29Z,4060000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,69,63,2025-04-10T02:35:29Z,4070000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,69,63,2025-04-10T02:35:29Z,4080000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,69,63,2025-04-10T02:35:29Z,4090000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M27.00S,2025-04-10T02:35:11.8Z,3,REGULAR,substitution,in,[],1641712,,,1610612757,69,63,2025-04-10T02:35:29Z,4100000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M13.00S,2025-04-10T02:35:38.9Z,3,REGULAR,3pt,Jump Shot,[],1631101,9.017739816031538,96.32352941176471,1610612757,69,66,2025-04-10T02:35:42Z,4110000,False,-232.0,32.0,1,left,S. Sharpe 3PT  (25 PTS) (K. Murray 2 AST),"[1631101, 1631200]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,23.38,Made,,,,,25.0,,,,K. Murray,1631200.0,2.0,,
431,PT05M57.00S,2025-04-10T02:35:55.2Z,3,REGULAR,3pt,Jump Shot,[],1630548,72.35545335085413,20.833333333333336,1610612762,69,66,2025-04-10T02:36:02Z,4130000,False,-146.0,207.0,1,right,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,25.35,Missed,,,,,,,,,,,,,
432,PT05M55.00S,2025-04-10T02:35:57.2Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,69,66,2025-04-10T02:36:02Z,4140000,False,,,0,,O. Tshiebwe REBOUND (Off:5 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Left Center,,,,,,,,431.0,7.0,2.0,5.0,,,,,,,,,
433,PT05M44.00S,2025-04-10T02:36:08.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,91.93495400788436,46.32352941176471,1610612762,71,66,2025-04-10T02:36:13Z,4150000,False,-18.0,23.0,1,right,C. Sexton driving Layup (11 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,2.97,Made,,,,,11.0,,,,,,,,
434,PT05M29.00S,2025-04-10T02:36:24.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,34.510512483574246,54.41176470588235,1610612757,71,69,2025-04-10T02:36:40Z,4160000,False,-22.0,272.0,1,left,S. Sharpe 27' 3PT step back (28 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,27.28,Made,,,,,28.0,,,,,,,,
435,PT05M15.00S,2025-04-10T02:36:40.1Z,3,REGULAR,turnover,traveling,[],1629012,,,1610612762,71,69,2025-04-10T02:36:45Z,4170000,False,,,0,,C. Sexton traveling TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,203591.0,,,,,,,,,,,,1.0,,,,,,,
445,PT04M50.00S,2025-04-10T02:36:59.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641712,19.267411300919843,37.5,1610612757,71,69,2025-04-10T02:42:43Z,4175000,False,62.0,129.0,1,left,MISS R. Rupert 14' pullup Shot,[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.3,Missed,,,,,,,,,,,,,
446,PT04M49.00S,2025-04-10T02:37:00.3Z,3,REGULAR,rebound,offensive,[],1631200,,,1610612757,71,69,2025-04-10T02:43:02Z,4177500,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,445.0,1.0,0.0,1.0,,,,,,,,,
436,PT04M49.00S,2025-04-10T02:37:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631200,8.229303547963205,59.31372549019608,1610612757,71,71,2025-04-10T02:43:08Z,4180000,False,-47.0,25.0,1,left,K. Murray tip Layup (4 PTS),[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.28,Made,,,,,4.0,,,,,,,,
438,PT04M44.00S,2025-04-10T02:37:25.5Z,3,REGULAR,turnover,bad pass,[],1629012,,,1610612762,71,71,2025-04-10T02:40:00Z,4200000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1631200]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Murray,1631200.0,,,,,
439,PT04M44.00S,2025-04-10T02:37:25.5Z,3,REGULAR,steal,,[],1631200,,,1610612757,71,71,2025-04-10T02:38:48Z,4210000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
440,PT04M38.00S,2025-04-10T02:37:33.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631133,14.14257555847569,41.911764705882355,1610612757,71,73,2025-04-10T02:40:26Z,4220000,False,40.0,80.0,1,left,J. Walker 9' running Layup (6 PTS) (K. Murray 3 AST),"[1631133, 1631200]",1610612757.0,POR,running,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.0,Made,,,,,6.0,,,,K. Murray,1631200.0,3.0,,
441,PT04M17.00S,2025-04-10T02:37:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,91.67214191852825,60.049019607843135,1610612762,71,73,2025-04-10T02:39:09Z,4230000,False,50.0,26.0,1,right,MISS J. Springer driving Layup,[1630531],1610612762.0,UTA,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.64,Missed,,,,,,,,,,,,,
442,PT04M17.00S,2025-04-10T02:37:48.8Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,71,73,2025-04-10T02:37:53Z,4240000,False,,,0,,O. Tshiebwe REBOUND (Off:6 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,441.0,8.0,2.0,6.0,,,,,,,,,
443,PT04M17.00S,2025-04-10T02:37:51.5Z,3,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612762,71,73,2025-04-10T02:38:03Z,4250000,False,,,0,,R. Rupert shooting personal FOUL (3 PF) (Tshiebwe 2 FT),"[1641712, 1631131]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,1155.0,3.0,0.0,Tshiebwe,1631131.0,,,,,,,,,,,,,,,
447,PT04M17.00S,2025-04-10T02:38:32.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631131,,,1610612762,71,73,2025-04-10T02:38:32Z,4270000,False,,,0,,MISS O. Tshiebwe Free Throw 1 of 2,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
448,PT04M17.00S,2025-04-10T02:38:32.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,71,73,2025-04-10T02:38:32Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,447.0,,,,,,,,,,,,
449,PT04M17.00S,2025-04-10T02:38:39.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631131,,,1610612762,72,73,2025-04-10T02:38:39Z,4290000,False,,,0,,O. Tshiebwe Free Throw 2 of 2 (9 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
452,PT03M56.00S,2025-04-10T02:39:32.6Z,3,REGULAR,foul,personal,['2freethrow'],1631131,,,1610612757,72,73,2025-04-10T02:39:38Z,4320000,False,,,0,,O. Tshiebwe shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1631131, 1631101]",1610612762.0,UTA,shooting,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,16-24 Left Center,1204.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
454,PT03M56.00S,2025-04-10T02:40:00.0Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,72,74,2025-04-10T02:40:00Z,4340000,False,,,0,,S. Sharpe Free Throw 1 of 2 (29 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Made,,,,,29.0,,,,,,,,
455,PT03M56.00S,2025-04-10T02:40:00.0Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,72,74,2025-04-10T02:40:16Z,4350000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
456,PT03M54.00S,2025-04-10T02:40:02.0Z,3,REGULAR,rebound,defensive,[],1630548,,,1610612762,72,74,2025-04-10T02:40:16Z,4360000,False,,,0,,J. Juzang REBOUND (Off:0 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,,
457,PT03M43.00S,2025-04-10T02:40:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,93.77463863337714,59.31372549019608,1610612762,74,74,2025-04-10T02:40:30Z,4370000,False,47.0,6.0,1,right,J. Juzang driving Layup (12 PTS),[1630548],1610612762.0,UTA,driving,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.7,Made,,,,,12.0,,,,,,,,
458,PT03M23.00S,2025-04-10T02:40:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,9.280551905387648,60.049019607843135,1610612757,74,76,2025-04-10T02:41:37Z,4380000,False,-50.0,35.0,1,left,J. Walker 6' turnaround bank Jump Shot (8 PTS),[1631133],1610612757.0,POR,turnaround bank,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.1,Made,,,,,8.0,,,,,,,,
460,PT03M15.00S,2025-04-10T02:40:53.2Z,3,REGULAR,turnover,bad pass,[],1630548,,,1610612762,74,76,2025-04-10T02:42:04Z,4400000,False,,,0,,J. Juzang bad pass TURNOVER (2 TO),"[1630548, 1641739]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Camara,1641739.0,,,,,
461,PT03M15.00S,2025-04-10T02:40:53.2Z,3,REGULAR,steal,,[],1641739,,,1610612757,74,76,2025-04-10T02:40:56Z,4410000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT03M13.00S,2025-04-10T02:40:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,10.988830486202366,52.450980392156865,1610612757,74,76,2025-04-10T02:41:03Z,4420000,False,-12.0,51.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.23,Missed,,,,,,,,,,,,,
463,PT03M13.00S,2025-04-10T02:41:02.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,74,76,2025-04-10T02:41:02Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,462.0,,,,,,,,,,,,
