actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
174,PT10M35.00S,2025-03-01T03:06:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641740,75.77201051248358,9.313725490196079,1610612750,40,40,2025-03-01T03:07:00Z,1610000,False,-203.0,175.0,1,right,MISS J. Clark 26' running 3PT,[1641740],1610612750.0,MIN,running,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
175,PT10M33.00S,2025-03-01T03:06:42.3Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,40,40,2025-03-01T03:06:47Z,1620000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,
176,PT10M22.00S,2025-03-01T03:06:56.1Z,2,REGULAR,foul,personal,['2freethrow'],1641740,,,1610612762,40,40,2025-03-01T03:07:02Z,1630000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Collier 2 FT),"[1641740, 1642268]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628951.0,1.0,0.0,Collier,1642268.0,,,,,,
178,PT10M22.00S,2025-03-01T03:07:29.5Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,41,40,2025-03-01T03:07:29Z,1650000,False,,,0,,I. Collier Free Throw 1 of 2 (1 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
179,PT10M22.00S,2025-03-01T03:07:30.2Z,2,REGULAR,substitution,out,[],1630531,,,1610612762,41,40,2025-03-01T03:07:34Z,1660000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M22.00S,2025-03-01T03:07:30.2Z,2,REGULAR,substitution,in,[],1630548,,,1610612762,41,40,2025-03-01T03:07:34Z,1670000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M22.00S,2025-03-01T03:07:47.1Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,42,40,2025-03-01T03:07:47Z,1680000,False,,,0,,I. Collier Free Throw 2 of 2 (2 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
182,PT10M05.00S,2025-03-01T03:08:05.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,92.46057818659659,94.6078431372549,1610612750,42,43,2025-03-01T03:08:10Z,1690000,False,223.0,18.0,1,right,N. Reid 3PT  (11 PTS) (D. DiVincenzo 2 AST),"[1629675, 1628978]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.38,Made,11.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,2.0,,,
184,PT09M53.00S,2025-03-01T03:08:17.2Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,42,43,2025-03-01T03:08:21Z,1710000,False,,,0,,I. Collier bad pass TURNOVER (2 TO),"[1642268, 1628978]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0
185,PT09M53.00S,2025-03-01T03:08:17.2Z,2,REGULAR,steal,,[],1628978,,,1610612750,42,43,2025-03-01T03:08:18Z,1720000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
186,PT09M49.00S,2025-03-01T03:08:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612750,42,43,2025-03-01T03:08:29Z,1730000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Garza 2 FT),"[1642271, 1630568]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,2.0,0.0,Garza,1630568.0,,,,,,
188,PT09M49.00S,2025-03-01T03:08:51.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630568,,,1610612750,42,43,2025-03-01T03:09:15Z,1750000,False,,,0,,MISS L. Garza Free Throw 1 of 2,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT09M49.00S,2025-03-01T03:08:51.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,42,43,2025-03-01T03:09:15Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,
190,PT09M49.00S,2025-03-01T03:08:51.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630568,,,1610612750,42,44,2025-03-01T03:09:15Z,1770000,False,,,0,,L. Garza Free Throw 2 of 2 (7 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
191,PT09M29.00S,2025-03-01T03:09:28.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,12.434296977660972,62.00980392156863,1610612762,42,44,2025-03-01T03:09:32Z,1780000,False,-60.0,64.0,1,left,MISS J. Collins 8' driving floating bank Shot,[1628381],1610612762.0,UTA,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,8.8,Missed,,,,,,,,,,,,,,,,,,
192,PT09M27.00S,2025-03-01T03:09:30.3Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,42,44,2025-03-01T03:09:30Z,1790000,False,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,191.0,5.0,3.0,2.0,,,,,,,,,,,,,
193,PT09M26.00S,2025-03-01T03:09:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,8.229303547963205,47.794117647058826,1610612762,44,44,2025-03-01T03:09:36Z,1800000,False,11.0,25.0,1,left,J. Collins putback Layup (14 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.72,Made,14.0,,,,,,,,,,,,,,,,,
194,PT09M17.00S,2025-03-01T03:09:39.9Z,2,REGULAR,2pt,Jump Shot,[],1642265,75.90341655716163,51.9607843137255,1610612750,44,44,2025-03-01T03:09:44Z,1810000,False,10.0,174.0,1,right,MISS R. Dillingham 17' pullup Shot,[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,17.43,Missed,,,,,,,,,,,,,,,,,,
195,PT09M15.00S,2025-03-01T03:09:41.9Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,44,44,2025-03-01T03:09:44Z,1820000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,
196,PT09M10.00S,2025-03-01T03:09:48.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628381,4.812746386333772,95.58823529411765,1610612762,44,44,2025-03-01T03:10:25Z,1830000,False,-228.0,-7.0,1,left,MISS J. Collins running 3PT,[1628381],1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
197,PT09M07.00S,2025-03-01T03:09:51.2Z,2,REGULAR,rebound,defensive,[],1642265,,,1610612750,44,44,2025-03-01T03:09:58Z,1840000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,
198,PT08M56.00S,2025-03-01T03:10:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,87.33574244415243,65.19607843137256,1610612750,44,44,2025-03-01T03:10:46Z,1850000,False,76.0,67.0,1,right,MISS N. Reid 10' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
199,PT08M54.00S,2025-03-01T03:10:04.4Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,44,44,2025-03-01T03:10:10Z,1860000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,
200,PT08M50.00S,2025-03-01T03:10:12.8Z,2,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,44,44,2025-03-01T03:15:41Z,1870000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (3 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2714.0,,,,,,,,3.0,,
201,PT08M50.00S,2025-03-01T03:10:15.3Z,2,REGULAR,substitution,out,[],1630568,,,1610612750,44,44,2025-03-01T03:10:20Z,1880000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M50.00S,2025-03-01T03:10:15.3Z,2,REGULAR,substitution,in,[],1630545,,,1610612750,44,44,2025-03-01T03:10:20Z,1890000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M40.00S,2025-03-01T03:10:40.1Z,2,REGULAR,foul,personal,[],1628381,,,1610612750,44,44,2025-03-01T03:10:56Z,1900000,False,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 1642265]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,2714.0,2.0,0.0,Dillingham,1642265.0,,,,,,
205,PT08M32.00S,2025-03-01T03:11:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630545,92.19776609724047,3.6764705882352944,1610612750,44,47,2025-03-01T03:11:12Z,1920000,False,-232.0,21.0,1,right,T. Shannon Jr. 3PT  (8 PTS) (N. Reid 2 AST),"[1630545, 1629675]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,23.25,Made,8.0,,,,,,,,,,,,N. Reid,1629675.0,2.0,,,
207,PT08M27.00S,2025-03-01T03:11:11.7Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,44,47,2025-03-01T03:11:17Z,1940000,False,,,0,,I. Collier bad pass TURNOVER (4 TO),"[1642268, 1641740]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,4.0,Clark,1641740.0
208,PT08M27.00S,2025-03-01T03:11:11.7Z,2,REGULAR,steal,,[],1641740,,,1610612750,44,47,2025-03-01T03:11:14Z,1950000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
209,PT08M23.00S,2025-03-01T03:11:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641740,92.32917214191852,55.392156862745104,1610612750,44,47,2025-03-01T03:11:55Z,1960000,False,27.0,20.0,1,right,MISS J. Clark driving Layup,[1641740],1610612750.0,MIN,driving,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
210,PT08M21.00S,2025-03-01T03:11:17.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,44,47,2025-03-01T03:11:17Z,1970000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,209.0,6.0,4.0,2.0,,,,,,,,,,,,,
212,PT08M11.00S,2025-03-01T03:11:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,11.777266754270697,65.19607843137256,1610612762,44,47,2025-03-01T03:11:48Z,1990000,False,-76.0,58.0,1,left,MISS C. Sexton 9' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,9.57,Missed,,,,,,,,,,,,,,,,,,
213,PT08M09.00S,2025-03-01T03:11:47.0Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,44,47,2025-03-01T03:11:48Z,2000000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,
214,PT07M59.00S,2025-03-01T03:11:57.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,66.96780551905388,77.20588235294117,1610612750,44,50,2025-03-01T03:12:02Z,2010000,False,136.0,258.0,1,right,D. DiVincenzo 29' 3PT  (6 PTS) (J. Clark 2 AST),"[1628978, 1641740]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,29.17,Made,6.0,,,,,,,,,,,,J. Clark,1641740.0,2.0,,,
216,PT07M38.00S,2025-03-01T03:12:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,12.040078843626807,62.99019607843137,1610612762,44,50,2025-03-01T03:12:23Z,2030000,False,-65.0,61.0,1,left,MISS J. Juzang 8' pullup Shot,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Left,8.89,Missed,,,,,,,,,,,,,,,,,,
217,PT07M36.00S,2025-03-01T03:12:20.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,44,50,2025-03-01T03:12:23Z,2040000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,
218,PT07M20.00S,2025-03-01T03:12:36.7Z,2,REGULAR,3pt,Jump Shot,[],1642265,82.7365308804205,4.6568627450980395,1610612750,44,50,2025-03-01T03:12:42Z,2050000,False,-227.0,110.0,1,right,MISS R. Dillingham 25' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
219,PT07M18.00S,2025-03-01T03:12:39.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,44,50,2025-03-01T03:12:39Z,2060000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,218.0,,,,,,,,,,,,,,,,
221,PT07M18.00S,2025-03-01T03:12:41.4Z,2,REGULAR,substitution,out,[],1628381,,,1610612762,44,50,2025-03-01T03:12:49Z,2080000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M18.00S,2025-03-01T03:12:41.4Z,2,REGULAR,substitution,in,[],1630231,,,1610612762,44,50,2025-03-01T03:12:49Z,2100000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M18.00S,2025-03-01T03:12:41.4Z,2,REGULAR,substitution,in,[],1629638,,,1610612762,44,50,2025-03-01T03:12:49Z,2110000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M18.00S,2025-03-01T03:12:41.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612762,44,50,2025-03-01T03:12:59Z,2120000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M01.00S,2025-03-01T03:13:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.565703022339028,34.31372549019608,1610612762,44,50,2025-03-01T03:13:20Z,2130000,False,78.0,66.0,1,left,MISS C. Sexton 10' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,10.22,Missed,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2025-03-01T03:13:21.1Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,44,50,2025-03-01T03:13:20Z,2140000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,226.0,4.0,3.0,1.0,,,,,,,,,,,,,
228,PT06M56.00S,2025-03-01T03:13:19.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642271,5.590000152587891,50.0,1610612762,46,50,2025-03-01T03:13:19Z,2150000,False,0.0,0.0,1,left,K. Filipowski tip DUNK (2 PTS),[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
229,PT06M41.00S,2025-03-01T03:13:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,91.27792378449409,46.07843137254902,1610612750,46,52,2025-03-01T03:13:40Z,2160000,False,-20.0,29.0,1,right,R. Dillingham driving Layup (2 PTS) (T. Shannon Jr. 2 AST),"[1642265, 1630545]",1610612750.0,MIN,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,3.54,Made,2.0,,,,,,,,,,,,T. Shannon Jr.,1630545.0,2.0,,,
231,PT06M23.00S,2025-03-01T03:13:56.0Z,2,REGULAR,foul,personal,[],1641740,,,1610612762,46,52,2025-03-01T03:14:01Z,2180000,False,,,0,,J. Clark personal FOUL (2 PF),"[1641740, 1642271]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,2.0,0.0,Filipowski,1642271.0,,,,,,
233,PT06M23.00S,2025-03-01T03:14:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,52,2025-03-01T03:14:04Z,2200000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,46,52,2025-03-01T03:17:05Z,2210000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,out,[],1642265,,,1610612762,46,52,2025-03-01T03:17:05Z,2220000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,out,[],1641740,,,1610612762,46,52,2025-03-01T03:17:05Z,2230000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,46,52,2025-03-01T03:17:05Z,2240000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,in,[],201144,,,1610612762,46,52,2025-03-01T03:17:05Z,2250000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612762,46,52,2025-03-01T03:17:05Z,2260000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,46,52,2025-03-01T03:17:29Z,2265000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M23.00S,2025-03-01T03:16:22.6Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,46,52,2025-03-01T03:17:29Z,2267500,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M21.00S,2025-03-01T03:17:06.5Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,46,52,2025-03-01T03:17:15Z,2270000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (2 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2714.0,,,,,,,,2.0,,
241,PT06M15.00S,2025-03-01T03:17:18.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,75.90341655716163,6.372549019607843,1610612750,46,55,2025-03-01T03:17:35Z,2280000,False,-218.0,174.0,1,right,N. Reid 27' 3PT  (14 PTS) (M. Conley 5 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,27.9,Made,14.0,,,,,,,,,,,,M. Conley,201144.0,5.0,,,
245,PT05M58.00S,2025-03-01T03:17:36.0Z,2,REGULAR,3pt,Jump Shot,[],1642271,31.488173455978973,38.970588235294116,1610612762,46,55,2025-03-01T03:17:41Z,2300000,False,55.0,243.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2025-03-01T03:17:40.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,46,55,2025-03-01T03:17:41Z,2310000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,245.0,,,,,,,,,,,,,,,,
248,PT05M40.00S,2025-03-01T03:18:01.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.9862023653088,44.6078431372549,1610612750,46,57,2025-03-01T03:18:27Z,2330000,False,-27.0,13.0,1,right,J. McDaniels cutting DUNK (12 PTS) (T. Shannon Jr. 3 AST),"[1630183, 1630545]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.01,Made,12.0,,,,,,,,,,,,T. Shannon Jr.,1630545.0,3.0,,,
250,PT05M21.00S,2025-03-01T03:18:21.6Z,2,REGULAR,3pt,Jump Shot,[],1642271,5.075558475689881,97.30392156862744,1610612762,46,57,2025-03-01T03:18:26Z,2350000,False,-237.0,-5.0,1,left,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
251,PT05M18.00S,2025-03-01T03:18:24.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,46,57,2025-03-01T03:18:26Z,2360000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,250.0,3.0,2.0,1.0,,,,,,,,,,,,,
252,PT05M09.00S,2025-03-01T03:18:33.1Z,2,REGULAR,2pt,Jump Shot,[],1629638,75.50919842312747,28.921568627450984,1610612750,46,57,2025-03-01T03:18:37Z,2370000,False,-105.0,178.0,1,right,MISS N. Alexander-Walker 20' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,20.66,Missed,,,,,,,,,,,,,,,,,,
253,PT05M05.00S,2025-03-01T03:18:37.1Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,46,57,2025-03-01T03:18:37Z,2380000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,,252.0,5.0,4.0,1.0,,,,,,,,,,,,,
254,PT05M00.00S,2025-03-01T03:18:40.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630548,22.158344283837057,89.4607843137255,1610612762,46,57,2025-03-01T03:19:11Z,2390000,False,-197.0,156.0,1,left,MISS J. Juzang 25' running 3PT,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
255,PT04M57.00S,2025-03-01T03:18:43.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,46,57,2025-03-01T03:18:51Z,2400000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,,,
256,PT04M46.00S,2025-03-01T03:18:54.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,90.22667542706965,48.77450980392157,1610612750,46,59,2025-03-01T03:19:00Z,2410000,False,-6.0,39.0,1,right,N. Reid driving DUNK (16 PTS) (T. Shannon Jr. 4 AST),"[1629675, 1630545]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.99,Made,16.0,,,,,,,,,,,,T. Shannon Jr.,1630545.0,4.0,,,
