actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1629012,,,1610612759,11,14,2024-11-01T01:22:55Z,830000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,11,14,2024-11-01T01:22:55Z,840000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1628381,,,1610612759,11,14,2024-11-01T01:22:55Z,850000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1641729,,,1610612759,11,14,2024-11-01T01:22:55Z,860000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,11,14,2024-11-01T01:22:55Z,870000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,11,14,2024-11-01T01:22:55Z,880000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M05.00S,2024-11-01T01:22:37.5Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,11,14,2024-11-01T01:22:55Z,890000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M05.00S,2024-11-01T01:23:06.4Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,11,15,2024-11-01T01:23:06Z,900000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2024-11-01T01:23:14.5Z,1,REGULAR,foul,personal,[],1631104,,,1610612762,11,15,2024-11-01T01:23:20Z,910000,False,,,0,,B. Wesley personal FOUL (1 PF),"[1631104, 1641718]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627961.0,1.0,0.0,George,1641718.0,,,,,
95,PT05M02.00S,2024-11-01T01:23:27.3Z,1,REGULAR,substitution,out,[],203084,,,1610612762,11,15,2024-11-01T01:23:29Z,930000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M02.00S,2024-11-01T01:23:27.3Z,1,REGULAR,substitution,in,[],1631103,,,1610612762,11,15,2024-11-01T01:23:29Z,940000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M51.00S,2024-11-01T01:23:46.0Z,1,REGULAR,turnover,bad pass,[],1628381,,,1610612762,11,15,2024-11-01T01:23:52Z,950000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1631103]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Branham,1631103.0
98,PT04M51.00S,2024-11-01T01:23:46.0Z,1,REGULAR,steal,,[],1631103,,,1610612759,11,15,2024-11-01T01:40:28Z,960000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M49.00S,2024-11-01T01:23:48.9Z,1,REGULAR,turnover,lost ball,[],1629640,,,1610612759,11,15,2024-11-01T02:01:32Z,970000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1628381]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Collins,1628381.0
100,PT04M49.00S,2024-11-01T01:23:48.9Z,1,REGULAR,steal,,[],1628381,,,1610612762,11,15,2024-11-01T01:40:37Z,980000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M46.00S,2024-11-01T01:23:56.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,6.521024967148489,56.372549019607845,1610612762,13,15,2024-11-01T02:18:11Z,990000,False,-32.0,9.0,1,left,J. Collins alley-oop DUNK (2 PTS) (B. Sensabaugh 1 AST),"[1628381, 1641729]",1610612762.0,UTA,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,,,,,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,
103,PT04M26.00S,2024-11-01T01:24:10.2Z,1,REGULAR,3pt,Jump Shot,[],1631110,87.07293035479631,3.1862745098039214,1610612759,13,15,2024-11-01T01:24:15Z,1010000,False,-234.0,69.0,1,right,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
104,PT04M25.00S,2024-11-01T01:24:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,13,15,2024-11-01T01:24:15Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,103.0,,,,,,,,,,,,,,,,
106,PT04M23.00S,2024-11-01T01:24:35.1Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,13,15,2024-11-01T01:40:47Z,1040000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1629012]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sexton,1629012.0
107,PT04M23.00S,2024-11-01T01:24:35.1Z,1,REGULAR,steal,,[],1629012,,,1610612762,13,15,2024-11-01T01:40:47Z,1050000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M12.00S,2024-11-01T01:24:46.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,5.863994743758213,95.58823529411765,1610612762,13,15,2024-11-01T01:24:52Z,1060000,False,-228.0,3.0,1,left,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
109,PT04M08.00S,2024-11-01T01:24:50.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612762,13,15,2024-11-01T01:24:52Z,1070000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Left Corner 3,24+ Left,,,,108.0,1.0,0.0,1.0,,,,,,,,,,,,,
110,PT04M04.00S,2024-11-01T01:24:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629012,10.33180026281209,45.83333333333333,1610612762,15,15,2024-11-01T01:24:58Z,1080000,False,21.0,45.0,1,left,C. Sexton driving Layup (2 PTS) (D. Eubanks 1 AST),"[1629012, 1629234]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.92,Made,2.0,,,,,D. Eubanks,1629234.0,1.0,,,,,,,,,,
111,PT03M44.00S,2024-11-01T01:25:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,84.1819973718791,42.64705882352941,1610612759,15,17,2024-11-01T01:34:30Z,1090000,False,-37.0,96.0,1,right,J. Sochan 10' turnaround Jump Shot (5 PTS) (M. Branham 1 AST),"[1631110, 1631103]",1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,5.0,,,,,M. Branham,1631103.0,1.0,,,,,,,,,,
113,PT03M28.00S,2024-11-01T01:25:30.1Z,1,REGULAR,3pt,Jump Shot,[],1641718,28.991458607095925,75.49019607843137,1610612762,15,17,2024-11-01T01:34:47Z,1110000,False,-127.0,220.0,1,left,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2024-11-01T01:25:32.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,15,17,2024-11-01T01:25:34Z,1120000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,
115,PT03M20.00S,2024-11-01T01:25:38.1Z,1,REGULAR,2pt,Jump Shot,[],1631103,85.23324572930355,21.323529411764707,1610612759,15,17,2024-11-01T01:25:47Z,1130000,False,-143.0,86.0,1,right,MISS M. Branham 16' pullup bank Shot,[1631103],1610612759.0,SAS,pullup bank,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left,16.74,Missed,,,,,,,,,,,,,,,,,,
116,PT03M16.00S,2024-11-01T01:25:42.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,15,17,2024-11-01T01:25:47Z,1140000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,
117,PT03M00.00S,2024-11-01T01:25:57.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,6.1268068331143235,38.72549019607843,1610612762,17,17,2024-11-01T01:26:02Z,1150000,False,56.0,5.0,1,left,J. Collins driving Hook (4 PTS),[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,4.0,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2024-11-01T01:26:02.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,17,17,2024-11-01T01:26:02Z,1160000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2024-11-01T01:28:24.6Z,1,REGULAR,substitution,out,[],1641718,,,1610612759,17,17,2024-11-01T01:28:47Z,1170000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2024-11-01T01:28:24.6Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,17,17,2024-11-01T01:28:47Z,1180000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2024-11-01T01:28:24.6Z,1,REGULAR,substitution,in,[],201988,,,1610612759,17,17,2024-11-01T01:28:47Z,1190000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2024-11-01T01:28:24.6Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,17,17,2024-11-01T01:28:47Z,1200000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M47.00S,2024-11-01T01:29:17.2Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612759,17,17,2024-11-01T01:29:26Z,1210000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Branham 2 FT),"[1629234, 1631103]",1610612762.0,UTA,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627961.0,1.0,0.0,Branham,1631103.0,,,,,
126,PT02M47.00S,2024-11-01T01:29:43.0Z,1,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,17,18,2024-11-01T01:29:43Z,1230000,False,,,0,,M. Branham Free Throw 1 of 2 (1 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2024-11-01T01:30:00.6Z,1,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,17,19,2024-11-01T01:30:00Z,1240000,False,,,0,,M. Branham Free Throw 2 of 2 (2 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
128,PT02M34.00S,2024-11-01T01:30:14.1Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612762,17,19,2024-11-01T01:30:18Z,1250000,False,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1629640]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0
129,PT02M34.00S,2024-11-01T01:30:14.1Z,1,REGULAR,steal,,[],1629640,,,1610612759,17,19,2024-11-01T01:30:15Z,1260000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
130,PT02M27.00S,2024-11-01T01:30:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,92.06636005256242,45.34313725490196,1610612759,17,19,2024-11-01T01:39:58Z,1270000,False,-23.0,22.0,1,right,MISS Z. Collins driving reverse Layup - blocked,"[1628380, 1629234]",1610612759.0,SAS,driving reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,Eubanks,1629234.0,,,
131,PT02M27.00S,2024-11-01T01:30:22.6Z,1,REGULAR,block,,[],1629234,,,1610612759,17,19,2024-11-01T01:30:24Z,1280000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M26.00S,2024-11-01T01:30:23.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,17,19,2024-11-01T01:39:58Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,130.0,,,,,,,,,,,,,,,,
134,PT02M23.00S,2024-11-01T01:30:36.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,69.46452036793693,24.509803921568626,1610612759,17,19,2024-11-01T01:30:40Z,1310000,False,-127.0,235.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
135,PT02M21.00S,2024-11-01T01:30:38.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,17,19,2024-11-01T01:30:40Z,1320000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
136,PT02M14.00S,2024-11-01T01:30:45.6Z,1,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612762,17,19,2024-11-01T01:30:57Z,1330000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Sexton 2 FT),"[1642264, 1629012]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202027.0,1.0,0.0,Sexton,1629012.0,,,,,
138,PT02M14.00S,2024-11-01T01:31:09.2Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,18,19,2024-11-01T01:31:09Z,1350000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
139,PT02M14.00S,2024-11-01T01:31:25.1Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,19,19,2024-11-01T01:31:25Z,1360000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
140,PT02M08.00S,2024-11-01T01:31:33.0Z,1,REGULAR,foul,personal,[],1629012,,,1610612759,19,19,2024-11-01T01:31:37Z,1370000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1642264]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200832.0,1.0,0.0,Castle,1642264.0,,,,,
142,PT02M03.00S,2024-11-01T01:31:57.7Z,1,REGULAR,3pt,Jump Shot,[],1631104,69.07030223390277,30.392156862745097,1610612759,19,19,2024-11-01T02:07:51Z,1390000,False,-98.0,238.0,1,right,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
143,PT01M59.00S,2024-11-01T01:32:01.7Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,19,19,2024-11-01T01:40:59Z,1400000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,
144,PT01M50.00S,2024-11-01T01:32:11.6Z,1,REGULAR,turnover,out-of-bounds,[],1631104,,,1610612759,19,19,2024-11-01T01:32:19Z,1410000,False,,,0,,B. Wesley step out-of-bounds TURNOVER (2 TO),[1631104],1610612759.0,SAS,step,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627961.0,,,,,,,2.0,,
145,PT01M41.00S,2024-11-01T01:32:43.8Z,1,REGULAR,foul,personal,[],1642264,,,1610612762,19,19,2024-11-01T01:32:51Z,1420000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1628381]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627961.0,2.0,0.0,Collins,1628381.0,,,,,
147,PT01M30.00S,2024-11-01T01:33:11.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201988,26.363337713534822,15.196078431372548,1610612762,22,19,2024-11-01T01:33:16Z,1440000,False,174.0,195.0,1,left,P. Mills 26' 3PT  (3 PTS) (C. Sexton 1 AST),"[201988, 1629012]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,26.16,Made,3.0,,,,,C. Sexton,1629012.0,1.0,,,,,,,,,,
149,PT01M19.00S,2024-11-01T01:33:22.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628380,90.88370565045992,48.529411764705884,1610612759,22,19,2024-11-01T01:42:03Z,1460000,False,-7.0,33.0,1,right,MISS Z. Collins cutting DUNK - blocked,"[1628380, 1629234]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,Eubanks,1629234.0,,,
151,PT01M19.00S,2024-11-01T01:33:22.3Z,1,REGULAR,block,,[],1629234,,,1610612759,22,19,2024-11-01T01:33:30Z,1465000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M17.00S,2024-11-01T01:33:24.3Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,22,19,2024-11-01T01:33:27Z,1470000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT01M09.00S,2024-11-01T01:33:33.1Z,1,REGULAR,3pt,Jump Shot,[],201988,3.892904073587385,3.1862745098039214,1610612762,25,19,2024-11-01T02:07:14Z,1480000,False,234.0,-16.0,1,left,P. Mills 3PT  (6 PTS) (J. Collins 1 AST),"[201988, 1628381]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,23.46,Made,6.0,,,,,J. Collins,1628381.0,1.0,,,,,,,,,,
154,PT00M44.10S,2024-11-01T01:33:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.32917214191852,56.127450980392155,1610612759,25,19,2024-11-01T01:43:22Z,1500000,False,31.0,20.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
155,PT00M42.20S,2024-11-01T01:33:59.7Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612762,25,19,2024-11-01T01:33:59Z,1510000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,
156,PT00M37.70S,2024-11-01T01:34:04.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201988,31.882391590013142,59.80392156862745,1610612762,28,19,2024-11-01T01:43:41Z,1520000,False,-49.0,247.0,1,left,P. Mills 25' 3PT running pullup (9 PTS),[201988],1610612762.0,UTA,running pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,25.2,Made,9.0,,,,,,,,,,,,,,,,,
157,PT00M23.60S,2024-11-01T01:34:21.8Z,1,REGULAR,3pt,Jump Shot,[],1631104,77.87450722733246,89.4607843137255,1610612759,28,19,2024-11-01T01:34:25Z,1530000,False,197.0,155.0,1,right,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
158,PT00M22.00S,2024-11-01T01:34:23.4Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,28,19,2024-11-01T01:34:25Z,1540000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,
159,PT00M05.90S,2024-11-01T01:34:39.6Z,1,REGULAR,3pt,Jump Shot,[],201988,28.728646517739815,75.49019607843137,1610612762,28,19,2024-11-01T01:44:05Z,1550000,False,-127.0,218.0,1,left,MISS P. Mills 25' fadeaway 3PT,[201988],1610612762.0,UTA,fadeaway,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
160,PT00M04.30S,2024-11-01T01:34:44.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,28,19,2024-11-01T01:34:44Z,1560000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,,
161,PT00M04.30S,2024-11-01T01:34:45.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612762,28,19,2024-11-01T01:35:06Z,1570000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Collins 2 FT),"[1629640, 1628381]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Collins,1628381.0,,,,,
163,PT00M04.30S,2024-11-01T01:35:07.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612762,29,19,2024-11-01T01:35:07Z,1590000,False,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
164,PT00M04.30S,2024-11-01T01:35:08.6Z,1,REGULAR,substitution,out,[],1631104,,,1610612762,29,19,2024-11-01T01:35:16Z,1600000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M04.30S,2024-11-01T01:35:08.6Z,1,REGULAR,substitution,out,[],1642264,,,1610612762,29,19,2024-11-01T01:35:16Z,1610000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M04.30S,2024-11-01T01:35:08.6Z,1,REGULAR,substitution,in,[],1630577,,,1610612762,29,19,2024-11-01T01:35:16Z,1620000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M04.30S,2024-11-01T01:35:08.6Z,1,REGULAR,substitution,in,[],101108,,,1610612762,29,19,2024-11-01T01:35:16Z,1630000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M04.30S,2024-11-01T01:35:30.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612762,30,19,2024-11-01T01:35:30Z,1640000,False,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
169,PT00M00.80S,2024-11-01T01:35:36.6Z,1,REGULAR,3pt,Jump Shot,[],1631103,64.73390275952694,83.08823529411765,1610612759,30,19,2024-11-01T01:44:50Z,1650000,False,165.0,279.0,1,right,MISS M. Branham 32' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,32.43,Missed,,,,,,,,,,,,,,,,,,
