actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
249,PT06M56.00S,2025-03-23T20:21:50.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,33,34,2025-03-23T20:22:09Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,,,,
250,PT06M56.00S,2025-03-23T20:21:50.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629012,,,1610612762,34,34,2025-03-23T20:22:09Z,2480000,False,,,0,,C. Sexton Free Throw 2 of 2 (6 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
251,PT06M40.00S,2025-03-23T20:22:21.1Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612739,34,34,2025-03-23T20:22:25Z,2490000,False,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1642268]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Collier,1642268.0,,,,,,
252,PT06M40.00S,2025-03-23T20:22:21.1Z,2,REGULAR,steal,,[],1642268,,,1610612762,34,34,2025-03-23T20:22:23Z,2500000,False,,,0,,I. Collier STEAL (1 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT06M36.00S,2025-03-23T20:22:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,9.017739816031538,51.225490196078425,1610612762,36,34,2025-03-23T20:22:29Z,2510000,False,-6.0,32.0,1,left,C. Sexton running Layup (8 PTS) (I. Collier 1 AST),"[1629012, 1642268]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,3.29,Made,8.0,,,,,I. Collier,1642268.0,1.0,,,,,,,,
255,PT06M33.00S,2025-03-23T20:22:31.6Z,2,REGULAR,foul,personal,[],1629012,,,1610612739,36,34,2025-03-23T20:22:37Z,2530000,False,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 1629622]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Strus,1629622.0,,
257,PT06M33.00S,2025-03-23T20:22:39.8Z,2,REGULAR,substitution,out,[],1629012,,,1610612739,36,34,2025-03-23T20:22:45Z,2550000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M33.00S,2025-03-23T20:22:39.8Z,2,REGULAR,substitution,in,[],1641718,,,1610612739,36,34,2025-03-23T20:22:45Z,2560000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M26.00S,2025-03-23T20:23:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,87.59855453350855,49.26470588235294,1610612739,36,36,2025-03-23T20:23:08Z,2570000,False,-4.0,64.0,1,right,M. Strus 6' driving floating bank Jump Shot (5 PTS) (J. Allen 1 AST),"[1629622, 1628386]",1610612739.0,CLE,driving floating bank,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,6.42,Made,5.0,,,,,J. Allen,1628386.0,1.0,,,,,,,,
260,PT05M57.00S,2025-03-23T20:23:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,5.732588699080158,45.09803921568628,1610612762,36,36,2025-03-23T20:23:37Z,2580000,False,25.0,1.0,1,left,MISS W. Kessler alley-oop Layup,[1631117],1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,2.45,Missed,,,,,,,,,,,,,,,,
261,PT05M55.00S,2025-03-23T20:23:35.6Z,2,REGULAR,rebound,offensive,[],1641729,,,1610612762,36,36,2025-03-23T20:23:42Z,2590000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,
262,PT05M53.00S,2025-03-23T20:23:36.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641729,10.5946123521682,51.71568627450981,1610612762,36,36,2025-03-23T20:23:41Z,2600000,False,-9.0,47.0,1,left,MISS B. Sensabaugh floating Shot,[1641729],1610612762.0,UTA,floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,4.79,Missed,,,,,,,,,,,,,,,,
263,PT05M51.00S,2025-03-23T20:23:38.9Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,36,36,2025-03-23T20:23:41Z,2610000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,
264,PT05M45.00S,2025-03-23T20:23:53.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612739,36,36,2025-03-23T20:24:03Z,2620000,False,,,0,,I. Collier personal FOUL (1 PF) (Garland 2 FT),"[1642268, 1629636]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,1627534.0,,,,,,,,,,,,,,1.0,0.0,Garland,1629636.0,,
267,PT05M45.00S,2025-03-23T20:24:17.1Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,36,37,2025-03-23T20:24:17Z,2640000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
268,PT05M45.00S,2025-03-23T20:24:35.2Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,36,38,2025-03-23T20:24:35Z,2650000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
269,PT05M21.00S,2025-03-23T20:25:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,8.229303547963205,34.31372549019608,1610612762,36,38,2025-03-23T20:25:05Z,2660000,False,78.0,25.0,1,left,MISS K. George 8' driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,8.23,Missed,,,,,,,,,,,,,,,,
270,PT05M19.00S,2025-03-23T20:25:04.0Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,36,38,2025-03-23T20:25:05Z,2670000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,
271,PT05M15.00S,2025-03-23T20:25:08.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,94.1688567674113,1.4705882352941175,1610612739,36,38,2025-03-23T20:25:44Z,2680000,False,-243.0,2.0,1,right,MISS M. Strus 24' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,24.26,Missed,,,,,,,,,,,,,,,,
272,PT05M12.00S,2025-03-23T20:25:11.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,36,38,2025-03-23T20:25:11Z,2690000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,
273,PT05M12.00S,2025-03-23T20:25:14.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642262,,,1610612739,36,38,2025-03-23T20:25:24Z,2700000,False,,,0,,C. Williams personal FOUL (2 PF) (Allen 2 FT),"[1642262, 1628386]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,204059.0,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,
275,PT05M12.00S,2025-03-23T20:25:37.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,36,38,2025-03-23T20:25:53Z,2720000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
276,PT05M12.00S,2025-03-23T20:25:37.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,36,38,2025-03-23T20:25:53Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,
277,PT05M12.00S,2025-03-23T20:25:37.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,36,38,2025-03-23T20:25:53Z,2740000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
278,PT05M10.00S,2025-03-23T20:25:39.2Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,36,38,2025-03-23T20:25:53Z,2750000,False,,,0,,W. Kessler REBOUND (Off:4 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,277.0,8.0,4.0,4.0,,,,,,,,,,,
279,PT04M58.00S,2025-03-23T20:26:04.3Z,2,REGULAR,3pt,Jump Shot,[],1642262,17.0335085413929,4.6568627450980395,1610612762,36,38,2025-03-23T20:26:11Z,2760000,False,227.0,108.0,1,left,MISS C. Williams 25' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,25.09,Missed,,,,,,,,,,,,,,,,
280,PT04M56.00S,2025-03-23T20:26:06.3Z,2,REGULAR,rebound,offensive,[],1642268,,,1610612762,36,38,2025-03-23T20:26:11Z,2770000,False,,,0,,I. Collier REBOUND (Off:1 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,279.0,3.0,2.0,1.0,,,,,,,,,,,
281,PT04M55.00S,2025-03-23T20:26:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,36,38,2025-03-23T20:26:18Z,2780000,False,,,0,,I. Collier step out-of-bounds TURNOVER (3 TO),[1642268],1610612762.0,UTA,step,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,1179.0,3.0,,,,,,,,,,,,,,,,,,
282,PT04M40.00S,2025-03-23T20:26:35.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,67.7562417871222,54.41176470588235,1610612739,36,38,2025-03-23T20:26:40Z,2790000,False,22.0,251.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,25.16,Missed,,,,,,,,,,,,,,,,
283,PT04M36.00S,2025-03-23T20:26:39.7Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,36,38,2025-03-23T20:26:40Z,2800000,False,,,0,,I. Collier REBOUND (Off:1 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,
284,PT04M30.00S,2025-03-23T20:26:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,8.492115637319317,43.38235294117647,1610612762,36,38,2025-03-23T20:26:51Z,2810000,False,33.0,27.0,1,left,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,4.29,Missed,,,,,,,,,,,,,,,,
285,PT04M30.00S,2025-03-23T20:26:50.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,36,38,2025-03-23T20:26:50Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,284.0,,,,,,,,,,,,,,
286,PT04M30.00S,2025-03-23T20:26:50.9Z,2,REGULAR,foul,personal,[],1628386,,,1610612762,36,38,2025-03-23T20:27:12Z,2830000,False,,,0,,J. Allen loose ball personal FOUL (1 PF),"[1628386, 1631117]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,1.0,0.0,Kessler,1631117.0,,
288,PT04M17.00S,2025-03-23T20:27:21.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642262,11.777266754270697,64.2156862745098,1610612762,36,38,2025-03-23T20:27:25Z,2850000,False,-71.0,58.0,1,left,MISS C. Williams 9' turnaround Hook,[1642262],1610612762.0,UTA,turnaround,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,9.19,Missed,,,,,,,,,,,,,,,,
289,PT04M15.00S,2025-03-23T20:27:23.2Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,36,38,2025-03-23T20:27:25Z,2860000,False,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,
290,PT04M09.00S,2025-03-23T20:27:29.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629636,88.12417871222075,39.705882352941174,1610612739,36,38,2025-03-23T20:28:04Z,2870000,False,-51.0,59.0,1,right,MISS D. Garland 7' driving floating Shot - blocked,"[1629636, 1642262]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,7.84,Missed,,,,,,,,,,,,,,,Williams,1642262.0
291,PT04M09.00S,2025-03-23T20:27:29.0Z,2,REGULAR,block,,[],1642262,,,1610612739,36,38,2025-03-23T20:27:30Z,2880000,False,,,0,,C. Williams BLOCK (1 BLK),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT04M06.00S,2025-03-23T20:27:32.0Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,36,38,2025-03-23T20:27:32Z,2890000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,
293,PT04M03.00S,2025-03-23T20:27:34.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641729,7.835085413929041,59.068627450980394,1610612762,38,38,2025-03-23T20:28:42Z,2900000,False,-45.0,21.0,1,left,B. Sensabaugh floating Jump Shot (5 PTS) (I. Collier 2 AST),"[1641729, 1642268]",1610612762.0,UTA,floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,5.0,Made,5.0,,,,,I. Collier,1642268.0,2.0,,,,,,,,
295,PT03M44.00S,2025-03-23T20:27:52.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,65.1281208935611,39.950980392156865,1610612739,38,38,2025-03-23T20:29:04Z,2920000,False,-50.0,275.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,27.98,Missed,,,,,,,,,,,,,,,,
296,PT03M42.00S,2025-03-23T20:27:54.8Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,38,38,2025-03-23T20:27:56Z,2930000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,295.0,1.0,0.0,1.0,,,,,,,,,,,
297,PT03M40.00S,2025-03-23T20:27:58.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,79.31997371879106,40.931372549019606,1610612739,38,38,2025-03-23T20:29:41Z,2940000,False,-45.0,142.0,1,right,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,14.9,Missed,,,,,,,,,,,,,,,,
298,PT03M37.00S,2025-03-23T20:28:01.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,38,38,2025-03-23T20:28:04Z,2950000,False,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,297.0,4.0,2.0,2.0,,,,,,,,,,,
299,PT03M37.00S,2025-03-23T20:28:01.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,38,40,2025-03-23T20:28:01Z,2960000,False,0.0,0.0,1,right,J. Allen tip DUNK (5 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,0.0,Made,5.0,,,,,,,,,,,,,,,
300,PT03M23.00S,2025-03-23T20:28:14.7Z,2,REGULAR,3pt,Jump Shot,[],1641718,31.882391590013142,63.970588235294116,1610612762,41,40,2025-03-23T20:28:20Z,2970000,False,-70.0,247.0,1,left,K. George 25' 3PT  (6 PTS) (I. Collier 3 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,25.69,Made,6.0,,,,,I. Collier,1642268.0,3.0,,,,,,,,
302,PT03M08.00S,2025-03-23T20:28:29.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,88.51839684625493,45.588235294117645,1610612739,41,42,2025-03-23T20:28:33Z,2990000,False,-22.0,55.0,1,right,J. Allen Hook (7 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,5.96,Made,7.0,,,,,M. Strus,1629622.0,1.0,,,,,,,,
304,PT02M52.00S,2025-03-23T20:28:45.2Z,2,REGULAR,3pt,Jump Shot,[],1631117,31.750985545335087,66.17647058823529,1610612762,41,42,2025-03-23T20:28:50Z,3010000,False,-81.0,246.0,1,left,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,25.9,Missed,,,,,,,,,,,,,,,,
305,PT02M49.00S,2025-03-23T20:28:48.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,41,42,2025-03-23T20:28:50Z,3020000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,
306,PT02M45.00S,2025-03-23T20:28:53.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,66.3107752956636,23.284313725490197,1610612739,41,42,2025-03-23T20:30:59Z,3030000,False,-134.0,264.0,1,right,MISS D. Garland 29' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,29.61,Missed,,,,,,,,,,,,,,,,
307,PT02M43.00S,2025-03-23T20:28:56.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,41,42,2025-03-23T20:28:56Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,306.0,,,,,,,,,,,,,,
309,PT02M43.00S,2025-03-23T20:29:00.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,41,42,2025-03-23T20:29:00Z,3060000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,out,[],1642262,,,1610612762,41,42,2025-03-23T20:31:43Z,3070000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,out,[],1641729,,,1610612762,41,42,2025-03-23T20:31:43Z,3080000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,out,[],1629622,,,1610612762,41,42,2025-03-23T20:31:43Z,3090000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,out,[],1629731,,,1610612762,41,42,2025-03-23T20:31:43Z,3100000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,out,[],1630171,,,1610612762,41,42,2025-03-23T20:31:43Z,3110000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,41,42,2025-03-23T20:31:43Z,3120000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,41,42,2025-03-23T20:31:43Z,3130000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,41,42,2025-03-23T20:31:43Z,3140000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,in,[],1630596,,,1610612762,41,42,2025-03-23T20:31:43Z,3150000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M43.00S,2025-03-23T20:31:27.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612762,41,42,2025-03-23T20:31:43Z,3160000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M18.00S,2025-03-23T20:32:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,6.83311432325887,45.622702205882355,1610612762,43,42,2025-03-23T20:32:28Z,3170000,False,22.0,12.0,1,left,K. Filipowski reverse Layup (10 PTS) (W. Kessler 2 AST),"[1642271, 1631117]",1610612762.0,UTA,reverse,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,2.48,Made,10.0,,,,,W. Kessler,1631117.0,2.0,,,,,,,,
322,PT02M04.00S,2025-03-23T20:32:35.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,81.553876478318,28.676470588235293,1610612739,43,44,2025-03-23T20:32:40Z,3190000,False,-107.0,121.0,1,right,D. Mitchell 16' pullup Jump Shot (9 PTS) (J. Allen 2 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,16.12,Made,9.0,,,,,J. Allen,1628386.0,2.0,,,,,,,,
323,PT01M50.00S,2025-03-23T20:32:49.9Z,2,REGULAR,3pt,Jump Shot,[],1641718,27.020367936925098,78.92156862745098,1610612762,43,44,2025-03-23T20:32:54Z,3200000,False,-145.0,201.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,24.8,Missed,,,,,,,,,,,,,,,,
324,PT01M47.00S,2025-03-23T20:32:52.9Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,43,44,2025-03-23T20:32:54Z,3210000,False,,,0,,D. Garland REBOUND (Off:0 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,323.0,5.0,5.0,0.0,,,,,,,,,,,
325,PT01M35.00S,2025-03-23T20:33:07.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612739,43,44,2025-03-23T20:33:13Z,3220000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Mobley 2 FT),"[1642271, 1630596]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Mobley,1630596.0,,
328,PT01M35.00S,2025-03-23T20:33:39.1Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,43,45,2025-03-23T20:33:56Z,3240000,False,,,0,,E. Mobley Free Throw 1 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
329,PT01M35.00S,2025-03-23T20:33:39.1Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,43,45,2025-03-23T20:33:56Z,3250000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
330,PT01M33.00S,2025-03-23T20:33:41.1Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,43,45,2025-03-23T20:33:56Z,3260000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,329.0,7.0,6.0,1.0,,,,,,,,,,,
331,PT01M24.00S,2025-03-23T20:34:04.4Z,2,REGULAR,3pt,Jump Shot,[],1642268,32.40801576872536,52.450980392156865,1610612762,43,45,2025-03-23T20:34:15Z,3270000,False,-12.0,252.0,1,left,MISS I. Collier 25' pullup 3PT,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,25.24,Missed,,,,,,,,,,,,,,,,
